"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_Op1",0.585914932251232,0.202690448358577,2.89068842166009,0.00384399021383852,0.208279719028833,2.81311562634729,0.00490640051372937
"asc_Op2",0,NA,NA,NA,NA,NA,NA
"asc_Op3",0.512691724288879,0.253241271482396,2.02451883647456,0.0429167958585897,0.26201399435817,1.95673412614761,0.0503787354507832
"b_tt",0.0856792189420574,0.025442495867963,3.36756344136599,0.000758355760803742,0.030032756799293,2.85285894713716,0.0043327848748147
"b_dt",-0.222934345752491,0.11247523073363,-1.98207502485997,0.0474708443426897,0.0952168682114367,-2.34133247543332,0.0192150471532557
"b_CongAB",-0.353703655585136,0.269391411966307,-1.31297301945681,0.189192039836362,0.267978969831797,-1.31989333270124,0.186870633940806
"b_CongCD",-0.618120455489051,0.220174823866143,-2.80740751660527,0.00499420180134424,0.211654221973255,-2.92042582343176,0.00349553399494851
"b_CongEF",0,NA,NA,NA,NA,NA,NA
"b_Sem_1",-0.0855632599337407,0.346783226574699,-0.246734136419687,0.805113986100578,0.344605010708795,-0.248293719693023,0.803907157855428
"b_Sem_2",-0.243564389645365,0.269620432914934,-0.903360279531224,0.366334713736066,0.261161485659927,-0.932619865559058,0.351016272737403
"b_Sem_3",0,NA,NA,NA,NA,NA,NA
"b_ACC_0",1.08353061098296,0.545271648953732,1.98713909491175,0.0469069849067636,0.534380342494978,2.02763935126064,0.0425970696847926
"b_ACC_1",0.46089534357776,0.550505012710611,0.837222791684267,0.402467348552666,0.543012487503634,0.848774851747172,0.396006586257349
"b_ACC_2",0,NA,NA,NA,NA,NA,NA
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.503033152336397,0.289657129865128,-1.73665033748909,0.082448908662121,0.283126968823009,-1.77670518081539,0.0756167594546213
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.353124561649967,0.213945407476507,-1.65053583442189,0.0988333903723511,0.206109144390377,-1.71328915412476,0.0866593567235872
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",0.312994751424974,0.251916323204842,1.24245522260368,0.214068651654155,0.243262170612311,1.28665608235403,0.198214186893768
"b_NO_MTRP",0,NA,NA,NA,NA,NA,NA
"b_SI_MTRP",0.155460923232057,0.356455270688234,0.436130241339671,0.662742236978607,0.359987737413778,0.431850607881588,0.665849994925847
