"asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_cong","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_CONG_CD","b_CONG_EF","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","gamma_CONG_EF","gamma_USOCINTURON","gamma_EDUBASICA","gamma_EXP_2","gamma_CONG_CD","gamma_USODISPMOB","gamma_LV1","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
0.237819204265467,-0.886701756064569,-1.17625217358335,0.0863368256462411,-0.183057473027692,0.0351352099455378,0,0.332733677911418,0.307321627615609,0.494549604427244,0.838314478029344,1.9443016065766,1.41068042366076,-3.3549800618969,0.400014559075037,-0.400014231053944,-0.562286221142566,-1.06506661684863,-0.00352203031045026,0.00352237610230527,0.0145456564128396,-0.0549618078661582,-2.4027503875217,-0.925929499250915,-0.913796543862953,0,0,-0.0635110913491605,0.108953051436492,1.31462106579076,1.06110180999184,0.559039430660454,0.174016560941907,0.446724546121463,1.48053625869853,0.9039986440453,0.522804299981356,-0.233268685202558,1,0.0342192664759782,0.270245821312733,-0.916090205451879,0.802605338907909,-1.04049008757682,-0.668477329818832,1.52261360144015,0,4.12567925987208,3.09457026940198,4.82631412333606,1.98911557838506,2.66903393782836,3.45550767545568,0.615889803894705,1,-0.180308486379247,-0.130717813118162,-4.97008213128818,0.0270439463000649,1.06030898980131,5.14379561650997,-3.51653397793802,0.340661607335765,1.6820532842984,3.92202560599668,-5.67724262917623,0.889868144106279,1.77716794246129,6.07462562634271,-4.03253098054403,-1.42412360269174,-0.252468844850982,3.06384532818921,-2.79956638408734,1.48052624920202,2.25647589441793,2.85187762620168,-3.50087359529905,1.95905375883267,2.43449631047668,4.52361511600254,-2.442841214915,-0.454124379681005,0.670330268674931,3.82333484629154,-1.85101471660023,-0.497219759279404,0.132033728686809,1.67331234168627,-3.9421935581756,-1.75064085568033,-0.990468388564477,0.854326169090707,-2406.39671087667
0.213986634860701,-0.853567982820833,-1.17611163291228,0.0867483659312259,-0.256192932551385,0.0180098441684136,0,0.320663141263242,0.268624695643658,0.484667761688042,0.821039440750219,1.99157051205384,1.40280494524172,-3.39437350893282,0.413280234353004,-0.413279915692853,-0.599794639380743,-1.06795964782415,-0.0606062337610791,0.0606065771070604,0.0368020751562515,-0.075055278446634,-2.37279277044888,-0.930250286506976,-0.878631130697098,0,0,-0.0670159645253981,0.0478266563041485,1.36804929716049,1.0631573750656,0.522387410075602,0.136136308156775,0.399343647732457,1.419781569056,0.896925888103492,0.561944692807419,-0.273347041943464,1,0.00195790608917343,0.317848759051598,-0.94218062460886,0.825762491036075,-1.01591214368861,-0.713447835446692,1.48715556127978,0,4.0846619115363,3.05868358755665,4.8460406168755,2.0724407788488,2.72518913775866,3.4918078556804,0.627101631932079,1,-0.215540819845485,-0.190720407688704,-4.93306104963018,0.0909426809459081,1.04283272451881,5.18928859994835,-3.41621222017082,0.304663193278284,1.70864894121689,3.90765921671377,-5.6420099657255,0.907463570291411,1.73024793030742,6.18556698359415,-4.03553308746666,-1.43849907930693,-0.261397696339765,3.12565485319707,-2.86362396627018,1.51281827135117,2.3434835251461,2.95064736393842,-3.46885185000435,1.98555613728389,2.47258964859412,4.6158254215754,-2.433546520016,-0.447833109050629,0.671464386320994,3.77395121230797,-1.87421789496061,-0.521714082088938,0.126941756950884,1.78749709088309,-3.76874532173274,-1.58562305117665,-0.890349919223405,0.940532153990939,-2403.5850601826
0.18838873410833,-0.791788227897168,-1.19514060541665,0.087348221817079,-0.290268127789171,0.0142589861463614,0,0.325978836671783,0.256385741849777,0.481148232934008,0.815818842269804,2.00334020106201,1.43161674222828,-3.43495501499837,0.396750610856473,-0.396750292866586,-0.667741700026234,-1.04177997469037,-0.0753714813971885,0.0753718290328824,0.0643539730601068,-0.0640947318812724,-2.34080829132635,-0.9221096617522,-0.864640429068508,0,0,-0.0606832047661291,0.0160260514675074,1.39418115087623,1.06119516233914,0.506109466891599,0.14846345069869,0.36315465131735,1.39232510017344,0.884895016786135,0.585148466603923,-0.279672701704627,1,0.0197011762792409,0.24798433523644,-0.939145476297304,0.834338703206877,-1.0185276140365,-0.750062734738589,1.45820496697738,0,4.10511166272308,3.01016654147383,4.87981087711851,2.06111491387291,2.84015321160289,3.50573927523778,0.596536689190527,1,-0.184188464667998,-0.169767140381928,-4.87700306927784,0.0660209934171762,1.08683185211001,5.24804215866396,-3.34590361519125,0.370540436015111,1.69792833097099,3.86235730735277,-5.62668549640587,0.89457328595015,1.76657806770191,6.29494063870788,-4.05634705001626,-1.4403570588037,-0.257528246227348,3.17300825094643,-2.87709734918829,1.52159532383054,2.41541151871841,3.0373260170172,-3.46136319674979,2.02229983402647,2.51492833625931,4.68347783433199,-2.42357767840635,-0.385911009440458,0.735922157539068,3.70777398502093,-1.88477415686821,-0.540077647331449,0.10410379234202,1.76955570761677,-3.54923545698466,-1.49665049052842,-0.84863098381312,0.93265002023385,-2401.27452283917
0.23920395269932,-0.76657027967606,-1.22500212104484,0.0859158014138164,-0.301450492205371,0.0239451097295303,0,0.337277134125342,0.288521081771851,0.469496657304215,0.803277297833116,2.00952684507494,1.48295197150649,-3.49247689075233,0.360110849275759,-0.360110528755792,-0.694249822944324,-1.07539554808426,-0.0420746979623386,0.0420750549452723,0.0914969342067978,-0.0465569426875597,-2.2921633919417,-0.914592781112094,-0.860992152335373,0,0,-0.0406451150205522,-0.0252864014296887,1.40071816806395,1.04461826014638,0.504217723003026,0.172528464476772,0.323739357600548,1.38155782454531,0.864084081900102,0.585888809742175,-0.266537483220796,1,0.0056258521347701,0.174006762769558,-0.923196448909824,0.813811732813512,-1.04793765413491,-0.814568396785833,1.41793535012315,0,4.13954393358533,2.94202207510973,4.93481942288686,2.13422352809079,2.8821879453552,3.52214704790764,0.592900340015114,1,-0.175893844543041,-0.203135455608534,-4.80499114197276,0.0586753632072167,1.10706127827561,5.34127322875004,-3.24032250185729,0.446931874813149,1.67007249914286,3.79059413243585,-5.60637702023529,0.91566181834585,1.80621303205888,6.45737486939996,-4.00643477439091,-1.39008065574707,-0.246110930843979,3.19779117895789,-2.95004729591757,1.59649438477003,2.47362065721575,3.11311138021379,-3.43888864822866,2.05943251257202,2.55402500523752,4.7693946645921,-2.26953764008557,-0.348105956617525,0.758456219435698,3.61559941263402,-1.9103258696207,-0.566468356760202,0.113172674662786,1.67154406806635,-3.25029917204173,-1.53806411759029,-0.84322030978473,0.968708923037442,-2399.29597877363
0.234246923557497,-0.739109807050406,-1.19702138896095,0.082785491683335,-0.326410412689737,0.0188345668078941,0,0.341984323570491,0.31297200982261,0.476884402960218,0.811509188357197,2.00923140323724,1.51627648694271,-3.5255059356827,0.33794925824395,-0.337948932124856,-0.689054810769992,-1.11561459063739,0.00574245173300719,-0.00574208451795691,0.0854483660489097,-0.0527239086632614,-2.2578322294156,-0.923382627590109,-0.860661021301723,0,0,-0.0193923855568288,-0.0459290899624622,1.38071147719424,1.0122026644486,0.527023204777047,0.172539360714572,0.312402772639548,1.39844141024988,0.85064250622942,0.553061031865982,-0.252227711381627,1,0.00772719088018743,0.215810932746878,-0.939398299615938,0.83107015293372,-1.08794566060656,-0.840412222329677,1.45758834200726,0,4.14040936741893,2.92532467799684,4.95794904307304,2.09253837921959,2.84741564113055,3.52418773139638,0.56751429420603,1,-0.166941465589308,-0.173365597562338,-4.79355958028035,0.0824343133014811,1.11286036929023,5.40557677635861,-3.17344686520841,0.453261294416675,1.67157016250876,3.7558658270283,-5.61373554811701,0.942070135609483,1.86825784159797,6.55883868816947,-3.97745431928821,-1.36127902596144,-0.22772541688321,3.18998987797408,-2.98669452220994,1.61485052218087,2.50197679838105,3.15252786072971,-3.42987732121453,2.07595792846301,2.573409206592,4.81249134778489,-2.21704943505981,-0.32869890314786,0.774741418762564,3.58580584247748,-1.89440912561425,-0.566208048453855,0.0989281175120658,1.700809685455,-3.17724953498274,-1.52798472455456,-0.866717268182614,0.921687908840675,-2397.94370490315
0.245278866291996,-0.710966102536994,-1.16451137136478,0.0744784244265429,-0.344738112232295,0.0209617702608244,0,0.357973608417688,0.327731551291427,0.504671710217983,0.83211204599319,2.01711064797082,1.55500221442159,-3.57211091171071,0.33345410841321,-0.33345377301248,-0.722115188425904,-1.13355077039052,0.0145301020647529,-0.0145297170830752,0.0869112998847313,-0.0681667826075564,-2.20737820309165,-0.920648481154763,-0.859997223295939,0,0,0.0443354059389501,-0.0665997752421075,1.33944283564516,0.995026984036098,0.546348772412712,0.159734414264898,0.314234345666508,1.43409502102168,0.830906393245612,0.500587175861678,-0.218015876673674,1,0.0177137170266812,0.226215997182781,-0.947105219495098,0.834040499142536,-1.15448744902496,-0.861021334931144,1.52223627287665,0,4.10389046267627,2.82988898535684,4.9707869509204,2.04574334340327,2.88428660336958,3.50405910660145,0.571655927794153,1,-0.177836478776569,-0.170771477526405,-4.80944274787891,0.129812672158721,1.12637444137947,5.51433831273437,-3.13816262374038,0.446689884099911,1.66623856372064,3.73950226518752,-5.64709707577468,1.02527657392365,1.92856311553494,6.73300016388352,-3.88296733519581,-1.31519450410731,-0.214493024851289,3.16934656762911,-2.91122849114686,1.62863373780686,2.52139231441189,3.18907364545325,-3.42106437098535,2.09318276042649,2.59470022676941,4.87715477254655,-2.20634906862985,-0.303997205909974,0.796471802331615,3.57156745965951,-1.8637171693741,-0.549406798291448,0.109542544942736,1.74494275837432,-3.17091270822577,-1.56512696120661,-0.868022757507066,0.906803637618284,-2395.98000632426
0.297151325012626,-0.628583037801755,-1.19838413655457,0.0708623814872761,-0.363251237470429,0.0363821743471413,0,0.381157908849354,0.325650177111234,0.538345342934415,0.876647633811215,2.02547151675939,1.60236035174229,-3.62782992752128,0.375742139088079,-0.375741790362874,-0.767386106463058,-1.15224911557946,-0.0640009850506268,0.0640013955071078,0.0937719463034219,-0.0986933135641785,-2.15560681239583,-0.889098488433673,-0.873565460784443,0,0,0.117300634528446,-0.0913872596723197,1.2864824274048,1.00290128697091,0.537942756196393,0.136424695708091,0.330195879760612,1.46348423398409,0.804186276213204,0.468194085170621,-0.186164639935955,1,0.0216537501676266,0.179756878003333,-0.938492436573365,0.804320997167019,-1.26156120693167,-0.915094785618237,1.59105397810035,0,4.09657637625464,2.81527769833356,4.97582885479335,1.98760131667639,2.77590610714277,3.47071095050654,0.598584868211778,1,-0.172594760499583,-0.147652146202118,-4.78993876496992,0.164099298277144,1.17541901862645,5.65367439028924,-3.03434981173318,0.516979987818532,1.63423759438837,3.72793678060257,-5.69644919025463,1.11067256961492,2.01613938506887,6.95785110586239,-3.75625240443224,-1.26568032531468,-0.199576266497857,3.14254781293456,-2.89163357155999,1.63938808517268,2.544429350418,3.25539961103569,-3.38144306009567,2.12566839199293,2.6293312558087,4.94813651439982,-2.25316746814489,-0.28770261326099,0.807551609655892,3.58455029521231,-1.82177603786259,-0.522780124572153,0.128484432241465,1.78087406191542,-3.23819846103398,-1.58149896748585,-0.857437065431816,0.879703291925192,-2393.83525450121
0.289049030495369,-0.567740233543914,-1.20485661941585,0.0705930145755701,-0.389611691601805,0.0373021675611219,0,0.390020279746827,0.290883660888458,0.554841255609116,0.910465246085543,2.01427497455865,1.63019425026421,-3.64446731525266,0.383821234952242,-0.383820881510795,-0.778403947707345,-1.16438010282561,-0.0634670958253637,0.063467517642781,0.102684588221008,-0.100341681540832,-2.1571029365651,-0.865706802500847,-0.871962363759473,0,0,0.126041161765994,-0.0971927182486749,1.2744479494331,0.997585556925747,0.534063415275412,0.129090251337372,0.333802265328171,1.44646295603482,0.796300272279749,0.510085769563199,-0.201305542880394,1,0.0221651615061396,0.203627824565203,-0.941854141995681,0.815591454020473,-1.31712910322257,-0.967409455560208,1.61837580257404,0,4.1233083983642,2.77428358697457,5.00017613360913,1.97691524503191,2.74402153900843,3.42373810622037,0.615458350977212,1,-0.163122933716054,-0.148815444488837,-4.75416204234953,0.190232956929844,1.21060413479891,5.70280174955573,-3.04523581111221,0.55810338215136,1.6598981687339,3.74138312705644,-5.69757832874987,1.11566854045454,2.0609608033243,7.03702449004102,-3.7409897018073,-1.23262996626217,-0.181050719508127,3.14701045587436,-2.84568240847207,1.66754906728495,2.54933508680785,3.28436003718315,-3.35255428069063,2.15777501094335,2.66034648397419,4.95677522077134,-2.26268537014803,-0.319039371922083,0.768748352123469,3.61209114281168,-1.81965044753614,-0.532913818569995,0.117187725084378,1.78716990299283,-3.26736972623499,-1.58421228703687,-0.859916119801752,0.880989342505815,-2392.86555484337
0.287037939806602,-0.554773778623764,-1.16985932640339,0.0666882939897876,-0.404384737496072,0.027766436285708,0,0.3857397414319,0.266992796251797,0.567797007421817,0.936669829699104,2.01174395951787,1.64857083709779,-3.66031295156612,0.361796401641726,-0.361796043795548,-0.802049050510604,-1.16711096818217,-0.023941074213834,0.0239415104543057,0.133282323102233,-0.0864792986138989,-2.17132374869083,-0.837680368221768,-0.849947358786745,0,0,0.134390627225444,-0.108393968019583,1.26929145888536,0.995353444889375,0.532347492837433,0.123084577905945,0.332284853895244,1.41755142997306,0.798224860435651,0.581318380668178,-0.231873909409078,1,0.0234024965307078,0.199055235883871,-0.940359457215798,0.852424887023052,-1.40669166988286,-1.04251301222254,1.65615423546501,0,4.08971450130885,2.81368858707362,5.02700124211518,1.98006654046234,2.70929546757031,3.36618833542454,0.632941677579186,1,-0.150500828660976,-0.156658703812948,-4.75030338134037,0.23392153681249,1.25633100980224,5.77326095153517,-2.99597325200097,0.580586455561281,1.68779669297891,3.8044134922404,-5.69437268402842,1.14049416328997,2.0826836737047,7.15093745384907,-3.73130609049152,-1.2122588803931,-0.17009089599685,3.17774612169883,-2.76881674274838,1.68385486500368,2.56721608127007,3.33229913846308,-3.27778435993646,2.19250472100157,2.69578989776398,4.9700810028239,-2.3036344717791,-0.320050200170773,0.765246262589883,3.64876601407639,-1.80109948237331,-0.537930798041907,0.10100178857084,1.76566037936389,-3.28487980981004,-1.59368506295266,-0.856436138741885,0.878609899699337,-2391.69313134287
0.287050605844618,-0.548970007337318,-1.14289749351425,0.0632122682400305,-0.408838045269945,0.0259227094329894,0,0.356399984086267,0.301135374961689,0.565348187630686,0.925616510444567,2.0374719942195,1.6300294998927,-3.66749969676322,0.339844070953888,-0.339843710623889,-0.79946753700094,-1.19006951161739,-0.0184398220379708,0.0184402724538031,0.169285375326971,-0.0883747533783637,-2.17658790683836,-0.829502416500188,-0.820115867390302,0,0,0.145045005449271,-0.14592309129957,1.2697099259186,0.994738506980065,0.540469320842544,0.098112558655296,0.331231955670323,1.40667033879093,0.814278612543899,0.616789968434761,-0.246690401649409,1,0.0249027525619512,0.185182614217791,-0.934975005408273,0.886864491818789,-1.51053486797238,-1.10641206749222,1.69335811804184,0,4.09563223994322,2.77702822999862,5.02926939355363,1.98306965040532,2.65763372651181,3.32751231237864,0.620366508161068,1,-0.15192219607789,-0.147125656166246,-4.71401741932532,0.28044352533371,1.29726435575203,5.8463030731444,-3.02989679868391,0.608286770314274,1.70446349511951,3.91652754261354,-5.69542841844908,1.18352112168508,2.11398475786379,7.27834285681381,-3.72552767012988,-1.211617883072,-0.177272560779857,3.23136629274132,-2.73470613715851,1.68760644238449,2.59212443740524,3.3958379224423,-3.18675033972991,2.21855027821761,2.7228435943999,4.98874600736274,-2.31126439384754,-0.280809653347017,0.800633326716278,3.68034497062143,-1.79021434696533,-0.546394680873039,0.0965687444676617,1.78076484862303,-3.28265666949522,-1.60102270028356,-0.867503812173406,0.848376563295854,-2390.60321672347
0.278046371021799,-0.516081768689306,-1.14486876095103,0.0618513975976859,-0.422067944255095,0.0221930066302136,0,0.32598654290277,0.321624284447147,0.573221082034836,0.896765582813464,2.04100193213461,1.62486775274784,-3.66586789117514,0.337953873687753,-0.337953512403865,-0.819305020466537,-1.1865863795015,-0.0473370776847237,0.0473375429855098,0.202246805060914,-0.109515251153462,-2.16021867046129,-0.824824811026079,-0.812428855023743,0,0,0.158569739992415,-0.19616866452425,1.27991412964001,0.986298602709599,0.566369013274584,0.0684792821330596,0.338085835280877,1.42664780920251,0.840347352151487,0.613800336480724,-0.229004315791546,1,0.0357941600014836,0.237317715857091,-0.935645750596525,0.912910394139946,-1.63676804996747,-1.1652597800513,1.74169152432722,0,4.07537777977746,2.80885835192561,5.00097740122129,1.99390545776399,2.66582715691418,3.22684701255122,0.589380928109005,1,-0.153269190043443,-0.141901505915894,-4.69133488872579,0.320054243488573,1.34790867170581,5.93120310972979,-3.01928837447675,0.645457231156637,1.73248918451272,4.03565567407481,-5.7059959270768,1.24662324755586,2.18851423856653,7.42307253732919,-3.73281587026554,-1.19378357385002,-0.175366180574205,3.29408606921413,-2.69163459696149,1.7244303809038,2.61878495952444,3.46609657248235,-3.15606420982763,2.24835992116137,2.75336183242782,5.0087300102763,-2.24906993854095,-0.245536163916313,0.821718377274745,3.70700732305057,-1.76567553876708,-0.544367469331932,0.100322647453697,1.79247820935374,-3.25890526134949,-1.61250291657169,-0.887542877510917,0.830005048351761,-2389.41413903286
0.28304445189092,-0.497457089927791,-1.15948346744846,0.0590280993529278,-0.421317358763477,0.0246573039355721,0,0.325704142006086,0.275135843268528,0.580036510816788,0.889481562587009,1.99843572954909,1.65946624797117,-3.65790017923492,0.353713237159962,-0.353712877402486,-0.851926839000538,-1.16464212799704,-0.0396322880498012,0.0396327651084563,0.208780596323755,-0.123387312578785,-2.12331889247736,-0.823583597294028,-0.837957293857979,0,0,0.165725080135061,-0.224374344263914,1.29717661248727,0.983395689454334,0.591370052748751,0.0681937792257234,0.344074528218191,1.4784457732014,0.861131271478868,0.579447175647621,-0.19431426383968,1,0.0435412068856241,0.252671723684207,-0.934064511608576,0.927201875026922,-1.76792567689796,-1.20713228367815,1.80299030728532,0,4.03599950871927,2.78814518769534,5.00703802248329,1.99525701636882,2.65529551116366,3.21115937651633,0.568339326328632,1,-0.14569999112178,-0.147227670395706,-4.68446163458383,0.36345542463912,1.37340605394697,6.01785069145485,-3.02581491957261,0.66621315226843,1.78415921065427,4.12303269703085,-5.67883393327366,1.32493616042684,2.267298378263,7.56346511020268,-3.7502458086932,-1.16255459263866,-0.154545316869743,3.33598398100531,-2.69987210960044,1.77252805084718,2.65689262584495,3.54052080241249,-3.09142281793826,2.26014006874746,2.76779959137642,5.03455545514836,-2.2235187044424,-0.214012197332639,0.840518097428341,3.71778062086429,-1.73117895255895,-0.534484296271789,0.0993911981719229,1.77701012380327,-3.24806280895574,-1.58171985927144,-0.861667648193833,0.833752337363858,-2388.36904466911
0.302312819196555,-0.508095321357679,-1.16118743230532,0.0567182472569097,-0.418334340835116,0.0286244349347716,0,0.329558539132107,0.231130388459724,0.549768074018795,0.918837332309092,1.97327000426972,1.67293415505183,-3.64620234798622,0.362428363024375,-0.362428008169828,-0.820472307233551,-1.20271754544869,-0.0136843251557775,0.0136848112409711,0.193958027632103,-0.124629782574177,-2.09374267168056,-0.846009438057298,-0.838820830788488,0,0,0.174356242030017,-0.231333329851488,1.31622838641335,0.992783706142437,0.600960212916328,0.0634524439548714,0.352446606726297,1.51658154078774,0.870060823359718,0.536005361374406,-0.173341804754533,1,0.0431927602758405,0.256985906339084,-0.930688218983856,0.939738038945107,-1.89139070989379,-1.23348022804732,1.85804347437439,0,4.03967428548414,2.77777565095553,5.01100515251192,2.00082042147658,2.67838084675319,3.16786122676818,0.573544649061331,1,-0.146355527747648,-0.15834184976339,-4.64604054455075,0.393697741618777,1.40375879415165,6.09800667232279,-2.99575648700144,0.719567927730706,1.78924302430826,4.17684075466246,-5.64697571264764,1.3876453711535,2.34535008542426,7.70205772660565,-3.73440862617685,-1.15581800561758,-0.139067653743653,3.34828375683087,-2.68043561614803,1.7832024860185,2.70455539849565,3.63551883424174,-3.08084381663669,2.26408162946091,2.77473439808585,5.07748758406535,-2.24485654948801,-0.204799117056128,0.841490341521169,3.71501507778275,-1.73384484280942,-0.554823487493825,0.0881302917941966,1.78791778197707,-3.2503078204357,-1.55474277175104,-0.841755967414657,0.845535344690748,-2387.52598492362
0.275644322513791,-0.498929450258108,-1.13431415443995,0.0464364687106583,-0.431591131966313,0.00871422806009221,0,0.215546789609696,0.200029518931616,0.444542749131086,1.06297471361777,1.98106363122349,1.590931521302,-3.57199340889908,0.309235428043476,-0.309235114592911,-0.919983837883223,-1.12449998612902,-0.0459611563443486,0.0459616807942472,0.0720955789235651,-0.0767638075226496,-2.05845975937976,-0.983726772547019,-0.650179494025765,0,0,0.223505162596824,-0.148709292555358,1.44408305609209,1.10187610438315,0.585201281435847,0.0603736058611635,0.412707632428878,1.55344569140152,0.881368881903813,0.375377016888947,-0.202227508855022,1,0.03620112800048,0.386834388031064,-0.926324328049341,1.0416363624319,-2.51660615763587,-1.37533197595569,2.1234502277137,0,4.0937852302675,2.67820939735567,5.07058568644749,1.98640767068091,2.75106195018073,3.21556553127352,0.677735460437723,1,-0.121556850787999,-0.123600914328888,-4.43906464499907,0.562549361449434,1.61985793218354,6.48071005884051,-2.76432780984853,0.812729925731309,1.90702667053822,4.25524681095959,-5.4860693299534,1.68140740654157,2.69976094870648,8.3790556140653,-3.60010417007893,-1.05872464514249,-0.140518697721791,3.29676826001078,-2.58206053182581,2.0000453793345,2.96991973303159,4.1153540718419,-2.90229532061361,2.32567806045291,2.84643481511635,5.32133181882146,-2.34131297492098,-0.272671951309989,0.727985207841932,3.6425689498262,-1.66260860501195,-0.585252949694769,0.0342220148995062,1.73079776510595,-3.28228319547198,-1.64694957352642,-0.913089859104371,0.735562045588849,-2386.53310959785
0.260061662528574,-0.4901160905004,-1.11400278141336,0.0326384654348432,-0.433109611668274,0.0358917879731271,0,0.0766661542185429,0.297128052765154,0.691792379728263,0.858327158459752,2.01411776697981,1.48895403660597,-3.50307026244747,0.289058363185303,-0.289058098033818,-0.876437656401979,-1.19039787614863,-0.0867896990998665,0.0867902525460837,-0.0763498451376779,-0.0784805259261962,-2.12937979593026,-0.896783491344162,-0.685520016990435,0,0,0.251449761670431,-0.0607354418288935,1.52801522300822,1.11289078559158,0.693459926896558,0.127791779930468,0.394875177615187,1.48130701326475,0.839311359415496,0.449851115846957,-0.276684678237294,1,0.0119223793339847,0.36563194066921,-0.885227265831166,1.12771385414571,-3.15896751316674,-1.5675482894479,2.31154359431639,0,3.98804266953387,2.56821111258692,5.24947181183425,1.92935920285574,2.76586849048687,3.16133667846948,0.673233892228949,1,-0.0917165785059797,-0.11186079527227,-4.40640602009531,0.837883647835664,1.81598458092092,6.83058888929355,-2.63884167114312,0.970088643408395,1.93131505519067,4.2494645276659,-5.32205954047197,1.86542993220188,2.95045705862536,8.98344045145306,-3.49120126995517,-0.858096593708537,0.0620349262144727,3.29590939631805,-2.48548082496124,2.11514546359365,3.17544072104189,4.55062333534307,-2.8660276266806,2.50040288910602,3.03754036617938,5.57610395051789,-2.31685153643777,-0.239407212823754,0.703385793475416,3.58958815238792,-1.63481281793436,-0.62349419260778,0.00612304006555579,1.68823519169218,-3.43110802563856,-1.63151358246334,-0.904487995592785,0.707988028871813,-2385.83131697292
0.280176918268378,-0.521571068019272,-1.10844876111667,0.0230392202936913,-0.394894186362187,0.0147993036958491,0,0.108928644665587,0.286197224726209,0.686092658738472,0.857410436170067,1.89842473717679,1.53781980936237,-3.43624327438974,0.359499887103844,-0.359499671560556,-0.890117290295736,-1.18900906786015,-0.0440181248565003,0.0440186943008863,-0.038687382026163,-0.115618758167675,-2.23984731760855,-0.725590525530455,-0.864321468331894,0,0,0.295253588725231,-0.0705956736101248,1.53364118289206,1.11336170753916,0.8802071791576,0.159153175972777,0.331390102404635,1.35339400697088,0.766360965393143,0.712081351785117,-0.302553060732811,1,0.0253580642564153,0.421719356373591,-0.866897105858833,1.29454937134737,-3.7902427976234,-1.7704891838698,2.47575867234852,0,4.12699913755782,2.56262277284662,5.20510446006223,1.84211424332479,2.74402909102777,3.18598572076286,0.549767466310063,1,-0.105028437552729,-0.169050243255116,-4.23592029646932,0.943142239731765,2.03189882928514,7.10928296653959,-2.55234206869978,0.954127672064505,1.96829883372912,4.30709390669133,-5.40652698030664,2.03632180100027,3.04752558687408,9.54046703926555,-3.24498759279602,-0.78258731854754,0.0971276790562974,3.46005123675744,-2.36423018273103,2.19595210813774,3.23730279603923,4.78391676640784,-2.75271247021795,2.73011550549252,3.2839768917553,5.84673278406688,-2.12270556000349,-0.0751022783332297,0.815373736910972,3.62460609641049,-1.59474942226066,-0.633050792026076,-0.00808127308369902,1.68423495936109,-3.57822911426193,-1.59563345224875,-0.850590450908289,0.759633654770423,-2385.03219408644
0.369364944027936,-0.431536500873884,-1.24762219228932,0.0398570627626018,-0.421425208940885,0.00117828243740162,0,0.281317688130775,0.24460224035972,0.420692344053856,1.0180312156435,1.85040239404514,1.52910996905709,-3.37951147237189,0.460247980699745,-0.460247812604817,-0.930454568867142,-1.14944250521108,0.0389327127407495,-0.0389321328243894,0.210897401465964,-0.157575622960286,-2.29637924119712,-0.776130753446344,-0.949017694380746,0,0,0.217154214870505,-0.256984039503472,1.47371841702765,1.33602700794327,0.815400535939672,0.0392049546483562,0.282394317677924,1.28506678303514,0.704065787429309,0.838243691727872,-0.338890897686964,1,0.0379773027319961,0.43812867416936,-0.837887713359314,1.39808877282393,-4.32774285306506,-1.97321153784607,2.56298930232052,0,3.9845665658002,2.56396743590731,5.34433733285711,1.83111627965626,2.67678395248681,3.12360363832521,0.433455428808573,1,-0.124867869341682,-0.138385000993159,-4.30808423419711,1.06740766616696,2.04920905316287,7.30771490673026,-2.58607846848094,1.0817434274985,2.01014293608529,4.44404559867658,-5.34326081638734,2.07863850643157,3.12685434815786,9.88841025881154,-3.22890875698166,-0.721449535802714,0.241875206587453,3.67833414453036,-2.27963985397344,2.1196530441828,3.15544846287555,4.84989242119894,-2.67547725836137,2.9394829051633,3.50428246652194,6.07470730760206,-1.9283747372788,0.0713520482759652,0.919429555866893,3.79429926865019,-1.58057538204052,-0.613779453396449,0.028717460815228,1.74459705961567,-3.60260679489236,-1.68454131993668,-0.929927971557751,0.731563084844951,-2385.0224017864
