"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",-1.81922509495135,0.296217964949827,-6.14150831553885,8.17415468645777e-10,0.299263582295395,-6.07900594184443,1.2092988832535e-09
"asc_ruta2",-0.854873752642878,0.321264684964076,-2.66096397348645,0.00779172935640715,0.324742938079132,-2.63246294961637,0.00847682681036299
"asc_ruta3",0,NA,NA,NA,NA,NA,NA
"asc_ruta4",-2.26368989308919,0.356880806407547,-6.34298581612184,2.25354179761439e-10,0.391833094351081,-5.7771789206272,7.59634954938804e-09
"b_tt",1.56627661062821,0.544825361754394,2.87482323800904,0.0040425374436821,0.627438599466225,2.49630260548311,0.012549549350011
"b_dt",-1.41356792637043,0.730230631572629,-1.93578284072549,0.0528943033808029,0.712102944147754,-1.98506120215833,0.0471376626849065
"b_Sem",0.148604300968665,0.0849326574320476,1.74967209859834,0.0801749108711141,0.0725668125617801,2.04782731558107,0.0405769228302493
"b_CongAB",0,NA,NA,NA,NA,NA,NA
"b_CongCD",0.00522780640903027,0.131490063932853,0.0397581859242225,0.968285912652425,0.134854816737102,0.0387661822953038,0.969076807175305
"b_CongEF",0.0649458155027072,0.143680711362894,0.452014852144446,0.651258282934849,0.157057944017044,0.413514998615156,0.679229335868436
"b_ACC_0",0,NA,NA,NA,NA,NA,NA
"b_ACC_1",-0.167393676837369,0.156771613710506,-1.06775501556345,0.285631034630349,0.152358434197754,-1.09868336281338,0.271906201901847
"b_ACC_2",-1.42685085015028,0.675563288703783,-2.11209056798809,0.0346786818472489,0.437497190581149,-3.26139431490959,0.00110865751621936
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.356550674678261,0.14816909849107,-2.40637675675505,0.0161116392219245,0.146543383273668,-2.43307249166212,0.0149713031852259
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.153000194135726,0.106167041902907,-1.44112703333724,0.149548797546341,0.095502651269904,-1.60205179752891,0.109144155852004
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",-0.00349799479573165,0.12670768627982,-0.0276068082247726,0.977975751558193,0.122484174350642,-0.0285587490324893,0.977216512156821
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.056373147316119,0.175337343310771,0.321512498431108,0.747822042262024,0.177246127886996,0.318050092197557,0.750446940033517
