"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",4.60204139833388,18.1758557936032,0.253195307587856,1.45389468037773,3.16531964828307
"asc_ruta2",3.58971209035992,18.1762292989185,0.1974948726342,1.46199117262411,2.45535825220941
"asc_ruta3",2.84030004478671,18.1769870723467,0.156258021941808,1.46771745036988,1.93518176408608
"asc_rutaEC",0,NA,NA,NA,NA
"b_tt",0.0864072777740065,0.0252873197618652,3.41702001587032,0.0338151316749595,2.55528437992131
"b_dt",-0.194906145062379,0.100248200347738,-1.94423585048205,0.0946180293134293,-2.05992606775542
"b_CongAB",-0.111624955049379,0.295803980784472,-0.377361233453822,0.294694582151741,-0.378781836552063
"b_CongCD",-0.507838336076918,0.230053789617708,-2.20747650764988,0.233694017625166,-2.17309087000878
"b_CongEF",0,NA,NA,NA,NA
"b_CSECO",0.00984278136746445,0.358001738013998,0.0274936692264874,0.363350637903971,0.0270889337754948
"b_CLLUVIA",0,NA,NA,NA,NA
"b_Hpico",0.0438676921679474,0.272738301271359,0.160841700499929,0.267908534888667,0.163741301434003
"b_Hvalle",0,NA,NA,NA,NA
"b_Joven30",-1.67573252049567,0.725049131683684,-2.31119857574941,0.732915966043633,-2.28639107091837
"b_Adulto40",-0.553194870226417,0.471423158769434,-1.17345713704527,0.498184333215058,-1.11042205333184
"b_Adulto60",-0.514410322111516,0.404389273663556,-1.2720671778735,0.422173067572069,-1.21848209093466
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",-0.104109594338922,0.34419056174568,-0.302476610081621,0.344924867055908,-0.301832672220897
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-0.100281162936966,0.302984662829445,-0.330977687122783,0.303141755305123,-0.330806169661548
"b_NOUSODISPMOB",0,NA,NA,NA,NA
"b_HTRB_1",0,NA,NA,NA,NA
"b_HTRB_2",5.48053929974332,18.1720141414246,0.301592286748774,1.35244767442482,4.05231152626597
"b_HTRB_3",5.09974817706955,18.1676920384257,0.280704239497417,1.30098783028252,3.91990459738743
"b_HTRB_4",4.85815168494039,18.1686820654544,0.267391529415202,1.31958750305211,3.68156842475686
"b_EduBasica",0.282604916373655,0.288473874164147,0.979655149682109,0.290572171273143,0.972580805434396
"b_EduSuperior",0,NA,NA,NA,NA
"b_Exp_1",0.615616726542895,0.403648343984152,1.52513130728232,0.393731738432784,1.56354356647322
"b_Exp_2",1.19536863703054,0.492230139014422,2.4284751019594,0.531362494428582,2.24962930120993
"b_Exp_3",0.144470203750944,0.467467511008467,0.309048651187071,0.463395362924216,0.311764457113419
"b_Exp_4",0.389561917309977,0.370215723565766,1.05225654263918,0.366802349871557,1.06204858678356
"b_Exp_5",0,NA,NA,NA,NA
"b_Info_traf",0,NA,NA,NA,NA
"b_NoInfo_traf",-0.158937412761563,0.331643124401872,-0.479242297117454,0.336483695557719,-0.472348036056028
"lambda_1",-0.168190329935584,0.148434443183563,-1.13309503056235,0.151625027812913,-1.10925176642414
"lambda_2",-0.24365448352138,0.167321011256776,-1.45620972340085,0.174812225169982,-1.3938068878447
"gamma_JOVEN30",0.508070016098801,0.276470420064831,1.83770117605949,0.291888453755473,1.74063074288109
"gamma_USOCINTURON",-0.533475677351748,0.123455011642262,-4.32121523666946,0.168562222007531,-3.16485907101957
"gamma_EDUBASICA",0.456917782292368,0.145846340601115,3.13287107793827,0.18122563210541,2.52126466319401
"gamma_EXP_2",-0.486611369516207,0.202333289905626,-2.40499904757728,0.199894444233872,-2.434341641566
"gamma_USODISPMOB",0.379674956550266,0.0978610543662635,3.87973498762093,0.113855365876329,3.33471289322167
"gamma_LV1",-0.34064893158411,0.0569173648568992,-5.98497369722868,0.0587460179072355,-5.79867272232853
"zeta_FRbr",3.88508481154099,0.451997995929078,8.59535848948894,0.57280700245645,6.78253721564161
"zeta_EnfCond",2.80393455367647,0.288569274146205,9.71667743203956,0.379721348876952,7.38418991181103
"zeta_AFrSem",5.67369029119598,0.876436253675139,6.47359151039751,1.1823878224941,4.7985019663244
"zeta_CulFr",1.81839576458955,0.193542163150121,9.39534691042546,0.194054130909775,9.37055942104637
"zeta_OmLmVel",2.77180434663664,0.300523992368987,9.22323813412337,0.411507275601395,6.73573594193638
"zeta_IgPare",3.65392163231541,0.431220823314706,8.47343503550795,0.543958802247183,6.71727641361895
"zeta_UsoCel",0.715061062416936,0.126819852809153,5.6384000342045,0.141280055978157,5.06130223028428
"zeta_PasoPeaton",-0.934136778855397,0.137315277278667,-6.80286125017003,0.14974739646758,-6.23808360539769
"zeta_UsoDirec",-6.00364634909062,3.7181166276565,-1.61470092262132,4.96099344700341,-1.21017018329605
"tau_FRbr_1",-2.3164943197429,0.631002277320938,-3.67113464245818,0.845415975442136,-2.74006452093766
"tau_FRbr_2",2.93710738942566,0.622960878658725,4.71475415237863,0.860039025686606,3.41508617830551
"tau_FRbr_3",3.92098383005379,0.660602285801244,5.9354681543344,0.914142674009938,4.28924711812673
"tau_FRbr_4",8.17751854624285,1.01496993031073,8.0569072068365,1.33701756411883,6.11623868354512
"tau_EnfCond_1",-1.50718719226246,0.441071175015297,-3.41710652982523,0.581597956818049,-2.59145888425805
"tau_EnfCond_2",2.58240656256157,0.460747052128929,5.60482492645214,0.641198872334703,4.02746585183257
"tau_EnfCond_3",3.64243415723913,0.499138441648351,7.29744265981675,0.671158781779635,5.42708261610003
"tau_EnfCond_4",6.0785242170769,0.677576576200698,8.97097749624161,0.865809050572347,7.02062910183101
"tau_AFrSem_1",-3.03741083008058,0.909340629950837,-3.3402343742683,1.14947501480538,-2.64243310290207
"tau_AFrSem_2",5.33050688350225,1.17533991286627,4.53528960018288,1.71336787595461,3.11112806438742
"tau_AFrSem_3",6.26461070041362,1.27321896969306,4.92029324847702,1.88419757572932,3.3248162406688
"tau_AFrSem_4",12.3201229407428,2.06266090483884,5.97292696625063,3.11500859973449,3.95508472811053
"tau_CulFr_1",-2.62729903110613,0.346505292512286,-7.58227677290953,0.421735919073533,-6.2297255516622
"tau_CulFr_2",-0.109596488626347,0.288138323227819,-0.380360680240696,0.383771325480731,-0.285577585790342
"tau_CulFr_3",1.00095334986436,0.295059585316823,3.39237699663128,0.382143056360707,2.61931581171934
