"","asc_ruta1","asc_ruta2","asc_ruta3","b_tt","b_dt","b_CongAB","b_CongCD","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","gamma_JOVEN30","gamma_USOCINTURON","gamma_EDUBASICA","gamma_EXP_2","gamma_USODISPMOB","gamma_LV1","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4"
"asc_ruta1",1,0.999933910425668,0.999889448499817,0.00624711081378131,-0.00474479129494487,-0.00176289847034955,0.0010661524310534,0.0144982696303384,0.0162130537796895,0.0354054790229239,0.0128251621452955,0.0117282966655042,0.0124005695531204,0.0141263192169903,0.999039597992764,0.999380852507512,0.999309662464438,0.00997959236181465,0.0154218211532609,-0.0163308132737599,0.00137255605377544,0.00513539658879423,-0.0030349700824986,-0.00394798347770268,-0.0150067862887396,-0.00019341881369833,-0.001808498269144,0.00045110951219893,-0.00101315541583135,-0.00104241439012615,-0.000514932852780179,0.000262717279464113,-1.5391489682345e-05,-0.00025891416403847,6.46027027140951e-05,-3.65342980493468e-05,-0.000134776686252047,2.64715346684994e-05,-0.00106228299839881,0.00233524206629396,-0.00193604237281735,-0.00177477980141652,-0.00165988844302273,-0.000837583302200038,-0.00187266500400022,-0.00184973009176424,-0.00168775136009321,-0.00115181283947811,-0.00171260942660782,-0.00162792895508206,-0.00155402245678377,-0.000847087913657366,-0.00160240490001782,-0.00187958857125177,-0.0018326543885478,-0.00118844615144488,-0.00188676293574566,-0.00170294479966488,-0.00154272085540519,-0.00119102458076274,-0.00190125096687162,-0.00167417900795284,-0.00157899048513515,-0.00112630633071249,-0.00108896113385182,-0.00133981792183921,-0.00124535947412738,-0.000529078391619326,-0.000221283266351645,0.00013776669501505,0.000405876011674057,0.000902117298686401,0.00254952105104063,0.00266354727883199,0.00275618977382874,-0.00147625710262946
"asc_ruta2",0.999933910425668,1,0.999866109607754,0.00499144683662011,-0.00445532961654123,-0.00173591606735327,0.00143758573937042,0.0143425763688646,0.0159766949835936,0.0352344326657735,0.0127181706309717,0.0116639060789131,0.0125874223470974,0.0140695495114362,0.999018176864087,0.999365538350023,0.999295002324898,0.00986902272276813,0.0153958858020809,-0.0163379512273792,0.00151635858543237,0.0049781695959346,-0.00314433213927268,-0.00387512618816709,-0.0149230648123695,-0.000200522222124464,-0.00180187821074472,0.000437355326286084,-0.00100311818773144,-0.00104321906490829,-0.000506975368494914,0.000263021709743297,-1.38709672364102e-05,-0.000265662665917498,6.43220442633958e-05,-3.43518198868218e-05,-0.000130406527072462,2.82734427389743e-05,-0.00105789889825601,0.00230783808455481,-0.00193009235449722,-0.00176850884169458,-0.00165369935599814,-0.000833942958196679,-0.00186682071317896,-0.00184333446860616,-0.00168184502430963,-0.00114736195990912,-0.00170325100498762,-0.00162764460531893,-0.00155441732271358,-0.000850546615701792,-0.00159621617957117,-0.00187303653454736,-0.00182651530875986,-0.00118465719795457,-0.00188110333644312,-0.0016966558496181,-0.00153696216003689,-0.00118636018385675,-0.00189594476201139,-0.00166635908353768,-0.00157119180894849,-0.00111961242463156,-0.00108554860453247,-0.00133518662420743,-0.00124096887263572,-0.00052709600671739,-0.000211470294028319,0.000146395167568384,0.000412656889282455,0.000904284160314373,0.00252229079309134,0.00263740222897786,0.00273072616732504,-0.00145215650101126
"asc_ruta3",0.999889448499817,0.999866109607754,1,0.00338995570211775,-0.00370082084106864,-0.000762608978284723,0.00291956061481751,0.0145527700553734,0.015960918575658,0.0351271663820805,0.0125788777909705,0.0115244641716478,0.0125591550755057,0.0141925071089071,0.998969751662602,0.999318709657903,0.999253827365766,0.0100321667420171,0.0155357204629295,-0.0164691275661537,0.00129711402991408,0.00487694985299435,-0.00303389259866002,-0.00376716584671612,-0.0150533594992277,-0.000202320401577675,-0.00179714651144273,0.000439931074414261,-0.00100342579230348,-0.0010377853980086,-0.000509393821357464,0.000260922454821053,-1.40496950094624e-05,-0.00027240568663194,6.05052003042128e-05,-3.44914177750858e-05,-0.000129338869037786,3.17670488754665e-05,-0.00105370382309004,0.00230834004766264,-0.00192741561920452,-0.00176639783683829,-0.00165229319408182,-0.000833764371965943,-0.00186433084333868,-0.00184069589724099,-0.0016795565983887,-0.00114567171438301,-0.00169788039333969,-0.00162989823529105,-0.00155713651636296,-0.000854750255170472,-0.00159207395667198,-0.00186964183281378,-0.00182426642049283,-0.00118455218501063,-0.0018784943822792,-0.00169424732166185,-0.00153480564450349,-0.00118466104448985,-0.00189346283581341,-0.0016633348829388,-0.00156814002671404,-0.00111685303996414,-0.00108505185492989,-0.00133312937695361,-0.00123873428858906,-0.000525884549359851,-0.000213745964687216,0.000142247391744915,0.000407926175243266,0.000899787148912502,0.00252138751726335,0.00263592884076712,0.00272885521433835,-0.00145477889549989
"b_tt",0.00624711081378131,0.00499144683662011,0.00338995570211775,1,-0.521347941985641,0.235856917603759,0.102141923743483,0.0867379799231799,0.061389645241069,0.00661720337619785,0.0279461220862904,-0.000918309349645615,-0.0799984899625656,0.0682501750753233,0.000176631560585424,-0.00117825447710715,-0.00279756549421149,-0.0425788096172049,0.00631808800169838,0.0316828509022048,0.00240867578469881,0.0731764006598068,0.0118758972007806,0.00750106710401276,0.0118898563672931,0.00227428971643477,-0.00255951409607223,0.00100535756027113,-0.00131230963807507,-0.00184671598255324,-0.00313428826203783,-0.000307752506285264,-0.000317507805289842,0.00220044542726488,-0.000598745559898674,-0.00151148459544041,-0.00232051447810167,-0.000929936048625742,0.00121116295042642,0.0075759619089792,-0.00311985230135815,-0.00296915080918756,-0.00273929585569661,-0.00138796088690271,-0.00312316909980674,-0.00274365175982696,-0.00242161929570877,-0.00153846725364437,-0.00439780926837816,-0.000615219595099678,-0.000449976925377282,0.0010580607228532,-0.0024359451047656,-0.00310279501579234,-0.00300896131745415,-0.00194714827197407,-0.00282465373119479,-0.00308315897108206,-0.00286279552981357,-0.00241857100104985,-0.00273328134312622,-0.00368000669185567,-0.00353486957831085,-0.00288400743314379,-0.00149253517152548,-0.00219736304269118,-0.00205271944087423,-0.000876580409105168,-0.00112045574887153,-0.00086939134472693,-0.000669799911551613,-0.000773941991604744,0.00762872911967984,0.00755363944260677,0.00758665419843427,-0.00570547063489958
"b_dt",-0.00474479129494487,-0.00445532961654123,-0.00370082084106864,-0.521347941985641,1,-0.0869342098157791,0.00983241804543211,-0.0912489935576004,-0.0064144411318166,-0.0145975479573225,0.00276705848232592,0.018837916630335,0.0492170260128987,0.0327810897663662,-0.00190981155200825,-0.000672965552221525,0.000249859220996116,0.051677939592503,0.0163226870722117,0.00930725879927818,0.0237625310971239,-0.0440400718903092,0.00442467839214718,-0.0350663687932102,0.0286378534750374,-0.000783902921122957,-7.08154419522873e-05,-0.00181630612313431,0.00223804079176616,-0.000350207082499768,3.95419409376639e-05,0.000143180398593102,2.48482736803946e-05,-0.00134548210394849,0.0013985465593731,0.000963175369498067,0.00150669762710525,0.000544626084548178,0.00207107844533147,-0.00740089144299633,0.00154619610642315,0.00139891470822595,0.0013590244292109,0.000480166336846613,0.00148040396396619,0.00122732465511226,0.00101936358667407,0.000491309620294965,0.00227273674126271,0.000126065237282623,0.000125619770525518,-0.00102307502246696,0.000414579205550227,0.0013449003460242,0.00155860291873956,0.00138840476955189,0.00124429889220218,0.0016166314152049,0.00146062690263892,0.00119450029554438,0.00114190962067892,0.00208984699981149,0.00201459354590384,0.00161826069203433,0.00064405240359439,0.00103643344518449,0.000975829237646979,0.000419723332467389,0.00284031055907443,0.0025957026585403,0.00217023407640124,0.000544400104761843,-0.00739131111755833,-0.0071479773628816,-0.00690722673550371,0.00679126872856464
"b_CongAB",-0.00176289847034955,-0.00173591606735327,-0.000762608978284723,0.235856917603759,-0.0869342098157791,1,0.537384997226976,0.164626948694323,-0.0869349898245321,-0.133889370038108,-0.119170159780541,-0.0990952809408857,-0.108565325864435,0.130779677989767,-0.00870028632826048,-0.00968330254486824,-0.00832880526776858,-0.0864664540840849,0.0260330822055986,0.0161309893043721,-0.0853934561904528,0.0158481898076748,0.0932981010015585,0.107140194174983,-0.0242714015240059,-0.00148545435379817,0.000291145268330915,-0.00433690558362095,0.000622249013265033,-0.00365113914960381,0.000436403657459403,0.0020308470786918,0.00276127033013398,-0.0018150919354743,-0.00206512213265199,0.000833356927764131,-0.000122908630493249,0.00219010785184342,0.00446260794576363,-0.000546229831871491,-0.00358909965489669,-0.00240678434509448,-0.00209279252164864,-0.000835035867596631,-0.00341504293608097,-0.00214315363986066,-0.00167656347790325,-0.000751368702307845,-0.00192405507842819,-0.00380827187480127,-0.00402596316972209,-0.00316567255616466,-0.000253512136239723,-0.00247929093253861,-0.00334620987552652,-0.00333444478201374,-0.00288173526518901,-0.00273964960130281,-0.00249833798645778,-0.00199396353617697,-0.00270808351885819,-0.00326863711382676,-0.00315011112281064,-0.00235491980360399,-0.00197134962593927,-0.00210395759709314,-0.00176246769508436,-0.000579735719962234,0.00306169138878521,0.00263214026850139,0.0019595537993285,-0.000122591597104551,-0.000510117081898376,3.20432602753058e-05,0.000547579046864317,0.00195769316981342
"b_CongCD",0.0010661524310534,0.00143758573937042,0.00291956061481751,0.102141923743483,0.00983241804543211,0.537384997226976,1,0.17291694120575,-0.0189727802298618,-0.0152478821469427,0.00979174581125675,-0.00908089548429582,-0.0622826432205129,0.088461161721764,-0.0042462086412137,-0.00311409746106028,-0.00280968541839078,-0.0381129655292149,-0.0627683627323848,-0.0178258444687913,-0.0328062062748101,0.0133478091890721,0.00930140729052186,0.0713277927216798,0.0296140235109272,-0.000691170156958385,0.00139354477608902,-0.00280374281287839,0.00242329694613825,-0.00218904445038183,-0.00163051336240214,7.5200275607168e-05,2.71703460197059e-05,-0.00305413010116862,-0.000269606237487422,-0.000183164808254947,0.000383572772352924,-2.27473177247845e-05,0.00362405781290775,1.54448106783101e-05,-0.000869613185216556,-0.000414066024448729,-0.00031158025670855,0.000416464463900532,-0.000561792803817316,-0.00043838549136119,-0.000322662192141776,0.000226275355404264,0.000654779394326786,-0.00225938783144216,-0.00256037258305708,-0.00213064046769894,8.4764177328429e-05,-0.000214167553569897,-0.000395175786030336,-0.000268667373354598,-0.00055533064704975,-0.000433954296929082,-0.000315700967683369,-0.000172048848666867,-0.000732027628817237,-8.38347735132206e-05,0.000195128195597736,0.000710211620817566,-3.37601748691846e-05,-0.000252633470080399,-0.000204532980589386,-2.58643059816734e-05,0.00107986462435559,0.000467734513744534,-1.72088809846382e-05,-0.00136952389185365,-0.000306144870933847,7.09635030335249e-05,-6.54362297647923e-06,0.000339893811362652
"b_CSECO",0.0144982696303384,0.0143425763688646,0.0145527700553734,0.0867379799231799,-0.0912489935576004,0.164626948694323,0.17291694120575,1,-0.0286226163433059,-0.0376033697545749,0.0613630605286215,-0.0217298270976339,-0.166761325579823,0.0334943737200449,-0.0031925489183835,-0.0013176727107801,-0.000590339583248896,0.0694616624926804,-0.0360244799889209,-0.0106064350249326,-0.066704272762278,0.0235921440808552,-0.0101274654398914,-0.0139313970117863,0.0254195665319796,-0.000669382724068687,0.000800401958270423,-0.00312214229358743,0.00284687301350746,-7.42252410590411e-05,0.00192534433508668,0.00247902594488644,0.000407917438379713,-0.000171648541165491,0.00238378530439134,-0.000315963939573344,0.000943186214151335,-0.000773562229614331,0.00210431719677396,-0.00685215708657635,0.00118433898872906,0.00282257635774976,0.00289361495177551,0.00254294889961146,0.00202696509938485,0.00176208503292467,0.00158713726410996,0.00119108089351279,0.00237072392650814,0.00104404949811408,0.000962174858893902,0.000272729249791047,0.000541175860669827,0.00184474369591491,0.00224115517782445,0.00212906827801084,0.00232495465395344,0.00132098448104193,0.0011528265479719,0.000764509606264903,0.00193986879963835,0.0019139210223414,0.0019018814763406,0.00148389007353645,0.00146587334324304,0.0014271123458973,0.00122185300108884,0.000417073333466288,0.00329011938777584,0.00331320266687071,0.00270770804524733,0.000483848315579849,-0.0070350602977909,-0.00597115965666354,-0.00555017129771901,0.00661640256084805
"b_Hpico",0.0162130537796895,0.0159766949835936,0.015960918575658,0.061389645241069,-0.0064144411318166,-0.0869349898245321,-0.0189727802298618,-0.0286226163433059,1,0.0340114411852309,-0.0409730413939468,-0.0360764091943055,0.0268320419319053,-0.0137842876991474,0.00769674720461696,0.00749581617262296,0.00824823925862441,-0.0404651422270858,-0.0219212996288923,-0.0232839605294457,0.120978010737475,0.0109769425016157,0.00487969041349945,-0.0710868526532666,-0.051142087350659,0.00323356282258483,-0.00240356198004006,0.00549196642675013,-0.00288728356452788,0.00383455132357365,-0.00508854688650113,-0.00229338988823177,-0.00249369413866188,0.000902177926494169,-0.00190593235007329,-0.00048908365263667,-0.000253717770907986,-0.000475660331465925,-0.000943026951154512,0.00423554474115112,0.00068598750310823,-0.000428736720605859,-0.00071786201671014,-0.000885301529806749,0.000526398402361439,-0.000467427781385457,-0.000617746866858668,-0.000714605624914622,-0.000668435116220407,0.00102793890777014,0.00126109737762623,0.00141411438325934,9.17600992554947e-05,-0.000158382185049529,-0.000233901464136083,-0.000281313611722222,-0.000138060058634896,0.000398075706233497,0.000397307247037472,0.000356886114428226,-0.000104353311625026,0.000653319489139624,0.000661957380256937,0.000477064200844674,-0.000167005205639225,5.34672364170923e-05,7.35299118736961e-05,2.01825444874757e-05,-0.00314745491545478,-0.00328236172018807,-0.00311706277197689,-0.00193306207141983,0.00395326444691659,0.00344586726679574,0.00293318879762781,-0.00516247041968018
"b_Joven30",0.0354054790229239,0.0352344326657735,0.0351271663820805,0.00661720337619785,-0.0145975479573225,-0.133889370038108,-0.0152478821469427,-0.0376033697545749,0.0340114411852309,1,0.520660073296735,0.469090175173525,-0.000502038820327252,-0.124336037751485,0.0283251698318142,0.0290978959801782,0.0294527659932224,0.0212470235900384,-0.154473822707788,-0.480110723855234,-0.0444552795892933,-0.0686999289873969,-0.0887029060278862,0.0152739006581002,-0.113378045591772,0.0360001209372193,-0.000856008101765646,0.0180925799985077,-0.0272955128184095,-0.00279790920068025,-0.010360246275446,0.00176358740924454,-0.00174548777524045,0.00191823797808433,-0.00236865639881494,-0.00249676890827026,-0.00347774000967989,-0.00133079532349418,-0.00770159262406525,0.0346772503852746,-0.00465723615400639,-0.00274124522083071,-0.00262572933020271,0.000254162512116817,-0.00310975958759867,-0.00412198562958108,-0.00411909308090084,-0.002590321447442,-0.00481422036022169,-0.00176083350177805,-0.0016941813794507,0.0015558542387395,-0.00212552004213909,-0.00317228231683665,-0.00369881909875943,-0.00312067593280862,-0.00298702245140072,-0.00423296104803622,-0.00394198397215044,-0.00323652180560718,-0.00284526879010087,-0.00516048237908729,-0.00495930894666773,-0.00380211269677357,-0.0016408625053223,-0.00252874281943218,-0.00248641568889545,-0.00109611335781505,-0.0160340272745108,-0.0156260389911386,-0.0131220631072586,-0.00470843967796882,0.0334868520023661,0.0324517076028676,0.0306474998425722,-0.0332597719363192
