"asc_ruta1","asc_ruta2","asc_ruta3","b_tt","b_dt","b_CongAB","b_CongCD","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","gamma_JOVEN30","gamma_USOCINTURON","gamma_EDUBASICA","gamma_EXP_2","gamma_USODISPMOB","gamma_LV1","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
0.0781124823014409,-0.83083843797442,-1.1351046576623,0.0874860923273804,-0.173088844823401,-0.143750611688161,-0.389281676505518,0.0336692991454955,0.242898785116918,-2.10371237729847,-0.505802929576743,-0.00225575044059593,-1.3791712628052,-0.298434084849294,1.10662263305667,0.740369766639356,0.554534543552072,1.44934705962133,0.941929925997163,0.826613369384007,0.357396875599903,0.481373459462976,0.230341115015002,-0.320944364196241,-1.22360302822501,1.13850417304077,-1.75179025552992,1.18937550647618,-0.980912565280354,-0.369801544109742,-0.730497064719999,2.80818272631481,2.39174962311984,2.73203625112074,2.03261258485528,2.19749432542835,2.6456521193737,0.711141214650902,-0.520455431460691,-0.871612998978603,-6.12901371757179,-2.22600005595116,-1.04312717078289,2.65759925538777,-4.51721359675467,-1.30345464700213,-0.0883267226393597,2.45819350255683,-5.97370721495915,-1.41207061714223,-0.650985212164705,4.1097163925343,-5.4237500929474,-3.15955278708841,-1.44722742872278,1.31210754616991,-3.99774888692135,-0.499957626774933,0.624553610986799,2.30256342086633,-4.69605822332002,-0.607429652183726,0.525403711809815,3.65311546030928,-2.4603678850719,-1.17432953997286,0.15172398056354,2.37724740132373,-1.79154391966848,-0.662864936021223,-0.0371622375956223,1.42923008073601,-4.65944095306086,-2.87537926593012,-1.99390013209645,0.380230810085821,-3043.84710862544
-0.0463834843907158,-0.822400627161017,-1.23530794136713,0.0713487083150666,-0.155591194467302,-0.18286846368879,-0.458842063346994,0.108315663795212,0.142763565748052,-2.30267256046891,-0.721999193690511,-0.0928970226891552,-1.62908657774478,-0.373422474301015,1.29423663736507,0.822428293808477,0.582389914161815,1.29786300422132,1.16766105978102,0.674978657093856,0.432199700219073,0.531156178865351,0.198590153873327,-0.411137560053526,-1.15716680389525,1.47795410259044,-1.73944344033515,1.17890262403083,-0.744430372589907,-0.0840524898910869,-0.697653456554765,3.23679136584484,2.73104369963344,3.07409546473988,2.22504192971558,2.44265345244839,2.85677775710928,0.778075284806239,-0.174062954822235,-0.979420909767693,-6.36450857726258,-2.39852686377254,-1.14389551252137,2.53621817059584,-4.53052021780705,-1.39672680448492,-0.135329250806197,2.30270235032097,-6.21587002127487,-1.58759770902171,-0.748712189515804,4.16268932797695,-5.58928961166195,-3.25359515083982,-1.62524128594787,1.23697340515267,-3.97039262590914,-0.565463825094067,0.541890441752731,2.17720170386642,-4.85061832631648,-0.563360957483494,0.406416620603209,3.64629530240054,-2.56072267122938,-1.16754133263664,0.332876086817515,2.32582542226527,-1.65827618592802,-0.529422228354355,0.0306076895627336,1.72931356532902,-4.45554716843595,-2.73937206832186,-1.77036088686307,0.773380133771394,-3034.55261875976
-0.212997418152401,-0.735449069396613,-1.32081071027946,0.0669869334079177,-0.254297393429051,-0.222033794937331,-0.581082413933544,0.236090855731115,0.0658967959441775,-2.33657451686395,-0.884787958928019,-0.281274383935152,-1.70708675687528,-0.318626796783459,1.45736796873682,0.912991689346687,0.554516602444896,1.02017521566622,1.37981294612647,0.492115913257819,0.477915821726024,0.564867161464229,0.122765047727127,-0.446712504512924,-1.01210077846569,1.56884949772548,-1.55270576196246,0.979636631042237,-0.490797659893319,-0.224989679813616,-0.687149927807476,3.31645464453648,2.91944158298611,3.20690423444069,2.27640697110993,2.58199570623628,3.10752391992767,0.765654287097258,-0.196639333023017,-0.899973344318812,-6.61948126152869,-2.38294954191831,-1.20119910483024,2.45183658379482,-4.60502975292146,-1.31396012125748,-0.157354347635926,2.17934692395119,-6.39080355086995,-1.66130499868893,-0.758136208825495,4.16020319759517,-5.72505167282456,-3.23450839650659,-1.63828050262192,1.1956666184614,-3.95903616443173,-0.580241351842603,0.478389650575952,2.07209887548996,-4.83251589148422,-0.569811097053934,0.381708798837287,3.56668794587624,-2.64007519455898,-0.942068675575533,0.293221676528463,2.33211984342497,-1.92473885163867,-0.579591970581285,0.274170310823115,1.78494515573177,-4.13042459202412,-2.51566727170761,-1.6091910284037,0.6964921313841,-3021.89431452162
-0.237405840163329,-0.719731448486371,-1.37775269983855,0.0670073106236078,-0.270629378609278,-0.227595240686603,-0.630254762779389,0.29142835272106,0.0464932924113206,-2.31901239890408,-0.931697642059013,-0.382479161065468,-1.70121807366987,-0.279092866546448,1.51761539930963,0.949764597041012,0.54541610082392,0.903308254506057,1.45117998819386,0.434629031440373,0.490404552956183,0.57588827638091,0.0908301977802716,-0.467266780578811,-0.948347916172626,1.55991978628362,-1.51149498338928,0.894391283611879,-0.439038148270986,-0.283612731310268,-0.693883218673654,3.41309449791938,2.90333544437093,3.30673644446324,2.29051693856636,2.55637210897393,3.10165478395165,0.759668277724679,-0.20830734222074,-0.874422859261195,-6.66663513369147,-2.33787738917059,-1.21744861587963,2.42009708442009,-4.66646282307291,-1.28956500494848,-0.15988861981127,2.13536912876597,-6.41258254258507,-1.65566920992008,-0.760312708525772,4.1464627453156,-5.75831977396317,-3.20898996075154,-1.62168658867951,1.18518969652876,-3.99353988206069,-0.589680654398144,0.454790309117574,2.03320330435427,-4.85774538680514,-0.597550288688675,0.383005075825314,3.52148919818819,-2.59113061252236,-0.935280627614937,0.279670742857112,2.34015950044964,-2.05257486232747,-0.576067159593279,0.196854669341872,1.82246707457016,-3.98507242212382,-2.40295189515427,-1.56132618882733,0.629894677167971,-3011.67635589452
0.0388354411203407,-0.839987465841892,-1.70168299075195,0.0746598763238784,-0.110172276035696,-0.191027824606341,-0.737111106888069,0.403430595106225,0.0175454012945007,-2.11275673929025,-0.98127808444376,-0.851938996410578,-1.50475156489544,-0.140221351950816,1.66998513612984,1.01153667523985,0.565997700379512,0.530384613530361,1.54177875300179,0.404263494222114,0.488543032295253,0.595242510733239,-0.0375866994509995,-0.662415309970311,-0.734825461820411,1.33828166775455,-1.65259403852177,0.730239095711139,-0.575381964306081,-0.0516483247464866,-0.727876569441489,3.43857099672739,2.92600369512945,3.26587347225238,2.22814852601149,2.67498198596437,3.03601256053206,0.704368371820878,-0.288482429203456,-0.859274351631556,-6.77207648790518,-2.27004138483449,-1.20701834555571,2.36683864752435,-4.74452132022065,-1.26199073720506,-0.125581882236698,2.04886000826323,-6.52537029818299,-1.57866077156794,-0.753552920169555,4.06764747676108,-5.7923675298877,-2.97321413060167,-1.68642639225176,1.23023282795439,-4.01617674352447,-0.521322450458536,0.403461038757079,1.92558611117096,-4.91136539711244,-0.650029668154444,0.418637129846647,3.31407365271189,-2.4047382523839,-0.869255504783614,0.144437776738531,2.41088137519218,-2.24372128153982,-1.03135700597776,0.0313889629692834,1.83675495912867,-3.45929576421932,-2.21718142252172,-1.54796456174469,0.571139038776683,-3000.8622188093
0.286280755596038,-0.915015210997091,-1.89627470798492,0.116968752623435,-0.355078812910855,-0.241482085760867,-0.723932884053909,0.349145475077173,-0.0131985060811431,-1.87224362832232,-0.979837413781014,-1.24953448442025,-1.23635443437198,-0.0200317651035372,1.73407040820461,0.955760009937905,0.62985112029222,0.25587924436591,1.46466463948691,0.494115407966037,0.44084529385026,0.584667023224111,-0.197410277304147,-0.667022721322544,-0.671258084240203,1.01968294676791,-1.65431352683378,0.723514223844684,-0.816444930522045,-0.00395633200730564,-0.753981232232751,3.39554325516872,2.94789556602167,3.36102946248984,2.18514699099701,2.60412648390268,3.13330500857218,0.696356693991075,-0.292010948962397,-0.851382154607128,-6.7594097494238,-2.30988261114049,-1.1429696721491,2.43928176002965,-4.72955210539682,-1.2985421990674,-0.0725626331990476,2.10020714263378,-6.49486055517804,-1.43694174566067,-0.723522854899667,4.03974168360954,-5.65264604178082,-3.02878393370601,-1.6303334047895,1.32825273873918,-4.14876818738776,-0.449560766294212,0.449803021658287,1.90216073215776,-4.8845050860077,-0.513323078224256,0.45675964850818,3.14455720378828,-2.4650126678268,-0.796687143094558,0.293968433011481,2.48444036940839,-2.3579393108039,-1.04752846661299,-0.0357978753372108,1.73212059592012,-3.22005112095967,-2.34746079746346,-1.66089946250501,0.696761550832925,-2991.37059819395
0.210253552703057,-0.811487120410754,-1.95429096947424,0.0908442143142134,-0.230042549221847,-0.241498910388929,-0.708129542502368,0.272513216895934,0.0396611537635937,-1.60387756168711,-0.983131358044092,-1.48969791604005,-0.850445803038762,0.0794314604808373,1.74986672721394,0.929166554823401,0.725569008544641,0.125008734323362,1.25853983278712,0.616541390595818,0.369729439875717,0.592481555744351,-0.31056864172378,-0.70498109528582,-0.723935350599711,0.648441014681391,-1.55133982729765,0.737424757806031,-1.10501345160119,-0.0864695329104045,-0.731999067159625,3.54381140762038,2.8801117628057,3.31495572151425,2.13365482015781,2.71598756429427,3.09433858266542,0.702928242344804,-0.285983846158519,-0.925326882799172,-6.60687314487019,-2.24171875003807,-1.09860546398327,2.59675112029747,-4.74293268054684,-1.27199940189935,-0.0543516602435315,2.24178907985533,-6.47397166406649,-1.33850221296804,-0.616219646258005,4.02777195702688,-5.47437697310248,-2.97558855900234,-1.64066572966803,1.47745543259265,-4.17992184329513,-0.355410100885281,0.54940626488586,1.93181172274407,-4.94431285792965,-0.284508794214928,0.505126551984461,2.96391211374622,-2.56272192167905,-0.684834534984221,0.413500690283041,2.59228475340356,-2.34086945841462,-0.97446781487895,0.0015239293146176,1.63959428157306,-3.44398684968479,-2.37778439198167,-1.63498226499002,0.737342715672226,-2978.63152896872
0.0527161238321852,-0.681432658183783,-1.88596588677297,0.0708434637318898,-0.192871950606572,-0.277818639327222,-0.64745781834953,0.0621792647458702,0.114913834030671,-1.36946818031378,-1.07460930454821,-1.509018287301,-0.459389449129795,0.0658534516513202,1.70258112474508,0.92128767427998,0.817280431644001,0.180092570712977,0.913124876533655,0.658056168660663,0.276749076064077,0.61010409188284,-0.431182157110762,-0.612610329828293,-0.631548192471248,0.287806511086891,-1.51504329069061,0.714476713567289,-1.32097276792505,0.0324878452747098,-0.732510913453109,3.35589204497393,2.98473730603201,3.59995008638197,2.09269447091549,2.67371380991913,3.15374806190638,0.71023677035073,-0.264138825385367,-0.999249802068311,-6.54939171527459,-2.14301952397731,-1.05273245110932,2.86306267263291,-4.67390683287964,-1.1288969413241,-0.0407564390550772,2.47522980601747,-6.24643057622027,-1.24084488745018,-0.416392062517935,4.03615323456866,-5.32004139850026,-2.75904739711186,-1.59248781127721,1.64856848838733,-4.28311662839583,-0.303846386599763,0.685936771121051,2.04684732889462,-4.92227122399718,-0.0841107763684089,0.629572657826377,2.76556715369544,-2.438493361546,-0.688682889250279,0.284290283647013,2.77178299564228,-2.20586319235837,-1.00429360444696,-0.0204571579093977,1.65926374900067,-3.94882438992701,-2.4199486808764,-1.62595511730931,0.669643458042727,-2969.07927342429
0.146436794665679,-0.785874982397404,-1.74292098939328,0.0773022078211954,-0.316106093396869,-0.351393562455082,-0.561494063067942,-0.240800526104578,0.147589748455644,-1.2860313050247,-1.21165545982997,-1.26750493719072,-0.235687952708326,-0.0614215553966962,1.59988110895069,0.955164484070483,0.838378132122002,0.387967259391033,0.555101070553761,0.561095451323123,0.197848221945573,0.606852614797558,-0.51961708327954,-0.414471017457252,-0.371151027362874,0.122406252398319,-1.49250374354468,0.734522428199773,-1.31732867187725,0.149123890300021,-0.731071236822663,3.55371640536199,2.90577461150633,3.51123625252293,2.05747845540099,2.73382228711521,3.22769859443703,0.720361670225648,-0.293297806305819,-1.01379905052827,-6.33090887884121,-1.91696932204548,-0.985834719705723,3.15416359438444,-4.70111028389658,-1.04326619209585,0.0375064641046349,2.72340296873163,-6.19134279030389,-1.17908533276094,-0.25742674726351,4.07654287087703,-5.19284293170443,-2.59783210507628,-1.36599750205677,1.76887879049491,-4.28894207131574,-0.247674465361817,0.75968675421475,2.22736129748473,-4.84952893235164,-0.0368558152108007,0.794709000146212,2.63590584183864,-2.34123208003191,-0.669052266270242,0.0961832659438333,2.91720078474234,-2.19857701616024,-1.03067527403219,-0.0311106026340993,1.67012993592746,-4.37605937279095,-2.63594705379829,-1.74319980104268,0.626553602996295,-2962.10440462484
0.363616052081491,-0.992370146675815,-1.65243103208098,0.0505073317745168,-0.0928911291845424,-0.319686660125736,-0.54703252051428,-0.439713057918684,0.172598914588359,-1.31541575010958,-1.23296824322856,-0.931031576748756,-0.150860279362739,-0.194033941699891,1.49250993244426,1.07669929332235,0.796420901547018,0.624524414430322,0.315377489268306,0.456930276028676,0.154209954883603,0.565320400473795,-0.478816352551458,-0.358478869981847,-0.326370519462349,0.174935950776207,-1.44037340163693,0.86800209046368,-1.23777810423093,0.0612463040448489,-0.664926438890436,3.48972951658113,2.85291242326547,3.62449939556937,1.97384009352077,2.73985496526986,3.23912143054756,0.750457200870047,-0.344680736062573,-1.13814782062331,-6.2378010965073,-1.79856942353192,-0.875673545996921,3.37016205174441,-4.70521407165649,-1.00155191610961,0.142618552849446,2.88199279384672,-6.07177283218059,-1.05010030678291,-0.224915064740041,4.10321736176653,-5.05192289420126,-2.39984481078535,-1.2586169885498,1.83152606858499,-4.29181894049546,-0.183445303235612,0.727116499690533,2.39176523478682,-4.81754550115193,-0.0480769293782109,0.843879765907064,2.60291001178807,-2.46997419491618,-0.700429789806575,0.213799580272817,2.96182186126976,-2.43019078905768,-1.04667912025245,-0.024083386737081,1.63167419909389,-4.59017363505018,-2.7940091500812,-1.84443998051195,0.625768870332952,-2957.22127270291
0.385928843031949,-0.921505404547021,-1.58767667161468,0.0584584572546973,-0.168015765270441,-0.299078173674546,-0.571702015779607,-0.616974737542474,0.113751796944978,-1.38770313743048,-1.08225538327703,-0.755583237891043,-0.247166945570536,-0.283792862486391,1.40228855907142,1.152250496354,0.714846723026408,0.7661055151967,0.196957186426893,0.425311083390653,0.119316352592033,0.462698178197571,-0.428463336071127,-0.453290528122676,-0.556025935558914,0.36934339580534,-1.4105792631426,1.06494016324331,-1.17067171900289,0.0290631864862821,-0.574370603282131,3.49594562885556,2.90914796961689,3.64651104729452,1.90553631028191,2.73728668240638,3.19666886243774,0.76651379165783,-0.473218412581843,-1.1451080046925,-6.12887582725968,-1.72786392503714,-0.758455616383449,3.51510370156758,-4.64824135616673,-0.958699609425579,0.219170073391813,2.96247896807789,-6.03747228567993,-0.957191953232322,-0.255073667616416,4.12616407795157,-4.83551806142408,-2.30943338114317,-1.2080815608366,1.85588276948929,-4.28071789385385,-0.146438738692985,0.673353566373051,2.50845861888617,-4.84584628419249,-0.0309252129406352,0.761198780042217,2.6538857544456,-2.54912840787727,-0.684334986746975,0.198861552155916,2.93781600098756,-2.56694286937113,-1.19056046398756,-0.155055067199677,1.66622526458955,-4.69424408822094,-2.84723007517361,-1.90331837835398,0.590192001235522,-2949.03510120075
0.36180391235496,-0.772642401874205,-1.53311015733992,0.0654704978290724,-0.16737357344445,-0.327371128727161,-0.599849482095484,-0.70270132036389,0.0697386786189916,-1.45368070862972,-0.794560580766383,-0.701043190799063,-0.481959711408303,-0.253067192048874,1.34919712847288,1.13871418341708,0.665059954115116,0.935879475815956,0.194728203807199,0.420716416718141,0.083465872148456,0.345867614524315,-0.356704296783623,-0.597876163138475,-0.696549458827029,0.628428270370754,-1.44073255045848,1.03927031869432,-1.09199347901872,0.0352502312280524,-0.580199122182866,3.4912186145952,2.74296983325421,3.70317315255749,1.83207121012664,2.74174284616886,3.37449011519475,0.787406766035723,-0.494900435199969,-1.2412366119373,-6.07453869566513,-1.62303966841237,-0.681263627936487,3.64826138981161,-4.7388586803775,-0.900063394772684,0.254426509245163,3.02282277082348,-6.05782111288822,-0.935663948172786,-0.225856996033462,4.17614039491648,-4.64943547850147,-2.21681780889546,-1.17627062462699,1.87546049936203,-4.29437816530127,-0.1549142435918,0.713175816198805,2.59581495073451,-4.80960077952618,0.0521858478032576,0.651548167614469,2.77304329521893,-2.53090003824879,-0.77640789819439,0.160490755919493,2.88544460279145,-2.70759230061185,-1.28986280091584,-0.226706659272675,1.52012967682363,-4.77715886050241,-2.90867845325028,-1.94353927505553,0.712801380286976,-2943.94744054998
0.432594781085236,-0.693459177416748,-1.48672972167916,0.0616866137935591,-0.0822097310144309,-0.397212087272032,-0.630017898327912,-0.657356130197069,0.0617301302923917,-1.49508468298966,-0.439136379566887,-0.687963630163468,-0.816905940775789,-0.112486106040675,1.33507354097291,1.04855538486364,0.643595444788393,1.11798299074992,0.304921755999668,0.437210653070061,0.040980493652487,0.22387723720239,-0.266002326526145,-0.703306805458035,-0.753766893640852,0.904632636518381,-1.39962782492289,0.8053776408744,-1.02103648850593,0.026894912069834,-0.627179789774142,3.52601919587571,2.86835505332544,3.80577496740515,1.80479703665592,2.74315841712775,3.33042853814111,0.811745032590517,-0.571813115942705,-1.27938776145062,-6.04293623605068,-1.50374730932245,-0.615262612926637,3.7817700436575,-4.68896776268269,-0.789976994657711,0.276367329065032,3.06520682698083,-6.14273890051797,-0.92586000117325,-0.159671760537519,4.26552815662033,-4.49147001316637,-2.20887376035033,-1.0080105186782,1.89019601827511,-4.3509160872023,-0.144782164638193,0.819419814958008,2.66581510522172,-4.97190046267414,0.0532567554483062,0.645689736143207,2.96396183498123,-2.56638057039221,-0.763000160049972,0.0931960973511582,2.80443781675853,-2.77358030455156,-1.29476233793638,-0.27956716382607,1.35635499846368,-4.88635876664044,-3.00645784963546,-1.97150831084083,0.848775174828148,-2939.78214909961
0.532970628676843,-0.710223646977966,-1.43800485526774,0.075162835074989,-0.156461306180106,-0.463564537821575,-0.629582839301555,-0.473240907667632,0.0791754517808537,-1.47778853171029,-0.269532028445903,-0.642244888652183,-1.04915144726393,0.00939860233150432,1.36242815709524,0.935996981616345,0.647743649857411,1.14925734679453,0.471893207342203,0.472233714991565,0.00710802511892462,0.153959835906264,-0.210047354613688,-0.686110199079624,-0.881170985813752,1.04175490367041,-1.37874714710856,0.693916797460061,-1.03866114638583,0.0758732852081865,-0.645921555120874,3.55436896234746,2.8450726702867,3.91825447381223,1.79850656775035,2.84040073442598,3.39571810234391,0.837216668215384,-0.633644069148465,-1.26613772099369,-6.03914535214243,-1.49131441700129,-0.543297709923816,3.8364914438037,-4.68970716738765,-0.805602120080834,0.321735110475358,3.0577808664958,-6.24897897963954,-0.913265114099341,-0.104988923887495,4.34186864710633,-4.45920885027015,-2.07989699087673,-0.976124747897672,1.90432591693814,-4.35501351004886,-0.072084702458513,0.886954373110493,2.68389819285456,-5.05970365467708,-0.0167848798073447,0.749417134529823,3.12763032450186,-2.62542095136265,-0.78084208032368,0.162997904005529,2.72573157189261,-2.76871450768665,-1.26851356921263,-0.270383430096761,1.42033937281855,-5.01668556742405,-2.95257151982513,-1.93313950501607,0.794292702939228,-2935.33972807144
0.580793048687976,-0.731478269170211,-1.32104464613979,0.0676629457574153,-0.0900439643123518,-0.485144965637101,-0.641418396969751,-0.178695856121812,0.103517366391712,-1.41098817472875,-0.227381811970746,-0.534212454770013,-1.26145983699433,0.0966852402206639,1.41403276869774,0.828275823904995,0.617368861085589,1.07693409666326,0.685927827091383,0.50044940873665,-0.0216648859474765,0.121713499510431,-0.186967752792014,-0.692167575792892,-0.949186894553803,1.10167556570338,-1.37109987801455,0.80238739603689,-1.08445239490098,0.0541632206902083,-0.616068564307134,3.60322096624814,2.84047505156626,3.97497525344637,1.76683984275078,2.74996199496655,3.56934614064296,0.818651493900147,-0.664254229312861,-1.31280557717954,-6.04011244432686,-1.4802901157129,-0.497482038130851,3.84520742766951,-4.6587996912183,-0.837196615354976,0.360697763594004,3.01216322491856,-6.43158301549263,-0.875029563751362,-0.0862585966754693,4.43076541490499,-4.42673692952667,-2.09121796426226,-0.875317294748448,1.91652902477753,-4.44512324772101,-0.0273168471801735,0.942172653775811,2.68818371572573,-5.0982274459856,-0.0267620167654389,0.839061710142356,3.32046049479604,-2.62225673833593,-0.737161670411751,0.101875967680714,2.64721990393812,-2.71754083692053,-1.25184585566242,-0.26186851330006,1.55828903130734,-5.08437338943634,-2.89909952472076,-1.86451464687891,0.801433076255015,-2931.8347401328
0.5710610317366,-0.685469890548846,-1.17790417567121,0.0733172512786483,-0.135693114174625,-0.440638188326287,-0.639622115998357,0.0531917129861426,0.0850668070157014,-1.32131479255567,-0.322206994387967,-0.42050228551159,-1.4528829402825,0.0827561773544875,1.45028893537913,0.746875845802067,0.540832853534159,0.990685192487085,0.847454770769894,0.501471790647962,-0.0328446183434241,0.14918891621531,-0.231540667769878,-0.71576828660294,-0.884067533123149,1.08998188483532,-1.39816755861019,0.968331601959963,-1.12024980055492,0.04456602527311,-0.578588771267575,3.59433808560132,2.79746032000302,4.06993497470522,1.7516478210527,2.77036529919019,3.54025703458575,0.810232935700642,-0.677586335526226,-1.29219433761777,-6.06976600276008,-1.4805599314845,-0.48768104325964,3.80051435847339,-4.6338048583053,-0.816972145908362,0.351717570940313,2.93769932316404,-6.57665134339586,-0.883791948981234,-0.0631586695446333,4.50884821874021,-4.40686843526408,-2.05875096568855,-0.909041037954523,1.94145235067434,-4.41735446548607,-0.0233598806888974,0.960987437959048,2.67873173515929,-5.24145620521047,0.026453352653688,0.876860877014927,3.50528038410873,-2.6001452036827,-0.736259986052778,0.0849849721845328,2.59933829779316,-2.68044131996698,-1.16153365627159,-0.224073462875076,1.48118975458202,-5.06381585158615,-2.8693749816688,-1.84894540664043,0.812230025024749,-2927.50726897325
0.599599791960808,-0.609757515570125,-1.15016642534331,0.0821697217425971,-0.161049472914735,-0.289461407363766,-0.613755415022188,0.161160599077139,0.0667685827892104,-1.24404035829088,-0.423460277178006,-0.366485110770154,-1.50898097950547,-0.00254569683355962,1.44168480080212,0.741929923526679,0.475332374855898,1.02120653772667,0.878227756116336,0.517466028185321,-0.0125249549566011,0.242339774447418,-0.258152819502798,-0.691037704761182,-0.875054630439193,1.05674920192717,-1.38993063638044,0.875133134481975,-1.12006875336438,0.0210496654573347,-0.608349199588711,3.61394725234314,2.77371291154423,4.11344241612613,1.75178049855851,2.73746933218133,3.5847010199899,0.813999244487033,-0.691136427624254,-1.29676404789949,-6.07748181231237,-1.49368227638134,-0.508342670677656,3.72381605747387,-4.58972433132394,-0.78206872220854,0.328027252474486,2.85981619451932,-6.69769024391434,-0.934254251041366,-0.0701930376359762,4.56632018998351,-4.38317693669417,-2.08448378035269,-0.954618739438724,1.96591725210149,-4.38454732817524,-0.0304758447070262,0.918845583116182,2.66489273628673,-5.29407280924715,0.117558230644033,0.863608361645755,3.6315556073256,-2.64797249861217,-0.712177512715782,0.138311782750597,2.60555089544592,-2.58520876917874,-1.13885840247822,-0.248585544087059,1.50868034256075,-4.99584821073654,-2.8196938367596,-1.83674355061197,0.767010079768097,-2923.95141428983
0.635842413054075,-0.505386885921966,-1.14764921445803,0.0902093643802469,-0.162222188032428,-0.129933158460822,-0.517149625690698,0.195329806446133,0.0458446172135403,-1.1655383894033,-0.463579489965791,-0.416602951716451,-1.44117345120536,-0.099666980404839,1.40343190242241,0.732694076017804,0.448044437052419,1.04845928123777,0.848335778170994,0.56514676848187,0.0342665982560086,0.376318613256014,-0.250342626219806,-0.69192108148837,-0.988979724992732,1.03653154246839,-1.36181230719216,0.832837216288578,-1.04689878123267,-0.000768093709664314,-0.616701312540397,3.65314674695069,2.73991981185276,4.23588935756198,1.78248075002655,2.77410318064346,3.61515677321547,0.810970977062575,-0.685595845143436,-1.27146708241891,-6.09620632663684,-1.48916031561181,-0.539709627210931,3.6160579362802,-4.5418430694667,-0.766966818010108,0.338644968660179,2.77319454349124,-6.79911148934049,-0.943071108846388,-0.127484283495251,4.62942259627881,-4.44311861521516,-2.08491729320514,-0.920529080241694,1.98032205899258,-4.30267529508171,-0.0219463906377475,0.879299986948563,2.6309078239362,-5.33499882034211,0.124154933306461,0.916509790441344,3.7417573154531,-2.61212581371574,-0.705145846532782,0.0675048748678885,2.67302353225469,-2.55389418015751,-1.02425866197501,-0.162946561762881,1.58370566653584,-4.88404007762983,-2.80359419062047,-1.82003570256096,0.791187125229928,-2920.79516490314
0.629091875751715,-0.44088639967673,-1.05590560827854,0.0899772636514792,-0.174510078764992,-0.0425600579620537,-0.39300508804948,0.130482535968478,0.0340337322370516,-1.10693993119699,-0.449637495162807,-0.541921821307253,-1.34503111535207,-0.144468725584681,1.34280996712208,0.701450895077267,0.469151678697525,1.09062881594547,0.783118566395221,0.610982327266412,0.102101768677396,0.498086582545479,-0.20952382604348,-0.717745022132844,-1.01902443425651,1.06181613881241,-1.35180125140177,0.882326486158871,-0.949177652998091,0.0100462175841755,-0.572153420773229,3.73952760254227,2.79113446491214,4.28891036536153,1.82524641076713,2.70635799801111,3.68091648297364,0.834690971123178,-0.691274968504817,-1.26479979462025,-6.11653455616428,-1.43381797165733,-0.533962464259063,3.48027042597419,-4.48179037928914,-0.676393696861393,0.356623726317513,2.68673020674277,-6.93898604446555,-0.942049264193057,-0.154932449508392,4.6691388206408,-4.54744175850655,-2.00540104450074,-0.912592450084887,2.00282145183618,-4.3068731716216,0.00891173428047415,0.892130607082618,2.56909928763286,-5.34063845992684,0.0984517984286131,1.01162239740899,3.79856074432532,-2.6514145556307,-0.735906635638852,0.128718377843392,2.76732421483877,-2.498806006917,-0.953397259712406,-0.116723530561018,1.55346728768979,-4.79040306287964,-2.70207927257649,-1.77011517619441,0.76412031360314,-2918.78099116319
