"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","g_HPICO_LV2","g_CSECO_LV2","g_LV1_LV2","g_EDUBASICA_LV5","g_EXP_2_LV5","g_EXP_4_LV5","g_EXP_5_LV5","g_USODISPMOB_LV5","g_EXP_3_LV6","g_SININFOTRF_LV6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",1,0.848028184627563,0.54308196560824,0.640737803994824,-0.0238583754820305,-0.519006775316974,-0.597180767411039,-0.00914514026452053,0.30248106112384,0.018567594791378,-0.2751255102864,0.25559252291585,-0.262045948482178,0.055009161155441,0.7159641473764,-0.424113797961665,-0.122900265892522,-0.450310480651282,-0.342669061425478,0.585238827204218,0.0690804215899033,-0.246850089602744,0.642334224604809,0.266363832206175,0.0318801799868874,0.443308057799815,0.511895249531643,0.370731990403892,0.396271903284378,-0.103209454507591,-0.710347822434265,-0.641431586860639,-0.733863461799729,0.181733095842191,-0.66068246792452,-0.693648276941025,-0.617273476509491,0.0776610871891869,-0.536034821697503,0.665619688908483,1.92722516386049,0.539035692971004,0.0184013745458161,-0.11018533365552,-0.00690948351321753,-0.266873806484448,0.388810724676704,-0.732995017161338,-0.699109646600252,-0.731892665348606,0.438602303249551,-0.441821569946266,-0.58710381522538,-0.379422259177605,0.324280855538596,-0.727119561228226,-0.734393550065599,-0.611321083029469,0.136238608628754,0.237702641607824,0.310988930377095,0.131335037751885,0.405154866474676,-0.532323339284453,-0.543461912091022,-0.599470418034228,0.595219724236428,NA,NA,0.610790530439808,0.360999502359355,0.187492545443932,0.0205712176690437,-0.421073578584936,-0.33420102830956,-0.292346096866285,-0.283163006733123,-0.0316802844786366,0.504600834300231,0.322904708380743,0.195471830458952,-0.166101442203408,0.395963860516629,0.694398667073265,0.702135743500675,0.689186713016907,0.675105790028517,0.829044992383609,0.978393098803031,1.16255928284786,0.603657863505487,0.611600180230587,0.612102396311753,0.605679807392726,0.518366201368889,0.342410985668146,0.326023769538358,0.336902333326375,0.0253782522004678,-0.00619601943968799,0.00483271343254615,0.0605385051739326,0.181011887095622,0.0721012057352032,-0.00613566457631125,-0.151311014555635,0.0738742141571355,-0.0491909599861949,-0.151454293718017,-0.26511111137929
"asc_ruta2",0.848028184627563,1,0.575415670266993,0.451535359929823,-0.0554950208474211,-0.404532197779277,-0.458374719511667,-0.0351173235343226,0.2563409135412,0.0832152488587999,-0.192095450816112,0.214462639254791,-0.164057455025206,0.0644992843901614,0.530895314747465,-0.304233014455843,-0.0831235032013926,-0.319095872146696,-0.248029622187334,0.427965114916734,0.112574822465511,-0.157208641144616,0.502640340873533,0.171144883667339,0.0205733940530772,0.333613435168216,0.373300453807448,0.232339159457389,0.301108843482084,-0.126824668664112,-0.500288217033903,-0.498221290059193,-0.548680320031468,0.149987948647766,-0.50084534235798,-0.540019216511217,-0.4780572707962,0.0454101115583813,-0.427319847165988,0.508981144155909,1.53974788304151,0.402663788649318,0.00247301511169553,-0.0858783197336182,-0.011632573139979,-0.23098472466365,0.238205959236596,-0.536258728900951,-0.507000378356612,-0.524200717610663,0.279516892427524,-0.417934030954471,-0.506496780547051,-0.326245135956041,0.185859860391219,-0.574536178664993,-0.575703578718767,-0.434904483578429,0.0223594175119322,0.119215250091624,0.188754055892057,0.0905626286678933,0.337689936877083,-0.378461300274532,-0.387513414977156,-0.444037901750021,0.450646650981015,NA,NA,0.468292175208224,0.295735376483561,0.156167620658013,0.0325955773740123,-0.313595349058784,-0.25617080369255,-0.223232228009302,-0.220731899051657,-0.035191874743924,0.395504854183974,0.256654773222632,0.164162412662364,-0.128371985425932,0.235637738782122,0.509177554743717,0.520034985683865,0.517929787273542,0.501091461109159,0.622150162813536,0.747514474310366,0.891925558637909,0.436575281338288,0.44463341969651,0.44299823481147,0.443772288462839,0.375147484310214,0.227352812332577,0.221673512295537,0.219958117132292,-0.0161654640693609,-0.0422112378494549,-0.0203292757624088,0.0247378145723938,0.12731670377118,0.0376694720648035,-0.033888975228609,-0.151530630444964,-0.0100646963345881,-0.112468521065659,-0.203398152406068,-0.277719527310457
"asc_ruta4",0.54308196560824,0.575415670266993,1,0.0845448193997746,0.163196545610857,-0.0890763866914529,0.105725124424531,0.0502151779261538,0.0929507323560473,0.516971470301091,-0.109403372088264,0.233240780098984,-0.0407147885615746,-0.101686511381105,0.180057099891603,-0.0308815920558486,0.020210876918655,-0.196043395411699,-0.317441473531169,0.305715954169777,0.283127258308649,0.229851011837336,0.304447689273303,-0.10643051543887,-0.136941868787812,0.0148349610133199,-0.0108252054175006,-0.0397236807613776,0.156911432218068,-0.249285870149511,-0.15963843125046,-0.152139789778097,-0.193475352839562,0.137073584421121,-0.233736007463494,-0.351932353115456,-0.265135729945726,-0.0901708435368783,-0.215910493465566,0.270170326589726,0.718845237558712,0.111761730124237,-0.0318154985754503,-0.0654106103391154,-0.0275319559404715,-0.177625534395887,-0.0332527184245037,-0.25681207556495,-0.23246494727742,-0.177304284162886,0.018708870691183,-0.249437879987094,-0.24539153913402,-0.17904789818851,-0.0632641053245588,-0.276807135371057,-0.264205356714944,-0.246131890359871,-0.189505090232038,-0.100960504784567,-0.0351246710258127,0.0467274468521231,0.480990540247449,0.00211377837920181,-0.0215730242091185,-0.107161572925131,0.40619087727491,NA,NA,0.132989070491843,0.324720571864578,0.283371431023626,0.221263370183756,-0.00958208165200343,-0.0596028594503937,-0.0517409056437664,-0.0870248680445535,-0.112151268938858,0.172776700813172,0.110685857979334,0.0707752989531261,-0.0691054070192268,-0.0611073360948797,0.196367056963632,0.209501271798167,0.240161404471288,0.0584828842143538,0.108755535518511,0.18345427543556,0.265933560483318,0.00990377903845594,0.0335137235988172,0.042348425853107,0.0738287207175302,0.0819701924500638,-0.00294517468638978,0.0113751920558176,-0.0202368676374776,-0.109705216261681,-0.124162665610277,-0.065076987560128,-0.0393978385275436,-0.0162031114060115,-0.0605426904952112,-0.120335193737098,-0.171374637267093,-0.147183242168875,-0.229971682476434,-0.315880881339712,-0.316907917804705
"b_tt",0.640737803994824,0.451535359929823,0.0845448193997746,1,-0.285189312977094,-0.456205594777198,-0.550615253795714,-0.147320843581469,0.225101758342503,-0.0663912940672792,-0.222352366717223,0.161854617272398,-0.278821004710887,-0.02948388057803,0.489181470097506,-0.258531601788354,-0.169243686854777,-0.275787937486756,-0.306223617576675,0.421580076034185,-0.0587243868006148,-0.344254821504984,0.507292367472104,0.279323157957127,0.0623251137439774,0.369488925836419,0.445415312663715,0.344937796353355,0.324043822597598,0.00763125313053717,-0.595843899516846,-0.512319748456866,-0.561716829460336,0.151386623022672,-0.532874983046403,-0.525781063369366,-0.485483564382906,0.139852243923147,-0.415358664384644,0.501843145543969,1.24676814431521,0.455137802776169,0.0188545133710429,-0.0793212954667026,-0.00119903195312565,-0.185297668428246,0.405239404453958,-0.577396693730811,-0.559192011156103,-0.599770680797602,0.429923677433946,-0.273265683877355,-0.41113686953718,-0.284592753261997,0.379812266926566,-0.508093798927415,-0.521600195764914,-0.452023714080129,0.21735327568214,0.294290022540451,0.336097891463106,0.138865959207341,0.184744485600319,-0.47919129973377,-0.483197537778451,-0.504378728433807,0.390100873232485,NA,NA,0.501000788298507,0.214783838768354,0.076878860991242,-0.0493512096116498,-0.355417907780618,-0.317729706458691,-0.284267571027694,-0.241097043776863,0.0393149618576156,0.395494032413152,0.259061872129723,0.158968530758014,-0.134747748171385,0.412988984055462,0.560502070739414,0.560295480428033,0.541751048812311,0.54758954291054,0.643246378198992,0.725852791399949,0.843691786958226,0.527528997125995,0.534092083076272,0.534480263772662,0.523090411663595,0.420389600910914,0.287052177194406,0.256333179359033,0.273945518763105,0.0851561073829855,0.0596405293885595,0.0468292075810345,0.0784416061575276,0.163600653613457,0.0863780802309816,0.0343032984407035,-0.0809658546567747,0.134773151517133,0.0471915150021166,-0.0228528820113516,-0.128283884024204
"b_dt",-0.0238583754820305,-0.0554950208474211,0.163196545610857,-0.285189312977094,1,0.0173433494778733,0.00275558457656988,0.293944307877239,-0.041373186848195,0.151663402959945,-0.0551254260071949,0.0436293498645367,-0.038086806861008,-0.00614825933297813,0.0582828763527813,-0.0524589552216905,0.0261844020237491,-0.0617919846983784,0.0448768910216423,0.0244425681834345,0.129130240850763,0.222318403891765,-0.00194420668023384,-0.108554600410146,-0.101321996319358,-0.0494593657934564,-0.0681221970560394,-0.00885122001486121,-0.0499332745600791,-0.0492918681899513,-0.0461429068973866,0.026366577480986,-0.00968728609356895,-0.0602292184883259,0.02711453484232,-0.0388498858664126,-0.00280880661552417,-0.0852755927797121,0.0454358292580009,0.0292466964187322,0.626167761245544,-0.153156068217074,0.0080109618406015,0.00167493367819527,0.0167043369443392,-0.00488015716405037,-0.0823334757798599,-0.126177978399952,-0.103337055400199,-0.0383696466042706,-0.0578486469660354,-0.024497384278782,-0.0138494166476639,0.0197983639355383,-0.081087788028049,-0.0401419242711867,-0.0351822390002122,-0.043498108493934,-0.0325537106797525,-0.109320026700994,-0.110187866946493,-0.0604347284476597,0.24517301347747,0.131589545407154,0.120653194949698,0.0803271569316523,0.167094132331518,NA,NA,-0.0246101404086625,0.10444270176325,0.123724662106509,0.107788889374569,0.0369865411987908,0.0854467867469144,0.0794438796316762,0.0564477872736339,-0.0665802763642735,-0.0365603777510665,-0.0373718172670151,-0.0433078645550297,0.0178985478361086,-0.0619835256484352,-0.000419326520768442,0.00318729288315976,0.0118112046171178,-0.0103452518200431,0.0669239397340515,0.149361444082609,0.240334656988631,-0.117257283761398,-0.134581742643561,-0.136701201006675,-0.137125707819096,0.00938931415240801,0.00607542467429471,0.0275474596286525,0.0324189465854387,-0.0484893025945393,-0.04857616727439,-0.0152439808108235,0.00034813171168748,-0.00421210178182242,-0.00884344564833459,-0.0137251052792336,0.00418276997529699,-0.0439161318416821,-0.0567380927051313,-0.0627373500444914,-0.0494563886945233
"b_CongCD",-0.519006775316974,-0.404532197779277,-0.0890763866914529,-0.456205594777198,0.0173433494778733,1,0.721746912513118,0.112126227072644,-0.248373890944886,0.0439338566551954,0.229247846939511,-0.20901566939143,0.278644424197646,-0.208735383182304,-0.638947280280982,0.282095017855035,0.181188413771448,0.479588513628957,0.374886354132079,-0.558388935573615,0.00830083823423996,0.302225242904692,-0.605778998629948,-0.346864156900184,-0.0652601995207627,-0.413591762818828,-0.515805846206433,-0.38247563257491,-0.386919221339544,0.0690734422376175,0.703036211254721,0.480634962147994,0.660506913244654,-0.173973315232556,0.636861240679256,0.642638693598247,0.5798264133035,-0.126752911987272,0.449297844431412,-0.600309975723352,-1.34155463070752,-0.562666128565974,-0.0332192845483304,0.0997342805597238,0.00675652916069194,0.194602954821743,-0.423853188767642,0.710533239418433,0.68634758215711,0.726123134236132,-0.485918867308252,0.18099128150732,0.344432867292493,0.161741148337749,-0.384637998487346,0.612655197729832,0.626120086287279,0.577145885862034,-0.243083464995463,-0.314359151318202,-0.360790502068654,-0.137653530703952,-0.312080050310171,0.551269989015765,0.564292804620224,0.588368737628223,-0.533964127391402,NA,NA,-0.541860359781971,-0.275356355989386,-0.130288077520825,0.0231967042779202,0.375771786327813,0.329845589051979,0.304534225489959,0.277804869251394,-0.0157960235418789,-0.410608072715691,-0.252457690562676,-0.135468305694789,0.166632713129233,-0.452506857517482,-0.646376628403809,-0.644968770403517,-0.624942604685495,-0.628629667420276,-0.726237546481341,-0.810368528938719,-0.936509810542952,-0.629193079341091,-0.638266390667478,-0.644086495312758,-0.629263974215981,-0.474282461780894,-0.339798413886805,-0.315999711992813,-0.362105346379576,-0.0759161605263188,-0.0563588901176392,-0.040991594504901,-0.0872225007633165,-0.167028649737522,-0.0888829678535246,-0.0362695228869351,0.0841522508439025,-0.165153771898431,-0.0697219316493139,-0.0194386571241173,0.104343720277486
"b_CongEF",-0.597180767411039,-0.458374719511667,0.105725124424531,-0.550615253795714,0.00275558457656988,0.721746912513118,1,0.104403661110425,-0.320431606102961,0.220785135121339,0.205627064006288,-0.231406505360396,0.309515379160131,-0.142885706343564,-0.684308182315926,0.329949887643912,0.211536590449069,0.514047690900866,0.384126799751414,-0.624624498750508,0.0301992424573074,0.381920038638767,-0.631397121655054,-0.458849304668309,-0.176160992647749,-0.56380078876366,-0.679908493867802,-0.447545188911366,-0.433646779085134,0.0717506849244706,0.796498062509697,0.584871119850053,0.766969549968099,-0.140597830908805,0.699482712961995,0.662714654995751,0.615060126560248,-0.132303632164283,0.504537672140524,-0.678114977028324,-1.54245119432309,-0.692961302255717,-0.0384615982262462,0.108337705604229,0.0151582394132912,0.223855980566657,-0.455469553756353,0.806111365949333,0.775051366683953,0.829218316473517,-0.522597407553481,0.273903691938256,0.452992579530246,0.198595058684284,-0.420474058103646,0.719735852292691,0.735716839173165,0.565382064500403,-0.266410421109397,-0.32335414100059,-0.376826208724356,-0.109977554474581,-0.267296082136098,0.669940234652326,0.67658146813771,0.69698893417415,-0.542662700849847,NA,NA,-0.695364867689937,-0.254620624434354,-0.0971631500599932,0.0797667642527271,0.474541169827405,0.365140619455188,0.336829914064095,0.309832535242518,-0.00534293089287779,-0.465683028165682,-0.277485079397773,-0.143288888778254,0.183986106210979,-0.501574280625221,-0.733706039466592,-0.73586999628846,-0.712664429998166,-0.798841743225974,-0.905346044173078,-0.998657350846234,-1.13321006196327,-0.808580732115408,-0.812964425684742,-0.811043668643046,-0.783780460715881,-0.5518808726384,-0.382169078713944,-0.359162702461133,-0.409996484221276,-0.0797962350647029,-0.0588461079219066,-0.0377945521483506,-0.0975584784801973,-0.196005184136261,-0.0954097288558411,-0.0376871833887414,0.102501548163042,-0.159156037464896,-0.0572671701491172,-0.0166079131953056,0.125809387613212
"b_Sem",-0.00914514026452053,-0.0351173235343226,0.0502151779261538,-0.147320843581469,0.293944307877239,0.112126227072644,0.104403661110425,1,-0.0691395589084064,-0.166472605921243,0.0741592617355901,-0.0772349449153258,0.0240889289331821,0.0103970969547179,-0.104368362700475,0.0284224347010876,0.105241671733928,0.0173290143931432,0.100934780936929,-0.0116299624653112,0.053352476214549,0.145795674552235,-0.14436390673881,-0.00273923016459764,0.0467714441586828,0.0186228359437651,0.0141755766968945,0.00469246373030652,-0.115096248289804,-0.0426546305662494,0.0293060394445715,0.0536246513372261,0.0310743696424966,-0.14960366270562,0.13434099790398,0.0828207338948159,0.116181397516359,-0.125983404637301,0.108655123527265,-0.0389299253601813,0.348346827638496,-0.0974329401563908,0.0477798067952636,-0.00487789421746676,0.0137264571166945,0.0750777043810892,-0.144183738855065,-0.024981099485608,-0.000921529098599948,0.0148798958543949,-0.125000865633716,-0.0128154469016114,0.00102649490099709,0.0280664927446474,-0.143575141354929,0.0075746199281958,0.00913164483418083,0.0426715066656405,-0.0138358843143441,-0.126563419669178,-0.151706803949326,-0.143093870084282,0.0179546143366877,0.12454110082879,0.128179726899729,0.127661998605824,-0.0395426522783979,NA,NA,-0.140927192579561,-0.0251342625266112,-0.0130842913196181,-0.00312679559770961,0.00923798634990958,0.15664937557661,0.133898177816343,0.0728389697414365,-0.103115123252439,-0.0762564104068017,-0.0693876191884603,-0.0719114695289156,0.0299915252535682,-0.109903191221954,-0.0600474628936253,-0.0567814688321861,-0.0505258027739173,0.0489656798877742,0.0879043539973988,0.127622323089543,0.173012202711612,-0.0230703447601382,-0.0452151211791981,-0.0552055497792658,-0.0696385133633091,0.00346832160636762,0.0559443046560886,0.072496746504666,0.110576212158805,-0.0758557121348253,-0.0607722318287626,-0.0361148689707772,0.0025815544371025,-0.0189169537305312,-0.0185435253653067,-0.00484095006727592,0.0267897634739459,0.00939398748008903,0.0360701539968277,0.0419993043439555,0.0478004816868571
"b_ACC_1",0.30248106112384,0.2563409135412,0.0929507323560473,0.225101758342503,-0.041373186848195,-0.248373890944886,-0.320431606102961,-0.0691395589084064,1,0.109621173604907,-0.240047705514938,0.0774083805907476,-0.212249020152575,-0.0217463902579129,0.376963065734335,-0.138538288529892,-0.149026223369065,-0.231526795676417,-0.30685136673404,0.320137814341856,-0.0013635386049309,-0.260061183880257,0.435039810268258,0.240748982465204,0.0767898723314507,0.288059656037605,0.32079914990162,0.198567422789351,0.293976944840861,-0.0877000591316645,-0.403122786741062,-0.349847887524979,-0.368367308669479,0.206271734061806,-0.447224724715874,-0.432333461638612,-0.396566430309986,0.0858618772362145,-0.304268914111458,0.377385367527213,0.31974502601481,0.466624231855712,-0.0406485001409737,-0.0780313102434849,-0.037469651743905,-0.176796091038078,0.26204409086471,-0.400677637094773,-0.392357475512307,-0.417654110017907,0.28581421606202,-0.208527083071124,-0.295805587513063,-0.239975496465814,0.250060137992432,-0.34073527443058,-0.347135939414476,-0.323642476335091,0.0918535082602962,0.221600265099974,0.272855471105562,0.151452607293081,0.131680350191124,-0.402834005880324,-0.412666947365172,-0.433032005040249,0.295146475389866,NA,NA,0.339991926130519,0.141674772130983,0.0713187653716326,-0.0145363781844639,-0.215587282032145,-0.230494560771134,-0.204296140303031,-0.178806961687418,0.0230464367600293,0.261391505505643,0.160357939546612,0.0932579100683856,-0.104519304888918,0.265156337917962,0.397124748800588,0.397761665521727,0.385467253525975,0.347499321742433,0.335281165404893,0.332749611937648,0.347417855758444,0.431451126067655,0.460031196160344,0.46971025618887,0.474808113322347,0.233377653152331,0.109644996553065,0.0784879888224179,0.0826824354387497,0.0421719528590624,0.0276746720900203,0.0136179085928107,0.0238722450689323,0.0746159609868435,0.0233795064353018,-0.0187409259421131,-0.104851160907379,0.0520042501295492,-0.0226766134493066,-0.0621728230676512,-0.136789124993088
"b_ACC_2",0.018567594791378,0.0832152488587999,0.516971470301091,-0.0663912940672792,0.151663402959945,0.0439338566551954,0.220785135121339,-0.166472605921243,0.109621173604907,1,0.356943466205068,0.0196893660395677,0.0127872055177195,0.262699672864639,-0.704432548638394,1.14618164653594,-0.0948128123058153,-0.0643586471590286,-0.156061745667503,0.119809144448041,0.154387325180248,-0.0878162412309879,0.155038395140912,0.139063785675548,-0.0444759095064275,-0.00917951786590314,0.00556581953280522,0.0232976879014085,0.0816273960463155,-0.113091279068764,-0.497260366739704,0.100485229064492,-0.041524800815059,-0.217089789622456,-0.0351343784811577,-0.135154884972067,-0.123489820438878,-0.0741418964596233,0.0262926001157737,0.135894625749995,-1.03787544758586,0.248111443940299,0.054240962759281,-0.200298317095808,-0.0285242922424035,0.00611320900286893,-0.0307023945646377,-0.725183779209655,-0.695635785231927,-0.566616200246049,0.122325391642491,0.114360992945264,0.129616277971827,0.261370235460429,0.15262295679109,-0.00625244807910892,-0.00883026963633591,-0.119337497343692,0.12213154785337,-0.170793735440268,-0.202418214449179,-0.292810689940059,0.103606812806444,0.189554287951502,0.163356507337076,0.151106911072985,0.135520594590217,NA,NA,0.272294858231286,0.0536595751086571,0.030199392473143,-0.00210120524017935,-0.0455405828844111,0.0353290629760215,0.0471319535059207,0.0289923034565302,-0.0705911097820966,-0.0267078378954261,-0.064587957253306,-0.0959638883537033,-0.0248070785479756,0.0179989819223363,0.0826449790536544,0.0844930676354968,0.13139469300218,-0.0720766383252552,-0.189745586552626,-0.321118343597879,-0.343695552323895,0.110116801843374,0.162702805407257,0.19124308027784,0.201583076414789,-0.00296704568184232,0.0233876532317702,0.00835377241979232,0.152123246916398,-0.179607447360246,-0.185128388221551,-0.14955097890734,-0.0572941928247339,-0.137839202107474,-0.112410400789268,-0.100332673657015,0.0296627966119775,0.118893519419452,0.10301489759508,0.137588912884583,0.075482709402805
