"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.63595300572824,0.67404508669117,-1.50429665466896,0.300312463221078,-1.85340610736473,0.979073644749934,0.345754062624911,0.152567444749692,-0.668037433563239,-2.76841678053537,-0.848172031877119,-0.280088189235824,-0.659464528530962,0.494123433040964,0.945677403829066,-10.1405837987593,0.267110080574581,-2.13798518694377,3.12943552915427,2.85467536287932,3.19871907147739,-0.0552352049485747,2.33417392574237,3.06848160329935,0.831523353741959,-0.017190557354482,0.0108579711391769,2.35579738947547,-4.00309756738835,-2.76726554148827,1.90038128016545,1.2859134122784,2.50246009138576,1.90295731306803,-1.50500409481667,2.83457144205767,3.85485655341333,7.51607245831018,-1.04846207820191,3.08565375544426,4.17663449057235,6.5428661040402,-1.35779081160467,3.8246516997524,4.49334421899976,8.28834745320999,-1.42148456812828,0.128269011386935,0.842513272990097,3.11063118825517,-0.846590240518905,3.27214661429577,4.18919129088077,5.451327558551,-0.828363228453224,4.56887187690084,5.2719387036466,7.34002122994261,-1.72464427511937,0.293605381061408,1.17197098324413,3.78441694117257,-1.85931900602842,-0.698802339652908,0.00645818249047172,1.56566871959773,-3.24222270675187,-1.74525020794429,-1.1140333925422,0.620288942082862,-1.49368724800786,2.2384751429034,2.96654473599241,5.02714920159707,-3.80058410067618,-0.300877986643457,2.24596625532201,4.44087625518665,-2.19460600511154,-0.498500799328355,1.37785458030608,2.87267056548024,-0.282308288117626,2.01823203812427,3.25360006034236,4.49747265433235,0.751360831854567,1.81390424145166,2.81550089759552,3.52960702697968,-0.768889100874396,0.463385707878325,1.71243637489894,4.21056572543016,-0.666521295572684,0.574479225937003,2.93770869807989,3.73953930205412,-5175.5383424042
1.51157591777947,0.583653911471352,-1.6091400266478,0.239421862486924,-1.88487124659988,1.08071174879911,0.411128936333512,0.152863071271104,-0.653039455506021,-2.73905650201267,-0.831203794977113,-0.270153454385462,-0.67695148116107,0.464599216747361,1.09331160379151,-10.2360919971794,0.377028922484948,-2.2636125719788,3.15894446975803,2.85872603030684,3.21299108772371,-0.0284655740106961,2.30448589531788,3.08135232545372,0.795756195977221,0.0123804179576961,0.0152901801290128,2.34403677226304,-3.91885014439899,-2.78410127289362,1.95367356267865,1.32279962135966,2.52141270421738,1.95593923743622,-1.5052860397126,2.93788613339069,3.93848408217271,7.63230556931845,-1.04423006260941,3.09204943264741,4.23686601755304,6.67507495634364,-1.3618320852529,3.88418363245542,4.59324158084256,8.50136029482075,-1.39856386679771,0.088670008988624,0.789405918145872,3.10292609969333,-0.811557755899873,3.30635781145211,4.14475844183532,5.47737476222548,-0.832715085304831,4.66151048284711,5.35494013199825,7.40782301818376,-1.69205166455839,0.299481859214351,1.18290621133012,3.81101650162989,-1.85281866732711,-0.706492978798991,-0.00845880226271831,1.54738870365777,-3.24297815753921,-1.72125616066295,-1.08171024509769,0.644100214579845,-1.49190581913562,2.26333088971436,2.99876894463544,5.02726082881563,-3.73877705495718,-0.246115459949884,2.24325497351954,4.46689351362182,-2.20796717437373,-0.463003598857127,1.37617037164646,2.83699461414569,-0.276318788247037,1.99151653052491,3.23814325578718,4.45408937633325,0.785538526267704,1.8623749441496,2.85660391981075,3.5944964217762,-0.782778819324567,0.461673912531981,1.70520183149203,4.22578836343353,-0.717009385004107,0.546264990380027,2.92461386172333,3.76265822850498,-5174.11021626001
1.44032917226431,0.573235484657829,-1.70851017903667,0.150112847143829,-1.88615845398547,1.15021726844607,0.482614168791547,0.148016033936557,-0.62790164303141,-2.71688340301929,-0.823080289182447,-0.280161913636486,-0.700923843643841,0.414926177230672,1.17379786413752,-10.2862196926511,0.469215765674113,-2.40359973893292,3.18449978295136,2.81678808901144,3.22158726348291,-0.0403628678281415,2.30273272860776,3.11552012449948,0.801240024652161,0.0323809428755811,0.0422365211516303,2.34696387319087,-3.82715237882131,-2.76138166850919,1.92259119944301,1.34411619333264,2.51588144838354,2.00308936708936,-1.49782217684828,2.99184258939761,4.02338708793028,7.72133001047374,-1.07790382724523,3.13800587728112,4.27245800330659,6.77965552031679,-1.36362280900934,3.94698222264037,4.67145211767931,8.66580981802684,-1.42704643552777,0.0983361384861891,0.802816867345162,3.08658825750348,-0.788682139169255,3.32643567934782,4.18353027852985,5.47283279843545,-0.814044780721852,4.72887960344421,5.40723183506324,7.46962647090905,-1.71251663158193,0.28782539988784,1.18026666594471,3.82880228090558,-1.85653803656914,-0.71150018600254,-0.0183839037565021,1.542500120503,-3.24903340136719,-1.72120265711264,-1.08357294909658,0.659926011375874,-1.45202393411611,2.2943305193776,3.00613415131993,4.99936033849352,-3.69410710910487,-0.21785535101023,2.25797582302834,4.45564338275998,-2.19466567115643,-0.45506583291791,1.39618172958019,2.81915273184819,-0.288116101089826,1.99683148930999,3.27809889291887,4.46908605643584,0.812495887816504,1.89302792087115,2.91549285443,3.6399275219163,-0.788876975823197,0.447569994296944,1.67307774364413,4.24580346136968,-0.736863597817347,0.536802391653213,2.91731842339157,3.76177317632063,-5172.90395789207
1.4087892173584,0.585996015318027,-1.83032098270372,0.0230563435069251,-1.86241635013256,1.22072316281756,0.573422206684155,0.141739258281149,-0.588592865197717,-2.6907617176043,-0.81839775190289,-0.297195720496021,-0.721835650079274,0.344065670207986,1.22515363765923,-10.3283227564796,0.573295891180095,-2.57380328274438,3.19881962742064,2.8958063823759,3.26384459422201,-0.0418461061261828,2.28360770273984,3.10721651189345,0.811575730438394,0.0407620697833845,0.0521212377411481,2.28030217663998,-3.74281536232239,-2.70228315894494,1.92810963908939,1.36483446205215,2.4937922929639,1.99495916461836,-1.49279985211325,3.0620803592553,4.10298615424492,7.81645319666213,-1.05344339443402,3.14404325496795,4.30546116212114,6.86304599620389,-1.36109453043318,4.0308021895919,4.75773525374064,8.83179056155256,-1.41143760721268,0.100008737799761,0.797996150067727,3.085074876482,-0.800012273088987,3.39390111854121,4.25156032245399,5.46237722641766,-0.799029229415425,4.7962244729596,5.47740381689311,7.55269868604602,-1.73156675451024,0.28767782928961,1.19071218212705,3.84137849821346,-1.87779770388177,-0.723108913961816,-0.0151505633293114,1.56041030218795,-3.25629173802928,-1.74178831772248,-1.10449993372703,0.662167417727479,-1.42636049279069,2.31778067496143,3.01496423874224,4.98383445942025,-3.65900488751299,-0.171621471806066,2.25612530363545,4.40643463030876,-2.18477811962911,-0.454979886035727,1.3982489856803,2.83963344146364,-0.263814526841057,1.98695904806339,3.32164665672995,4.52803417939183,0.831392165849814,1.91403131971861,2.97235032351383,3.67939705161488,-0.799620204925255,0.434203073645588,1.65243977154339,4.25777383018414,-0.725848102541286,0.546205056783595,2.93825683398598,3.75863203774045,-5171.70862222004
1.37960488114326,0.608657328071814,-1.92161370529666,-0.0583510269923641,-1.82098724774937,1.2788141226552,0.644001495516723,0.163776492612177,-0.55505175948295,-2.66640940870183,-0.820040038494764,-0.300791611051803,-0.721251507165489,0.287570757780354,1.25405062352975,-10.3717890155584,0.658460199684807,-2.68741393624613,3.22059192258965,2.89353032737297,3.30572897684755,-0.0421737668279704,2.31392255035226,3.08119022505887,0.790585665305482,0.0338109611917131,0.0599443655761331,2.29987653596707,-3.70387183475052,-2.67971982903015,1.96255165230083,1.38557768285076,2.4763175142686,1.9440015015802,-1.48897266656475,3.11567952667035,4.13895221657951,7.88623143778034,-1.02665101700748,3.19413471453371,4.35122196860486,6.90950157290551,-1.36515055506449,4.10253993027123,4.85289146935577,8.94518706402607,-1.4255054347461,0.0958253225793251,0.79787115504998,3.10740983880398,-0.788299647156265,3.45230197477758,4.28849150373158,5.47389410304375,-0.793498432703198,4.83175106713313,5.53752220046224,7.62936646612696,-1.68097383084042,0.301941949727189,1.20743499050371,3.84532242947073,-1.86541173424299,-0.719638987542411,-0.0247909313107955,1.55039834083666,-3.2730030962294,-1.74144521441258,-1.10305051803868,0.665639487281106,-1.4040615746313,2.29672002730373,2.97713671496632,4.99047819438027,-3.64025341517245,-0.143750759534861,2.22460685811551,4.33637882409101,-2.15377769867652,-0.441482211372032,1.38672138218771,2.87695925908163,-0.257858780897364,2.022765006571,3.32839309277204,4.60108364273475,0.848847825013604,1.92495247979266,2.97943454213366,3.69736985184805,-0.790990032754714,0.44467889684593,1.65546047819405,4.24783242432219,-0.693376310502948,0.561272397410346,2.94022564206052,3.77890009867903,-5170.66590443507
1.3663505218852,0.591502156629003,-1.97960444390887,-0.0947631706439596,-1.7760921413696,1.33663613203891,0.698574770472512,0.193616777598999,-0.52992002846428,-2.64178121579053,-0.825714979503189,-0.289200876683029,-0.702825076961902,0.248524641831964,1.29096452922529,-10.426928265858,0.737367166430591,-2.74762554973555,3.24134668820374,2.88757193650489,3.3481256491014,-0.0358414338751681,2.3330202930762,3.13772578185785,0.799207402070519,0.0318548563698525,0.0512254644178351,2.2595374589184,-3.68591935982509,-2.67436684218672,1.99090478957432,1.41795033215313,2.47290283384091,1.93368886833973,-1.48099939409138,3.12623567041216,4.18239536543486,7.94489631853443,-1.01429582462139,3.23626568890426,4.40925087687049,6.92837852947669,-1.36872046464204,4.19244765790402,4.95003301072539,9.03104973590744,-1.43006968622951,0.0918334556733577,0.79711328482863,3.13417296598886,-0.760278010161318,3.50075144549206,4.31700515287939,5.5213734515376,-0.767896069826203,4.86568208066681,5.55645958887015,7.69640131482625,-1.65065928020674,0.319741465630356,1.23026282937961,3.84417426856509,-1.87774696728561,-0.725082880660655,-0.0221127354568801,1.55573339061023,-3.27303878420826,-1.73736582598407,-1.09695645606201,0.674058961222488,-1.4238154925819,2.2996046694471,2.9734038665733,5.01283714479859,-3.62013963823555,-0.135681566503693,2.18839696506285,4.25804060897491,-2.14207579572798,-0.402663592884393,1.41740820457712,2.88845132741382,-0.254482232480489,2.05221450671187,3.39123566734219,4.65558578883839,0.850471111741699,1.93494062911455,2.99716490191995,3.67612575776768,-0.743743413819835,0.486002427119162,1.65966605076173,4.22625277556498,-0.669750519156316,0.583922124507532,2.92599100292153,3.77764840615725,-5169.74410428029
1.34701220709676,0.547748353887684,-2.02013427999486,-0.0942237492491916,-1.73146587126316,1.41165083610123,0.75249462429884,0.216632955014392,-0.511295333731179,-2.61058361889504,-0.8387686674976,-0.271506108523162,-0.670911892622438,0.217273180844731,1.34080060429592,-10.5103939225105,0.834909857976223,-2.78317027763088,3.22956789753177,2.93117367803777,3.41368344581844,-0.0316386941855957,2.32290687957671,3.16560559894861,0.802988075443665,0.0351887780154984,0.0578788032949299,2.29647707765969,-3.64232524747425,-2.6791273894886,2.01787112363903,1.45863454151974,2.42288387148943,1.94773225360977,-1.47069266380093,3.17761258342005,4.20792095229322,8.01293244179402,-1.00761920403115,3.25920838159086,4.45329283291293,6.93512386653808,-1.36939956505014,4.30449024853729,5.06908484623774,9.12140939088493,-1.42412593061178,0.100687406199042,0.805303062642907,3.14478223641767,-0.74554589518129,3.53310374806484,4.3758375925466,5.60248656054931,-0.750558830044658,4.94640527923054,5.56813595213885,7.77590498029169,-1.64769581932901,0.321154913166681,1.24074886906247,3.84571495464743,-1.8706801221314,-0.723401475079391,-0.0338629305430746,1.54287346567784,-3.2417387848568,-1.73079882152175,-1.09931661317402,0.663506467097567,-1.38886760285693,2.31649095386734,2.97218332547328,5.03173740146564,-3.58980030430217,-0.14271872690612,2.16941092225381,4.17057431996526,-2.10672990733996,-0.394437314011186,1.46427453592758,2.88737608252412,-0.226074601455399,2.10151862564032,3.48402186068658,4.70969341524564,0.867595270112904,1.95700776532046,2.98991631380122,3.6662451222655,-0.710948202141141,0.505918502318927,1.69342633507439,4.2204894085885,-0.670836132799534,0.582591585696912,2.92912351210782,3.74442213613434,-5168.73989954834
1.33303652621147,0.524703746395303,-2.04398262072293,-0.0630624531434764,-1.72056439014804,1.47730803347723,0.802427380185052,0.210412539943384,-0.509271566405703,-2.58397441962518,-0.860980870687377,-0.260480708204879,-0.647091774996011,0.203941033737524,1.37182085322444,-10.585860848515,0.90483649965319,-2.7934500441216,3.26128606852337,2.94749901067325,3.48010722290665,-0.0368791256823154,2.35414469777611,3.15770963174715,0.802894251949086,0.0283780200104792,0.0659510874700254,2.2984892494646,-3.58413004119735,-2.66516742503942,2.02458021649025,1.48159688416159,2.39957969350513,1.95401428577343,-1.44378201622585,3.20245134590192,4.222352705759,8.06206408363489,-1.01789351612848,3.30235994263593,4.45964048138821,6.9453184363229,-1.36773515423909,4.38353443414996,5.18219153014256,9.19716271664707,-1.41696499918014,0.104983801158654,0.807992877065334,3.13478006183033,-0.740012433026867,3.56650771125367,4.41581964776013,5.67796353667776,-0.747122381721028,4.99579091253408,5.63909814514068,7.83728800330706,-1.64916859476549,0.308909080419123,1.23008736928935,3.85417690974217,-1.88286222921307,-0.728115488570233,-0.0301564333684903,1.5505577178891,-3.2017149457312,-1.73547482935458,-1.11048510425813,0.653489568008763,-1.36380523348885,2.35360240290619,3.02507800175478,5.0512491651795,-3.55518503205045,-0.0900276812135455,2.16930776079912,4.12259554202233,-2.11374318498616,-0.35874127610951,1.44179904547626,2.89942313930073,-0.209190799803714,2.17133123117624,3.52838950007918,4.76532459575045,0.87867307462556,1.97227266277735,3.01114710482452,3.67963265062898,-0.698634411884035,0.515982475972894,1.67062150388953,4.22845174778313,-0.692215655572989,0.568719983796305,2.92461088621019,3.73046112769143,-5167.80775671094
1.34188779120451,0.527535580705051,-2.07283742465345,-0.0258058450038812,-1.75073657931211,1.54943955651936,0.871286955369619,0.187360314157264,-0.517874620928084,-2.55451961294439,-0.896949833935996,-0.253271976143894,-0.63536274075114,0.199234169356836,1.37489788104513,-10.6686098325945,0.965103966211605,-2.80470359392291,3.28217088775943,2.94648248233495,3.54222836355589,-0.0247734007681134,2.39515747208105,3.20215728773409,0.816966320657623,0.0133913126590865,0.0661136193523147,2.32967031485918,-3.49674742309892,-2.63762029677828,2.04384138020543,1.5126475589377,2.41582849140977,1.95106895048051,-1.43240849945219,3.22139526377781,4.26521601936299,8.1126095412502,-1.01264088600675,3.31567452789749,4.4867665029466,6.96592280402048,-1.36938300360411,4.5078885330532,5.27496941345258,9.29439253080949,-1.42958014694683,0.101637723681648,0.806682412537619,3.12749956123333,-0.723497798927925,3.65012614079403,4.44922337745826,5.75885347601948,-0.720268968847232,5.05114940707593,5.73494989349216,7.89571626271977,-1.65074034760269,0.321445594298423,1.24961352707407,3.8569688351284,-1.89037798312727,-0.72658539969503,-0.0305341294033001,1.55323864121419,-3.19062097298769,-1.72359462519454,-1.10571119459848,0.653715203743878,-1.34731910112863,2.40168847514972,3.0624581508093,5.08490816360947,-3.4705627919004,-0.0428974253396323,2.18570168922792,4.10655178266691,-2.09031531980993,-0.389042532887869,1.42901374439089,2.90020844346314,-0.173763613268455,2.17161096932273,3.56711117186353,4.8352322247198,0.888463876715439,1.9924359270691,3.04154594492619,3.7330985587751,-0.716240899135766,0.487636209975128,1.65119970765595,4.22228989946521,-0.696883747211068,0.571618747961714,2.89762333568652,3.74607324400925,-5166.66143917113
1.3863995199854,0.565040446990299,-2.12830534905173,0.0131327364257547,-1.83054845409844,1.65556741222632,0.992705946031403,0.159018093804251,-0.53596239059171,-2.50925575373038,-0.953805012563775,-0.23758600481193,-0.642719114317111,0.200231462495568,1.35289702668839,-10.783090678291,1.03571199721083,-2.82659913942678,3.29189513639563,2.95380875445237,3.63175869526512,-0.0366434414203555,2.44248969504176,3.28059619930856,0.812236359924494,0.00276111880529082,0.0560915148186948,2.35908309692399,-3.32487721558601,-2.60498070644792,2.04889355352457,1.58410446912886,2.46663739857339,1.94947425800637,-1.44038748567987,3.32691673597327,4.3084788199534,8.18372070673231,-0.974252090645996,3.34560124387239,4.5233942075429,7.00025622477388,-1.36967217657399,4.63186248353459,5.45106794768585,9.4618689466121,-1.45580036079037,0.089550373375124,0.79979931690782,3.13814421891732,-0.697696770562808,3.73177251972464,4.58468164111617,5.86131719161538,-0.674214862101978,5.21701401711109,5.8378637085808,7.98382620677419,-1.63707383551138,0.347436040072747,1.27631472641644,3.86426536665046,-1.89848423341508,-0.720537692401758,-0.0338634878932294,1.54998812600927,-3.21981340555192,-1.69925086566073,-1.08344222112329,0.667107723041694,-1.36587343425921,2.43826732250899,3.1174808339937,5.15570096496226,-3.34264061640182,-0.0213033938105621,2.19310554551339,4.11947310224688,-2.09394692855969,-0.346142732453697,1.42246399981974,2.8722562325173,-0.212614793256729,2.17638803024401,3.58513297431011,4.93817988706649,0.889981262761949,2.02699658997581,3.11408606692312,3.8204471999576,-0.765857894125936,0.465923676567929,1.64351348657811,4.19641850770903,-0.693265397706411,0.580549022666819,2.91283678421846,3.74111969883144,-5165.06968507398
1.4086749874408,0.610593438811296,-2.15769432584553,0.0161453303055584,-1.87347572832572,1.70787830507238,1.05580168709096,0.171058975689924,-0.545485127871414,-2.48518607185211,-0.971862354304154,-0.223638323935185,-0.676066138958251,0.205072323627133,1.35103932150707,-10.8189999682373,1.05343542774606,-2.83752190670315,3.35022443752207,2.95864762959556,3.65109276357719,-0.0310358659188411,2.43528017724059,3.29570192429441,0.807529971586695,-0.0043998488246925,0.0681738686581982,2.36460574688722,-3.24466746810604,-2.58911796277815,2.07706356276556,1.62438358465533,2.45521250350033,1.97456449957857,-1.423601458636,3.33626176986118,4.37259856287713,8.20501425524438,-0.95350164984366,3.40062397477348,4.53462495454808,7.01387949577123,-1.36286204592359,4.69689147710475,5.51353410551795,9.56921284961471,-1.45196206540686,0.096474755216169,0.812958567329297,3.16749396514816,-0.685098211408263,3.8091053541717,4.64357916104204,5.90560477064584,-0.671681711772587,5.31363702810546,5.91114758634148,8.0355835948384,-1.63222533106905,0.340947361075334,1.27100725777282,3.87202657905094,-1.90806713745998,-0.726513836531859,-0.0365350659761998,1.54956512189706,-3.24102823942369,-1.71490932956872,-1.09447930241918,0.648265956032546,-1.35844910915248,2.43794553726486,3.11934158938746,5.19223565491496,-3.27664358621465,-0.0275076403676506,2.13972763939064,4.13624597249386,-2.09761163963244,-0.334482325357018,1.45155113301201,2.84802836337247,-0.214662195072474,2.16673090769606,3.5739797934082,4.95093504476606,0.905602367091347,2.05626824185851,3.14035775492446,3.86437151038603,-0.750310366000105,0.480637611322497,1.65215402674811,4.20840158899805,-0.715082725430265,0.574930702828335,2.92499677118468,3.7303778742155,-5164.23632603355
1.44002841810998,0.639937975574842,-2.17009468321575,0.00554322712516081,-1.89487647120854,1.76479586171851,1.10602991803287,0.179351667111491,-0.554118133957353,-2.4620836186482,-0.978723722250501,-0.209712798930889,-0.729029307269918,0.214673299909658,1.36305141325697,-10.8408188889735,1.0712021839045,-2.85768104263632,3.34771941302079,2.97545013437056,3.67909654521666,-0.039501638799651,2.49198362139858,3.3242065490685,0.823195103289468,0.00572207623120949,0.0818663629192522,2.34745661592737,-3.16502530287506,-2.57951987235121,2.07925811328007,1.65311112094837,2.43856432215639,2.01113993265089,-1.42302362445636,3.42366924419514,4.42450830863756,8.22924918710985,-0.954092985259251,3.42518313494994,4.58285222186039,7.02416596350109,-1.34554717237964,4.75174057759611,5.54854939076779,9.69326571651079,-1.43608865259895,0.114254434199664,0.832581482415711,3.20672391614715,-0.655555137122771,3.85371009032026,4.68983512901684,5.94353873591859,-0.670293081681044,5.37558186383463,6.02143698438654,8.09613058093421,-1.63977097889026,0.348483020084755,1.28438796877448,3.87518790357247,-1.92453896031254,-0.736110173952676,-0.0506834750028454,1.53230978312337,-3.26495234391127,-1.74209397645419,-1.12227583033709,0.618158135906852,-1.33989929953363,2.44218484248241,3.10953232343705,5.21039039384717,-3.20773549144314,-0.0406919915173626,2.07983656211325,4.13303199596677,-2.08021266809252,-0.326342569088871,1.441479357092,2.85751801608006,-0.205848282967825,2.17903981053927,3.56718749612121,4.92434288205411,0.929035195587999,2.09251724507714,3.18216333156785,3.88731222015245,-0.702951432531195,0.509976699102957,1.65661146996883,4.21136008460121,-0.73526575117235,0.574539869937191,2.89753669297789,3.74583049011583,-5163.41691219037
1.46038328360136,0.641772967362862,-2.16347477445005,0.00115437545613255,-1.87333777941899,1.80620699551874,1.13392067248756,0.166565073830068,-0.560866785746593,-2.44959442019146,-0.97762798271735,-0.20502095593347,-0.769860533472799,0.224961914860732,1.39471889250934,-10.8472865040906,1.0910288208766,-2.87721924075802,3.38332594325203,2.98618625910604,3.70650964643685,-0.0403113721863239,2.49636990352652,3.36580530377924,0.823579111103024,0.0139253889165929,0.0829033594894227,2.34947339538298,-3.1199446037859,-2.55710555309791,2.06518500873061,1.66414366407026,2.4326470015111,1.99665047169461,-1.41770653249431,3.46121656828779,4.45667302334409,8.24892556330794,-0.969043400890998,3.45536009447592,4.61936707063412,7.0371114318474,-1.33658063949918,4.77292075929021,5.57031814298427,9.78884310971598,-1.43408561397445,0.120833890087739,0.842464255688098,3.22418727955289,-0.663538785318791,3.89939633045875,4.70739378032331,5.97494228665448,-0.659100525222086,5.44261235311383,6.07098248484444,8.15256938044374,-1.62900750452705,0.360938216243031,1.29689300757635,3.8811047569508,-1.94196754777343,-0.74945346000397,-0.0603305344729121,1.52169886459052,-3.29064231465079,-1.74515565623027,-1.12171261632516,0.612313147781064,-1.33061323476008,2.45288444230805,3.11561327334304,5.18377024725373,-3.14605148059252,-0.0271849225587415,2.08379202289362,4.0896999527664,-2.06766438124904,-0.327907177865627,1.42893104979977,2.88786746969516,-0.196197207112615,2.20217004334429,3.56843646441973,4.884047675605,0.946770580744528,2.11681209092845,3.20582351016756,3.90192857770336,-0.699889859199372,0.522237704569144,1.66812663546355,4.181078259926,-0.72754959668101,0.581675863489557,2.92009360545328,3.75002251787214,-5162.76008712154
1.45805251443849,0.666342099071785,-2.1596772930219,0.0109420084650827,-1.82861775935357,1.84905680654188,1.18453033669371,0.180919801376335,-0.571270085696804,-2.43873337481391,-0.983913304210296,-0.198767169217574,-0.802363056965116,0.240119565373887,1.4463359917038,-10.8599947717127,1.12975164777215,-2.89779786876465,3.42570119740905,3.03973784660692,3.73298019204618,-0.0281106637396309,2.54595662743016,3.40772794094841,0.818100256941419,0.00165627723364176,0.102498582927062,2.35586987315784,-3.03183912332085,-2.52411331820579,2.06971441325899,1.68322026651557,2.41806815555436,1.98882566338453,-1.42623761690834,3.48052472195069,4.49524476759331,8.29045368467676,-0.965937564480095,3.50469596034311,4.63105842551247,7.06858348769993,-1.34309688823254,4.83864683006423,5.58237613320642,9.9126515735505,-1.43816420108452,0.117536173522591,0.840954839840995,3.23196301735262,-0.645809436680643,3.8880514061505,4.76456122175349,6.012067551701,-0.645827746210082,5.53025760628401,6.13859592450227,8.24250674022733,-1.60336847474971,0.365964478957882,1.29673161919338,3.89255793921596,-1.949015132592,-0.756083138542529,-0.0677936663339907,1.5105615284748,-3.30462953837556,-1.74738878507998,-1.11525438092789,0.607520173228059,-1.34811311304512,2.47010969294866,3.11602427660556,5.14454352464576,-3.08060272059752,0.000441172469908966,2.1102666417525,4.01625688745253,-2.05887239197407,-0.30324324587955,1.45641335760268,2.9063800717492,-0.160578845411932,2.20451537813271,3.5618647082812,4.85336388097431,0.962114147414715,2.14017529098303,3.22657236959527,3.92271303644055,-0.703134890928223,0.513477895772634,1.65452117660361,4.13616211726207,-0.703836175726304,0.612708040149928,2.91387518153208,3.770166371839,-5162.16059821354
1.48226039325683,0.666814682252788,-2.16555360161674,0.00779442607213983,-1.79511840176943,1.87118653894953,1.23860929582945,0.207854456206882,-0.575774821945318,-2.4349325300392,-0.997608022455224,-0.194970064043296,-0.798900643318904,0.249800169215686,1.47166657274359,-10.8723847202807,1.17798898253665,-2.92283544144298,3.44662590418066,3.06634072334669,3.78722305224448,-0.0265619727488095,2.5485474030754,3.44996255416744,0.823869273796356,0.0113153734053425,0.105540513537093,2.37615210920751,-2.95079742417698,-2.49405253002848,2.07084877445086,1.70595681062447,2.39866520125915,2.00012964500487,-1.44092318545117,3.49720314461837,4.49547146440516,8.34082413764353,-0.953403890112959,3.5338556933172,4.64149373216299,7.11209009285592,-1.35180078150565,4.86566213852886,5.61923617249666,10.0012795645412,-1.44710516070625,0.111441982419513,0.835942362577447,3.22297447629199,-0.629920101401016,3.92605404864975,4.77496594380537,6.04917041587843,-0.640212706293714,5.56598895427761,6.21286858312008,8.324603959039,-1.61367461695735,0.368455033866686,1.29866317047719,3.89712761699217,-1.94516721334898,-0.748450203531228,-0.0568998020716503,1.52375010044723,-3.28687647183411,-1.74838572861389,-1.11937382933259,0.600589091138767,-1.36645088797527,2.4625687659005,3.11585257818818,5.12757103174277,-3.01590149564276,0.000595407869020011,2.11406601908494,3.96212035436825,-2.04661134698468,-0.29016851192425,1.48656917498105,2.90769629228046,-0.166907670150941,2.21093867130963,3.54534321026876,4.86759549827912,0.964733481270944,2.14702427542616,3.23359241953102,3.93811718207071,-0.696055191876431,0.500023208780639,1.61700897916277,4.10693638031848,-0.695743568779021,0.617878610367925,2.90742400795086,3.77377776590896,-5161.60448812859
