"asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","logLike"
0.346761547216556,1.03823499743847,-0.508690974081636,0.0482418002982714,-0.163814521900646,-0.0548681837419802,-0.328179784381711,-0.921369131136198,-0.394523348864453,-0.652093930738017,0.0942867755289169,0.203122641029065,-0.0244308328259979,-0.0990941713275886,0.242645488510004,0.012574466866886,-0.84179032281906,-0.297227438702973,0.364214816429946,0.319885214496921,-0.749845396333659,-0.278095989708256,0.31936218827767,0.276754905176597,-0.677366045010336,0.0755845079122922,0.0738422499052445,0.161987804197775,-0.463889824069908,0.932336012718896,0.182897483103611,0.165139179629686,1.09211648132073,0.450949203539553,0.353076736998823,-0.219718283589997,0.590695016545835,-290.358629331644
0.414168518590948,1.17149644413108,-0.617227979580366,0.0457095924205426,-0.165264998002815,-0.05157559717892,-0.313777365835898,-0.930338235001185,-0.461105385739389,-0.773378872063284,0.0637323000459039,0.130249935723436,-0.0675029002338091,-0.250346855947101,0.290745558002521,0.0744300970245198,-0.838832066838774,-0.407242367792922,0.442322207857947,0.421931085221074,-0.713701949006289,-0.430877644966735,0.391122772668658,0.347746778221439,-0.683173364888543,-0.176413724211626,0.0453219070165533,0.21008548672365,-0.43085012264945,1.10692738699035,0.232649107407899,0.196708121914128,1.12345578581399,0.702242776417266,0.46022996745931,-0.146204087517956,0.62318125214254,-288.686993717282
0.451202067289407,1.21218075925633,-0.633221144873805,0.0469503606181079,-0.172916214266154,-0.0707321933034859,-0.320843475012723,-0.883673691171386,-0.40431782228799,-0.813122078917584,0.0440870855353503,0.140349260634789,-0.0473885019277076,-0.269446172273071,0.293640662784417,0.104331444816631,-0.810399158163107,-0.471059727760324,0.433378967427304,0.459624892101339,-0.732697289048585,-0.479381143088955,0.423011139445385,0.34524333652943,-0.695462096659948,-0.207897261525712,0.0690062757475051,0.251455700147384,-0.443463691560522,1.1967194446837,0.239390839866786,0.227038758134049,1.13112415893609,0.817296129220475,0.500181557274193,-0.114374322304543,0.606026836540521,-288.142203201176
0.497233445179754,1.23759143441072,-0.648738974668782,0.0477994548180678,-0.178534237095323,-0.0540058180129571,-0.323627034362062,-0.802509339324403,-0.395296902819408,-0.843699461284456,0.0602255267843134,0.165766968334363,-0.0254116793083455,-0.293256885593986,0.29103738952087,0.140334655492455,-0.83715656358208,-0.48825703896407,0.446415512195176,0.482377009067134,-0.740258121143694,-0.502062677006374,0.412039870193018,0.34848034280496,-0.714341969347449,-0.212704151892178,0.0964639265609994,0.276634705112856,-0.423358500825728,1.26094947821303,0.291990715205096,0.253986303724839,1.1460078054093,0.8987996025408,0.499151998256971,-0.0708625531923338,0.600077790325842,-287.754195928854
0.553909007613127,1.27322771677473,-0.685543495979822,0.0478991009629588,-0.1819483976649,-0.0286666587283216,-0.310119190066835,-0.686967916205242,-0.412855550517263,-0.880273753222592,0.0877617663192723,0.188049076065436,0.0146335948028549,-0.32441583397971,0.273507024523992,0.180820464850291,-0.851398079497681,-0.512396942593329,0.434675803802348,0.494394827153476,-0.749525619729807,-0.52563186274315,0.473318391538172,0.376777300074935,-0.720408968704285,-0.20508737374892,0.10955455553563,0.282398203487003,-0.430825803151458,1.3306193595755,0.346653761933395,0.28812894256159,1.15742065961303,0.954857874843264,0.548533298136526,-0.0147880600092464,0.638883465776749,-287.349359966699
0.616327481325044,1.31092687422489,-0.733400376101794,0.0475927970364235,-0.183859235788797,-0.0243660936743968,-0.307867659270366,-0.597407829240262,-0.378934820999943,-0.911654796418399,0.0943773888750467,0.180326392577585,0.0176310243580856,-0.349381914325788,0.246739154209209,0.205713263867381,-0.841635022086475,-0.501593254430392,0.468128148915767,0.499431463954427,-0.770317855899033,-0.522642697334927,0.491992624484171,0.40538561997694,-0.751323667477013,-0.217781266285833,0.111818971725428,0.280390007532021,-0.42309332537973,1.3823853027027,0.380432011458076,0.330194283538395,1.19271074938292,0.990576899246973,0.626562960048497,0.0388696148709813,0.674009424131682,-287.053093806238
0.742905737935706,1.38520418990105,-0.824648629322876,0.0464137750175402,-0.186687499943964,-0.0182795227122273,-0.271759477995877,-0.458888781215377,-0.309729023672297,-0.970413886945567,0.0981787053675531,0.146789984625387,-0.0183756051192164,-0.310112219276305,0.191202470118069,0.241894232704333,-0.889125006707679,-0.517218311929869,0.541430324245331,0.509707959120472,-0.742325756212878,-0.569063631868249,0.509002168203647,0.440309190462266,-0.758785028344087,-0.229220346408372,0.127464985337765,0.286461086837216,-0.446919323854705,1.4887176265562,0.458439493589425,0.422198487961287,1.25432487642918,1.06273738586216,0.787069674183256,0.141483732856741,0.730695105019204,-286.708198833304
1.04231451977668,1.53034051723367,-1.02681996403666,0.0465797433706414,-0.201121836372376,-0.0284089350435851,-0.264503035369149,-0.406754705510369,-0.3483650697636,-1.08563909882588,0.138097434769594,0.0476119396351815,-0.104778304263292,-0.316488324490843,0.0918354050785071,0.245788844081661,-0.850978020446627,-0.496140066583936,0.510445279006963,0.588233097656456,-0.724725697170334,-0.556109650984214,0.605051200751508,0.33335254012745,-0.746510233513641,-0.284276649345096,0.239542276458761,0.377840060540841,-0.512787074405883,1.69321407942961,0.765548931466063,0.650382117298476,1.40692453022319,1.30789892806847,1.04377811167233,0.353646646859946,0.719405934373672,-286.517442069063
1.47524968232902,1.71179502885232,-1.37690474121519,0.0435317565165763,-0.206533167206628,-0.118849113414815,-0.253997506574637,-0.553125508195068,-0.339437045356484,-1.23766826565525,0.136938364220626,0.057078043271006,-0.0389322372588844,-0.332078457152682,0.0232218768012415,0.197207830729766,-0.80564433893756,-0.574020263295751,0.45074507790691,0.628818868768594,-0.728425748046176,-0.650060421123466,0.654173994535005,0.268325081571347,-0.782029434451492,-0.314245752445699,0.387035326845349,0.448936534900414,-0.333161572021206,1.99765733454391,1.15966520547692,0.913044807070587,1.35021987077373,1.68744730686389,1.32826367389949,0.635242843672914,0.968311417150985,-286.125579021327
1.86803237689775,1.83228497231273,-1.68426882492799,0.0463294761748469,-0.232164931317116,-0.12086905519505,-0.203682568945413,-0.826771306008386,-0.230236936285126,-1.40897416628445,0.132309926381444,0.179903331543738,0.106153791296392,-0.626255744734138,0.0748003130924295,0.116525445038349,-0.900352141240574,-0.719301070932608,0.472944754559413,0.552507619274837,-0.721700551525451,-0.761029903527393,0.754691816192545,0.422362452449938,-0.747563650252678,-0.291355574109203,0.440583093527344,0.447305875497431,-0.181296263507106,2.4560066486218,1.56350942629716,1.21761504921442,1.31687898800314,2.04418836853902,1.72033655676377,0.976396961495808,0.882380450759062,-285.741719620337
1.95021012253274,1.80205735835896,-1.75631082739695,0.0493955219620931,-0.22995233393173,-0.0759876919933269,-0.211589900027192,-0.8237448072793,-0.273015922683667,-1.47217022475645,0.212291263648607,0.236579354978263,0.161304907698045,-0.648820451723654,0.226086780053539,0.0669954614225526,-0.908158752514593,-0.804517853512104,0.543366136468158,0.509548673234942,-0.797862674085889,-0.854045776802854,0.732570062712281,0.418718960093023,-0.8308974963056,-0.392780847419037,0.431855137221616,0.427040531564551,-0.272615482492059,2.53824989898611,1.58077713266379,1.15916640152086,1.29211205332453,2.17836412208914,1.84740805844535,1.14148415789137,0.85603660251722,-285.064699938767
2.0427918187442,1.709798925377,-1.87757327562836,0.0497044360868463,-0.221670246958267,-0.14899968537974,-0.265698872054058,-0.622553179189726,-0.313404648805861,-1.54832546755154,0.173898428488961,0.221097159554269,0.122742793740435,-0.766307839316887,0.522058821379434,0.0273559642474911,-1.0268919297378,-0.893646531629812,0.600430478730789,0.514220195934119,-0.865855605706358,-0.947479855696574,0.762208463957746,0.275082293332803,-0.884946056921821,-0.504958252781133,0.32941345307254,0.27935284780132,-0.372699604329922,2.64679752271953,1.55674215456518,1.18779173220726,1.27070985070782,2.28647567733268,1.86940908515876,1.10875977876216,0.888875804325895,-284.151111611937
2.06786365076922,1.68621434487884,-1.91476654821947,0.0490781130421657,-0.2208480476297,-0.1074651303588,-0.266288026496449,-0.582395164435638,-0.324641193526671,-1.56216315586074,0.129980818022509,0.214543703478766,0.108275359000197,-0.762348684991947,0.553247346764472,0.0188698637937339,-1.01868857580193,-0.912115094587852,0.604280158229933,0.469115485188988,-0.882166225295304,-0.960690691846013,0.762607578640041,0.277752128442485,-0.8954478212597,-0.532674456184488,0.33199848880638,0.253992958269121,-0.395841098548317,2.65643280389715,1.56818843533144,1.21085397893738,1.2727654669194,2.31310449452658,1.85801591338398,1.07865132401526,0.893571957698987,-283.889447868102
2.13373944753812,1.59668451526807,-2.0396553453125,0.048866544458414,-0.213245925868902,-0.0675205441883128,-0.260065366257179,-0.547780598568325,-0.315246443889589,-1.58535375829298,0.195207708489978,0.195996433502469,0.0787980674252916,-0.776370824590227,0.446011111795654,0.0194273460198899,-1.01177656644236,-0.923618020874366,0.658488153709954,0.384319702727726,-0.873654659191638,-0.960211398293786,0.787545568369613,0.217919935553492,-0.868771968047512,-0.558676888614015,0.393439209919413,0.239979579910994,-0.396416617391866,2.69900351176807,1.59322738137253,1.22089931599434,1.2476664776652,2.35979206115581,1.92446688332668,1.04096906107777,0.901113501797426,-283.526934906376
2.33060750517006,1.37833711651415,-2.31773330851375,0.0485858726761217,-0.209646992280974,-0.11454932539111,-0.304772968807669,-0.485273347764464,-0.35512237273353,-1.62837271052075,0.147697006296908,0.172848590964735,0.0441704184642695,-0.711364734878917,0.237016472366831,-0.0168206794909408,-1.02712921824848,-0.902722129351073,0.690165014612763,0.338940736439388,-0.868537736804827,-0.912811092610012,0.811349818348825,0.220488813820442,-0.826278015368154,-0.56431653147925,0.438662560530419,0.129135775774032,-0.421943520607592,2.7616606367977,1.73649408853646,1.19946184023741,1.16459241003349,2.48237482987307,2.08180603759681,1.15718418841324,0.843121654170619,-283.174945730973
2.37626490036254,1.21552134068219,-2.44762432418172,0.0474267072552787,-0.20859918646537,-0.050610307685987,-0.290327963372544,-0.483338557068082,-0.373261796661377,-1.63748533030123,0.0775642003637275,0.188600185101788,0.0591753665287661,-0.719234752031956,0.199897255771633,-0.0519189232984678,-1.01125025788126,-0.907759460152662,0.724812414038909,0.409600237608763,-0.859883590215496,-0.928213837873758,0.794738303418106,0.171214115149879,-0.824427844328587,-0.573398398420078,0.440668372678685,0.15144200410089,-0.431864666393923,2.83497534368219,1.83106388258388,1.20590055553441,1.15415657583972,2.50215718133866,2.21013975612667,1.15384080443168,0.853431642841601,-283.022920794611
2.41156783559581,0.956658877254073,-2.58565492880096,0.0463320884612883,-0.201574969993489,-0.0609141635266834,-0.300740152596014,-0.488478977974461,-0.398290649784373,-1.63465193040433,0.0606955726859496,0.165283366036896,0.0304541331413301,-0.718876321643341,0.215900408133473,-0.0799600977104393,-0.996773168657537,-0.922805146488253,0.721039453597999,0.385520726236991,-0.850907856652462,-0.940330069683997,0.77195714803752,0.194735916040592,-0.805324295297676,-0.595539649061478,0.438648627224204,0.193709790666113,-0.427251042699179,2.95832940988031,1.96124903308492,1.15599608244139,1.19707313522962,2.60479308590098,2.3630429224546,1.07074025326455,0.880607971379099,-282.751353561578
2.54972023847642,0.616503057242975,-2.88746108404103,0.0466286281965713,-0.193589495825204,0.00521586496445366,-0.276572527920103,-0.531784899323788,-0.351429822069301,-1.66541029565002,0.128049494932008,0.137350210974241,-0.000420361833795051,-0.702351031757083,0.310065798468689,-0.0973392522842003,-0.954741282999379,-0.919553357524788,0.706758214145658,0.352067456553278,-0.826627583234041,-0.945123355034912,0.770961240979914,0.163087145014161,-0.783993556799864,-0.573670841763574,0.361088499085381,0.135462049872185,-0.42254515709771,3.12261613752877,2.18843128032785,1.15423749313062,1.22019079429745,2.87413568475647,2.59888524738037,0.996158686482979,0.904562577805755,-282.578944026967
2.64966716108628,0.341158725749567,-3.18595192789119,0.0474274208439981,-0.196461847131606,-0.0333640358442868,-0.277511381824109,-0.548657705374171,-0.356247477453446,-1.71630680872503,0.1723970845469,0.159097579407372,0.0131150460265767,-0.672928546957715,0.397965005790424,-0.100476310561039,-0.903585476876682,-0.92283383096809,0.734937686893614,0.280567896272281,-0.804309252731293,-0.966289529145321,0.779960648392585,0.128113370942981,-0.773820643656544,-0.624870315265961,0.391752468963983,0.0930175941614436,-0.418409273350158,3.35304330225722,2.40692502789205,1.23189940917778,1.21749045197801,3.00457991058082,2.78360538155749,0.998319363216148,0.899111977497544,-282.457789954841
2.70490318321093,-0.00481134644310754,-3.48739708863388,0.0467953132973373,-0.196546765880922,-0.0517768095747689,-0.285233765997226,-0.571497828680036,-0.398983665921936,-1.7687219209538,0.126589273141781,0.143561068245359,0.00336050204605129,-0.69712466572164,0.46266775616858,-0.0873639725236468,-0.922542461113796,-0.940380814121126,0.785638807804621,0.210153434957649,-0.806406498856503,-0.971116643137559,0.829319379008795,0.0775862958796826,-0.764957528703001,-0.599705483453289,0.513575581183905,0.0645607918775786,-0.376339833688631,3.53502073844917,2.53777006106159,1.26797663739457,1.23122843880904,3.20418545709859,2.9905037238383,1.05324559472786,0.911877007714206,-282.180511771176
2.7049564756005,-0.441647876934518,-3.7693965527502,0.0464668825747832,-0.197250948653852,-0.0747874668179402,-0.284694081764629,-0.605150323080871,-0.405452515432309,-1.79728044444561,0.0986992584630647,0.146263374500898,0.0153679251279678,-0.683204878606579,0.452202160375884,-0.118178705034249,-0.927437525216901,-0.926409470744909,0.897596861305505,0.222649912292981,-0.795638061736418,-0.955563094402608,0.943025969860875,0.0844154232955617,-0.756165774174095,-0.590127498413365,0.566841444224618,0.0469998153769883,-0.376012409258023,3.72901899074911,2.64351715739446,1.25999245146191,1.28057403935463,3.40254305296356,3.04855062692139,1.08799374903258,0.951962677632509,-281.962782224097
2.66747600935506,-0.702000555781269,-3.97511021689672,0.0462441960945588,-0.195536131279559,-0.0931450084276016,-0.289464003841455,-0.579482675566561,-0.415479539308259,-1.80308471331326,0.0855240388241207,0.154862198330086,0.0308126514123103,-0.647926653150843,0.466310780041855,-0.164267336687281,-0.943422989843359,-0.88804996259296,0.925540614770102,0.200905520966323,-0.787797862280215,-0.912215219655892,0.97776643848246,0.0757482265455245,-0.744765488199252,-0.541267407182772,0.551268825277952,0.117646351992122,-0.353950775788154,3.80793658453876,2.7142395514422,1.24048086298409,1.27206112293265,3.49964311018116,3.13076980478361,1.08978995441017,0.952618609610369,-281.836102275089
2.54016590918429,-1.15296733606386,-4.31780347383083,0.0475201127873182,-0.195907084670641,-0.103717657623541,-0.29695031639914,-0.53069098280454,-0.424060263861242,-1.79518818829236,0.100042495593464,0.165525506818387,0.0419728561090448,-0.57787065924165,0.489677866182346,-0.218647748121375,-0.947611888950469,-0.82203604004251,0.913792019122363,0.252794038955035,-0.771923249952403,-0.84054017591368,0.972441337978012,0.101681842401201,-0.727343765250155,-0.455116331321488,0.628973658486876,0.0935636073970526,-0.321447848561287,3.93549661243447,2.82551053423537,1.17998648239228,1.2601589911294,3.63155644638239,3.29331390102307,1.03746147855553,0.939772938580386,-281.645271262068
2.50152265473802,-1.36330418114529,-4.46442385373852,0.0478615110461768,-0.195700353411255,-0.107692109953592,-0.298302670543963,-0.537731262552503,-0.427837455887408,-1.78714917479384,0.0863266899990343,0.171279864218803,0.0481407255882817,-0.549022841912951,0.484813546364856,-0.160815606872565,-0.951402572484264,-0.799835397833856,0.912879442826093,0.241344072033368,-0.777138777679635,-0.820686944647541,0.971495703700614,0.0799978024554851,-0.735013577121821,-0.429282460432081,0.62511561625341,0.0724440992316696,-0.329322322276246,3.98364475906988,2.87584827263234,1.15739147124382,1.25615799325762,3.67334435499645,3.34539213776839,1.02719960668824,0.930669623253363,-281.574138461793
2.3520060962649,-2.14463938038346,-5.19506660947418,0.0490249280993192,-0.194107791786901,-0.0993645658742748,-0.293507389478326,-0.52507616571833,-0.418903508739064,-1.79538590999683,0.0626661901520033,0.174510803183577,0.0563830380800949,-0.473767932571831,0.477033764646649,-0.178423665350777,-0.991532025580557,-0.738401686938266,0.906989860098734,0.197501079949423,-0.811103627429132,-0.763873848562482,0.994186701112124,0.032863816560021,-0.775099259408481,-0.354483040487868,0.643756242970095,-0.00629412582554524,-0.369346575235065,4.23863119211222,3.09706993009187,1.14493487667433,1.22869976006544,3.94267251289059,3.54817492582457,1.02929309281338,0.892740646091995,-281.483660947665
2.34659334019007,-2.30165784344824,-5.13607150910641,0.0491665087002441,-0.191146640419219,-0.0981382542460612,-0.291836901912591,-0.541908818482057,-0.418253640207581,-1.75410637576909,0.0670335323924574,0.180533015628803,0.0595800794884442,-0.438193900595155,0.504352993660478,-0.198351534569192,-0.973093508890499,-0.709165377073016,0.889747429400104,0.166771367217902,-0.801907171550612,-0.739521539026909,0.966489797465869,0.0060425612387741,-0.769676301598635,-0.337270575949354,0.624980165936387,-0.0276619310164472,-0.374987022927689,4.22211194495183,3.12150089779731,1.1065422289434,1.26494563080482,3.8938739482424,3.57009266979247,0.975622073960347,0.916351075319097,-281.458322938068
