"asc_ruta1","asc_ruta4","b_gain","b_loss","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","LL1","LL2"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,-230.810825717165,-215.169953711979
1.03774723688874,0.999395827736442,0.022946851689726,0.0107786680247183,0.004277054875186,0.0125091021142035,-0.0830804100631727,0.0695500134292877,0.0159903920293231,-0.0146056540470307,-0.0912670026401604,-0.0522562677609838,-0.0270052326843142,-0.0698878148457769,-231.495952619085,-215.169953981535
1.02158562072713,1.09838572672634,0.0168862456291199,-0.00134254409649381,-0.0684502178520867,-0.0440565544514531,-0.0285349555177181,0.0412671851464594,-0.0991611231221921,-0.000464239905616545,0.0380259266527689,0.022491206986491,-0.0148840205631021,0.0876879427299807,-231.797240707759,-215.169953728214
0.93471693385844,1.0600018883425,0.0916337203765946,0.0895665468125971,-0.090672440074309,-0.0561777665726652,-0.0628783898611525,0.0109641548434291,-0.0304742544353234,-0.0529894924308691,-0.00843871981187752,-0.0643774798821959,-0.00478301046209204,0.01698087202291,-231.323462355559,-215.169953754981
1.08219168133319,0.96707259541321,-0.0174571887143144,0.0592635165095668,0.0972063478044789,-0.0238545342494329,0.0643943374115748,-0.0355004916212173,-0.0506762746373436,-0.0226864621278388,-0.0468225581957159,0.0527942372895213,-0.0633688690479506,0.0533445083865463,-231.627709913849,-215.169953756194
1.08017147931299,1.02363825197887,0.0593104880533623,-0.0781102208641706,0.0648831154812466,0.0428121324172338,-0.0749996019823646,-0.0920661481868739,0.0806368566757877,0.0439802045388279,-0.0730851844583422,-0.0583168738215898,-0.0169042225833042,0.0836475386895766,-231.159790552284,-215.169953754664
0.920575519717026,1.07414330248392,-0.0558410270981528,-0.0356859784399282,0.00629725689538803,-0.033955544350443,-0.0911612181439808,0.0836914275707019,-0.0385550625161315,-0.0691511085924852,-0.0387417501149078,0.0750164595117435,-0.0472072528863345,-0.0618070067649688,-230.209894412721,-215.169953858044
1.05996945911097,1.00343623177685,-0.067962239219365,0.0431019003479506,-0.0401673895692585,-0.00567271606761474,-0.0608581878409505,-0.0152984714191971,0.0281116041505352,0.0924650530236764,0.0764097650366073,0.0972386817339657,0.0133988077197262,-0.0335241784821406,-232.052980572918,-215.169953896784
1.00542400456551,0.934749363089977,-0.069982441239567,0.0915867488327991,-0.0664300158318847,0.0569535465586479,0.0542933273105647,0.095812639691914,0.0604348364737675,0.0823640429226663,0.0137835024103447,-0.0138724293771454,0.0740048683257868,0.0816273366693746,-231.724683994005,-215.169953705748
1.01350481264632,0.928688757029371,-0.0518006230577488,-0.0861910289449787,0.0568023074004385,0.0286707182758196,0.0219700949873324,-0.09812675424748,-0.0284540524151214,-0.0327874722288489,-0.0266205379936957,-0.00377141927613529,-0.0350860407651223,0.0917283467703847,-229.714733407798,-215.169953710704
1.01552501466652,0.904446332786947,0.0956741244169987,-0.0700294127833625,0.0184184690166001,0.0306909202960217,0.0583337313509687,0.0756106194898938,-0.0163328402939093,-0.0267268661682428,0.0703491589760013,0.0366326211279051,0.0558230501439686,0.0291020841441221,-230.407904435652,-215.169953717765
0.950878550020056,1.03979986814048,0.00274483148770577,0.000677657923708219,0.0325598831580143,-0.0723393827342814,-0.0366157635985262,-0.0779247340454598,-0.0203732443343133,-0.044908684350061,-0.0407619521351099,0.0548144393097233,0.0921866865076049,-0.0294837744417365,-231.66329395565,-215.169953909361
1.04582804496955,0.989294817635432,0.0613306900735644,0.0633039205499708,-0.0280461774480463,-0.031935342330241,0.00984888286612025,-0.0738843300050557,-0.0324944564555254,-0.0388480782894549,-0.0508629622361199,-0.0502360657407818,-0.00276280844189,-0.00120094615890823,-231.120120259439,-215.169953708236
