"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_4","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_ADULTO40","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_SI_CAMFD",-0.0836048604329574,0.0635977577815655,-0.271598890760397,0.147864470421048,-0.00508640943654791,0.0818374366889118,-0.0587468423971694,-0.0777180014326015,0.156270542293752,0.0470650305860443,1,-0.0736792571207429,0.160313061743812,0.0391431740178948,0.0427335914471684,-0.0179099708955937,-0.0186799352272565,-0.0338391978646412,0.0519146676914478,0.0659393957025003,0.0729755275831959,-0.0675389520233905,-0.0458130579897606,-0.0252370253213202,-0.00184144242236117,0.061756608050796,0.0758566255029589,-0.017655123953319,0.0455530393623493,0.0602452414110045,0.0557350041811447,0.052928751579481,0.0812423804732787,0.0445738841380416,-0.0529226840901636,-0.0423237500430602,-0.0342290939858418,-0.0482091687103787,-0.0145969265705551,-0.0872121473877893,0.0309841832144246,0.0278214433175291,0.0767344230033753,-0.0569937933139789,-0.0377302381288084,-0.0334284097239143,-0.0115619253099208,-0.110730071287393,-0.0490943880217457,-0.0847200246591388,-0.0756117816382871,-0.0319055174632605,-0.0318050699495854,-0.0643720214515644,-0.0338163177390491,-0.025211598663941,-0.0658031783210834,-0.0676364183535456,-0.0453502759626911,-0.0196906513114245,-0.0451111543433074,-0.0726866310317251,-0.0986078062798257,-0.115153512900075,-0.0109264996168272,-0.119362854688711,-0.10831199152878,-0.0942364615008654,-0.112557406421521,-0.0790262512188822,-0.0580317075619895,-0.0648420215523658,-0.0843492146742729,-0.0949373480267457,-0.0664540825534773
"b_SI_PANEL",0.25661411472323,0.210828158389955,0.048383097975647,0.0344543649136774,-0.0231948477349607,-0.0319323735280245,0.0964546828230364,0.0230944103615757,0.0127717135709791,-0.0609039754006622,-0.0736792571207362,1,-0.0831853365646001,-0.106762517375497,-0.0482679985413283,0.0529781595119153,-0.00190094723518383,-0.0101364033299034,-0.0531333589116705,0.00246051421521517,-0.0396894089618212,0.0362728195498175,0.0533687471326185,0.0216280960917142,-0.0589498933844323,-0.01765225891763,-0.138260147673572,0.0929118074597265,0.0508816081252822,-0.0381025428817792,-0.0126857482271823,0.0465773571813874,0.0242226545986403,0.0595011603755294,0.00810261763529219,-0.0232747054484448,0.0164880992339896,0.0239848728643541,0.0328515526615473,0.0101952921031322,-0.0833721628609313,-0.0990694712842048,-0.0981489578194956,0.00777521003539529,0.0453829748773754,0.0353844599604499,0.0538152284538786,0.0248225820623325,-0.0162135031843798,-0.0509545769504435,-0.0818842389821092,-0.0148820480112475,-0.0121842886670438,0.00361283558394797,0.0118182553175238,-0.0418637314513838,0.0616261032399422,0.0660311083138089,0.0853024630159369,-0.0262709060614006,0.00540577506234669,0.00623317276293319,0.0193930826217166,-0.0655408645915278,-0.0382046182546713,0.00402417132302723,0.0239226159862058,-0.0724847127092252,-0.0527057259596435,0.00889875871711163,-0.0302042889836356,-0.00285219534648197,-0.0218615552126903,-0.0321592023227577,0.00870399971684072
"b_SI_ZER",0.12601983515423,0.183560957856745,-0.0714995765107173,0.0121489066151118,-0.191943517585083,-0.116967215962402,0.0539094471898517,0.0242434490291284,0.0689442441053711,-0.079000806872829,0.160313061743815,-0.0831853365645989,1,-0.157129531925459,-0.045916803279173,0.0589622363096584,-0.0145423190652665,0.026147426240239,-0.06755293888764,-0.0606454069297712,0.0226592823338255,0.0279119465777022,0.056919728745065,-0.037198106615273,-0.0717987405041586,-0.0559879936717582,-0.0297434176810272,-0.0033461079729123,0.0898398624212106,-0.0288335934826886,-0.0158404291469821,0.101636429229581,0.113306946353967,0.097485655354698,-0.0377002236305852,0.0117514409226782,-0.00439463997443126,-0.0409172086729435,-0.0665680602741607,-0.0307283297921536,0.00559110449901769,0.0150413415700105,-0.0409572747124219,-0.0397369362952069,0.0316951766117038,0.0256833151204093,-0.0207052038278625,-0.0442561729707956,-0.0240263437613744,-0.0531610996337679,-0.043230979726762,-0.0135999833681879,0.0182274829686709,0.0270559518799657,-0.0302571162942431,-0.012206930534747,0.0337072969571426,0.0158327784233551,-0.0240472932810344,-0.0251556965342687,-0.0706504251326208,-0.096033474647087,-0.0324479431616058,-0.105997995752162,-0.066653176044062,-0.09500941074492,-0.0222180776365142,-0.0803285156298598,-0.163051555488212,-0.125282432158571,-0.0563375336847787,-0.0154471927826248,-0.0470752660977083,-0.0331763190403879,-0.0510284648140426
"b_SI_MTRP",0.0152540670678354,-0.0472238513196515,-0.0944191665870806,-0.132628652138868,0.0975581058621081,0.0254507341710665,0.146839987089234,0.0789961835592752,0.17993627126247,0.224858125158701,0.0391431740178944,-0.106762517375496,-0.157129531925458,1,0.0085426450546018,0.0229120333995876,0.0462455062016577,0.0701792057530387,-0.0476270875141993,0.209981646676168,-0.0999955086972806,-0.068634494576316,-0.0377427725764232,0.0369802157353646,0.0543390134495604,0.0916602950047566,0.0296559391212078,0.0283134606088979,-0.0396766388534569,0.0667206840379785,0.054859996483947,-0.0124551483188568,-0.0214453395079065,-0.0331889745659328,0.0586378252451704,0.0245572066740011,0.0847584310988978,0.0863237344176866,-0.0104219305932535,0.0181310775993957,0.0529178718894659,0.0610911215811626,-0.0184956191502221,0.0343591091449693,0.0460310170695463,0.0689781771576818,0.0430068539071216,0.0477546806398201,0.0445682007118372,0.00717827241799933,-0.0542120410812061,0.0354039108565704,0.000683031772207533,-0.00765976976776262,0.0136969051646934,0.0522114251246511,0.010276761119728,0.00538097536846721,-0.0495341857008247,0.0247364626394152,0.0651237497295149,0.0549791038611632,0.0386224450402879,0.0497907519623046,0.0761163170691664,0.0376741304520344,0.00987352616221063,0.0319004319765558,0.057593860649403,0.0575325984226172,0.0416230794766957,0.0193549298753027,0.0824592127766875,0.0686075326357126,-0.00854312677392418
"lambda1",0.0475126013594198,-0.539286280300726,-0.145509106548686,0.253064228375739,0.204173079464317,0.281246111350596,-0.141089744250281,-0.160375738778965,-0.0271014316340748,0.147450457951349,0.0427335914471538,-0.0482679985413996,-0.0459168032791895,0.00854264505459554,1,-0.958617334024878,-0.272675503026854,-0.355875843702129,0.0770650800679783,0.0360921197657547,0.800713875668079,-0.876085749831782,-0.790595193802254,-0.753448662676837,0.711689231093046,0.831608618276331,0.000422192543014101,-0.313334434987283,-0.510994435178533,0.836907154568786,0.825991459022254,-0.463892429771407,-0.327345937769543,-0.466190271977701,0.0790789071727051,-0.102247939736767,-0.373352863604312,-0.376380774227987,-0.354085150772543,-0.272670118321361,-0.285421598275895,-0.233753174036153,-0.162149674486524,-0.128031602105461,-0.430557433239493,-0.413291816944271,-0.271576424478418,-0.0652764409821621,-0.142001657570593,-0.149947319550462,-0.13832948006475,-0.264032259448478,-0.217855083218325,-0.185874764518027,-0.0836451297316314,-0.216526932423724,-0.21574665182453,-0.192044429685271,-0.0782029608680327,-0.130416566036157,-0.122977595083806,-0.096111499062828,-0.00998244633049526,0.0438128555266233,0.0932055143494346,0.0795455575037822,-0.00845181988278585,-0.0134395894155639,-0.00411392140041254,0.0447090730878504,0.0131341044843857,-0.28906111407048,-0.28118684972809,-0.235183676236238,-0.175741111837605
"lambda2",-0.0735554858491068,0.466426381704806,0.124758268191718,-0.292632232138787,-0.204219630902713,-0.328365231440521,0.163475762212966,0.175355101787286,0.0605373276565001,-0.130529231355965,-0.0179099708955511,0.0529781595119733,0.0589622363096741,0.0229120333995623,-0.958617334024767,1,0.200168689911794,0.466661400713599,-0.162176509081753,0.0598964087516156,-0.800385653410145,0.716563635807881,0.697911485993328,0.753656362703871,-0.609611708924655,-0.679967971140819,-0.0445225675309263,0.293931716463228,0.455661059806926,-0.680524334591569,-0.665398651781019,0.419076267069415,0.330843007696337,0.437745765692919,-0.130963601157535,0.208194037040502,0.426034836316296,0.413504257426992,0.379575945483843,0.355083125356574,0.335917536517946,0.282458126468666,0.18666019644425,0.20889793748618,0.483365538979759,0.462514479499442,0.303237353185932,0.155646048268228,0.214559983648184,0.215279706739323,0.195264737435942,0.339005071830519,0.287985408313679,0.261081932687396,0.150050195688357,0.290304150591585,0.301670582084078,0.283268565524607,0.161253945544179,0.195627166781803,0.184532160022755,0.158750771839796,0.044780428544482,-0.0137870596471359,-0.0920306081551822,-0.0821344737322574,0.00743340022388944,0.00994985744987594,0.00513015010126733,-0.0308206994972856,0.0107413210544874,0.374443605218213,0.319639262292602,0.269781003945453,0.208763894406834
"lambda3",0.00725624062009009,0.478097291885655,0.138770357113194,-0.236034526006685,0.0439743408586223,-0.0505527952093553,0.0378892764058729,0.0622696804197221,0.11371801221485,0.0962276801089253,-0.0186799352272118,-0.00190094723516042,-0.0145423190652633,0.0462455062016441,-0.27267550302664,0.200168689911545,1,0.0821956136794825,-0.0139360334495654,0.112605308169755,-0.272727877953679,0.151868057297457,-0.0598826987011846,0.287197057051834,-0.092073841520528,-0.147945437084181,-0.0164022766039198,0.0415843372019644,0.0405137409714576,-0.159645212424257,-0.147311454596104,0.0266443248711332,0.0403755917800533,0.0499281203282385,-0.0838089713658836,0.029943902763429,0.0910194702314472,0.100735342010254,0.0412123983742355,0.0848331385486364,0.0926922786331397,0.0757778386568351,0.0317060783031706,0.0740748666126718,0.0935131592975557,0.0979452382796164,0.00323171504942421,0.00115319952306337,0.034224490720599,0.0139661601759686,-0.0496863189502851,0.102372430471611,0.0310302745213492,0.0501542179414737,-0.0199925294906719,0.0648329982909784,0.0677865712342929,0.0711728977994407,0.0367319180432871,0.0157865599563986,0.0274148983601252,0.0154329534824981,0.0722794936721692,0.0588542363001286,0.0194015868618497,0.00910296372125976,-0.0447399579823203,-0.0269524342223579,0.0105539714889295,-0.0258047554003064,-0.0503593843635671,0.10559629574673,0.0520561625969997,0.0383168209415367,0.032354966532511
"gamma_USOCINTURON",0.00127250629429712,0.104086478446632,0.0139721837074764,-0.0791770028008964,-0.152227584928229,-0.218747810771841,-0.0518439971800532,-0.052481861234623,0.0745860353700731,-0.00812911293959703,-0.0338391978646172,-0.0101364033298879,0.0261474262402422,0.070179205753028,-0.355875843701998,0.466661400713514,0.0821956136794999,1,-0.209846742040221,0.0744390010829577,-0.305537682691622,0.113449414962607,0.204524965383449,0.297725909134881,-0.170430036836645,-0.11359088979369,-0.0280727157303894,0.11153384994373,0.168257414300071,-0.118418298065521,-0.11539744602475,0.169750111854462,0.233869285995508,0.240995137791664,-0.11794495747799,0.756264729178783,0.746653763144156,0.689336577233743,0.519385283825065,0.796265424305689,0.715370658001643,0.664640942993376,0.44855955001194,0.754919916061756,0.713222687343943,0.671340720716283,0.364346692771417,0.614311245314137,0.679369221509176,0.675241284514085,0.515917691886892,0.815495213291836,0.637965382363694,0.63207537543349,0.470927201525399,0.821294143659909,0.614427392835171,0.609656338272133,0.441083940258373,0.507183663403034,0.527700464071746,0.517724185404031,0.36067578968211,0.0639876774402603,0.0299034478942123,0.0563059632135006,0.0195288281539333,0.122735604785616,0.214179496173248,0.200956777039718,0.276043413979978,0.779165697274271,0.696656846191211,0.670538205339524,0.517831713493854
"gamma_USODISPMOB",-0.0573670994685926,-0.00841671399090711,0.02317346726936,-0.0621290768817534,-0.0144133276218946,0.0119614328930597,-0.00296970428384875,0.02189452786581,-0.068903201686621,0.0266115563245336,0.0519146676914484,-0.0531333589116701,-0.067552938887641,-0.047627087514199,0.0770650800679736,-0.162176509081779,-0.0139360334495697,-0.20984674204023,1,-0.121826849999346,0.0938469503739842,0.0581464630803721,-0.160629515037776,-0.153254055125634,0.117650639441625,-0.0692015855259443,0.00702854885053244,0.0427744163951585,-0.209167213071086,-0.0169332257963437,-0.0355218859158012,-0.24124310394963,-0.251025143950824,-0.272815464839281,0.0175842487198773,0.0601788159831176,0.0227781326056953,0.0369530937400729,0.00644268743391824,0.0614345983889656,0.0344746315402014,0.0403574781725544,0.103828864580477,0.0553866492050073,0.0417889365436893,0.0595042041626409,0.0107375970010139,0.112762987539774,0.146298912202739,0.125391371356145,0.127566507003245,0.0291390385976763,0.0359868523901352,0.0209524389111547,0.0541027014615447,0.0460363349960082,0.0338005104397732,0.0267308996454175,0.0423047937403848,0.0893865701811628,0.187060557878198,0.13919818044707,-0.0509881979754679,0.132553184638128,0.228521531772881,0.170646740562657,0.0969803103954539,0.169192918307998,0.311745248794745,0.321959594182305,0.278885652106941,0.0809174571055631,0.0988239439662733,0.0760964602461543,0.114355573225662
"gamma_EXP_4",-0.118291806437877,-0.209863101924324,-0.0707411592527184,-0.124601833083216,0.0266708380953771,-0.0789114632310661,0.0891004949710753,0.0110120524813142,0.128003768733069,0.154117392693423,0.0659393957025679,0.0024605142152469,-0.0606454069297682,0.209981646676141,0.036092119766276,0.0598964087512961,0.112605308169724,0.0744390010829197,-0.121826849999326,1,-0.149737466026654,-0.22589387333655,-0.192137934532053,0.180461066651701,0.228951392394889,0.277664353540578,0.00358372299835804,0.142719202180773,-0.184102401766327,0.204300581133694,0.182448744861342,-0.187519792319975,-0.0616654522170905,-0.157103844854159,-0.179274837033571,0.0525381087965076,0.133484024855391,0.124107611906177,0.0922748962243233,0.0114874945816572,0.0322355352170947,0.0409736781492063,-0.000510832413781542,-0.0258737145294475,0.120797157698976,0.117863065218518,0.125950152373126,0.0850710468236517,0.153030013546192,0.139826727203733,0.0779397440321206,0.119140840706031,0.0788832119670393,0.0575419649907477,0.0716301983630915,0.0969758237609428,0.061712485331879,0.030414528642528,-0.0141970380445935,0.111936603842884,0.138852207629399,0.122636542854577,0.0764553620586907,-0.0426250338898262,0.0438658471040161,0.014997562477337,-0.0113803743962874,0.0310227051137469,0.0276131786853602,0.0285598120042341,0.0779169099063802,0.0954663043081919,-0.04084541185395,-0.071295104304803,-0.0406834108226952
"gamma_HPICO",0.0677208138303349,-0.608207052729811,-0.097693703947876,0.265715541469274,0.101934151649488,0.234629979314172,-0.140545131918098,-0.145991987153573,-0.0490427225919035,0.071170671569049,0.0729755275831169,-0.039689408961872,0.0226592823338185,-0.0999955086972376,0.800713875667791,-0.800385653409812,-0.27272787795377,-0.305537682691597,0.0938469503739347,-0.149737466026682,1,-0.627667438004186,-0.555320344412971,-0.657799746126976,0.468322004124924,0.590149277978333,0.0237722388648648,-0.259888253503166,-0.317867687859081,0.599706015274005,0.597136983276879,-0.28391679845763,-0.188569618480744,-0.278968051469206,0.0602390950360434,-0.072660240725416,-0.25545512812718,-0.253477109959783,-0.225382861846257,-0.268016359384719,-0.210395906946929,-0.174922961360082,-0.10041579062147,-0.132728951712101,-0.341839029415478,-0.336089913887775,-0.245409546930892,-0.0407963555790127,-0.124491087509503,-0.13713916508671,-0.165514482377614,-0.193620836437699,-0.148415587148098,-0.123673188844482,-0.0555936345390221,-0.161669343690715,-0.132419584448127,-0.114456200017025,-0.0320109631965972,-0.104126100232416,-0.116160808857187,-0.080521518636915,-0.0363173275872247,0.00778329189504606,0.0213943562200008,0.0452798903112205,-0.0414163374225394,-0.0454124454107689,-0.0218295030973148,0.00336128665993389,-0.0242553652530401,-0.251557912159953,-0.206069627906236,-0.171320767459656,-0.159793637446365
"gamma_LV1",0.00037178995137723,0.488419811073419,0.125754248625344,-0.0971853424848111,-0.182911080647718,-0.147859755370618,0.0798075183474935,0.101145350061467,-0.0528543810594592,-0.17022524577559,-0.0675389520236472,0.0362728195497904,0.0279119465777299,-0.0686344945762341,-0.876085749834237,0.716563635809718,0.151868057298049,0.113449414963055,0.0581464630803399,-0.225893873335658,-0.627667438005383,1,0.876971706254568,0.58770892417269,-0.820522881621799,-0.951655823686141,0.0705130128403138,0.2863454298008,0.595868216429668,-0.960277431635843,-0.957794784171007,0.54130020795339,0.338855228129222,0.513597103750281,0.0313652425856983,-0.0938965878991252,0.221207149157573,0.247400174347817,0.257924690751294,0.0853714004492579,0.147887589630289,0.107430180826804,0.0885527178439866,-0.0387311082563466,0.26488674549305,0.255096686191565,0.176180936806474,-0.123039397634231,-0.0417943426992347,-0.0188080534868437,-0.00180477539591167,0.085112081905804,0.0661305385309666,0.029694386288572,-0.032290238113194,0.0514182905278705,0.0364412093113595,0.00668017884772805,-0.0674085084033705,-0.020563986777824,-0.0311564328610561,-0.0534266072235393,-0.0724232059661998,-0.115523200670245,-0.11104694020444,-0.0868824440738197,-0.00778516493847886,-0.00615922494748781,-0.0408704054964014,-0.0958586084612218,-0.081021986376401,0.0884115393447276,0.173034693811727,0.14134659955404,0.0870071108779777
"gamma_EDUBASICA",-0.0146322597815667,0.346319401325801,0.0706925288081758,-0.0217415802823305,-0.204565213806259,-0.19115834249369,0.0820123704794591,0.0775028268172363,-0.0613181482308628,-0.203243024758959,-0.0458130579896676,0.0533687471326872,0.0569197287450711,-0.0377427725764518,-0.7905951938023,0.69791148599268,-0.0598826987009916,0.204524965383386,-0.160629515037762,-0.192137934532025,-0.555320344412542,0.87697170625332,1,0.531450494768806,-0.876192651287892,-0.820996972013598,0.0619420680574755,0.247000938967751,0.746789220283099,-0.845890545018537,-0.836058495583759,0.688663832583788,0.479896385516201,0.66791191229353,0.0141538115421111,-0.0640778691366726,0.24963124599227,0.276294283043877,0.279022315918724,0.104432973999093,0.162424855376227,0.127507237275704,0.0572067647871759,-0.0125978659988951,0.25330177812526,0.243416747701418,0.163609394526883,-0.143328337785532,-0.100763739674283,-0.0698275705462275,-0.0623907564673597,0.110137992223808,0.075213018902557,0.0388617092970197,-0.0455051567409283,0.0754935922563802,0.0711476234826044,0.0362148148854183,-0.0634949342175868,-0.0301072707230577,-0.0685413044395709,-0.0791076786309975,-0.0781514586473152,-0.132891952602005,-0.147556213340525,-0.0960135612090361,-0.0453161533728979,-0.0274488283070261,-0.137223714898098,-0.154275275445729,-0.121781261291466,0.103195368711153,0.164819069427861,0.146101365396169,0.0555549929480016
"gamma_ADULTO40",-0.0684924978068315,0.323644045458253,0.10991014219902,-0.200754061750552,-0.216472238130861,-0.229527534398164,0.140832098202201,0.160172822984056,0.0203252867319934,-0.0864556909173584,-0.0252370253212976,0.0216280960917543,-0.0371981066152617,0.0369802157353597,-0.753448662676642,0.753656362703917,0.287197057051936,0.297725909134956,-0.153254055125636,0.180461066652001,-0.657799746127243,0.587708924171179,0.531450494768917,1,-0.456582314100891,-0.532445287578465,-0.0312701770192928,0.262443272724009,0.321315019982478,-0.560741429603273,-0.572325334748326,0.269636798898711,0.195890876108155,0.295865509332823,-0.101605790786645,0.0767890346660587,0.334354462888213,0.343196256601641,0.296468913242133,0.186511414156452,0.200723628680625,0.15675937192099,0.0867086848318173,0.0822918922758318,0.330675060272911,0.323422310859106,0.236806936965868,0.0928015009844153,0.164630879795391,0.157504595281877,0.1168831233057,0.222369060893942,0.167966567682531,0.139067278531507,0.0840252379249506,0.185834961176318,0.151501088682023,0.123797226455441,0.0212813073540289,0.106959208341787,0.148608962703627,0.117059949575569,0.0570228035222348,-0.0195808758345552,-0.0783772693169532,-0.0488345619283537,0.0220884260491346,-0.00468179783922015,0.01989028095131,-0.0329587418895653,-0.0156375687183069,0.195727322664899,0.170013088204186,0.131747242581112,0.0929388827482401
"gamma_LV2",0.0166473705164081,-0.371851882515217,-0.0599002800041515,0.0505361536415701,0.165473009217182,0.120980309847666,-0.0997661170031184,-0.0893533119915093,0.00319986815449238,0.114238505748626,-0.0018414424223786,-0.0589498933844882,-0.0717987405041717,0.0543390134495439,0.711689231093184,-0.609611708924555,-0.0920738415204593,-0.170430036836693,0.117650639441634,0.228951392394565,0.468322004124835,-0.8205228816201,-0.876192651286991,-0.456582314101094,1,0.800060773154366,0.00297179763290478,-0.183712467850156,-0.941415877200918,0.789076025214273,0.770817013361622,-0.904288731378922,-0.727255895046793,-0.897951704371552,0.0186146922205128,0.0391324244714635,-0.223823627480276,-0.238184949158277,-0.24296055089031,-0.123310966322567,-0.157898525600448,-0.112260998711202,-0.0519786843344101,0.0059071900783848,-0.234863165863563,-0.224669141545788,-0.140266017435543,0.276969495866852,0.257950405809018,0.241283437745786,0.221800459002047,-0.104724796699082,-0.0845216631610301,-0.0764254648232555,0.0040358260753841,-0.0589442934930154,-0.0991231745142263,-0.0784597885497204,-0.0363616460270926,0.13954695877923,0.202604945615661,0.215510048727575,0.13393350175777,0.190134054654772,0.246113437469455,0.202875873916509,0.170484027715179,0.186253148058271,0.302756046031022,0.330125003398803,0.322242032454104,-0.108989494526096,-0.172866829432734,-0.141534663178295,-0.0757501973315695
"zeta_FRbr",0.0059771150263797,-0.481808538320798,-0.136474173360516,0.0967788165023214,0.196511304454611,0.133467807244273,-0.0862276658289237,-0.116764510049965,0.0786013505323575,0.199168924000091,0.0617566080505606,-0.01765225891779,-0.0559879936717653,0.0916602950048057,0.83160861827483,-0.679967971139169,-0.14794543708353,-0.113590889793418,-0.0692015855260012,0.277664353540647,0.590149277977127,-0.951655823682126,-0.82099697201129,-0.532445287577721,0.800060773153087,1,-0.0264154895268446,-0.178516403178864,-0.588143105821696,0.903681085898257,0.901051549867965,-0.549316038770756,-0.366128516389805,-0.517694525063506,-0.000821589846674893,-0.0109421977067574,-0.0754384147169302,-0.0798499401663971,-0.0594516652358577,-0.0997923558270511,-0.142729374726202,-0.103607111892518,-0.0831119756936795,0.0115832843033611,-0.224466333505893,-0.215966410684202,-0.117534473791742,0.133476525153855,0.053973941896404,0.0312259259216582,0.0159594325774015,-0.0705383843563235,-0.0894950364628389,-0.056199422954932,0.00895461872314161,-0.0554002784531453,-0.0661323585048381,-0.0410698766165256,0.0373751400100933,0.036164438470947,0.0286712809750556,0.0579179095827989,0.0639604496638174,0.055275832342426,0.0855704859416007,0.0737429722891868,0.0164536802849134,0.00976531526375874,0.00512546799492091,0.0554103567876572,0.0962880618149467,-0.0899221336695482,-0.166894878974688,-0.137910011731317,-0.0857598262242042
"zeta_EnfCond",0.0226862600230709,-0.0403042953649019,-0.0306156651241015,0.0592253053211368,0.0733641329943697,-0.0344206003849754,-0.0587653833344438,-0.0659353951038808,-0.00486554487821726,0.0113130680649459,0.075856625502966,-0.138260147673572,-0.0297434176810284,0.0296559391212051,0.000422192543078095,-0.0445225675309838,-0.0164022766039438,-0.028072715730406,0.00702854885053468,0.00358372299831675,0.0237722388649095,0.0705130128403842,0.06194206805743,-0.0312701770193383,0.00297179763293498,-0.026415489526721,1,0.195769241950501,-0.0302567919020332,-0.0963077896456827,-0.108029593985251,-0.0319123195690673,-0.0944641916755661,-0.0387231958823695,0.566243563305154,-0.086352516897058,0.0303091983673063,0.0196342340587487,-0.0163285444482904,-0.271986078371789,0.500256571638692,0.542480568805906,0.608215897333645,-0.136097574410093,0.0544641686131292,0.0524661544721283,0.0636371961223143,-0.0380629935470803,0.0193744488319911,-0.0091637382949444,-0.023029102799926,-0.0187034881530734,-0.0954885582997916,-0.153367503916992,-0.172714646485315,0.0014625220636279,-0.0970006883684283,-0.149939817319549,-0.196990272253708,0.0823888009196285,0.0954309871669121,-0.0248478521702136,-0.00465350961661479,-0.10731529505976,0.00595771262421805,-0.123877932088964,-5.43494861043738e-05,0.0468686041645058,0.0283179665143122,-0.0892771562869428,-0.000974063700003864,-0.159291493167428,0.293568917414801,0.27385618663525,0.270046983865204
"zeta_AFrSem",0.048837611256972,0.16815827713973,0.0422323641610729,-0.0765079912048205,-0.120207754615725,-0.112723574540074,0.0309054044286346,-0.0274503543299743,0.113804296778258,0.0677439214417504,-0.0176551239533171,0.0929118074597273,-0.0033461079729122,0.0283134606088972,-0.313334434987272,0.29393171646322,0.041584337201966,0.111533849943728,0.0427744163951586,0.142719202180771,-0.259888253503162,0.28634542980079,0.247000938967754,0.262443272724003,-0.183712467850156,-0.178516403178872,0.195769241950501,1,0.0953937785050506,-0.271498237647794,-0.278875856945181,0.0561338521460571,0.0233402597481408,0.0742240510734695,-0.0799173519121414,0.0457912710462452,0.337564204265651,0.310111967642093,0.310575081132285,0.060247042616926,0.22267416929903,0.212315981383819,0.21073917662425,-0.240472461989821,0.65538403949577,0.691605801453692,0.8166989997954,0.17427594033138,0.143887884784974,0.107431872188495,0.07613320081944,0.149577330199899,0.0907916227284898,0.0598608727122136,0.0664187560427834,0.137631103739903,0.0783500573682078,0.0432263811348139,0.0536768832928971,0.152124725751617,0.0804301973696011,0.0570696401148639,-0.0167160260327787,-0.112356001556241,-0.0874932748073295,-0.0749216008919001,0.0144229559908286,0.0907114024134594,0.0483582706480786,-0.00482772793162599,0.110185251228052,0.207529409905239,0.131086395174139,0.0987561804111169,0.0606853840800895
"zeta_CulFr",-0.025374609787875,0.249358820347922,0.0219007894172629,-0.0185912055776914,-0.120627583736745,-0.08532113381666,0.109016724874772,0.0743500231286116,0.0219870497974448,-0.0748950263220889,0.0455530393623715,0.0508816081253212,0.0898398624212189,-0.0396766388534403,-0.51099443517847,0.45566105980677,0.0405137409713953,0.168257414300105,-0.20916721307111,-0.184102401766083,-0.317867687858984,0.595868216428407,0.746789220282202,0.321315019982571,-0.941415877200824,-0.588143105822323,-0.0302567919020003,0.0953937785050535,1,-0.575319809510626,-0.549567217656257,0.954777471636159,0.791756206239115,0.96469690971142,-0.0235225992551574,-0.0285702963313241,0.175867249748349,0.179713314931338,0.189221659767145,0.109883010401285,0.12903132690745,0.0813068697432422,0.0126813020810816,0.00163741557920838,0.161148162934428,0.149410043527809,0.0950987783878958,-0.371238463748477,-0.348505540115059,-0.324922765634605,-0.28440359314391,0.0861259345373518,0.0624379707219046,0.0685968148585606,-0.00252967596470785,0.0382270073144746,0.10410675108524,0.0884892252305274,0.0745944723377662,-0.189998299398669,-0.275951791025635,-0.282748030611248,-0.153404041015251,-0.212719631906714,-0.273776657996644,-0.245856759117121,-0.213353145663494,-0.243592436786887,-0.38580100302416,-0.398271269180063,-0.40219747892316,0.0844182879153978,0.134067490867349,0.103391392854066,0.0451455542487579
