"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.663945168932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.663945168932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-357.663945168932
0.211999999919499,-0.195999999959895,0.379999999950087,0.16190980841202,-0.648563422146253,0.199024944322446,-0.0280000003840542,-0.105999999959749,-0.0780000000304426,-0.139999999646534,-0.0540000000910368,0.00799999997980194,0.277999999980239,0.301999999919644,-313.28408866419
0.531517331941026,-0.23443810379267,0.307182171850802,0.134412577664071,-0.870624377882345,0.234579103242883,-0.0671533558138339,-0.177449896180271,-0.112631474588345,-0.195709792475791,-0.0506272730462153,0.019248712917871,0.173903988080112,0.220780465696538,-299.773902990256
0.645640794206043,-0.215064033078323,0.288654894478319,0.322317386516765,-0.893473078565336,0.24466039290664,-0.109972022148643,-0.24162095790886,-0.140708061126644,-0.235611618736544,-0.02084552464527,0.0452433960501207,0.113258715840288,0.18534222245773,-296.022488650853
1.33836868649465,0.594326870349916,0.937129386011663,0.260273255863668,-0.490487893233364,0.0435863338971262,-1.03618617487237,-1.40126659428346,-0.729858407361887,-0.773369137023522,0.577772356285596,0.493044933250321,-0.192575054946661,0.536420998579583,-295.585190388075
1.49193124257143,0.739441322981862,1.11425901376042,0.247336253519926,-0.386628934384187,0.207995093621544,-1.11474650801492,-1.69775960296996,-0.70351385745162,-0.613957583168593,0.601053877708248,0.572476613197956,-0.277540556161736,0.566897956113386,-292.581936347232
1.68021221578932,0.822859462618278,1.35122401927302,0.260724024059693,-0.302014902735601,0.0825064387957366,-1.05219696291518,-2.0348256751224,-0.581833007168127,-0.447727936843704,0.507104885716019,0.58185741875322,-0.314549699539152,0.542375822588395,-289.994658163374
1.70100895939318,0.987312955899864,1.50391097033572,0.258170443381389,-0.315825724905286,0.0979848085974621,-0.888935626923392,-2.30120071805858,-0.494083355763013,-0.482167584567303,0.40712053534722,0.52906622154739,-0.340643165819029,0.392547845535523,-287.905020745157
1.7379360633012,0.899354134383221,1.62103098576659,0.244062046390395,-0.240940096007439,0.164491988277164,-0.729060144352468,-2.48270658563167,-0.478310277005217,-0.540643445696052,0.415314860343678,0.479624816551885,-0.319104638253115,0.239300600102447,-286.49498654496
