"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","lambda","gamma_CSECO","gamma_CONG_CD","gamma_CONG_EF","gamma_USOCINTURON","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_IgPare","zeta_UsoPito","zeta_UsoCel","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
-2.39036967539915,-2.45194980097761,-0.24287149090778,0.0906971901663405,-0.268799614774211,-0.655516322948295,0.095981177207957,-0.258159910056521,0.113505030897191,-0.184924800366779,0.0993267822014479,-0.798820490494525,3.16505984790269,1.31039233019346,0.804648295049544,1,-0.144874005670191,0.268060505080975,0.124141917399928,-0.330291957212363,5.19827952412219,2.20514873927372,4.8999208908581,4.44724594847928,1.7373289700266,1.59323271759384,0.692590509636993,0.258334403361874,-8.99303519976293,-3.32622666599073,0.997475663235718,6.41923513577965,-2.21957228628677,0.495681454445823,1.21908697126547,3.20471949935218,-8.62816235753232,-3.26788192372421,0.895507201943,6.23389131121689,-6.39427040433897,-2.28863402358393,0.611354463802275,5.41126237811893,-1.86827011854031,1.17658731358062,1.47278690343254,2.17489016271516,-3.92565226516532,-1.46661430049984,0.64540776072631,2.84583881893033,-2.01070446364516,0.278269447288175,1.19848928152846,2.84544599422508,-2.70107446864266,-1.56343663238416,-0.848253963148014,0.998064185027338,-3419.51786707125
-2.76431165165466,-2.3873959944671,-0.738120380767645,0.106816208084456,-0.344324706259342,-0.776063739350329,0.231364018431699,-0.319755120387325,0.133970775000523,-0.220905836571466,0.157077594592442,-0.772220895566079,3.08280303785047,1.76001026682083,0.942507636867748,1,-0.281412756968022,0.324524577200582,0.153162180341908,-0.351622767215885,5.43702497702506,1.78201751498272,5.12117800700743,4.47840303366151,1.63657836894656,2.21461348231835,0.0192495046089727,0.0528362786975083,-9.41098976045343,-3.59919817371405,0.935517320824537,6.31035779939444,-2.28083668112814,0.165154290775558,0.994430585514356,3.23450909794237,-8.93478015600571,-3.47745696981855,0.867138945193617,6.20063074754332,-6.45220014256011,-2.26887271683863,0.478039621912698,5.33376776560095,-1.77251016447467,1.6181557745329,1.93097188900941,2.883959523211,-4.87822661775233,-1.66971935672817,0.242607441322244,3.2330005826899,-1.52683541133419,0.654320828248617,1.18449435795624,3.36836446195854,-2.71479271571495,-1.55241921524247,-1.11629654132553,0.277095499677805,-3416.52909397961
-2.732194531895,-2.41951052975491,-1.14665499874519,0.133436827131622,-0.248875852314896,-0.896017263045181,0.0284287597497531,-0.327444437265585,0.146791273080283,-0.240852224659711,0.156964121140499,-0.725331331928224,2.80447864346736,1.89785797324548,1.11445128884673,1,-0.229921479017225,0.377463687498106,0.488871778160973,-0.526175791612735,5.34378512699011,1.83535958940597,5.02321193679629,4.18449506061258,2.01220146067466,2.52252995438529,0.163080854789581,0.415578087606174,-9.78340145855056,-3.45716318517139,0.802847648181872,6.22717531854027,-2.02067549677064,0.087275279045991,0.616809227220431,3.51322559149648,-9.23831951800136,-3.2845401077363,0.735254956290752,6.19922363478753,-6.60588145585679,-1.99745439679353,0.292184593869222,5.32696208419425,-1.55501450606787,1.66052935708127,2.05207735890555,3.4285642950183,-5.84597929557154,-1.99291299878436,-0.243520606913335,3.51589994026589,-1.29777933729518,0.433759741903514,1.32936323712754,3.62965715844606,-2.86772281986137,-1.85523327488112,-1.42388975934834,0.0886419268660876,-3410.04501998126
-2.60407853370498,-2.79312060181932,-1.09244891053192,0.112443395046659,-0.237351969564408,-1.01764618109722,0.237349306462672,-0.297509340409088,0.140090741368283,-0.232450347036248,0.132562523020539,-0.666965872260825,2.39793409539708,1.81279225541118,1.28828644192333,1,-0.188268939630949,0.376258752754934,0.780812310142458,-0.805653577824149,5.09271069892766,1.82187532157446,4.76956921564508,3.91364439451995,2.01108471594896,2.7883523177874,0.610736554910305,0.35531642840353,-10.0731390853272,-3.28196883033379,0.788920035350303,6.12760910212782,-1.9782760688672,-0.181622004356276,0.871396113754601,3.9337290448088,-9.48022001914369,-3.09140418439109,0.713790084870237,6.17939892710276,-6.61986382841403,-1.82741606392508,0.292279620786416,5.2899185091279,-1.73381650324003,1.65536572066454,2.07734323943935,3.55151516343138,-6.79852822848749,-2.72531737947688,-0.253631363189267,3.64806694274955,-1.39810789680554,0.300055547682985,1.16930917969535,3.6271201665127,-3.4217041892302,-2.12902965998838,-1.60432809252203,-0.0434493465854859,-3400.46961016894
-2.52011818640878,-2.94057465483583,-1.0652303901961,0.110542355146581,-0.205338009308265,-1.05814645940092,0.206108637136659,-0.277675649703442,0.138215253929772,-0.229013641714213,0.118782331510443,-0.644074777077776,2.23362948052439,1.7497253971933,1.33582794117068,1,-0.152518327401843,0.368898510946096,0.827575832613328,-0.860659350921535,5.0084803196507,1.82887549072755,4.68819768754016,3.8372207416473,1.98729871625205,2.96002074879602,0.524653842674282,0.426973551378572,-10.1524809995781,-3.22905229791227,0.809925968404862,6.08985214222998,-2.05038602120735,-0.0875047428507733,0.936503990817997,4.10108447788786,-9.54483263768494,-3.04096577609199,0.731152972347272,6.16848048762195,-6.59260485497588,-1.81120462442425,0.336513453271525,5.27072719864602,-1.82736933283608,1.62880111331741,2.05683634773912,3.53964642732498,-7.1195462656866,-2.96514603171661,-0.219898751839778,3.67483785944489,-1.57540068249674,0.207941246321732,1.10046591206114,3.59229396352104,-3.61371346199087,-2.23980662626115,-1.66845639760939,-0.0239499366546246,-3382.76172787219
-2.32846387202727,-3.08884788745235,-1.05378271512352,0.165164617010585,-0.384639807166806,-1.0815164850042,0.0467984984442748,-0.207297111988385,0.122794907901705,-0.190011179950729,0.103114254148921,-0.59830502191529,1.89042604128555,1.51040267650207,1.25197966626973,1,-0.280075931643084,0.334672835643058,0.441800521807934,-0.673900311757747,5.08569874592752,1.97716776267375,4.8071902909332,3.83985169357241,2.03783742462702,3.09013529063832,0.751686241068139,0.449349452483141,-10.1357046057862,-3.17933903936224,0.920098859991634,6.01393133207177,-2.11189753773274,0.233567564171139,1.09852569611569,4.45051624721125,-9.51253877434349,-3.04240900266146,0.826165950342605,6.11932111901074,-6.42558258965357,-1.97241756741653,0.541303231173928,5.20110351216728,-1.84315697840234,1.30817092501925,1.73338477350047,3.36212817028738,-7.74813833842499,-3.09046959581331,-0.253637436210933,3.75941923443516,-1.72977729709101,0.132445306102746,0.838633314724234,3.3613614162764,-3.75015258689535,-2.38254177071789,-1.83559381305489,-0.185701287693667,-3365.10914356236
-2.13138281388866,-3.12918492309621,-1.02515310188483,0.0752404575476942,-0.0730297542659111,-1.0219657693007,0.506755869899179,-0.129572959330816,0.107952534815927,-0.175031948183202,0.130893573315421,-0.55638659248299,1.42447842453119,1.10121405211281,0.91422310962331,1,-0.311534614242466,0.206312534113922,0.0293092638507011,-0.357453429157789,5.42416588010092,2.25210859270577,5.14842190371974,4.12904559898378,2.09462346481613,3.29681039020068,0.777732296505148,0.639089317422567,-10.0862581108197,-2.97152157140468,0.97736885089267,6.01678888158242,-2.04097849345547,0.319621289410691,1.47388983266131,4.95089571104343,-9.49238804519413,-2.94538325196882,0.848846973656247,6.14025533774865,-6.21515278571909,-1.94304970901478,0.593464718046551,5.1654379142566,-1.90618921698635,0.946281545162166,1.35370570161266,2.79874792621467,-8.5492556839602,-2.82074265967363,-0.42667595126756,3.96806792079625,-2.02883722325021,-0.104950457806409,0.82238511785593,2.95128218265853,-3.82649436216786,-2.44000664431338,-1.90676305443553,-0.290915864972703,-3360.14287524563
-2.19302782760095,-3.03073103687468,-0.834197750516298,0.12407819100539,-0.0189568627531592,-0.888112366870372,0.0151779868387235,-0.0714263921543409,0.0880827635725176,-0.130283904280027,0.155831136141132,-0.531754959129728,1.07481401241925,0.685586067818853,0.442465751566092,1,-0.162012278346284,0.112550909708767,0.16436028398976,-0.360212713633224,5.84277180027161,2.39823180130091,5.53341652479087,4.49081111693428,2.10615645925028,3.46056025271335,0.731155700043587,0.62826697813759,-10.01551258721,-2.85632741174992,0.958848601303352,6.10967303603073,-2.07553935543174,0.079239062963967,1.83205067590876,5.33409333739319,-9.4959291425285,-2.91443219119226,0.800315707190419,6.22563349669981,-6.13323546116805,-1.79122874955539,0.4418846180178,5.18737764844725,-1.99031970411584,0.730064398155176,1.11028966770119,2.24946026787525,-8.969436246952,-2.61676431556077,-0.379508186101419,4.13685392123964,-2.10375224380139,-0.232112263162599,0.797311351175079,2.66839242500474,-3.8118125570188,-2.31466612292038,-1.78512562191496,-0.305396318433003,-3352.29830120258
-2.24753675933938,-2.82931681204289,-0.706877675058695,0.103232851751278,-0.00324455315439086,-0.680268842614163,0.128687711545657,-0.062757489810748,0.0644683031081746,-0.0880061797547327,0.202847004010961,-0.52777422942981,0.804455678550855,0.215327930174322,-0.133943094969774,1,0.0288631987476762,0.225712065733059,0.564581881029859,-0.62892436139074,6.18592443151246,2.58557508809387,5.88175467783546,4.64956924632858,2.18764193061291,3.49670690951176,0.713336773291225,0.602973565922725,-9.94692499579514,-2.9913475969544,0.939465706436266,6.27863679434967,-2.40951454128464,0.242958382904227,1.78919895691869,5.62549397008161,-9.51961040102149,-3.07390071411822,0.763276985981206,6.35754954895993,-6.23393682197972,-1.80122753113861,0.285976880190144,5.26308160433577,-1.96270659268313,0.464730760453445,0.83898664977484,2.01928903857483,-9.03210479348965,-2.68306788387279,-0.0938033750461006,4.22008636398687,-1.94430562208425,-0.23978555521594,0.609861618064363,2.58258990177751,-3.53638395269284,-2.12007778118058,-1.62856919987401,-0.157943740482111,-3328.3823045328
-2.11565422680172,-2.70937315645913,-0.698841686777992,0.103478966453899,-0.0577602594566958,-0.482558011061966,0.0962016746320436,-0.098941109135804,0.0444513201344722,-0.0490596917392405,0.196918747398236,-0.53633687397845,0.603865850086233,-0.279251085535743,-0.54378078575308,1,-0.0599568018966381,0.349027147992446,0.586496708154009,-0.632832053468986,6.24061556849753,2.85061195210073,5.99255864707724,4.62197626342795,1.97189581005525,3.44603767220939,0.715946838701379,0.518543477802283,-10.0598439579341,-3.18933085877896,0.85493285228529,6.53382994635277,-2.51923931567173,0.157745659617534,1.6544682557075,5.774856779089,-9.7109556065051,-3.22461815353437,0.677983774008058,6.56794475068626,-6.49851072330104,-1.94900509470325,0.242474659413056,5.39682742378633,-2.24190967980924,0.408691489057436,0.821410966446173,2.22303626191236,-8.73831994568218,-2.73786329957347,-0.0800606960050351,4.18366284083606,-2.10876408577266,-0.130429055966015,0.793067053330879,2.66641752776666,-3.25641615626434,-1.86927047269053,-1.4333042056015,-0.0321092256796967,-3303.41115854222
-1.83372786282039,-2.64280984441912,-0.631439246213328,0.0947135003101504,-0.100238367510663,-0.189426335083591,0.0351834582204651,-0.195443493502281,0.010833662365638,0.00954996145217919,0.140373422985915,-0.547274728286842,0.252499965965225,-1.04739616788254,-1.01123807585941,1,-0.259370862323805,0.170112680467451,0.319868225054088,-0.442331396110789,6.14435579497958,2.5770042979753,5.9522424918048,4.78284326765566,2.09135470484487,3.12686852437023,0.707071497522896,0.448742660534093,-10.4181576685256,-3.47924873548111,0.668657312919553,6.99694157236785,-3.1176285008147,-0.0435756354209773,1.61907303330864,5.89208480474918,-10.1942738147927,-3.45751411356315,0.514153224539098,6.98305247702207,-6.85079883936886,-2.187178118197,0.238801304509504,5.62261580997111,-2.20176285266068,0.644388536237157,1.08732314240773,2.47718319780775,-7.97258084129153,-2.78792133378824,-0.279674342954727,4.04160247930212,-2.09360955575825,-0.223699356506256,0.784412637473553,3.01851841130363,-2.96813874715417,-1.63130990356867,-1.13272022336204,0.419082380341025,-3277.71294317497
-1.81815542390588,-2.6096654080805,-0.577984317358823,0.0911387858385466,-0.108708559691888,-0.149050174464572,0.0338943185920971,-0.243111194339145,-0.00240785648785587,0.0250657140315722,0.107757784374921,-0.530195277125317,0.0655498448397616,-1.09712305159262,-0.968439863439013,1,-0.113449367145268,-0.0260163171189225,0.255490701404955,-0.537783520626483,6.1839719177486,2.59175682746865,5.95680764882789,4.85750946556206,1.82436577095018,2.94340782535579,0.657046678939615,0.494699055152808,-10.5928029137273,-3.50898053540579,0.602416698509573,7.08459099614209,-2.93239818657421,0.0746885679699077,1.64456229189153,5.76469960123154,-10.3909113558501,-3.53671507582782,0.474399773713818,7.10077605913117,-6.94065611573813,-2.30458306221126,0.285995365892089,5.67989094778492,-2.06419097380124,0.757143389311776,1.20131658389781,2.5984770180896,-7.44500433600521,-2.7054637083324,-0.269612979833153,3.87370392355386,-1.98293805205367,-0.243880806325911,0.67491129016214,3.14710356336763,-3.07833125925001,-1.71681789303841,-1.19133912418935,0.413978301565838,-3263.88340945273
-1.75532722627148,-2.53033498946764,-0.5992786295645,0.0846308198063625,-0.143467478364794,-0.142645226401372,0.0292835263269976,-0.301800768184404,-0.01951036572616,0.0394804875917587,0.0726271604185613,-0.478203588600191,-0.265149866163066,-0.939812136333181,-0.801915477357916,1,0.0389053326588924,0.138189402070334,0.261734528938167,-0.71911175632882,6.34448789540847,2.17018542608656,6.17144899040015,4.91066176545311,1.58300812153334,2.57335993543379,0.687761924072731,0.554937096448251,-10.9466272631165,-3.50744969603027,0.550258428545719,7.18674211556245,-2.78703243904282,0.358254327704511,1.78998780552701,5.43420085449286,-10.7129252896759,-3.59192335329211,0.455040132695516,7.28145880237886,-7.15149284964,-2.43183739406405,0.357610746111474,5.81001306104366,-1.67759110495532,0.890481341794636,1.34223331171325,2.78608382104232,-6.44819595195124,-2.49512543284031,-0.0671472457451072,3.5371921366738,-2.1369186374003,-0.0426276007690331,0.981159415795876,3.27177750982437,-3.42484515082657,-1.99550445672694,-1.414464954674,0.21426442723498,-3249.83745520428
-1.72972217682318,-2.56467254389227,-0.597662019080203,0.0797243454728452,-0.149321180846428,-0.188864025666958,0.0267430676590247,-0.280470609211257,-0.0222893603636864,0.0349999430005224,0.0985921458900828,-0.434548408887324,-0.347469738170869,-0.664398497594618,-0.726195739550062,1,-0.176817150970042,0.388881520051326,0.403928433043507,-0.582606673893603,6.38987118047691,2.11746032281261,6.29478357245154,4.91976184875766,1.57979290021239,2.41036263531283,0.615102886627207,0.633206324729345,-11.1746142906376,-3.56918550063321,0.658736424304162,7.2253587698788,-2.68696771756974,0.437251979648272,1.8515737257623,5.19785423284854,-10.8974877231758,-3.63621653694546,0.556096538550595,7.37801157751885,-7.27200162920141,-2.3720451072204,0.385170422945285,5.91139977871076,-1.798518795294,0.935274036225603,1.3958612355744,2.84702002444911,-6.05236636847032,-2.31275212943485,0.0730318492194891,3.42083739978905,-1.99552557893024,-0.051406214897772,0.916513200964104,3.37967172998512,-3.66277144948301,-2.16357393167382,-1.5156054103762,0.206162792996053,-3242.12782627572
-1.74656580550163,-2.59902425108574,-0.606954734938773,0.076009881494987,-0.181666530582244,-0.25825768326827,0.0481098613397352,-0.233381240177544,-0.0210755639130742,0.027115565865453,0.131374190888044,-0.399097677330274,-0.288943478830904,-0.442509901464226,-0.635439135041852,1,-0.193084736942413,0.204188197295922,0.552513002759088,-0.522991899077839,6.4730880509152,2.09379414676329,6.32582964452064,4.952109724524,1.63582953584746,2.33566158557776,0.618850064928998,0.653576798646687,-11.3337323467177,-3.6395999955595,0.831647977127718,7.24374329174509,-2.73861073688741,0.450091434765693,1.76905489852924,5.01657554958431,-11.0713708580927,-3.69839758327559,0.715026985339589,7.45494337215536,-7.31803785788559,-2.31992347029738,0.467714231474588,5.98433200591315,-1.95976068283961,0.894880651303207,1.36976962355127,2.91640554086137,-5.91022005318023,-2.22145496192124,0.0937386366260123,3.39471499150843,-1.98128598310379,0.0362580564894921,0.985308881151255,3.41235153182579,-3.73793566860614,-2.24030049056616,-1.58217130879445,0.179349891386414,-3238.09280298003
-1.79132834206582,-2.61816335617283,-0.645084933712278,0.072496091558853,-0.194574961626896,-0.348723662815291,0.052795464947987,-0.185256286513523,-0.0172296702791965,0.0153754143779718,0.157532814373201,-0.371171664569606,-0.12301461946773,-0.262521547379234,-0.489359360625794,1,-0.0699430520418156,0.245389889059486,0.427776104098903,-0.63133005937283,6.57647991909056,2.1427406569763,6.39617921753866,4.9600768009455,1.66827708102625,2.31933728801453,0.601624964365399,0.647630041852745,-11.5246618276766,-3.66807672796747,0.986028573897197,7.28170854820367,-2.81736262889701,0.387174992329359,1.68199476770195,4.83155233546668,-11.2748102812179,-3.70201905620939,0.847855781219604,7.5405024496756,-7.37222988412751,-2.26529400971847,0.545440015371149,6.05840323248197,-2.05815397098928,0.877748181616509,1.36089739335968,2.94984211001426,-5.86894762509927,-2.20527505230457,0.0809592779756847,3.4021462107398,-1.94250283785545,0.0564064471182303,0.982043114823313,3.44184494306797,-3.76089105251134,-2.2521940777182,-1.58205095620829,0.208421020378924,-3233.46606325604
-2.03508307421356,-2.74926943510875,-0.948991786293936,0.0596995466373556,-0.198803404259669,-0.771797597444804,0.0833024532103869,-0.136493053550033,0.0104091242757446,-0.0504915517521337,0.156974040901568,-0.34188512931721,1.20826668246933,0.297560112525295,0.442669358507303,1,-0.201438821713033,0.151449824083719,0.554819764563889,-0.454531437355227,6.93439274740736,2.40868802750526,7.134956694649,4.91593969011683,1.30940716760987,2.48941826587394,0.555261255288579,0.554837324750722,-12.7168050919503,-3.65410906819955,1.25248397262264,7.6843343234606,-2.96009490342564,0.366005245897581,1.53257065887966,4.01798963872207,-12.3352754603505,-3.52497539339929,1.03167120183714,7.98021994682311,-7.61075833660279,-2.30461329011929,0.793779952323179,6.27875135280249,-1.65148136568606,0.92168054162853,1.40876419338814,3.03427187295977,-6.02670629800883,-2.50299186173953,0.315166124597773,3.37137644505292,-1.96487801544534,-0.0140574881529562,0.834525431431065,3.4317679449818,-3.35399642011017,-1.97467959765361,-1.41426822113023,0.27772223268381,-3232.58908865776
-2.05291723873357,-2.83772213149228,-0.992409340623841,0.0616776466275861,-0.211702438915843,-0.800225338034069,0.0916231682475693,-0.178783799834425,0.0178862266421243,-0.0645352916237065,0.143638830967641,-0.376176311884845,1.50545989854432,0.435874375143791,0.5337411257057,1,-0.218546446714796,0.237469576607842,0.620469411087987,-0.496038472983153,7.07533270381302,2.37317607816181,7.09196917999504,5.04553173222359,1.27156596016854,2.50380249126273,0.563369327558491,0.525879724556308,-12.9155641718524,-3.71442289373028,1.22483495240889,7.78509729092721,-2.87860912489273,0.448493087108922,1.55692574824547,3.97677970589662,-12.6060983510253,-3.65621694940952,1.03492285238401,8.09290321311106,-7.58440457686458,-2.36423732965811,0.799461644180377,6.24670191781045,-1.63579391678949,0.904283037123706,1.3993536449999,3.08984820459246,-6.09056369011059,-2.50379947952976,0.242670060848678,3.35950459648904,-1.99314626380614,-0.0211607213204252,0.808203229287908,3.41118208004789,-3.28679810478287,-1.91665656460362,-1.36919395690564,0.328705237025549,-3227.88022806113
-2.07504301711472,-2.90368862227335,-1.02969285570412,0.0628075660648185,-0.217685730042794,-0.766999858863503,0.10184231700475,-0.236410308386221,0.0255949736502832,-0.0781394812781094,0.119106736973289,-0.446557700101502,1.73693454301578,0.557602428914854,0.534343999544885,1,-0.178058175202486,0.193914002517815,0.589794271924122,-0.555804081244222,7.19183858036874,2.27256493505784,7.22411182393055,4.94669358497634,1.35939712553724,2.48928636370325,0.544853831257724,0.492614374401984,-13.0784293373678,-3.82221522059845,1.12724608450776,7.91619421102874,-2.75367532486719,0.536614182842311,1.59922128984345,4.10472197861126,-12.7632202495808,-3.80706576459299,0.96565045568523,8.17765483204756,-7.68318386329195,-2.45570299323612,0.748019355504022,6.2083161261897,-1.76702231376894,0.915831987129323,1.41539161142805,3.11043573776479,-6.12989368874108,-2.46893604853323,0.213939932533586,3.33618746382801,-1.99358098232981,-0.0322844493571119,0.776225669561987,3.38277954683285,-3.30435209912057,-1.90206275642872,-1.34421277621754,0.373930376602963,-3222.92665105231
-2.12124309169584,-2.89579759272339,-1.03925545134303,0.0634254901240058,-0.212056273143527,-0.719910358507776,0.109727833345948,-0.238335855881373,0.0286998118328704,-0.084980122734747,0.0950475602751504,-0.506076298495228,1.78610896064576,0.563154110393559,0.53985421703595,1,-0.171409969275508,0.172979308940344,0.510184763334959,-0.570195062488681,7.16804574903068,2.28259980343092,7.31975962959203,5.05353728210875,1.40304773445611,2.49747903673668,0.542602132964833,0.511044421155299,-13.2084563737264,-3.94898856617851,1.048517068743,8.05549441003661,-2.75771809184458,0.540383938732116,1.56430548662667,4.2893768857524,-12.8517233365009,-3.9165603748132,0.877876476775427,8.25988499479392,-7.6850492062938,-2.39634982785379,0.64003849663495,6.17018618392592,-1.84972267358513,0.859685166223871,1.37120030728672,3.14218747017677,-6.06606801150529,-2.47854608508293,0.251633793553725,3.32333170188335,-1.98455182364602,-0.0239365903712246,0.78228117195987,3.37269818009303,-3.36304404284774,-1.95550928379589,-1.39618073662595,0.337204677713399,-3219.55597261717
-2.14104950384805,-2.89091009194015,-1.02235923181229,0.0649667499309119,-0.205753289533111,-0.674987792785513,0.11501018094428,-0.204000667453954,0.0294921454889445,-0.0873077259918521,0.0795698142244269,-0.548883502521491,1.70773138152484,0.494843228528154,0.543419962907572,1,-0.198275781608861,0.190530310649452,0.504957482538476,-0.5709191099975,7.33980471922363,2.40164620201423,7.34746920331088,5.03974257620996,1.40982625294053,2.46515627447637,0.528140678047085,0.532290565768271,-13.2630986198947,-4.04545969526699,0.995412106785544,8.18208044081786,-2.88143061360362,0.492798257636796,1.54934632262262,4.48709900052035,-12.959813502421,-4.03925767108531,0.812150858649988,8.37467203822577,-7.71991277657553,-2.40346745308996,0.598680618253659,6.17112830827136,-1.85667738456038,0.853629340933753,1.36368291979418,3.11789450264335,-5.98126733984375,-2.44517962477425,0.181236472880703,3.34299646074036,-1.97371516184756,-0.00379538472938837,0.795782516114913,3.3704431529003,-3.47368966299473,-2.03915899043668,-1.46236845758943,0.307565875529027,-3215.62093619189
-1.89388642935676,-3.05431988038075,-0.866862311756935,0.0810627465894946,-0.232512202087987,-0.628811208130876,0.116451331885713,-0.193047586412822,0.0309766779082841,-0.0635950184229325,0.218161334338418,-0.460843052966922,0.964597743126732,0.362355955134481,0.00715586213373787,1,-0.0531480559829343,0.290470387522572,0.619992211985762,-0.750579556018581,7.53373401260512,2.59438109406301,7.83549277774487,5.26944778769424,1.44989484972875,2.32756955881392,0.540821038930039,0.535535889742001,-13.8591867646912,-4.3576638858706,1.07999981324706,8.72511912395133,-3.03942771173781,0.37416835759366,1.47077640379879,4.99970211468011,-13.3940357382,-4.12879936871942,0.826749518328456,8.86770034540935,-7.65340317185063,-2.66924305839896,0.770117498958649,6.36806171778601,-1.83092374297012,0.924389420943571,1.44608227307356,3.22799260652441,-6.00781371342649,-2.0124726222141,0.00944350024504095,3.23803015733847,-1.97084085992037,0.0249919424311352,0.801498407874592,3.3612038813675,-3.62557359786961,-2.09693133878141,-1.49349857387049,0.337663276615779,-3215.08865414779
-1.74206355680868,-2.79707469985624,-0.728515856360111,0.0821976186675799,-0.216857449752813,-0.621827590208932,0.103856041492221,-0.253521294760821,0.0314987547612944,-0.00394536816086104,0.423137497368222,-0.185938060067645,-0.523534440086832,-0.0627286063296423,-0.98158031772987,1,0.0454160523042117,0.284066134496916,0.344940644157121,-0.689247704273606,8.71530343961791,2.39695170377753,8.06873985349718,5.56591792025463,1.76425708800661,2.36569145096853,0.556013726341439,0.543011307654933,-14.9424627045178,-4.32657525801154,1.2700550718425,9.61847526574711,-2.79368087981471,0.515938089793424,1.56761207368285,5.6780515467754,-14.6346559196306,-4.25593530279664,1.06146750642498,9.96736258050402,-7.84953360938023,-2.6113968011324,0.821355729090696,6.94754256889315,-2.11639391341383,0.870214972129788,1.46275627059456,3.53656436935089,-5.9539307930418,-1.95102274427915,0.301083556810977,3.03543212974593,-1.86689528121174,-0.0239746415022582,0.769704076409618,3.36108010668111,-3.54525355009152,-1.99859738866044,-1.46076070496445,0.267523182665874,-3214.9236218306
-1.78040732205532,-2.71179395559318,-0.693847304108879,0.0794282008786362,-0.218934569457129,-0.606243489352799,0.106285791719184,-0.256126835044339,0.0287723721845653,0.00651341334365626,0.389951463324135,-0.16469843653589,-0.702342958203631,-0.238047209573926,-1.00194862462497,1,0.0614490716486243,0.303264943508956,0.348274003072168,-0.696700235026995,8.82496005226747,2.33177375522268,8.20576028229578,5.6087618720449,1.81258757685732,2.3747611592848,0.557077146700391,0.536582574379666,-15.1668567192154,-4.40216578079456,1.36518138049806,9.75770419310534,-2.69345736731221,0.627547089000849,1.69854658426655,5.70607185777915,-14.8019644951461,-4.35198360564329,1.1708186553381,10.1169103011121,-7.92225468089345,-2.54155293146794,0.802020966734425,7.02795488149276,-2.18230877191859,0.844923804954597,1.44285945176752,3.5291869408995,-5.91657126291275,-2.00878603167183,0.154335974915771,3.14123596632893,-1.86167130111247,-0.00436399681371976,0.779958425531509,3.38722932071914,-3.53158629125866,-1.98749839000121,-1.45052600832184,0.295982810626342,-3210.71650855688
-1.56019907454884,-2.91419256040133,-0.747786113357644,0.0947018776475256,-0.270967170768934,-0.296908280172685,0.0957363444301978,-0.226226376781618,0.0222452619941534,-0.0095541542852998,0.116517714512333,-0.411259766731824,-0.334981255061889,-0.52427756094085,-0.673521427863507,1,0.0802379856207809,0.266008864982637,0.298470223281715,-0.727742756993496,9.05029732002256,2.18710491949764,8.38488040353692,5.59365426177641,1.72227953160398,2.3746881668868,0.555270520339846,0.56108415351254,-15.6218934881936,-4.59369212499396,1.43313007692387,9.96686393811172,-2.59492207009152,0.651115511918019,1.68879080460092,5.419611605775,-15.1863947013444,-4.77460900515065,1.27638130458713,10.3096872471959,-8.2268195413351,-2.31424389445933,0.587708060269625,7.00982092788683,-2.13731532900852,0.754935900236127,1.3478277409992,3.3906012725229,-6.11707976998478,-1.76506031826717,0.348942837931158,3.4781286689214,-1.87460062154373,0.0130888743700376,0.80748727485818,3.61921560800217,-3.64447102746604,-2.06904379723971,-1.51049809727005,0.284477083734204,-3207.25971285104
-1.88395669907313,-2.82588502736702,-0.792306950895023,0.0813936355151353,-0.214980938263126,0.213766048599053,0.079593810296025,-0.232745584666956,0.0218715192792752,-0.0741263446620688,-0.0555980916825665,-0.920709858767825,0.863524570441045,-0.0755392862249751,-0.50054267061432,1,-0.0633928110452518,0.224449770130223,0.300176553321527,-0.679385110580727,9.31725176741702,2.20193691280899,8.80920964743769,5.63638658907764,1.67413028660389,2.462996718693,0.606118514542784,0.595689901454603,-16.2722542225392,-4.65193116357993,1.27559935171685,10.26665130279,-2.71833302766324,0.555971262484109,1.56968309206666,4.85474004819989,-15.7612858297897,-5.02265327077106,1.08474956961988,10.4825969898077,-8.43892791508952,-2.4387439811784,0.586461467381375,6.78223293192848,-2.16289083910119,0.584109239404354,1.15921162981584,3.08036500223591,-6.15799479086137,-2.10718454352307,0.0539704728378159,3.57437166024063,-2.1224344045346,-0.108718542775724,0.753871534404564,3.8428666777157,-3.99915862845451,-2.34096983542698,-1.70347335117577,0.189916167090143,-3200.02466319744
