"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"b_SI_CAMFD",-0.00663134246419847,-0.000608399768814968,-0.000767901782485403,-0.00475387854225153,-0.0062768764885063,0.00550925162571717,0.00346053702364158,-0.00342854502128113,-0.00364648180871003,-0.00256372845205283,0.0789379068782851,-0.00439483498117826,0.00802851612403419,0.00812063039465529,-0.00328372663092389,0.0189423754329876,-0.00333084081449101,0.00108592257102686,0.00728935953922167,0.00497620572783707,0.00119714462824473,0.000683768181706497,1.37166464986659e-09,6.98667949460618e-10,0.000207358962051909,0.00846588675734049,-0.00245763965170881,6.35853789747842e-05,-0.00226663243543581,0.00344865405053705,0.00437969298846967,0.00793513161807302,-0.00174008364975288,0.00326675729317699,0.00465464525534094,0.00580648585314975,-0.000392023726512407,-0.00141395653507456,-0.00169305033460872,-0.00203360953048132,-0.000489643693134525,-0.000232178691454263,-0.000250529220815614,-0.000391679639165984,-1.95422271271097e-10,-1.80538210347456e-10,-1.60245508586714e-10,-1.31229082042401e-10,-1.09527461869368e-10,-4.77767413396367e-11,-4.52037164777085e-11,-5.78341513623392e-11,-0.000113017875962391,-2.03135944923991e-05,-3.69203498269943e-06,2.18408154062543e-05,-0.0221642808429375,-0.0175730194727319,-0.0146513125650066,-0.00851177007303981,0.00797414547376204,0.0067613809370008,0.00609272070582119,0.00391786022840437,0.000327433263913047,-0.000166268855607535,-0.000307179442959635,-0.000742260740809422
"b_SI_PANEL",0.00128286308438447,0.000475711859122934,0.00447389264628925,0.000487184141460992,0.00231173418412851,-0.000439817253083178,-0.00202853714011693,-0.00124864739377134,-0.0024236160669212,0.00999364631301629,-0.00439483498117826,0.0437720976691331,0.000985927054159214,-0.00501706894759861,0.00226374100634767,-0.00685160376194372,0.000308401993473313,-0.001498094530884,0.00109275549961233,-0.00102920275589616,-0.000684904510734,-8.16725057750234e-05,-1.96666171202767e-10,1.04329607787988e-10,5.59622950536783e-05,-0.00114295782075509,0.000417838485907649,1.29846160325069e-05,-0.000648479898627121,0.000753214201638857,0.00116703840085383,0.00258581532824694,-4.28618439545832e-05,-0.00114131338175567,-0.00141602044405395,-0.00221452522181196,-4.61920120071245e-05,-0.00071813200684014,-0.000776298976645639,-0.00100696307457446,2.20048347748007e-05,-5.14735040550074e-05,-6.71926312253165e-05,-5.00161204224337e-05,2.97895700352352e-11,3.13917037637835e-11,3.28901673692495e-11,3.9483748534872e-11,-1.34435741913321e-11,-1.2748973819986e-11,-1.21628678437622e-11,-1.27773433240231e-11,-9.63244279794297e-05,-6.21947038114047e-05,-4.89909709101853e-05,-2.24532725813221e-05,0.00311049900764343,0.00243931390337445,0.00201444040837722,0.00116877758984633,-0.00123895128063161,-0.00106061131750301,-0.000966680972400193,-0.000643907194940928,-0.000225905162411254,-0.000143402683598811,-0.000119393685597798,-0.000118601439918439
"b_SI_ZER",-0.00471280903586158,-0.00125211646194424,0.0077200540618182,-0.00670690887729323,-0.00578337880747478,0.00577389361528415,0.00801633468112416,-0.00266680528554466,-0.00109014638441133,-0.00470146758424222,0.00802851612403419,0.000985927054159214,0.0671469870663371,-0.00356940869227401,-6.30216476005208e-05,0.0113563917248561,0.000947243821197636,-0.000266273839466926,0.00123640061567168,0.00126971048112205,0.000806644036872851,0.000393877777475893,-5.31906672403109e-10,2.80417810345069e-09,0.000204398190009663,0.00623907823630198,-0.0020283529838834,0.000428410179375201,-0.00110908271817859,-0.000587283369281286,-0.00058876949019992,-0.000179492992425485,-0.000609621045437579,0.000353215153823104,0.000526901059761219,-0.000525772683478192,-0.000802359215052481,-0.000613391648024824,-0.000621418942929894,-8.44213452229625e-05,-0.000433149728407593,-0.000276373263871033,-0.000234334243806281,-0.000125056780780976,7.69763787575241e-11,1.69264701023387e-10,2.64978898240645e-10,4.05477302675404e-10,-3.8168153294138e-10,-4.88236016710323e-11,-1.65346038909278e-11,-7.56943524060016e-11,-0.000194371254325813,-7.47048210907764e-05,-4.81566663874549e-05,-1.09031074289511e-05,-0.0163949854402124,-0.0129799919583022,-0.0108407519655461,-0.00632073173119548,0.00638914016850435,0.00550516380654933,0.00497747478158483,0.00320035439426259,-0.000325015970438671,-5.94255462063957e-05,-5.7927858068526e-05,-0.000234583699396702
"b_Si_MTRP",4.30424838339838e-05,0.00830669960165594,0.00243579608549102,-0.00572213946353323,-0.00953628724380342,-0.00517309810651101,0.00402920186106903,-0.00679187085888794,0.00542333132424029,-0.00901132879219565,0.00812063039465529,-0.00501706894759861,-0.00356940869227401,0.116517703526903,0.00212239090908132,-0.0143134420086257,0.00196930790711581,-0.00110598674316588,-0.000737090010838987,0.00105096234486106,0.000332535066283812,0.000296503742924473,-2.85358309688165e-09,1.30986605357141e-09,0.00014670390082839,0.00410806562857709,-0.00147660291263457,0.000256843887938898,0.000379514208723445,-0.0011451717312155,-0.00147424078867012,-0.00108951442000317,-0.000927973735515133,-8.07527732034248e-05,0.000142975184387276,-0.00109294298521517,-7.80122940910622e-06,-0.000106912049501285,-3.39476209999015e-05,0.00137447397342346,-0.000162080354350932,1.53500870424923e-05,6.65850183756248e-05,0.00029875193713092,3.99189881500687e-10,4.14832401177935e-10,4.31439811920711e-10,4.48743899666495e-10,-1.74553706896954e-10,-1.24637832711465e-10,-1.28275652029126e-10,-1.34978223130676e-10,-0.00015320952701792,-0.00010008752333294,-8.40407581068426e-05,-7.76412467304647e-05,-0.0110315493885918,-0.00874459571574125,-0.00721156201192649,-0.0041447370540356,0.00449731156226575,0.00387382667156893,0.00350486672290322,0.00225922732529039,-0.000323521499836,-0.000251960311924974,-0.000271297151367762,-0.000488093230183218
"lambda1",-0.00141654507232088,-0.000888735631403181,-0.0146986859356951,-0.00235154458564845,0.00199907012009499,-0.00921471722288413,-0.0119471579349675,-0.000243949887709081,0.00666387737479102,0.00476805913116421,-0.00328372663092389,0.00226374100634767,-6.30216476005208e-05,0.00212239090908132,0.0600233294268249,0.0357519095653435,-0.000527726124718893,-0.0448278794326974,-0.0211855327475,0.0065103636696606,-0.0036909280116289,-0.000134577452949738,-3.17394643001185e-09,-3.99804885845823e-10,0.00124694717163706,-0.00232761262014069,0.00107871772895911,-0.00149049359595891,0.00744792565260149,-0.0122128501168489,-0.0139964955146766,-0.0226656875369762,-0.00703952433896961,0.00352390756100756,0.00463064766541809,0.00268274289652757,0.00146861357471525,0.00313200594931045,0.0041384700784974,0.00688560463950705,0.000762716713329301,0.00103661614623464,0.00144560211252744,0.00333299439516086,4.38344376940403e-10,4.33278363073875e-10,4.25980536003055e-10,4.12676789992394e-10,7.09577927356491e-11,4.83837938312595e-11,4.74422340600996e-11,5.01428814417065e-11,-0.00114976331965274,-0.000424377820149473,-0.000204793394332573,0.000178200295240572,0.005741890075191,0.00436664295523753,0.00354931859605277,0.00185206485319874,-0.00346194076012668,-0.00298113288258076,-0.00279717844741592,-0.00204528856364888,0.000103027645039013,-0.00152203341095608,-0.00167612316298471,-0.00374167718709377
"lambda2",-0.0198993650685883,-0.00686496298018829,0.177244898122527,-0.0240681415324519,-0.0151186522649135,-0.0112292421061633,0.00176830090535827,0.00235296506736025,-0.0396127082617906,-0.0397108693876312,0.0189423754329876,-0.00685160376194372,0.0113563917248561,-0.0143134420086257,0.0357519095653435,1.67446500447776,-0.0217231680925422,-0.033547245400076,0.0258392433480778,0.00053893744416344,-0.00263798691140212,0.00191144100821071,-1.65296522041747e-09,1.42742566160966e-09,0.00128959573754654,0.0154422090593733,-0.000466427447449472,0.00121234448304938,-0.0136571482403235,0.0132422204262257,0.0194114482828464,0.0328741292098164,-0.0025237607022411,-0.00265827849646678,-0.00459591356801623,-0.0169192378646531,-0.00368731281137289,-0.00925862263958993,-0.0103209633018652,-0.0191132981256912,-0.00197966538566481,-0.00128112983321416,-0.001082653320596,-0.000886119666843225,-4.20566111277669e-11,-1.3298162928193e-11,-9.31478971646626e-12,-1.64846314366784e-11,-3.68276978723243e-10,-2.517145709709e-10,-2.43849392625014e-10,-2.43053175556348e-10,-0.00135594477900155,-0.000573127370484476,-0.000342192837536308,1.43860782782842e-05,-0.040150407351629,-0.032545528015551,-0.0277628940872295,-0.0167178201582392,0.00275212675983664,0.00273342685287428,0.00217601792337089,0.000347737633989394,-0.00174091390861677,-0.000974685624283414,-0.00105127172667379,-0.00269840886727722
"lambda3",-0.0030073395388643,-0.00173594926015263,0.0449785277696215,-0.00430060923879498,-0.00225122960362485,0.00536571819626202,0.00629983966942112,0.000494356261921115,-0.000515307436319783,-0.0091637860046358,-0.00333084081449101,0.000308401993473313,0.000947243821197636,0.00196930790711581,-0.000527726124718893,-0.0217231680925422,0.0266325545089987,-0.00240134413012226,-0.0337443195131301,0.00822575035119477,0.00164226845816663,-0.00197489137193694,2.30761111400739e-09,6.28220109219851e-10,-0.000661587748219712,-0.0220819589212593,0.00562421940946421,-0.00393646560279541,0.0140998582640051,-0.0182739326323908,-0.0249761391103863,-0.0467099598950056,-0.0056018407758613,0.00908686617361115,0.0135539182294408,0.0304945825510128,0.00257759232707867,0.0105636027679241,0.0122982585497286,0.0166103110048992,0.00192847098948077,0.00132024346072129,0.00133749791720752,0.00157472043650049,-3.1254336102079e-10,-3.03549583290642e-10,-2.94350270856664e-10,-2.75141207249549e-10,-9.21594365506615e-11,-5.78371915664213e-11,-5.49729049790546e-11,-5.2725492174244e-11,0.000656054081284147,0.000275975389252487,0.000200977999139641,0.000232333158385587,0.0590513897725983,0.0464044634788641,0.0385011206196477,0.0213138384373572,-0.017068418462191,-0.0151532712949623,-0.0137959616671382,-0.00906737019887924,0.00256512208097362,-0.000742964074155224,-0.000965794926896313,-0.000910870256432205
"lambda4",0.00310106585157853,0.0020034979638552,0.0064851185047145,0.00485939100648926,-0.00382431456000831,0.00454921674606056,0.00472334674889059,0.000872487216001269,-0.00275816648175876,0.00235617179995884,0.00108592257102686,-0.001498094530884,-0.000266273839466926,-0.00110598674316588,-0.0448278794326974,-0.033547245400076,-0.00240134413012226,0.0485578103103566,0.0187947978540562,-0.00292037591804065,0.00277442611880256,0.000304695988093735,1.46314002322745e-09,1.639224594157e-10,-0.000986383598532235,0.00785740829459626,-0.00339331281338893,0.00230082368420918,-0.00786927279692524,0.00980115735436575,0.0116384351480924,0.019607000279831,0.00534662544429459,-0.00307267534928117,-0.0035841974355788,-0.00192895637965962,-0.00218712210496623,-0.00391775315773732,-0.00490047804435677,-0.00732685390600569,-0.00118284055218772,-0.00119282279648561,-0.00150300746385153,-0.00297584213950731,-2.00810273607999e-10,-1.99441483016957e-10,-1.96807537342729e-10,-1.93098553586855e-10,-2.91803847595029e-11,-2.1196527934549e-11,-2.13186370156498e-11,-2.31904712348222e-11,0.000956175936077093,0.000277810692551339,6.63692110977087e-05,-0.000333122864015786,-0.0205806434998475,-0.0159829833085082,-0.0131365111580772,-0.00734951548359085,0.0104385039162925,0.009050596993882,0.00834534430187506,0.00573182862174244,-0.000453402686843898,0.000985669214234901,0.00105567169445123,0.0028880074951162
"zeta_FRbr",0.00718072180808292,0.00477551827462584,-0.0483502827425154,0.00883537005440906,0.00471611277812689,-0.00306294941591888,0.000631265812445104,-0.00246854198794238,-0.00527782619023395,0.0178161500532658,0.00728935953922167,0.00109275549961233,0.00123640061567168,-0.000737090010838987,-0.0211855327475,0.0258392433480778,-0.0337443195131301,0.0187947978540562,2.77665291603519,-0.510494173357053,-0.28169996372276,0.0432586215914177,-1.95221847075718e-10,-4.53321929418707e-10,0.0140700875745201,0.328030833196802,-0.0438309427151529,0.0988122232550678,-0.875643573916356,2.01961023142837,2.63959277219355,4.69193073739963,0.223546481908983,-0.48039955172648,-0.661036347470802,-1.30035135473917,0.0551779391193158,-0.552856461517204,-0.657755038532024,-1.06833961273231,-0.0177935096754978,-0.0137316177953357,-0.0255146551001814,-0.0669899442935448,2.56104169850453e-11,3.77792657267289e-12,-1.6525672104822e-11,-8.08751231794946e-11,4.37104847993236e-11,1.71059214825132e-12,-6.62255057245442e-12,-1.9833040886944e-11,-0.0177181881743608,-0.011558824409981,-0.00979112012361912,-0.00922974348584619,-0.828347911895456,-0.658570080206659,-0.559430338053486,-0.336373327511969,0.161547134820306,0.145850777493752,0.13327658076543,0.0756967589090427,-0.0916190236618435,0.00992753451715343,0.0206923753445033,0.0291312429748438
"zeta_EnfCond",0.000776699553677969,0.000309381482069438,0.0143545902625541,0.000979363080224443,0.001063851180041,0.00520129750642676,0.00577401823333192,-0.000249205241269203,0.00497358156702638,-0.00503009922709547,0.00497620572783707,-0.00102920275589616,0.00126971048112205,0.00105096234486106,0.0065103636696606,0.00053893744416344,0.00822575035119477,-0.00292037591804065,-0.510494173357053,1.98586967995349,0.141681483475224,0.0136991203905576,-6.37970685526418e-10,1.00179228102002e-09,0.00768071899454224,0.114509544508866,-0.0329225975649466,-0.0976639283666138,0.224584652386059,-0.412413810698862,-0.548908738049331,-0.967209972008134,-0.866230021950348,1.49162424076731,2.08302579348216,3.41483707663848,0.00547646715135521,0.152280621752584,0.180924129431114,0.298914037281465,0.00207337778530055,0.00812870243694553,0.00993853765134732,0.0193395696879084,6.56938043127484e-11,6.63471939610417e-11,7.50350365996528e-11,8.863734926406e-11,-1.63868408918329e-10,-1.22203605819942e-10,-1.2397928378331e-10,-1.52854281987147e-10,0.00614765088060431,0.00517127518706235,0.00403707065411243,0.00398086376661173,-0.279099051987031,-0.231504991104263,-0.195576991602538,-0.11523325385264,0.141309579122885,0.107396339255617,0.0917035287199331,0.0535696822165987,0.137596653952416,-0.0505727725132903,-0.0838934489235312,-0.161593326455288
"zeta_AFrSem",0.000407552320908348,4.80127420068585e-05,0.00436291781332989,0.000773611956710183,-0.000960609919112277,0.00180558624620122,0.00255169313783934,-0.000355719285889444,-0.000402557863743369,-0.00285646300248104,0.00119714462824473,-0.000684904510734,0.000806644036872851,0.000332535066283812,-0.0036909280116289,-0.00263798691140212,0.00164226845816663,0.00277442611880256,-0.28169996372276,0.141681483475224,0.541924516073306,0.0271206311388354,3.74042046824195e-10,1.70901186933346e-10,0.0018989056218061,0.0270699061006204,-0.0192920701933922,-0.000462591071897481,0.112585523254211,-0.315074850476704,-0.429953716558974,-0.677682143243092,-0.0711958160148516,0.0911211663477934,0.127839610044498,0.212058125885751,-0.115318928787697,0.477158333874228,0.545946644287031,0.964075913262134,-0.0123386005696225,-0.0075519398299575,-0.00696080757265369,-0.00117077605696306,-5.74213939001141e-11,-4.96722323524014e-11,-4.35569218165112e-11,-3.63049390170797e-11,-2.43309793269745e-11,-5.74384537550709e-12,-3.38817871788633e-12,-1.37381415925114e-12,-0.00151781261601085,-0.00128716448456695,-0.00133366890955446,-0.00140243834173424,-0.0728556151463441,-0.0575022387158587,-0.0483184242624311,-0.0284045057990153,0.0564144963465565,0.0480431791714033,0.0442493425384771,0.0296229105613475,0.00260474881907905,-0.00831450335637012,-0.0112825865003747,-0.0186906091315781
"zeta_CulFr",0.000538303425904187,0.000336192811777844,-0.00277930674629663,0.000693229025425927,0.00022031482779988,0.000125224135771605,0.000344328922473426,-0.000271149604772012,-4.47008811738643e-05,0.000893544675947699,0.000683768181706497,-8.16725057750234e-05,0.000393877777475893,0.000296503742924473,-0.000134577452949738,0.00191144100821071,-0.00197489137193694,0.000304695988093735,0.0432586215914177,0.0136991203905576,0.0271206311388354,0.0483463250382116,-2.35061824511068e-11,3.96936972619310e-11,0.00142630696290283,0.0278143299280874,-0.0077009166500377,0.00467127696382776,-0.0057097279899876,0.00344597130198356,0.00296509791979854,0.0237808169233869,-0.00539786270087926,0.0041284880081686,0.00531020734871371,-0.0051050368166646,-0.00229101185527623,-0.00319050660654032,-0.00251923008266922,0.00840495644059329,-0.0255716291785107,0.00526490202435282,0.0155007151711571,0.04428790706686,2.13495518222539e-12,2.68527194203355e-12,3.31679607177077e-12,2.33466844480925e-12,-6.58435912682688e-12,-4.77233174373473e-12,-5.23138594443225e-12,-7.00811137893096e-12,-0.00102783863164303,-0.000554298990351137,-0.000436860008732222,-0.000335066749242787,-0.0723092066191913,-0.0574258334724896,-0.0485253650461593,-0.0289914584055123,0.0243219506377827,0.0212185400006236,0.0193170880928,0.0119888657855608,-0.00218776449870184,-0.000566220932395451,-0.000774937571985251,-0.00233243882722671
"zeta_OmLmVel",-2.68334923390154e-09,-1.11136330544935e-09,9.48206050779536e-09,-2.76878947881591e-09,-1.36730002054055e-09,2.75999947797325e-08,1.53555465840902e-08,-3.99623003920878e-10,1.57055697747484e-09,2.06693659201518e-09,1.37166464986659e-09,-1.96666171202767e-10,-5.31906672403109e-10,-2.85358309688165e-09,-3.17394643001185e-09,-1.65296522041747e-09,2.30761111400739e-09,1.46314002322745e-09,-1.95221847075718e-10,-6.37970685526418e-10,3.74042046824195e-10,-2.35061824511068e-11,1.25157695347937,-1.67209585218854e-09,3.09637941830411e-12,3.19849382606605e-09,-1.83974136403838e-09,8.34809897750855e-11,1.7358807248641e-09,5.66813410567066e-10,3.15842166749236e-10,-6.19246084751287e-10,1.42340070779302e-09,3.2748865695692e-10,2.58278123590694e-10,7.08506488733817e-10,1.27095002879636e-09,9.06851701600983e-10,8.51995130985165e-10,5.90088553470453e-10,4.30733597776707e-10,2.37186832826988e-10,2.03846659595963e-10,5.34974367630339e-11,-0.174243757927821,-0.172580070622051,-0.174045085161785,-0.174567218396152,2.42463759163649e-10,3.4729022293727e-10,3.18933043455624e-10,2.33711203182182e-10,1.65535400327456e-10,2.84195101974586e-11,1.80130933932599e-10,4.3805910319e-10,-8.5073469922891e-09,-6.72798395551789e-09,-5.58036044910995e-09,-3.27261990428834e-09,5.85965818821987e-09,4.930657539739e-09,4.4457929608781e-09,2.91728900308024e-09,3.54914697588959e-10,6.27984476842655e-10,6.25575541140735e-10,9.3941838189964e-10
"zeta_IgPare",-6.18467841533682e-10,2.03358681295486e-11,3.22623531390312e-09,-1.13334418731784e-09,-5.02090925938758e-10,5.90309171243795e-09,4.11865805808544e-09,-9.72964707553036e-11,6.54224086002026e-10,9.60904794612835e-10,6.98667949460618e-10,1.04329607787988e-10,2.80417810345069e-09,1.30986605357141e-09,-3.99804885845823e-10,1.42742566160966e-09,6.28220109219851e-10,1.639224594157e-10,-4.53321929418707e-10,1.00179228102002e-09,1.70901186933346e-10,3.96936972619310e-11,-1.67209585218854e-09,1.30368130779864,-2.30535414085566e-12,-3.0851116098805e-10,-1.9792744008423e-10,-1.92545693753933e-11,9.48668908773479e-10,3.4861012442713e-10,2.45782678254486e-10,-1.88130869591921e-10,3.0539560799799e-12,1.19123271771377e-09,1.48148124801279e-09,2.54824056132733e-09,6.35234450557269e-10,7.80278770362986e-10,8.13568860082541e-10,8.53322146995759e-10,2.45712210601174e-10,3.13876941194668e-10,3.05024807689813e-10,3.09932324953678e-10,2.59707673375281e-10,2.9690179183674e-10,3.35610485657769e-10,3.75796791715433e-10,-0.187359474179324,-0.167168674478255,-0.165705059159823,-0.164045965440784,1.37138662834781e-10,1.58819854234835e-10,1.36439104406402e-10,1.62867411932242e-10,8.26771328532309e-10,6.83304461294274e-10,6.07363246707303e-10,4.27708627200538e-10,6.37336825427294e-10,5.27464265171728e-10,4.8526695793409e-10,3.67366190572019e-10,2.81232863233426e-10,2.54402748328277e-10,2.52365322812788e-10,3.03842637541886e-10
"zeta_UsoCel",8.14632749939992e-05,6.01881989830501e-05,-0.0010971499003009,3.6854462457515e-06,0.000285619829166317,3.12211557440994e-05,0.000173613359498408,-7.84837955065214e-05,-1.84270978785772e-05,0.00022311465275326,0.000207358962051909,5.59622950536783e-05,0.000204398190009663,0.00014670390082839,0.00124694717163706,0.00128959573754654,-0.000661587748219712,-0.000986383598532235,0.0140700875745201,0.00768071899454224,0.0018989056218061,0.00142630696290283,3.09637941830411e-12,-2.30535414085566e-12,0.0164222475910625,0.0105538233028307,-0.00229311702897462,0.00302474520672979,-0.00439576859983785,0.00591702921494771,0.00786458694339428,0.0158100491968557,-0.00156178168366584,-0.000476120187290218,-0.000520335529707936,-0.00279644599138992,-0.000724447894329324,-0.00344885754329097,-0.0038885226886353,-0.0044858312538719,-0.000547968016354777,-0.000420808365410072,-0.000480263389411709,-0.000594440495050781,-1.00443503568379e-12,-1.01547314197202e-12,-1.15666501868056e-12,-1.68329760250381e-12,1.1666189752664e-13,-4.14490194752289e-13,-6.85840164404049e-13,-1.91256643720377e-12,-0.0105454149661706,-0.00188665645381086,0.00108284377804377,0.00713823701268709,-0.02746862689015,-0.0219238202928486,-0.018588841425353,-0.0111687813571173,0.00742503519825872,0.00633440758730781,0.00565949992699079,0.00337213261006512,-2.84663274176041e-05,-0.000786173636967504,-0.000913668941457219,-0.0012336134522617
"zeta_PasoPeaton",0.00714689050718745,0.00483510883850715,-0.0279487872414919,0.0083929550619251,0.00493973463249632,0.00534407660182369,0.00859020168887974,-0.0024111001552015,0.000984111958969711,0.0101185316561557,0.00846588675734049,-0.00114295782075509,0.00623907823630198,0.00410806562857709,-0.00232761262014069,0.0154422090593733,-0.0220819589212593,0.00785740829459626,0.328030833196802,0.114509544508866,0.0270699061006204,0.0278143299280874,3.19849382606605e-09,-3.0851116098805e-10,0.0105538233028307,0.529973516144872,-0.134273270592784,0.0189389480824545,-0.13730153847782,0.143535758778838,0.193625215776767,0.379773161607717,-0.0603452170043967,0.0455647236935708,0.0734511520687975,0.0138222393439555,-0.0368375417715917,-0.0937451237182638,-0.107350183543875,-0.124111348129765,-0.0272085185243171,-0.0164330018902901,-0.0168409766837607,-0.0200434950586545,-4.47905978704071e-10,-4.63118061805712e-10,-4.7664318876385e-10,-5.4301256658304e-10,2.59418223226607e-11,-2.48215126106466e-11,-3.33161528449373e-11,-3.52688937861506e-11,-0.0116047622791703,-0.0056132456416403,-0.00414757613801434,-0.00262256522189952,-1.38452258429185,-1.1015665564619,-0.924936532501602,-0.546493517499212,0.435569181337748,0.372846218600058,0.335390836375238,0.210059654544914,-0.0162054776639313,-0.00932586456052387,-0.0115359055040533,-0.0269843527559382
"zeta_UsoDirec",-0.00210392761073866,-0.00144790348033695,0.00660312347440249,-0.0025180507275054,-0.00132692857697736,-0.00258176967118812,-0.0034624104603697,0.000679039537237905,-0.000244659084138336,-0.00281765059833071,-0.00245763965170881,0.000417838485907649,-0.0020283529838834,-0.00147660291263457,0.00107871772895911,-0.000466427447449472,0.00562421940946421,-0.00339331281338893,-0.0438309427151529,-0.0329225975649466,-0.0192920701933922,-0.0077009166500377,-1.83974136403838e-09,-1.9792744008423e-10,-0.00229311702897462,-0.134273270592784,0.0888114562376095,-0.00380325323181085,0.0237340591906425,-0.00315873997396082,-0.00602429007205343,-0.0277549444301783,0.0146562523263493,-0.015515854011202,-0.0254180631654186,-0.0321118337200298,0.0134661881316046,0.0111077346775575,0.0116601471155444,0.000672475893585813,0.00748991645773645,0.00457068945138895,0.00435974329360251,0.00363811764194346,2.50345799766439e-10,2.49549389621765e-10,2.47740060193837e-10,2.56525200540177e-10,3.16454792319306e-11,3.19529025436258e-11,3.33371018910329e-11,3.3324315710738e-11,0.00226679001846324,0.000924540101138597,0.000607908442515544,0.000113515432368718,0.359040432131122,0.283564545032596,0.234188710215299,0.130885905369694,-0.265885826449867,-0.228263574636059,-0.208041219164203,-0.141757875606607,0.00202391283203829,0.00183706541875032,0.00200216631263111,0.00312801643807662
"zeta_UsoPito",0.000577386524186853,0.000368155685042205,-0.00618049088167382,0.000746438478067297,1.63546833968965e-05,-0.000814011838823051,-0.000482308583793455,-0.000205499180820314,-0.000625766610594246,0.00159656608388129,6.35853789747842e-05,1.29846160325069e-05,0.000428410179375201,0.000256843887938898,-0.00149049359595891,0.00121234448304938,-0.00393646560279541,0.00230082368420918,0.0988122232550678,-0.0976639283666138,-0.000462591071897481,0.00467127696382776,8.34809897750855e-11,-1.92545693753933e-11,0.00302474520672979,0.0189389480824545,-0.00380325323181085,0.102854671087182,-0.0380854622478897,0.0568470144207722,0.0746986399021129,0.136640875443249,0.0616999831091709,-0.0964552725121993,-0.142271500965721,-0.246006297903288,-0.00568255761241772,-0.0244203815005428,-0.028389954712925,-0.041338282286763,-0.00370465882852241,-0.00299776194605265,-0.00341353570570802,-0.00519624361256271,-9.4854483697224e-12,-1.10274975300427e-11,-1.2562544039696e-11,-1.82374722894936e-11,4.11541582696447e-12,1.41248650520246e-13,-2.53724275485177e-13,-3.63225248910962e-13,-0.00129124720098206,-0.000862263253587008,-0.000769108215652905,-0.00105548494936163,-0.0513188765942667,-0.0396450089918378,-0.0339847764167052,-0.0208774749217193,0.00776534984765666,0.00860927084707399,0.00844078774006729,0.00526789370712483,-0.0653869448698045,0.0482334977176923,0.0633605290478913,0.105558713325847
"tau_FRbr_1",-0.00292863225333589,-0.00188833891866391,0.0215085106499186,-0.00375300792809193,-0.00153671727044692,0.00100288521862683,-5.50150652985135e-05,0.00106376613854463,0.00212991877416409,-0.00789535522433407,-0.00226663243543581,-0.000648479898627121,-0.00110908271817859,0.000379514208723445,0.00744792565260149,-0.0136571482403235,0.0140998582640051,-0.00786927279692524,-0.875643573916356,0.224584652386059,0.112585523254211,-0.0057097279899876,1.7358807248641e-09,9.48668908773479e-10,-0.00439576859983785,-0.13730153847782,0.0237340591906425,-0.0380854622478897,0.511806080221549,-0.545303598722183,-0.745932184038365,-1.42612671777368,-0.0616963647771331,0.231089339425481,0.302121895023468,0.549965177316325,0.0911116803089781,0.266797861027961,0.299037360688004,0.423732312585796,0.04007539115043,0.0417085714118652,0.044525968591506,0.0552527755808232,-2.22822093565271e-10,-2.02527501845328e-10,-1.79861304845827e-10,-1.2583987773632e-10,-1.18159695002806e-10,-5.19156070998918e-11,-4.40498735789848e-11,-4.24710816426773e-11,0.0114369182877857,0.00887972313931452,0.0080560278915422,0.00750003371664071,0.349922117430997,0.277340629225404,0.234955559561587,0.140496431740393,-0.0808808309505117,-0.0731188737849817,-0.0668003587273177,-0.0396937824959874,0.0544383634822566,0.00873094512691302,0.00306140186094342,-0.00478543560142932
