"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"gamma_ADULTO40_LV_2",-0.19,NA,NA,NA,NA,NA,NA
"gamma_EXP_2_LV_2",-0.139,NA,NA,NA,NA,NA,NA
"gamma_EXP_5_LV_2",-0.148,NA,NA,NA,NA,NA,NA
"gamma_HPICO_LV_2",0.15,NA,NA,NA,NA,NA,NA
"gamma_CSECO_LV_2",-0.216,NA,NA,NA,NA,NA,NA
"gamma_SININFOTRF_LV_2",0.14,NA,NA,NA,NA,NA,NA
"gamma_USODISPMOB_LV_2",0.096,NA,NA,NA,NA,NA,NA
"gamma_LV1_LV_2",0.631,NA,NA,NA,NA,NA,NA
"gamma_EDUBASICA_LV_3",-0.358,NA,NA,NA,NA,NA,NA
"gamma_JOVEN30_LV_3",-0.57,NA,NA,NA,NA,NA,NA
"gamma_ADULTO40_LV_3",-0.415,NA,NA,NA,NA,NA,NA
"gamma_EXP_2_LV_3",0.41,NA,NA,NA,NA,NA,NA
"gamma_HTRB_2_LV_3",-1.741,NA,NA,NA,NA,NA,NA
"gamma_HTRB_3_LV_3",-1.361,NA,NA,NA,NA,NA,NA
"gamma_USODISPMOB_LV_3",-0.352,NA,NA,NA,NA,NA,NA
"gamma_JOVEN30_LV_4",-0.239,NA,NA,NA,NA,NA,NA
"gamma_ADULTO40_LV_4",-0.165,NA,NA,NA,NA,NA,NA
"gamma_ADULTO60_LV_4",-0.167,NA,NA,NA,NA,NA,NA
"gamma_EXP_2_LV_4",-0.122,NA,NA,NA,NA,NA,NA
"gamma_EXP_5_LV_4",-0.079,NA,NA,NA,NA,NA,NA
"gamma_CSECO_LV_4",-0.073,NA,NA,NA,NA,NA,NA
"gamma_LV1_LV_4",0.496,NA,NA,NA,NA,NA,NA
"zeta_FRbr",6.18148934465076,1.59939312476275,3.86489678425228,0.000111136186697891,2.16490556521954,2.85531592876843,0.00429940371079396
"zeta_EnfCond",5.8051966703743,1.40726597482372,4.12515954640451,3.7047784269495e-05,1.44484707354766,4.01786235834655,5.8728483046e-05
"zeta_AFrSem",4.8663019004353,0.740032970491753,6.57579066673426,4.83952877772253e-11,0.903313484119121,5.38716844815036,7.15763459613328e-08
"zeta_CulFr",1.90615933337447,0.219992327836393,8.66466277311302,0,0.278423114036199,6.8462682775922,7.58015872293072e-12
"zeta_OmLmVel",0.252509818245929,1.11873804575709,0.225709511894758,0.82142735956225,1.17098617907663,0.215638598266842,0.829269466483416
"zeta_IgPare",1.92784320081627,1.14171033976995,1.68855718798581,0.0913043208989788,1.19540262244824,1.61271454873335,0.106806538256568
"zeta_UsoCel",0.807884494411203,0.128048899611362,6.30918732502342,2.80504508509694e-10,0.141984042032044,5.68996686422603,1.27064025967627e-08
"zeta_PasoPeaton",1.98426074811591,0.64862991987696,3.05915698198491,0.00221960808532695,1.12920633882533,1.75721715322645,0.0788808025891323
"zeta_UsoDirec",1.39980082972789,0.297239932563468,4.70932965720883,2.48532822455516e-06,0.368387365743927,3.79980683349743,0.000144808917988071
