"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_2","gamma_LV4","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"zeta_PrPer",-0.00131947421743175,-0.00769089183471613,0.0670562275088196,0.124004747821607,0.00116386498994822,0.0377630811667574,-0.0692669920827145,0.000846318616919163,-0.093154331454353,-0.0834067179854367,-0.0546699728415976,0.0442977131869146,0.0084321233721925,-0.0678567783266666,0.0337227985648908,-0.0191064112380754,-0.117076270646215,0.0711954047216371,0.307514545291859,-0.633029193445122,1,0.565863471755188,-0.410359770424027,0.23243885037158,0.00548696016971464,-0.442024159925532,-0.302017172162697,-0.71697091643674,-0.00455440267582975,0.550931636780496,0.778633162077245,-0.195617937016074,-0.122753295682053,0.00723009944260065,0.0626004633482652,0.138976010979307,0.206931610658057,0.228964593302169,0.307732778340977,-0.110813189001419,0.0293534864688789,0.138317099421214,0.15377068027812,-0.0995408544408694,-0.0813469633060859,-0.0636914881913747,-0.0240524041774816,0.248306186129958,0.0951404203371079,0.0430606854895214,-0.166246081860292,0.0434416203545462,-0.0462708596420279,-0.131748255458557,-0.103958032523367
"zeta_AmbTr",0.0414366440510055,0.0236531521862838,0.0545556059713694,0.0492455230502486,-0.0194846426588575,0.0685818083281341,-0.00594961305147414,0.000791296647308922,-0.0157035246559022,0.00974888146885776,-0.0185251955747704,0.0916835248339428,0.0657980894956903,-0.00658608985146432,0.100865172655119,-0.0741532367118011,-0.162459202311393,0.0556398144520004,0.314364977755599,-0.686541326564458,0.565863471755188,1,-0.250240959666253,0.143804603619329,-0.0229637893253678,-0.288297311452712,-0.156288729576706,-0.374938149890906,-0.131717537861794,0.0708947779565414,0.261517051850704,-0.42880009861169,-0.226015307786135,0.0485722898136001,0.297520259160436,0.0350361061398298,0.155335691000239,0.211459111000938,0.301209536428257,-0.134337424574991,-0.00264422165511114,0.121833764030573,0.166922957160453,-0.140280957511256,-0.100478438070197,-0.0580679765707235,-0.00168004165654969,0.184094217522352,0.0487917764940356,0.015820096496934,-0.0661241893683289,-0.030287823138973,-0.110918017793279,-0.109871153410828,-0.113642437866262
"zeta_ComVrb",0.033960895003488,-0.0169880740184523,0.019839270451567,-0.0745790900006408,0.0280531381748992,0.0434999786778672,0.123806646697977,0.051629851556265,-0.0170094986320857,0.0391011979889906,-0.0188168343211605,-0.0773729237939082,0.0408937230703519,0.0594362901551225,-0.133145213132062,0.0609415229277053,0.00757448278881678,-0.0582062562251778,-0.366223664618908,0.533247198972001,-0.410359770424027,-0.250240959666253,1,-0.398995623112366,0.150804725818332,0.0455789450146301,0.428758760788485,0.216866558109674,-0.0526133282904284,-0.221307629980348,-0.234141209740209,0.000697153695168878,-0.00966057359391483,-0.0129225559218699,-0.0540721650718296,-0.234282567255393,-0.351366349250479,-0.38360076305917,-0.409503486083796,0.117913697096413,-0.208133918582214,-0.351389626549944,-0.334504464064975,0.0556633152326076,0.0656360123000369,0.0221652956344886,-0.00939957991908115,-0.0720407627229966,0.00548518419260637,0.0641625423383809,0.144170326213804,-0.0993973013525391,0.0144222265177688,0.175010275367165,0.186818056101855
"zeta_ComAfec",-0.153805806587786,-0.202372404074252,0.00498456733351821,-0.0819305577316644,0.0533149447009513,0.00122291659864439,-0.103984010545576,-0.0777586262688066,0.0249023969611797,0.0445803127903111,-0.00123520997847154,-0.0331866248202899,-0.132226184945835,0.0710995242870442,-0.0726851821000573,-0.0643408359383081,-0.0692798576999394,0.0711469825289869,0.130150150815161,-0.318002173069609,0.23243885037158,0.143804603619329,-0.398995623112365,1,-0.0459047201250135,0.24678270099711,-0.218099635100059,-0.132575758617373,-0.00984641668922562,0.0603054154859836,0.0999857133073894,-0.0292177618092682,-0.0330842962997167,-0.0292168368442183,-0.0386918458652059,0.0363126809798295,0.109821638782758,0.186583041067054,0.21684982235293,-0.235225480629369,0.501662427221065,0.653794527943511,0.729999772216196,-0.145260773907692,-0.195983460370176,-0.236763541018501,-0.207998509830414,-0.0364322590367923,-0.0840320728788917,-0.0555670603773137,-0.139766057132325,-0.018314084293474,-0.0865815255098512,-0.266704439044243,-0.257027300641627
"zeta_ConCl",0.137251394541435,0.0101919888071817,0.00980909011565527,0.012150758462292,0.00424769922064983,0.0329522916425774,-0.0386348171327525,0.0189255585361503,-0.106195936661008,-0.0593232276440933,-0.0386958340197555,0.015242318643965,-0.0856486630252985,-0.00457337790529246,-0.0376166934577049,-0.0439552305233749,0.0040139765055412,-0.23177390441471,-0.0807300382254813,0.139793282725587,0.00548696016971471,-0.0229637893253679,0.150804725818332,-0.0459047201250137,1,-0.0146252742028688,0.370182688592392,-0.115747118056377,-0.122927819193775,-0.092550257690546,-0.00315753071733627,-0.109981177162276,-0.140879461480887,-0.130829436215477,-0.111793170275476,0.0165018977625963,-0.019371939582418,-0.0140391616444935,0.0311109765943644,-0.0881946373080335,-0.234992505507401,-0.282053138121778,-0.216442145811782,0.10533974069976,0.420649173861015,0.543939386014305,0.661935769351126,-0.0911175603270057,-0.105371852997446,-0.0555533937898163,-0.0144201821639996,-0.233506970969481,-0.191447625800915,-0.0693981540137915,-0.0215881655101734
"zeta_Ans",-0.0320590440691239,-0.0875049402219741,0.0360376114518911,-0.185906560791781,-0.00915484616447857,-0.161135848133927,0.111206640743541,0.0264802853572495,0.0728532826177598,0.0572878318161102,-0.0132948218740108,-0.0538196014333818,-0.0423651192642943,0.158411625918041,-0.0938970246700232,0.0308726773051995,0.149759993432865,0.0158442144746249,0.0120941900091666,0.310109595202099,-0.442024159925533,-0.288297311452712,0.0455789450146301,0.24678270099711,-0.0146252742028689,1,0.257195968622113,0.417507427546946,0.158010992524044,-0.171785406267873,-0.293713092794628,0.232760204891688,0.204637120700965,0.0664901113790664,0.0664881138196705,-0.0281828910959139,-0.0235605181684894,-0.0231262131341051,-0.0723344623098113,0.0620878868731327,0.226088006941661,0.199445337581795,0.1992553104718,0.120482164633868,0.0696858605022862,-0.00164462781226736,-0.0372342136677734,-0.272831015266898,-0.124072507911265,-0.046866741784862,0.108471428875749,0.136828179786839,0.160108628386003,0.138970015233888,0.154951438510231
"zeta_StrC",0.11342513854914,0.105095679838035,-0.0350228551348738,0.0344771138704915,-0.0600334639108531,-0.0561006410210433,0.0788394473898707,0.0576832837809854,-0.0547908911435417,-0.0745113876339762,-0.0138650553318166,-0.0486678622744446,-0.0168480989197468,0.0597141897983922,-0.018223730822579,0.00241689695875071,0.165268935424463,-0.21559420116938,-0.0959246582727186,0.499920513461937,-0.302017172162696,-0.156288729576706,0.428758760788486,-0.218099635100059,0.370182688592392,0.257195968622113,1,0.197337763116302,0.035678053197282,-0.0955229470487465,-0.119979245055535,0.0378879422632013,0.071548768040596,0.0557835689347313,0.053363008229551,-0.0746681337415448,-0.133015158239607,-0.168374371402141,-0.157791995619965,0.088048822254157,-0.200160902005411,-0.291076111882306,-0.28236272712099,0.037132710829033,0.118561579699841,0.150589137639769,0.167019048061386,-0.0615524604904031,0.00587156827026706,0.00499606172172105,0.0479175789919894,-0.251165182666997,-0.0348855526193596,0.274833012483327,0.34118183230835
"tau_PrPer_1",-0.0242514505455183,0.1069200640932,-0.0129686602144973,-0.0891593974455551,-0.0141191330385738,-0.0514737196029753,0.0219539470425109,-0.0440173587600512,0.103388171062521,0.0431246221027568,0.0547051915010494,-0.0687385032272337,0.0488070346700789,0.0534775733883819,-0.026210093488758,0.0698964823514145,0.669836325637932,0.106846062207868,0.028687160123392,0.38160410441315,-0.71697091643674,-0.374938149890906,0.216866558109674,-0.132575758617373,-0.115747118056377,0.417507427546946,0.197337763116303,1,0.611181971472089,0.0193755549308962,-0.302726449586421,0.70282362471082,0.664205178988585,0.53577634320428,0.431633400921387,-0.242948249445292,-0.307728097228957,-0.311689748005596,-0.388234821904557,0.603968107091979,0.441352572048164,0.282221820812489,0.176290627411565,0.573353712494215,0.458561547873789,0.349465029913083,0.239684076329134,0.293547862779202,0.40950978115188,0.421523600646688,0.417982219962964,0.493003945629155,0.523592092121115,0.452575340865217,0.375759955477457
"tau_PrPer_2",-0.0631593924029698,0.13759604474202,0.0273526174554779,0.0154898775724433,0.000888385682184492,-0.0650262249525824,-0.0333930616614917,-0.027623544132038,0.0714025004397456,-0.0264342210526596,0.0596051990288531,-0.0704501763464689,0.0471418923426455,0.0608398586381792,-0.0234671603858579,0.0988315031195155,0.876840921941194,0.206243882433414,0.232823594480261,0.103075971638975,-0.00455440267582954,-0.131717537861794,-0.0526133282904279,-0.00984641668922577,-0.122927819193776,0.158010992524045,0.0356780531972821,0.611181971472089,1,0.716249138225327,0.450471557084856,0.836564393160833,0.911190613991211,0.805508392779231,0.651121022365901,-0.260418510481987,-0.315701512953375,-0.308725752580258,-0.371137424726253,0.765567947791102,0.611124571262989,0.478262217841422,0.357791226887042,0.745215427687422,0.595880734831434,0.466276333209627,0.356343594100214,0.580406699151205,0.64688302147788,0.64852294246516,0.453087187696715,0.69704118039363,0.705636083402514,0.531567589077404,0.471941212291989
"tau_PrPer_3",-0.0495302357699518,0.13224503926656,0.0289622178731361,0.118151154450181,0.0245019335600519,0.0104454352829795,-0.0691910708483215,-0.00732429594502611,0.00873351631095698,-0.0461900914939016,0.0110881754979713,-0.0750433405343144,0.00656762542886909,-0.0162827238886152,-0.0142271152255242,0.100304283930494,0.60720258378255,0.145030795365975,0.239786634419422,-0.123209583826775,0.550931636780495,0.0708947779565412,-0.221307629980348,0.0603054154859831,-0.0925502576905458,-0.171785406267873,-0.0955229470487462,0.0193755549308985,0.716249138225328,1,0.850266126485129,0.55780400514897,0.629720217164114,0.671005891547328,0.514875389109159,-0.106478985214507,-0.115229242341135,-0.104271442368663,-0.122307379549989,0.535667409950843,0.436859343700768,0.369125008470058,0.24873599247784,0.495130058631693,0.382151257775645,0.308202502175489,0.239967546346948,0.576226192190929,0.538926398009279,0.504424126285757,0.249467303771526,0.530626890251054,0.513347467264509,0.345570791113146,0.331757289684706
"tau_PrPer_4",-0.0244974151550204,0.0610271050252751,0.0384306532059334,0.134155348616008,0.0117907689817943,0.0316336341130255,-0.0760025931161817,-0.0284733999674939,-0.0722768559859985,-0.0959444478416733,-0.0159721284192693,-0.0412327371954571,-0.0123753198999105,-0.0274249828843807,0.00243130285445338,0.0116433649587446,0.3713874203656,0.132148855204951,0.246847349223456,-0.270169983612383,0.778633162077247,0.261517051850705,-0.234141209740209,0.0999857133073896,-0.0031575307173363,-0.293713092794628,-0.119979245055536,-0.302726449586422,0.450471557084856,0.850266126485131,1,0.277630148145231,0.348124372915787,0.442395990276477,0.433209393116638,-0.0067897912324398,-0.015490489974117,-0.0191521255420714,0.016926864615985,0.323310456712933,0.274357882673601,0.249579598687075,0.209166564051371,0.298433507234752,0.240370703442493,0.1917670050479,0.135178210399123,0.480248068605177,0.382420481571033,0.337338359121111,0.0788450258978875,0.351598428833027,0.314846913859821,0.208897865174313,0.213756135145157
"tau_AmbTr_1",-0.0379822580602622,0.135216341653612,0.0183137984243914,0.00118704507627884,0.0025344114817947,-0.0263713813749138,-0.017992565648331,-0.054631391246441,0.019329357144654,-0.0633539035007835,0.0390276123221715,-0.0708447205948107,-0.0114551433493609,0.0240293955016455,-0.0322299309684454,0.0821915523927815,0.823901426343315,0.176142785357852,0.148700371660884,0.231842182851779,-0.195617937016074,-0.428800098611691,0.000697153695168943,-0.0292177618092683,-0.109981177162276,0.232760204891688,0.0378879422632011,0.702823624710821,0.836564393160834,0.557804005148969,0.277630148145232,1,0.890377250740364,0.695781837397862,0.47909773918656,-0.162806144152523,-0.258248077868981,-0.257122713557634,-0.328085929897225,0.724359092298475,0.556661231508056,0.403082100261938,0.268154484891313,0.705921521429433,0.556325045213154,0.416635710971439,0.298850142269531,0.517134275938659,0.584812911186767,0.572689458471251,0.410376868215255,0.662344772205182,0.657867495605291,0.500750139374284,0.448241094117122
"tau_AmbTr_2",-0.0352596579188699,0.162545592173439,0.026638530830072,0.0191529832728603,-0.0210465183168397,-0.0505598223618133,-0.0171774985340973,-0.0489000919333973,0.0325965135882737,-0.0458639378071839,0.060106047210161,-0.0767713660990228,-0.00660893645216665,0.0711746785735036,-0.0296557779641766,0.0983303014488423,0.862334072703609,0.159740094424722,0.177144745073,0.189025356070098,-0.122753295682053,-0.226015307786135,-0.00966057359391453,-0.0330842962997167,-0.140879461480887,0.204637120700965,0.0715487680405958,0.664205178988586,0.911190613991212,0.629720217164113,0.348124372915787,0.890377250740365,1,0.837675144363912,0.646102382482382,-0.225751973938387,-0.29849723827639,-0.2879781224897,-0.361113013710127,0.74210105215674,0.580329645913096,0.429172762462297,0.300161400559564,0.710520906700032,0.555319908454285,0.424166897442682,0.300164048446505,0.541131178100253,0.61968865687894,0.608916343615396,0.407113248661297,0.665290527819368,0.680408061616992,0.525448446609457,0.471326037416503
"tau_AmbTr_3",-0.0112420621149608,0.172774274375541,0.0284747789918472,0.034903971405923,-0.00806166679929283,-0.00868203506228931,-0.00553622571569271,-0.0417775786598544,0.00211386415648697,-0.0434477201046389,0.0131897925425839,-0.0729015831749748,0.0616886384162093,0.067286387096737,0.0165037654015715,0.0538601296995497,0.790228173680007,0.145722306294645,0.189783526979812,0.0814404280164686,0.00723009944260092,0.0485722898136,-0.0129225559218698,-0.0292168368442188,-0.130829436215477,0.0664901113790668,0.0557835689347313,0.535776343204283,0.805508392779235,0.671005891547329,0.442395990276478,0.695781837397864,0.837675144363913,1,0.812271135541456,-0.187653463675967,-0.243305161675389,-0.226396513322472,-0.280739093915609,0.681038974596164,0.518071934586257,0.389523284492007,0.257377765993279,0.637570328141825,0.503256907245946,0.391430733908652,0.284290744738623,0.593941872466589,0.621976705055395,0.596033381898419,0.386129805909774,0.621977238310317,0.614447340338911,0.480197771304107,0.439766059896917
"tau_AmbTr_4",0.0209211581819999,0.126866695247289,0.0664776605692712,-0.00403751004611675,-0.00752122083772892,0.024937107503147,0.0294456987484213,-0.0509559885937717,0.0229267689155701,-0.0291021463124104,-0.028497491697661,-0.0223628307079997,0.0549335123372214,0.0829613549345428,0.0609918916448871,-0.0149497647266792,0.664626035820336,0.181915549890779,0.178695460295121,-0.0483020075323155,0.0626004633482654,0.297520259160436,-0.0540721650718296,-0.0386918458652062,-0.111793170275476,0.0664881138196706,0.0533630082295511,0.431633400921388,0.651121022365901,0.514875389109158,0.433209393116639,0.479097739186561,0.646102382482381,0.812271135541454,1,-0.149014157344094,-0.150129665908613,-0.126424538228301,-0.175372969639032,0.593886731966965,0.468579297762166,0.34248176598157,0.252709669920055,0.550848035889733,0.457301133291302,0.383420426968564,0.277532323288459,0.518627992315879,0.498461761734087,0.458513013093232,0.337245646774047,0.532876403365403,0.53846995076833,0.42501997147056,0.359038796370842
"tau_ComVrb_1",0.051351814928325,-0.00023998989588416,-0.0194502537950755,0.0588577749800395,-0.0739492055658045,-0.0461716844569262,-0.0763549151010186,-0.0603242447439878,-0.146211124374271,-0.120254875737243,-0.00650899898381245,0.0436918410875489,-0.0595817961059481,-0.0857219391988409,0.0837426442083792,-0.117481401186657,-0.252543811021301,-0.0977655701123315,-0.101425045425752,-0.154572005395259,0.138976010979307,0.0350361061398298,-0.234282567255393,0.0363126809798296,0.0165018977625963,-0.0281828910959139,-0.0746681337415449,-0.242948249445292,-0.260418510481987,-0.106478985214506,-0.00678979123243971,-0.162806144152523,-0.225751973938386,-0.187653463675967,-0.149014157344094,1,0.619005128398417,0.463185185210439,0.403348059729111,-0.340350633775511,-0.301386991191544,-0.239725862879886,-0.229482283961746,-0.290453482378765,-0.290460635111794,-0.200098008647706,-0.159492364155,-0.153433349061765,-0.256241000107495,-0.359661162321197,-0.363574542486171,-0.170085249968674,-0.252733940296584,-0.246653033087951,-0.212884571320057
"tau_ComVrb_2",0.0781802613659782,0.00715884248722901,-0.0738882841118166,0.115104444227916,-0.029597816486866,-0.011523956027327,-0.0885235241206495,-0.00735529949199443,-0.0547638945026757,-0.0274273287124543,-0.0127599033539054,-0.014164460566855,0.0280523287977742,-0.0673705221918313,0.0567834558427234,-0.0747790252225886,-0.307474077791726,-0.0633472358761097,-0.0932445229783793,-0.217692785884299,0.206931610658057,0.155335691000239,-0.351366349250479,0.109821638782758,-0.0193719395824179,-0.0235605181684893,-0.133015158239607,-0.307728097228957,-0.315701512953374,-0.115229242341133,-0.0154904899741166,-0.25824807786898,-0.298497238276389,-0.243305161675387,-0.150129665908613,0.619005128398417,1,0.710551365758755,0.602163014157411,-0.408307134354042,-0.323285426139498,-0.147257993813234,-0.109807133179869,-0.365774123003969,-0.335094330552077,-0.227786619595045,-0.142216959816234,-0.186881126780143,-0.313275014801964,-0.388704477023484,-0.282741932458555,-0.228144763289143,-0.276016736442074,-0.293940464966547,-0.292143188690118
"tau_ComVrb_3",0.0709628394110813,0.0145012322529575,-0.0729406192654651,0.12662634402856,-0.0194093499816458,-0.00745407703478499,-0.177325643748518,-0.115925840413695,0.0187200400250819,-0.00467246180800533,0.0454380105308018,-0.0398575562186108,0.0339151500427083,-0.0455709255552705,0.105923948404309,-0.107420571195678,-0.332895091049591,-0.0307375790503281,-0.0623367383587857,-0.24573544423535,0.228964593302169,0.211459111000938,-0.383600763059171,0.186583041067054,-0.0140391616444935,-0.0231262131341051,-0.168374371402141,-0.311689748005597,-0.308725752580258,-0.104271442368663,-0.0191521255420715,-0.257122713557633,-0.287978122489699,-0.226396513322471,-0.1264245382283,0.463185185210438,0.710551365758756,1,0.80834517695176,-0.385994536695223,-0.224276712498074,-0.0517199738554143,-0.0284142202872303,-0.360703898165308,-0.29798524958783,-0.189547722507903,-0.109269466683386,-0.148032329979855,-0.275670152034781,-0.347572963572237,-0.296788349880213,-0.201336194963473,-0.247342440856599,-0.319952760419836,-0.292976359680907
"tau_ComVrb_4",0.0511725007000738,0.010907011785815,-0.103529974202054,0.14543236984404,-0.0647892378851817,-0.0480863862887707,-0.116638753262801,-0.042528436359011,-0.00773799743489241,-0.0384212827999937,0.0277056573580342,0.000673963383271429,0.0544128275467531,-0.00658033174906169,0.126314401545364,-0.113195428693,-0.37699062245817,-0.0435087783101166,-0.00865192268304471,-0.335446720892105,0.307732778340977,0.301209536428257,-0.409503486083796,0.21684982235293,0.0311109765943645,-0.0723344623098114,-0.157791995619965,-0.388234821904558,-0.371137424726254,-0.122307379549989,0.0169268646159847,-0.328085929897225,-0.361113013710127,-0.280739093915609,-0.175372969639032,0.403348059729111,0.602163014157412,0.808345176951761,1,-0.437079839720694,-0.218418209643763,-0.0351107210840711,-0.00356805068873293,-0.395791626152436,-0.294817961798526,-0.19952047900502,-0.0946220675298383,-0.141990098769445,-0.304822333355807,-0.352014876310566,-0.297737628433339,-0.22547192834874,-0.302382660759736,-0.335379427738375,-0.303407464149088
"tau_ComAfec_1",-0.0445708600204863,0.141555627401107,0.0649998999204914,-0.0727657497761378,0.0235723904395123,0.00358545324965509,0.0207326172355946,-0.000732633404435576,0.0274521745298698,-0.0560948836300967,-0.033981110760084,-0.102216950572045,0.0788412734716349,-0.00802074823889132,0.0159233554860547,0.0689433918307155,0.754444306374607,0.357386916418967,0.264830482771169,0.171930188810945,-0.110813189001418,-0.134337424574992,0.117913697096413,-0.23522548062937,-0.0881946373080338,0.0620878868731327,0.088048822254157,0.60396810709198,0.765567947791104,0.535667409950843,0.323310456712934,0.724359092298475,0.742101052156739,0.681038974596162,0.593886731966966,-0.340350633775512,-0.408307134354043,-0.385994536695223,-0.437079839720693,1,0.569154860537065,0.365866411939485,0.212121060071718,0.839099564111286,0.693970746681475,0.574772342414242,0.420218957399285,0.670077157957021,0.723319555307458,0.709654937472618,0.514912907133001,0.728017007020186,0.748762156422364,0.6767117356404,0.573410465405966
"tau_ComAfec_2",-0.179527192995646,0.0303099546208146,0.0280801997223656,-0.100826250127482,0.0305130851921655,0.0158482299786738,-0.0122893604472109,-0.0879430128449641,0.0704983477046804,0.0150306115769644,0.0231618434703413,-0.0765108784172284,0.0116161900011401,0.0445452619369625,0.0349333399457322,-0.00466745829862064,0.555024047135736,0.381130453235147,0.328627412454193,-0.1508796686451,0.0293534864688788,-0.00264422165511125,-0.208133918582214,0.501662427221065,-0.234992505507401,0.226088006941661,-0.200160902005411,0.441352572048164,0.611124571262988,0.436859343700767,0.2743578826736,0.556661231508055,0.580329645913094,0.518071934586254,0.468579297762166,-0.301386991191544,-0.323285426139499,-0.224276712498074,-0.218418209643762,0.569154860537064,1,0.879616105810878,0.762629191806404,0.560125853276434,0.407623921678165,0.312077011694971,0.18000885060111,0.489737093799086,0.543974888242979,0.571958184352658,0.393719360068907,0.606421540996694,0.570877741854938,0.36866182994992,0.304715899933637
"tau_ComAfec_3",-0.194655996794881,-0.0621587074990242,0.000698501449881181,-0.0942770408371628,0.0502295539767473,-0.00515747623470007,-0.0767652082427776,-0.115284039476655,0.120854730891988,0.0632600294849169,0.00172947922184418,-0.0259221481913236,-0.0224321895533029,0.0189358145620816,-0.036501873323482,0.0166768110495435,0.397686504773767,0.356991891368319,0.325853063843153,-0.275213885244577,0.138317099421214,0.121833764030573,-0.351389626549944,0.65379452794351,-0.282053138121778,0.199445337581795,-0.291076111882306,0.282221820812488,0.478262217841421,0.369125008470057,0.249579598687075,0.403082100261937,0.429172762462295,0.389523284492004,0.342481765981569,-0.239725862879886,-0.147257993813234,-0.0517199738554139,-0.0351107210840703,0.365866411939484,0.879616105810878,1,0.87170875225625,0.389796062947219,0.247350167273332,0.131475612955422,0.0579702310016762,0.392571186991641,0.401021881849234,0.438396767386299,0.338465348023255,0.491704028766754,0.428200077930662,0.205863776883914,0.14148083788672
"tau_ComAfec_4",-0.199919252545908,-0.124389461564627,-0.00338277692008195,-0.0890268411857651,0.0757214816004134,0.0240595121267231,-0.117240490729173,-0.129883704329646,0.0638671078220019,0.0481707506785742,-0.000624964225494529,-0.041510671103577,-0.102342650458819,0.0627785963518619,-0.0140903064401927,-0.0330113541583301,0.248076612983597,0.382963898045698,0.27676440825337,-0.292263526699313,0.153770680278121,0.166922957160453,-0.334504464064975,0.729999772216196,-0.216442145811782,0.1992553104718,-0.28236272712099,0.176290627411564,0.357791226887041,0.24873599247784,0.209166564051371,0.268154484891312,0.300161400559563,0.257377765993278,0.252709669920055,-0.229482283961746,-0.10980713317987,-0.0284142202872301,-0.00356805068873232,0.212121060071718,0.762629191806404,0.871708752256251,1,0.251577156685298,0.142372916263612,0.0387097138329205,0.00908035088348604,0.252670920994586,0.250667964702325,0.278119590164613,0.174517765605454,0.355621133675399,0.304840307795142,0.117222069747062,0.0550346388789849
"tau_ConCl_1",-0.0325899523238943,0.106446135150663,0.0847725774095372,-0.138488329756547,-0.0482370828821508,-0.0677191106079841,0.01390643480739,0.00184900307252387,0.0219932631764804,-0.0117250311604329,-0.0809402180548449,-0.0694596194366738,0.0537251145099346,-0.0269347468967657,0.00894720220259299,0.0269547708744572,0.727144419585265,0.360676805964636,0.294764532734764,0.103289158503851,-0.099540854440868,-0.140280957511256,0.0556633152326078,-0.145260773907692,0.10533974069976,0.120482164633868,0.037132710829033,0.573353712494215,0.745215427687423,0.495130058631692,0.298433507234753,0.705921521429432,0.710520906700031,0.637570328141823,0.550848035889734,-0.290453482378765,-0.36577412300397,-0.360703898165308,-0.395791626152435,0.839099564111286,0.560125853276435,0.38979606294722,0.251577156685298,1,0.835468539453323,0.704973773125672,0.571614885089725,0.563617018226975,0.636868321397292,0.647855977911233,0.504807365022592,0.735288929275885,0.743728579372231,0.611477892068548,0.492620455361747
"tau_ConCl_2",0.0337310595523787,0.129482831371574,0.0222603122880262,-0.0471353383305482,-0.0289840977416931,-0.0366917611239101,-0.0331862114875024,-0.0243762111801005,-0.0111435591392652,-0.0458319583065234,-0.0780485705970783,-0.00449438466461708,0.0396490953694861,-0.00816224260444432,0.0259804156334045,0.00723400029991196,0.603676416156742,0.252453278640565,0.244438733929976,0.081483854820951,-0.0813469633060859,-0.100478438070197,0.0656360123000372,-0.195983460370177,0.420649173861016,0.0696858605022865,0.118561579699841,0.458561547873792,0.595880734831438,0.382151257775646,0.240370703442493,0.556325045213157,0.555319908454287,0.503256907245945,0.457301133291304,-0.290460635111795,-0.335094330552078,-0.297985249587832,-0.294817961798526,0.693970746681477,0.407623921678167,0.247350167273334,0.142372916263613,0.835468539453325,1,0.885698816658033,0.791297731487877,0.470038343795031,0.513945709332198,0.506195506550077,0.440455357137483,0.544137998846971,0.555546837519633,0.526929969614803,0.449758778132565
"tau_ConCl_3",0.0428156453861987,0.202033230592095,-0.021460282427389,-0.0180655824502099,-0.084491032272925,-0.0350065817580347,-0.054167790098132,-0.0687902484305434,0.00130084375228213,-0.0276448748400965,-0.0531785447533451,-0.0236460446778445,0.0320791272542238,-0.0303350320957853,0.119486886908796,-0.0333637960616213,0.496469767887603,0.198496011492559,0.167698742583146,0.0756376391520842,-0.0636914881913749,-0.0580679765707235,0.0221652956344889,-0.236763541018501,0.543939386014305,-0.00164462781226738,0.150589137639769,0.349465029913082,0.466276333209625,0.308202502175485,0.191767005047899,0.416635710971437,0.424166897442678,0.391430733908648,0.383420426968562,-0.200098008647706,-0.227786619595045,-0.189547722507902,-0.199520479005019,0.574772342414239,0.312077011694969,0.131475612955422,0.0387097138329198,0.704973773125669,0.885698816658028,1,0.906953039013814,0.387440840760074,0.419435890462972,0.413816538468869,0.414135096414604,0.405565925648651,0.422739942733371,0.442260201225183,0.3878309454403
"tau_ConCl_4",0.059951079901923,0.146143342137702,-0.0257431703110721,-0.0083408359214243,-0.0192450310945314,-0.0195770814426812,-0.0262915435941346,-0.00280210352533477,-0.00727228981175113,-0.042332282314413,-0.0215494402571082,0.00161453144970962,0.0383253556675158,0.0112916363637104,0.104055993906458,-0.0430140696107854,0.397793956944561,0.070460389714604,0.115194832574186,0.0349989798620826,-0.0240524041774814,-0.00168004165654972,-0.00939957991908095,-0.207998509830414,0.661935769351126,-0.0372342136677734,0.167019048061385,0.239684076329135,0.356343594100215,0.239967546346948,0.135178210399123,0.298850142269532,0.300164048446505,0.284290744738622,0.27753232328846,-0.159492364155,-0.142216959816235,-0.109269466683386,-0.0946220675298382,0.420218957399285,0.180008850601111,0.0579702310016773,0.00908035088348654,0.571614885089726,0.791297731487876,0.906953039013817,1,0.296914806088779,0.321851832474214,0.352038264670324,0.397826006050577,0.25995990543125,0.279994971894727,0.335051100424247,0.31061252726353
