"asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_2","gamma_LV4","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.16627878888455,0.796688887661099,0.0387238562197691,-0.0517604941213767,-0.797332875587693,-0.859245289867354,-0.0898223817081297,-0.3994102293896,1.04344078424704,0.000774644387852713,-0.885656997400093,-0.379026897394741,0.591977299322268,0.389741881719306,1.92088463577496,-0.522104470807411,-0.136584281034292,0.0903281560539198,-1.15237659316002,3.77982029035808,0.323155379807405,0.369726562690085,0.0486998488847127,2.24547276311209,3.27912058334418,0.322685878637701,1.76748830989593,-1.67113556930498,0.187782582060607,2.06210712040167,4.09269139806304,-0.692270959559675,0.64982624718503,1.69814155049874,2.77037946095869,-1.99657424317978,-1.00138288383763,-0.114855388203234,0.670121572887296,-0.522526184007017,1.86511506852782,3.17059082752521,4.64247721416243,0.478198523851379,3.18466398390658,3.89158585961287,4.28285402589414,-0.977965286738589,-0.169954584409097,1.0751839682724,2.58441842947724,-0.896591188469079,0.225461884676981,2.35041220110571,3.14882038591162,-2632.49338436346
0.882417208939146,0.706816217946509,0.014551139637427,-0.13702828735191,-0.633265670636461,-0.689773331170491,-0.122588656634611,-0.243832650416199,0.870946049080869,0.241243028317541,-0.50680439899455,-0.289264838943746,0.509934294685042,0.38344006348313,1.85725200989136,-0.529228142850799,-0.184214332928858,0.195946650843204,-0.808284052541536,3.77723960573095,0.374347357422262,0.29209894351925,-0.0213290577202991,2.35750663388395,3.09438148873746,0.328878526568912,1.76905512301761,-1.77175272959646,0.094799977502141,1.86317795450935,4.11085921375038,-0.614623203859168,0.764756036416217,1.43576193997757,2.85434204953312,-1.63234320348264,-0.752756863151504,0.0399058695521502,0.786951575864185,-0.6015216782998,1.83492595417335,3.21650651817013,5.11592699185189,0.633752425993582,3.18973166799988,3.8878845761056,4.3325030502809,-0.917974482827122,-0.0548981006796037,0.97664327941377,2.75579478898195,-0.996294217152957,0.372096018247095,2.42543335507884,3.14885376890105,-2625.36890616331
0.603688473762759,0.588025518944263,-0.0181368320627827,-0.0238363627802127,-0.314094836483806,-0.701887661718039,-0.107870511640189,-0.111823969197317,0.846900572204642,0.356145770599319,-0.191515754531587,-0.319904728407302,0.395685833678222,0.361756007002544,1.78245843974255,-0.51198318593567,-0.298574820642634,0.161553368702079,-0.549636541946738,3.58071023227291,0.420406034325216,0.295541273733231,-0.0814575288051636,2.43947361200099,2.98537856034319,0.328509639229035,1.77336678903692,-1.81530144085353,0.0379331260993351,1.77155351164707,4.04044682344053,-0.687576229876641,0.452462300236118,1.56460831769433,2.80485571074003,-1.48176085022172,-0.889325764129353,0.065238755641025,1.07762242258639,-0.674714066547457,1.94975773578502,3.30077611388385,5.48527655234179,0.788965132477205,3.1771440723633,3.81257765318568,4.17498290120879,-0.812114338884991,0.00748289601541514,0.853542311030965,2.88837900049126,-1.03307529662391,0.341912305547688,2.50258256757674,3.09788308818098,-2624.25227874843
0.459979178320818,0.248318375647522,0.00862836186853712,0.0586074140391402,0.0832146329964512,-0.761100207660494,-0.0329112641497173,-0.0133393612206161,0.950813715248361,0.393201069256643,0.143166092357017,-0.488183739706194,0.228154878369036,0.303768473251884,1.61798395183472,-0.54757419854617,-0.463236432369229,0.154649935540433,-0.300207597571907,3.3869029593593,0.459481793162151,0.317417987786973,-0.20882665986405,2.4910849367757,2.90322863108231,0.33912065306646,1.69671490239004,-1.81124542022402,-0.0525376926487657,1.82248259013089,3.85131858942109,-1.10076311722683,0.308544746583268,1.51686769007848,2.6632449225424,-1.95360484235134,-0.766140178597634,0.262692258377691,1.12195393955056,-0.832428031497679,2.07793738052023,3.55644004280667,5.88852557294975,0.744356928337069,3.05509501716596,3.60536651156802,3.91599829327213,-0.830370588886694,0.068900388875156,0.84060540779191,2.9583792306877,-1.10799279061132,0.120672608551676,2.5127524768691,3.04895677564888,-2613.53978835356
0.515028519071777,-0.137819188034171,0.0514971890652143,-0.167959644078959,0.249694301357846,-0.740123836502718,0.0494406693641671,-0.0580258587448784,1.15367820052828,0.312377891931902,0.193922352686679,-0.687383643864988,0.14638004570548,0.250210262183822,1.36543096804307,-0.534544950120123,-0.607263978948927,0.309401025162131,-0.259039125373229,3.16658295643741,0.521661677404104,0.328260633522346,-0.0350416527492024,2.60670056892656,2.79579293399208,0.379335945002202,1.66336792359855,-1.84762229054475,0.268119634774204,1.98966275597733,3.61980842730206,-1.24868517468095,0.0745579821449974,1.33228379709895,2.54732056969393,-2.08267367956776,-0.979995748706031,0.101462584388382,0.9224010979752,-0.865919768472034,2.21603896516111,3.86910202767827,6.10103503993504,0.60504101733401,2.49639602933342,3.38606770714904,3.94397031010681,-0.849403220588942,0.0562120060452705,0.873434843722384,2.92929858902774,-1.21215468138821,0.121833528944866,2.30084688700034,3.07904432868179,-2592.67431691491
0.444897389392096,-0.24679460961996,0.0674975614823914,-0.230695942984487,0.116151553708913,-0.611369971377154,0.0375233863082326,-0.131073191064549,1.1714401030762,0.328011234622667,-0.0118357002364737,-0.573102939825986,0.21135761716777,0.253319210574431,1.17769421139323,-0.520303336168347,-0.704642732976301,0.209791561726256,-0.469219225283201,2.99660687988123,0.497689911772689,0.303965491698328,-0.125801881570256,2.7501729470943,2.6403385884302,0.395060052377643,1.75193968214909,-1.66746205619131,0.232243085520497,2.14902343050029,3.54728810956228,-1.28163974977531,0.0403136505449643,1.25767902111711,2.53421171054753,-2.03017012660615,-1.04721597854694,-0.0677978155212707,0.663915488074587,-0.867581179400521,2.23934855068982,3.93458030094698,6.01644257669061,0.341081284525027,2.36701089165304,3.2983802144087,3.8855688377876,-0.791112044093144,0.031102536986154,0.629102690200537,2.88337495475084,-1.08775578758678,0.0949559443109018,2.40237354196127,2.89833270987821,-2587.59110817511
0.291177467004521,-0.1741519661302,0.0677260054638448,-0.251528731504518,-0.0343807446339249,-0.566963693922917,-0.0299204411358322,-0.181474060420723,1.08592636894189,0.417568647965442,-0.275376416270506,-0.362349544665118,0.289530366820609,0.255371933154569,1.11005558652133,-0.496386442027121,-0.697647918070321,0.254423308785781,-0.702208886346612,3.0054768769864,0.485406460468758,0.300092870355872,-0.120005383968451,2.88560547841386,2.63573273264654,0.425668252813965,1.71518300584293,-1.59857981547845,0.311845984246395,2.14138393226796,3.57556633785974,-1.30585942146261,0.0393570920118436,1.34220185122565,2.57024174611395,-2.08952983600609,-1.03369197766368,-0.0153524035719643,0.696180796741287,-0.96796888015934,2.29207579564217,3.85617995205218,5.79824445432048,0.330943164447844,2.29944505089591,3.25069219681578,3.85220703176383,-0.925182903146358,-0.0771225153577858,0.611893710839407,2.83165643294823,-1.14202939155971,0.191731808818243,2.42378267216631,2.84213749828653,-2580.70051130062
0.315188634825067,-0.0578774619873306,0.0686413887104177,-0.214474678962698,-0.195986768136862,-0.648255896986232,-0.107993989274074,-0.242380523955718,0.998979109909988,0.529056830271901,-0.540534375032653,-0.232074736187041,0.291954974000873,0.201994218331639,1.07808891423037,-0.490571976397829,-0.656792026727024,0.298249100382867,-0.903162177059296,3.0589365667881,0.487028425042237,0.276546712967722,-0.161133590274789,2.96103282898858,2.54910540572818,0.42997956588018,1.70435567969428,-1.56231276443369,0.358068318417645,2.09898162055666,3.65466866880449,-1.22671789848358,0.069111391049664,1.3951725224271,2.69625169664938,-2.10990248109341,-0.978608498968917,0.0794557484665483,0.814651536811619,-1.11033281107031,2.25810527535776,3.76338371634854,5.47469299945684,0.390210954736026,2.24501147860174,3.23968398365003,3.87147995311005,-0.917298356495912,-0.135343507357237,0.425324290579082,2.81222571640695,-1.02772856654425,0.0722510049289473,2.20937787881038,3.06322718940734,-2578.81691858251
0.48968749580253,0.0600727641428442,0.0772159406618658,-0.166678737794911,-0.280787295254178,-0.810721054067153,-0.156562081248043,-0.284864402542354,0.990472114868923,0.573196759133167,-0.664364932764342,-0.282601785038172,0.221331954945931,0.111515660340167,1.08316934964508,-0.491970133641365,-0.676640351083021,0.251276854416131,-0.95117891507824,3.000493459628,0.493828438949263,0.266725976236897,-0.195704046287717,2.95755534264102,2.45945670130996,0.444676039918029,1.64606215159803,-1.56646647831897,0.368278143867776,2.10053749501207,3.74086855880051,-1.13681303813533,0.116135818247528,1.43153927784674,2.83634962549294,-2.00903473217525,-0.902421542825796,0.130101740179943,0.832245495929266,-1.15969037008018,2.18763310207388,3.69277361097069,5.1825602147981,0.475521409748369,2.26239692242747,3.26984677560896,3.91902791089877,-0.96777114439552,-0.164082121461041,0.4839535265424,2.81701773107634,-1.05745436402479,0.0469973645028999,2.27509727198697,3.09535681799067,-2573.8790235616
0.570373621047228,0.183430832556576,0.0791018431118368,-0.18768013239057,-0.380658591402347,-0.855308649955711,-0.201562494070564,-0.282459208517894,1.02948887704795,0.553130481819788,-0.676276269914734,-0.33288978109628,0.201376359299147,0.0254153690181075,1.1178179018177,-0.466626925753665,-0.640687522603223,0.332078439485746,-0.882284238010659,3.03295747455511,0.50922445853922,0.319302167516335,-0.246141521736595,2.83736825964208,2.39721106324545,0.432480469786977,1.72531620586396,-1.54842413331073,0.420610414758633,2.14790107184706,3.83539159093337,-1.20769040165551,0.211738185334486,1.58743682813848,2.92037655450542,-1.99229686883027,-0.864833009013602,0.170194340905907,0.872804340552152,-1.10169587205497,2.11676217148482,3.5983059590044,4.95300615080266,0.499894056755986,2.23240030566035,3.32740980449462,4.05460350569123,-0.8889632772981,-0.107917250455221,0.487035709217386,2.82310963932073,-1.04538325228745,0.132067773987497,2.36227284262817,3.09205297962183,-2569.93492407641
0.530795288210301,0.276316791127868,0.0752685265150199,-0.200568299894059,-0.50686744221021,-0.778907319677498,-0.224347262450405,-0.248699795812088,1.07652872506801,0.505671305572273,-0.587276041936045,-0.316232285823179,0.265731572257654,-0.0465385438836875,1.14570010055036,-0.463572402238245,-0.623602018651349,0.310144424287464,-0.799766704256546,3.00764399264059,0.522686609678309,0.34057115804328,-0.29633058320658,2.56872119178514,2.46736493334963,0.438363381148673,1.77909138351916,-1.61309943729219,0.483620508552454,2.26294210466484,3.94799796958259,-1.11541754665154,0.216376415013823,1.57816427813188,3.01918274330434,-2.04533207136072,-0.866725006075503,0.189665313166635,0.903007588157744,-0.940829686794463,2.10979058527789,3.43077453033935,4.7709682923473,0.46229328171091,2.29874051672432,3.43103258260671,4.18060997401088,-0.894777792435894,-0.103250445155565,0.583603834584523,2.83315773660546,-1.00020272070022,0.149869204120053,2.39575121603552,3.17112027883423,-2564.4173588615
0.533998353846519,0.297533491271478,0.0885850060140786,-0.20501555121934,-0.512910711990233,-0.738842316102026,-0.17775607802386,-0.26773850119215,1.05370404268666,0.517615659524017,-0.49204712102093,-0.271901941926428,0.352930583625221,-0.0505612850208021,1.12131433089332,-0.440255852383711,-0.577254301704456,0.220778031460741,-0.834680424130819,3.01090361237823,0.525497664464192,0.365758090909711,-0.280359516750769,2.36203755397835,2.59367964786803,0.440964425200693,1.69290711269447,-1.57853481167408,0.392974126038976,2.30118144086565,4.06112004630803,-1.10599771854169,0.247046038268561,1.61585320949696,2.98423048667032,-2.07092167639555,-0.904552837930573,0.148815235048252,0.849937777515979,-0.721283136526896,1.96844507739128,3.31075205245795,4.72493144360267,0.54042755928615,2.29025290222639,3.5205847508981,4.33559380905101,-0.902776110832576,-0.121160962826469,0.567159234150884,2.81680766342789,-1.10852082643345,0.166915842413277,2.40656121840411,3.30133800393528,-2562.12401049294
0.560235860977847,0.248595213428985,0.0910671572298207,-0.224129907762144,-0.439212134943305,-0.739007330435956,-0.104372107470523,-0.287122509807228,0.99858462422369,0.556620590520065,-0.428173798169954,-0.232676696303578,0.404419413339788,-0.00631373137883953,1.10375303877914,-0.444224050688541,-0.584783706302226,0.307338105180677,-0.930551164740331,3.00987195284894,0.533931380956453,0.384013293648973,-0.228634472894319,2.18722390663583,2.62641013258702,0.447539944059705,1.70050037919719,-1.6120479393143,0.425957521998911,2.23280031546738,4.14386892526362,-1.10378856353296,0.2751119648813,1.62652914123857,2.88637939931562,-2.07868733309931,-0.947031064448808,0.0971432143578032,0.776190053405515,-0.667686107490729,1.8527958804644,3.21712154613538,4.74873648380799,0.605087901918972,2.32807823269009,3.59888652647926,4.43981667709441,-0.957350750921055,-0.177877430325479,0.563198311929219,2.78929643989281,-1.06410773301249,0.081302558760547,2.50849274714903,3.32458807893678,-2560.51015216671
0.605712229437435,0.207564834914198,0.0948807664862526,-0.229582859336864,-0.35518212936986,-0.733021802774136,-0.0491159667878634,-0.277861618752763,0.986417662164998,0.557329169658393,-0.428521825904567,-0.252596331270913,0.389562266256704,0.0604901080891967,1.06376567674021,-0.430059592608241,-0.598364365918804,0.318581528291988,-1.00995937621918,2.99660994814239,0.528778620356984,0.37978245166736,-0.242032423667999,2.12422362996212,2.57356936011955,0.453581109830893,1.78534702818221,-1.62501198418165,0.424060229867912,2.17235846439599,4.18247836627408,-1.07494112250627,0.259941074631373,1.60266616430384,2.80581593577228,-2.12315468621246,-0.971081125585972,0.0754015767480892,0.747957305057738,-0.68949886499038,1.80198233149619,3.15162721258907,4.79280175382779,0.615599215108186,2.39892036815778,3.65382136643131,4.48023819537769,-0.989769541268373,-0.182590623603626,0.575960222202288,2.745563457928,-1.06821953686993,0.19584063855394,2.49302521534043,3.3586404322005,-2559.50159549423
0.611854948373499,0.179778966178453,0.0950709729035302,-0.235085118652927,-0.331277816383667,-0.687521864854347,-0.0326886694372029,-0.239357184217724,1.00825999687901,0.526035591744473,-0.467676745026745,-0.278985448015172,0.347434804546296,0.121129962241525,1.04187476808166,-0.422258327039938,-0.584827827320524,0.322895641486284,-1.01882424589217,3.01795012357758,0.528091241935789,0.378116910865862,-0.240397244219204,2.17308420573441,2.5370032029898,0.454486149639799,1.78918059699943,-1.62127060637523,0.410319444167799,2.16829144942971,4.17588630154904,-1.05183752823703,0.23715701929238,1.56691532808767,2.78241533315608,-2.14572367274962,-0.976536132205884,0.0836271666299842,0.762102167276679,-0.700473882724417,1.81934344883709,3.1396010950403,4.81920108735151,0.645252688506904,2.38242333608521,3.66941819790941,4.51678615642996,-0.986128119059544,-0.174593792829786,0.588713343525617,2.72287503820543,-1.07268519804656,0.18855996380076,2.53003609984041,3.36125151088199,-2558.72575386782
0.581116235185392,0.162545050025423,0.0937666600524466,-0.243021034713717,-0.305643146106321,-0.657350951646128,-0.0188430337437276,-0.208497762592128,1.01775166102059,0.502265991960351,-0.518818576784118,-0.283113137346449,0.300726890001955,0.1881216822796,1.0432294448382,-0.419407336604157,-0.580772444539687,0.307269303555017,-0.984074786466467,3.0232428720477,0.52821341037065,0.386835835065975,-0.247598490061686,2.23079944895281,2.50313447652046,0.45631738195286,1.7707991950973,-1.64102040317644,0.440352523838616,2.17547405802026,4.14473362544136,-1.06427933695439,0.250451676058167,1.58392132762957,2.76002102940429,-2.10614825393078,-0.961807428545848,0.0770910560427365,0.728618290916221,-0.720969850436913,1.8501175245507,3.20544482879132,4.84428823775951,0.631250236763561,2.37971415645028,3.65928842838898,4.50181490388402,-0.992021286427967,-0.162468401442763,0.623939446095971,2.71789229809536,-1.08084477408472,0.177587289673392,2.51923409628398,3.39184767120849,-2557.90380770301
0.591353732714162,0.135329696072161,0.0939797523081174,-0.253100697134385,-0.304747020221795,-0.660059580485324,0.00512367672253254,-0.235182846285776,0.998560341201135,0.507277029695849,-0.555732065676777,-0.26634033923854,0.278227200070153,0.229745257069832,1.03847721972208,-0.419098682308781,-0.586968155227922,0.321925585565284,-0.931575595114028,3.00404814080976,0.528673942528707,0.386451638683205,-0.241423761634115,2.27586214181402,2.50532114691018,0.465360039334242,1.79314937915333,-1.62586129261068,0.431961797232692,2.2044168295739,4.09964048053055,-1.01892221854418,0.270280575238056,1.5995756661033,2.78624976937721,-2.09903278401932,-0.949399805833821,0.0910147459940817,0.749506376963331,-0.726494533708952,1.88352026392162,3.3325626424183,4.88854446726815,0.624748469778834,2.31989480928945,3.60678165160783,4.45878301300766,-1.00422605671854,-0.15808617929456,0.66335573044375,2.73844075773841,-1.05660621514628,0.202308397110776,2.51515805744984,3.38122111441717,-2556.93687034162
0.609329557767973,0.165293991702467,0.0931046635933435,-0.247480503030697,-0.302660014381328,-0.697370835894975,0.00103040855480447,-0.266368035985164,0.993917026481888,0.504343961210615,-0.552234449262922,-0.281102961325431,0.28854547780449,0.210302386522563,1.030787721603,-0.408587235335775,-0.557634260667421,0.304162807973612,-0.914543403376371,3.04227226689284,0.520119731347461,0.378278816818084,-0.256783875406556,2.31057037227926,2.4712187814179,0.472354003943351,1.78251301441615,-1.61499762992951,0.483044285836277,2.18030206740499,4.07007296542814,-0.978379086791049,0.276046487405963,1.60587003459831,2.83822238751427,-2.10606633758024,-0.942896469599847,0.0983731322884339,0.750341426325911,-0.696630928037339,1.93467263310796,3.3693357318089,4.96074959779302,0.572520748007334,2.25289167219747,3.55206388584369,4.41474508222536,-1.01881267260625,-0.157818728327804,0.670462864780366,2.76267927902182,-1.05316850394892,0.211380814992462,2.52014131844368,3.35052886936196,-2556.24649584045
0.624405122990095,0.211668413230133,0.0900544441237804,-0.243372862426238,-0.347308250746465,-0.699387636933414,-0.0451201486067781,-0.257818015365504,1.0184820447856,0.47426442786783,-0.521592845372141,-0.309056862179717,0.316966548979409,0.151273845675592,1.00558960525318,-0.399031588914023,-0.567499851195218,0.335196736722564,-0.924199903186487,3.04204153401003,0.513352508543015,0.375112515158782,-0.251413964250048,2.32274533606284,2.42887554619045,0.478573339879832,1.76650631014283,-1.58887343691472,0.475379895401665,2.18634978678485,4.04872727594454,-0.961999170896914,0.290034339192542,1.62574185059338,2.87402109202325,-2.09628359918984,-0.943122373182129,0.0867946297854435,0.726821066729797,-0.722270975483354,1.98114462331895,3.36619958928005,5.02985171091215,0.57719324342715,2.2065766166857,3.50122086468154,4.3654983322968,-1.03861397142765,-0.156906594520718,0.695531708136543,2.79159449926648,-1.0556231642867,0.209743913732579,2.49369272523042,3.33291608086798,-2555.67040233869
0.626989027380824,0.246276685976715,0.086587957290505,-0.233615251012437,-0.403859529317461,-0.687856003201929,-0.0937948612540871,-0.241275163985438,1.04090684111962,0.447628725372376,-0.489044521770074,-0.320976116572815,0.342771049922057,0.0908365660202284,0.965559851990618,-0.386746597608659,-0.568273875144477,0.326805978077782,-0.93892442745637,3.03563419829541,0.518823091008974,0.373767885869787,-0.246819681454134,2.35292552558749,2.39098449439533,0.481211630943738,1.76376572892696,-1.62083122666083,0.509397069677471,2.19706538392494,4.03617100673006,-0.950653478767499,0.29304096862872,1.62800827442735,2.88087458776906,-2.11562822554661,-0.948226397055153,0.0828433886464924,0.732343084260659,-0.731453687249091,1.92988258555772,3.40655521051259,5.05784831636078,0.60145134505135,2.18837540036138,3.47358868948797,4.33207449197824,-1.04044551272159,-0.1467293250822,0.709312072198248,2.81192031908442,-1.05868845005919,0.211023394109823,2.48591205437348,3.30623984575294,-2555.35471084513
0.620034153639392,0.257133310020744,0.0864515754631682,-0.227227987482871,-0.412320307836943,-0.700727225768227,-0.102224022759935,-0.250022654615444,1.03710362790262,0.449082373372112,-0.478825817668682,-0.318708479286249,0.345462414942828,0.0679958907447558,0.959597761752215,-0.384683965523277,-0.562530024866957,0.317997070465182,-0.932838320732647,3.04288917697718,0.522886455969562,0.378751118465678,-0.244322438379836,2.36424292650037,2.38349523445113,0.482332634788023,1.77410332845711,-1.63878873943785,0.501604503910332,2.21305977146895,4.04081781687778,-0.961162532516777,0.282364376174032,1.61385168491504,2.86955977231703,-2.1116276888438,-0.948955510180716,0.0817250974804533,0.72932486433529,-0.74208615426128,1.93686418418387,3.41011835808639,5.04765249281361,0.603029204842824,2.17272030211537,3.47354333727327,4.34201877273314,-1.04016054438188,-0.140659443519227,0.721705868958286,2.81160463707103,-1.05305199080904,0.214316277710612,2.48456890402323,3.29838007424526,-2555.19437654929
0.616108645214436,0.260982284145477,0.0856631628343306,-0.226756514365957,-0.420993865677529,-0.703803902195995,-0.109075629527048,-0.260613885526838,1.03366714984847,0.446223131121605,-0.482124052458647,-0.318069134434346,0.340760936696422,0.0516598275581432,0.946185459821718,-0.381346262377342,-0.572391194225103,0.334136485063623,-0.904380074537069,3.03402731188706,0.522972634084742,0.379337890838711,-0.251758922728577,2.37966696931083,2.3659823466825,0.484983109330036,1.77419300329905,-1.64021431433461,0.497849965040254,2.20765866021076,4.06118993057781,-0.954150458668795,0.281054626083819,1.6076258967083,2.84654173434864,-2.11274521190774,-0.949625543069389,0.0815169292788319,0.73435794291714,-0.713933066083421,1.94815827488553,3.40524688103769,5.02036376254529,0.595579332601368,2.16422620916554,3.46900103428635,4.34090181082234,-1.03701529221377,-0.12874380820253,0.742446147637477,2.80906370611117,-1.05434514749979,0.212501887866934,2.48426606260372,3.29925755267017,-2554.99217139182
0.6092031125702,0.262753611626419,0.085336672239857,-0.228615585900956,-0.418116300279865,-0.690065369501388,-0.117385405960904,-0.256287846732205,1.03698125371223,0.431587160304164,-0.501162429663342,-0.32509345041045,0.328786435533071,0.0554533148378703,0.918254101574551,-0.371254306808969,-0.567757803954713,0.318768115746246,-0.86874859498766,3.03418586885194,0.517500104804598,0.375814041023985,-0.258427708187292,2.34079714493204,2.35484117476092,0.490209785376042,1.77415741916116,-1.62095216175988,0.509949574379291,2.19555382905441,4.084108681471,-0.934985510247562,0.291832553361161,1.61074407907947,2.84041427427659,-2.10832199219706,-0.94612253435111,0.0835457838138237,0.740359826061326,-0.718345661636881,1.96110947800412,3.4109644676071,4.98787750695531,0.599705797360104,2.13596648665975,3.45574171577938,4.33937943433001,-1.03840329659918,-0.12343524245941,0.757913002015261,2.81637825209673,-1.04870675523284,0.217634102378303,2.49871076706179,3.3011846141132,-2554.74808838715
0.598636704671212,0.231455214656505,0.085995704305985,-0.227055722343226,-0.314194546683055,-0.652082052109096,-0.115673686040371,-0.188147219111674,1.03397927397753,0.384092537496109,-0.533798299442552,-0.345618560631236,0.263957938545099,0.160734688656395,0.825778318798199,-0.33619926522505,-0.548415431568331,0.343019018343686,-0.842709224928983,3.06179286675931,0.506435420431598,0.380820654391868,-0.292597209072303,2.30479322079116,2.29240050321703,0.524202038089684,1.82763581543821,-1.59238600327953,0.551258926824398,2.32448458370841,4.04012370813291,-0.930402702188175,0.314058380521933,1.65253114727465,3.02626469396666,-2.06570849857738,-0.92257810380523,0.090817711805577,0.753992915347669,-0.631882731936342,1.93047041967089,3.35025005495649,4.90594204079495,0.610122399533863,2.06362152193894,3.405893853956,4.3129720334484,-1.12289016771854,-0.159433396588249,0.803839132001368,2.95876373571914,-1.02233754919239,0.253729871186273,2.5496661226096,3.35873990577184,-2554.74036242169
0.581360368955008,0.255010927337545,0.0845612571056,-0.236444706329342,-0.310438468507965,-0.609903989033018,-0.0335133815617511,-0.252793723277198,1.01058754406897,0.391444130612624,-0.478212307023936,-0.329178544557561,0.255209596853503,0.199157377278585,0.748741137905308,-0.307251431549245,-0.540168611237889,0.330042021556133,-0.876302422035671,3.0539972875708,0.507458424525737,0.37834920510532,-0.29154127201374,2.3388435999325,2.23958103031776,0.520919847526226,1.84369923240626,-1.58956293565015,0.564224341316344,2.31656445813995,3.96750140821471,-0.883494136032799,0.365242246091976,1.70290323383741,3.10226026251114,-2.1004111549588,-0.946688575636128,0.066288844932782,0.743173636281033,-0.681242102890413,1.96983934247875,3.34825816526097,4.90102188049997,0.606388200457366,2.04373028745194,3.39681199030909,4.31702593654449,-1.06317518567281,-0.0760019149198115,0.896904329478635,3.01937696801786,-1.0566226505436,0.22901116790947,2.59453409072308,3.40616564681073,-2554.71010471783
0.585573355623541,0.285185064880767,0.0850086989009207,-0.228765750846812,-0.361444007237832,-0.655243615839795,-0.0541572767886753,-0.200146942698716,1.01149773274893,0.396647595291009,-0.444664550595885,-0.315409639106187,0.273098640665162,0.189158987484682,0.721231000738012,-0.300691267548902,-0.54223397807994,0.333043021349697,-0.895983051665185,3.05029186391147,0.497897605431562,0.380547587704565,-0.282344354646791,2.37859734275957,2.2572155080581,0.523529173242336,1.84828367423492,-1.5471555850258,0.550588847420901,2.2243931622719,3.93241382713618,-0.88161900733433,0.352472544918056,1.67662839687939,3.06618682564966,-2.10060092992454,-0.952345627672075,0.062713468297184,0.736022670744925,-0.688462529999505,2.01190069916696,3.43612497803782,4.94437505939842,0.582508470611296,2.04203532862671,3.40777713739409,4.33493217469807,-1.05240693988034,-0.0593872930744048,0.919838567641481,3.01590370729927,-1.04320264373769,0.23848614258347,2.60827503150029,3.4191839044093,-2554.42599907489
0.597589372679379,0.39347790293089,0.0812789943789648,-0.203854122723568,-0.479236784075585,-0.687422754089584,-0.0388501670240029,-0.252393771213176,1.01789599634355,0.417338804034117,-0.466041506699731,-0.349054855821207,0.330740876967452,0.0818790606116654,0.653342968219488,-0.274299327200481,-0.547365774010408,0.336945245151928,-0.82907560782125,3.07650313749619,0.481864956708635,0.352520722401988,-0.305843365649786,2.41675188578123,2.20309077582165,0.540440495737546,1.80281745787716,-1.52275920563953,0.54788471477571,2.19715350647491,3.85102202340785,-0.838915789453501,0.360992152688692,1.64495462277708,2.80989047046761,-2.07928212001193,-0.931229909743112,0.0924281800832496,0.761587953668151,-0.688298904197976,2.11077682175015,3.58124018159835,5.13275213702934,0.627320502398348,2.07236323512556,3.43555554857724,4.3599110101488,-1.1153561507711,-0.129462578761045,0.855530537224216,2.94819997466229,-1.00163340514879,0.269485993587684,2.600369141226,3.39239924461344,-2554.25546246384
0.602870560808704,0.371450410311485,0.0826691331526378,-0.209480816006421,-0.438573661610542,-0.697816664122032,-0.0980107508308303,-0.292601091813739,1.01458394894121,0.430240764118441,-0.534536998355675,-0.289776734861403,0.343750215014725,0.0240669908709212,0.624818968429101,-0.263164024903462,-0.553733814936617,0.338027467632975,-0.776434164084356,3.07179555014763,0.470794624619917,0.360971851377683,-0.300159226720005,2.4230964906168,2.19535873638561,0.534542142617025,1.77563042118853,-1.4803944152327,0.584188565008481,2.22753621644714,3.96212789134379,-0.868070643052616,0.31901091077063,1.59676419570145,2.81289089794673,-2.09036076521189,-0.937400111418917,0.0831286691485908,0.746264766400277,-0.711705002971928,2.08852712990049,3.58049328127559,5.22251536999255,0.659408631700788,2.09325021321305,3.43231914973705,4.34168510362908,-1.07826654515543,-0.0969742183977567,0.87214492804015,2.9228305593018,-1.00357679207797,0.259968168662503,2.56237938689359,3.34541307010371,-2554.17434127709
