"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_2","gamma_LV4","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",0.0200373094888473,0.166244426886489,-0.117179619895662,-0.026540347982743,-0.0674215584419029,0.0382286743078155,-0.0268468118688922,0.00469556745139103,0.0674959568782316,0.0287644566106882,1,-0.108214499436061,0.119202257816814,0.104201811514289,-0.0236103572796957,0.0197644871320453,0.00314973407763806,0.00209165898129335,0.00122385738291363,0.00029173701365148,-0.0013537081140415,0.000899052109516772,-0.00225909001242355,0.00386981688199677,0.00201562860892165,-0.000116067390438547,-0.00144978320684647,0.00321347021610119,0.00283850108897025,0.00101129538252749,4.76079157720909e-05,0.00238015632628428,0.00289432213085854,0.00301086680960125,0.00277596979449693,-0.000861792311194842,-0.000941305225079919,-0.000779438960876258,-0.000557399821718477,0.00361332141596415,0.00390562825166905,0.00366288084240024,0.00390582821644479,0.00419959607919649,0.00307990441473628,0.00237636046217914,0.00224062875347133,0.00227236616062358,0.00233577636072804,0.00224350987373606,0.00150828976380901,0.00377804290606114,0.00325010388740958,0.00118827623436348,0.000727789849678424
"b_SI_PANEL",0.195929210666209,0.157951038779401,0.0802104413141517,-0.0417706188100497,0.065935019694632,-0.0176363060371835,0.0884594280614942,0.0239296091179093,0.0203570301116581,-0.0287279380424579,-0.108214499436061,1,-0.0350588562340808,-0.0449816214393326,0.00442675878538703,-0.0511591030686016,0.00266494823448538,0.00127996890562391,0.00561418414452896,0.000769889206047545,-9.58439167444854e-05,0.000799775667956459,0.00490194479259755,0.00597956688210428,0.00135538885498499,0.00119661827753211,0.00013426511927898,0.0020915264910276,0.00176177860559497,0.00107833988159487,0.00148744865163601,0.00195758955796435,0.00198719190534394,0.00221258233695705,0.00228105470544184,-0.000753497239873955,-0.00181115487780954,-0.00273903512790541,-0.00302575447892285,0.0016686106166168,0.00484909351283931,0.00528396547313235,0.00477463947920777,0.00302220233939063,0.00202821739324361,0.00162930611840987,0.00166389549967715,0.00141624814265104,0.00161103519512583,0.00170964020239618,0.00141938281451529,0.00272363720078015,0.00260302962485051,0.00113192411101631,0.000776169789463109
"b_SI_ZER",0.135263851799243,0.22792794595561,-0.113090555869122,0.0353175364472332,-0.129729274900166,-0.0995102274911191,0.0325542789891483,0.068136573940646,0.139444545449748,0.102088708234388,0.119202257816814,-0.0350588562340808,1,-0.0872176547682512,-0.00538283652347406,0.0215629501431766,-0.00012169131965053,9.96589809061897e-06,0.00474445703896562,-0.00251089693247562,-0.000636345266748201,0.00214347046520163,-0.00713034362195495,-0.00101168125223126,-0.00600828893456265,0.00122652069929679,0.00210234267311685,0.00101148978594695,8.75856747856692e-05,-0.00132168141197613,-0.00178914207805187,-0.000328855271813623,-5.37216598001644e-05,-4.90911888913334e-05,-6.56525441782755e-05,-0.000179331302016607,0.00092293411572173,0.00219343959984406,0.00261939404079973,0.000208189916592936,0.000254752880552451,0.000386194886611457,0.00044202754551053,-0.0010687069839407,-0.00260779393787212,-0.00335693201396126,-0.00353099469999619,-7.95125410651459e-05,-9.4663554433832e-05,-6.81377374954722e-05,-6.54872862686981e-05,-0.000450640393756935,0.000527626594605959,0.00146196168912753,0.00150977462129827
"b_SI_MTRP",0.0631063160237648,0.00821922753267552,-0.0480303998930141,-0.132029591268053,0.0408146851411689,0.05707032476631,0.110620760048975,-0.0121161261517286,0.156765190485321,0.159579792405889,0.104201811514289,-0.0449816214393326,-0.0872176547682512,1,-0.0215054069698264,0.0692964030849357,-0.000571587665984506,0.00209866568458794,-0.00452693200261154,0.00186554429503988,-0.00352263219605052,-0.00175195908288403,0.00464775645935943,0.0022584276413427,0.000710726705965569,0.000173562364996607,0.000630903080890747,0.00201163856190732,0.000709401535179419,-0.00149889459893926,-0.00351218415781552,0.000210210210773971,0.000550831646010593,0.000201030484057737,-0.000342892934159515,-2.66014807400247e-06,-0.000693633593907634,-0.00145100958744007,-0.00170721213495054,0.000847207197693908,0.00133909486286317,0.000763167748325598,0.000728885797980392,0.00105567662834182,0.000456127013187346,-4.49359857581107e-05,-0.000238989807267372,-0.000528112884815202,-0.000360601751757592,-0.000212669742593809,4.18624654653394e-05,0.000279791069992953,0.000365356559348198,-7.59993337546769e-05,-7.66762151913257e-05
"lambda4",0.00208675388945083,0.00783352519328553,-0.0568057477877311,0.0236369236209235,0.0186652381380784,0.0505430585122159,0.0762977690295383,0.0442205264950059,-0.0384809484388587,0.0410975111569651,-0.0236103572796957,0.00442675878538703,-0.00538283652347406,-0.0215054069698264,1,-0.782884310674511,-0.0348401665994439,0.0238023557492305,-0.00781770624908641,-0.113092237478284,0.0528782049726576,0.0594394949500428,-0.0152345807842321,-0.0842247878871031,0.0195793159305396,0.00146391275098882,-0.0117312729870481,-0.0361178969274825,-0.0188616790010394,0.0067069819118979,0.0289401398052273,-0.0235806223558643,-0.0211523292314428,-0.0115904220503706,-0.00048066385222875,0.00216837418995354,0.00801905511315898,0.0149029555395073,0.0167976960802375,0.0030086073552096,-0.0310027116615646,-0.0422728988550994,-0.0446620773220968,0.00685411722960851,0.0393644186835368,0.0462162411568505,0.0380461553822387,0.00109479593900696,-0.00397642768122175,-0.00823462280115293,-0.0106633017600697,-0.0178696040382702,-0.0102790535543642,0.0101288723901338,0.0123503776761171
"lambda5",-0.0134397036705729,0.119887867283819,0.0262710649807052,0.000609322485411124,0.0248053998309924,-0.0032110266744754,-0.112686095206435,-0.0817353645139855,0.067857488061114,-0.0102631750538304,0.0197644871320453,-0.0511591030686016,0.0215629501431766,0.0692964030849357,-0.782884310674511,1,0.0181439717323039,-0.00263888568090928,-0.00530519082849471,0.0811883624631508,-0.0469867645721042,-0.0495249821375161,0.0225460841334525,0.0387699674447694,-0.0402384363451486,0.000984561822828,-0.00186250190523404,0.0290477736578909,0.0156051266966725,-0.0117426956702674,-0.0373474649323253,0.0166892345880302,0.0151654596049308,0.00410527210833357,-0.00821240276729899,-0.00308360667352051,-0.00840832372888482,-0.0141542742885345,-0.0157640038581274,0.00479953403980888,0.0216630580132173,0.0282235081665429,0.0293528945810616,-0.00287915914503273,-0.0308548989590847,-0.0384077505250447,-0.0336431763769162,-0.00443199641714426,-0.000538358783032032,0.00275637771690825,0.00525311513615434,0.0158064467182055,0.012457129947958,-0.000868891197814592,-0.00314039572146248
"gamma_USOCINTURON",0.000542531302101246,0.0870020981615369,0.000142499717352042,-0.000120383011575712,-0.00034269927094113,-0.00157381146886521,-0.00281802970358115,-0.00106833923725649,8.67492651111488e-05,-0.000749980940311393,0.00314973407763806,0.00266494823448538,-0.00012169131965053,-0.000571587665984506,-0.0348401665994439,0.0181439717323039,1,0.0677887959504341,0.11985285200852,0.175240260832825,-0.00153206087767157,-0.0501959507113354,-0.0054351435883273,-0.00390527085888404,0.052349024232614,0.0216886405400433,0.0711390516275305,0.598167662978365,0.847035007698941,0.575027605429231,0.337092254005281,0.783935616912158,0.816098646012642,0.748308306176308,0.595027223338778,-0.194091745947771,-0.269497340673464,-0.29511642050788,-0.282415548773574,0.702305885666943,0.546402978080482,0.415215788706635,0.305272791054243,0.678272965497626,0.571501153611559,0.470852411000993,0.412061459745629,0.596468638882041,0.614601001324909,0.591521645784568,0.412056651579635,0.604772248618185,0.628584909797644,0.497849169468256,0.424323351376779
"gamma_USODISPMOB",-0.00311096875447378,0.0802823404774747,-0.00761449784751478,-0.00233300760080116,-0.00628943014045955,-0.00610764377477325,0.00374129246499644,0.000920498541133943,0.00158250137125273,-0.00181469720598178,0.00209165898129335,0.00127996890562391,9.96589809061897e-06,0.00209866568458794,0.0238023557492305,-0.00263888568090928,0.0677887959504341,1,0.111221870658777,-0.0782715242102518,0.0234436818968067,-5.98908019584517e-06,0.0249026103705546,0.00949997517617862,-0.12092812674808,0.00699068896556745,-0.106140694727644,0.167625356965873,0.249471278112704,0.167428238241566,0.13966324394116,0.236558989046969,0.241730388996889,0.215965722288973,0.183904842347894,-0.11687143958471,-0.158783025289683,-0.172692616454609,-0.165415136939296,0.394399722385574,0.376930945876088,0.320635682730626,0.262640554288424,0.390454042276844,0.305297712465083,0.232912668366223,0.189600400918772,0.187412879828595,0.19103970474036,0.182889871622096,0.128881846766406,0.378682153570401,0.376537662994516,0.276554563765098,0.231992158667916
"gamma_EXP_2",0.00250510757243515,0.03860786264182,0.00239866598864923,-0.000678055392197502,0.00186491569746782,-0.00363561582755432,-0.000993461022423409,0.00358640233801117,-0.000218361977556076,-0.00281262532876393,0.00122385738291363,0.00561418414452896,0.00474445703896562,-0.00452693200261154,-0.00781770624908641,-0.00530519082849471,0.11985285200852,0.111221870658777,1,-0.170892427875287,0.139322745983725,0.153093944876605,-0.126801686239888,0.0511796677122741,0.0420078082149671,0.052417252768547,0.047478574328316,0.0660941628176278,0.19469214398267,0.143109402192902,0.13229164956443,0.151752544599452,0.166996561616527,0.147477243607424,0.120101945040627,-0.0688476701905212,-0.0812076796300576,-0.0719959451826941,-0.0587291023101255,0.228292667645676,0.21296694488052,0.172723157171409,0.134027724319658,0.237645270106393,0.207912003684361,0.170608607733486,0.147909784224533,0.147539248668567,0.142165179212761,0.127910648250059,0.0788169502344499,0.204967270693422,0.21272840393372,0.175680144090633,0.151454783800436
"gamma_LV4",0.00126958664902721,0.0242690841364708,-0.000429313410416913,0.00105818510480778,0.00946140596274246,0.00195933677390965,-0.00439821717085345,-0.0046403500629509,-0.00116407182615403,0.00331444760648018,0.00029173701365148,0.000769889206047545,-0.00251089693247562,0.00186554429503988,-0.113092237478284,0.0811883624631508,0.175240260832825,-0.0782715242102518,-0.170892427875287,1,-0.444672608406052,-0.5038544953623,0.157593763362003,-0.151132610637873,0.00878102048620376,-0.0761634060221887,0.234877113072883,0.261215897403109,0.0660689549700361,-0.0681658013488788,-0.149731054434676,0.132721917484543,0.111898781264535,0.0866592271432873,0.0489047468028255,-0.0197043300851522,-0.0564399687082359,-0.0901215871606781,-0.0999803222367213,0.129060568951682,-0.0804878101264742,-0.128154293492141,-0.127467125019193,0.0471418425128437,0.012127254918604,-0.00875615272655278,-0.00967291807097433,-0.0281561446663276,0.0148918061016432,0.053662039683365,0.0856442078307496,0.0170171755848135,0.071201988743442,0.113807383887171,0.109764403429419
"zeta_PrPer",-0.00166358569168491,-0.00649060798700151,-0.00310134162135738,0.000885921309569246,-0.00473898655241964,-0.00161930679203389,-0.000299583405946046,0.00274104098194384,-0.00215860915514597,-0.0020897904749816,-0.0013537081140415,-9.58439167444854e-05,-0.000636345266748201,-0.00352263219605052,0.0528782049726576,-0.0469867645721042,-0.00153206087767157,0.0234436818968067,0.139322745983725,-0.444672608406052,1,0.17832270322836,-0.116317355235652,0.111186053758392,0.0211857681415216,-0.1759427004561,-0.104278329958873,-0.688722976742793,0.133241265011145,0.657242523500656,0.817313361566008,0.0429524097407287,0.00409714877451398,-0.0321779416890112,-0.0399323573853373,-0.00528044161995375,0.00927916735847735,0.0259775530342622,0.0332549016929349,-0.00858965662993192,0.071692196135602,0.0864065437152804,0.0911671183391004,0.0225667794170159,0.0218223828799658,0.0207905603423157,0.0216060498224762,0.146938062626247,0.0858691415332838,0.0239723470833648,-0.0493728911653207,0.0509596159533002,0.0125550120635155,-0.0350800275453817,-0.0394307430007613
"zeta_AmbTr",0.00054021910088223,-0.012427640060381,0.00134240841896719,-0.000896737884820599,-0.00445220483103062,-0.00191516709912268,0.00424397515135755,0.00434075244224636,0.000310022071053558,-0.00186594216553727,0.000899052109516772,0.000799775667956459,0.00214347046520163,-0.00175195908288403,0.0594394949500428,-0.0495249821375161,-0.0501959507113354,-5.98908019584517e-06,0.153093944876605,-0.5038544953623,0.17832270322836,1,-0.0765798926211593,0.0827629889528966,0.0485520241976444,0.105599501474246,-0.0677578461841884,-0.0476245950344005,-0.0514560373542495,-0.0663899671774219,-0.0283411046286623,-0.306864413650735,-0.090690423129003,0.130548563806735,0.273289220732451,0.0079616303437138,0.0225863816865495,0.0369538265432676,0.0414892537962537,-0.0522844969411003,0.0332386914688377,0.0504581709413487,0.0488880308918439,-0.0125225885210203,0.0118170466187512,0.02173155310471,0.0226362069787082,0.0135062645888724,-0.00726237399396881,-0.0279446206985544,-0.0482467391535502,-0.00783842370329657,-0.0297925367311815,-0.0467413161233065,-0.0435542589853424
"zeta_ComVrb",-0.000658709758095354,-0.000912480762953703,-0.00310073671098648,-0.000272231430173736,0.0115218561752627,0.00303016406936564,0.00245412046813449,-0.000123120241822688,0.000559995703176578,0.00398799758770643,-0.00225909001242355,0.00490194479259755,-0.00713034362195495,0.00464775645935943,-0.0152345807842321,0.0225460841334525,-0.0054351435883273,0.0249026103705546,-0.126801686239888,0.157593763362003,-0.116317355235652,-0.0765798926211593,1,-0.176850621879501,0.042717999933525,-0.00406777105321981,0.120154903899614,0.0545321320383736,-0.0207538040452951,-0.06116742086603,-0.0740381800716994,-0.0105528915993984,-0.00772608717390521,-0.0059466317530509,-0.00499881907230695,-0.0307709708283302,-0.174219205514006,-0.307757231578482,-0.344085209308714,0.0511898308719502,-0.0979730392052338,-0.132889575437252,-0.140015677742256,0.0156641795643265,0.0249510666605828,0.0257890445108393,0.0292526306373614,-0.0324349853244392,-0.0212319422824708,-0.0112844459233417,0.00174318755992217,-0.0418451989170004,0.00744930157869316,0.050174652679469,0.0496751799878857
"zeta_ComAfec",-0.00210743305531395,-0.0209297832967866,0.00864105465644115,-0.0144423015074539,0.00720824363197418,0.00665376914935528,-0.00739363524770833,-0.00336427880027135,0.00570032485363856,-0.00244527416121582,0.00386981688199677,0.00597956688210428,-0.00101168125223126,0.0022584276413427,-0.0842247878871031,0.0387699674447694,-0.00390527085888404,0.00949997517617862,0.0511796677122741,-0.151132610637873,0.111186053758392,0.0827629889528966,-0.176850621879501,1,-0.0775554538249796,0.040701730538969,-0.135131201749207,-0.0463172490688893,0.0204870493280969,0.0519255358666226,0.0616723248013872,0.0103802762882669,0.00825745280594087,0.00318984984758231,0.000132350200609885,0.00562055593670988,0.0345455695613753,0.0588850487172164,0.064164808044606,-0.190012158896293,0.497387454442382,0.63941581744718,0.673759804000902,-0.032458196802428,-0.11445853838771,-0.140460852675723,-0.14259807070652,0.0181624466809954,0.0117516416845508,0.00591227025075024,-0.000367055784299666,0.0629883764603775,-0.0178950285587825,-0.105479483459349,-0.102674023490884
"zeta_ConCl",-0.00132574837611693,-0.0147559934005256,-0.00327779222414409,0.00624591973297821,0.000543764696547056,-0.00306986313845384,-0.00227207189041763,-0.00667633887693499,0.000678414926396172,0.00155580173236945,0.00201562860892165,0.00135538885498499,-0.00600828893456265,0.000710726705965569,0.0195793159305396,-0.0402384363451486,0.052349024232614,-0.12092812674808,0.0420078082149671,0.00878102048620376,0.0211857681415216,0.0485520241976444,0.042717999933525,-0.0775554538249796,1,-0.00187740707725419,0.174399516040542,0.00683778300091985,0.00608020537710208,0.00739718027688177,0.0111581383635336,0.00412468243385102,0.0087672611820613,0.0123944638915869,0.0151335518463793,0.0136942710070427,0.00166898918279375,-0.0113038143772073,-0.0152960873231054,0.0301063871046698,-0.129567363780861,-0.171055513280261,-0.179683361715222,0.194930582480508,0.486114107064189,0.609119533950017,0.639585972594224,0.0171935338340672,0.0133027287763846,0.00835795133601184,0.000789213323821931,-0.0479568451455176,-0.0274851053342279,-0.0132958605536173,-0.00953779080578382
