"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"PAVIMENTO"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"SEM_A1"	"SEM_A2"	"SEM_A3"	"SEM_EC"	"Panel_A1"	"Panel_A2"	"Panel_A3"	"Panel_EC"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"
"21"	"{116C5EFA-C6C5-E811-914C-74867AD5B714}"	1	0	1	5	14	3	5.9	16	3	5.3	15	3	5.35162929150614	20.4066666682561	3	13	8	8	3	4	3	3	6	1	0	1	1	2	1	2	0	0	0	0	0	0	0	0	1	1	10800	3	5	3	1	2	1	4	1	1	3	1	1	2	4	1	1	1	5	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.6	2.20338983050847	1.50943396226415	1.49487185382912	0	0	0	0	1.2	0.169491525423729	0	0.18685898172864
"22"	"{11EF8DD3-11DD-E811-8FB7-74867AD5B714}"	1	0	1	5.7	19	3	5.9	19	3	5.9	22	3	6.36603958238424	23.9391666650772	17	17	19	18	4	2	5	3	1	1	0	1	2	2	2	1	0	0	0	0	0	0	0	0	1	1	12500	4	2	3	5	2	3	5	2	3	5	3	2	4	1	5	4	2	1	4	4	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	2.98245614035088	2.88135593220339	3.22033898305085	2.82750362561499	0	0	0	0	0.175438596491228	0.169491525423729	0	0.157083534756389
"23"	"{13ECA564-E8D7-E811-8FB7-74867AD5B714}"	1	0	1	3	9	2	3	14	4	4.6	17	3	2.54612260750997	11.8005499998728	4	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6500	2	4	4	1	2	1	4	1	1	1	1	1	3	5	2	1	2	2	1	1	2	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	1.33333333333333	1.33333333333333	1.08695652173913	1.57101625357778	0	0	0.217391304347826	0	0	0	0	0
"24"	"{14C5A5D6-2FDD-E811-8FB7-74867AD5B714}"	1	0	1	4.2	8	3	4.5	15	3	4.8	15	3	4.00758480174602	18.6805499990781	2	6	10	7	1	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	9800	4	4	4	1	2	1	4	1	1	1	1	1	3	5	2	1	3	4	2	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0.476190476190476	1.33333333333333	2.08333333333333	1.74668792958548	0	0.222222222222222	0.208333333333333	0	0	0	0	0
"25"	"{14ECDC53-57E7-E811-8FB7-74867AD5B714}"	1	0	1	5.8	15	3	5.6	17	3	7.4	18	3	3.15650373100609	18.1158333301544	6	10	9	25	1	2	1	2	6	0	6	2	1	2	1	2	1	0	0	0	0	0	0	1	1	1	10900	4	1	4	1	1	1	2	1	1	1	1	1	2	5	4	2	1	3	5	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1.03448275862069	1.78571428571429	1.21621621621622	7.92015537774499	0	0	0.135135135135135	0	1.03448275862069	0	0.810810810810811	0.633612430219599
"26"	"{153C09B2-78E8-E811-8FB7-74867AD5B714}"	1	0	1	7	20	3	7.8	23	2	8.4	29	3	5.0934231312904	15.7068833311399	10	18	10	11	2	5	2	2	0	0	6	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	11000	1	1	5	2	2	2	3	2	2	2	2	2	2	5	4	3	2	2	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1.42857142857143	2.30769230769231	1.19047619047619	2.15964778822787	0.142857142857143	0	0	0.196331617111625	0	0	0.714285714285714	0
"27"	"{15FA02A6-ADCC-E811-914C-74867AD5B714}"	1	0	1	6.5	19	3	7.8	20	2	6.6	27	3	7.01179764902764	23.269883330663	14	13	19	14	2	3	3	0	0	1	0	1	1	1	2	1	0	0	0	0	0	1	1	0	1	1	13000	1	5	5	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	5	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	2.15384615384615	1.66666666666667	2.87878787878788	1.99663491457735	0.153846153846154	0.128205128205128	0	0	0	0.128205128205128	0	0.142616779612668
"28"	"{164EE8A2-76BE-E811-914C-74867AD5B714}"	1	0	1	3.6	10	2	3.6	10	0	3.6	10	0	2.39929725460373	6.57099999984105	16	16	16	10	2	999	999	1	4	4	4	0	1	999	999	0	0	0	999	999	0	0	0	0	1	1	8900	1	5	4	2	1	2	5	2	2	2	2	4	2	2	1	2	1	2	1	2	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	4.44444444444444	4.44444444444444	4.44444444444444	4.16788706810387	0	0	0	0	1.11111111111111	1.11111111111111	1.11111111111111	0
"29"	"{16644C52-46C0-E811-914C-74867AD5B714}"	1	0	1	8	20	3	7.5	22	3	7.3	22	3	7.06357971415996	35.5969500025113	13	8	20	8	6	4	6	4	0	0	0	0	2	2	2	2	0	1	1	1	1	1	0	0	1	1	13800	3	1	4	1	2	1	4	1	2	2	1	1	1	2	4	3	3	3	2	2	3	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1.625	1.06666666666667	2.73972602739726	1.132570215632	0.125	0	0	0.141571276954001	0	0	0	0
"30"	"{16920B97-86E2-E811-8FB7-74867AD5B714}"	1	0	1	5.7	20	3	5.8	22	3	6.4	22	3	6.39574423991573	26.7703833301862	18	17	25	21	2	3	1	2	0	1	0	0	1	1	2	2	0	0	0	0	0	1	1	0	1	1	12300	4	3	2	2	1	1	4	1	1	2	1	1	3	3	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	3.15789473684211	2.93103448275862	3.90625	3.28343336009895	0.175438596491228	0.172413793103448	0	0	0	0.172413793103448	0	0
"31"	"{18AE6C83-17A7-E811-BDF0-74867AD5B714}"	1	0	1	5.3	11	1	5.4	13	2	6	15	3	3.80144723851796	13.2478833357493	6	7	6	6	2	1	2	999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	8000	4	1	2	5	2	4	4	2	2	4	4	4	2	1	4	4	2	1	3	3	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1.13207547169811	1.2962962962963	1	1.57834625171312	0	0	0.166666666666667	0	0	0	0.166666666666667	0
"32"	"{18C72602-3CDC-E811-8FB7-74867AD5B714}"	1	0	1	4.8	16	2	5.2	18	2	5.9	16	2	5.64549274090123	14.8357333342234	14	12	12	12	1	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	10800	3	1	2	2	2	1	4	2	1	2	1	1	2	2	1	3	2	3	2	4	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	2.91666666666667	2.30769230769231	2.03389830508475	2.12558948363546	0	0	0	0	0	0	0	0
"33"	"{19234B93-DC53-E811-884F-74867AD5B714}"	1	0	1	5.7	12	3	5.6	16	3	6	21	3	6.2928990893376	16.3699333349864	5	7	15	7	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	1	1	2	2	1	2	11200	2	1	2	5	1	3	3	3	3	5	5	5	4	4	3	4	2	1	3	4	4	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0.87719298245614	1.25	2.5	1.11236488947685	0.175438596491228	0.357142857142857	0.333333333333333	0.158909269925265	0	0	0.166666666666667	0
"34"	"{1A27CCF2-1FCF-E811-914C-74867AD5B714}"	1	0	1	7	15	1	7.2	16	2	7.6	16	2	7.09674130805823	15.2309999982516	7	9	7	7	3	5	3	3	2	4	1	2	2	2	2	2	0	0	0	0	0	0	1	1	1	1	12100	1	5	3	1	2	1	4	1	1	3	1	1	2	3	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1.25	0.921052631578947	0.986368207060277	0	0.138888888888889	0.131578947368421	0	0.285714285714286	0.555555555555556	0.131578947368421	0.281819487731508
"35"	"{1C22F1B4-92C9-E811-914C-74867AD5B714}"	1	0	1	3	8	2	2.9	10	3	3.2	14	3	2.53262021203206	6.53450000286102	3	5	5	3	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	1	6500	1	5	3	1	2	1	4	1	1	1	3	1	3	5	1	1	2	2	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1.72413793103448	1.5625	1.1845439698173	0	0	0	0	0	0	0	0
"36"	"{1D50AE02-10CC-E811-914C-74867AD5B714}"	1	0	1	6.7	25	3	6.9	28	3	6.2	26	3	6.47320523924045	29.7498999993006	21	18	28	23	5	4	4	4	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	2	1	12600	1	5	4	1	1	1	4	1	1	1	1	1	2	5	2	1	2	1	2	1	4	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	3.13432835820895	2.60869565217391	4.51612903225806	3.55310841383098	0	0	0	0	0	0	0	0
"37"	"{1DA55572-BD69-E811-95E4-74867AD5B714}"	1	0	1	4.5	18	3	6	19	2	5.7	19	2	4.64159732382637	11.8507333358129	6	9	8	6	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	8800	4	2	4	4	1	4	4	4	4	4	2	4	2	3	1	2	3	5	2	3	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1.33333333333333	1.5	1.40350877192982	1.29265844953862	0	0	0	0	0	0	0	0
"38"	"{1E6D39FA-95BE-E811-914C-74867AD5B714}"	1	0	1	4.5	16	2	4.6	15	2	5.3	15	2	2.630331288637	10.1517833352089	9	12	4	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	8500	1	5	1	1	2	2	4	1	2	1	1	1	1	2	3	3	1	1	5	4	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2	2.60869565217391	0.754716981132076	3.42162222640163	0	0	0	0	0	0	0	0
"39"	"{1EEE8B83-20D7-E811-8FB7-74867AD5B714}"	1	0	1	5.5	17	3	4.7	20	3	5.9	21	3	4.38749730530849	16.7344000021617	7	13	15	13	1	0	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0	0	0	0	1	1	10500	2	1	1	4	1	2	2	1	2	2	1	2	2	1	5	3	2	2	5	2	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1.27272727272727	2.76595744680851	2.54237288135593	2.96296478274098	0	0	0	0	0	0	0	0.455840735806304
"40"	"{20476B39-38C0-E811-914C-74867AD5B714}"	1	0	1	3.4	11	3	3.3	15	3	3.9	16	3	2.25792978352373	8.22833333412806	10	10	11	6	2	2	2	1	3	1	10	0	1	1	2	1	0	0	0	0	0	0	0	1	2	1	6000	1	2	1	1	2	1	4	1	1	1	1	1	1	5	5	4	1	2	1	1	3	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	2.94117647058824	3.03030303030303	2.82051282051282	2.6573014111344	0	0	0.256410256410256	0	0.882352941176471	0.303030303030303	2.56410256410256	0
"41"	"{20BDF31E-4DC3-E811-914C-74867AD5B714}"	1	0	1	5.8	18	3	5.8	18	0	5.8	18	0	4.79854997903428	17.8704333345095	11	11	11	14	3	999	999	1	0	0	0	0	2	999	999	2	0	0	999	999	1	1	1	1	1	1	10300	1	5	2	5	2	4	4	5	4	4	2	4	4	3	2	2	2	3	2	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	1.89655172413793	1.89655172413793	1.89655172413793	2.91754802204176	0.172413793103448	0.172413793103448	0.172413793103448	0.208396287288697	0	0	0	0
"42"	"{214A69B7-9CC6-E811-914C-74867AD5B714}"	1	0	1	5.7	15	3	4.3	16	3	5.5	14	2	4.14609453488178	15.668666668733	18	10	14	14	4	1	3	2	0	0	0	1	2	1	2	2	0	0	0	0	0	0	0	0	1	1	9300	2	5	1	4	2	3	3	4	1	3	1	1	3	5	2	1	1	1	3	1	5	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	3.15789473684211	2.32558139534884	2.54545454545455	3.3766716803526	0	0	0	0	0	0	0	0.2411908343109
"43"	"{23F0FAB8-1891-E811-A983-74867AD5B714}"	1	0	1	5.7	18	3	6.6	22	3	7.5	32	3	6.24985553793692	20.7561166644096	14	12	23	14	2	2	4	2	0	1	2	0	2	2	2	2	0	0	1	1	0	0	1	1	1	2	10000	1	1	2	4	2	4	4	5	4	4	5	4	4	2	4	3	2	4	5	3	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	2.45614035087719	1.81818181818182	3.06666666666667	2.24005177640016	0	0.151515151515152	0.133333333333333	0	0	0.151515151515152	0.266666666666667	0
"44"	"{24059CC8-75CD-E811-914C-74867AD5B714}"	1	0	1	4.3	15	3	5.7	17	3	5.5	18	3	4.38871899411864	31.9890499989192	17	20	11	17	3	4	2	3	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	1	9500	1	5	2	2	2	1	4	1	1	2	1	1	1	2	2	2	1	1	2	2	3	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	3.95348837209302	3.50877192982456	2	3.87356766810129	0	0	0	0	0	0	0	0
"45"	"{248C222D-70DF-E811-8FB7-74867AD5B714}"	1	0	1	4.3	13	2	5.2	14	2	4.5	15	3	4.09073760330632	11.5539333343506	10	10	11	8	2	3	3	2	0	0	0	0	1	2	2	2	0	0	0	0	0	0	1	0	1	1	9000	4	5	5	2	2	2	5	2	2	2	2	2	4	5	4	1	2	2	2	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	2.32558139534884	1.92307692307692	2.44444444444444	1.95563753430042	0	0.192307692307692	0	0	0	0	0	0
"46"	"{278C5F4E-0EC1-E811-914C-74867AD5B714}"	1	0	1	4.2	16	2	6	17	2	5.1	18	2	4.16604526925258	17.6693333347638	9	10	10	10	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	9300	1	1	5	2	2	2	5	2	2	2	2	2	4	3	3	1	1	1	3	1	4	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	2.14285714285714	1.66666666666667	1.96078431372549	2.40035797829774	0	0	0	0	0	0	0	0
"47"	"{281B2481-CFD2-E811-8FB7-74867AD5B714}"	1	0	1	3	8	1	3	8	1	4.6	10	1	3.93480301965578	13.2180499990781	3	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	8300	1	5	1	1	2	1	4	1	1	4	1	1	1	3	1	1	3	3	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0.869565217391304	1.77899629664622	0	0	0.217391304347826	0	0	0	0	0
"48"	"{28BA7C53-91C9-E811-914C-74867AD5B714}"	1	0	1	2.3	6	3	2.3	6	0	2.3	6	0	1.67889412663829	5.17211666901906	3	3	3	3	1	999	999	1	0	0	0	0	1	999	999	1	0	0	999	999	0	0	0	0	2	1	6000	1	4	4	1	2	1	4	1	1	1	1	1	3	5	3	2	2	4	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1.30434782608696	1.30434782608696	1.30434782608696	1.78689052061133	0	0	0	0	0	0	0	0
"49"	"{29758F97-06CC-E811-914C-74867AD5B714}"	1	0	1	4.5	20	3	4.6	22	3	4.7	24	3	4.48312964728217	22.8236666679382	18	17	19	17	3	1	1	1	1	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	1	10000	2	4	4	1	2	1	4	1	1	1	1	1	2	5	1	1	2	2	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	4	3.69565217391304	4.04255319148936	3.791993838569	0	0	0	0	0.222222222222222	0	0	0
