"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
2.87238812086365,1.72023828446362,1.32193266881903,1.15276988647502,-0.847364439483048,0.461920733945109,0.575038696869004,0.708866578977595,-0.632865798352542,-1.4854682172193,-1.13372922266396,-0.293321295848045,-0.038295652669507,0.058932844877265,0.0939243935297567,0.539599650202646,-0.996037202172423,-3.45696114820293,-4.28357376553433,-1.47974522566875,4.37181008650579,5.82055950479282,2.21635528695163,2.39403824815168,-3.61322954932929,-0.943461057836362,2.81710617868135,5.2691420741247,-3.99149332442429,-0.805990375188198,2.4890949248409,4.38457624770785,-1.18309645273229,-0.247237274318432,0.99463137720234,2.04920879305737,-1.97643678707463,0.929177295141814,2.94804860760244,4.72273258205765,0.426444922105647,2.21581243721735,3.1447434681403,3.78529560807439,-0.354410006733649,0.855150283968127,1.88140080838974,3.88818784613284,-0.361306881078744,0.92260074975381,3.54191010882351,4.17306115492885,-2853.61675067937
2.85218445669652,1.70405953613652,1.4598407488296,1.14197929637046,-0.826903687500809,0.446809783174105,0.505882715862357,0.641689191894045,-0.628532180332834,-1.52549568350663,-1.11501405322295,-0.301737198518074,-0.0504453845779599,0.0561072713007977,0.114346170725348,0.432930382570193,-0.960709148301823,-3.51556468730545,-4.4117345425302,-1.45564055206052,4.42716620777118,5.84706733972307,2.21983637200949,2.41339099766568,-3.63552615166974,-0.946904390938612,2.83371558550587,5.35162394295048,-4.01081189543172,-0.885192249235272,2.46916844621263,4.46910483176091,-1.2556689240099,-0.178814015949622,0.891987332283664,2.0231577949126,-1.94540494926178,0.976969095796382,2.99565251428124,4.78785066229746,0.362826110460836,2.19058377400909,3.17497455516728,3.87350481973156,-0.350693527296238,0.866913094299492,1.87576409709349,3.91334069606395,-0.42802575684001,0.953392672256485,3.55507390948959,4.23316134242621,-2845.90677986423
2.70393461523624,1.60142228756292,2.11983217427102,0.95341365577758,-0.634379541295906,0.196267308702985,0.264744614233561,0.390788382567124,-0.564848072799838,-1.73937714274134,-0.90391632527681,-0.293801906066588,-0.0727036158260686,0.040009763260972,0.0145943433035626,-0.0569570789318972,-0.6505605579785,-3.45884393229263,-4.85433999143199,-0.960608751355139,4.65456138861586,5.98340478114112,2.20743432159352,2.57457853546489,-3.75091393337113,-0.793116049517416,2.93430596275562,5.74221429824513,-4.0298581490467,-1.11228347000309,2.40798698165601,4.85350011787032,-1.2019434134492,-0.693894849132786,0.741960082778979,1.81332666579543,-1.67376075578736,1.27268400710392,3.21050946726633,5.06041083464469,0.0935277040489179,2.21951412934371,3.30006128250971,4.21547483147937,-0.52215085825201,0.777560800813708,1.96050463279661,3.87641281406755,-0.797663936134924,1.18152292435795,3.60210925882742,4.30589149884573,-2840.10368382807
2.59677732296745,1.58356019327784,2.45550630799632,0.664218535839022,-0.382149942867177,-0.169342015932325,0.266955682112843,0.388064456715229,-0.483268581972302,-1.92558772384081,-0.62304766683231,-0.203285795017539,-0.0175024105375638,0.0421817049781665,-0.257993061535359,-0.214068526359785,-0.294425746251759,-3.34222365608537,-4.96819798222947,-0.525882693956236,4.73713290093195,6.02637600086702,2.17635442524124,2.82122486947696,-3.61122099626641,-0.722988682322094,3.00527886740306,6.02157467145661,-4.20045675281811,-1.19839990753017,2.41856485618774,5.15336421602175,-1.60303860823203,-0.819541782855429,0.598348353408509,1.49634592435743,-1.46497023443651,1.44418996304062,3.39675045276879,5.26304838339902,-0.0353739593703645,2.27893611808667,3.38992380290536,4.44884835543033,-0.747831297761488,0.557904978876083,2.01208165001565,3.73590025118724,-0.784685859760511,0.919526330761999,3.75073381146792,4.15679783647385,-2829.28302793937
2.48269035943559,1.56358103558487,2.65850671525903,0.379784946309281,-0.0805117714349198,-0.508693293331783,0.309453584839698,0.480384488545159,-0.38766367660691,-2.12328933260286,-0.325620741648988,-0.116602094772487,0.102147220445501,0.0946976854380511,-0.538193471982427,0.0679969255185208,-0.0429475591381672,-3.17083029091488,-5.03500135584158,-0.274882361435051,4.65665142259773,5.90376717121934,2.25336423179411,2.98113029888914,-3.37134696001401,-0.584433061798025,3.03331947402739,6.25361052343917,-4.41160259187841,-1.19695718734109,2.49107060904117,5.44592484753609,-1.74295700734971,-1.05015756865588,0.213166983267964,1.03671279560167,-1.45216136869789,1.53670567810497,3.61809652440507,5.45124658466998,-0.198803953628771,2.25288946284335,3.5928915988532,4.65144553828727,-0.88899295240631,0.462235229837367,1.62443535591496,3.56183549521818,-0.879258732442888,0.633939801210011,3.38513450900242,4.3170219536305,-2818.90212469418
2.50844985114489,1.53920666472306,2.5518009634019,0.329106736044055,0.0014871062058126,-0.500261229233324,0.358194409396888,0.514897620312475,-0.348693021710044,-2.24041929426737,-0.280354544512309,-0.154885655191514,0.174786890867263,0.149268832064907,-0.482555137250597,0.0999868526497866,0.057983616954963,-2.97593308799663,-5.05296470697487,-0.279634613617117,4.43142662378272,5.68184026368894,2.36954915160615,2.93586637325221,-3.14054368743989,-0.482978766243764,2.97309376439499,6.28949386067876,-4.44432465185009,-1.1787443176827,2.56365178150788,5.59562995058082,-1.81970795086597,-1.13690004618422,0.0470968083118007,0.82955598530472,-1.50684793861964,1.53555749358551,3.70284356029829,5.52698751605603,-0.116975824659311,2.1630720784591,3.73516513713808,4.7273596938184,-0.759554654864631,0.104557081366243,1.50462569893009,3.37534740152494,-1.13333688019705,0.585401598226111,3.27104977391984,4.16263089055836,-2811.83327698792
2.43273874490548,1.45980400526645,2.38274652443299,0.438820489254101,-0.00995646988156371,-0.243319394058227,0.280985216487989,0.508705388322092,-0.304317205225417,-2.44842277829805,-0.360161128356109,-0.316081786794691,0.265428097345031,0.262255865901191,-0.320937103733698,0.196804348717195,-0.00746508542729056,-2.53130721020652,-5.06410015052633,-0.370836319819211,3.92012352635296,5.12028138607752,2.42367883807707,2.79284800723953,-2.73976862880225,-0.149440651266107,2.77852166598474,6.24824790661131,-4.41269105473822,-1.11125255129893,2.74015256957288,5.85169633845876,-2.00812539298027,-1.22614542079359,-0.0201287463262661,0.673683038567537,-1.62308658370243,1.52551070476256,3.79180405996369,5.61918051938489,0.00487784254262036,2.11286827422401,3.92645750049421,4.86819826936188,-1.08753685873914,0.0162953569195082,1.20392350095379,3.01438063982934,-1.51994522320493,0.363612733000365,3.14319039482051,3.6831130629587,-2793.80401372227
2.34591283807254,1.35919293152356,2.0991550512723,0.550991197926292,-0.214000937800282,0.0829935482475682,0.217375395096973,0.394117289137148,-0.290637085561053,-2.68484521592627,-0.538815578309789,-0.424367661533741,0.223748787273068,0.321562378479036,-0.119594891057317,0.00112949272865029,-0.175742176473061,-1.93565821355658,-4.93605200795872,-0.474618638749485,3.38301539953989,4.34761512054609,2.32288691665171,2.7026285946158,-2.23179816362027,0.186482171986245,2.48495255768421,6.04529303066176,-4.36369927581563,-1.02083568616704,2.98153940219128,6.14951905716164,-2.10070958872713,-1.16169177155937,0.026863191779606,0.759154384436075,-1.3248970998625,1.59362474823452,3.74708282518333,5.67229764056648,0.160147720531812,2.22197685524284,4.12535359207615,4.99068747558739,-1.39407992884366,-0.297460424589511,1.06217950928288,2.68350058559569,-1.58095840019529,-0.0110187286888151,2.41225938037618,3.46687635159748,-2774.49108137058
2.18371909220974,1.26046829461976,1.94735069381302,0.583781654231133,-0.384215044472035,0.0961219246100662,0.238109254084477,0.29499779434237,-0.308343308792416,-2.79782875948559,-0.592683823346867,-0.315669818272907,0.0850732063198887,0.276234833062809,-0.150207444492793,-0.0232622641512798,-0.344783123124755,-1.74880312394216,-4.76498329137552,-0.55479531995663,3.11177738975087,3.72895601204543,2.31947561221596,2.46601183252245,-1.98530191916444,0.27080618078288,2.28802519009401,5.73319458634996,-4.37850564492757,-0.944441164510735,3.16231270297359,6.31569369578448,-1.9621240875639,-0.960861428203771,0.192019876623478,0.80268864415379,-0.896057792890135,1.73305135909619,3.59343596283526,5.64807283512611,0.102770786832581,2.38604321940619,4.12141666378466,5.09589279071868,-1.2882353284779,-0.365496643238535,0.73030009588382,2.65947253681371,-1.7073632775984,-0.137588177371609,2.18929234396409,3.12142060948948,-2764.33591603209
2.0789497154197,1.13970787070912,1.87231559078675,0.563820515545171,-0.40056288840335,-0.0339715507321717,0.28659234588233,0.300809414135836,-0.329097087322941,-2.82290825348952,-0.54072848767435,-0.210192095693179,0.00502174237027295,0.209574365461988,-0.180506451952098,-0.0558957033521737,-0.336884636072133,-1.81011235256622,-4.78274870089219,-0.719937322825821,2.88497575201984,3.34993118554745,2.23204907880951,2.33622325653192,-2.00040567869898,0.243214043320683,2.26417213146572,5.40003852658885,-4.24314763687775,-0.883038672947107,3.24575929226563,6.35731663036238,-1.84486336115177,-0.858013243019504,0.204247032239889,0.806424572606564,-0.806378657885194,1.89317160480041,3.49049034779572,5.57753131630119,0.199727446866334,2.29251776294105,4.17596242392985,5.07383022491139,-1.32940006206607,-0.309560499888459,0.776367885049947,2.6492384736451,-1.64538585187991,-0.109226789110588,2.06116953262514,2.94074523637707,-2757.93633440631
1.985404539018,1.03870308253485,1.81268719041429,0.581135037716458,-0.290745025317704,-0.0812416065099471,0.259422861008444,0.198169527231893,-0.359854199836613,-2.81541338355051,-0.505557472304574,-0.238614349336806,0.0086394719541639,0.157266708194162,-0.233935493994801,-0.0124467914907932,-0.299659500184964,-1.79187429719837,-4.79122912718078,-0.849392250543195,2.80698467001093,3.09204210567493,2.13903646981113,2.14477526348067,-2.14871295816283,0.220173507260286,2.34261765017119,5.00800731572382,-4.07720699804676,-0.808812562123307,3.31147680274159,6.35838420997066,-1.95785577786533,-0.888976640619751,0.228318691770508,0.886696655002983,-0.704067274647461,1.88498005456969,3.47525340172679,5.45252821811536,0.310007522866492,2.2830114442767,4.13257386955357,5.03765026591934,-1.20646414491223,-0.233814243346874,0.794437427501594,2.6478723463235,-1.55543702391272,-0.10239112180596,1.98366537032669,2.88821987859001,-2753.65510201549
1.9261843039991,0.929418627960074,1.73588080366977,0.537318122532435,-0.244207832644611,-0.0521262192836955,0.153542929532897,0.268478881004156,-0.38066385882574,-2.78310994572039,-0.508813883411704,-0.327082092650905,0.0532197024742402,0.117611135930727,-0.182451762861663,-0.0228505646318825,-0.210982416865222,-1.98173761883643,-4.64572593466095,-0.864134972603872,2.7725191821338,2.83691786705846,1.93510813621323,1.89332018468235,-2.18441561243245,0.248572110705164,2.39057469993816,4.50218983783395,-3.99823843797878,-0.742411077300069,3.36756930599217,6.33839889977389,-2.06193518409204,-0.92864159200691,0.206373973718321,0.85506697757547,-0.627414397915386,1.84997012722357,3.48815874099758,5.27207807877949,0.395785585266883,2.34578351472142,3.99402866523978,4.95700264433393,-1.10971258354068,-0.119884015689274,0.849444540353495,2.64827936595001,-1.45388739331351,0.0185391974003861,1.93461781086231,2.90172511259655,-2749.73500556249
1.89969457227112,0.913790001499685,1.67379808134186,0.513431138878605,-0.269246697288624,-0.0188217282914742,0.0894175880989697,0.282527896650511,-0.375913137127071,-2.74094698618448,-0.543209587408102,-0.344960343793998,0.0676323371849655,0.102389539026202,-0.0843576371360754,-0.00953108649065533,-0.2436604159541,-1.92676205514404,-4.60866675699958,-0.793575718494136,2.75013568494274,2.73622496131067,1.72899344079379,1.75750533491829,-2.19559968784215,0.218068336361306,2.39617806719083,4.18684383227416,-3.86664504893193,-0.70481195332304,3.3596549094232,6.28885748631698,-2.04070073224049,-0.918696594233687,0.145057854647611,0.757271304276437,-0.643173933614773,1.91112779517046,3.49428144855939,5.145870043561,0.405640303247846,2.32780941540094,3.89619956442472,4.84457505365207,-0.98262057860267,-0.0430136793810896,0.852647490198876,2.66805581181519,-1.26343376986284,0.0520616362477879,2.02314394586296,2.94042712604008,-2746.61853098641
1.8740149880473,0.925245347948379,1.63739820833905,0.55052991139753,-0.299568231576578,-0.0405735567108642,0.103230478203031,0.240432502172931,-0.36121963646066,-2.68072290268233,-0.564495678881736,-0.291373190411658,0.0471988659276402,0.0942185942428791,-0.067332657629748,0.0181121581508225,-0.289853310477294,-1.8985309534484,-4.4944633549168,-0.760962889291521,2.70845064675747,2.69692808280749,1.51284141441618,1.57091306892557,-2.1115438199477,0.275231057801063,2.26526868905191,3.97605760827634,-3.80273376844455,-0.658753778745413,3.30727568787536,6.21631692186809,-2.10739399660486,-0.949996336840847,0.135040530545479,0.791748165320861,-0.673510783443693,1.99317332434349,3.48711306573413,5.05411040389494,0.430289371376215,2.18922926683916,3.82747131247957,4.70006978843173,-0.820032176377509,0.088924615152862,0.906797448504467,2.66127545643781,-1.10042736138111,0.157211280520585,2.10604551361645,3.01724309871415,-2743.53827928178
1.91979459084163,0.855483171352631,1.67834470495859,0.565654997863784,-0.384746120441738,-0.0600223664340938,0.113421997274588,0.330667667884851,-0.352011101483533,-2.60316251762479,-0.570401728036294,-0.256332776211514,0.0149942058511177,0.10508542818589,-0.115502713767644,0.0101118853956238,-0.253562163203807,-1.78347789203463,-4.43246144852328,-0.81910998650528,2.64351706340106,2.60092931665767,1.30813887197905,1.3396771381264,-2.05032368806746,0.312717097782986,2.14557390741285,3.90162651069433,-3.70788741110987,-0.550268715144821,3.22223448243839,6.10678275514074,-2.10952948814039,-0.924408885247247,0.151990956876768,0.823360239352468,-0.69978228998688,1.92123038678066,3.50520875713917,5.0223522743,0.41364658775846,2.09209551476353,3.6646575623273,4.61224133267375,-0.644360408622249,0.236069832707404,0.998527770912149,2.64381701891787,-0.900113436314542,0.265461991241616,2.17001942349928,3.06938764734295,-2740.88158300893
1.92383823558157,0.881658905710405,1.73447108432569,0.60247133411118,-0.354652006082494,-0.0571738623591645,0.128545050578309,0.282449365043754,-0.356459610005703,-2.5334943099167,-0.566192518605245,-0.314850788546585,0.00782918986248431,0.117996535965254,-0.104228284008699,0.0188548094601973,-0.215908720245724,-1.76985014493197,-4.32249143394242,-0.823088416716454,2.53440711566503,2.47320746823707,1.13052584534087,1.12657744003645,-1.99365634298151,0.331942553342356,2.1503200459081,3.95207518908465,-3.63350729061216,-0.439436954507766,3.13344185309789,6.00050382352215,-2.0626903842518,-0.875277599439316,0.166245512279741,0.827054909136134,-0.715883168469426,1.89510625325598,3.45724501269951,5.07065044896855,0.467151159199576,2.04396647344318,3.52311576918579,4.55231497639478,-0.538923742002822,0.309181257124547,1.04188135567267,2.67392743648175,-0.689040251179024,0.358711903096924,2.18602657553514,3.05358444789849,-2738.3303858786
2.0566985699295,0.948281867845973,1.87728975526493,0.531397648495383,-0.3691585728206,-0.0569934917908359,0.166192417421164,0.306092622417514,-0.360020419627105,-2.35393425758548,-0.558071519316074,-0.390080970205986,-0.0142085347855939,0.148225299388706,0.00736882339614234,0.0745035863208789,-0.234307537315228,-1.76704220110172,-4.01042954258251,-0.836321115725265,2.24271047453534,2.10578822042373,0.532656318245436,0.374543440070026,-1.92916882410434,0.390183317656641,2.28477893289371,4.1756716994658,-3.31346959808994,-0.201270211510024,2.91294830044333,5.71254836181559,-2.07753168682047,-0.839738525443078,0.185180410768624,0.89279427120196,-0.641554358917787,1.9360168282994,3.31080230199888,5.230709112546,0.610777418045663,1.92690913235696,3.29754021883427,4.35294894367503,-0.269305789822294,0.476013189036378,1.10757200196974,2.75484176548635,-0.243586569739653,0.490868983204721,2.20142456782617,2.98550944373088,-2729.5629787802
2.05253932332903,0.964003142240282,1.87264990983618,0.542023118663107,-0.376777060691386,-0.047374268371259,0.168256530198753,0.326206927206391,-0.361409891062792,-2.35518218617972,-0.565861261401225,-0.3758881198479,-0.0119562802960174,0.145568079650239,0.012881328991249,0.0247535567457992,-0.211535092379246,-1.8131359382844,-4.01576416192789,-0.739838345266004,2.25031672424542,2.1018110473866,0.442621465044076,0.330917060149857,-1.92867931950393,0.416601817712666,2.2902600973014,4.18102787019763,-3.27558087099729,-0.194213274771943,2.92490688975502,5.70984769005825,-2.08518222164657,-0.884686252007793,0.223943653396816,0.932465516960615,-0.618185023522969,1.94382151156352,3.33229346535092,5.22495272412762,0.62164987423258,1.95814271200492,3.3037543814019,4.34401933915611,-0.224238522911957,0.409522668924394,1.13563051014796,2.74129515476962,-0.323707024834965,0.567599416852475,2.21545947897232,2.95569390456618,-2725.65803114808
2.03658993770725,0.981223488438662,1.88689384988833,0.562009130738886,-0.394060780705911,-0.0281368331226556,0.153822325435053,0.357459474579039,-0.363518188324661,-2.35754886164773,-0.580548087039834,-0.357051418015409,-0.00826582479038333,0.142491536060441,0.0211141886973894,-0.0164061157064498,-0.202707733354587,-1.87705347167862,-4.02344564466109,-0.620261568771078,2.25633440880281,2.09466694757764,0.274588773111657,0.250296500368655,-1.93612661692703,0.455687415589933,2.3048591892866,4.19234257498009,-3.20953123445111,-0.177890094387758,2.94543015678577,5.70517393986048,-2.10148312972058,-0.908735492290596,0.241015145594211,0.971270981664125,-0.586832462647689,1.96333799704518,3.3696536583894,5.21624494730896,0.64285234155537,2.00777199832449,3.31693891959227,4.3298731689814,-0.230215666667742,0.45687658775937,1.10653661631779,2.72169371629407,-0.313612686323272,0.562008538546192,2.2425163916645,2.91009207791824,-2721.28070908885
2.02433011851406,1.00930174644954,1.91602215063817,0.597164003258956,-0.431722726351646,0.0127762973742075,0.124006966680644,0.404407192192908,-0.369124558753031,-2.36379764381826,-0.614654818283626,-0.31740916747718,0.000355902727178923,0.134289819918345,0.0642704274930622,-0.0689206999599595,-0.218109128375569,-1.99970874890006,-4.03646876139978,-0.456678180436091,2.25384575077345,2.07474815180063,-0.159786036697046,-0.0430750936942404,-1.97150557222878,0.532941003149658,2.35706875475249,4.22815660667411,-3.04151306168928,-0.122633038338784,2.99677731400065,5.69355800763444,-2.13503332471121,-0.901975312019543,0.238600761627482,0.954379692331047,-0.527892280806451,2.03101023458955,3.46487604651314,5.19858731777917,0.706024564658701,2.11948124521751,3.35805733819748,4.29935224058332,-0.115976224429168,0.43987242632813,1.10261923179431,2.66814214970099,-0.21013045164779,0.516583354101164,2.26773733885029,2.8228330419767,-2711.01817024288
2.02763095781057,1.03428365950665,1.9338301216805,0.624973457997294,-0.464024057824501,0.0481413723679059,0.104865312222996,0.437821919960477,-0.37499191690901,-2.37012286021174,-0.646130781461184,-0.280358151610402,0.00840823395500907,0.125183315083874,0.116192476855804,-0.118753079910711,-0.233516721714926,-2.11018363133533,-4.04484692106628,-0.333209596500117,2.24524500340285,2.05298612278687,-0.603164726065518,-0.389942962316844,-2.00874437355401,0.601186468655363,2.41492639177688,4.2678773115475,-2.87455546539445,-0.0607905545588445,3.0475042908394,5.68241854615284,-2.15993811181121,-0.89721044022964,0.224065356491698,0.918267313291115,-0.474509443923208,2.10565558011706,3.56042561848202,5.18335575492735,0.772407354516995,2.2252716128865,3.40238369164355,4.27232766475263,-0.0433580499994498,0.479932316818298,1.1081910331717,2.62029178227923,-0.149293565359889,0.537919174634564,2.27081613070897,2.7517517661704,-2702.05815586943
