"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",-0.107124322910118,-0.0323690715926704,0.0946440345373471,-0.193175738759777,0.0458543540484684,-0.0205258513164195,-0.0174470761498761,-0.00473830061661226,-0.131818095896723,-0.0371376621517699,1,-0.0246811089540632,0.12214887654707,0.0850342462290193,0.132771369408794,-0.0286914393024229,0.085163862312078,0.0543633603188875,-0.0801712613786855,0.033114555964239,-0.124570494330078,0.0780082688670298,0.0708075190558009,-0.0847916549605045,0.0847591387098921,0.0671821822960203,0.0632789070057099,0.0473199555030771,0.0404310210477787,0.133763271284335,0.078630646157428,0.042223773320933,-0.00720208418971606,-0.0477582557169758,0.0178053873475485,0.00174973574434709,0.0752616212329871,-0.0115411571508515,-0.0878675112816038,-0.100342860909542,0.0418838377657666,0.110701967192835,0.148157352044227,0.117771084049576,0.00308061745281379,-0.0606607968692852,-0.0758650352742973,-0.0842720950685512,0.0411975384846744,0.0610255092648022,0.0741716297388097,0.0868306818743972
"b_SI_PANEL",-0.0911842260178707,-0.144901144195386,-0.000148664189343158,-0.0666302770780191,0.120720361493966,-0.0219570536463834,-0.0050147716525462,-0.102059092636125,-0.10160171448958,-0.0526691271158193,-0.0246811089540632,1,-0.10436921477643,-0.0938902291791994,-0.043217573953615,0.0107313991115467,-0.0487652754853166,0.00925727333930593,-0.0379950214261027,-0.0627398731579937,0.0235962010981512,0.0269369389223571,0.075075918488683,0.0483498038861193,-0.0130067825397023,0.0276635176645248,-0.0483385629536795,-0.0127955816924206,-0.0240612208373142,-0.0151636031401961,0.0145590676828224,0.0488834034643185,-0.0164513851625365,-0.0555722836600857,-0.0760164112318537,-0.0278322319597781,-0.054924886639157,-0.0130690154406247,0.0313465500603573,0.0377967080529322,-0.0340286804659436,-0.00130630957344651,-0.0144332409784044,0.0585415323904792,-0.0693375469671429,-0.0773661085219141,-0.0820876716399906,-0.0231954167001151,-0.0617007105942814,-0.0803938703452551,-0.0286556371701234,-0.0119649566772618
"b_SI_ZER",0.0160277042488819,0.00677245350257602,0.126645002856892,-0.0539817351517482,-0.0478479136592144,0.120062139876953,0.0852589082626177,-0.0407896655902719,-0.0607812327712085,0.0327204074944366,0.12214887654707,-0.10436921477643,1,-0.095557449536246,0.0154496011184592,-0.0489947952784176,0.0312791479645881,0.00412469670935785,-0.0704316198329,0.116563664983607,-0.175303633724587,0.020433601083214,0.132466444543348,-0.0171589074877306,0.0494353974228463,0.0727012337304319,0.099807831966193,0.0329889218564911,-0.0461857301412545,0.0168639941453947,0.147026488950086,0.140120759497799,0.0210618536894913,0.0747320677018244,0.0288119006052428,0.000179418969241588,0.0603563301518475,-0.137498658862289,-0.15237795003855,-0.18423806697278,0.0306488259478444,0.0468906560823753,0.0666612922342049,0.067050629507298,-0.0558568461245192,-0.0902692630811552,-0.107506728583044,-0.0980314333169919,0.0345695695158708,0.0711454389617719,0.0500536347705761,0.0500136660113645
"b_Si_MTRP",0.039483328066441,0.16256110959772,0.0451721278907355,-0.0616208687207263,-0.149005604072243,-0.138083158814923,0.0362772351164337,-0.0518984095960162,0.0983990201947443,-0.041164140276751,0.0850342462290194,-0.0938902291791994,-0.095557449536246,1,0.003222611502166,-0.073582048564236,0.00699219275162162,-0.0500874855025626,-0.0608942278137773,-0.0524796200497901,0.0036981367221667,0.0798503482956316,-0.0138082400046379,0.0381083995921039,-0.0826744380700544,0.00668164138796681,-0.0284804833502142,0.0284612312495758,-0.0806919733281165,0.00214080479207218,0.00342604540884651,0.0459828166282624,-0.0439989289252152,0.0219164033953987,-1.68858454532799e-05,0.0559709840014636,-0.010788291379114,-0.00448321102693009,-0.0172459852596521,0.0208270563170633,0.000697571785570804,0.0879025818924587,0.107815848663535,0.0957753410308528,0.061359904634011,0.046142440162976,0.0248936524213015,0.0445966840398429,-0.00101596176063416,-0.0266792697121187,-0.0461784120957953,-0.044031065140752
"lambda1",-0.032013976141293,-0.0150374982959096,0.321666816850982,-0.0172367383696791,0.00725867795147455,-0.107116783685616,-0.0712433298909792,0.00769065127030911,0.0414328304244999,0.081656006918746,0.132771369408794,-0.043217573953615,0.0154496011184592,0.003222611502166,1,0.0561418207297093,0.70070993981376,-0.002748505513672,-0.060578980027146,0.118697110606582,-0.247215070827482,0.0885903721524662,-0.156206543626359,0.127549371488967,0.0429665392781392,0.058492704780927,0.19906050993843,0.138557883089859,0.0259988780732381,0.0319894184590998,0.089573013630961,0.130184176730271,-0.0100119260897548,-0.0516280795378814,-0.017455371559502,-0.0329881480468976,0.0995923441441682,-0.103598641850488,-0.175043770024634,-0.206818617529919,0.163717972922306,0.176253819057239,0.226016114701824,0.19741619641756,0.211905161636608,0.202742841041119,0.18961703706715,0.193304701587588,0.034515679330902,-0.0246257576533312,-0.111530425377836,-0.142671200187301
"lambda2",0.0172084911209097,0.0392410260296545,-0.0739870004476248,0.0488860438801334,-0.0602108273102702,0.00792248884153377,0.0204417589357,-0.146235524714687,0.091627957049661,0.0537919151570654,-0.0286914393024229,0.0107313991115467,-0.0489947952784175,-0.073582048564236,0.0561418207297092,1,0.558471722887816,0.0941467287442959,-0.0658455199714341,0.0218459872822861,-0.0114420126915723,0.0714898111613222,-0.0382541858952056,-0.157058039943395,0.0889246943857416,0.00656277148214096,-0.0737297793229639,0.031285860154585,0.016622266635971,0.0186776218549468,0.0536464286830963,0.133074781711208,0.021131332901965,-0.00706943880112024,0.0566803104765915,0.0524512781107119,0.0955915302358898,0.0721395280677457,0.00867169121852706,0.0448413888405181,0.120803279574924,0.0880154306369588,0.089269666241897,0.101216594867307,0.114768786182836,0.0330511333356931,0.0146226140278306,0.0303482598847942,0.131151254544297,0.127863639296293,0.146662781967962,0.15740040387878
"lambda3",0.0369288468338814,0.0749364990232947,0.247545906090542,0.023839126228664,0.0100402629414182,-0.0891685885575984,-0.0716122624546891,-0.0997172980927409,0.0912290548463224,0.117330045590402,0.0851638623120779,-0.0487652754853166,0.0312791479645881,0.00699219275162158,0.70070993981376,0.558471722887817,1,0.0579299006208798,-0.0366569386213576,0.0605446378460297,-0.305004435813579,0.0928050098560523,-0.117337227092416,0.00726331433750455,0.0952674491597233,0.100748466773939,0.194743779266633,0.170680566602868,0.0712090950851717,0.0789667603067663,0.136411009748357,0.195940683638556,-0.0123870105730592,-0.051307999069318,0.00578538498306622,0.0030145428592949,0.199924742050885,-0.0795325878734235,-0.199532961409431,-0.20591009304975,0.219914615470141,0.226900296528243,0.303182469899638,0.278347990953753,0.203374598844293,0.157507547223239,0.136683276524226,0.138541436910424,0.0918796600308179,0.047857521183964,0.00445764508508015,0.00374586293147096
"zeta_PrPer",-0.00948853511944307,-0.0170075084318752,-0.0060337215433065,-0.00518987251446358,0.0110400875886142,0.0428829203483652,0.0311177300964273,-0.0821141011581872,-0.0167885776183516,0.0137212192584002,0.0543633603188875,0.00925727333930593,0.00412469670935791,-0.0500874855025625,-0.00274850551367193,0.0941467287442958,0.0579299006208798,1,0.301992947091295,0.313764718924189,-0.420520608101259,0.153984399323114,0.432882483480775,-0.118054728266854,0.745153279092262,0.0837701240093648,-0.311090830947436,-0.382416307298731,0.334838156022186,0.282849087600072,0.148899303037997,0.0733881529880124,-0.022584567306887,-0.14859430405771,-0.246576205607056,-0.289993254039062,0.240431747677137,-0.193762532263474,-0.238153965586517,-0.288465717141504,0.318201884603909,0.314993306814313,0.278499743278313,0.250840821806503,-0.124046174085551,-0.230033004720167,-0.296649645717785,-0.344160646552529,0.169188195121272,0.227019521678076,0.229364139132086,0.229570455564491
"zeta_AmbTr",-0.123876946091374,-0.10364370376382,-0.120719931140277,-0.0233244737947607,0.00477166512421053,-0.0427106923262418,-0.0364573052481964,0.0682072444238807,-0.0350556124489077,-0.0477366053474707,-0.0801712613786856,-0.0379950214261027,-0.0704316198329,-0.0608942278137773,-0.0605789800271459,-0.0658455199714342,-0.0366569386213576,0.301992947091295,1,0.0473449925359657,-0.0141315212912086,0.065025582005974,-0.0214295233816111,-0.0106039163891189,0.1489968238288,0.0881142059521984,0.0858034893748381,0.026823091094204,0.555776855949945,-0.0358230059704457,-0.433333851782134,-0.614195827034622,0.014638096233569,-0.0795291941555464,-0.196088910641441,-0.238973649626377,-0.0042347532044038,0.00697036798857629,-0.074681452475861,-0.0719192260560973,0.0612842557339527,0.0693165833954852,0.0323056804317555,0.00056780956095001,-0.0204477731285714,0.0371235684389135,0.0105546435081432,0.0244562712251735,-0.00873161523051557,0.0131041484116248,0.0372443139808738,0.0554656846786923
"zeta_ComVrb",0.0429146995439172,0.0545266554864326,0.0317869397988006,0.0165059730004706,-0.049368857117963,0.0355458773709956,-0.0799124899429234,-0.0738469401186947,0.121249220241485,0.083617079950978,0.0331145559642389,-0.0627398731579937,0.116563664983607,-0.0524796200497901,0.118697110606582,0.0218459872822861,0.0605446378460295,0.313764718924189,0.0473449925359658,1,-0.601323187495749,0.213167478107692,0.270490252897168,-0.00709280115281731,0.413996946323301,0.303163283476418,0.182184780631954,0.239379116619476,0.255888403933419,0.321466830791917,0.287632349121376,0.208040348681371,-0.200521241363395,-0.334156766648201,-0.419090059534453,-0.461828272693276,0.459894367637118,-0.268286575748596,-0.423827810491455,-0.419185181129362,0.444957853662658,0.405113352375252,0.330348398601814,0.277510867507942,0.123699838647373,0.0068959929446064,-0.0494246864933314,-0.113666435844575,0.263728013929933,0.217092276649602,0.165197981137964,0.157081320536594
"zeta_ComAfec",-0.038382890526071,-0.0325067820349326,-0.197822522103188,0.0145514121750108,-0.0752249567186909,-0.0253185860152241,-0.0145627532075209,0.125524108566102,-0.0256098811579255,-0.329862164667771,-0.124570494330078,0.0235962010981512,-0.175303633724587,0.0036981367221667,-0.247215070827482,-0.0114420126915723,-0.305004435813579,-0.420520608101259,-0.0141315212912085,-0.601323187495749,1,-0.207160149709064,-0.435677357269671,-0.0269600781522957,-0.4846631969806,-0.355081802216049,-0.284142149324817,-0.286568562730777,-0.266741331169872,-0.418633571687997,-0.422186061967099,-0.400224800073857,0.0914866422045143,0.191089384264957,0.327355029145003,0.382471390804784,-0.560634403399008,0.682898856498514,0.802174209522697,0.833727569763435,-0.547944990635275,-0.548490205303486,-0.555147993443742,-0.49009146506067,-0.0507482221994909,0.118627810703148,0.205473113168064,0.260986690468857,-0.286651952986317,-0.230262064361896,-0.196127967398651,-0.183336974577441
"zeta_ConCl",0.0244681327123978,-0.00973470896469848,-0.0322228279374674,-0.0112699839522685,0.00433152976627015,-0.12499731733102,-0.163377578990835,-0.118951098753966,0.00435010678677264,0.0602290740081558,0.0780082688670297,0.026936938922357,0.0204336010832141,0.0798503482956315,0.088590372152466,0.0714898111613221,0.0928050098560521,0.153984399323114,0.0650255820059742,0.213167478107692,-0.207160149709064,1,0.110839877131243,-0.100586805174709,0.16668179337147,0.135384645067658,0.0859802947886041,0.0460030002222306,0.127576689819956,0.0951627944793848,0.0916934228498809,0.0306860048601179,-0.119870380601845,-0.150831055197375,-0.108218523097388,-0.0997228110634753,0.276789700639872,-0.0585709940359907,-0.185647641581136,-0.191438663108861,0.600714087297827,0.738237750120036,0.735262278537827,0.789388425018501,0.0807845964749077,0.00640303398992897,-0.0145686105658335,-0.00902691569829077,0.165873862636751,0.162116285789386,0.172066099527895,0.16908989733345
"zeta_Ans",0.0576125373739481,0.073572433471077,-0.0212015876536444,0.0388136323869067,0.0132863308781381,-0.00503526788991865,-0.00552346959201122,-0.0461560472832046,-0.0371062623608034,0.041416122829144,0.070807519055801,0.075075918488683,0.132466444543348,-0.0138082400046378,-0.156206543626359,-0.0382541858952058,-0.117337227092416,0.432882483480774,-0.0214295233816107,0.270490252897168,-0.43567735726967,0.110839877131243,1,-0.218669590358366,0.33895164086137,0.138822423676424,-0.0587844132776199,-0.0821235011421285,0.0187233894894567,0.195404426292102,0.23046950576876,0.229216414384301,-0.0790245588190506,-0.099826941089638,-0.18625227206608,-0.196369090943989,0.244160414044903,-0.328789919177343,-0.295749087210665,-0.333591957449568,0.218241827262546,0.255465594458778,0.210577177376895,0.240716531249676,-0.476315540966623,-0.779233566686103,-0.863659228489861,-0.903018432490473,0.177514317832019,0.285277457758242,0.333438153756697,0.373993750320016
"zeta_StrC",0.0028463260535854,-0.0133254470911345,0.041186050301501,-0.0133699129876096,-0.014042416874397,0.0246960279735735,-0.0125802467428994,0.0197420284992359,-0.02283696208628,-0.0513384140106327,-0.0847916549605045,0.0483498038861192,-0.0171589074877307,0.0381083995921039,0.127549371488967,-0.157058039943395,0.00726331433750435,-0.118054728266854,-0.0106039163891189,-0.00709280115281713,-0.0269600781522958,-0.100586805174709,-0.218669590358369,1,-0.122847674858158,0.00154675488802802,0.0515231688556069,0.0936987413742284,0.0125652637194497,-0.0435781053194787,-0.0361913035896467,5.59460685598549e-05,0.0292511904193772,0.0150364869076036,-0.0438412369629254,-0.00477000395777746,-0.0675404923651439,-0.057942242699,-0.0896115299409995,-0.00863625792667013,-0.0554434616739978,-0.0822255648561594,-0.0464495757515552,-0.0536586259914074,-0.01794718364105,0.145071685301948,0.192230219999948,0.245125716354994,-0.61298282638107,-0.833431013568073,-0.907431258762145,-0.897094367849121
"tau_PrPer_1",0.0374848848409247,0.0308992853732571,0.0545617229307217,0.023836583397605,0.0062797733020601,0.0188823415020473,0.0205882700975554,-0.107572321984245,0.0109118730701403,0.0076608910719101,0.0847591387098922,-0.0130067825397024,0.0494353974228464,-0.0826744380700542,0.0429665392781394,0.0889246943857416,0.0952674491597232,0.745153279092262,0.1489968238288,0.413996946323301,-0.4846631969806,0.16668179337147,0.33895164086137,-0.122847674858158,1,0.480766105390274,0.0634032419533219,-0.0961810549154361,0.600901631882675,0.583580529007464,0.407769024768356,0.266336910024893,-0.01250061706229,-0.117407579852883,-0.165152611718212,-0.2345992495423,0.462582978129047,-0.155654097977308,-0.235701637525421,-0.291543731532067,0.437018362433865,0.416917981588934,0.373946223555576,0.32013740907537,0.110759381590489,-0.0565882135887123,-0.14799324586916,-0.227791254594734,0.369356965581914,0.320711584742539,0.261359458751701,0.243488841506249
"tau_PrPer_2",-0.00918429152955307,0.0204844468748142,0.0295491754965266,0.0562927136603,-0.00790660628161571,-0.0422311671738578,-0.0378341543588517,-0.056163172651374,0.0151432867405875,-0.0294873376119268,0.0671821822960203,0.0276635176645248,0.072701233730432,0.00668164138796682,0.0584927047809269,0.00656277148214098,0.100748466773939,0.0837701240093652,0.0881142059521983,0.303163283476418,-0.355081802216049,0.135384645067658,0.138822423676424,0.00154675488802779,0.480766105390274,1,0.62889165874991,0.386479749568374,0.519112262731142,0.699351450123266,0.435751222808931,0.258014675123575,-0.102615238006322,-0.181396252555341,-0.188758173031082,-0.278260817317401,0.386091666882746,-0.127128467217552,-0.202898067156722,-0.174627203569457,0.362818679809425,0.35049901057747,0.34099364223078,0.314502910251651,0.0616514939113158,0.015737954144067,-0.00974002906256478,-0.0404577929333429,0.215945676500805,0.163571719549384,0.0917659828185951,0.0948205893412555
"tau_PrPer_3",-0.0562622754929621,-0.0314791771526861,0.0841601372714515,-0.0345208294976096,0.110964930888433,-0.0232398132525075,-0.0851044172812809,0.0128505924465309,0.0521257381978108,0.0355958997198523,0.0632789070057099,-0.0483385629536795,0.0998078319661931,-0.0284804833502143,0.19906050993843,-0.0737297793229639,0.194743779266633,-0.311090830947437,0.0858034893748378,0.182184780631954,-0.284142149324818,0.0859802947886041,-0.0587844132776202,0.0515231688556062,0.0634032419533216,0.62889165874991,1,0.653670181311266,0.361517574554168,0.438465109910199,0.423391294734043,0.224748661329187,-0.0757690016489104,-0.0788956073065336,-0.0880126759721413,-0.142304437080071,0.346499978413004,-0.108345662400671,-0.205974990635178,-0.221646276077863,0.247707041932485,0.250282694971388,0.268333307014094,0.25436779286474,0.187076291460316,0.158450018192331,0.131170210078329,0.124042855169021,0.15074075590126,0.0858741255314819,0.0156232281019656,0.0330127655806628
