"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",-0.00611779771278643,-0.000476696621034384,0.00353326138573359,-0.00478991731434536,-0.00640009553387308,0.00502995937198858,0.00308231503035699,-0.00304809528902377,-0.00246172144258845,-0.00477383382923539,0.0770200567923462,-0.00430550157389957,0.00824932990531617,0.00797187496311451,0.00188119154269897,-0.00235629250164624,-0.00284865696410055,-0.000345287709899917,2.57794123187414e-05,-5.2351472226091e-05,0.000963086935758123,-0.000178590140570015,-0.000678651131983281,0.00052991453715274,-0.000392382717545395,-8.41470215403523e-05,6.20948178783183e-05,0.000142997322019639,-0.000117545689819375,-0.000135242306622068,-0.000174531520622127,-0.000226192927962075,2.36082405234294e-05,3.19397191250175e-05,3.44075768503093e-05,3.64332949290593e-05,-0.000188197415375845,0.000500059785031288,0.00091587224090006,0.00147098405518666,-0.000234667927960602,-0.000519209432518291,-0.00064148620805874,-0.000651474765248995,0.000177771771348477,0.000381013574738668,0.00060264642728064,0.00100507255956497,-0.000213066130302009,-0.000451446440669354,-0.000917669963994914,-0.00102030465350785
"b_SI_PANEL",0.000964425798950694,0.00049244884658958,0.00376009332981518,0.000600012681103032,0.00194093933274235,-4.50093476435667e-05,-0.000801044978066668,-0.00134396517248854,-0.00296581237467106,0.0103665515634765,-0.00430550157389957,0.0433752767925583,0.000939688180952115,-0.00503067155951721,-0.00268533610782869,0.00170488592390834,-0.00164349242652154,0.000434069352658515,-0.000234016993409288,9.24773643442258e-05,0.000501609312946254,-0.000102321246010153,0.000752445290615241,-0.000710480127523842,0.000275775518553168,-0.000198555369928507,-0.000479169165108076,-0.000663946482178172,-0.000171877594121282,-6.15128022187932e-05,6.16982868849478e-05,0.000162590524507138,2.86974564741193e-05,9.94591912693952e-06,-1.18413196230086e-05,-2.52372996470035e-05,-9.87995373654085e-05,0.000310514440297462,0.000563002853875976,0.000806214698340659,-8.48402899837259e-05,-0.000244010035557093,-0.000287944075087607,-0.000239242344709174,-0.000258812297315876,-0.000507620054613328,-0.000771730185376643,-0.00120971230302493,0.00023109318929986,0.000522242755056671,0.00108312818905146,0.0012155286948214
"b_SI_ZER",-0.00449618128746697,-0.00134357136685471,0.00487070994404768,-0.00611572719381444,-0.00598428900051917,0.0051830232567261,0.00763672238912987,-0.00253124763234943,-0.00120955076580389,-0.00412348837844696,0.00824932990531617,0.000939688180952115,0.0653100056073101,-0.00302698914259498,0.000584634112502434,-0.000782832835051704,0.00032145557577084,-0.000128974273003731,-1.24634689466595e-05,-9.54907618173017e-05,-2.29769403947189e-05,-5.42666565236416e-05,0.000354034488346987,-0.000439020785191001,-6.21942236396995e-05,5.42006427437079e-05,0.000106643909804635,0.000133268697200514,2.40894022785927e-05,2.68753102328528e-05,1.27760847914199e-05,1.35164411837324e-06,-9.30970628701457e-06,1.17105123431759e-05,3.23926655975991e-05,4.2940920967092e-05,-4.40918357600417e-05,-9.71888266004704e-05,-9.19742701902855e-05,-8.22208997661281e-05,-9.71279862205863e-05,-0.000119401837608241,-0.000127827072489699,-0.000140920265675611,-9.33003959060885e-05,-0.000212328218710915,-0.00036439216758335,-0.000669019877970888,0.000167036550781985,0.000331176499412064,0.000556078366981738,0.00063251058864036
"b_Si_MTRP",0.000124266517202087,0.00835597096926113,0.00324245477351562,-0.00488037614218387,-0.00918744023932246,-0.00625197112174204,0.00202764605571625,-0.00637591559857446,0.00455261555864406,-0.0119770677631613,0.00797187496311451,-0.00503067155951721,-0.00302698914259498,0.11434464803049,0.00323116460718923,-0.00452236773357463,0.000982306476995647,-0.000627369981720687,0.000311334075184176,6.25039180178593e-05,-0.00113152456825474,0.00065528693870553,-0.000497117174733223,0.000574321930231411,-0.000297565476737115,0.000457068404038547,0.000885217860250145,0.00104338333323935,0.000333895841827433,0.000216646996139221,5.27534796973721e-05,-8.71045242735885e-05,-3.3070333181668e-05,-5.05281535556365e-05,-6.03970619448775e-05,-6.35338784367364e-05,0.00036390655268024,-0.000623150368662603,-0.0011575676919093,-0.00171300595234594,0.000460921216105968,0.000919791430472422,0.00121208799779213,0.00130243513862162,0.000186742978367625,0.000360431795131992,0.000570459099030426,0.000808281431596654,-0.00015947979463404,-0.000375268202706475,-0.000884975808276642,-0.00100243406855909
"lambda1",0.00168494228265103,0.000362203622379386,0.0282908816143519,0.00123506406136793,0.000386897905672426,-0.0100619608766145,-0.00882958714301299,0.000356089275816389,0.00545432312490784,-0.0130189015021379,0.00188119154269897,-0.00268533610782869,0.000584634112502434,0.00323116460718923,0.0645174598403042,0.00433155272439178,0.044073761380013,-0.000700268642873536,-0.000649485827236399,-0.000272713628241521,-0.0115390391873121,0.00507815748582187,-0.0128400550407462,0.00706580379059274,0.00224044912693054,0.00333564660710084,0.00421610382445075,0.00568022457226822,0.00203462071165668,0.00254453147144439,0.00331692397536377,0.00440955512824667,-0.000541182000348614,-0.000476484916652626,-0.000354716289234565,-0.000290019622467223,0.00330321971069413,-0.00619497219667017,-0.0112566738249786,-0.0172326120175621,0.00416781629344335,0.00881900559169245,0.0112443400965978,0.0115085932133243,0.00644374457731632,0.0100674518138053,0.0136484244882983,0.0187577661671425,-0.000407626594080229,-0.00410772782898998,-0.0129060338025935,-0.0146498888079777
"lambda2",0.000230744885671406,0.000266018596979524,-0.00629212211188485,0.000346567361866738,-0.0016654689934908,0.000316920508483762,0.00040997556393839,-0.00223178213271473,0.00537570125396376,0.00918263428529527,-0.00235629250164624,0.00170488592390834,-0.000782832835051704,-0.00452236773357463,0.00433155272439178,0.0339804045074009,0.0282748178641303,0.00456435890741547,-0.00230578656965947,-0.000234624371881678,-0.00543860255459784,0.00233348400352456,-0.000139846956088771,-0.00128581990388173,0.00472800869092674,-8.96446433433235e-05,-0.00248691089499726,-0.00277848493069445,-0.000145244268036455,0.000966932589378721,0.00256766583668681,0.0043166396238763,-0.000305644473599437,-0.000232672063031445,-0.000130926530441683,-7.52206299394742e-05,0.001557406755704,-0.00260236794884424,-0.00506435032690721,-0.00830984662906989,0.00227753616154294,0.00450398376641841,0.0055452463766771,0.0056974807303098,0.00132568237740399,0.00133227866107165,0.00107408456216858,0.000583620729998319,0.00150490207582868,0.00195715607928148,0.00227909141326737,0.00238845207667992
"lambda3",0.00205981845478059,0.00121412334822309,0.0143863915259946,0.00180969424037907,-0.00136130188874904,-0.00819578908791745,-0.00952699702618456,-0.00224820719295932,0.00855189592350824,-0.00363939106150058,-0.00284865696410055,-0.00164349242652154,0.00032145557577084,0.000982306476995647,0.044073761380013,0.0282748178641303,0.0655550731550683,0.00341175790166039,-0.00165774447628722,-0.000166258336740021,-0.0179793904434119,0.0069341358635188,-0.00654324384708403,0.00280457731139191,0.00584660828760981,0.00298240579131202,0.00192182029999928,0.00265484219024643,0.00198731263556363,0.00303482155745726,0.00467808548098234,0.00676795611605482,-0.000715363402581498,-0.000632447774797311,-0.000453568231791971,-0.000358362179621255,0.0046191333419509,-0.00965026630116222,-0.0175404814579757,-0.0270892595810153,0.00613317497871468,0.0128639673023722,0.0162023887697277,0.0166613143234442,0.00474035669766429,0.0066145712767556,0.00824714343179229,0.0104097686191385,0.00129854174989757,-0.000143511310505406,-0.00465600990578498,-0.0054327997765243
"zeta_PrPer",0.000164041119825421,0.000105762409445797,-0.00111140183461545,0.000335671661131047,-0.000236740639588013,0.000149003986328177,3.84512265997347e-06,-0.000598315747737233,0.000466738342066374,0.00105901322364341,-0.000345287709899917,0.000434069352658515,-0.000128974273003731,-0.000627369981720687,-0.000700268642873536,0.00456435890741547,0.00341175790166039,0.153877439109755,-0.0145880389566944,0.00452520515475747,-0.0304969863716082,0.00819439221622599,0.0316524613822207,-0.0183955478550211,0.110751644012924,-0.0119625580445717,-0.095084892344645,-0.185087393825165,-0.00549208350507961,0.0119137842256441,0.0274752827176468,0.0425535147711957,-0.000310181749352336,-0.0012083934438193,-0.00201731017480477,-0.00236640692773806,0.0072645856476673,-0.0130783084495923,-0.0218493362071506,-0.0391985371081026,0.0089172937932583,0.0164661014458265,0.0238699480017572,0.0312935205299743,-0.00932734058711871,-0.0177903162804449,-0.0263003461756541,-0.0424524667335249,0.00793008732710102,0.0181976372841922,0.0351724695920335,0.0400971433335902
"zeta_AmbTr",-0.000141383049477574,-6.56916966813341e-05,0.000225667251870763,-0.000194817956374685,0.000184243550916889,4.14428750274179e-05,-0.000134602013784999,0.000223410940830943,-0.000284948034187242,-0.000503808445585941,2.57794123187414e-05,-0.000234016993409288,-1.24634689466595e-05,0.000311334075184176,-0.000649485827236399,-0.00230578656965947,-0.00165774447628722,-0.0145880389566944,0.105352977760904,-0.000619712436309687,0.00392612950665755,0.00220754208423804,-0.0110462929184035,0.00633779136594825,-0.0190233118756931,0.00680836302929179,0.0251450996314274,0.0343144623983711,0.048427574015827,-0.00427390987453474,-0.0554288541138173,-0.098100427436987,0.000106328507058585,0.000295591502295008,0.000478081988329392,0.000581296598539784,-0.00203357425812635,0.00302916434120468,0.00486114972961853,0.00593212065390989,-0.000204334140560118,0.00144623190044508,0.00296967260602583,0.00285140915665148,0.00670791357635357,0.0107988832249462,0.0145248792024354,0.0226911442455763,0.000169137103263223,-0.00192622505257551,-0.00530899081755495,-0.00561991031988932
"zeta_ComVrb",-2.1955346268762e-05,-1.41190820942052e-05,-6.43804394741748e-05,-2.54147808466701e-07,-4.64394240081464e-05,-0.000176471744203801,-0.000238459549936003,-2.06849819662262e-05,1.58191979058163e-05,-0.000233981169188368,-5.2351472226091e-05,9.24773643442258e-05,-9.54907618173017e-05,6.25039180178593e-05,-0.000272713628241521,-0.000234624371881678,-0.000166258336740021,0.00452520515475747,-0.000619712436309687,0.0145256015766781,-0.012498523628262,0.00217125219699172,0.00516571414223655,-0.00129898504286718,0.00512143284502468,0.00289843783458453,0.00163371140376601,8.00050013220721e-05,0.00160328209286103,0.00288972623194258,0.00392442024886885,0.00527027728026278,0.00147718931692882,-0.00126756534004343,-0.00368273112254736,-0.00493967792504729,0.0041788413701181,-0.00564421006649123,-0.0104510815040075,-0.016761781375022,0.00402609501979767,0.00586718256777556,0.00756892931332887,0.00935660371005343,-0.000535628620513209,-0.00171657306664368,-0.00312813631097472,-0.00590550712343753,0.00161195402496099,0.00289218006482269,0.00436657458965042,0.00464751963105892
"zeta_ComAfec",-0.000838443089308513,-0.000544394738512656,-0.00586093853027436,-0.000670916346324977,0.000169856187472951,0.00282395277555274,0.00299656408959091,0.000994550691953559,-0.00211641551289609,0.00348143245720599,0.000963086935758123,0.000501609312946254,-2.29769403947189e-05,-0.00113152456825474,-0.0115390391873121,-0.00543860255459784,-0.0179793904434119,-0.0304969863716082,0.00392612950665755,-0.012498523628262,0.165116378788372,-0.0256681842629183,-0.0438704630501727,0.0211677069183402,-0.0312838545914097,-0.0156555947894254,-0.00989345666913679,-0.00244544578076843,-0.00788788039108116,-0.0160730637492732,-0.0245849538533715,-0.0350056850515853,0.000873401335503994,0.00366326239691135,0.00586526743490286,0.00680759980640936,-0.0272800610267429,0.105680822272181,0.172113753569055,0.253018969974003,-0.0269997322634767,-0.0518032079276945,-0.069041273523904,-0.0808008925481407,0.00515768371440654,0.0178876694549181,0.030759632379691,0.054193976847295,-0.0168793931732237,-0.0292024697213572,-0.0470104099606461,-0.0516840800682327
"zeta_ConCl",0.000229040369259578,0.00016928001327316,0.00264512063170726,4.13827788803195e-05,0.000185174153117525,-0.00102158129560808,-0.00104969727753037,-0.000291897768254111,0.00064600189621765,-0.00140561713709054,-0.000178590140570015,-0.000102321246010153,-5.42666565236416e-05,0.00065528693870553,0.00507815748582187,0.00233348400352456,0.0069341358635188,0.00819439221622599,0.00220754208423804,0.00217125219699172,-0.0256681842629183,0.108614301615938,0.0113722549083023,-0.0102374521554098,0.0146105315017991,0.00860606007403945,0.00508100711375169,0.000843274861767785,0.00899730884660144,0.00804083450543699,0.00679703099814314,0.00649669234897765,-0.000751637141846465,-0.00147819742032767,-0.00204575386396851,-0.00228919072360656,0.0122869235030481,-0.0160515499210979,-0.0309190780097279,-0.0462133309899141,0.0471145644441484,0.0967837529199315,0.138199250936101,0.160779061239393,0.00174913515365058,-0.00268879841925179,-0.00714111749517053,-0.01472192036069,0.0091078522350869,0.0133600291361109,0.0193967651313853,0.0212569097074156
"zeta_Ans",9.772073724521e-05,0.000199681283432557,-0.00571355844416385,0.000502754292799349,-0.000227488417526612,0.0011612319405678,3.72646525578997e-05,-0.00108860789369351,-0.00139025461596515,0.00246079341474934,-0.000678651131983281,0.000752445290615241,0.000354034488346987,-0.000497117174733223,-0.0128400550407462,-0.000139846956088771,-0.00654324384708403,0.0316524613822207,-0.0110462929184035,0.00516571414223655,-0.0438704630501727,0.0113722549083023,0.307188554091221,-0.103495378143071,0.0312166698564132,0.00836824610853341,-0.0053416040379546,-0.0204703271813031,0.0022975341555859,0.0120928745845313,0.0205532376633461,0.0289989807792306,-0.000867526995733277,-0.00194661359825307,-0.00284111207826741,-0.0032259427928784,0.0125000761440907,-0.0219151578642309,-0.0330943630688363,-0.0509802516192795,0.0128202286388055,0.0228536378848738,0.0324026422817904,0.0412778699293598,-0.117455175060409,-0.212343220736947,-0.302073109281112,-0.467783087017084,0.0322535654356249,0.0832940142869392,0.173011980591724,0.195140769529909
"zeta_StrC",-9.09233850595211e-05,-0.000179087733096679,0.00356326194012939,-0.000357325645544814,8.17429004312436e-05,-0.00015578452411928,0.000448778412486033,0.000984715785314643,0.000518389344871858,-0.00116009690920319,0.00052991453715274,-0.000710480127523842,-0.000439020785191001,0.000574321930231411,0.00706580379059274,-0.00128581990388173,0.00280457731139191,-0.0183955478550211,0.00633779136594825,-0.00129898504286718,0.0211677069183402,-0.0102374521554098,-0.103495378143071,0.245129667698962,-0.0109929595243996,0.00453757726113357,0.0167181711334099,0.0273997151461938,0.00504140836973676,0.00042212541908158,-0.00199778276982311,-0.0040053264841918,0.000185038684618312,0.000543489284716738,0.000867740462993885,0.00097788108173521,-0.00464257758583972,0.0155558808514732,0.0224944145469977,0.0316921784266989,-0.0051954543273887,-0.0120924046832985,-0.0173149060231434,-0.0206848976617748,0.0277428631300437,0.0685772067001285,0.111351617519227,0.186425340440109,-0.0948167129553841,-0.183907571900844,-0.335126358777159,-0.377983294914885
"tau_PrPer_1",0.000236032693764842,0.000148834193095056,0.000754802867979185,0.00035014357285455,-0.000283634418724294,-0.0003407701617322,-0.000492983189413941,-0.000587869483945004,0.000792406576141871,0.000269906728898049,-0.000392382717545395,0.000275775518553168,-6.21942236396995e-05,-0.000297565476737115,0.00224044912693054,0.00472800869092674,0.00584660828760981,0.110751644012924,-0.0190233118756931,0.00512143284502468,-0.0312838545914097,0.0146105315017991,0.0312166698564132,-0.0109929595243996,0.145275715077232,0.0260409239377396,-0.0414748557731835,-0.111646875976192,0.0200959391843434,0.0347257611028533,0.0469631197203595,0.0591499046367532,-0.00248097479818388,-0.00361139186779586,-0.00460099621621447,-0.00505068033221152,0.0216739077583983,-0.00227726990820774,-0.0126207018864913,-0.0313677285511274,0.0234829132618394,0.0332768416375713,0.0424544998789582,0.0503358740697825,-0.00308567006764833,-0.0120211501155291,-0.0209243218916481,-0.0376034933569047,0.0111881508338481,0.0177732419979439,0.0283865497243353,0.0314835011205397
