"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"asc_ruta1",0,NA,NA,NA,NA,NA,NA
"asc_ruta2",-28.9705613493958,NA,NA,NA,0.385815106969363,-75.0892352996854,0
"asc_ruta3",-4.41901948914425,1.53367528149161,-2.88132666834562,0.0039600497738812,2.20076526051807,-2.00794676670968,0.0446489487845316
"asc_rutaEC",-9.7733733569285,178.049937202861,-0.0548911923838154,0.956225148760791,0.655490021769125,-14.9100261367073,0
"b_tt",0.0746132102878625,0.0264140664603506,2.8247528792987,0.00473170939558454,0.0379189578052074,1.9677020310304,0.0491023320117467
"b_dt",-0.319563961244904,0.128993718968101,-2.47736063276019,0.0132358089054383,0.129177550093119,-2.47383512858498,0.0133671368519537
"b_CongCD_ruta1",-0.537589698775181,0.296037879559596,-1.81594902508737,0.0693781919428034,0.292058562508656,-1.8406914495419,0.0656667876617685
"b_CongEF_ruta1",0,NA,NA,NA,NA,NA,NA
"b_CongCD_ruta2",-0.660245134900473,0.440007314710303,-1.50053217941427,0.133476604355157,0.430987497209325,-1.53193570387913,0.125538301814426
"b_CongEF_ruta2",0,NA,NA,NA,NA,NA,NA
"b_CongCD_ruta3",0.279609276119067,0.549793002253511,0.508571907923519,0.61105232400066,0.652674674080917,0.428405279418583,0.668356081656516
"b_CongEF_ruta3",0,NA,NA,NA,NA,NA,NA
"b_CongCD_rutaEC",-0.344852051103296,0.322682899373703,-1.06870259246034,0.285203703003658,0.313010842283877,-1.10172557789721,0.270580993559882
"b_CongEF_rutaEC",0,NA,NA,NA,NA,NA,NA
"b_Sem_0_ruta1",-0.681959479982473,0.895693982196499,-0.761375529519705,0.446432799124128,0.872636228217986,-0.781493430974216,0.434512338795809
"b_Sem_0_ruta2",26.2244853119674,NA,NA,NA,1.09179967868917,24.0195026833612,0
"b_Sem_0_ruta3",1.32709593241026,1.67768347634391,0.791028791260629,0.428927190651678,2.10197479451032,0.631356729812461,0.527807301630391
"b_Sem_0_rutaEC",-1.37627793281642,0.840724046635148,-1.63701506852901,0.101627321085157,0.757601260201292,-1.81662571740014,0.0692744428446019
"b_Sem_1_ruta1",-0.990740445161584,0.804878127200178,-1.23091982708977,0.218352851259141,0.787351841599365,-1.25831984230719,0.208276107965549
"b_Sem_1_ruta2",27.1342423814514,NA,NA,NA,0.502727627890333,53.9740425552475,0
"b_Sem_1_ruta3",1.71789681902728,1.38040861753599,1.24448427603538,0.213321382894478,1.85781343489597,0.924687477633336,0.355128495011126
"b_Sem_1_rutaEC",-1.21036571916201,0.693752743376989,-1.74466440776911,0.0810433022540937,0.561185177778888,-2.15680272232512,0.0310210389265864
"b_Sem_2_ruta1",-1.19187814728312,0.791621761689232,-1.5056156929539,0.132165857571574,0.771450471037872,-1.54498336838089,0.122350286313768
"b_Sem_2_ruta2",27.3990625663304,NA,NA,NA,0.409820254606073,66.8562918947648,0
"b_Sem_2_ruta3",1.56683935372338,1.3673940258618,1.14585797808783,0.251853920993667,1.9178536844465,0.816975437923243,0.413942464782056
"b_Sem_2_rutaEC",-1.47358416709279,0.679885825173822,-2.1673994552189,0.0302044087793478,0.560112899622727,-2.63086989798904,0.00851666324390221
"b_Sem_3_ruta1",-0.827803863036714,0.846001903222363,-0.978489362593235,0.32783234990254,0.835887495112194,-0.990329282202751,0.322013198469035
"b_Sem_3_ruta2",26.7120237745802,NA,NA,NA,0.633312862999834,42.1782429114932,0
"b_Sem_3_ruta3",1.52724555301063,1.39469142610102,1.09504190276711,0.273498279222997,1.91774876728725,0.796374154457677,0.42581459595559
"b_Sem_3_rutaEC",-0.481644194036887,0.740517748948905,-0.650415462317461,0.515423892162285,0.640743133984572,-0.751696223479913,0.452233762020091
"b_Sem_4_ruta1",0,NA,NA,NA,NA,NA,NA
"b_Sem_4_ruta2",0,NA,NA,NA,NA,NA,NA
"b_Sem_4_ruta3",0,NA,NA,NA,NA,NA,NA
"b_Sem_4_rutaEC",0,NA,NA,NA,NA,NA,NA
"b_NO_CAMFD",0,NA,NA,NA,NA,NA,NA
"b_SI_CAMFD",-0.64494885609864,0.302601396051208,-2.13134792011832,0.0330604899796481,0.275157827173381,-2.34392335018785,0.019082092518977
"b_NO_PANEL",0,NA,NA,NA,NA,NA,NA
"b_SI_PANEL",-0.37595447785085,0.227149386968768,-1.65509791977797,0.0979046367953407,0.190667578119494,-1.97177979370585,0.048634749997517
"b_NO_ZER",0,NA,NA,NA,NA,NA,NA
"b_SI_ZER",-0.107278795210772,0.26903932254093,-0.398747641042144,0.690079160433356,0.271737839268732,-0.394787842206548,0.692999468174005
"b_No_MTRP",0,NA,NA,NA,NA,NA,NA
"b_Si_MTRP",0.620042984897439,0.363089306081309,1.70768726732643,0.0876943859611137,0.317517797706675,1.95278182632848,0.0508454528958187
"b_CSECO",0.0260854902756489,0.360934644394145,0.0722720599997688,0.942385399425789,0.364614757947979,0.071542606839218,0.942965916057443
"b_CLLUVIA",0,NA,NA,NA,NA,NA,NA
"b_Hpico",-0.0747874071129006,0.279136266467301,-0.267924365613242,0.788757538085655,0.276032021137298,-0.270937432565845,0.786439154359818
"b_Hvalle",0,NA,NA,NA,NA,NA,NA
"b_Joven30",-2.16313111687879,0.749991787901141,-2.88420640302254,0.00392401468458092,0.794850107708169,-2.72143275304555,0.00649996083480886
"b_Adulto40",-0.692758007214102,0.479338782073781,-1.44523671591311,0.148391406653966,0.522000376611043,-1.32712166169622,0.184468440809925
"b_Adulto60",-0.545585362485199,0.409207902331107,-1.33327181458911,0.18244261966702,0.439166638498743,-1.24231969065374,0.214118633145163
"b_AdultoMayor",0,NA,NA,NA,NA,NA,NA
"b_USODISPMOB",-0.221978302005353,0.300882750986681,-0.737756821477545,0.460662236153447,0.300004496018323,-0.739916584422775,0.459350610676174
"b_NOUSODISPMOB",0,NA,NA,NA,NA,NA,NA
"b_EdBasica",0.0775641038614178,0.278440693264908,0.278565977378973,0.780577925621488,0.28053488349311,0.276486485016124,0.782174438634587
"b_EdSuperior",0,NA,NA,NA,NA,NA,NA
"b_Htrab_1",0,NA,NA,NA,NA,NA,NA
"b_Htrab_2",11.3118552712209,178.050157334208,0.0635318465346145,0.949343000590773,0.656409740789524,17.2329180514827,0
"b_Htrab_3",10.949009002481,178.049483643057,0.0614941912689337,0.950965640349065,0.476052886280532,22.9995643719906,0
"b_Htrab_4",10.6390333346254,178.04959852696,0.0597532003590251,0.952352199635391,0.512798761739084,20.7469949781951,0
"b_Exp_1",0,NA,NA,NA,NA,NA,NA
