"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_0_ruta3",-0.150145513609008,-3.79541277475419,0.0688754571264466,-0.0256079245501532,-0.15378587709281,0.062660955759118,0.0895506054864906,0.637273469192759,0.0164498089355576,-0.575072156061804,-0.308518508703999,4.4182980367567,-0.39198618452062,-0.39491911952047,-0.134009191432532,3.26637087588168,-0.228051343549472,-0.421587093617857,-0.166611666907842,3.42712975580244,-0.258634142220763,-0.362695132045128,-0.0521216655507224,3.37333119764826,-0.0245338086339125,0.0876361883160533,0.0970075695681471,0.0218210779396268,0.133360536084363,-0.065446396446738,-0.0464637298280871,-0.314178109618946,-0.383643577854884,-0.245496805693652,0.0726236499048215,-0.0120946511023248,0.0712535778905277,0.0491851380447922,0.082788544106208,0.0516707510667975,0.0430015889392088,0.189310522424685,0.0340965921256954
"b_Sem_0_rutaEC",0.0164419418430043,0.449937912270659,-0.150124088416849,0.0110148159958322,0.00394130276816229,-0.00357009034501547,-0.0256978651211979,-0.0435474637224624,-3.46760628310507e-05,0.150103729915522,0.0929081127509811,-0.391986184520623,0.573959669458586,0.0558435204701221,0.0617023855228922,-0.39344239269118,0.306765308332669,0.0380874769954925,0.00386983122056723,-0.449133051764483,0.282107176104729,-0.0031133220240035,-0.0373861148330854,-0.443501471503585,0.24887287037304,-0.00836660424233185,-0.000644995867574352,0.0022653236664927,0.00340757012112716,-0.00744011767458127,-0.0115301096103903,0.058476500039468,0.0359098188447598,0.00439077022000139,0.00711778831559105,0.0119425333036476,-0.124194784648119,-0.0959504565833492,-0.103910095937321,-0.0494622608213201,0.00900676162763927,-0.0631215408052821,-0.0269966528153323
"b_Sem_1_ruta1",0.272731229380592,0.997786776250835,0.304232166954308,0.00121125977541493,0.022322422091168,-0.0250843113553527,-0.0189843386247901,-0.0862065431573572,-0.00184538236585036,0.591755759469459,0.332217813477678,-0.394919119520468,0.0558435204701211,0.619922922469911,0.293953810136164,-0.357453584182919,0.0217964121838836,0.55071895116857,0.271868247912465,-0.43444006553358,0.0138503105243046,0.541559067661091,0.228609564073795,-0.434987899316517,-0.0487810725582879,-0.0268877744380816,-0.0171255031479566,-0.00171938778069414,-0.00966634574642021,0.0530066610301946,-0.0037770323920846,0.0520906277932279,0.0649448201481906,0.052610007944198,-0.0240142131448871,-0.000681448629934599,0.183458504627721,0.171746727971191,0.177887996183281,-0.000165787203645307,-0.0132097993752486,-0.107937880438456,-0.0144050642240429
"b_Sem_1_ruta2",0.149020557059784,0.46655698187982,0.145479121759458,0.000174407692638417,0.00907046205209896,0.00869285807905269,-0.0250233672765632,-0.0349577092160632,0.00148952305066916,0.313458796069866,0.186424910163732,-0.134009191432589,0.0617023855229772,0.293953810136283,0.252735067844241,-0.143957510187648,0.0321832672977241,0.275523096844882,0.114071934678411,-0.172216310362593,0.0189135189023683,0.265989500394901,0.11481465089244,-0.172104189583861,-0.0176420458077425,0.00157573148653537,-0.00351324350994189,-1.47822095980536e-05,0.0174365456092063,0.0346117309226583,0.00227192558302728,0.0214378997250764,0.0209284160108321,0.017571740151455,-0.0140712247722429,-0.00353212918302536,0.0832761437547537,0.0824636400080561,0.0967168141172841,0.00540371364523229,0.0118014048909699,-0.0501345871259481,-0.00159230046469351
"b_Sem_1_ruta3",-0.129566360516866,-3.60079770041984,0.132792118326644,-0.0271623639190393,-0.135793143371335,0.0534570149341717,0.0916764457262711,0.506084749967556,0.0265087429694597,-0.514236727179553,-0.266114904008557,3.26637087588167,-0.393442392691176,-0.357453584182917,-0.143957510187598,3.45147075887997,-0.217210208630387,-0.355497132126451,-0.133643310892417,3.32837820149562,-0.207228603636498,-0.304820098178039,-0.015221934102933,3.28105802988972,0.0185427191663666,0.115795535111011,0.0889554557926774,0.0343199298844085,0.102200258159146,-0.0838649714646132,-0.0349191557737625,-0.305652718601717,-0.386045456187323,-0.250499280337556,0.0959277831837621,-0.0273691607410654,0.069375947877103,0.0775789720777927,0.09892691115122,-0.0190790246085574,0.00632137226251005,0.14982667181135,-0.0229765923183123
"b_Sem_1_rutaEC",0.0084743955447808,0.258579219969234,-0.147360462455229,0.00542989671943712,0.00622133683505426,0.0212219459498752,-0.0130183295653689,-0.0282743629932393,0.011528370013057,0.0595626829173517,0.0441112202812557,-0.228051343549469,0.306765308332669,0.0217964121838826,0.0321832672976497,-0.217210208630383,0.314928803758722,0.00763209657656918,0.00234488088117364,-0.249140803234111,0.260643110060138,-0.0226971413183356,-0.0363637837115219,-0.247786097766921,0.239339509841719,0.000534460824974628,0.00819790422745754,0.0049897116968846,-0.00524640661718826,0.00655464080748984,-0.0173935803810139,0.0400930402987663,0.0146888052770424,0.000371661638168751,-0.000905534556514747,0.0174054515266608,-0.0965518291835261,-0.0976647710130938,-0.0793887748766131,-0.0619538963209765,0.00173109760242051,-0.0366495670721952,-0.0276767089180853
"b_Sem_2_ruta1",0.269693938188198,0.9788227324057,0.301242412125897,0.00123181974205367,0.0217346659699268,-0.0188861688776908,-0.00708763627519786,-0.0897015268994354,0.0011240534136959,0.572473015188891,0.309211504040609,-0.421587093617856,0.0380874769954924,0.550718951168572,0.275523096844764,-0.355497132126453,0.00763209657657101,0.595135829264554,0.27391078892684,-0.432555630533606,0.0209142048088714,0.541857510691835,0.224873389366228,-0.418293836889891,-0.0318711057847922,-0.0167428831616409,-0.0250458382792937,-0.00410043594121572,-0.0110080125088476,0.0538917941963256,-0.00184862368601261,0.0462231145344658,0.0619681633208192,0.0454407764247809,-0.0202638369525591,-0.00531155359642864,0.173343941198129,0.172412964665131,0.175947965682543,0.00721700275362673,-0.00367063779897488,-0.105382839492098,-0.0104054056647166
"b_Sem_2_ruta2",0.15103263079886,0.454479997166751,0.158892125845061,-0.000941301415359739,0.00965100194716468,0.00121806375181766,-0.0266953697149749,-0.0503755187677593,0.000581728054247246,0.277685140083388,0.149697413105636,-0.166611666907822,0.0038698312205674,0.271868247912561,0.114071934682066,-0.133643310892394,0.00234488088116951,0.273910788926938,0.167952641085386,-0.17234691220277,0.00360808896419508,0.264794638954276,0.103584863835299,-0.164970803782794,-0.0165071854613455,-0.00345885533631516,-0.0123531715108822,-0.00618146670248836,-0.00777037427036425,0.0276663944817754,-0.00908571183669503,0.0275993209518952,0.0279469245099044,0.0214101470557103,-0.00818641768490626,-0.00311961888355571,0.0978215047507796,0.0904004802363709,0.0935105169942819,-0.00726833644775281,-0.0117272346094344,-0.0512315232029312,-0.00315690239262928
"b_Sem_2_ruta3",-0.164635820670868,-3.87171698408917,0.0824712948085709,-0.0316751089662668,-0.126874274455237,0.0544756453305407,0.0996953132110562,0.640860040274971,0.0216931219914168,-0.577691518064349,-0.308654703896455,3.42712975580242,-0.449133051764476,-0.434440065533578,-0.172216310362567,3.32837820149561,-0.249140803234112,-0.432555630533605,-0.172346912202828,3.67816275494501,-0.258847396107462,-0.377395851687264,-0.0347982261134483,3.43870006707907,-0.00348682694440376,0.111438007220911,0.0920230237606711,0.0526535819490652,0.109063045123708,-0.0762211301258507,-0.00427629281027696,-0.315521622123156,-0.392042586396558,-0.270596953958073,0.0913480915321874,-0.0265823704993308,0.0790893577273578,0.0838588267033472,0.109644189975982,0.00989583934311611,0.0458434172067508,0.173384447305874,-0.0153515111391954
"b_Sem_2_rutaEC",0.00644478534576856,0.272131164488451,-0.148787567182784,0.00476156390451523,0.009849498877275,0.0247892190809036,0.00561831435585895,-0.0432603883660818,0.0153739965888657,0.0328302523012496,0.0321469074943985,-0.258634142220764,0.28210717610473,0.0138503105243036,0.0189135189022459,-0.207228603636499,0.260643110060138,0.0209142048088696,0.00360808896414978,-0.258847396107466,0.313726460323779,0.00442445959401734,-0.00364763683911527,-0.22863697941126,0.246455605090618,-0.000960942032261097,0.00283374595563486,0.00575545029342339,-0.00773625075317004,0.0143781322625012,-0.00849226749272364,0.0518590858021986,0.0158383685983937,-0.00425779868702643,0.0098346507354907,0.0134809800275757,-0.128886781263027,-0.0986353971495514,-0.081765512197225,-0.0785861761699631,0.00815063066572772,-0.0341140777034832,-0.0208768728013406
