"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_0_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_0_ruta3",NA,-0.651747620672139,9.62780418450952e-05,-0.111110132230302,-0.375149238549812,0.0134013728924262,0.036481908025306,0.119132559800946,0.00105979274423335,0.0332910913466711,NA,1,0.01626670655623,-0.00230265587615603,NA,0.726798773900596,-0.0151769757579855,-0.0203128296711178,NA,0.731084461583485,-0.0380594416786986,-0.0245154125209745,NA,0.707957211796475,-0.0461478800988215,0.0810203939215947,0.0734815957964199,0.14271555780859,0.12398764392748,0.0274153138139218,-0.060032256326413,-0.0536940943486458,-0.0602287598577115,-0.00312706291865633,-0.0356344622623512,0.00143052343194625,0.000139798023173849,4.75868683166222e-05,2.86347168929644e-05,0.0118136389274105,-0.0248681571228112,0.00122989113900605,0.000976062211798908
"b_Sem_0_rutaEC",NA,0.226156286076814,-0.000730113197841605,0.181350788037936,0.0514594880561184,-0.0240631081014329,-0.0666971910294623,-0.0057160374151283,0.0127946470962352,0.460794512766737,NA,0.01626670655623,1,0.334317299252906,NA,-0.0645471087861286,0.769087946887868,0.294418708271824,NA,-0.086905805706826,0.72978414473021,0.223732510748298,NA,-0.110491034963298,0.614611116080784,0.0321963461327135,0.0210714488318812,0.0206794448779163,0.0346909878801294,-0.0311885305553115,-0.0127829397071823,0.0145744893433914,0.0304799568114051,-0.00633830950066043,0.00416281098205543,0.0455969102532758,-0.000711766274626574,-0.000601726187261865,-0.000631452628337269,-0.076791236798561,0.00863915630761252,-0.0679661512422972,-0.0978515078310764
"b_Sem_1_ruta1",NA,0.486564992564566,0.00166325487378737,-0.0247598064187955,0.120132732907606,-0.0388300519481835,-0.0234592612130714,0.0158318950938797,0.0224239654305205,0.84179943014603,NA,-0.00230265587615603,0.334317299252906,1,NA,-0.0139211808496257,0.415293428048014,0.894172781709398,NA,-0.0242033792065044,0.368756312595262,0.79874487137387,NA,-0.0418240047780912,0.234432071595049,0.0136576004032511,0.00916814532206323,0.0223054959771875,0.0209744232683592,0.0822334608701464,-0.0262738287474045,0.0763601042380604,-0.00887191425406347,0.0585410022314593,-0.0649181365895407,0.0276948152176635,0.00105314648975106,0.000880560217545779,0.00100250228377031,-0.0852012458894013,-0.0432863745510284,-0.124750713524265,-0.0639038196677849
"b_Sem_1_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_1_ruta3",NA,-0.797171223608498,0.000155394274358409,-0.147149152682863,-0.421411059204099,0.0388461227106545,0.0681718725007176,0.171222515101652,0.00939382884246098,-0.0295783754522378,NA,0.726798773900596,-0.0645471087861286,-0.0139211808496257,NA,1,-0.0232273195122894,-0.0284980378741425,NA,0.888607319633429,-0.0412226148740804,-0.0343571867992929,NA,0.861656924068448,-0.0541884048061709,0.125508868930288,0.103191606779334,0.162891522279097,0.111351495210778,0.0357961532080535,-0.0597168563383869,-0.0668249811155501,-0.0817532837097601,-0.0193242245561538,-0.0234888058797249,-0.00018295913607335,5.95768311390955e-05,7.45654417977272e-06,-2.8793539347351e-05,0.024916123157953,-0.0261908753586909,0.0140038637357007,0.00844532139721561
"b_Sem_1_rutaEC",NA,0.234689034805619,-0.00092678054878656,0.0815101408169614,0.0870792962403156,0.0332917067261739,-0.0207903714913989,0.0108812209456889,0.0390238424565255,0.406997586073281,NA,-0.0151769757579855,0.769087946887868,0.415293428048014,NA,-0.0232273195122894,1,0.373729919245386,NA,-0.041564529665547,0.878139269880656,0.285405965349463,NA,-0.0672984610261055,0.733744239522442,0.0849043422094521,0.0205582569591023,0.0199978711749085,0.0211338246000329,0.0331060958828141,-0.0349882412043998,0.0699336891711676,0.0146744458676453,0.0164855657481707,-0.0143949128818081,0.0680433784982254,-0.000681481290726072,-0.000732646967245225,-0.00061432143787345,-0.108454545413056,-0.0299502494570496,-0.0417924464141334,-0.104807014310328
"b_Sem_2_ruta1",NA,0.486718694835251,0.00166731081359785,-0.0125101125288222,0.0969214720871976,-0.048702183658107,-0.010596152903671,-0.000966866225455077,0.0441327285209985,0.810258628943079,NA,-0.0203128296711178,0.294418708271824,0.894172781709398,NA,-0.0284980378741425,0.373729919245386,1,NA,-0.0169062692531993,0.396118590668024,0.819130196171736,NA,-0.0312450289180554,0.268860842199746,0.0259811729905206,-0.0328194470883594,0.0203765446494387,-0.0138307311402939,0.0716339803620763,-0.0186624287507199,0.0769872488821602,-0.0144868054613627,0.0404096133100436,-0.0593021405048412,0.00842400857740484,0.00101666633268659,0.000932000231738376,0.00105688443158667,-0.0901398228841261,-0.052432240062448,-0.138767388169285,-0.0684360654607618
"b_Sem_2_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_2_ruta3",NA,-0.825246410654371,0.000127493517609039,-0.162924043992151,-0.405770511801743,0.0436585709078138,0.0651214389469557,0.259723031921347,0.0150258494204757,-0.047739479571873,NA,0.731084461583485,-0.086905805706826,-0.0242033792065044,NA,0.888607319633429,-0.041564529665547,-0.0169062692531993,NA,1,-0.0341454718802811,-0.0207522001567146,NA,0.883357691102366,-0.0398141591284643,0.0993745068902515,0.0687838612868245,0.170470158995971,0.103084495686946,0.0256251139672507,-0.0542313017865267,-0.0490461487105172,-0.0801212187977469,-0.0158212901610614,-0.0131978543359762,-0.0246024161884369,0.000111000399911789,7.49414717368731e-05,4.1540895930646e-05,0.012832028124341,-0.00925023383109465,0.0093201559035839,0.0102349420071717
