"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_0_ruta2",0.312004737217849,0.256367743205173,0.168333429896545,0.0613650894772163,0.0896498795213051,-0.112485838694311,-0.105617579025307,-0.0923526137783491,0.0156898017603994,0.378931725660617,1,-0.134434506521166,0.112323334508998,0.386465834147755,0.339647347589701,-0.13119707024808,0.0719945991879186,0.367117115620133,0.334563003663913,-0.147405764197928,0.052567904304436,0.342820488341981,0.217219826663879,-0.142760208991873,-0.00703522355890076,0.0162108372601947,-0.0789873556080343,0.00732587802555166,0.00484897429026607,0.173266586021626,0.0621470526187362,0.0341369556429597,0.0924164276478457,0.0414836954835198,-0.151883163885688,0.11378547955486,0.0993422045350505,0.154034000239019,0.120048549279835,-0.00728776280131102,-0.00413382118069618,-0.212672936511993,-0.0436756564370511
"b_Sem_0_ruta3",-0.185142288256232,-0.820460711033172,0.0499885921062487,-0.321285026170939,-0.566372171448374,0.102070341443858,0.0988499265749779,0.464516958214033,0.0250019552110637,-0.313517362758346,-0.134434506521183,1,-0.246151546295919,-0.238622729166142,-0.126816081539345,0.836442114960292,-0.193329861350364,-0.259987072913078,-0.193412476895988,0.850134366048238,-0.219676083287071,-0.206426949373046,-0.0391536696542743,0.8368348664163,-0.018216020583741,0.151521445445474,0.242047872536036,0.0382030976686969,0.199816687455624,-0.0853933383092915,-0.0800805597387693,-0.188045602115451,-0.349646843784449,-0.265943267485371,0.11516560794787,-0.0205106285151269,0.0516421310660892,0.0491531311077806,0.0768061106319733,0.039755359626875,0.0383518479586294,0.185964816675026,0.0410198313381179
"b_Sem_0_rutaEC",0.0562513811794807,0.269859790221685,-0.302303802458823,0.38342477010525,0.0402728223385374,-0.0161349853281243,-0.0787030721622079,-0.0880694768713744,-0.000146227721050086,0.227047935131102,0.11232333450907,-0.246151546295921,1,0.0936188394558982,0.162005035472162,-0.279536398148839,0.721538258915652,0.06516786123267,0.0124640136756999,-0.309114129108821,0.664810500668899,-0.00491626774834557,-0.077920429597577,-0.305254914357071,0.512687710538596,-0.0401353141551479,-0.00446518434685471,0.0110037181048962,0.014165634743794,-0.0269342491495763,-0.0551357494355294,0.0971080974166816,0.0908033161889745,0.0131968621512442,0.0313167450070984,0.0561912768447073,-0.249739738829349,-0.266042582348796,-0.267466927965915,-0.10558730153135,0.0222872906132416,-0.172036436995316,-0.0901113783747911
"b_Sem_1_ruta1",0.89781486905906,0.575831175991544,0.589481524703964,0.0405706583402846,0.219475185390119,-0.109084587025482,-0.0559450868726551,-0.167754671087038,-0.0074878672688868,0.861272155249369,0.386465834147862,-0.238622729166141,0.0936188394558965,1,0.742638556271813,-0.244370461652573,0.0493298701969659,0.906678098958562,0.84255104566252,-0.287703769258519,0.0314061780155024,0.822866071911879,0.458466111047768,-0.28808232662014,-0.0966937795638075,-0.124109246019813,-0.114076881953545,-0.00803627649435257,-0.0386656578575342,0.184640665858922,-0.0173789044864471,0.0832349085104347,0.158017379184719,0.152149377009357,-0.101665066734022,-0.00308515794855765,0.354971907626684,0.458209850816135,0.440586136591552,-0.000340534074468627,-0.0314526085393689,-0.283066564676845,-0.0462654457842991
"b_Sem_1_ruta2",0.768305957385341,0.421694773039616,0.441470646618946,0.00914906032680593,0.139672084286393,0.0592052055228342,-0.115491048900883,-0.106540186227459,0.00946575139730273,0.714520130937292,0.339647347555692,-0.126816081539398,0.162005035472385,0.742638556272113,1,-0.154134363939166,0.114075186522295,0.710423321248984,0.553672094842358,-0.178618343044104,0.0671682464040675,0.632971145117678,0.360617042855164,-0.178511819825873,-0.0547686746221758,0.0113911504781418,-0.0366520820020414,-0.000108207281196146,0.109234449288798,0.188823621519284,0.0163720055651063,0.0536493228555828,0.0797503853545343,0.0795889322042216,-0.0932977959512377,-0.025044764603475,0.252355535817904,0.344567685273853,0.375164953557167,0.0173835307369095,0.0440078603004138,-0.205915114676998,-0.00800944952304012
"b_Sem_1_ruta3",-0.180763579078085,-0.88068966804553,0.109044587692399,-0.385575181809723,-0.56583355542689,0.0985218734006427,0.114496179828209,0.417373038075744,0.0455855977379028,-0.31719603706244,-0.131197070248103,0.836442114960289,-0.279536398148836,-0.244370461652572,-0.154134363939113,1,-0.208339655542777,-0.24804241654614,-0.175530143701935,0.934146731624032,-0.199146201292039,-0.196287964406765,-0.012937472194482,0.920916173077829,0.0155771269954013,0.22652067313645,0.251127133810439,0.067982037219598,0.173253421479745,-0.123806732370775,-0.0680929533313043,-0.206985978288566,-0.398075573624061,-0.307025920441939,0.172113345290615,-0.0525136867427193,0.0568894602816384,0.0877175956513799,0.103840167997221,-0.0166085793232567,0.006378793791531,0.166521597854716,-0.031274755211028
"b_Sem_1_rutaEC",0.0391402243168922,0.209369640453249,-0.400597928307009,0.255169630634799,0.0858203892566865,0.129481901627586,-0.0538250445973074,-0.0771951253113307,0.0656299894015109,0.121628351578384,0.0719945991880259,-0.193329861350361,0.721538258915652,0.0493298701969636,0.114075186522032,-0.208339655542774,1,0.0176290787169882,0.0101957968846723,-0.231485182770809,0.829209907739197,-0.0483857126218304,-0.102316238423031,-0.23023907525187,0.665616753245401,0.00346120892267021,0.0766160571601504,0.0327204406309612,-0.0294433811937996,0.0320338002195845,-0.112285410585796,0.0898830004174111,0.0501429020634707,0.00150803771722299,-0.00537862261023017,0.110558523585156,-0.262107408816664,-0.36557504470607,-0.27587093092179,-0.178542186460776,0.00578288636863456,-0.13484852281387,-0.124714989439075
"b_Sem_2_ruta1",0.906116226406789,0.576530485143717,0.595719728486475,0.0421097554461709,0.218101110990775,-0.0838235166619823,-0.0213171284472268,-0.178153773708308,0.00465499821880221,0.850381360587859,0.367117115620243,-0.259987072913077,0.0651678612326699,0.906678098958565,0.710423321248678,-0.248042416546141,0.0176290787169925,1,0.866378510205575,-0.292360334294892,0.0484013787867017,0.840290049414245,0.460268981968229,-0.282736387632873,-0.0644770445142192,-0.0788751733439645,-0.170274915456206,-0.0195601357814112,-0.0449399714510512,0.191593314714106,-0.00868122473828603,0.0753816985646097,0.153882686395882,0.134124573350238,-0.0875559915131528,-0.0245429435034113,0.342314740571629,0.469468727939664,0.444763596587953,0.0151295927647493,-0.00891995738470364,-0.282062521523393,-0.034108401579166
"b_Sem_2_ruta2",0.955208414784439,0.503903799203005,0.591483823742028,-0.0605729744854042,0.182302213031454,0.0101766926205548,-0.151139454198887,-0.188334269453058,0.00453489471306202,0.776472326048668,0.334563003630286,-0.193412476895965,0.0124640136757005,0.842551045662814,0.553672094860097,-0.175530143701905,0.0101957968846544,0.866378510205883,1,-0.219277775568226,0.0157183966463537,0.772979437405328,0.399102613526334,-0.209904601560246,-0.0628630793005259,-0.0306730602921789,-0.158091384280627,-0.055507030938461,-0.0597145886847961,0.185150506013222,-0.0803167403586919,0.0847265925410856,0.130638079330975,0.118958886440085,-0.0665844347379456,-0.0271344641669493,0.363635188916124,0.463363815357883,0.44495907786592,-0.0286826992805521,-0.0536452767736658,-0.258123405294493,-0.0194795148065146
"b_Sem_2_ruta3",-0.222499804021456,-0.91730637215425,0.065602630958803,-0.43555825985467,-0.512119198109518,0.0972561266356372,0.120613133171997,0.511977600456754,0.0361365931454578,-0.345181316469548,-0.147405764197965,0.850134366048232,-0.309114129108817,-0.287703769258518,-0.178618343044077,0.934146731624028,-0.23148518277081,-0.292360334294891,-0.219277775568301,1,-0.24096432774178,-0.235414832629694,-0.0286499141961403,0.934947260987794,-0.00283746792559241,0.21117183545995,0.251654197217392,0.101032786714585,0.179099376727367,-0.108999792099828,-0.00807778888101651,-0.206980016572743,-0.391603854754275,-0.321275857215026,0.158765539631681,-0.0494073275780113,0.0628242858331633,0.0918497773622077,0.111486731796541,0.00834479324513427,0.0448116367857935,0.186671580043185,-0.0202416569697253
