"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","logLike"
-0.337397897658398,-0.785245332937701,0.0449492662841688,-0.0731768599262242,-0.336319010482231,0.0306688859158297,0.224912491863896,0.0554557038316322,0.0977709896358118,0.252877558664078,0.0050448524588017,0.0296457674087127,-0.0668891154419695,0.0742150909136739,-0.0273601489126478,0.0845226614197065,-0.0784339663346561,0.479525916860577,1.30374982993918,-0.140855764280281,-0.371398097296925,0.14923273770438,-0.719969479144382,-0.182533018781758,0.133971939422164,0.115045983063088,-0.279948047034981,0.0585007275221416,1.66391479560398,1.67168241758325,1.79986424354695,0.731633836176877,0.940150721486115,0.999523270872113,0.406905590730222,-2.73870867797367,0.188400058658519,0.545412620932088,2.43648531763598,-2.7520171527936,0.401866262225743,0.784439159563965,2.2875871362692,-2.8336963683034,0.621991780849716,0.631829092772204,2.40546574647904,-2.70691509550285,-0.527861628843981,-0.00555131171376487,2.52066145719708,-2.98622588323805,0.412371441616672,0.794020618572334,2.03798253560345,-3.00403317897969,0.511630781684913,0.767063373283804,2.08150670358267,-2.71093711120332,-0.330137127127906,0.15141381075854,2.44797218060427,-3237.91115785438
-0.550448495663898,-1.3023099492153,0.0518989363663316,-0.0684782577332583,-0.320209330088779,0.0244221976689036,0.262020970282272,0.0877059333355074,0.135897531380318,0.146804809628233,0.00186209485128436,0.0513580639799193,-0.116589861259162,0.117378372535916,-0.0514870375770889,0.135319465912768,-0.147444419530603,-0.0467607704800144,1.35877739493924,-0.0148068919491184,-0.250216819044882,0.168513867663931,-0.586886807534884,-0.172275864580541,0.226170453676159,0.186746300471582,-0.439640278635053,0.105283969580358,1.96952981616159,1.9537485879368,2.13906093834613,1.10254906993465,1.05696257704803,1.13627013879379,0.603296323208043,-3.02251682472874,0.00368902672306995,0.811000496670037,2.65307406182229,-3.00750318955599,0.387054933554741,1.06151167406858,2.44898171484257,-3.15726484756821,0.758795585166214,0.803341139477194,2.64102486294316,-2.77890700804733,-0.795629304056017,-0.0502436803384784,2.65477367090341,-3.17071403245603,0.558840126741529,0.839245741247231,2.04444697173677,-3.21952695318544,0.725411115488589,0.792420858853784,2.11826062989864,-2.68324483711468,-0.377656994509984,-0.0364067283236515,2.59366627380818,-3185.00038343836
-0.657829567541119,-1.55247405750385,0.0561480046567227,-0.0629761350848914,-0.323339012650357,0.0214811419047919,0.269319754166711,0.106816478665304,0.147635479382991,0.111336430437468,0.00193614276836172,0.0644732067267786,-0.142293350978869,0.139886756310114,-0.063840914980376,0.162295925410118,-0.183078230582411,-0.295358449967979,1.41021346983209,0.0301454155633762,-0.208023479047231,0.177822142765446,-0.53703198121182,-0.169930490508329,0.267655137634765,0.217581293501076,-0.51821375678903,0.126740951820157,2.11825748523002,2.08566415427202,2.2971889075853,1.20815534744427,1.09427810166309,1.17787845266739,0.674492536703197,-3.1614483965678,-0.0219649434023386,0.871610447734549,2.76640633329906,-3.12647461675503,0.406636343160909,1.15783042546358,2.53666643984471,-3.30904028967623,0.824317190962473,0.875400491611794,2.76299117767593,-2.84319058543682,-0.876066773996201,-0.127779525823943,2.71589933000852,-3.24819967429442,0.580365534629942,0.893135791032944,2.0485785342043,-3.31442277072217,0.63246000220883,0.984717268407954,2.13735775884971,-2.66577965197101,-0.462284357478521,-0.0707129488095924,2.66017491155404,-3158.66775855385
-0.86202957138867,-1.98084265875237,0.0652480826400031,-0.041608003614074,-0.346138429483568,0.00986285607553582,0.201375023453851,0.161492686390913,0.146103928377224,0.102451733043201,0.0120301525072046,0.104274030719114,-0.199350690459163,0.18824962539387,-0.0910597151035414,0.225046015822934,-0.261720551959949,-0.705726308186366,1.6461619831358,0.0180144507908476,-0.21736500335641,0.188624282225464,-0.524490657961072,-0.160515294489911,0.313530989711524,0.242364693437119,-0.649632367601251,0.154796528157561,2.34753138879752,2.25204802285365,2.506506601876,1.12345316744138,1.08861078446975,1.18424150917391,0.746669004573667,-3.36751987122185,-0.0269933467739538,0.822848491920481,2.99732505819921,-3.25313772768666,0.327694642692647,1.25601893095682,2.74211263578092,-3.49823407822186,0.854595649003362,0.904881893359592,3.02100345792705,-3.0286676230422,-0.924113683064128,-0.362423603881577,2.7501334317024,-3.20819906264432,0.243845118712064,1.12593213478059,2.0624520046125,-3.32102027307078,0.676815908862867,0.893311820394384,2.1908982930269,-2.54330421406909,-0.702848139452473,-0.0674532740741721,2.72361161099377,-3123.10518685457
-1.08188910201399,-2.426239140999,0.0754670848483594,0.00794952144479825,-0.400382958010432,-0.0156044773099487,0.143100061842032,0.241076124504945,0.128228263510024,0.125077042150962,0.0285825473407602,0.159085165033279,-0.27419365915264,0.247477906452951,-0.124721078287356,0.310520136785815,-0.35874074805973,-1.09740982259922,2.01746022500169,0.0296680355146576,-0.17224424183267,0.217544989606249,-0.459086404028709,-0.153137376256211,0.320084076939711,0.233250593589664,-0.762546639649008,0.16110493939881,2.49212626947419,2.3245198727951,2.63031894231175,1.06139357759073,1.16819337256011,1.22589793825528,0.522806046839319,-3.61574100381051,-0.0273380351278958,0.671983961609287,3.26540551567889,-3.38316580660703,0.223502083559614,1.2574978200466,3.00156223956035,-3.69768650138197,0.819842798418987,0.870919848874936,3.33325018876277,-3.18400341203173,-1.13405989854602,-0.411210300471576,2.72079868375836,-3.03593306138688,-0.0555899318877372,1.18110000130194,2.1076865430808,-3.19453893954374,0.55490039706828,0.814502312302982,2.2555963621611,-2.50285350247908,-0.628298592081007,-0.359365594585365,2.75406380502252,-3111.67155988059
-1.25431128190261,-2.76651438046809,0.0838056139826007,0.0300387983326423,-0.495191976840683,-0.0527430493922583,0.134405758878036,0.325426673883743,0.112611918825743,0.156557002524259,0.0468584917234089,0.213693583489701,-0.350522559992599,0.301848510404257,-0.154894320059377,0.402084688083132,-0.452861058442546,-1.36682465251878,2.4170804563707,-0.0479189979416268,-0.243217360175821,0.219150530018864,-0.521104494608887,-0.133533752654101,0.283781968394588,0.199188467665663,-0.813825841408575,0.151285410764808,2.53015482705562,2.30740083490597,2.66273955469953,1.15656614549448,1.09300061657455,1.15882436190464,0.593783710151387,-3.86285097879601,-0.0326686633820311,0.500028575257544,3.50655340889715,-3.50986036989682,0.182855045908944,1.16044950826139,3.24722473235154,-3.88592986488399,0.757111479421732,0.806778358690765,3.62712872889638,-3.26211276037425,-1.3215461948304,-0.349271954544774,2.65136780149399,-2.9213445139737,-0.118030539766871,0.98877938988466,2.17734573368486,-3.06780169017059,0.429024713976765,0.688771428522532,2.31389177960702,-2.49789169211964,-0.64316267821415,-0.343151338353594,2.75466199999741,-3081.33980839057
-1.36716163624779,-3.018166306428,0.0900151600171761,0.0546993116022741,-0.582151424904585,-0.104124186827767,0.161526660480089,0.411780163082529,0.10361991270603,0.172747567420152,0.0643267864789056,0.267577820262782,-0.430576500764283,0.354975649273497,-0.181431523988069,0.507692465726513,-0.546110186213382,-1.56467667689281,2.71967403433626,-0.072592393154454,-0.262462406728052,0.220119942078924,-0.53710271320542,-0.119781716936586,0.223784849310235,0.14232915127529,-0.791124637308978,0.119130240321127,2.54778370130836,2.2650022431684,2.65457296211622,1.24432438466536,1.12219705963845,1.22075623883117,0.583654204272776,-4.07559547022596,-0.243662146825816,0.493758084504737,3.72048025539416,-3.60681348991999,0.10048920358908,1.07613792624436,3.46583714339195,-4.06013334798397,0.667264462096633,0.720437506250498,3.90842883272543,-3.38397225461253,-1.1767575933129,-0.529334233368495,2.56152592530456,-2.82973717909662,-0.0868885896735937,0.741826057868367,2.22287302033217,-2.92376243877406,0.281937288064804,0.550625485125122,2.35846119620769,-2.57421653531972,-0.636036500805015,-0.279893636700247,2.7226679560488,-3059.78569778227
-1.36260929183906,-3.05898591313856,0.0927526695730345,0.051885653713633,-0.591800426129442,-0.136784328078662,0.189351528578185,0.444560500146902,0.101042637420636,0.178543295493583,0.0745045438667509,0.290006729440788,-0.468127136815291,0.379253092780933,-0.189790652651161,0.565327701630316,-0.583183193419328,-1.59245679197091,2.74120012087585,-0.0688895579688566,-0.283067088587655,0.198249163778284,-0.555805417522135,-0.122252069013846,0.208567556522975,0.113317814664083,-0.719410669855815,0.100229485708685,2.6178544757743,2.28629162038961,2.67044455332718,1.14285024729786,1.18416286485513,1.19754829756122,0.596984658961441,-4.1167179819736,-0.341862464833709,0.495408121658286,3.79303769391982,-3.599792910352,0.0632944688923462,1.04666506658981,3.53076848971276,-4.10120274323835,0.617627532378775,0.673500726640635,4.01773809971681,-3.46023278335748,-1.21811675600983,-0.524173854341719,2.51388616063117,-2.8526986286686,-0.0528842639276614,0.680385599339215,2.20094902996631,-2.96293733011328,0.227019317343682,0.504532355571329,2.36176690681091,-2.61912038811448,-0.627780495747392,-0.244005829327161,2.68397163963905,-3053.72809048801
-1.32500914163367,-3.08210807353246,0.0968548239668679,0.0483607778413717,-0.586259913049787,-0.194099580601082,0.229798753895868,0.491791731664294,0.0955903869454904,0.188052227946369,0.0951525213567794,0.327475614135629,-0.529660821620102,0.41937211545356,-0.202502676455913,0.658590903925438,-0.637491016160193,-1.59024974734385,2.72012241638259,-0.04389640899925,-0.287912778092765,0.163254847243192,-0.558596635414857,-0.134452907584224,0.198482514073164,0.0689549834058594,-0.593972961554892,0.0814859680252059,2.72226477304002,2.30742781900292,2.70089300134352,1.12338027766343,1.10174935287149,1.27808531047635,0.578981638002811,-4.18154210753128,-0.431702961744231,0.435543605817353,3.89801628020544,-3.5784518410938,0.0158208247846153,0.991666473634905,3.61460677336487,-4.14484537139841,0.53301077434686,0.590502631034464,4.1819616426692,-3.52219740510675,-1.25558946783155,-0.51110706551006,2.43107597984503,-2.98721951652146,-0.0667245651080227,0.654756313892828,2.13610642561498,-3.03504758569049,0.15721461890099,0.440710455519196,2.35564242774782,-2.67417606630384,-0.621254219426168,-0.225442806566378,2.60662101228456,-3046.48694836238
-1.22822619368172,-3.07882588447527,0.103640792901704,0.0492091410315071,-0.559442567960203,-0.308489087606985,0.290196251263078,0.577647150797182,0.0900994981126082,0.196999875849737,0.141913423805536,0.404260831544617,-0.651203681690809,0.4984281272864,-0.228330683072136,0.831044873177109,-0.735176997604482,-1.54514224531066,2.652813493206,-0.0148193585611119,-0.284797094349863,0.104296371777909,-0.558264442195421,-0.15672116380848,0.194203548238349,-0.00347554622517959,-0.391337243119796,0.0724765745013087,2.8723221019946,2.31296984332842,2.76664126726872,1.27044722395418,1.16567494277397,1.24946385423451,0.562573415988003,-4.34145770906104,-0.533358253234071,0.25157517797404,4.09332020006201,-3.55223757597959,-0.0553946939660795,0.871881389414304,3.75785895748472,-4.2173586647967,0.366748992832912,0.423968293405934,4.49069869979393,-3.56944018711407,-1.25448576643351,-0.528842147075123,2.27002009994058,-3.18155920311805,-0.141761998065173,0.657612652000863,1.9858337929689,-3.28591086444691,0.0337353967799897,0.310007639494094,2.33161418959104,-2.73485849031248,-0.625650346858003,-0.231719256073026,2.44618447872041,-3032.17336709753
-1.15591334394666,-2.99705677497688,0.107336760116405,0.0512383179021095,-0.534613606642573,-0.378296697578672,0.293107957476464,0.624247411862709,0.0943259514916204,0.197654210765181,0.183314128735918,0.459031818797239,-0.72975946951616,0.547796419940723,-0.246597885599056,0.911685780253853,-0.783088104502662,-1.48016525162922,2.60126082314423,-0.0687362328369054,-0.287458753814084,0.103000762564303,-0.578919359843304,-0.160194924888037,0.202851920274972,-0.0115010511223094,-0.402342965913518,0.12358996725367,2.88500405533216,2.2861527015061,2.82318916858895,1.27893010946364,1.24933207975856,1.37034182624352,0.615266755701996,-4.50514596893937,-0.600359537665526,0.145298701628212,4.20260209466809,-3.57683516754944,-0.0772254980934715,0.804308796103106,3.81752756040835,-4.27386071820594,0.270627801600931,0.328393518233632,4.67133073235823,-3.59002513338119,-1.30193430818599,-0.562180695790824,2.19394983004651,-3.29297472071287,-0.178626062344347,0.618913262028931,1.87637325241624,-3.42755388413854,-0.0396934324296291,0.241124839734725,2.2977478265066,-2.71575908094142,-0.660671532018643,-0.275387763012315,2.34711414465711,-3022.87266525387
-1.07021944323053,-2.82249525322071,0.116939310607308,0.0464951920062132,-0.496791111037725,-0.471374489777022,0.260600586475483,0.686517779758931,0.0782369358832876,0.248742822356466,0.254989689291915,0.543030693375749,-0.843857597206147,0.61812018674591,-0.273452665951125,1.00633727690373,-0.844151394470836,-1.34240877748698,2.5948395945972,-0.151199654595023,-0.284345046255278,0.150708416418695,-0.598524250636434,-0.169714930815386,0.21111348750381,0.0117386840382265,-0.531781002611606,0.213663172442025,2.91522264734698,2.25436857074822,2.86731841861341,1.28318818399175,1.22901444739687,1.36737947192336,0.553229386559876,-4.74070975828589,-0.77725989290573,0.0872376122009462,4.34225434578145,-3.62158080061673,-0.143060821726111,0.775736049352129,3.86932565105187,-4.39139826689734,0.146536785480469,0.208707124656047,4.92127917268501,-3.60377337045853,-1.38466840505152,-0.624061853271981,2.11712098482904,-3.4741854972787,-0.231042290235405,0.526025709117362,1.71015063986313,-3.69117566287509,-0.142014356957204,0.153701318242732,2.22904428231164,-2.70190734783318,-0.760220987579937,-0.348498843681535,2.21120488757708,-3008.74473072495
-1.01060924118543,-1.97352149791819,0.15793470796553,0.0673475534060276,-0.462995215936207,-0.717548050477365,0.0225465706976673,0.841336178716609,0.0701441419852798,0.292636033896006,0.470440501842097,0.781112028416796,-1.18013271705029,0.762544786193787,-0.315932698612733,1.24688711553417,-1.05960221850356,-1.16576926823408,2.29715161820278,0.020694366519243,-0.550929585059645,0.272417346004121,-0.704603178354105,-0.179087187717169,0.196643781361026,0.215928910155267,-1.06373400677836,0.153737518109129,3.43923924556827,2.2611323310458,2.5677400142621,1.405190121098,1.23700623569232,1.47622640549749,0.519097795062657,-5.33395195139503,-1.10163350952766,-0.203328667801894,4.61478950458723,-3.89243998098057,-0.254765202552986,0.731047636439966,3.80898841498494,-5.16965955495699,-0.13755641141965,-0.0681507851260079,5.54236179605587,-3.73613894002646,-1.60375842159998,-0.759691863325612,2.09661924108581,-3.76842752807279,-0.700437445033783,0.056789730711984,1.21661740598591,-4.33690982487491,-0.512435870482906,-0.199323542740129,1.90909977579924,-2.95034742573687,-0.8895117131416,-0.422507981327563,1.87425397210682,-3007.60330968292
-1.10370912365048,-1.11943350848625,0.222265201538415,0.0476104601460782,-0.361794747758045,-0.868131751331789,0.0703348266699208,0.916249280207895,0.0494263277903819,0.332915807341593,0.629961226594945,0.963779909995054,-1.4444341819118,0.807514555809912,-0.301744813969206,1.45072604480538,-1.19332974638233,-1.1497468311595,2.02440080848711,0.212671760308766,-0.705458083577109,0.348567120403149,-0.756381298822154,-0.199488041322064,0.218898563437747,0.423234478631603,-1.31202228557794,-0.0777466725483881,3.63904660740568,2.36573185456448,3.21921195223531,1.526126061234,1.12301466412057,1.42169300427007,0.462246205869847,-6.02618040350333,-1.39290796580074,-0.474313716406619,4.70333327458461,-4.18003710350178,-0.309452944079397,0.675785678483686,3.5477026640281,-5.50509167638685,-0.28441476224905,-0.208898014610964,5.89961244106644,-4.00525116756096,-1.7170560158755,-0.788980773946857,2.22909160557524,-3.83813853141498,-1.24078571303835,-0.540929597770068,0.800967589355003,-4.68176465219858,-0.921354968946976,-0.601030883524445,1.5265628774757,-3.28477789351076,-0.969508645309718,-0.424682785927893,1.68249957591168,-3000.290272817
-1.07415310761437,-0.768766266483239,0.300598224472856,0.0157851651829019,-0.200363371537805,-0.869511926972454,0.273740218795966,0.880615133890284,0.0283273089757718,0.365975496283234,0.710909715707296,1.06792519634045,-1.57867384387828,0.764080903260113,-0.2508075319602,1.5705353784154,-1.12507149926038,-1.12534924251636,1.97808708688146,-0.120345792425294,-0.505848936239432,0.329041174337787,-0.722789093660819,-0.22106557268411,0.304316770006256,0.454475727710858,-1.24532308878917,-0.105379765501245,3.97149567325758,2.7087954125042,3.40855123556304,1.65245279121372,1.09412667186765,1.33745686104654,0.48363382030653,-6.39753918201523,-1.54704510069289,-0.678325689696187,4.61494863933505,-4.25928434062585,-0.295075075856677,0.559467437490901,3.18361534927088,-5.91630339384856,-0.343251994096843,-0.265927910699993,5.97891562939062,-4.23570519695851,-1.7550326073112,-0.808571738190846,2.4113732745926,-3.92305262128463,-1.51315751579511,-0.975807449701549,0.454015629135523,-4.64360093564211,-1.26955611906476,-0.950755832273763,1.15150907765769,-3.35648400969821,-1.18391338390611,-0.611559706049408,1.67643635073825,-2988.79955243852
