"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"asc_ruta1",0.143637138064105,0.118807873303264,0.116163559862725,0.00810187606737164,0.0478387031485286,0.013261991042849,-0.00875075802209602,0.00426001258985751,-0.00700149791674892,0.00375664743991533,-0.00495470617537411,-0.0046917590764524,-0.00047647579530138,0.0071374243485723,-0.00409367636766824,0.00915995658518181,-0.0078616475124173,-0.000195958605464883,-0.000936368811724709,0.00040340930622885,-0.000355861556977592,0.000319129103048418,0.000286132727597057,-0.00016913585601138,-0.000411998604346062,-0.000342105743873912,-0.000216054634865614,-4.19338927820508e-05,-7.27810104540997e-05,0.000393390830021373,0.00281464435272025,0.000819586406865019,-0.00169862445144825,7.23318976724476e-06,-0.000560210529144811,-0.000444794045519911,-0.000407097910142363,-0.000186145837152033,-0.00038164399398639,-0.00169535424152251,0.000476475325146353,0.00320998380106947,-0.000387692281750695,-0.0020423317133819,-0.00175398771248175,-0.00185777097093023,-0.00257991598285906,-0.00144477139570718,-0.0013643613309133,-0.00146408543059033,-0.00181808563213908,-0.0024753514530682,-0.00179601241205749,-0.00177648869768365,-0.00230800273252107,-0.000981956995355437,-0.000869197524053676,-0.000824387016233002,-0.000827197217976379,-0.00205005077619528,-0.00193837795752816,-0.00195951194203102,-0.00197631218373778,-0.00501053269287218,-0.00534019745135996,-0.00546038413818165,-0.00619817547150051,6.02978069078491e-05,0.000185716798939793,0.000272383558744211,0.000430388426599665,-0.00530931471717966,-0.00366044154873976,-0.00286698865778023,-0.000163946320036526,-0.000824727864656768,-0.000964153396310829,-0.000992663448311018,-0.00118949268796853
"asc_ruta2",0.118807873303264,0.137549878611483,0.109091560077961,0.00296993285598136,0.0406344533678103,0.00908959183316363,-0.00371495674451871,0.010370465060467,-0.00115979460166238,0.00305404140747413,-0.00284471001279158,0.00306746477164137,-0.000846018435451579,0.00555369239863061,-0.00400585599732021,0.00903632617891923,-0.00693384368892554,-0.000202818685615496,-0.000799200041145666,0.000189799719209801,-0.000427579657708071,0.000286330540317539,0.000305505591875592,-0.00014517800037952,-0.000350750157803085,-0.000291707935488919,-0.000156929596392974,1.28854811289922e-05,-9.79328320591008e-05,0.000271910151446697,0.00211702011383287,0.000547866484377745,-0.00148282148832186,-0.000103298849647758,-0.000507221134532823,-0.000407509139266478,-0.00034925861972462,-0.000148160283908957,-0.000262205643300722,-0.00156653483105307,0.000338340609506223,0.00270650332235537,-0.000341934767497662,-0.0020607256752073,-0.00185394692178666,-0.00195222917608743,-0.00252181381552674,-0.00145400824440324,-0.00142096687858651,-0.0015100205244085,-0.00180918518539852,-0.00249717778202649,-0.00188975178764069,-0.00186799067468211,-0.00219857062947227,-0.0010237608141685,-0.000895952326239487,-0.000844608580702792,-0.000813540348354818,-0.00164082055382912,-0.00151258495699807,-0.00152131227368682,-0.00152471135639524,-0.00399958905799967,-0.00459886273920675,-0.00477872975554458,-0.00538573412099103,-7.95479328307603e-05,1.46837587713469e-05,8.50893573746711e-05,0.000210131776547559,-0.00490312062255536,-0.00343821618332826,-0.00274998667042197,-0.000416648677879093,-0.00087001525710728,-0.000992619413110907,-0.001014544794953,-0.00117641715879713
"asc_ruta4",0.116163559862725,0.109091560077961,0.350659696705296,-0.00525117986329922,0.0473931005808088,0.0123403841331401,0.00170103201068153,0.00607314108382005,-0.0214081664508005,0.00444095834906376,-0.00645482986100601,-0.000712760309520923,-0.0751098022766949,-0.13151634370412,0.0198227378138724,-0.0241940626628857,0.0310762874982565,-0.0159406848315228,-0.0152092188478833,-0.0044070121548997,-0.0137581893245763,-0.0041576954478846,0.00166588554186265,-0.000643187144847768,0.00232612705807576,0.000358334943036036,0.0027273055525581,0.00062412043841772,-0.00034347732202255,-0.00947176442795285,-0.0061721647582268,-0.00239711070754453,0.000834266793172568,-0.00428080148266959,-0.00509942126265073,0.000102444220763955,-0.00339697150995475,-0.000551119887523668,-0.000301362366926937,-0.0244526317885841,0.0048501761536994,-0.0224481959278044,3.64795263915754e-05,-0.0606247501172652,-0.0684518041226786,-0.069462046534979,-0.074357928405312,-0.0501675368698992,-0.0469696949124023,-0.0457070981346133,-0.0438727929550737,-0.0687698901736954,-0.0717106078162009,-0.0714301795748281,-0.0755726699946887,-0.0273555651312522,-0.0278184991327156,-0.0277822728547943,-0.0270845507882962,0.00580120067960964,0.00518922905692612,0.0049578444270609,0.00502691528790862,0.0164981261226895,-0.0174853929604594,-0.0217780597083771,-0.0331652699965713,-0.0200449688262654,-0.0167792093440963,-0.0146601186390758,-0.0112723984322049,0.0253764296840761,0.0136704752600121,0.00710627522429384,-0.0127722137909011,-0.0351590991400267,-0.0335127131740521,-0.0332133935908512,-0.0318816719218008
"b_tt",0.00810187606737164,0.00296993285598136,-0.00525117986329922,0.0102198158270562,-0.00284913357214627,-0.00107037843915199,-0.00243352648350307,0.00332124949045299,-0.0025436255782445,0.000625917307987569,-0.00242890421098836,-0.00246120442893273,-0.000745730709962753,0.00379494083018931,-0.000257642449294896,0.000443825130072028,-0.00219845200132734,-9.86093049587968e-05,-0.000282159199216008,0.000297389005872293,2.37387571198119e-05,9.80033370425971e-05,-2.2837142275553e-05,-1.6192759835899e-05,-0.000104557321532485,-0.000145036244909745,-8.0723220633273e-05,5.27368342090422e-05,8.42110273645424e-05,0.000163368313838541,0.000756443380977434,0.000235894690849098,-0.000340623252621586,0.000141477003858731,-4.52059308442734e-05,-1.97005883121252e-05,-3.86195599501147e-05,-2.15858316355564e-05,-5.77546846824611e-05,-0.000326148125993234,5.42702611295508e-05,0.00073974949940885,-3.96643026383271e-05,0.000194820587551602,0.000291134233649575,0.000292333089025706,-5.11834527348389e-05,0.000108395198905062,0.000200088131674552,0.000185462199000569,5.96257650595821e-05,0.000198355176818771,0.000331599638127637,0.0003428907204764,-0.000110155270724993,5.94132588076978e-05,8.56554093123336e-05,8.94921255284643e-05,5.77956884525065e-05,-0.000228445197170923,-0.000178883589144867,-0.000184148098057218,-0.000148075266888076,-0.000557670162806427,-0.000583790000836647,-0.000515097884884909,-0.000540095074159643,0.000255599502305655,0.000231541139637233,0.000211435213794476,0.000196285317723633,-0.000953293654492698,-0.000589847773480976,-0.000395162366416715,0.000181939491514308,0.000119801300586388,0.000122137384009709,0.000119777767989538,7.88424903387887e-05
"b_dt",0.0478387031485286,0.0406344533678103,0.0473931005808088,-0.00284913357214627,0.0499801960414333,0.00903114189851266,-0.0041623784758997,-0.00287255935900586,-0.00248374516441914,0.0019085309102101,-0.00375405349533554,-0.00777972351364337,-0.00132500276287044,0.00268940672015342,-0.00508859076126824,0.0109371455396242,-0.00605460248160006,-7.41303985554302e-05,-0.000628281683059793,0.000132500500022748,-0.000586455483529153,0.000253828834955478,0.00035060932447379,-0.000230410293448874,-0.000289084483436074,-0.000175520361641232,-0.00010439584120894,-6.26940918042982e-05,-0.000195644741898967,0.000237801918532722,0.00179187504709562,0.000666654599197713,-0.00110637448438239,-0.000149060875688666,-0.000533153174743581,-0.000458347095517439,-0.000269476301404716,-0.000163352115894807,-0.000298762966480232,-0.000173069106946031,0.000232501600899178,0.00275376152345269,-0.000388898734408851,-0.00240225352551028,-0.00225801997952703,-0.00238070358841989,-0.00265547908000775,-0.0016500887196163,-0.00173125355961007,-0.0018313003143205,-0.00204495623467882,-0.00302941917256108,-0.00225549780423277,-0.00221946426337492,-0.00193371983939443,-0.00115269855294744,-0.001047211598611,-0.000999263711145636,-0.000951645983989059,-0.00183790050851421,-0.00176669848815517,-0.00180048356349317,-0.00190037997898337,-0.00471749588964336,-0.0033558614158605,-0.00345724140630753,-0.00387827637561141,5.57353656141687e-05,0.000126900277498314,0.000186926664951177,0.000256254851772939,-0.00503372202138986,-0.00353769814665719,-0.00282499060722588,-0.000377712167437603,-0.000980559865854585,-0.00119478001974705,-0.00122956034646796,-0.00140697600504923
"b_Sem",0.013261991042849,0.00908959183316363,0.0123403841331401,-0.00107037843915199,0.00903114189851266,0.0249329526143832,-0.0035740835473859,0.00349044280781051,-0.00286391538254623,-0.00138073767064014,-0.00189860728464703,-0.0057575754126866,0.000140843652341682,-0.00169631968538718,0.0016918538613912,-0.00238381847587672,0.000675340728089092,-1.63578731144617e-05,2.9734321585904e-05,-0.00018524913792468,-7.54685580174199e-05,-9.76849917706538e-05,-0.00012003971694623,-3.65868213016096e-05,-2.27541753669447e-05,2.11424304560298e-05,-2.86566289499467e-05,-9.38384679610525e-05,-7.37239704615145e-05,4.23468125016923e-05,0.00058039218458373,-0.000105019282987718,-0.000441860826443338,-3.19763700319461e-05,2.35122136430718e-05,4.66994707841349e-05,-6.47636529662968e-05,-4.15998361907899e-06,-0.000263392790509757,0.000174829893984953,0.000170292877611735,-7.17263329606492e-06,5.94658039422435e-05,-0.00147884401115545,-0.00147256143507126,-0.00148050211771576,-0.00135467652987551,-0.00110742421140478,-0.0010467829638219,-0.00101003449350691,-0.000921524893454403,-0.00146157543761626,-0.00166374984917641,-0.00169027996654223,-0.00175352045561595,-0.000519031464397557,-0.00058408685895784,-0.000603941689355185,-0.000612039987043753,-0.000678237352850907,-0.000787977083420837,-0.000804443459280581,-0.000837937286720911,-0.00173498903423251,-0.000920707089113054,-0.000830438619687447,-0.000473889310716257,-0.000142512551537311,-9.18059762401289e-05,-5.16051048650372e-05,-3.15200500958672e-06,0.000425897335507037,0.000157985326447338,6.35457575450604e-05,1.60995247944116e-05,-0.000818884974639195,-0.00073086493105224,-0.000720776840945869,-0.000687316860077078
"b_ACC_1",-0.00875075802209602,-0.00371495674451871,0.00170103201068153,-0.00243352648350307,-0.0041623784758997,-0.0035740835473859,0.0974648179830243,0.044055673550998,-0.0046243807913852,-0.00303287821733274,-0.00101000641807106,0.00475669589988272,-0.00240273078618391,-0.010486140984199,-0.000399592187557437,0.00629803201073793,-0.000246006673510195,-0.000111848587049438,-2.64790670785277e-05,-0.000164383554174033,0.000201921348277242,6.81067406793183e-05,-0.000148171211274226,-2.03716310754164e-05,-0.000188811562992693,-0.000242209063694323,-0.000245748541615664,-7.43639027124872e-05,-4.40700462758507e-05,-4.59653036926643e-05,-1.41848089105144e-05,0.000451021140735438,-0.000345825868450258,0.000496320558111116,0.000138486064687444,0.000147317500863951,0.000179519512728333,4.48607647941234e-05,-0.000345442949522513,0.00348776724283725,2.58563695088415e-05,0.000671622154163847,8.76851322424351e-05,-0.00117246889541254,-0.00118622227755148,-0.00116738898321466,-0.00101177184143763,-0.000930844593284157,-0.000844449713660344,-0.00080049171899584,-0.000680177683088421,-0.00129355458453059,-0.00125090941466879,-0.00122359753729031,-0.000898593000598774,-0.000418665119694244,-0.000466051226967262,-0.000488131729694217,-0.00049724682115164,-0.00110281310087964,-0.00117835250368571,-0.00124646894238072,-0.00144322241266825,-0.00303642097430408,0.00270859572782692,0.00336097481255139,0.00414005987747099,0.000395038910272147,0.000319774909566811,0.000276752388196595,0.000289530797847713,-0.000599390478995925,-0.0002138253202503,-0.000109921855877946,0.000345157586077157,-0.000638120067942735,-0.000599368671814206,-0.000599098739645017,-0.000561876945189728
"b_ACC_2",0.00426001258985751,0.010370465060467,0.00607314108382005,0.00332124949045299,-0.00287255935900586,0.00349044280781051,0.044055673550998,1.3463049722726,-0.00263538054463756,0.00972599309885978,-0.000689726696492,-0.00935235585836083,-0.0102545455294769,-0.00466386758662844,-0.00551978551289958,0.0236331675513044,-0.0112460531556251,-0.00141927493532256,-0.00139847334338092,0.000675993253519288,-0.00163103355619339,2.77743597673033e-05,-0.000548058795120018,-0.000449050455727957,-0.000757829349880616,-0.000439713284239951,-0.00128233327459981,1.79361620201748e-05,-0.000209027317002689,-0.000299846332837257,0.00087204782498105,0.00135811540237234,-0.000218791139367121,-0.000408531613695543,0.000327486857324802,0.000213548919797683,0.000955170574703692,0.000174631096517988,-0.00232976274808459,0.0337626112417928,-0.00142856347532081,0.00435015418717681,0.000152868986103029,-0.00949886111003123,-0.00946136270860316,-0.00962896877600629,-0.00972160781838574,-0.00692752701734119,-0.00701533893479156,-0.00709570183210905,-0.0071934018987621,-0.0111524664556889,-0.00979196196391324,-0.00969202677781033,-0.00849962357820083,-0.00405795770466172,-0.00403540777047267,-0.00401533965697764,-0.00402248997748919,-0.00350607954176752,-0.00565551184739833,-0.00629852306079042,-0.00742170570924333,-0.0148083578620212,0.0335709166336204,0.038466447357883,0.0524877878554333,0.00204285760455959,0.00137540993013954,0.00101846969488221,0.000192797224108636,-0.00945246908955822,-0.00643842878728456,-0.00501820920070102,-0.000817339691304382,-0.0048726775880343,-0.00483561027637937,-0.00486517244950842,-0.0049707631737929
"b_SI_CAMFD",-0.00700149791674892,-0.00115979460166238,-0.0214081664508005,-0.0025436255782445,-0.00248374516441914,-0.00286391538254623,-0.0046243807913852,-0.00263538054463756,0.083794060769556,-0.00417667146637888,0.00834619205224026,0.0082075897084355,0.0047567953426799,0.0147831969574372,-0.00323887148688442,0.00351876276058022,-0.00672533011484812,8.04955219940864e-05,0.000261333518900043,0.00022833598054238,-0.000161163819626575,0.000465178854039319,-1.15083915606642e-05,-9.630036073625e-05,-0.00017562698504748,-0.000162593066583022,-3.35178265870368e-05,0.000288179784493594,-9.9648896823917e-05,-6.14284388556391e-05,0.00112352825739535,-0.000426095903063848,-0.00157932634077123,0.000213311922593331,0.000156931329800447,-9.09712260080224e-05,0.000441448299557901,5.13688760374642e-05,2.52464555312719e-05,-0.00169765266308389,-0.000252299706441992,0.00245875723229218,-0.00015796508496225,0.000215863315999081,0.000809956666557865,0.000782873613889093,0.000805775023129615,0.000502075500946502,0.000424600929344315,0.000318992344949049,8.6965035922234e-05,-0.000136036583786124,0.00111088060785232,0.0012085617892467,0.00184411659942839,5.0246627714832e-05,0.000200947490126985,0.000253647558192605,0.000294463879882955,-0.000432768277278928,-0.000275684040547122,-0.000280181778785652,-0.000219715405275982,-0.000854706641739113,-0.0027746009824597,-0.00292659124159649,-0.00363062117691304,5.93969801388549e-05,-0.000107593475366628,-0.000230625401490328,-0.000492180978877168,-0.00567625630735422,-0.00450934049695182,-0.00373366644508155,-0.00129283771564547,0.000553322998497523,0.000314947533527619,0.000274184441697563,7.49514159578106e-05
"b_SI_PANEL",0.00375664743991533,0.00305404140747413,0.00444095834906376,0.000625917307987569,0.0019085309102101,-0.00138073767064014,-0.00303287821733274,0.00972599309885978,-0.00417667146637888,0.0453165485774158,0.000922393861238305,-0.00538456289214155,0.00673627262524501,-0.000762661871182263,3.93512837898197e-05,0.000897613456064515,0.000491702474589313,-0.000172338280743347,-0.000339505813401023,-1.45078339799906e-05,0.000106421116503542,-0.000139989501288739,7.3327189105617e-05,3.61981169216953e-05,8.52130923709882e-05,2.80965569419271e-05,-0.00011113936738513,-9.87823180915837e-05,1.36832279204026e-05,-3.25780980482231e-05,4.68574900287662e-05,0.00015731250361985,0.000321472300154677,-0.000197390792246825,-0.000106878934824702,-4.39203998755457e-05,-1.17614443845363e-05,-2.64776250114009e-05,-0.000304173390481033,0.00434629328871242,-0.000117386140280332,0.000117899810548921,-9.27500759806632e-07,-9.14557516275373e-05,-0.000226244775161601,-0.000280792490140402,-0.000568657106683056,-0.000109938381567412,-0.000165723660497452,-0.000191318367245679,-0.00026437771985272,-0.000269830240760376,-0.000211104461817997,-0.000234042144214173,-0.000378201706499771,-8.51910893803534e-05,-7.82392647293969e-05,-8.82021126608386e-05,-0.000132627409226477,0.00031436447032371,-0.000174505588685047,-0.000268158179937347,-0.000452897016518303,5.22874980426955e-05,0.00564556334301511,0.00620752086538688,0.00788798145885629,0.000251722230306442,0.000131352159766246,7.81268090946898e-05,2.61948479632104e-05,6.10966384700052e-05,2.26801549904963e-05,-2.74473783887955e-05,-4.27675005903323e-05,-0.000149503779356592,-9.99236201834557e-05,-0.000108901159414297,-0.000143977159268313
