"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_CongCD_ruta3",0.0808922329339729,-0.0214479221500177,0.0716387439521654,0.000715007909515978,-0.00663377932472633,0.0301578107891226,0.0223465297193142,0.0362633728077575,0.0229605201709772,0.14455195394338,0.303580906997058,0.0206150343249358,0.0173545588350866,-0.0321250254125461,-0.0267693792042981,-0.101055176571072,-0.00974896421488437,-0.0186669054884573,-0.0195082949734744,-0.0478093553450781,-0.00569566412755791,-0.0265502486873091,-0.0227362917212692,0.01151655731826,-0.00725640340813194,-0.0183648208931733,-0.0189105991731863,-0.0322281103093275,-0.00447017803052208,0.064037689180595,-0.0173390063945594,-0.0196420253001356,-0.0662636482971821,0.0715124867759277,-0.0110236051432665,0.0379841499793849,-0.0570220302146182,-0.000332237677823664,-0.00104337660358449,0.00151584782978231,0.00301550222053303,0.0167928896520024,-0.00321983744941316,-0.00524904333532272,-0.000185887878000416,-0.000153631656990152,-0.0116233705266298,0.0106261981164397,-0.00623568934656093,0.020198731066008,0.0187174802283846,0.0164989662878413,0.0150010057842035,0.0109703231714733,0.0167665721626673,0.011140854478796
"b_CongAB_rutaEC",0.00569214790215774,0.000980102437015928,0.0174986413868311,0.00493627297372241,-0.00549915742227956,0.0313240500020102,0.0127548899691406,0.0249078112937735,0.011442090960958,0.0143336167557103,0.0206150343249358,0.220509739050064,0.1762552985646,0.00955611068163493,0.000234941785615225,-0.00928423932403452,-0.00102227472366384,0.0105906856095103,0.000167312353681424,-0.00721363487073261,0.00801050384332281,0.00176097612451106,-0.00354294117660374,-0.0134145211456732,0.00588168235988182,0.0291164551786247,-0.00580516169062671,-0.0249525698106752,0.0515114253659551,-0.00419881715715816,-0.00601321705124772,0.00333247609843963,-0.164147105932421,-0.0149230860123349,-0.024926331303741,-0.0258115662212139,-0.14498729694798,-0.00285086772698331,0.00725580904144347,-0.0054809586281649,-0.00506739101507495,0.0137333746156172,-0.0110441793210895,-0.0484402640325446,-0.0361231303354438,-0.0298339757237656,-0.0124148384742147,0.00944738336856269,-0.0155733838365231,0.011228240166418,-0.00484183636851469,0.00549281775987637,-0.00595297296585596,-0.0223108293949973,-0.0131561411573769,-0.00613050063914268
"b_CongCD_rutaEC",-0.0218965108315453,-0.00247394569122134,-0.0226920332536099,0.00370807044726077,-0.00522997006073201,0.0152343628794504,0.0137036340857672,0.0268929714817023,0.0155745376340699,-0.00354377442006407,0.0173545588350866,0.1762552985646,0.252194948282745,0.00550232877242121,-0.00219584624641786,-0.00955714603164976,0.00707703794770269,0.0116769429737721,0.00580796462424449,-0.00601390344801042,0.019616116287549,0.0121889137233846,0.00746292664784916,-0.00691190776682739,0.022307017954274,0.0498884224824156,0.0114090125744659,-0.0167739059680304,0.0752374451675249,-0.0173811989668254,0.00495014426625339,2.14615649424301e-05,-0.176653325247164,-0.016063236859244,7.71723348661028e-05,-0.0205060770810931,-0.150285143133776,0.00867168866176932,0.00432426330469661,0.00347267159147758,-0.0133317386423167,0.00406376918213531,-0.00464106832314027,-0.0179553709245733,-0.0240746430438198,-0.0235433515230519,0.00327302063264727,0.00702024740491219,-0.0101685082897605,0.0103468770510158,0.0117673864851284,0.0172938255826866,0.00137399349932943,-0.00565364593354563,0.00519186980581329,0.00877096297253942
"b_Sem_0_ruta1",1.21912732616843,0.21278891525697,0.146610079036666,0.00227354735913107,0.0182893972322888,-0.0679333914884441,-0.0227626202493903,-0.0119595331954816,-0.0329104620619265,8.04644859957308e-05,-0.0321250254125461,0.00955611068163493,0.00550232877242121,1.13478154662367,-0.220819495564758,0.368380464657742,0.430532705456976,0.897817693589929,-0.289158352506108,0.291916365090706,0.331950339043206,0.85236185757028,-0.353937412165912,0.250735221360406,0.268468806986006,0.803478877272118,-0.41539132973787,0.222596058258823,0.1707093728431,-0.264169348911977,-0.279600415418808,0.118379895782061,0.0649391195921145,-0.276035472789763,-0.284766446905266,0.131406118832624,-0.0402670530881818,0.0306413793315908,0.00885740888969081,-0.00187365765087654,0.026206813393549,-0.00401980066186437,0.00216780500671782,0.0765295538383459,0.0577631158316158,0.0638972502022662,0.023730608567682,-0.0553211842176299,0.0227970116740734,0.10212476894444,0.0643381400068287,0.0882375137366425,-0.037790198348382,-0.032439169040773,-0.0641411171911831,-0.0473439737356326
"b_Sem_0_ruta2",-55264.7706411688,3668.70419375149,3519.0155458965,-0.000537447597799025,-0.003096778227257,0.0374540901613249,-0.0105785052233239,-0.266497708033552,0.0161310017169546,18.6240258109591,-0.0267693792042981,0.000234941785615225,-0.00219584624641786,-0.220819495564758,20612.7092017577,-0.292095122324008,-0.00552842429184848,-0.295250572452055,20611.3747038542,-0.355136036393449,-0.0973630331228323,-0.308110942413887,20611.3474756768,-0.360512866590943,-0.105241201522345,-0.267097437155924,20611.5123141245,-0.348779487002806,-0.0507610865854307,5943.81062515488,40596.8481297408,2275.18385391826,-0.0960950941333708,5943.80807907526,40596.9618832157,2275.23570881017,-0.0710447745087112,0.00110725918908087,0.00302497532844506,-0.00471316126120175,0.0161929332566797,-0.0102269876559626,-0.000555471542795489,-0.0183986940991194,-0.0104941909273273,-0.0253987708548401,0.00344557100693847,0.0107079165730165,0.0042341086070591,2424.71225395225,2424.71204779947,2424.70634824512,-0.00731983164685049,0.01372382195279,0.0131620188207668,-0.00234251225262578
"b_Sem_0_ruta3",1.41790732879582,-0.428046312947676,0.232632912630076,0.00217174217504766,-0.00721871414534561,-0.00934595057629839,-0.0056795149037379,0.0336514024677632,-0.0170160742165313,-0.27229106227396,-0.101055176571072,-0.00928423932403452,-0.00955714603164976,0.368380464657742,-0.292095122324008,2.5070446678809,0.280687312235136,0.281035935934512,-0.3529824830569,1.31636094082417,0.175244019387879,0.226972432459512,-0.402954306208967,1.26250950434503,0.128868287341451,0.166126272171085,-0.460421990813282,1.25421196881533,0.0167555361616086,0.441453065546813,-0.332403071579323,-0.136619192686668,0.0768942838685804,0.435768291914017,-0.340969065622693,-0.076401789373168,0.0354073699534318,0.000607370738008431,0.00208335652832668,0.0226471941937814,0.0203719524769447,-0.00337700813934352,0.00806248751368708,0.00474723636517005,0.0292729209457061,0.0451434703518904,0.0300298857914305,-0.0256364107554436,0.00416024929542907,0.216315839035532,0.205206183949321,0.198741692618149,-0.0088511907030546,-0.027192854756206,-0.0225484469949103,-0.0201957108159459
"b_Sem_0_rutaEC",0.468118219573858,0.0562933742021202,-0.234035725778584,0.00243962778861203,0.0150699368481697,0.0166569634204141,0.00511990618944738,0.0239898043946051,-0.0255904245192514,0.0250162206374693,-0.00974896421488437,-0.00102227472366384,0.00707703794770269,0.430532705456976,-0.00552842429184848,0.280687312235136,0.868355523364731,0.305666282597431,-0.0975830497567775,0.183646181029157,0.605489798975253,0.259928951966824,-0.145669633289649,0.153348370258977,0.559318555649289,0.202468189500707,-0.185366522070801,0.128745855322986,0.51877372498794,-0.0578597203739011,-0.10354277515438,0.00201567776035606,0.0165551176944421,-0.0485281589486795,-0.10434853842093,0.0185096277674065,0.0856048997047213,0.0135538887319991,-0.00299235473379921,0.00680927240230905,0.00667109732042343,-0.00543774601412837,0.00527564277502972,0.0326324395878918,0.0318115984525941,0.0132634095749683,0.0150046165121851,-0.00633872907174898,0.0148042396018319,-0.169275360393492,-0.149949586711875,-0.157355469089998,-0.0374836861136751,0.0186894965545332,-0.0187846392739171,-0.0274234466782455
"b_Sem_1_ruta1",1.19586685055515,0.22186186982087,0.158406395260335,0.000778492835022033,0.0216395983925637,-0.0433940614334709,-0.0119840461400388,-0.0151313628588854,-0.0171201915663077,-0.0123507180766054,-0.0186669054884573,0.0105906856095103,0.0116769429737721,0.897817693589929,-0.295250572452055,0.281035935934512,0.305666282597431,0.916491571560981,-0.29460476117194,0.265448556482455,0.311050268987277,0.82437644923856,-0.34031786789175,0.236834957927383,0.263174423358032,0.779390515676729,-0.397907565931274,0.211849628088304,0.173838036162265,-0.241697156162821,-0.274032456127057,0.126146135456919,0.0615511851140306,-0.263068435155805,-0.276871963842703,0.128062999530757,-0.0181422379032103,0.00977787013145374,0.00480054034861577,0.00818906734901088,0.00131275465239904,0.000811793901020536,0.00430426091126317,0.0685896340916341,0.026215620703488,0.0465380803465735,0.0228022371547961,-0.0345364780793592,0.0191574254793738,0.0919724136888697,0.0606445842077773,0.0817906158664843,-0.0251758634669951,-0.0214717388848454,-0.0476179145137814,-0.0316049184518922
"b_Sem_1_ruta2",-55264.6484581077,3668.70524579333,3519.01266779391,-0.000723079600679087,-0.00506636196878351,0.0117426099226275,-0.00838276791596773,0.00903040638513029,0.0268749527732856,18.5925797161264,-0.0195082949734744,0.000167312353681424,0.00580796462424449,-0.289158352506108,20611.3747038542,-0.3529824830569,-0.0975830497567775,-0.29460476117194,20611.3661350565,-0.355078310334418,-0.0999201100398432,-0.308229095695799,20611.2502238985,-0.361147805255183,-0.108194686726811,-0.265496805523649,20611.4181578927,-0.350140412484671,-0.0515255689912688,5943.81349397011,40596.8190101571,2275.1867295987,-0.0979411824871431,5943.81554364704,40596.9274240208,2275.21970888737,-0.0671538007380347,0.00270436822840519,0.00221396023128401,0.00165178267407916,0.00679916471308202,0.00074157278786875,-0.00402199373001313,-0.00175379187867131,-0.0118043474700093,-0.0240936866778308,-0.00140299654753365,0.0112359730495091,0.00222158151856917,2424.71311813823,2424.70533779722,2424.70254017716,-0.00205119001877807,0.0132966110858544,0.0188422729698241,0.012748955101373
"b_Sem_1_ruta3",1.3973687272469,-0.446502033228133,0.270448055418742,0.00220990499315194,-0.00158956295901061,-0.0196024442371095,-0.00274149853439732,-0.0106744358543682,-0.00849397616879886,-0.172383136130792,-0.0478093553450781,-0.00721363487073261,-0.00601390344801042,0.291916365090706,-0.355136036393449,1.31636094082417,0.183646181029157,0.265448556482455,-0.355078310334418,1.53281130741551,0.172781323064585,0.226419969134497,-0.392252420079784,1.25872348049717,0.133835358729947,0.164658407986879,-0.447163806170102,1.2460614862237,0.0210661696534466,0.442135467626774,-0.327965309084718,-0.132396140366353,0.0619467201130343,0.444516897472559,-0.337284324216772,-0.0699859754914451,0.0174532332893271,0.0112976652120414,-0.000818878251027535,0.0124652907318255,-0.0111311146895084,-0.000242955364721285,0.0113012217953772,0.00311840246374287,0.0288957383803721,0.03995428496518,0.0195398539530475,-0.0187941977842744,0.0050622021978769,0.177698894422922,0.180370253290989,0.171048235702026,0.000990055142541638,-0.0208768226876881,-0.0140638481311853,-0.0181976100120726
