"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_CongCD_ruta3",0.184329779290017,-0.212201326175447,0.062576662872051,0.290437632903641,-0.161973996332825,0.0706449852127372,0.120782903458358,0.0112154286557299,0.0642056463763022,0.384089039598104,1,0.12404642234959,0.0715788023787264,-0.0590350375617832,-0.0671787015242342,0.116250852631436,-0.024523023270168,-0.0557885468459221,-0.140461675294008,0.0615375217573756,-0.0268345704874512,-0.0760228725734298,-0.176620087151596,0.198610007067937,-0.0661343928617627,-0.104148501112022,-0.0879596899794294,0.0465843011909461,-0.123820409100215,0.352161670553379,-0.165546171240948,-0.214128350019404,0.0219987006981,0.291551552341948,-0.0832186292979805,-0.0753570649356332,0.0450284671266044,-0.121025506864671,0.115817702761403,-0.118359471376834,0.0287039305518398,0.0758361601041328,0.0181175227071601,0.126912115491723,0.117970628396931,0.0396139697240374,-0.189164793972808,0.154283311149293,-0.131888624704059,-0.00432250103898183,-0.00913334559363304,-0.0306934339035481,-0.0377569331412921,0.0943089268519447,0.144958346189744,0.121829228406762
"b_CongAB_rutaEC",0.0287093292052581,-0.109389499239377,0.0770981715736683,0.367639301052368,0.0397834464526435,0.133229087998006,0.133684684833273,0.0404552637695934,-0.0467540722555647,0.0309817386059508,0.124046422349588,1,0.770330328483453,-0.0352635041312367,-0.0227753456271494,0.0148216166770111,-0.0232246842011707,-0.0296717892362673,0.00509805600381194,0.0663417396806626,-0.00918926862890666,-0.0527468646674074,-0.0260979249360425,0.0410194577467055,-0.00326212356045844,-0.0754516832405471,0.0447479156926186,0.0475402002284699,0.0258575069320538,0.0755211333121457,-0.050759048117828,-0.0216546189233325,-0.258929180920693,0.046418116217648,-0.0859939355949968,-0.065811816240678,-0.189211071906672,-0.0345105674450541,0.0431698686026925,-0.118300312333921,-0.0394811401164797,0.0439044216106932,-0.168260579458705,-0.0905750777581202,-0.11868388692129,-0.16138576532317,-0.137840797975111,0.0926077584211612,-0.120670128756753,0.0611099227451737,0.0152949472985301,0.0726327848417478,-0.102773110080974,-0.141994900219304,-0.1332567151139,0.000890817237694608
"b_CongCD_rutaEC",-0.0577729807463441,-0.115336584419327,-0.0177620170014694,0.202866290294454,0.0234217789323827,0.109769377940577,0.145246173703926,0.0402160094768046,0.0354876931622398,-0.0054789519673937,0.0715788023787247,0.770330328483453,1,-0.0690061361529451,0.0147220200761825,0.00912604614520969,0.0202779332669143,-0.0702669185730268,0.0698103070670214,0.0698997083798729,0.0517445119524808,-0.0705174397485172,0.0639467535492236,0.0239765670911242,0.0642663970563082,-0.0565300502134221,0.0961561035103299,0.0460385516494915,0.102826232533343,0.0162101693007097,0.0454838015136716,-0.0658357517919584,-0.266939221481956,0.02372497824829,-0.00206668141189186,0.00441275806654077,-0.189622319160156,0.0520524069641612,0.0440693244450291,-0.0390408928999153,-0.129802974500047,0.0233500678559523,-0.144897074366098,-0.0434980445546326,-0.0672896237421451,-0.128419257338797,-0.00952400541064757,0.0851149798693696,-0.0637702905776877,0.016308484930991,0.0299712156459883,0.0730911441545885,-0.0775419927277974,-0.0793569476688804,-0.0550951121943122,0.0602400983534003
"b_Sem_0_ruta1",0.595902001540277,0.470188983852417,0.19711678994947,0.0058553981950858,0.151833780937837,-0.148967746572139,-0.0834317158790014,0.0503767548156636,-0.0458197131323529,0.0479458424610697,-0.0590350375617821,-0.0352635041312374,-0.0690061361529459,1,-0.225405138556356,0.0267118844419045,0.169681468663774,0.878381025478474,-0.474073283465321,0.0478264000732546,0.109506924198429,0.871697267200907,-0.573940798535566,0.0828882431759178,0.0453804273390615,0.79592910365678,-0.406301370689702,0.0664117010837542,-0.0260682402891927,-0.447484483187955,-0.489056769290127,0.507472751242898,0.0839165052852278,-0.419600664477747,-0.231034710068218,0.0803428395620975,0.0281016825966766,-0.0191871338488568,-0.0297108589728482,-0.0139696876751983,0.101373793255485,0.0119507615173756,-0.0144254429525128,-0.0111249529939114,0.167798989750728,0.164225453015859,0.0500387623628039,-0.151042202766758,0.0502387040574452,0.100485061734416,0.128775027849768,0.122404408295265,-0.000284088056328015,-0.0176897439653361,-0.234337455811585,-0.122124595219659
"b_Sem_0_ruta2",-0.422734661447082,0.0246799411656173,-0.154839037361506,-0.00730596367002643,0.019238993210469,0.042294758650857,-0.112246121022627,-0.421940684101748,-0.106879166953656,0.00217790706350066,-0.0671787015019543,-0.0227753454790211,0.0147220201395306,-0.225405138004429,1,-0.239294295248904,0.0198888857621981,-0.244761764830624,0.432858571603442,-0.21156217844159,0.00181761807836471,-0.258638710562725,0.417303141844782,-0.215444516964545,0.0197536863192153,-0.200375030104367,0.371429694632085,-0.174175961405717,0.0402768237207832,-0.0673797573919207,0.399538677050367,-0.075694829086843,-0.0311867215617458,0.00559199836308149,0.281557306449046,0.0323553842564475,0.00280373230610968,0.0129768954701087,-0.00696122841997537,0.0648432583514172,-0.0215459420633106,0.108031406276892,0.0966242480149814,-0.00466373715351992,0.0122291612503617,-0.0414956302012845,0.0129879160681169,-0.0795019906619087,0.133064371490892,-0.107055250282321,-0.107976328497849,-0.133938777438166,-0.0164240960309389,0.0451175029922043,-0.0561651768054486,-0.0183275781417762
"b_Sem_0_ruta3",0.472399213298164,-0.520827361177645,0.252001593220204,-0.00328399154960501,-0.133298936671305,-0.0999520934808446,0.0598091329586352,0.114172646751935,0.0677564371577454,-0.173905190489173,0.116250852631439,0.0148216166770092,0.00912604614520893,0.0267118844419217,-0.239294296174949,1,0.0558058070412425,0.0895923877473956,-0.392517905869503,0.623537173571754,0.0671738598822667,0.0458336669660788,-0.413363304224159,0.644154033134082,0.0468569841767449,0.0323654101501821,-0.216549569358957,0.620721458044883,0.0265436905155821,0.536545972860373,-0.421602243147,-0.316156904513841,-0.0463404699737974,0.383400304206847,-0.245960223903786,-0.0215445338429623,-0.0619735720085731,-0.0468361933906063,0.0491913460608114,-0.0923299334818518,0.0879647394797955,-0.111826864138061,0.037733807348571,-0.172573772597162,-0.200008715836213,-0.128322550573927,-0.0116134438162386,0.0666598989562938,-0.0504033207960432,0.208680177641935,0.258115641656831,0.247949108642667,0.0563203934253469,0.0367043911921201,0.0590572942351077,0.00927851838996427
"b_Sem_0_rutaEC",0.0763172609634552,-0.0304269918599811,-0.243982501098994,0.200489688183758,0.0713400206665588,0.0186271180101621,0.0496333733695828,0.0700928043278785,-0.0262234418547526,0.035309960606817,-0.0245230232701671,-0.0232246842011733,0.0202779332669144,0.169681468663767,0.019888885944732,0.0558058070412267,1,0.040518873476645,-0.00505402858988708,0.0865905556938595,0.764101343824483,0.0128057754014133,-0.124534212979783,0.0687137660531297,0.715967563727938,-0.0626701668394289,-0.105794317032782,0.122017073480861,0.630954951346753,0.0361629170895405,-0.0460631680128853,-0.123849738170333,0.00903474334118291,0.128093362712901,-0.00289769971990919,-0.0839956097105442,0.123658914739713,0.0295677161065567,-0.0646956340107622,0.0121553017566762,0.063256040625,0.0254469266057676,-0.0511194724106728,0.0175235312515397,0.0538630154415735,0.0289765310749249,-0.0227628569873399,0.0532525206285699,-0.00306983563996978,-0.234069454819891,-0.199958057061456,-0.204340087665086,-0.056864391073427,0.0953147580943453,-0.0107120064184332,-0.0150256775482832
"b_Sem_1_ruta1",0.657706263802459,0.508530448755467,0.227643156368923,-0.02713049976857,0.134367041106371,-0.0654169817251418,-0.0488655368199842,0.0146639124275053,-0.0354196520519929,0.0132048506560691,-0.0557885468459219,-0.0296717892362685,-0.0702669185730273,0.878381025478462,-0.244761765100589,0.0895923877473708,0.0405188734766485,1,-0.542522289720778,0.0819677625299365,0.0423080815619718,0.927686857274171,-0.613617189500417,0.103828319073244,0.00629252888013665,0.858498492005209,-0.430455050637727,0.0846288325403965,-0.0500275533700805,-0.465447860197158,-0.559715396087919,0.580861960669055,0.0995834143204309,-0.466557010131219,-0.29806987811357,0.0917520281517878,0.0321033512831061,-0.0827531573090615,-0.030497470019079,0.0230539359544945,0.0130484995114985,0.0356291603092297,0.0293414968764228,-0.0158103213492887,0.0961882497358415,0.109125077766425,0.0376239762301858,-0.100839745859296,0.0482716327547564,0.112409252507521,0.142201595844572,0.132946838563552,0.0387449578328222,0.0136611757446724,-0.206551062145297,-0.0851824851326432
"b_Sem_1_ruta2",-0.861078307482694,0.0984535022437461,-0.300259630842394,-0.030070531151687,-0.0206459244856447,0.0336637424718491,-0.0480815960030093,0.0317618589921843,0.106654438431141,-0.0574959678581158,-0.140461675250806,0.00509805641237718,0.069810307294257,-0.474073282432416,0.432867443414145,-0.392517903975316,-0.00505402900568641,-0.542522289363215,1,-0.491088148181812,-0.0229601983473958,-0.571234149388095,0.639848513684408,-0.516010571375895,-0.0088182922422184,-0.469503349000035,0.658754682310965,-0.47937639918105,0.00313145583278731,-0.166645532928334,0.820437220166581,-0.0463201702092667,-0.065620858565075,-0.0573204633392279,0.579186112605901,-0.0441724125778262,-0.0212294294713596,0.102384745365088,0.107438196427621,0.141531886791758,0.0191016846783133,0.0939061277862146,0.0154795654182886,0.0672380512924804,0.0119930613647606,-0.0018048919649559,0.00902842974583679,-0.0509537862995955,0.0463002917673389,-0.18477851959152,-0.233568545247274,-0.22191362814357,-0.0454123829462047,0.0278066691214768,0.0512352767130785,0.0143927865521066
"b_Sem_1_ruta3",0.558763639211505,-0.709288161342411,0.326911101122548,0.00193537001696683,-0.0150512492812207,0.0148948043147835,0.0510867197192385,0.0438180469636613,0.0605637714083326,-0.125047752588213,0.0615375217573765,0.0663417396806615,0.0698997083798747,0.0478264000732453,-0.211562178585699,0.62353717357173,0.0865905556938651,0.081967762529934,-0.49108814823062,1,0.0959463136292764,0.0651853223837535,-0.455606655481292,0.839976319736135,0.117337874372739,0.049150478400888,-0.232460583530749,0.80789205271698,0.0846112885367779,0.653158814997786,-0.496943156739535,-0.381984620793428,-0.0411544411780369,0.476257974707018,-0.291996333288508,-0.0445378476828884,-0.0512068688752025,-0.016602472222411,-0.036115751811164,-0.119897059815243,-0.0357521958480426,-0.169948112035843,0.0449511732719635,-0.209310135427314,-0.232605607492283,-0.167677904244331,-0.0360596637126064,0.176922873753489,-0.0909297599036245,0.185826085862343,0.264878112721898,0.250510551216971,-0.0208355974014422,0.0053438303066567,0.036816702812023,-0.093015895648279
