"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_CongCD_ruta3",0.184118686713711,-0.06927875733991,0.0435028718619191,0.00582821650784782,-0.0128395189575678,0.02127338031019,0.0227969323582888,0.00746255857098792,0.0168721603899507,0.145621815785317,0.335924080801662,0.037379223208954,0.0213916275555045,-0.0352919274689388,-0.0462909725994168,0.101110321221259,-0.0122316225759258,-0.030237627732551,-0.0423631762902881,0.0425371832417622,-0.0104579784155218,-0.0404666634358472,-0.0546606868901509,0.133454744665977,-0.0253575810885375,-0.0594320248201409,-0.0473568016192958,0.0336422296886575,-0.0535750821453791,0.130898599277612,-0.0452739099569623,-0.0365403887388265,0.0193861702784214,0.145977566365916,-0.044400075130119,-0.0431952621437308,0.0420619084019638,-0.0203115139925935,0.0131928644545131,-0.0199223593012256,0.00557800065154884,0.0163706058650951,0.00304305955187732,0.062284860533802,0.0359459777633788,0.0105059670532489,-0.0399928366259285,0.0272643981263021,-0.0224202971169865,-0.00236377544117665,-0.00426311720698671,-0.014925624453838,-0.0141078910737878,0.0306564416105715,0.042608749033954,0.0290411531103162
"b_CongAB_rutaEC",0.0257235143661435,-0.0320355748052344,0.0480788973392781,0.00661773863855641,0.00282885540950806,0.0359881160147671,0.0226338009972267,0.0241463673844573,-0.0110210204351115,0.0105367143008123,0.0373792232089535,0.27030303368858,0.206510096106555,-0.0189101899483184,-0.0140777927706409,0.0115637797601843,-0.0103911776621981,-0.0144261782290437,0.00137924101777388,0.0411358497322265,-0.00321246889589911,-0.0251857369264274,-0.00724512460537829,0.0247245102671288,-0.00112198163990738,-0.0386225840312723,0.0216110752607227,0.0307971894297572,0.0100360346494452,0.0251806133076491,-0.0124522325407792,-0.00331477786026126,-0.204682579169219,0.0208479407343778,-0.041156256319368,-0.0338392638548882,-0.15854525460661,-0.00519544052626263,0.00441112913647478,-0.0178619362090378,-0.00688227095517142,0.00850161765239492,-0.0253512225971727,-0.0398742951968662,-0.0324394185226761,-0.0383935072279741,-0.0261411426575457,0.0146801072145892,-0.0184008841646615,0.0299769701699921,0.00640398429241682,0.0316828775108365,-0.0344468708974518,-0.0414044079173252,-0.0351357762517002,0.00019048284384087
"b_CongCD_rutaEC",-0.0513387634466648,-0.0334994243944845,-0.0109854050266982,0.00362168720738894,0.0016517396581357,0.0294072647924585,0.0243889952514632,0.02380614714841,0.00829647302721872,-0.00184803539234094,0.0213916275555039,0.206510096106556,0.265875098790609,-0.0367004600457044,0.00902506564417423,0.00706155371624454,0.00899812484457072,-0.0338822185049866,0.0187313242908617,0.0429855366519831,0.0179405457972206,-0.033393959891856,0.0176064482563035,0.0143330348618276,0.0219221259373309,-0.028698892488478,0.0460568034917009,0.0295791099985525,0.0395815501202615,0.00536041887786288,0.0110663367318412,-0.00999491385731615,-0.209278996884995,0.010568049707228,-0.000980968232642152,0.00225030051738875,-0.157583059363967,0.00777185100598831,0.00446600094353094,-0.00584622810952746,-0.0224408910944131,0.00448430174537386,-0.0216515761731616,-0.0189918560608935,-0.0182407533896383,-0.0302995435874701,-0.00179134730277944,0.013381389993297,-0.00964429938010661,0.00793419719067506,0.012445719359629,0.031620596247104,-0.0257763017978326,-0.0229494435085677,-0.0144074424477928,0.0127751585420022
"b_Sem_0_ruta1",1.05925764273829,0.273179962910256,0.243867285216288,0.00020910461564062,0.0214188553978167,-0.0798310443059919,-0.0280237672617998,0.059652199263773,-0.0214276347658832,0.0323496717652194,-0.0352919274689381,-0.0189101899483188,-0.0367004600457048,1.06387335191135,-0.276409464429878,0.0413455017922695,0.150615224251827,0.847246940151898,-0.254448883119335,0.0588329756756996,0.0759484771450336,0.825739771519466,-0.316101447420443,0.0991174734861812,0.0309651672379877,0.808288285381958,-0.389288305554551,0.0853520954273845,-0.0200727429550956,-0.296002439971101,-0.238019497046622,0.154111879573843,0.131603299543435,-0.373879217354145,-0.219363706453656,0.0819565583858977,0.0467152342899093,-0.00573059726241384,-0.00602287373380434,-0.00418455080217155,0.0350580119023505,0.00459101164628693,-0.00431186536086114,-0.00971632413126382,0.0909892629227683,0.0775090714955662,0.0188266415277787,-0.0475006629847741,0.0151983642448758,0.0977905773369985,0.106967890448059,0.105927442448267,-0.00018890469808774,-0.0102332806351927,-0.122580578148304,-0.0518071732718575
"b_Sem_0_ruta2",-0.866151350576873,0.0165279761824373,-0.2208053309895,-0.000300734919974787,0.00312830695081691,0.0261255402272263,-0.0434576111861803,-0.575899685465353,-0.0576121517317109,0.00169378169143449,-0.0462909725840644,-0.0140777926790805,0.00902506568300866,-0.276409463753062,1.41347542887667,-0.426928602132763,0.0203490471371479,-0.272125854398793,0.267793638463609,-0.299978631100592,0.00145304575264057,-0.282403588539763,0.264917231376415,-0.296955860496883,0.0155364634623351,-0.234549583574242,0.410203023925794,-0.25802213584184,0.0357478056554259,-0.0513743002719025,0.224135811633028,-0.0264965157379037,-0.0563752236563131,0.00574329811413202,0.308143855058861,0.0380436575726414,0.00537232056783349,0.00446745056486179,-0.00162657315902599,0.0223885591273344,-0.00858867641542435,0.0478367878919414,0.0332905773527975,-0.00469501562168095,0.00764357696561628,-0.02257426385007,0.00563254841776409,-0.0288189749874042,0.0464001488721415,-0.120088838379001,-0.1033830881894,-0.133603219777429,-0.0125883968483252,0.0300841371046453,-0.0338646234960231,-0.0089617124668937
"b_Sem_0_ruta3",1.22171452399134,-0.440254691396309,0.453593707599201,-0.000170625141603587,-0.0273582520374144,-0.0779301058578429,0.0292278357248074,0.196694470206264,0.046100564134899,-0.170712482538638,0.101110321221262,0.0115637797601828,0.00706155371624395,0.0413455017922961,-0.426928603784934,2.25194380553504,0.0720688613496704,0.125727993220741,-0.306512612689662,1.11596167887042,0.0677815666539184,0.0631678262720586,-0.33122653092215,1.12067795237743,0.0465171384480626,0.0478196973823833,-0.301866002476628,1.16064699503316,0.0297365185805303,0.51636650020083,-0.298531374547884,-0.139688247670838,-0.105733749138815,0.497028646127065,-0.339770940466667,-0.0319747712833339,-0.149887889591024,-0.0203519104249684,0.0145081175730362,-0.040238193985209,0.0442592465734647,-0.0625018353100031,0.0164096935520873,-0.2192867605576,-0.157791474956015,-0.0881147996646741,-0.00635713049304329,0.0304999986965744,-0.0221845886553743,0.295468041425765,0.311939169106905,0.312181949470187,0.0544865453187397,0.0308919391856165,0.0449456131516965,0.005726631020763
"b_Sem_0_rutaEC",0.113186352470704,-0.0147495896452293,-0.251844883480767,0.00597370473369176,0.00839664148398532,0.00832855687295506,0.0139095686680685,0.0692491163182022,-0.0102318953493469,0.0198774506979846,-0.0122316225759253,-0.0103911776621992,0.00899812484457076,0.150615224251821,0.0203490473239051,0.0720688613496501,0.740591947661269,0.03260835971698,-0.00226327480852716,0.0888726595132469,0.442153411638133,0.0101211049048981,-0.0572258951508041,0.0685560154381947,0.407608022904791,-0.0531003370427239,-0.0845726495665799,0.130838246519036,0.405357196757635,0.0199583802995971,-0.0187047362838871,-0.0313807276511624,0.0118216946046358,0.0952283615279622,-0.00229554309175124,-0.0714887412401661,0.171512653213032,0.00736804195209844,-0.0109422857372679,0.00303789263080353,0.0182519016067031,0.00815629038190891,-0.0127487300223977,0.0127693845072158,0.0243689039253257,0.0114104556160792,-0.00714558173458636,0.0139728841205564,-0.000774850775443366,-0.190057397275678,-0.138581486087149,-0.147539915585717,-0.0315482086164708,0.0460042563301053,-0.00467514738421089,-0.00531820839937211
"b_Sem_1_ruta1",1.05997561082431,0.267873952901113,0.255341647888594,-0.000878419789604103,0.0171853245466114,-0.0317839008436114,-0.0148811038931791,0.0157428465880348,-0.0150176954388476,0.00807773405705831,-0.0302376277325509,-0.0144261782290443,-0.0338822185049869,0.847246940151887,-0.27212585469894,0.125727993220706,0.0326083597169828,0.874508823938308,-0.264003561884909,0.091418340914675,0.0266034496488025,0.796738960767557,-0.306403722055642,0.1125667802538,0.00389284577814436,0.790439379476033,-0.373928020503519,0.0986109324821695,-0.0349254012410642,-0.279142189851899,-0.246977644541595,0.159931296711696,0.141593570637595,-0.376909435302236,-0.25659179566171,0.08485732581528,0.0483853303646276,-0.0224084330068525,-0.00560517912932366,0.00626100950504832,0.00409128084846635,0.0124095357450001,0.00795161661132925,-0.0125193459149709,0.0472889814639267,0.0466953639434185,0.0128341797600311,-0.0287521440558411,0.0132399864932961,0.0991824196109476,0.107093566357094,0.104310151166226,0.0233583471587392,0.00716503882618443,-0.0979590399239889,-0.0327622860762505
"b_Sem_1_ruta2",-0.77220844620089,0.0288584298941929,-0.187409675576168,-0.000541768089281978,-0.00146935699044331,0.00910137680667914,-0.00814778112568357,0.018974368147791,0.025163204069987,-0.0195713800497617,-0.0423631762772584,0.00137924112830816,0.018731324351833,-0.254448882564945,0.267799127125781,-0.306512611210513,-0.00226327499472874,-0.264003561710911,0.270782257524747,-0.304773857869759,-0.00803374905537782,-0.272996335668183,0.177787690848514,-0.311301364601759,-0.00303566940121099,-0.240544665850809,0.318428493423147,-0.310821726912025,0.00121648409544533,-0.0556129744689585,0.201448366432325,-0.00709673638075352,-0.0519190137356302,-0.0257673636647215,0.277441114521877,-0.0227327927512083,-0.017804495284799,0.0154273088575435,0.0109878417703268,0.0213885617308299,0.00333271668152682,0.0182000207983381,0.00233431754717868,0.0296267535381926,0.00328092269712129,-0.000429762398050108,0.00171373494994377,-0.0080843100060662,0.00706654754684146,-0.0907218978278581,-0.097881647657387,-0.0968858912450728,-0.0152345353190566,0.00811535351952153,0.0135211670348007,0.0030803267064561
"b_Sem_1_ruta3",1.14846586348186,-0.476499330513313,0.467651988862679,7.99161190199761e-05,-0.00245506837679339,0.00922948685932931,0.0198411367857606,0.059994643983646,0.0327489946757039,-0.0975569034369525,0.0425371832417629,0.0411358497322257,0.0429855366519843,0.0588329756756881,-0.299978631304928,1.11596167887037,0.0888726595132526,0.0914183409146723,-0.304773857900049,1.42238221718435,0.0769429750077007,0.0713987367137889,-0.290143361346807,1.16141524643652,0.0925776722603913,0.0577142212910361,-0.257534600097523,1.20056619579765,0.0753332160423729,0.499573386769488,-0.279655370975337,-0.134132018167999,-0.0746275680734803,0.490682546064259,-0.320573879498489,-0.0525326069163527,-0.098427764114145,-0.00573357815423413,-0.00846541789975485,-0.0415273169960385,-0.0142964266054341,-0.0754905084562943,0.0155360373701606,-0.211376771290378,-0.145842525760577,-0.0915063209500202,-0.0156874067692723,0.0643351825006747,-0.0318073623714343,0.209105462141396,0.25440816387175,0.250669007808277,-0.0160198679667222,0.0035744496790258,0.0222683499856237,-0.0456254460579194
