"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","g_HPICO_LV2","g_CSECO_LV2","g_LV1_LV2","g_EDUBASICA_LV5","g_EXP_2_LV5","g_EXP_4_LV5","g_EXP_5_LV5","g_USODISPMOB_LV5","g_EXP_3_LV6","g_SININFOTRF_LV6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.89819809165908,0.901824654039965,1.27429867536078,0.475884852796417,-0.490691526496461,0.0686362061537037,0.314253842459378,0.390045865024124,-0.300886842225585,-3.18614924872742,-0.572140398041516,-0.324913736283326,0.000122286368504643,0.189726037846564,1.41537643191942,-0.675566774359181,0.585256879041802,0.359451078010477,0.176174629235593,-0.147403485203114,0.238169356327274,-0.93673934276977,3.15679901633678,0.308316023054624,0.047791834447143,0.0332413872013077,0.0334442248078608,-0.138478811836171,-1.5037778752826,-3.02141873089636,6.14095274820234,4.64050124899701,6.22367063267196,2.64278104553161,1.46910276526475,2.16325341479626,0.403473727334832,1.506836624634,1.20971233251135,3.55626067210944,2.25061741209502,2.22194135320482,0.495539028108792,0.546340793863348,0.325176362553908,0.556411614406026,-6.11013258824842,-1.05709516213087,0.0959377498525173,4.67567347484823,-4.39927100127904,-0.283806412392854,0.897450675074107,3.40271374831221,-5.97150328401063,0.0296514858684841,0.849904417367563,5.81745962092312,-3.91378550706881,-1.69845503301526,-0.568540250043869,2.4295554357311,-5.13249311434181,-0.214283476760713,1.03272766386028,2.63902912099984,-7.38458828691457,-0.0569891457070743,1.29426084192583,4.83530160265647,-2.90188976428316,-0.823083766581467,0.00638651718513809,2.71367589192647,-2.87849695915477,-1.16988794720402,-0.35813468108378,1.85961995256157,-4.2627845789741,-2.47911868325112,-1.69583673444234,0.508832739615702,-3.98537772624139,-0.374233651097897,0.416519787177266,2.26902094175641,-1.0938838384984,1.48056494493631,3.44859244330045,5.3515331912707,-0.538072539946232,1.12837540053564,2.88643659660366,4.24619451288572,-0.622952281889721,0.954952432828905,1.97945977878107,3.06668265037971,0.0175302445097609,0.977379093703332,1.7782038629401,2.33341894843002,-0.538371406909706,0.0210763949384973,0.591149616026292,2.2034904511989,-0.922763450306167,-0.195039687472199,1.62749803855166,2.2966420946348,-5207.11637518742
1.89552728634037,0.936313482877856,1.23644318896784,0.544147905584837,-0.575595271856722,0.262861084003206,0.255804496026056,0.350614956616375,-0.337414815286952,-3.14966218032718,-0.746401933979986,-0.383765658658748,-0.0341928053612258,0.162319986870299,1.3192285761573,-0.625597922067144,0.627209328146856,0.359543741397819,0.158437908029682,-0.0998348216649227,0.273227763682513,-0.979667131284942,3.06076276056423,0.278712620981947,0.116786531784489,0.126176417455251,0.0526484484668674,-0.12333290662669,-1.37806356648815,-3.05569812225741,6.17791594504837,4.6540650067445,6.3464586412452,2.73735424578092,1.50200717149374,2.24217674365285,0.430343560008279,1.58772950810635,1.21099773463517,3.54779156351172,2.18949369167236,2.15788034811113,0.464038915151003,0.626719152580214,0.320080212607784,0.508984773257936,-6.1546641180037,-1.02172709313677,0.138973883712176,4.59230946113479,-4.3947091773851,-0.199458805071779,0.939447151623065,3.37077118254626,-6.07855703071659,0.00284786028707628,0.836264608863199,5.7162762191683,-3.88287207101349,-1.68524041164948,-0.529472488069189,2.38800785043177,-5.0061697693292,-0.141464016297565,0.877034590183945,2.57245500459001,-7.36145315169208,-0.164573945442687,1.16114882166262,4.66034522245802,-2.91259796256209,-0.827502258564806,-0.00863840863107838,2.61576597376325,-2.9740156668566,-1.26507150436181,-0.409352972172997,1.79233159624939,-4.02317039447811,-2.57435646775015,-1.60045317635167,0.530551003185898,-4.03665368318905,-0.488725546825893,0.38563948207601,2.38394551388404,-0.998004247030575,1.63768651747305,3.56291016761731,5.35535785748303,-0.387505702008794,1.22714563953225,3.02119849049327,4.43244776022996,-0.5566462970936,1.03731243222581,1.87755622688274,3.10513951212452,-0.0446171750806888,1.00178358445081,1.85964356377358,2.37019118181361,-0.567805388346387,0.0289340151616539,0.638630604084901,2.24360809866164,-0.858200047260588,-0.150446555994823,1.64180703247146,2.2754893417554,-5205.70365103081
1.9568486960855,0.910775818034584,1.19508739575355,0.615954387933661,-0.62513957330252,0.29115430627126,0.226990962068743,0.36692461516839,-0.358820413088627,-3.08978299653654,-0.877460782986159,-0.363291795255499,-0.0530345709484716,0.148288517163293,1.30218226475005,-0.692129472802368,0.552341518919572,0.302433807066501,0.212551894944925,-0.00507192836357712,0.254512634696536,-1.08831014918018,3.03829579330692,0.293097626634829,0.187901362485001,0.215401109992274,0.105455910421014,-0.131840085951817,-1.27213262277409,-3.05619595148092,6.21245225413836,4.6696577402669,6.43483724795654,2.7333345174174,1.43669314764845,2.17857454007998,0.414746182014604,1.62962449562027,1.21133345219491,3.56402006173032,2.24014562147207,2.13374223697009,0.447271934510865,0.609040964084474,0.331819170920285,0.493451681432583,-6.12466373050953,-0.986074587711176,0.196198890811016,4.54830193798374,-4.37754937723679,-0.127259256543695,0.995693414393147,3.39138706256678,-6.13149527484001,0.0601213412010326,0.794562121792324,5.63974210312473,-3.87213621218065,-1.67842116904751,-0.555114148750944,2.36762141086159,-4.93100660856707,-0.152808271718835,0.789921243943132,2.55841866076876,-7.33239859156412,-0.215218897679053,1.03758981597255,4.52942097476787,-2.89188270006324,-0.880700741998405,-0.0127130010249102,2.51115136235734,-3.0395048292814,-1.3627338506132,-0.450819397120235,1.7350016595194,-3.92799995859903,-2.6468210677425,-1.5975976366337,0.630032171960448,-4.05991309582975,-0.459092676068228,0.289734966180342,2.46657005778581,-0.886974448927276,1.70584352761286,3.66234936546331,5.38060748982732,-0.313217526348382,1.29902204835383,3.13212219920088,4.58065449573782,-0.504990859719144,1.00814942758027,1.95368653562991,3.10174210158134,-0.0105466049536234,0.993714377460182,1.87246305513918,2.42702794231393,-0.583099336854616,0.0274760217392166,0.656788186441829,2.278418364897,-0.833610824811069,-0.104988531611578,1.64562399791447,2.27583481737918,-5203.78075702035
2.00830731203603,0.879777052988331,1.17608070103209,0.706420775240812,-0.65319421557212,0.203438942404763,0.165197786926564,0.418293155263246,-0.374998583336742,-2.99337132604513,-0.999152588146967,-0.314966433693355,-0.0722256655932454,0.129201730807605,1.37448272994102,-0.593179787507681,0.474926528831553,0.22419791899775,0.182860388930518,-0.040008311010308,0.306402704502041,-1.12463397371352,3.04988485603753,0.24419229121901,0.290071881674312,0.273952433878808,0.174792760255005,-0.149874581627427,-1.16449458395922,-3.01740543550929,6.23299721233583,4.67558677237335,6.51760396910154,2.67559974732039,1.42720801968885,2.17989718652145,0.409514892177005,1.65086600637057,1.223569349243,3.60840595139975,2.27841331112926,2.16511951727106,0.45477612906882,0.582029421454434,0.342725784865022,0.484423673617792,-6.05337832936733,-0.911932509522891,0.262026974041949,4.52094952327762,-4.352319778324,-0.0674217615644975,1.08634177656386,3.46102391234029,-6.17055307131281,0.138550440571755,0.772698875359699,5.5554408082947,-3.891712757666,-1.68106295847419,-0.57111762791839,2.35006901367048,-4.8360114395886,-0.272518418034633,0.736267930895228,2.55936415030017,-7.23800576917108,-0.285401344276534,0.867438066833727,4.36609510306953,-2.89979282998401,-0.894402903846784,-0.0616293367042673,2.36546769069065,-3.11303023500191,-1.42303470994515,-0.504528849131048,1.71047469453163,-3.96749735074404,-2.57442921722482,-1.70731984322642,0.682308743342115,-4.04689486889779,-0.484764467313321,0.300894762297338,2.52623711200367,-0.757864892599653,1.80913766450834,3.79553323376323,5.46031832580639,-0.223177028054188,1.40322352073922,3.26238940114133,4.7470284071818,-0.527147584939259,1.05037504865756,2.09266324588451,3.08439701595118,0.0820023593939824,1.03694742143026,1.89876906586182,2.46424335066112,-0.600951925979313,0.0296385970077199,0.675756026372598,2.32252576280478,-0.818419704013226,-0.0774995112326171,1.66493110071908,2.29656715381553,-5200.25512032795
1.98785856735463,0.875926493868392,1.20265651172667,0.776107354153212,-0.612920164707903,0.00498463726392565,0.0320959797421363,0.424352074692181,-0.381241353877863,-2.85515508394425,-1.04422072622555,-0.258645544804442,-0.0771073706924787,0.10676481308531,1.5287340627772,-0.619979601974308,0.393082481962568,0.156766619961971,0.201879034449549,0.0205254224545881,0.300568831036503,-1.17619549537291,3.10769896575984,0.24947819616846,0.402936545510042,0.330032661852147,0.220855955479202,-0.147230463662051,-1.12175134474678,-2.9403014496232,6.22443785173139,4.70499938222293,6.60906377412665,2.71208992350957,1.39242103048187,2.13430267341879,0.426955450352586,1.62310592418443,1.32522890365128,3.69919444180725,2.24829313835766,2.25610310557558,0.459825077245497,0.539342374598944,0.350154665145876,0.484699128766998,-5.96642741912532,-0.79140291272254,0.303216872480157,4.51946513163205,-4.31160418299231,-0.00237746553074149,1.16190021484418,3.57956094656071,-6.18658027632842,0.169758326972146,0.850255577487928,5.4737180168359,-3.88448486589272,-1.65082676482822,-0.538650120591673,2.35553790619771,-4.79066891846374,-0.360834647575183,0.692209653318649,2.56863303009732,-7.11809339101343,-0.312681517689384,0.661811330916511,4.18330392808411,-3.00671297115505,-0.937472601005718,-0.0790924745296089,2.23375832433439,-3.18958375040976,-1.47233671789622,-0.497360782682677,1.74888942911018,-4.11298617116546,-2.54918928766752,-1.62806776763497,0.548502333187584,-4.01624123142064,-0.40396588348324,0.327003415456974,2.54280580034348,-0.676760336499524,1.98447023306063,3.94049976216151,5.6186694552458,-0.124356013097419,1.54208269428302,3.39165734591359,4.92550394306387,-0.522034779719031,1.1860201621975,2.13779333994083,3.10367857593869,0.199281222465354,1.10763230975627,1.93008549384884,2.49926348011588,-0.605719109006547,0.0414681137713838,0.703110897630783,2.35175036184915,-0.833177492082368,-0.0587020275117423,1.69268026024408,2.33975133720265,-5195.86110272155
1.96288773530476,0.88573014252751,1.27111728100746,0.727157163414406,-0.528976817440391,-0.240884532433598,-0.206522192284469,0.355841982258017,-0.383885211291041,-2.67272348397317,-0.991736773958529,-0.243496002827298,-0.0757913300614647,0.0831589799801216,1.77253777400174,-0.625058701094453,0.410386378451518,0.114951906463388,0.103531743350066,0.0715236184954205,0.251251813312263,-1.24302409244692,3.14095113219093,0.269620563884664,0.493646527099896,0.386114772431366,0.260368534314759,-0.144061383316348,-1.17809627741005,-2.86733295615561,6.2054088783295,4.79215596089811,6.744332953381,2.80788849537301,1.38189056339931,2.07854520070718,0.446993486312967,1.67518706881978,1.26063120966043,3.78881523156078,2.25585994894484,2.31524914494512,0.370203954226522,0.539092386605423,0.356086517326326,0.492079136057703,-5.83512019149288,-0.679507558380737,0.355571651469264,4.55426963890214,-4.22782513711234,0.0543807678518031,1.20690244241107,3.74996952051579,-6.13411397527217,0.180651876492247,1.00243158014177,5.41233559382261,-3.87594107501991,-1.58607683251514,-0.473922503039391,2.38916953148839,-4.81610519705669,-0.350776332789381,0.637018298279833,2.58289740873689,-6.95744235590509,-0.329950928569314,0.446089338458025,3.98373098444834,-3.12970523092578,-1.01681366593242,-0.140343547491125,2.15664841197556,-3.19315934796694,-1.44342351809218,-0.42554465665888,1.78751785008336,-4.32720366978534,-2.57030568976104,-1.70058801640078,0.530613561950423,-3.97617005801093,-0.311738768181095,0.410188823937272,2.51878385924571,-0.556805042663363,2.1179239334406,4.09873291577255,5.87231302801029,-0.00041581433871675,1.72152035916082,3.57781543745314,5.1419216162698,-0.314810830326387,1.10173329879946,2.16532382941915,3.17993335539671,0.254780368683474,1.17644367493762,2.01004924614284,2.56967435496859,-0.588980342984965,0.0688083981254815,0.745061928437236,2.37118025493641,-0.857706813555418,-0.0459768786743864,1.73017256499733,2.40150193228381,-5190.73573897244
1.96155841667174,0.918443239938394,1.2874983447682,0.611225095756414,-0.468913416232884,-0.349597774724809,-0.370348157160254,0.321271251285328,-0.383701855188606,-2.52803490674683,-0.880395234181684,-0.279077844547578,-0.0690747297205694,0.0890565460534384,1.99194927186877,-0.671351450390485,0.383031490812935,0.123030288744974,0.0824035203934544,0.0706415705719051,0.240638995332008,-1.25730086633111,3.19683415510548,0.253296236572052,0.453921666012662,0.398352934204508,0.329643396174093,-0.13632179443148,-1.30331444959437,-2.7963846479047,6.19952099743285,4.86608309766813,6.83771466872677,2.79834792289518,1.38689805917896,2.04031682785545,0.469515773112099,1.68243694751528,1.26882818253825,3.79905507529185,2.27929210824146,2.27077702787559,0.404313649658491,0.561792104719838,0.356885697038166,0.483396136310727,-5.71058488426351,-0.661821405781649,0.432179897683112,4.61631464431736,-4.19010462779881,0.053666885369637,1.22375269114614,3.88057753340038,-6.05015604581939,0.238717152964629,1.10401274477768,5.42242560674803,-3.94293897128862,-1.5530334329254,-0.457876390420763,2.455373355891,-4.90851836916438,-0.289817400485064,0.630608164037539,2.58032471248961,-6.82783936407826,-0.396493443892808,0.394676391113508,3.85745053655853,-3.17691541990333,-1.1240992458853,-0.213183085092618,2.19707100883219,-3.13886724026042,-1.41121675836661,-0.380645451034746,1.83134520720555,-4.42334838550853,-2.6452338631549,-1.78122416176539,0.623181867715927,-3.95254068287627,-0.241536560647295,0.431616646610352,2.49453909007212,-0.47147020202046,2.1239856099637,4.20540774973062,6.09616214792138,0.102784542732091,1.81357776912124,3.75197859111374,5.30895269280254,-0.357099477245855,1.25402126526294,2.11041028242836,3.25751921528395,0.266695199722554,1.14561465444584,2.02645999345483,2.70023217693858,-0.574285514258232,0.102945167979091,0.80020874297705,2.37907830807881,-0.845454466188444,-0.00706032260851381,1.74341415646838,2.4286805642831,-5188.10589209164
1.9771391816344,0.957016295643351,1.24960558698431,0.530616043309198,-0.449535015174985,-0.324724126170678,-0.4346050856595,0.354766324877609,-0.377344142752891,-2.42181358443308,-0.77407942983017,-0.328122191360362,-0.0657094026668259,0.123061014691119,2.14154895906819,-0.687499387390504,0.373382889095718,0.0830118431428125,0.0695695477921126,0.0711643434651279,0.249472495812523,-1.26245121141899,3.22532374597724,0.250284065740609,0.427423867533217,0.431819762896755,0.328921205009639,-0.109817104497106,-1.44184820841822,-2.76493535416148,6.21172538091785,4.92386383925275,6.87728507702289,2.81671346039111,1.41841558970057,2.025356749017,0.48647651655502,1.60269996615465,1.46925441449186,3.7983713337016,2.21901932440898,2.24519488677774,0.412685685205253,0.583464385157709,0.351695996975925,0.464615068210282,-5.61185671131363,-0.63205396051957,0.464068007075059,4.6918632416871,-4.20847528824706,0.0413354212323353,1.21846604770918,3.96371479162543,-5.97866403587491,0.336842222082575,1.14945199507386,5.48795744810296,-3.96769111655805,-1.56237514377914,-0.462189864441979,2.52703232901062,-5.01723949401799,-0.235950222653244,0.680403091195146,2.56375198622532,-6.73443252991157,-0.421864495686688,0.440631354197281,3.79002330385969,-3.21187132803304,-1.15380575855965,-0.224095419406019,2.29080027691969,-3.07415688186367,-1.40139760242974,-0.345597323673031,1.87486109824382,-4.42327792603248,-2.6484478561954,-1.80480247223389,0.64439692483812,-3.89776748594424,-0.245489490345023,0.438580786469311,2.48353622456489,-0.451466551807242,2.16278536195097,4.27695629882935,6.27726476490199,0.174736360391245,1.85872483704043,3.83415446322947,5.42984501891781,-0.387919199302246,1.17220294748487,2.20963830069737,3.2858569040651,0.232008485744737,1.14753377940679,2.06082539571944,2.7558838931037,-0.567243550967614,0.118187596325479,0.827116796209387,2.42103030854891,-0.816587863308625,0.0425910773978562,1.76020544263153,2.41841482096634,-5185.60821330925
1.97564472276015,1.00445478566662,1.16713846232933,0.544485620177457,-0.448956701055963,-0.23281223531686,-0.385152214888182,0.378995529738709,-0.367950194764319,-2.34955435793946,-0.715225009806765,-0.358208010943685,-0.0680429482368202,0.169243709941097,2.22423428678551,-0.680740014423166,0.392137814035775,-0.00742069370635394,0.0641652717060266,0.0745642782327327,0.243708988374967,-1.29683608067531,3.22859648179548,0.264186346223219,0.484660125667664,0.449198085875666,0.325672016638561,-0.101352164774624,-1.53498021082375,-2.71117221633738,6.20485687334735,4.98287445473774,6.85464850481187,2.87280119715709,1.43133566677539,2.00262520440534,0.473097202499683,1.58601150115438,1.49868598098019,3.81329415420632,2.23391112448689,2.28703379001194,0.436692853582195,0.591182253443297,0.362973917901673,0.461632938317617,-5.56161588532646,-0.607582079996395,0.473562129245164,4.76804609978914,-4.23523352079487,0.0221482646053684,1.21533138254153,4.00105084321755,-5.92474213097007,0.372421766982577,1.1998910606799,5.58944245167192,-3.94094929152503,-1.56799872504995,-0.477535082068983,2.57095905259785,-5.10580612902479,-0.248236454375212,0.75722871035941,2.54442888519611,-6.67650987091529,-0.371874652607421,0.51213778455797,3.76762737699458,-3.20302269474731,-1.1136843081038,-0.1645123690153,2.37498263627289,-2.97614497132686,-1.32227045127448,-0.283187954694554,1.84498945751657,-4.40470823963495,-2.64844466339307,-1.85629475761929,0.63734654556736,-3.80930613613234,-0.240919943898052,0.408774186800339,2.48775430582666,-0.396668770878125,2.19716902006486,4.31145653544059,6.39363277316129,0.187591139658637,1.91752911313833,3.82620646092738,5.49937506002797,-0.413938915560794,1.17859228866245,2.19413073704741,3.30849132618095,0.248201501207395,1.14273936218376,2.0571919540155,2.76375755726665,-0.576554003069141,0.123784458409533,0.847904766878111,2.46479735667799,-0.799377324815721,0.069605976027505,1.76710758294792,2.40958656767201,-5183.36968886567
1.96755588753284,0.977958446852842,1.12233057261345,0.555409677931003,-0.509399662394274,-0.104784971176179,-0.307222494421125,0.360562054909308,-0.358257031458935,-2.28044125569625,-0.694232982292379,-0.368354405857514,-0.0774214888568486,0.221112771491527,2.31264468082319,-0.663371566441158,0.386404335249777,-0.050878738883346,0.157330755480965,0.0280927966392018,0.268956354299205,-1.30265172882532,3.22890879382151,0.216848371435688,0.535590081028049,0.431896664539113,0.392675940070153,-0.0942411539987874,-1.59131018159424,-2.68602143481068,6.2157638874634,5.09502993374656,6.8227243257198,2.84240574613793,1.45543560426701,1.9977274293869,0.458390670521347,1.46780772873052,1.47465094174819,3.80530042104462,2.27505514171745,2.30686201840077,0.406219359879488,0.557754294920433,0.357574548287892,0.45879610578349,-5.51705632043758,-0.552928492458692,0.479919511689245,4.86576999253346,-4.24674016571708,0.0525425060349303,1.21262457633303,4.02081469460913,-5.84173861094413,0.403971246364034,1.2594809593974,5.74387774534105,-3.99487574213984,-1.56959570664937,-0.46833141404034,2.60480550804459,-5.19266883386156,-0.247413801728138,0.795600728724284,2.52871170223331,-6.6211192698376,-0.238046028747971,0.598382832719426,3.76498346656009,-3.1306955460566,-1.05468916930718,-0.106920510076836,2.46434869144172,-2.87456676091537,-1.27284007017329,-0.228258518904389,1.84526959704138,-4.39929576050995,-2.65631131449315,-1.82854446508641,0.622570279790831,-3.74958099281594,-0.232447093886772,0.433326927945438,2.50069435993219,-0.353866336326795,2.26119459156274,4.3454978765475,6.48862587214244,0.2239738082805,1.94339698571125,3.84755926965341,5.54381775354606,-0.365720221388905,1.16187774562836,2.14288483742271,3.31251731461529,0.275333105106023,1.15125143482525,2.03956071429742,2.73655045836579,-0.569718215594817,0.124780858204474,0.854146872542113,2.49980946390574,-0.807733366805248,0.0721512502886268,1.76187161757283,2.42471694532718,-5181.29769460332
1.9287728634187,0.94175414797468,1.09577020772496,0.539406026104094,-0.584827730130041,-0.0223653451449655,-0.193310691093432,0.316884932183772,-0.353561638858714,-2.22862965331869,-0.713310415638723,-0.347250920928691,-0.0738626158373924,0.260977547336767,2.3630702867137,-0.68093982074807,0.381331843377853,-0.0381360823312703,0.134298837423241,0.0149086955986638,0.268709946167898,-1.28831157844985,3.23691513950135,0.266802355950485,0.557699822946463,0.500230904512008,0.331266806692067,-0.0861986162420462,-1.57822219363712,-2.6766604069874,6.22855367213886,5.18533641179329,6.79439670048476,2.85456924939608,1.47717336132092,1.99674153681436,0.434865084884217,1.35682859901627,1.45621803727196,3.77413106003299,2.33966831456178,2.29175427751721,0.406343192599082,0.56513643245763,0.356081295667372,0.47183336322494,-5.49349584831038,-0.545227634064386,0.532412134134117,4.96531993490306,-4.2798910458139,0.0667063917198714,1.25473045125716,4.02737332940567,-5.74067952131879,0.419096384826692,1.31586300586376,5.92215127928171,-4.01398331616843,-1.53601760983369,-0.446333798700044,2.61297474762332,-5.25141300434943,-0.22294885391139,0.780267736188328,2.53366208605934,-6.56836511460598,-0.0866223729438781,0.709818365100846,3.78891378751702,-3.01089436744685,-0.998880556252898,-0.0530995869334776,2.53548016137222,-2.78008604487282,-1.24444656595749,-0.206306800984414,1.83450204061243,-4.42074780522404,-2.57063301126262,-1.81002673844357,0.592129413171027,-3.7477553682881,-0.182243424631705,0.481340480706497,2.52395799616088,-0.332541125381666,2.30511752302713,4.42097174349135,6.54667791456977,0.262014630540469,1.95542000560905,3.9073220252913,5.55767578598245,-0.354509369306936,1.18062724378035,2.14037560924167,3.2746781929755,0.275737786703304,1.14096460308854,2.03014446452998,2.72212099527706,-0.560291053938084,0.140402179896592,0.873970225459117,2.48676828673333,-0.839676496360819,0.0558192952882144,1.77284870675823,2.44124234228696,-5179.48090325616
1.83057218942309,0.895198619149049,1.11014864466976,0.507602202613684,-0.663744479219673,0.027356239352205,-0.0781364194748609,0.2905545344285,-0.349173496158602,-2.18444064823019,-0.757797881463398,-0.317372547054595,-0.0559050971702772,0.288354241291056,2.39903032283096,-0.719275219431459,0.384868606156796,0.0285396883670434,0.0546096275607828,0.0316714159903836,0.249090212974358,-1.26387269076491,3.26140994868377,0.217204166521832,0.51022259359564,0.464642580822666,0.415281532715129,-0.0651616833706121,-1.51192099098101,-2.66773729192423,6.26114605546159,5.26538810669572,6.76605689934679,2.88104818388336,1.4844008540715,1.98092880559507,0.417079844248306,1.36832044822578,1.45821803851998,3.80754746809719,2.34316562624498,2.30527555550382,0.413845482305368,0.58202299250614,0.3544617147257,0.484657544619865,-5.47852069369081,-0.526864927501684,0.604800643328142,5.08056217018764,-4.33638142830419,0.0877317073162813,1.33288990423018,4.03058560428768,-5.625650209365,0.461423743862271,1.36890686099748,6.14493432784559,-3.98546789668796,-1.51904631834718,-0.422555142012128,2.61823515591182,-5.28997157825992,-0.181453665506242,0.753913802142204,2.55519837308562,-6.51134935260084,0.0884738531086359,0.876755349126037,3.8415284774607,-2.91069328397936,-0.92669542544234,0.0396473158579861,2.60755865382792,-2.67765276573715,-1.20320927511028,-0.180918589986908,1.7593056826768,-4.42991295840255,-2.4956797454175,-1.75781736006317,0.58452644210179,-3.70727486118972,-0.110520754980967,0.552112163112687,2.56585053446466,-0.310878536411207,2.38294584990718,4.55827760350282,6.59457502041919,0.276147064296686,2.01534893835641,3.93481977915822,5.55955081456739,-0.359273504549542,1.18831634945871,2.18877654295005,3.20365640126623,0.249269903517822,1.10691694083107,2.01253433263046,2.73719752801258,-0.547901902221293,0.152898724257481,0.88702388394265,2.4463047788416,-0.866732530736244,0.045512384949326,1.7762648019653,2.45150623256876,-5177.81093772506
1.77355787288023,0.838960560075662,1.15495692844163,0.480121589320673,-0.665306199804062,0.0179048400706562,-0.0471074630694106,0.284383347009587,-0.338013180575518,-2.17393541172513,-0.781696209704618,-0.321962780584878,-0.0434644946395529,0.275697426949133,2.41090348203909,-0.723389569617235,0.391045581660101,0.087507766200272,0.0737478317704259,0.0168097553952676,0.264110117361654,-1.23004454552029,3.3311589351092,0.257596864308355,0.485717450285823,0.472767373149169,0.373362176997154,-0.0549022137730208,-1.45894124277876,-2.65183185688552,6.30633966187905,5.30372078584888,6.74222655090404,2.86069343786394,1.48727136054492,1.97723136799141,0.413382092563732,1.39258052194545,1.44731434192559,3.87174275171343,2.35838843623049,2.30772289654566,0.407543984268063,0.594066880872943,0.361687251585015,0.483446744851197,-5.46407919773872,-0.479711025358945,0.636255063384321,5.14465046257983,-4.33931239638608,0.114171560419611,1.38551787727811,4.03548013242864,-5.56774267101459,0.498756406409356,1.40982012146191,6.28166516218111,-3.93806451699199,-1.5239516707099,-0.435761716935866,2.63122988460417,-5.27237584713201,-0.190468601422591,0.788061465839715,2.57188314992358,-6.46926701531331,0.163380248838693,1.00396829779888,3.89172740513181,-2.9011798092285,-0.888215736665216,0.0840806144768931,2.64544392768554,-2.69725073189167,-1.20446246011935,-0.172195553458026,1.75139116035149,-4.39564695332489,-2.50177271257644,-1.7460013969764,0.608182146518967,-3.6440024891755,-0.0916358921340811,0.589398075103567,2.61111813332395,-0.275795308281158,2.41720751820116,4.64254768093512,6.61074438921887,0.29501178373363,2.06183993372234,3.92588124867616,5.55844980695888,-0.347927997124807,1.1853726642741,2.17336293324465,3.17986452535849,0.228165724864304,1.09962282826848,2.01328423518268,2.73918294044688,-0.562277929539463,0.138346188048275,0.870065535582153,2.4295995163712,-0.856693496413025,0.0589461044258204,1.76539300265138,2.43599934859128,-5176.43655395998
