"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","g_HPICO_LV2","g_CSECO_LV2","g_LV1_LV2","g_EDUBASICA_LV5","g_EXP_2_LV5","g_EXP_4_LV5","g_EXP_5_LV5","g_USODISPMOB_LV5","g_EXP_3_LV6","g_SININFOTRF_LV6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"g_EXP_2_LV5",0.471927785417216,0.486492566547578,0.315977236906267,0.458169951158774,-0.132692577777151,-0.442186138372129,-0.475908086447653,-0.189979178523618,0.46619952654742,-0.179904985122521,-0.441487941093795,0.465921937742877,-0.4302449930013,-0.0715706097298543,0.456747364445717,-0.477129246058402,-0.345679243611575,-0.443855611499729,-0.428741353982896,0.462509459309843,-0.238686511961196,-0.398311740311067,0.414979323303337,0.552322676143179,1,0.585211839239405,0.574865380452003,0.423675083094574,0.410316210054367,-0.265942265087858,-0.437086699422733,-0.492993516960476,-0.470991686320668,0.376040348112446,-0.444032189803678,-0.418035542106747,-0.424305941989885,0.244377124692208,-0.44929669863627,0.460340312034266,0.417806803352905,0.448069257437935,-0.197344325081158,-0.335174818424114,-0.26427508243893,-0.451922147030754,0.389127691317759,-0.43673515341648,-0.432215688810477,-0.445619277362416,0.386051472288879,-0.571681494696127,-0.537361497216142,-0.49917678424981,0.361006595292666,-0.486335349520634,-0.484433724802921,-0.401145763599907,0.292784071913298,0.363789364016024,0.387171244799913,0.309792274338929,0.297508580997943,-0.486009485844748,-0.479684397681361,-0.477081512621368,0.402030644535716,0.298035819634878,0.316451650860348,0.47607977102614,0.351813674650213,0.195407137519583,-0.290039274978584,-0.457823302226275,-0.39808726993134,-0.396597487774977,-0.437199418582911,0.0748049309718399,0.446278057729998,0.401532243193863,0.348706386331862,-0.399381914798443,0.406133248645442,0.456654843119783,0.459504324832863,0.459367183420197,0.54448033756215,0.525147745075582,0.517769746740901,0.499453612037422,0.526473357812074,0.509254103620802,0.497482166328472,0.487238388632484,0.469164768153764,0.425837727348979,0.452684563861847,0.442684903108095,0.22449158464558,0.173352028473259,0.014216044863098,0.203628775859548,0.421673631049155,0.259431654594558,0.0418640339183948,-0.385979630452753,0.214555945621227,-0.157442968403918,-0.228828648986942,-0.433692343101024
"g_EXP_4_LV5",0.962550924785663,0.952228404172665,0.68414255290645,0.956604401938367,-0.19825507234519,-0.951680677110527,-0.963464370011132,-0.467004080188761,0.941172324541843,0.229495042341457,-0.898106347318755,0.906915428331145,-0.920875146848055,-0.0903038453095055,0.951812802777569,-0.896740949368877,-0.805570774627604,-0.943803198416017,-0.941663244129983,0.958399320561993,-0.446958351425987,-0.885772074731993,0.942292247482691,0.936962045316561,0.585211839239406,1,0.98330982096915,0.923933237222425,0.934138680913746,-0.517870700313503,-0.951932251375208,-0.966966049534959,-0.96904892456457,0.850463633724191,-0.9565213108982,-0.943404800060112,-0.946341990107544,0.793573674999251,-0.959324518179562,0.962174636732707,0.913340552438545,0.958865159606284,-0.341417837767618,-0.685865717207251,-0.231603190942152,-0.906437403667075,0.917225838393987,-0.944081840706351,-0.942379336884571,-0.955705775754311,0.92577933932658,-0.907767817780693,-0.964209713781501,-0.907518706640833,0.889063764195319,-0.969876393321341,-0.969884267216052,-0.93792162809613,0.767145338478328,0.871090544103503,0.904276742090893,0.752063738222252,0.833535497301336,-0.967748259885009,-0.966295682406354,-0.966413837449342,0.934577592045027,0.822611259788476,0.82616142042757,0.956400656844973,0.893166305888812,0.669808722458754,-0.308548865245901,-0.951474864587268,-0.932195097060664,-0.923550910244346,-0.923439173845801,0.48370451976306,0.959552426180467,0.930125039047643,0.854889685581989,-0.876706987458723,0.931122539541873,0.963696076036139,0.964806401467419,0.963652036928566,0.979958137916176,0.974593239667803,0.968228625386961,0.959714309676758,0.97931604380274,0.976411008025243,0.973734846401949,0.971153392346235,0.957091536701627,0.88524148768457,0.872275067616588,0.858279410634245,0.616521761487731,0.480672377619109,0.209299443361224,0.471841288211491,0.867120688967359,0.648758285184824,0.238850342770366,-0.783143723134257,0.650108868620618,-0.0605666474317656,-0.353688340333742,-0.797572476010892
"g_EXP_5_LV5",0.968397050351939,0.956499989040311,0.680756550136428,0.963941221482166,-0.198012892802167,-0.967644576447968,-0.974259766015166,-0.485505708529495,0.950111993868971,0.248075366551067,-0.909389436898711,0.917010653791155,-0.939365142926403,-0.0646551282498734,0.968376799578401,-0.910765042104677,-0.822813057083278,-0.961595640532291,-0.959314821230462,0.973526314337047,-0.46263685361457,-0.902752650132148,0.957557054869624,0.963486100492702,0.574865380452004,0.983309820969149,1,0.944787480723006,0.948780668668063,-0.529099819618074,-0.969420740007613,-0.980409767404189,-0.982922419491824,0.856423547366798,-0.971632908218313,-0.960029570626966,-0.962144818189055,0.813818279728387,-0.972184607565761,0.974775286689771,0.923312484090328,0.966838009238122,-0.353223812973966,-0.699742901465892,-0.235713836734296,-0.916200665892298,0.935691340627232,-0.959119213724351,-0.958542751539745,-0.971516326205297,0.941377872386761,-0.906372982189348,-0.969453774413408,-0.914912557476555,0.906440529145052,-0.980267911894436,-0.981022406120796,-0.954367888518299,0.792574805319607,0.891437859238272,0.920213302013878,0.762214067566546,0.844515885833731,-0.98069138011263,-0.979905331406223,-0.97980680449563,0.948689343372715,0.845628457852655,0.846369524430023,0.965808666139788,0.905414771309507,0.679699114592924,-0.324504410568877,-0.966314932321742,-0.947497212585139,-0.940022931536764,-0.939533059825324,0.489809659846444,0.968810012344295,0.944130474691967,0.865790246551194,-0.891240584038606,0.94721776106368,0.978428267504887,0.979201648909535,0.976713978172718,0.994138930102012,0.988381489067781,0.981385355491728,0.973040645594727,0.991837647611602,0.988257126192152,0.985624629958851,0.982576352338884,0.97169412362738,0.902548505794145,0.876599352067309,0.867447362058969,0.640138348073956,0.51214888239368,0.22723319140382,0.485849346133915,0.881739120585089,0.663791255034089,0.234835486053025,-0.792743933775685,0.684532023837693,-0.0283160064115957,-0.34546812380932,-0.797439241635599
"g_USODISPMOB_LV5",0.932782173938691,0.911598771328328,0.631799833275098,0.941402068273043,-0.247094420973052,-0.942396763209256,-0.938607245574785,-0.522780259202694,0.932118816918104,0.271501736145523,-0.881091282007854,0.879825637108493,-0.929297382929105,-0.029265571905688,0.944277821967041,-0.867774519393761,-0.844343887752749,-0.950372972839647,-0.947345323599698,0.954242362106885,-0.509654013141009,-0.920124501928649,0.945410475792591,0.926419268245737,0.423675083094574,0.923933237222424,0.944787480723006,1,0.930466657699611,-0.493539369523619,-0.960464109805961,-0.963805816568587,-0.958556358854242,0.827401125434463,-0.952908459453829,-0.949224246467781,-0.9510783171694,0.827307272422068,-0.944396828125749,0.943714329470299,0.897632791247948,0.941465824201727,-0.284478156334226,-0.673113358281085,-0.150303680967247,-0.877837142779704,0.946329583938625,-0.940609485961296,-0.942229107224296,-0.958278882635472,0.947276707449998,-0.846278946285323,-0.928628124694473,-0.898472562130856,0.924591577557894,-0.941880172550655,-0.944403187002629,-0.951124076464815,0.845464679237649,0.912915265998491,0.929350103306625,0.770859897341046,0.815646617939365,-0.952959746564438,-0.952960090848151,-0.951626102564038,0.926320331004546,0.836376331391817,0.831860695917956,0.92931731106136,0.890812699739718,0.662016800275154,-0.338941281376442,-0.95855513368909,-0.927921181492163,-0.912779344874992,-0.893541815938593,0.558131830696318,0.947655895626798,0.93636478464103,0.873168170267625,-0.830606788478097,0.95663114354333,0.958184278827777,0.957274547551544,0.951653310569337,0.954229027103257,0.95247293397265,0.944596510815649,0.937950361521022,0.955912452304333,0.954933084885747,0.954812479450116,0.953179051231481,0.956297983946339,0.912894013408561,0.877452395792018,0.862644067946757,0.686223300873693,0.552162878490706,0.287736985142795,0.49457758407423,0.874464623248923,0.69780163357931,0.316715051971754,-0.712899497244579,0.74906181465267,0.105478172721674,-0.241964181679265,-0.723580848104524
"g_EXP_3_LV6",0.969432357603244,0.953635931947159,0.714480404362472,0.966706680152643,-0.153133749474341,-0.974152404515742,-0.971982163154211,-0.499761320084115,0.950547698581449,0.456748131215369,-0.917695559005918,0.920519982987293,-0.951537898913717,-0.114324856669475,0.963395565919454,-0.865525899287119,-0.851203246635967,-0.971682810092628,-0.97190869818845,0.983493487116743,-0.449961699981193,-0.922931966208846,0.988096474367171,0.921566509081601,0.410316210054368,0.934138680913745,0.948780668668064,0.930466657699611,1,-0.595253753815477,-0.979337476497758,-0.957285436949942,-0.978833063211515,0.905346710464833,-0.986465974139655,-0.984154817529939,-0.987006518115215,0.855062367145891,-0.977704728229805,0.979408629463852,0.873093502244346,0.977701286975856,-0.404685536269696,-0.743540396069307,-0.242760760489846,-0.943195404374026,0.964011716636258,-0.96999792562381,-0.973573085333629,-0.978397699124546,0.977428785321862,-0.827803369989023,-0.924843848327115,-0.86391550262851,0.947646806338401,-0.970660671695233,-0.972765948273956,-0.980114945687217,0.813866752417033,0.91630386699713,0.945344657253687,0.818696714968508,0.907368499375933,-0.973641941360531,-0.976681960845066,-0.979077340791602,0.97811643539924,0.920493580427963,0.907664806412063,0.965226188015336,0.941635283607,0.739163697615712,-0.245530129689019,-0.961560976571739,-0.969596905027712,-0.964891632579468,-0.954090660721494,0.550035991693145,0.970391513766482,0.952210521290998,0.874098044985219,-0.900378253368336,0.969420259917681,0.981565201320843,0.981161674795049,0.981505035575876,0.952095131717352,0.941949206176937,0.930701963129991,0.924023756687909,0.969134093366103,0.973684174502534,0.976360014476259,0.978642295650286,0.959568509793822,0.883833418947309,0.844990801837977,0.838978096526509,0.654465805912791,0.524899209110386,0.267069503379725,0.496919425191504,0.872206255348951,0.679127149243215,0.242495884688597,-0.802121229183247,0.698500915013143,-0.0212002106247017,-0.355192300593212,-0.801431631588095
"g_SININFOTRF_LV6",-0.555051644866721,-0.572360734211186,-0.642939566329658,-0.507786809049273,-0.125766474030795,0.532620316854266,0.540556527561725,0.195404938377088,-0.549864904868758,-0.255031585851666,0.417669322689708,-0.519717001663509,0.535478550704599,-0.0415212111322108,-0.516015968063167,0.44673663522592,0.378199598795615,0.540917968420656,0.505210967970749,-0.573928294750239,0.020373858161602,0.356181870886364,-0.562707869616717,-0.529400742852635,-0.265942265087859,-0.517870700313502,-0.529099819618074,-0.493539369523619,-0.595253753815476,1,0.550194232259919,0.475910805009644,0.555291992613396,-0.44076519052322,0.548063461542008,0.558844124045312,0.561953645638153,-0.362784381316149,0.563254256217665,-0.592959265738405,-0.506939469025055,-0.585491533471464,0.22799532398615,0.528346931108593,0.265917528863843,0.572678898470663,-0.431849373597558,0.589207823234828,0.583083357607617,0.569272429981273,-0.482408258338709,0.451725021933066,0.502831745054812,0.408787285603618,-0.397009585616965,0.585476296849395,0.582129347447347,0.570129766327627,-0.270652661526947,-0.358789231587716,-0.403346214520445,-0.270844283244462,-0.645919058671014,0.513160720716713,0.520313173225542,0.53158773237521,-0.59687735931606,-0.480062012607119,-0.461545895595035,-0.573332864931284,-0.579658139921329,-0.52236223597694,0.0315724632261451,0.522353264642589,0.51626498414043,0.519565965138688,0.556234688598169,-0.104068329454811,-0.548991734100017,-0.524312426724754,-0.435489797701385,0.547660834643457,-0.458249133681682,-0.556064837369041,-0.558210235574229,-0.568164203804251,-0.5465189410295,-0.535537398531722,-0.530308616214587,-0.529042316032321,-0.562237072159566,-0.566568195917661,-0.569298623203769,-0.57160098970213,-0.524488800542895,-0.498295369826102,-0.510130010688075,-0.51754822625615,-0.113027017526372,-0.0612321319581528,-0.00829443020419422,-0.224115397650617,-0.448643028367528,-0.262998786373287,0.0014227047376963,0.494785294512361,-0.274893455395774,0.152123309145908,0.354129235108818,0.542036011594238
"zeta_FRbr",-0.969563379906842,-0.952149226648413,-0.717431838836146,-0.970132289253082,0.188341130708112,0.976095842372264,0.96972860933064,0.552434192045775,-0.960111767872785,-0.377248642096852,0.902773294489142,-0.919443896285783,0.954231524790772,0.0248845158547827,-0.965700073102712,0.864899729926004,0.856790093235288,0.986553963397449,0.975151819780177,-0.991165387145141,0.465499829807249,0.928084197724779,-0.985476144617432,-0.944679023274714,-0.437086699422734,-0.951932251375208,-0.969420740007615,-0.960464109805963,-0.97933747649776,0.55019423225992,1,0.974660089302034,0.989221122656472,-0.884475654688402,0.986781973206631,0.985486357893551,0.987961965721899,-0.850036024393541,0.979996923074559,-0.986151687533645,-0.910594952633338,-0.975019824035326,0.363887013307018,0.74970645163397,0.23172432848138,0.93292476757536,-0.970829087261115,0.994198865860898,0.995652211399411,0.998768080977086,-0.982995596797824,0.846794819455988,0.942406171052795,0.885567345062016,-0.956499320390142,0.97747256726184,0.980309889056856,0.988809649662583,-0.85606752363731,-0.926852442689617,-0.950230543312063,-0.801706237208723,-0.897112286424577,0.975218676032091,0.97706532817511,0.978710508263152,-0.979876972548852,-0.898449634444365,-0.893573028202556,-0.977356579813135,-0.93972675512462,-0.719609897969619,0.296365000300654,0.97824164029476,0.96883541674809,0.961830018888607,0.954027335694606,-0.531196279519373,-0.977538472370554,-0.957713186931177,-0.870046856240494,0.902841101963699,-0.981291239276846,-0.992112865108024,-0.991398903753981,-0.990107373624428,-0.974219796641857,-0.970225472620215,-0.961990991466762,-0.95944532333542,-0.980876405740956,-0.982385429566241,-0.984120856948783,-0.984727845214627,-0.976599058942744,-0.916968368089306,-0.882354352558063,-0.87799332342495,-0.664545374007676,-0.534024851255598,-0.272142674611991,-0.515066951338847,-0.874463578515019,-0.678381885091772,-0.253592446605244,0.778335001648414,-0.746979712851079,-0.0489315329889462,0.292264208823496,0.77117211712557
"zeta_EnfCond",-0.971602763870315,-0.955371726613511,-0.656272516963343,-0.976080105063706,0.250222374281264,0.974128489308838,0.977210519219971,0.507425278278707,-0.960848879591731,-0.326069292018206,0.938972911900819,-0.930349115509035,0.946122407481322,0.101529307292434,-0.983843854429072,0.92148776398704,0.855779681676863,0.972857188022029,0.972262854410239,-0.978350239709368,0.479565976586218,0.932962933512303,-0.974476492009268,-0.955506628796404,-0.492993516960476,-0.966966049534957,-0.980409767404189,-0.963805816568586,-0.957285436949942,0.475910805009644,0.974660089302032,1,0.985702423175328,-0.884784293485759,0.983663608518022,0.97679805835092,0.977264316480896,-0.846389703169651,0.978169394904204,-0.974060147878793,-0.932394575680045,-0.967027154264754,0.360898323841024,0.702829477224938,0.195726956318052,0.926399283260513,-0.960894501545731,0.955460917854531,0.957209590998854,0.973061486743678,-0.959589628262888,0.91985972939766,0.98248548534855,0.953456344695165,-0.93632083232779,0.975681603518388,0.977442337341273,0.966716619606006,-0.818197329719377,-0.92785953304321,-0.952935992444451,-0.813218241211855,-0.852658061093975,0.985452840982342,0.985496034498263,0.986158327670643,-0.955363584344993,-0.871475891277246,-0.869793765488223,-0.963112258666984,-0.923721471843626,-0.696428913982663,0.297585958987186,0.969132875464184,0.962561671700785,0.953708455274281,0.942633147902428,-0.532531670080215,-0.976158492878034,-0.954451796498663,-0.884880447442185,0.89087767006382,-0.967004368051338,-0.983775076919565,-0.984114356174271,-0.980326159524157,-0.986363411219599,-0.98409670190014,-0.97868407254759,-0.97100868511355,-0.984396681784681,-0.982968882721218,-0.981334476641069,-0.980068868653269,-0.977608399134883,-0.906456702834208,-0.870397394487526,-0.851703408420859,-0.680992402849667,-0.540414750894337,-0.251585654256395,-0.477984051679835,-0.900549717408883,-0.698295181525714,-0.272666945887803,0.791095795286144,-0.707380486400033,0.00950627549963771,0.350390560628901,0.801984723082833
"zeta_AFrSem",-0.987141443530413,-0.972299344097564,-0.708816661296355,-0.981526112716156,0.179711394748022,0.988691965765589,0.99039530975002,0.490864398381827,-0.963694111681122,-0.350427267223948,0.92834265079586,-0.930907604039742,0.960779797143189,0.0672929707405456,-0.986328410197297,0.91470625339328,0.843129830995906,0.979924728288831,0.977757801238325,-0.991241415623555,0.435828563681688,0.915867158926373,-0.988388342980332,-0.953037669917755,-0.470991686320669,-0.969048924564569,-0.982922419491825,-0.958556358854243,-0.978833063211515,0.555291992613397,0.989221122656472,0.985702423175329,1,-0.880401702672905,0.995016622731194,0.989753872200533,0.989845412551809,-0.845319298917398,0.992369853483478,-0.996032982772297,-0.933456110335453,-0.986929099064075,0.355134648081099,0.719358353244745,0.212051131756669,0.93635233658274,-0.961133707296242,0.979266286949482,0.980105106479815,0.990132692619031,-0.970387371183181,0.882646535970486,0.964068176439722,0.908923888185045,-0.932048390821531,0.995885041064934,0.996943245210754,0.987070342363661,-0.806144548960796,-0.910913287435731,-0.941294368284053,-0.783902775095985,-0.90145159804671,0.991357413256596,0.992510920500139,0.993844171012111,-0.984130362733393,-0.893195669893414,-0.88316448966972,-0.981750107480438,-0.95063389258411,-0.746648110943757,0.261586595782465,0.976348856204762,0.972888839743543,0.964850782207428,0.957784532544076,-0.522426792857652,-0.989276705652929,-0.968768553525478,-0.890586818774224,0.910802784115314,-0.970950355949469,-0.998348721463159,-0.998594733151586,-0.997583705427528,-0.988850941668762,-0.985116578857884,-0.978434487763582,-0.973257510307595,-0.99323500697507,-0.993965468908938,-0.99418487691439,-0.994164177733186,-0.986892032153414,-0.919026773844218,-0.891473221102824,-0.878797751596137,-0.662875172626872,-0.534138429041936,-0.260681235880967,-0.508620723085541,-0.899650687664435,-0.694914141100301,-0.270963648728669,0.793841681258615,-0.707784103891512,0.012699022596168,0.337982907529187,0.800184008274535
"zeta_CulFr",0.87096056806738,0.847311832950371,0.567268373449418,0.888644850777307,-0.212432235328363,-0.894412878757339,-0.888880581926533,-0.480428156834676,0.872751253726446,0.509512653453495,-0.887836950013111,0.848345701577401,-0.873439298107891,-0.217214409869256,0.897356945905528,-0.806500922596849,-0.833338546182039,-0.905683323970173,-0.900030976424256,0.901679549005893,-0.430065053512598,-0.906759984720883,0.911788015094268,0.834926989059867,0.376040348112447,0.85046363372419,0.856423547366798,0.827401125434463,0.905346710464832,-0.44076519052322,-0.8844756546884,-0.884784293485759,-0.880401702672904,1,-0.906950099455393,-0.899858658969234,-0.908768636559771,0.818559420929925,-0.892713816548054,0.881686439858583,0.768018254254806,0.871481093575031,-0.448263519296167,-0.65864774409074,-0.312983305349086,-0.885317951764884,0.90930572116053,-0.867522765326723,-0.874445601696382,-0.882878994427399,0.91160672589291,-0.767307856484551,-0.855107388886061,-0.831123843358871,0.909628729920492,-0.864935695064367,-0.8684589336121,-0.889930399294682,0.788965398524565,0.932228663828947,0.946852205672461,0.918135246885718,0.793424134671298,-0.898764368429472,-0.901359437876463,-0.899297887067818,0.879661627144087,0.890440041544684,0.882361729401609,0.878394858907485,0.838000381898169,0.609709720407142,-0.275052692404029,-0.880557078917547,-0.909731190454109,-0.9087571851318,-0.907955099045287,0.548817138165662,0.888857409230315,0.87152609152537,0.812720513128719,-0.8252431841233,0.906489547685817,0.889131129282367,0.887415892191202,0.88536908354755,0.853805917098063,0.844531018812232,0.833669029929012,0.824973129180814,0.869657247115164,0.87402563537476,0.875277827583621,0.87742825014772,0.858437287912342,0.76883036170589,0.717348928501688,0.705311368786949,0.644942363055412,0.524434123993526,0.268312473370914,0.42965720387373,0.753258966909189,0.575612708090183,0.173590384320276,-0.761096821706585,0.603016817427412,-0.0638934715113954,-0.357865776624171,-0.740333336247001
"zeta_OmLmVel",-0.984366102345483,-0.967244097534717,-0.698514207254981,-0.98232112054348,0.178816859100787,0.990580401737688,0.990056239927395,0.492915878530927,-0.965468522617751,-0.416747677241838,0.941481481614431,-0.933575478380587,0.964735790979425,0.113734871486644,-0.987838278921733,0.906583557003465,0.860451060286493,0.982605052065079,0.982996066804123,-0.99158615375874,0.435328976659088,0.931576773836169,-0.997014217471774,-0.94825384537573,-0.444032189803678,-0.956521310898198,-0.971632908218314,-0.95290845945383,-0.986465974139654,0.548063461542008,0.98678197320663,0.983663608518023,0.995016622731193,-0.906950099455394,1,0.996547948220192,0.996649730196456,-0.859667828225132,0.992439714275859,-0.991785360724644,-0.911285131323685,-0.985658276050901,0.385937472974581,0.725292231814884,0.222653629730675,0.947697145799737,-0.970980137824979,0.97340514407545,0.976172968403211,0.986245605127383,-0.978893964598119,0.870408512540338,0.95698797116157,0.906081829231924,-0.946773897784711,0.987966416536077,0.989614123773613,0.988878861331207,-0.814048417801242,-0.927651199394252,-0.956408418260444,-0.820975896609724,-0.904501131834094,0.992273330285736,0.994217184170144,0.995666780491718,-0.985545841736373,-0.913828173357143,-0.902010728703495,-0.977631420552492,-0.95430155825902,-0.748264891081581,0.247646003271062,0.973233560456482,0.9789171094384,0.972081498859962,0.963020618211664,-0.543609472565093,-0.988295748842627,-0.969795597849258,-0.896142940572568,0.910516339476147,-0.976908019264697,-0.995876862932713,-0.995604150538878,-0.994700351316311,-0.977453373993372,-0.971111145523292,-0.96255373813567,-0.956013188113618,-0.986705916220742,-0.989051299272159,-0.989901866614495,-0.990975225214172,-0.979637080252288,-0.903379830926947,-0.86667747288079,-0.851891792838151,-0.678638044130037,-0.545515739834523,-0.275373116415577,-0.498472463906653,-0.894325061990894,-0.694562560273005,-0.261525425596881,0.808273404961889,-0.702720112666434,0.0263122876293904,0.362415598298054,0.811979073391619
"zeta_IgPare",-0.980852930657313,-0.964865602052635,-0.719210343180578,-0.97747766350408,0.174788620557617,0.986545261742998,0.981712203275084,0.507452591626473,-0.965193284695032,-0.437727077982877,0.930033797752763,-0.930344862663706,0.960610574098958,0.0912606561695984,-0.978992020429721,0.885353302679129,0.863379764367579,0.979663887794158,0.977715564080565,-0.987670039362693,0.405689566881332,0.926273508863836,-0.998408115341774,-0.94134280490004,-0.418035542106748,-0.94340480006011,-0.960029570626966,-0.949224246467779,-0.984154817529937,0.558844124045312,0.985486357893549,0.976798058350919,0.989753872200532,-0.899858658969233,0.996547948220191,1,0.997295189195438,-0.845437984918061,0.986964427222963,-0.987992605700145,-0.905165200465404,-0.981305896597059,0.385774859390807,0.735343362458186,0.222075372597479,0.944855468793884,-0.964956169439905,0.973129064084631,0.975940082891679,0.985199213158788,-0.975648962579344,0.858657818156482,0.948354117926741,0.900798095000411,-0.942358192306435,0.981622384066208,0.983587200999686,0.991402024707541,-0.811482423513158,-0.922141165549728,-0.950095211460072,-0.813867719034049,-0.915829230059408,0.980240925882292,0.983262601452807,0.985947348547544,-0.985576703630408,-0.903184798316251,-0.887537453498702,-0.969221682660963,-0.960019614226538,-0.763159509573433,0.228163868343105,0.965023895990979,0.971150750600247,0.963984419896015,0.958001622707446,-0.520258821556137,-0.982908790942534,-0.963845314542658,-0.886138971344781,0.912865437328052,-0.972000075606808,-0.992006090134373,-0.991456128274168,-0.990950810154059,-0.968518579338261,-0.962437605403965,-0.953979100312247,-0.948664644448619,-0.978978632210547,-0.982064699900883,-0.983595318193468,-0.985542816735928,-0.975277817394667,-0.902999170280468,-0.861456135611191,-0.848450793639051,-0.668091454571598,-0.533392201549543,-0.278717531024307,-0.500909415791896,-0.88997271524956,-0.693105966869911,-0.26120228392616,0.806953896713654,-0.710516105224711,0.0163990405030368,0.361811605945294,0.80637547852251
"zeta_UsoCel",-0.979118643362104,-0.962576543020527,-0.713821852141749,-0.977122284851089,0.177545050463164,0.98564071640669,0.981219332066802,0.512621661143849,-0.965313353161979,-0.434167517256211,0.930749479502087,-0.931687153156561,0.961625752942679,0.0936448937168949,-0.978873945503074,0.884476900220131,0.865248191758757,0.982596083061058,0.979590800869339,-0.990203421443274,0.421832862841237,0.932310288107937,-0.99813112943225,-0.94001217394932,-0.424305941989887,-0.946341990107543,-0.962144818189056,-0.951078317169401,-0.987006518115214,0.561953645638154,0.987961965721897,0.977264316480896,0.989845412551808,-0.908768636559772,0.996649730196457,0.997295189195441,1,-0.849288458377873,0.986753165849829,-0.988114880077163,-0.90330873183818,-0.981047409548184,0.384656814270338,0.733896545486413,0.230495265621135,0.948015104791503,-0.96979298685139,0.976604852333361,0.979639693461886,0.987711397716349,-0.979912845064674,0.858041797367912,0.948683642660662,0.896559258372323,-0.949649126506329,0.981409908333242,0.983619900315769,0.990592105615057,-0.822280684623064,-0.927574935404369,-0.954821253628144,-0.820147008706626,-0.91158498320721,0.982304189909323,0.985121663269877,0.987088004746422,-0.985489081758143,-0.915700673660017,-0.902061044317251,-0.974268066302507,-0.951855685559008,-0.739521077139996,0.259937986722417,0.973278278542454,0.973034038888333,0.967163226939753,0.960883228400155,-0.528566380969604,-0.983118889817485,-0.96441749192318,-0.886181386508484,0.907889274761957,-0.976428995908283,-0.992513657545852,-0.991921968863582,-0.991410006258868,-0.968999610876518,-0.962964148862718,-0.954236142280733,-0.948969278144093,-0.979739545749667,-0.982755915919452,-0.984116920793541,-0.985821797399916,-0.974424962419123,-0.902068156786936,-0.86101417658094,-0.850648997370366,-0.671042774843169,-0.535741776945656,-0.277319776835797,-0.499807350350219,-0.883686951705194,-0.68574870138263,-0.254637860075721,0.805241799771914,-0.710375280852763,0.0122212234324625,0.357806182500862,0.805200308481745
