"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"g_LV1_LV6",0.666,NA,NA,NA,NA,NA,NA
"g_JOVEN30_LV7",-0.348,NA,NA,NA,NA,NA,NA
"g_ADULTO40_LV7",-0.25,NA,NA,NA,NA,NA,NA
"g_ADULTO60_LV7",-0.233,NA,NA,NA,NA,NA,NA
"g_EXP_2_LV7",-0.19,NA,NA,NA,NA,NA,NA
"g_EXP_5_LV7",-0.148,NA,NA,NA,NA,NA,NA
"g_LV1_LV7",0.787,NA,NA,NA,NA,NA,NA
"zeta_FRbr",3.08654797056546,0.333078878976012,9.26671778184936,0,0.507990598595505,6.0759942784358,1.23221810532925e-09
"zeta_EnfCond",2.76675381600542,0.402624402009511,6.87179863464923,6.33981755981949e-12,0.706131965093649,3.91818236926647,8.9219196108381e-05
"zeta_AFrSem",4.2747851773225,0.383136527785924,11.1573417497562,0,1.07797423849346,3.96557266831979,7.32199402317946e-05
"zeta_CulFr",1.4935288474258,0.169234564795751,8.8251998002201,0,0.19835729110365,7.52948802192184,5.08482145278322e-14
"zeta_OmLmVel",2.43054272614389,0.2733140211652,8.89285780430118,0,0.360368709305832,6.7445998039779,1.53448365125541e-11
"zeta_IgPare",3.90143091789354,0.366364056706086,10.6490548034941,0,0.590960511247751,6.60184706699958,4.060662917027e-11
"zeta_UsoCel",0.821942369598209,0.119350947251678,6.88676871466264,5.70743452499300e-12,0.142889843195864,5.75227987668476,8.80478734366363e-09
"zeta_PasoPeaton",1.07288844934468,0.178112164323938,6.02366746492053,1.70508518415602e-09,0.222267638865138,4.82701150209125,1.38597119780925e-06
"zeta_UsoDirec",1.35703890091645,0.219696495082143,6.17688006542417,6.53807008532681e-10,0.324033042204568,4.18796457201956,2.81467440534922e-05
"zeta_UsoPito",2.18185052620931,0.282523249747056,7.72272911402064,1.13242748511766e-14,0.502800771079639,4.33939375535231,1.42876321242991e-05
"zeta_PrPer",1.84021257751001,0.291452604453154,6.31393423628091,2.72029510028915e-10,0.640042753500596,2.87514008626034,0.00403848276333285
"zeta_AmbTr",1.46325025918053,0.238868255182237,6.12576274760407,9.02502073074629e-10,0.480019867903978,3.0483118658606,0.00230130960573693
"zeta_ComVrb",-0.36054848025772,0.106537711089306,-3.38423340027913,0.00071377299089459,0.134167469668074,-2.68730178149521,0.00720318408653497
"zeta_ComAfec",1.70246811961861,0.216476751593311,7.86443859254222,3.77475828372553e-15,0.371754237477576,4.5795526936564,4.65971387342279e-06
"zeta_ConCl",1.8717321377002,0.282730526868607,6.62019824470546,3.58717500148487e-11,0.421456703265181,4.44110183370961,8.94994256106507e-06
"zeta_Ans",1.20399201096041,0.155849785861148,7.72533631860801,1.11022302462516e-14,0.201015631974023,5.98954419184672,2.10429940139534e-09
"zeta_StrC",1.31825318678405,0.203826077730626,6.46753939172706,9.96116522600232e-11,0.394767450262513,3.33931580708448,0.000839850264483744
"tau_FRbr_1",-1.36535096890679,0.320078390365464,-4.26567681544462,1.99297102787543e-05,0.453535145445306,-3.01046342850941,0.00260849358661019
"tau_FRbr_2",3.37939336800671,0.37548854977202,8.99999046591043,0,0.591876408944743,5.70962673445937,1.13224218889485e-08
"tau_FRbr_3",4.40231789096949,0.451885057169196,9.74211875592329,0,0.668692258656146,6.58347368910285,4.59581261935682e-11
"tau_FRbr_4",8.37938190165073,0.917201669872858,9.13581186873795,0,1.45745200634983,5.74933642078329,8.95943874645866e-09
"tau_EnfCond_1",-2.19762877958868,0.461436954625137,-4.7625764637208,1.91136735483433e-06,0.835115422481882,-2.63152699666058,0.00850021135476942
"tau_EnfCond_2",2.88758279813584,0.407630118062317,7.083830831397,1.40221168010157e-12,0.816735813139072,3.53551632202536,0.000406979102419713
"tau_EnfCond_3",4.17885327309735,0.525413770259453,7.9534521355118,1.77635683940025e-15,1.08290263223598,3.85893721993162,0.000113881184926834
"tau_EnfCond_4",7.30482397013948,1.02754509528268,7.10900572994307,1.16884280032536e-12,2.07410249974145,3.52192043115038,0.000428432714812965
"tau_AFrSem_1",-1.52658245261369,0.369932383917446,-4.12665265054048,3.68081707255996e-05,0.544248641273919,-2.80493571658796,0.00503266157068305
"tau_AFrSem_2",5.94103745508396,0.608059819726888,9.77048188737812,0,1.70388633715707,3.48675690715177,0.000488915544933688
"tau_AFrSem_3",6.8325180922506,0.628548343531688,10.8703143720975,0,1.79409455187858,3.80833779640898,0.000139904070856067
"tau_AFrSem_4",11.9734583943425,0.682652575351819,17.5396077399573,0,2.09348678440717,5.71938570786497,1.0690985874362e-08
"tau_CulFr_1",-2.06497947348688,0.219164454631554,-9.42205467103869,0,0.238576370418555,-8.65542329218986,0
"tau_CulFr_2",0.251361937324885,0.158368142251009,1.58720013856375,0.112467323408431,0.195173130162337,1.28789212488324,0.197783517199178
"tau_CulFr_3",1.33045098949048,0.182388072323248,7.29461621334816,2.99538172043867e-13,0.202574569189251,6.56770983058358,5.10949060839039e-11
"tau_CulFr_4",4.4298856156991,0.42395298458343,10.4490020751991,0,0.571583518415092,7.75019830519686,9.10382880192628e-15
"tau_OmLmVel_1",-1.0160742671087,0.303991841681765,-3.34243926247332,0.000830455274270392,0.543221584244084,-1.87046004168375,0.0614199608973889
"tau_OmLmVel_2",4.16217243079867,0.454921628493551,9.14920762194027,0,0.737225350943719,5.64572613444545,1.64485507436751e-08
"tau_OmLmVel_3",5.1488165500801,0.537627574330099,9.5769205225303,0,0.780039488588212,6.60071268878825,4.09186018401897e-11
"tau_OmLmVel_4",6.6443553026442,0.651703717912136,10.1953619720488,0,0.864530495084951,7.68550715147567,1.53210777398272e-14
"tau_IgPare_1",-1.23943085040149,0.448856077615139,-2.76131016647214,0.00575699736400903,0.910161705752737,-1.36176993886645,0.173270501342048
"tau_IgPare_2",6.99521707465796,0.543176933602221,12.8783397120112,0,0.64991476176968,10.7632838737351,0
"tau_IgPare_3",7.76395222559006,0.546645862370532,14.20289214652,0,0.663123059809948,11.7081620232227,0
"tau_IgPare_4",10.4561297721299,0.82140029795174,12.7296396144529,0,0.909260703754113,11.4995949225114,0
"tau_UsoCel_1",-1.78739612225759,0.184522327943454,-9.6866115996831,0,0.176642920109591,-10.1186966403673,0
"tau_UsoCel_2",0.330172351180277,0.143374177639607,2.30287180450455,0.0212860569827154,0.18510665447276,1.78368709715331,0.0744745239256417
"tau_UsoCel_3",1.25237629432535,0.164074937800116,7.63295303424742,2.28705943072782e-14,0.195257195234446,6.41398281288234,1.41766154371226e-10
"tau_UsoCel_4",3.91901030052971,0.381970407302942,10.2599840867294,0,0.521058480884518,7.52124846692262,5.41788836017076e-14
"tau_PasoPeaton_1",-2.73555110658848,0.281511177082176,-9.71738008750515,0,0.422021361808756,-6.48202047134317,9.05022723429738e-11
"tau_PasoPeaton_2",-1.25167924744156,0.187735447883621,-6.66725043965851,2.606403981531e-11,0.242433119913983,-5.16298782891407,2.43038948299912e-07
"tau_PasoPeaton_3",-0.363560788677294,0.157894606258629,-2.30255356590071,0.0213039742918828,0.193689177286597,-1.8770320250746,0.0605137047231037
"tau_PasoPeaton_4",1.52478409153699,0.182290473631079,8.36458461687285,0,0.202498941609735,7.52983733848654,5.08482145278322e-14
"tau_UsoDirec_1",-4.76704941151446,0.499509606391597,-9.5434589255472,0,0.789338881939766,-6.03929379457356,1.54790180673103e-09
"tau_UsoDirec_2",-2.8644595429604,0.312769707976133,-9.15836626729525,0,0.448421699152905,-6.38787005261238,1.68212110907007e-10
"tau_UsoDirec_3",-2.02970234439106,0.254519802675479,-7.97463428407178,1.55431223447522e-15,0.378115761037728,-5.36793901111289,7.96414734161033e-08
"tau_UsoDirec_4",0.340393067167471,0.165764682175269,2.0534716002264,0.0400268613538308,0.192248658888594,1.7705874731991,0.0766293265661626
"tau_UsoPito_1",-2.35073763011082,0.345520444782652,-6.80346898600904,1.02129416035268e-11,0.509896490056595,-4.61022516520933,4.02233076757241e-06
"tau_UsoPito_2",1.89850839480987,0.291254369388469,6.5183859689249,7.10680403415154e-11,0.536862128115728,3.53630531077546,0.000405765457263119
