"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
2.41349342255927,1.29025130917018,1.43362478939326,1.12710914998493,-0.5401108220761,0.08763235285241,0.846198128730864,0.159286163443211,-0.364053615308008,-1.52217479304346,-0.964710805297464,-0.470599841846828,-0.255547218728339,-0.115176536845665,0.455300033716515,-0.244202725215457,-1.46104870189136,1.0813215971985,-2.74217726425939,2.6114977332334,1.76540479915492,2.32366919401481,2.01630366834589,1.63054297952633,1.48831744865582,0.793908436785915,1.56269169218759,1.01215363878061,1.02165526169958,1.07447967904544,0.556810724578756,1.64426511062536,1.92463872728924,-2.0505015820708,0.799430634827356,2.49146640770753,4.89718673862054,-2.3542369438277,0.210072817374155,1.89917387545043,3.88827638045128,-1.65049806529053,1.83437338340019,2.30419281324128,4.95578901498674,-3.05390169879278,-0.814489781962415,0.795707237830449,3.30291225406176,-1.09471311753395,1.41188408051314,2.89912378963281,3.55243277076224,-1.05068331366955,2.20937455789585,2.71271289617155,4.11612504934252,-2.26999193979883,-0.42093035787755,0.617377216235717,2.94265754166311,-2.51109692015624,-0.107612819336734,1.0679243642941,3.03254780441362,-0.638799292103984,1.23539360087131,3.21731474868406,4.70584308103093,-0.28826877825658,0.991824002543596,2.68915034355358,3.86513782176621,-0.623592580191372,0.982842150353005,2.34469925922431,3.29011896567366,-0.102385528468179,1.82208825418853,2.59215837092529,3.43320146267173,-2.02815975771666,-1.03862682363156,0.275001929646193,2.00281121565636,-2.29167058892776,-0.949635233741526,1.62811233784564,2.54871040730989,-4678.78409263628
2.43365949274422,1.31059801958147,1.54404936576262,1.17575221204531,-0.568126034199934,0.101339046998001,0.79769096738717,0.162010512614829,-0.366657914318367,-1.58862123264179,-0.951794998188074,-0.43219613702866,-0.281581617170611,-0.104424922982104,0.512461222353423,-0.292974693941367,-1.19822777748319,1.16439591534885,-2.89854783688174,2.62342153471048,1.72101726068267,2.29279340281346,2.03738203670159,1.64121733498154,1.48659366332755,0.764529789137138,1.57564056963134,1.13433010401742,1.01124635837232,0.928728016262611,0.410930710148768,1.70772909995768,1.90346969237181,-1.9928932260929,0.844444866557805,2.55754126147053,5.05429258015804,-2.33696284992096,0.305668407594739,1.9811229611402,4.00087321878201,-1.58914322319665,1.83756090857418,2.32930921950488,5.10225363259295,-2.99662002858679,-0.720444626364833,0.777459728263358,3.36322370500542,-1.07322898427385,1.46746558235796,2.9850708547387,3.60770338091763,-1.04243091719469,2.21930650398826,2.72347441455567,4.22139060011268,-2.19688210421688,-0.460998262875383,0.717753023087596,2.94346074623261,-2.47185329959882,-0.0416698345081112,1.11933605837255,3.09513192646043,-0.622188999470728,1.28709498184843,3.31102422848731,4.81119394211893,-0.285584255576554,1.01936167421329,2.8294069591403,3.93024973794319,-0.453080299292794,1.10497027007884,2.43502196492344,3.3474648554468,0.0798038277288893,1.84140227010136,2.49458660114037,3.39894416039493,-1.95169136250168,-1.08647427997464,0.33424251483911,2.02003591008857,-2.3234406442508,-0.944106693361343,1.68577464633723,2.57316106623996,-4657.15258204671
2.38358607371448,1.56039213356971,2.01377722215053,1.53516905374517,-0.55538503217241,0.0974995101144859,0.600094596464267,0.115402367353642,-0.289707494155808,-1.9443357442063,-0.840381855419695,-0.286940298981714,-0.441077243615411,-0.0667007117583464,0.708361996342516,-0.594699689469102,0.258354376063286,1.49129852325917,-3.52964045596876,2.7453035909132,1.62625934853795,2.19678236651368,1.92402118296251,1.7110719989299,1.64830354644491,0.918756409276592,1.34341724049698,1.23427839509866,1.03357099075909,0.383730758810485,0.208466694564456,1.66966924442046,1.83332606425875,-1.75286359926234,1.1772609699132,2.90106858746053,5.73908838872804,-2.08642302553445,0.691928386595592,2.46216973571237,4.52081399079934,-1.4221479844214,2.07848580461696,2.33005456830781,5.72375527816629,-2.71218844826039,-0.376870126195728,1.02065604966301,3.5881970441364,-1.19088554472983,1.7927973030451,3.28072692060035,3.92924639192238,-1.01262428089666,2.11134841580001,2.94384234700655,4.61742330344623,-2.02902808416311,-0.0822028461777407,0.913358639814257,2.9894336612258,-2.30766657479999,0.280705074865821,1.45531924204677,3.41300135573257,-0.398486687328677,1.63413817623741,4.00124499305739,5.35594501000435,-0.0281142254379054,1.1675074273161,3.43363773591501,4.39981229727109,0.108462257386865,1.41186392401992,2.84890907712576,3.51425454666171,0.12027054773915,1.31584709337676,2.31012042798129,3.1056450407578,-2.28830278696708,-0.653231986953665,0.586177796088737,2.21533157433706,-2.27031860414003,-1.0085206490588,1.90794544144997,2.78025182589922,-4634.58517827196
2.40979273772186,1.57109158676436,2.07127896761168,1.54707101093691,-0.557567290353977,0.0968640125435285,0.560873938153611,0.10081982799279,-0.270478256211053,-2.00400355433511,-0.817081304079496,-0.268105668041041,-0.467947373551162,-0.0588509904457512,0.723193571092681,-0.649416894371047,0.408209928505822,1.54514267739133,-3.6042178143057,2.72342267165381,1.63066869705615,2.17366661080894,1.86020928664851,1.72972679304572,1.65160923062358,0.80026784260974,1.36238852576135,1.22017359534143,1.07693279836726,0.401276018307889,0.196285305090084,1.70713739555595,1.84501332612047,-1.73639981743957,1.2355462826078,2.95816257625707,5.83496727257469,-2.02264677912727,0.737182950280687,2.53350043972685,4.59278360109894,-1.40893909885282,2.06815342251548,2.36710359982736,5.80693792842261,-2.65074709614822,-0.358790660135073,1.10384471711435,3.61069124199991,-1.18375908264299,1.80044873408301,3.30617130068282,3.9914848719887,-1.02278019124145,2.14064402727838,2.93151406723543,4.6775072291787,-2.03544360971066,-0.0757101643621535,0.950713879444503,3.00203554690163,-2.23431233996923,0.331920939930915,1.50695114517217,3.45072101586006,-0.35716058855345,1.69493035635346,4.10173539002362,5.45059869064381,-0.012377856029663,1.23524732165154,3.4695089536289,4.50110087266424,0.0968069377592308,1.43943972247511,2.86070370539051,3.5520125012281,0.0644274195867531,1.21372690295778,2.26913166259863,3.04853901934195,-2.25328058544088,-0.648400360673069,0.634750043402086,2.26395577636982,-2.24989957974796,-0.981880292222238,1.92104593261114,2.82602635896974,-4623.08805703767
2.66933158047037,1.53051918719681,2.2154974983533,1.3921631553673,-0.604965524067227,0.0899129660892033,0.358931810651539,0.035975190880932,-0.172800145921711,-2.31676232479184,-0.672497077303437,-0.179315523200189,-0.597581121481923,0.00132689040602973,0.765466389339818,-0.912715689014637,0.658309194530646,1.95153924570603,-3.8864814378085,2.3914313311985,1.492858173499,1.93549406189238,1.50192823861757,1.67424157974217,1.50721028083291,1.1037412742168,1.1308565771734,1.52834230906992,1.2442740225486,0.827825849482217,0.322948034513149,1.82263446360787,1.98892850685485,-1.72401128635938,1.49460831465709,3.24263412572545,6.26595179969977,-1.83958279647177,0.951224341184246,2.83283452384316,4.91305827809355,-1.37782171931383,2.04604154753388,2.44271137769905,6.14760829126024,-2.27320742208122,-0.10328085045626,1.32927230357389,3.68172653064283,-1.05558150861243,1.7373862365934,3.37852391551617,4.32991478720949,-1.01356371256473,2.12374853960706,2.93155113226881,4.95465105564286,-1.71737755397134,0.0958345605588278,0.879470853335322,3.02374659056743,-2.03211028577388,0.61510004532419,1.73467742700251,3.60365437188371,-0.262106369252511,1.90547139719096,4.41103649896257,5.93904034880914,0.0444473513112815,1.53083470747011,3.60732074565606,4.99258052847843,-0.106320774703988,1.33892462335881,2.7683161739786,3.74645700848082,-0.0500202773341014,0.881268905775034,1.79261879295478,2.73692588056071,-1.929500823256,-0.75795719817174,0.874247360455424,2.6067466377789,-2.06269663507388,-0.684441781023979,1.96556736283175,3.05787554311811,-4608.55579499914
2.75947588648219,1.58245509996041,2.18667571631063,1.16618586386204,-0.657504942221978,0.0745160305210252,0.176459044333868,0.0625887944486406,-0.0938216467698181,-2.613128387349,-0.524029194915896,-0.102526443107523,-0.699531194337654,0.0830842043292467,0.761164765537704,-1.12670827381559,0.466774421481552,2.4371979031284,-4.09059814828636,2.13896081687735,1.51182672579249,1.68603131986386,1.28806376267876,1.33107541374572,1.32613969081182,0.875963984663502,1.16940592178579,1.94177513453026,1.53129833091374,1.02085902435509,0.520552333527801,1.59864170775797,1.99552093656513,-1.57691110179134,1.63160840386342,3.40802792662002,6.57998046279129,-1.66783167630302,1.16928499832861,2.97969480613429,5.14861348244921,-1.22627980278676,2.17135758460321,2.27055438476948,6.36302522989157,-1.80216318135033,0.203158227293796,1.23315585566402,3.69148360793215,-0.926993885731583,1.78060291405636,3.3879337234223,4.6086338237337,-0.798508610778033,1.9909466861794,2.91962026872221,5.15874452711799,-1.64003999524408,-0.0229480428220614,1.04814201361734,3.04194764855919,-1.7536737413567,0.85912146746706,1.83365814939062,3.67046096126129,-0.383350570370761,2.03960087883207,4.55772632666231,6.39121762276744,0.156019059885218,1.51519147969844,3.78716748705177,5.30485654993946,-0.277754903186065,1.18964048481547,2.67565830693312,3.84141324602697,-0.008982001458793,0.826061448386518,1.31169321161291,2.37313221369905,-2.0157553451817,-0.410462273317771,0.879910163310031,2.98972316037256,-1.85179463638542,-0.394756644392088,2.09005034616685,3.20852891245439,-4595.58874264732
2.73682844732812,1.61535302446972,2.14681736279555,1.11936062427592,-0.671874998892107,0.0658122928453123,0.140892658633989,0.0897896449661806,-0.0799723760980379,-2.68284364413398,-0.491837867175832,-0.0910203321541935,-0.717745888306748,0.10607871987305,0.739130155767341,-1.16617500299575,0.376061781610857,2.55481925396045,-4.13051137148317,2.15197585966203,1.54220408015994,1.66761466459477,1.25183006761634,1.24602681733722,1.2801661201958,0.845808616202897,1.14306329150584,2.03550537497999,1.60894417533214,1.01318941398739,0.551322003967634,1.59637066243662,1.94008491450976,-1.49698607986843,1.65203361774336,3.41164662136186,6.6300258002645,-1.6434113893571,1.23069654903615,2.99192960627192,5.19144361657476,-1.16507963670612,2.14255879632035,2.29911977993697,6.39705943532367,-1.69878556282794,0.234466582399601,1.19299033136856,3.67934697701434,-0.887826023342906,1.82654821322913,3.41514226171191,4.6191206374719,-0.738964517268363,2.01860125817119,2.88797590631354,5.18996743697155,-1.64816158392682,0.0159801440164848,1.03587570965843,3.05211113205419,-1.72628583433995,0.900509095973578,1.84310295911171,3.67629090068087,-0.439342849103777,2.05062934238136,4.58364491275506,6.49401211981028,0.16311959120663,1.48344745040167,3.84472357582731,5.34214873103194,-0.29676054157011,1.17268322354199,2.66485649900088,3.83734142549485,-0.0056109969319317,0.758934697445844,1.35103456279476,2.26994745935195,-1.93492472480063,-0.372758459522471,0.865434748321752,3.06219066974646,-1.8187203841357,-0.350177759818808,2.14217891507415,3.22545672928331,-4584.09619361522
2.63929158611172,1.64111975359111,2.11470201566728,1.07627361012354,-0.703487201661371,0.0635349761187621,0.0704377847582794,0.137563417145233,-0.074108516375123,-2.75370630596807,-0.458617913210581,-0.0839617502008824,-0.732049537204492,0.135230206617232,0.718094102025609,-1.17564922972724,0.302446027162613,2.70724688419365,-4.15484629332296,2.18187090737705,1.54093900641459,1.66035164429925,1.18696345353942,1.20741452297744,1.18755208294822,0.835266101626681,1.1674796018491,2.08154342764554,1.65091742327065,0.98927109490213,0.552042096711765,1.64398346538859,1.87535483171625,-1.42186782712913,1.71249944308252,3.36845216384596,6.66177438280998,-1.66298796455296,1.31789951509406,2.98632962431605,5.22654385957905,-1.09317153909378,2.14681615030387,2.27706976359289,6.40461460641494,-1.65260445925814,0.190912335346775,1.22183254194831,3.64684351749528,-0.855451125225829,1.90606525735918,3.37991791404554,4.64042075410675,-0.702827135490191,2.00923172275232,2.89875452839106,5.20176533184808,-1.67194305842699,0.0810668552370534,1.00627513735829,3.06299279157337,-1.7134404475044,0.959206063009841,1.83079389866441,3.66697640889148,-0.504117621503792,2.06319388793841,4.60504842657068,6.60478678508712,0.0752519051603682,1.52568576041716,3.87095814269211,5.3737154942784,-0.305320080176154,1.20866370333192,2.64262808592351,3.81993486788734,-0.034508180512002,0.852912279631284,1.37280290481337,2.16982366119898,-1.84077140438747,-0.310537243996758,0.867393450775562,3.10281952740852,-1.76100750147888,-0.341586166208579,2.1916650934591,3.22846904332151,-4571.01338703274
2.2986532846215,1.44851425233298,1.92647920928642,0.859147051674349,-0.889576076038114,0.0376424034358889,-0.221323465736374,0.233453936803531,-0.0885929124146688,-3.02566936008539,-0.357858551114447,-0.126428058884455,-0.751958873247126,0.2521020534103,0.481222138958103,-1.06257447915905,0.102364076015538,3.25520071890862,-4.24985833140742,2.23072267747577,1.67059903302265,1.71026553404998,1.24044740467568,1.4958483124848,1.01583266669684,0.925247061788413,1.25966756033261,1.8601949807164,1.69275412922227,1.07633656371515,0.550334537640384,1.48856063465976,1.79530059405487,-1.30264147591942,2.0790876971808,3.1031599615538,6.67604710657699,-1.72823811835744,1.54003609471488,2.92836698321635,5.28988852203079,-0.952552863882448,2.18051609297634,2.31661069958149,6.30770822072127,-1.85778559786013,0.172461902935429,1.21705592024128,3.43078289290126,-0.649530151440174,2.18447480701256,3.14996010183534,4.60501330371967,-0.652984758725041,2.07377272650922,3.01814700831685,5.11302961712976,-1.60047711612489,-0.213453963062709,1.18850845925125,3.10581303695758,-1.78839303462526,0.966936401528797,1.83708190447133,3.57294841838738,-0.725082021252656,2.13957824391514,4.75327284794913,7.04425843184469,-0.22195336784984,1.68822193625958,3.84393172462908,5.467849853062,-0.140405026409499,1.36025426125999,2.53672813888029,3.65889990562581,0.304199382934777,0.957626543354131,1.78354838894472,1.94158386423445,-1.68571383540716,-0.259707305735554,1.08499485568717,3.08773440699858,-1.39606714689694,-0.311793167032045,2.26896454932381,3.18271414090469,-4551.85114267681
1.76585565979025,0.928673369435752,1.6728086224153,0.510299553294781,-1.23090152699263,0.00371810818516631,-0.702476274569907,0.286926534727299,-0.173008522543652,-3.41128046681259,-0.26522801482898,-0.228724107108236,-0.735032258878316,0.419229793656865,0.0415764506169878,-0.746427883180409,-0.0935230023628999,4.03036006855468,-4.38646183040277,2.24699434244584,1.96536113369403,1.80517261369878,1.42622320505486,1.60898168380542,1.37257555050452,0.887765607496641,1.37759320236136,1.68313456364034,1.70645668985245,1.10898805925906,0.331467905057786,1.43511434688392,1.62836911359689,-1.31036098193734,2.45028205079659,2.76827897984,6.61392326039004,-1.77966565338277,1.66333037772066,2.82058248877248,5.32127901154971,-0.985213070233211,2.31914434537029,2.51911806343352,6.10968256717067,-2.36755270138897,-0.0279929613443068,1.16152321633255,3.15369953413244,-0.608109653697169,2.57417343535669,2.84858750240531,4.52476885511453,-0.489566661019823,2.27404141724516,3.17240599196771,4.90030172098071,-1.7985393451175,-0.231411853521831,1.18008135364717,3.2395935055702,-2.02575619963104,0.862018933641025,1.80569991779787,3.42011662929099,-0.629247589917902,2.01889188620656,4.92726441388727,7.64319081481444,-0.17049565121897,1.74333352563154,3.65393588850922,5.58295153811133,0.129627357979052,1.71181021033996,2.41727304204092,3.41635057228141,0.750609588568095,1.19934413468219,1.82876600093699,2.81313852902543,-1.34554505533417,-0.169818178922981,1.18677567072501,2.91887092381811,-1.1829331665128,0.0290545105014249,2.22292823298302,3.0763924678837,-4532.95780091638
1.04269891502337,-0.167805013154544,1.45640856897788,-0.0869416928119131,-1.86740054804461,-0.0369575748481846,-1.52391011934431,0.311555630433892,-0.344908437887599,-3.91038037080791,-0.189309648000875,-0.377649203352971,-0.681854923019659,0.644225176782906,-0.588535804324033,-0.213213247184663,-9.40371969062465e-05,5.08344216972465,-4.56388582855506,2.26710244343708,2.21326883341569,2.05541679956526,1.7012514582893,1.94107207879939,1.86138694618294,0.756419905812468,1.87995378083986,1.83459936827907,1.56973830853008,1.13691372204748,0.49012799239173,1.46273467467,1.62937390329435,-1.54168463809974,1.95619733338979,3.21510712680993,6.46142410093016,-2.05071136930539,1.90539398311847,2.66223229157288,5.3221084520528,-1.18376063987411,2.5033220987037,2.89366878159547,5.75983889708779,-3.18268183195358,-0.186021785671054,0.812998535528738,3.04167318868392,-0.70947139448736,2.29560953944679,3.10189962541021,4.44484947306551,-0.568032964552821,2.63765367549388,3.4756141982134,4.54826526178433,-1.98867336800854,-0.296034408721847,1.04546703866677,3.44815073063354,-2.3991902196698,0.995848834325076,1.5669457826892,3.23685841537752,-0.287024913947848,1.94916124262847,4.95971768773189,8.33786832884382,0.0636003890408279,1.91635661273487,3.25356993467828,5.65217127139394,0.568713515207091,2.23260716064118,2.47851273722295,3.15818294705858,0.984459804497667,2.11477902807058,2.71692435946554,3.74673248248944,-0.982251450554192,0.127941532673371,1.05007264264581,2.62856025136716,-0.841875685652829,0.501274406928318,2.1044519441395,2.8334765818099,-4529.32763011686
0.946622631409272,-0.398066556226707,1.40674212589244,-0.221308687064822,-2.00044505490751,-0.0552400802450548,-1.66048766652829,0.291372904329659,-0.391852555018499,-3.99182428150603,-0.19294227631274,-0.397602767058391,-0.666316450473028,0.67899749431717,-0.723235912864956,-0.109257054506152,0.0668852095163646,5.25372035061825,-4.62212620744054,2.31095821601241,2.2362805810164,2.13642822474339,1.73138086553062,1.99637236094732,1.91257531884608,0.699385617256124,1.99931618135926,1.90107676184074,1.56557486166835,1.14335048988869,0.548894621053625,1.47652247617038,1.65136111729288,-1.60623494147487,1.90184678386922,3.23370979259946,6.42821161871446,-2.12643204922995,1.89623411297572,2.66581539746834,5.31278922179334,-1.21088278725467,2.52598415680337,2.94256575422671,5.69178489967822,-3.28554849092287,-0.310890810298853,0.803222015140218,3.08984839052697,-0.739659633389437,2.28197007802497,3.10843320123652,4.45829509372553,-0.6132277489538,2.69363416777807,3.52931343095495,4.50348275930769,-1.99836429813674,-0.304492083421499,0.98899490876791,3.4801366730613,-2.46359124678921,0.987893829913641,1.5446032414728,3.22319914804867,-0.228911464739004,2.01347460584136,4.92373538561322,8.42827123855941,0.0990160755582698,1.94618887269814,3.18263876753729,5.62899179832017,0.585131321269539,2.07320362511904,2.78008685863989,3.17253178215926,1.10775373240185,2.28007363625492,2.89338728589098,3.95012233263247,-0.926671679976621,0.153784738715125,0.989625765733002,2.58038088326197,-0.812900766550968,0.536437002485799,2.11519513207295,2.77424819583767,-4523.61900864594
0.730009292469001,-1.01344621461835,1.200221709833,-0.593580415362649,-2.3670932081761,-0.181025952209297,-1.91464827727141,0.0962141599399604,-0.605892079318326,-4.1793882991516,-0.311328949425301,-0.42375264382798,-0.585244897832502,0.731522782469434,-1.20058489743655,0.195322407353635,0.404946206752942,5.64546269130302,-4.92069820358956,2.61889077337287,2.14567453897432,2.41684149408299,1.86381812442895,1.98023264244577,1.78757244227885,0.476340752623766,2.25411200877351,2.1625395909812,1.49514388202853,1.05739803983092,0.970753112407598,1.39775273621426,1.701790924578,-1.93447727699704,1.78039324702577,3.13260824346887,6.30342592281102,-2.45775504831833,1.4972953860987,2.86832125141144,5.23500442371607,-1.37442419084329,2.57466245190251,3.01049061691498,5.50558037268573,-3.30100191624913,-0.807440688627483,0.848299787957656,3.58605482268004,-0.99190401231353,2.31719472558631,3.1138389053707,4.63420156287622,-0.955523454056048,2.82106246815512,3.67475672875756,4.53598478886939,-1.92259501700675,-0.313668870395556,0.769145133631335,3.51305226732449,-2.67997698789587,0.711094289407286,1.65082943460461,3.32001279635128,-0.111169616483014,2.59558756946123,4.67337470433078,8.50049954235889,0.269966191195332,1.77490817959352,3.23392747315375,5.37625813461291,0.0970011916401546,2.24664630413197,2.89497716246989,3.92848827061925,1.55697616557284,2.72995835252585,3.5206522208037,4.63668648166273,-1.00588090075473,-0.0282943331784443,0.824903561312229,2.465089607181,-0.951491410134388,0.225928600228863,2.27358118634405,2.61246368549376,-4503.43208293247
0.528841944017743,-1.07631049302099,1.00713111678046,-0.692654700056677,-2.53428883205028,-0.285814976928616,-1.88813667576371,0.00495859426208742,-0.80895572896845,-4.23444090157438,-0.507471588915184,-0.410037117177795,-0.513653820380536,0.71188443390291,-1.48642088909084,0.257417039664837,0.624926109023727,5.83067072105518,-5.16976182030126,2.82051878884018,2.3389604237561,2.46205234856895,1.95995436772216,1.84383375529052,1.72621039970609,0.492145031991922,2.25741183318774,2.0974564851918,1.69116582848141,1.25504202831336,1.19869953610019,1.49629209521193,1.70153350312339,-2.16105734714498,1.7983316611739,2.94280313867228,6.26483507621421,-2.50162586581258,1.30409813047814,2.79507079874775,5.1490875753222,-1.52311450491732,2.54025112599643,3.00189934508553,5.50321713185904,-3.13183965803716,-0.768605446838306,0.741181434307684,4.07511299223917,-1.11601794058611,2.33993934803977,3.14942270366784,4.83097739417328,-1.02883670007817,2.77195932831673,3.60424712226479,4.76417350345896,-1.90104820652789,-0.347667231869964,0.898094502301047,3.44690241939968,-2.86275696629967,0.770770288310953,1.48164562505382,3.55088105116664,-0.0534214794792317,2.97350156317696,4.6232049808276,8.36158340663458,0.145825005813276,1.83159346393469,3.22617453502149,5.04260519053643,0.098439588492382,2.27948966774268,3.04105345338436,4.50713151019221,1.52068163488981,3.10470290247739,3.96334550631318,5.06137508686222,-1.12970422169136,-0.250498390681166,0.65337577266397,2.42661739067503,-1.42069260843178,0.105724399384902,1.82567166018506,2.98431892532024,-4487.24301585291
0.400098536353027,-0.864213495540059,0.794787583514325,-0.681014317934396,-2.60308726060997,-0.374216281195891,-1.69807044966727,-0.0458256425017792,-1.01437881868424,-4.2331638193266,-0.781025438879731,-0.384252287252687,-0.449084296829751,0.635930554048848,-1.69096208369863,0.114577228585516,0.682600823894065,5.95326332178554,-5.40899027063067,2.81700593731015,2.44957369686083,2.42254975187269,1.85780003333937,1.85042654677914,1.75554201957566,0.432072630042125,2.34188083798425,2.24197788232205,1.48936681476793,1.63282019279389,1.3701980700321,1.69652541523579,2.01071350943417,-2.31503616923463,1.86502077898642,2.78128905559931,6.29461618315417,-2.50077754658684,1.30076161923641,2.55819632052261,5.06493350441736,-1.6230504427702,2.47050556034925,2.92679029379533,5.61669108639915,-2.99029317789332,-0.493362380735788,0.741072150847389,4.48588728632441,-0.995780568772819,2.27624620791944,3.19439114086124,5.01419336892686,-0.916185951618036,2.70914904602632,3.42120935434205,5.04521793670814,-2.05157101417897,-0.19680539622596,0.989620062886463,3.35009531456941,-2.88131352925285,0.709131333567385,1.44767113734868,3.78535206670998,0.00646814583075947,2.82316037585079,4.78959903312854,8.05267576899593,0.0575840486149639,1.98511597581838,3.28032089932721,4.7398853647498,0.2270214256527,2.35344956759724,3.20628523543942,5.01200510553682,1.453720253142,3.21236703901158,4.28272163754849,5.44557109331541,-1.35642056407203,-0.447232208087949,0.519598710059625,2.39780195576305,-1.59738388935722,-0.343263532074034,1.8963322438053,2.9967398587234,-4465.92223714006
0.343053918026448,-0.501448787240913,0.64685112024701,-0.551002250026138,-2.56340457812848,-0.412688837601007,-1.45517547344111,-0.0648065166254003,-1.18894432264913,-4.19580197045838,-1.09965226459552,-0.348915959532277,-0.395700769453193,0.508879637270819,-1.7538392609835,-0.229420711156131,0.62579356257649,6.12385568166493,-5.57386379243198,2.70778308013138,2.35482256776107,2.34907666704581,1.73466350809856,1.87900664615417,1.65493576217237,0.546963962962014,2.50805962358171,1.8811833372706,1.66013255471915,1.81609438614257,1.68183909548638,2.0516222465871,2.37893910009151,-2.28798760565836,1.80013065232682,2.85724538976282,6.37189450102839,-2.53843662529507,1.48526475103452,2.28464975367565,4.98258305773249,-1.64227154658328,2.40293158373637,2.86619206276822,5.80812648167834,-2.8479549293737,-0.257297494759579,0.956977289822182,4.70534556610181,-0.903268227265496,2.2775374275279,3.27602999334228,5.13728999132698,-0.919778988472071,2.67359699803992,3.33785980184349,5.29581569796904,-2.05570883765917,-0.217882714003914,0.966696610832885,3.28484546697137,-2.83742723604488,0.734032481189997,1.51381029280954,3.98168227428941,-0.115340740326985,2.70332494879954,5.08130476947977,7.6443500854033,0.198920695665092,1.73155396830973,3.27224533861257,4.4779503958714,0.241395421449765,2.60885631037185,3.5527142474166,5.39450611527505,1.42870553530842,3.25655486372918,4.36843687892627,5.74971848895749,-1.5598499345934,-0.642424347015237,0.487121370900424,2.34133582572418,-1.94156059516132,-0.41913480109678,2.06232964966716,2.80366558635438,-4450.71473061131
0.527364755598831,-0.213781939801998,0.594388219460072,-0.384945881336977,-2.41127528528612,-0.393048439305463,-1.22628542814712,-0.109844667891749,-1.27902206878032,-4.13493446101269,-1.35450521295199,-0.288870464787082,-0.375278235512512,0.357938279123933,-1.68691627853193,-0.709159892409517,0.505329077427805,6.29049525648432,-5.65568997911899,2.65829200837486,2.32419867458296,2.29518649871932,1.80270591161789,1.81987556173797,1.55747021673287,0.461201676915433,2.37238930956045,1.80911928749139,1.34373841656842,1.90025760147623,1.89734253437459,2.29404548632852,2.69119590146563,-2.03324602461244,1.78322305083602,2.99068526477862,6.46401596108181,-2.41233101476829,1.45590300368068,2.31126539507409,4.89404955771028,-1.5400165725887,2.39925395691698,2.82172690817396,6.02533898281557,-2.66069730649162,-0.17312222391547,1.19551950553166,4.65371020317938,-0.951363673064161,2.40020096594043,3.38971234561549,5.14683176930493,-1.00699319461651,2.68804004007789,3.35161744066382,5.45722393657422,-2.05552520206322,-0.294266941194787,0.809121334939787,3.26937215432462,-2.92320870433089,0.903196726540163,1.64937120892764,4.13732151215952,-0.330672711281151,2.56718340094819,5.16195905005404,7.17798720367476,0.144787574116176,1.7746773594482,3.10164904505849,4.45799472213413,0.249589232144675,2.94523936080572,3.90434144686453,5.60225251286139,1.44660142085071,3.15757822604966,4.40037752914418,5.84396792223057,-1.82930007860975,-0.715116801700652,0.488426722001967,2.33215673869397,-2.24754294189061,-0.28647561449146,1.97340721373341,2.7264926992962,-4434.03438093989
