"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",0.114982664947284,0.0887738006416141,0.0756749274512682,0.0326804708038878,0.0111465310577494,-0.00783012766017989,-0.0187113713441015,0.00750164191479658,-0.00689029934199655,0.0636062537035643,-0.00289301008669637,0.00507425453554869,-0.0185543131256111,0.0133848571716182,0.0062219398553171,0.000133929142489469,-0.00593769561337035,-0.00152180877900257,-0.00872021229916356,-0.00551608930725303,0.00587992467378064,-0.00478396182346446,0.0445126994555679,0.00279272005181523,0.0008311836054167,0.000177175728646239,-0.0264173506391909,-0.000769374939654992,-0.00341729566811654,-0.00137179259673998,-0.0155166999102045,-0.026619822314848,-0.00185124985998893,0.00158565119720117,0.00306958955425611,-0.0113431034776916,-0.00271372274067608,0.00805166766488392,-0.0140486222406098,-0.0184701430161208,-0.0182846380505166,0.0149649957636236,-0.0359206735316862,0.0279198753603909,0.0507093830757033,0.128953112930627,-0.0185693498418011,-0.0130872668425157,-0.00657566499290248,0.039234904883333,-0.00389643896232408,-0.00237925139862168,-0.00310866974725526,0.0095150728821419,-0.0107206859061624,-0.00182536240627449,-4.4897029336399e-05,0.00580980777097723,-0.0114335420820494,-0.0487968653683866,-0.0465934591904001,-0.0560442124285511,0.000878883365621873,0.000404889022330963,-0.000490094377453704,-0.000334835190139955,0.00559614888345347,0.00497296644598663,0.00245514595606519,-0.00183923040586393,0.0012870565297864,0.00221002721601528,0.00169267194152959,0.000352253096489417,0.0126198746773852,-0.0158425609245866,-0.0193750632660562,-0.0353482538834139,-0.0125224615371447,-0.0408633101574846,-0.0611176982108462,-0.0819005360531634,-0.00541691490314213,-0.00674348025185038,-0.00868031518220866,-0.00571937677826417,0.00293693800825107,0.00243064238165549,0.00236608814038869,0.00241661867830409,0.00053993829202321,0.00895477457155508,0.0131328625059367,0.0225204103534795,-0.0137279830156879,-0.0162366166551861,-0.0217571648293449,-0.0213096661783266,-0.000456098215267591,-0.0012481510402059,-0.00278257314133059,-0.00373632320234893,-0.0107355888472899,-0.00257678155158215,0.0171410954448877,0.0213377531908325
"asc_ruta2",0.0887738006416141,0.110007503940596,0.0752231328149157,0.0159538119931464,0.00323622714098843,-0.00186521711501031,-0.00913963415861501,0.00213359805943349,-0.00209610392144241,0.0535059500599826,0.00291265797816056,0.002916230851758,-0.0125511216582637,0.0197460716372537,0.00204295265390629,-0.000593447533420691,-0.00259953883285782,-0.00110344507000735,-0.0049191019216009,-0.00382580961823166,0.00569477464788283,-0.00877516281713773,0.0318699175623668,0.00133761180550112,0.00129273947611857,0.000182872849474081,-0.0279124233067923,-0.00130725972650127,-0.00361112224758311,-0.00186370353431136,-0.00980100723679221,-0.0212919867675297,-0.00147290973393349,0.00143940854780711,0.00255425281337234,-0.00808272165168309,-0.00213534123926518,0.00783439803127149,-0.00980051021422789,-0.0219144579889564,-0.0233526320190389,0.00295087044417076,-0.027633745886981,0.0171483252348873,0.0344204997091319,0.0930010106917187,-0.0148152608898889,-0.0147931976679307,-0.00974517662482428,0.0291379884069539,-0.00412044006842956,-0.00232554197011239,-0.00288050241426082,0.00872472720208634,-0.0100669511948144,-7.00450048440175e-05,0.00182376735762927,0.00776581566380455,-0.00964860182366989,-0.0492543040927043,-0.0478005245385301,-0.0552719005107045,0.00154357725555607,0.000308519188889743,-0.000562098574239527,-0.00198387231425075,0.00591547078114404,0.00464935180887139,0.00265438809026754,-0.000923092558855508,0.00201576473004554,0.00191359556722267,0.00105272535801844,-0.000389256497202759,0.0065362765473959,-0.0122877617834699,-0.0142143209656365,-0.02448677016001,-0.00853356172785762,-0.0322631651646223,-0.0489134839184554,-0.0649484030333384,-0.00385625347582167,-0.004960252471435,-0.00669660288727201,-0.00372632585502833,0.00233914319734538,0.00181544297208528,0.00161281086130752,0.00166658923619674,0.00162666282047011,0.00797427512332798,0.0117650937381185,0.0198542489929934,-0.00944216296927272,-0.0106337560694184,-0.0147917750077114,-0.0142694411023548,0.000943120323068016,0.00016535341207815,-0.00105319870858638,-0.00135117904187363,-0.00841953820794868,-0.000458034099970624,0.0175971268135792,0.0215270276468982
"asc_ruta4",0.0756749274512682,0.0752231328149157,0.192400550988111,-0.0102982020846889,0.0119757637871646,0.0313412963054439,0.084468849456733,-0.00163308409480852,-0.0114499284680555,0.125331114561514,0.000992565751499668,0.00698506116937195,-0.00393977086378681,-0.00825403955508524,-0.0388561051615463,-0.0238804143171752,-0.00092815448941267,0.023953935766226,0.0139619848742662,0.0109485946719533,0.0161125507118751,-0.013649512852179,0.0152845430322411,-0.0265776234062756,0.00258121521542797,-0.0121510279387789,-0.0303618231636412,0.00271178190091029,-0.0133510085966851,0.00305623230639648,-0.00319565042471299,-0.000942729437042591,0.00530715354894753,0.00257119512098812,0.0104004934682031,-0.0123995378248544,-0.000693028790816144,0.0151431242847611,-0.0121474972840598,-0.0338591010031934,-0.0326817681086749,0.0116091781118154,-0.0315689836081675,-0.0187571576819999,-0.0109002646623555,0.0215069739406275,-0.0154621951955188,-0.0599022499574345,-0.0566628928157247,-0.00793137029788258,-0.00479049565665495,-0.00367610825047254,-0.00274232880054433,0.0146815694880786,0.014909562730313,-0.00340048663123762,-0.000667067299075335,0.00308448861234266,0.0256771146481491,-0.0282051542065696,-0.0389932584269852,-0.0236243099355563,0.00256723788435638,0.00306221926087119,0.00367806844879671,0.0171748377328269,0.0224915785805676,0.00996873754237139,0.00538247794494455,-0.00308703238530061,-0.0204784869758281,-0.0129562123171439,-0.0128530697886361,-0.00777121845000849,-0.0100352853161962,-0.0204156242370031,-0.020281205733967,-0.0313124643969483,0.0103484557854698,-0.00309625002264696,-0.00706918269775209,0.00456298620943086,0.00339181046788413,0.00548247495587091,0.00588125332822206,0.0147795497719145,0.00484173172080341,0.00236794702799765,1.88396641050325e-05,-0.000433438302820842,0.00625806735557436,0.0196526352720239,0.0361027948646287,0.0609717903438647,-0.00879458109531233,-0.0144445534478845,-0.0218100888820642,-0.0226184029529148,0.00297603144460659,0.00386904125837647,0.0030064850273343,0.00323616134382483,-0.00724537855200085,0.00367401137918142,0.0399688907450292,0.0497315161334049
"b_tt",0.0326804708038878,0.0159538119931464,-0.0102982020846889,0.0536324931657881,-0.0131992617400992,-0.011915746174645,-0.0251563435108654,-0.000461428700371401,-0.00141214473613095,0.0026946669981982,-0.00249104713679965,0.00171202165900443,-0.0125044368379945,0.00234737150516677,0.00344410722466505,0.0031041784044445,-0.00937028529354613,-0.000769100402533862,-0.00988815100349526,-0.00305744356473863,0.00652550548228967,0.00602582948787182,0.0194596589891353,0.0067673912072246,-0.00139835433930538,0.00241527212777776,-0.00516814346117045,-0.000122572051703997,0.00102648769923596,-0.0038319889224775,-0.00954944350798171,-0.0145574259961356,-0.00378734053282219,-7.65733908752144e-07,0.00125926178252755,-0.00170775992709967,-0.00046857157750848,0.000207110185258916,-0.00632684474197612,0.00449343552718113,0.0060910995278975,0.0189205488532778,-0.0105827274760686,0.020287100029018,0.030560593126024,0.0636404257921578,-0.00543412907033742,0.00786829872939889,0.0108409320492566,0.0265045178202534,-0.000154739530845914,-0.000862885257842538,-0.00216441769994002,-0.00127393229560744,-0.00623177954585946,0.000688840049262321,0.000509850826677889,0.000501789645032141,-0.00792315654497983,-0.0125400690542134,-0.0103044709713327,-0.0215517720639571,-0.000401782966193728,2.97230196392709e-05,-9.97795134771264e-05,8.93072026374188e-05,-0.00302161967985772,-0.000278711310911565,-0.000583667879724471,-0.00116054754663054,0.00937646083134301,0.00679647150510485,0.00588847685448371,0.00232588282252192,0.0112411038879487,-0.00387106525348141,-0.00616492053236633,-0.0135408185385252,-0.0100754770426279,-0.0220213209474484,-0.0319483444599993,-0.0474718082104774,-0.00449513277215479,-0.00671112311485211,-0.00922508138431547,-0.0106943921389815,0.00072962693927727,0.000965602819684257,0.00143883611132481,0.00156566285150273,-0.00138635995799899,0.00224341961185835,0.00209221297233073,0.00234306708264216,-0.0045562771249772,-0.00452738425462063,-0.00508054665581685,-0.00418560831611362,-0.0019983710473416,-0.00237799250108553,-0.00290559447235459,-0.00284148698534944,-0.00416070870821607,-0.00290371102254866,-0.00109626716402456,-0.0012961142156945
"b_dt",0.0111465310577494,0.00323622714098843,0.0119757637871646,-0.0131992617400992,0.0716899446157122,-0.00348128892995847,-0.00933391950165122,0.0126057652823229,-0.00821581487154656,0.0258830557532899,-0.00436846370086335,0.00357945302852123,-0.0102903380838639,-0.00998820345267996,0.0110946463562891,-0.00158912198111538,-0.00443450042096414,-0.00118512447334041,-0.0105562954996088,0.00154588928483022,-0.00898012011898795,0.000948022037829083,0.0179684756754197,-0.00121388628207116,0.00151387382164149,0.00331516825702592,-0.0155513918715788,-0.00114052404397787,-0.000206989265648625,0.000880829532955293,-0.00350784981025171,-0.0091383119198292,-0.00271394507489564,0.00061937864980268,0.00216979329167857,-0.000466361288065034,-0.00169659921908482,0.00410953262163753,-0.00357971643664951,-0.00121405659864848,-0.000102404776047012,0.00937347202652142,-0.0132477655322053,0.011853239551303,0.019016281666779,0.0438485952583514,-0.00193748332615155,-0.00633059866657211,-0.00513258371668541,0.00711292972824326,-0.00211989454171244,-8.08609880455993e-07,0.000801047362514537,0.00588244591407354,-0.005575091474555,0.0057541412979767,0.00715956273988526,0.0104651331628043,-0.0039069531447842,-0.0262369749541206,-0.0251866881461982,-0.0309652249184043,0.00100951693880048,0.000397868382669305,9.68087773302257e-06,-0.00125024434374923,0.00244156797357782,0.00202017323764366,0.00155257778401386,0.00103233324955142,-0.000486273415817263,0.000344325128632765,0.000149372730866771,0.00132579846727413,0.00348913560798505,-0.00393100475322572,-0.0047812565048025,-0.0107950296536822,-0.00355725878083206,-0.013202343059333,-0.0200689481503593,-0.0281081405086036,-0.00329721120485292,-0.00486842142274517,-0.0067109964874098,-0.00628845493213797,0.00121189650179555,0.00102544467439707,0.00105323852289589,0.000943458475856764,0.00154713603956061,0.00517156368890782,0.00704516411411776,0.0104172203201002,-0.00244307731446667,-0.00102250179110864,-0.00131835010584718,-0.000394826848369769,0.000465021816722473,-0.000212878358250547,-0.00137432575902463,-0.00259866553847506,-0.00461223498568512,-0.000511865425123596,0.00852467633720484,0.010429871723739
"b_CongCD",-0.00783012766017989,-0.00186521711501031,0.0313412963054439,-0.011915746174645,-0.00348128892995847,0.0897072722325539,0.0562515286577805,-0.000400987361799129,0.00535420443627301,0.0342747082800985,0.00817278474162745,-0.00208801303998792,0.00409159980296885,-0.0108127264330387,-0.0240331593157364,0.00105404501615064,0.000577327503180102,0.00202226922733249,0.00300313300184266,0.00757123268879512,0.00897206567300649,0.00539970272760102,-0.0107208584674283,0.00285093461330951,-0.00104518123352792,-0.0121684875910505,0.00923075708507873,0.000676440548892946,0.00051743783044275,-0.00109582259812361,0.00770303093545617,0.00596477722393831,-0.00418960196922183,-0.000463674527956535,-0.00125809479787868,-0.00755192779704216,0.00210272121166969,0.000226844691986528,-0.00536327772575144,0.00258232910115976,0.00386355385737486,0.0197075109760583,-0.00289269066584694,-0.0175974536162078,-0.0242979576555733,-0.0399868672812439,-0.00438188828679238,-0.000201959289928686,0.000580721036831106,0.0141613575660491,-0.000888167104430778,-0.00209834242892952,-0.00231470569561398,-0.00927005644257413,0.00632750041860264,-0.0174078436959593,-0.0199511672031287,-0.0268739607279949,0.00179822072476201,0.0171762072019499,0.0152006309166034,0.0251450239027823,-0.000812730708047312,-0.000867887667406615,-0.000720077109206861,0.00326169550253346,-7.36372724684041e-05,-0.00188540314968413,-0.00109208233259345,-0.000442287274676732,-0.00139946712246728,-0.00112720341456698,-0.00160517377982239,-0.00238591539347185,-0.014904487893364,-0.00139931016985349,0.00136067359762319,0.00817697716868952,0.00383306973981816,0.00807155646149528,0.013862083310849,0.0226325922332324,-0.00113362584347707,-0.00388518671797019,-0.00735414147429114,-0.00791701810260909,-0.00148931394967962,-0.00151187501631805,-0.0018901713359346,-0.00177302046117148,-0.00106327191391351,-0.00228909486474576,-0.000901618483261671,0.00186358347485108,-0.00762243861539837,-0.0120038805024021,-0.0143260833031259,-0.0143238089903173,-0.00253813437911643,-0.00149257444493274,-5.24832436051057e-05,0.00631508203346758,-0.00103566238575304,-0.000985966791902467,0.000256252245547675,0.00145316589420723
"b_CongEF",-0.0187113713441015,-0.00913963415861501,0.084468849456733,-0.0251563435108654,-0.00933391950165122,0.0562515286577805,0.127468068724059,-0.00538038978046243,-7.42621604084503e-05,0.0646256221767979,0.00448782737916462,-0.00631622385842333,0.0154449132089235,-0.0101946307700271,-0.0394361307866025,-0.00575554640708508,0.0207504436630775,-0.00470417754997411,0.00751792711978314,0.0171136185228337,0.00741195182009372,-0.0031331925087812,-0.0228550678070548,-0.0279085526238841,0.00149000042639065,-0.0100702810778455,-0.00236087069462354,0.00256305274436835,-0.00627643606249597,0.00770944340339818,0.0113653871101633,0.0260748049452895,0.00484219615335609,0.000773128060116515,0.00350574856162038,-0.00708854271270862,0.00299377075774338,0.00599001267318656,-0.00104261069149375,-0.00816443157806316,-0.00683193392954983,0.00823437698327393,0.00122041181422561,-0.0389774175831586,-0.0537348507994294,-0.0868862224465595,0.000871785279951225,-0.0437670011138891,-0.0475285086691544,-0.0485948558362522,-0.00112474505320676,-0.00101074437763252,0.000333147670624647,0.00307628295830225,0.0232386176156033,-0.000669772136277985,0.000307678865733776,-0.00494997412447154,0.0336802891749308,0.0192778990031682,0.00710407987260609,0.0254732333571236,0.00137737279090001,0.00166901238037499,0.00293721347384108,0.0140453192734019,0.0123754383126984,0.00334662032096554,0.00248159556750699,0.000538148761340551,-0.0246491743170188,-0.0166658905467344,-0.0148479569969469,-0.00565271372371496,-0.0193369004310411,-0.00265977462762012,0.000279957263762247,0.00512766767303354,0.0195053809365801,0.0354660727956464,0.0528854404675943,0.0843649355623218,0.00542239371108231,0.00724522475429492,0.00835110434249722,0.012330551743883,0.00116673703811266,-0.00028994858086778,-0.00208514636437092,-0.00258495926428098,0.00127734127220719,0.00425912031488627,0.0142558668215851,0.0276176682733032,-0.00405638319057263,-0.0102653738243923,-0.0138306161719555,-0.0160580647634059,-1.42615050025337e-05,0.00262800022108697,0.0043211825401661,0.00698414111806295,0.00102991334912214,0.00377147904312662,0.0176845273185239,0.022491963225563
"b_Sem",0.00750164191479658,0.00213359805943349,-0.00163308409480852,-0.000461428700371401,0.0126057652823229,-0.000400987361799129,-0.00538038978046243,0.0260373994356397,-0.00522126727994783,0.00183245066129579,-0.000758572367615905,-0.000800093274243627,-0.0063383236282485,-0.00400325674842986,0.00577129849012494,0.00164896510829719,-0.00634199022509164,0.00149702987247015,-0.00162446995650158,-0.00370443917769114,0.000735937866857143,0.000901853332077101,0.00866251723235214,0.00255874766970095,-1.14945225248328e-05,0.00154863386593469,-0.00577540400896822,-0.000160725660655784,0.000123008651672674,-0.00038806887059116,-0.00356259833842132,-0.00614126780965362,-0.0020672215905857,0.000310227941097017,0.00061081388767007,-0.00133882141491842,-0.000966807373571083,0.000825726849234627,-0.00164439767428349,-9.45714160800385e-06,-0.000266883563550054,0.00527317569866758,-0.0039630237807391,0.00891648281602738,0.0132788802241458,0.0261468909272304,-0.00102418448601967,0.00237417621133168,0.00362534677441734,0.0136504283919106,-0.000449793394666384,-0.000217091881996721,-0.00051842801314095,0.000752789219859573,-0.00223549216763771,0.00211157930415494,0.00216674438956603,0.00285523656094071,-0.00151919686538007,-0.00988380622101842,-0.0094584221347108,-0.0153764970562868,0.000384426523707711,0.000350843875090831,0.00038828944451138,0.00082658071306681,0.000425080547228833,0.000642879403494143,0.000335012843944163,-0.00015440267340176,0.00203415805695524,0.00120051568830698,0.000783089415625743,0.000748194325422813,0.00505199030327846,-0.000832410355464926,-0.00166453553136583,-0.00495251062957456,-0.00358790675711187,-0.00893181956047269,-0.0135149289875602,-0.0205070722824,-0.00218155074180344,-0.00343708766705214,-0.00492479396684536,-0.00553814366181137,0.000620217051317885,0.00058012238336399,0.000665595197759421,0.000656772942946562,0.000348026490325016,0.00213094838516297,0.00282748782559416,0.00421103344558644,-0.00202515740800144,-0.00218648978992842,-0.00229893595239965,-0.00177243749166163,0.00015411639957532,-0.000451692080627722,-0.00101898288871204,-0.00121426333565672,-0.00195814729774418,-0.00063422120388914,0.00185348382403846,0.00224207710587183
"b_ACC_1",-0.00689029934199655,-0.00209610392144241,-0.0114499284680555,-0.00141214473613095,-0.00821581487154656,0.00535420443627301,-7.42621604084503e-05,-0.00522126727994783,0.0996615534991658,-0.000727929157034726,0.00123237243706205,-0.00495256591725379,-0.00178813076251089,0.000706108164731042,0.000675790355610116,-0.00508117735209934,0.0132750136455416,-0.00759090926564887,-0.00244937756272153,-0.00283869459297251,0.00325744303476689,0.0120690349736841,0.00735536867108488,-0.0078305377993572,9.14770348967913e-05,-0.00228827533370126,-0.00469533034727461,4.46702130715943e-05,-0.000533188856514501,0.0018525484250075,-0.000848982465940057,-0.0038453993558893,0.000357266682101849,0.00099053439950421,-0.000164530280768682,0.00180017792951548,-0.000550713902684039,0.00328358113394217,-0.00628049936317863,0.0104181550526105,0.0143128130325958,0.031412150988603,-0.00964280637576245,0.000645093439789346,0.00123502500083658,0.0136756487569471,-0.00226541641681612,-0.0129192060138679,-0.0138364364573923,-0.0180918063001521,-0.00159549914140786,-0.000924486516366442,-0.000273189595806738,0.000344324962232089,0.00329601892704988,-0.000339129711272113,-0.000715160630623865,-0.0037132473750162,0.00510532832663565,-0.00324127110558903,-0.00493754959594507,-0.00827262100536364,-7.54096899216409e-05,0.00022631408500531,0.000296131515125566,-0.000695602143189224,0.00106747362559835,0.000203582094590848,-0.000298264073022754,-0.00124407945054556,-0.00346162667199113,-0.00214535643175263,-0.00154733159622033,-6.69530623146889e-06,-0.00181086812299781,-0.0047361594957589,-0.00487085160401755,-0.0081871604881087,-0.000744553387783998,-0.00573229297627909,-0.00814283357880139,-0.0135255135496752,-0.00107217898849507,-0.000518630508352701,0.00138421985243081,0.00147343069492504,0.00101975499943219,0.000693319994815966,0.000431656500604091,0.000171849945081481,-0.00127442076335609,-0.000819709043853861,0.000308301815442852,0.00306494910357446,0.00125935851685358,0.00113267397413691,0.00118542243689212,0.00126632608555984,-0.00154206389702382,-0.00169232045149043,-0.00234657276044773,-0.00366658776910345,-0.00438303498536828,-0.00160038174355616,0.00511793344084727,0.00642566369655843
"b_ACC_2",0.0636062537035643,0.0535059500599826,0.125331114561514,0.0026946669981982,0.0258830557532899,0.0342747082800985,0.0646256221767979,0.00183245066129579,-0.000727929157034726,1.34868923693033,0.0139734864710676,0.0118470693368352,-0.0687543579691342,0.00677307308530953,-0.0267021868915001,-0.0228790331359249,-0.0146875707350966,0.0043520203428575,-0.0457303004489289,0.0230856488245919,0.0190646113766736,0.0517314727618307,0.210075521774467,-0.119148572478783,0.00415244061784812,0.0120522404282779,-0.170010854252895,0.00465804189753148,-0.0320710509642785,0.0117117138614937,-0.0336751559656179,-0.119565894374445,-0.0294908750258189,0.00555014290859448,0.0366129676805176,-0.0372912275518595,-0.0137945927278662,0.0661988945611865,-0.0635242876501155,0.030149040600877,0.057794221305726,0.282011933651925,-0.168302375617742,0.117348688119706,0.19406696393786,0.52457086802176,-0.0174344643380869,-0.204451055783407,-0.203878632900211,-0.166679854120508,-0.0129661066224298,-0.00220868430950437,0.0014500742744497,0.0547121760420064,0.0448441993117013,0.0942616438735558,0.101406991674431,0.0831020584061373,0.114101405218834,-0.14593874489434,-0.184928987072991,-0.335806913872304,0.0158283578723037,0.0193804630896084,0.0239135166290929,0.0469255421138067,0.0560183593495326,0.0278896699647755,0.00994371107633902,-0.0225745858634008,-0.0217621217009588,-0.0173572679139668,-0.0179511085383764,-0.00187550356633517,0.0307565499878574,-0.0501751260758732,-0.0566943907371783,-0.121290919513654,-0.0344774956960559,-0.177891376282263,-0.268681317671416,-0.394562412557456,-0.0433411272185012,-0.0673975986213085,-0.100961096613258,-0.100929012011568,0.0183113315783714,0.0149853276060596,0.0143889867949439,0.0124069291295815,0.00615291529953578,0.0667435370364752,0.110159115159542,0.186048515116613,-0.0792504203264684,-0.0844694510371555,-0.0873196385604843,-0.0786084822819261,-0.0056080232513256,-0.011549862647964,-0.0246978562819624,-0.032112221871474,-0.0759533668501138,-0.0130912442849704,0.138353244607395,0.172069547153623
