"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","lambda7","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.29646027079936,0.348727521691867,0.749839607388772,0.482204865608075,-0.441161884986832,0.164767976809457,0.119598699211814,0.301653506824945,-0.265718972629163,-0.680639491290155,-0.539982827492668,-0.247269717379026,0.00810167141141705,0.0892782548116672,0.540709303029408,-0.0581456080612182,-0.598143987677187,-0.0670917945221505,-0.825915596152476,-0.110030795964761,0.115983826481026,2.24269030267126,1.67578654499782,2.13551011425347,1.51157057861222,1.80559608060665,1.70380608576114,0.940931887858528,1.05970812682223,1.10187608328963,1.60661088071483,1.37189612971975,1.26154615002366,-0.267384608369795,1.69977686526188,2.0444936229908,1.0834461174725,1.31865816549974,-2.55980581474173,0.148946048181047,1.22090623869686,3.47487179760999,-2.27233066125978,0.306566991261845,1.41038481340334,3.12437282299164,-2.29094671671543,0.66469343973435,1.36308554897933,3.52647494659763,-2.77702559632099,-0.926587577770331,0.312629510244712,2.59159183813093,-2.00491071302036,0.85134417284914,1.73593342164719,2.82371019477153,-1.77476684868145,1.15547937335959,1.60204620276189,2.93131441353948,-2.20384877694923,-0.36339352347136,0.653668200855379,2.67138775732636,-2.36039074882693,-1.0019982668499,0.0221757853525326,1.69096171961346,-3.34220349044397,-1.91243439657099,-1.06072814747637,0.67190188126308,-2.52524092425196,0.0406188288611869,0.894831614993691,2.63041901453315,-1.46120817712921,0.300370228572445,2.11984433291259,3.51279920249435,-1.08548649997983,0.189401511252433,1.6669902725252,2.98934756423538,-1.73770648844728,-0.517347725132557,0.400641645267008,1.20540331484027,-1.93881194526835,0.232813878866059,1.61399060321686,2.85466659798204,-1.7579187966388,0.143052298306971,2.17712923958083,3.6871573821126,-1.86732917327886,-0.890900664358447,0.190548083747503,1.82792084246673,-2.34831538920843,-1.11048412309677,1.25647765344569,2.10122017082872,-5916.798446931
1.49971801839501,0.39965873411162,0.812242905430123,0.526941159711561,-0.432798865370523,0.146937100239422,0.104492906926032,0.317599009265484,-0.258394661652001,-0.747751965184573,-0.522448864127145,-0.239785741616144,0.0114621281025786,0.0794015521114254,0.603907619280098,0.00772306615643915,-0.753739537336721,-0.0138738736112551,-0.938115094885293,-0.124030438637324,0.0779474851413297,2.31611026362419,1.67963549551415,2.15173453775845,1.6049538031206,1.70387427485301,1.6307111729998,0.908497400436112,1.0938906302084,1.24010558056531,1.62001660138803,1.29838895561873,1.2458641864159,-0.221962621384878,1.693477268859,1.64808016471532,1.18092748447553,1.22205393704529,-2.5460288801606,0.17367737417879,1.30270067896716,3.68251906423899,-2.22005030987565,0.370224921354273,1.49184041703685,3.29437724011922,-2.220556734195,0.703012468976727,1.44728897261685,3.75808802972245,-2.84309592483206,-0.907950509321315,0.303066836148761,2.61990913972001,-1.79760457033039,0.94202918995927,1.8301312603317,3.02174739375531,-1.58346243915638,1.20590104618857,1.7250218369805,3.13762327627869,-2.17868278859518,-0.324345297867509,0.694799749335401,2.71932756582784,-2.43363787009302,-1.03509204963751,-0.0533690790533322,1.57807843884752,-3.53615191396933,-1.95329734839486,-1.0772756317384,0.783188352927079,-2.53130665028438,0.0706440360798485,0.957287067209999,2.70162623951615,-1.36504294031264,0.437257397435541,2.25471588596309,3.76187880408682,-0.96497905298095,0.307894754324634,1.77052883521975,3.12824313864825,-1.79975373949753,-0.605665084522116,0.572848811878745,1.19093790960599,-1.75799263177914,0.361534391911316,1.73435233737005,3.05748886589114,-1.33648792913577,0.360350051851023,2.26665336413009,3.65081070848943,-1.86130262474823,-0.908769954673548,0.202084766336065,1.84849378643387,-2.46557942730074,-1.121934325014,1.29803359608789,2.15713796939161,-5885.55665308931
1.73995632786325,0.557768370821034,0.812933084348765,0.607342975165568,-0.369532209243789,0.0703557200819597,0.153791260110323,0.308622634374515,-0.239382318669565,-0.83157352766866,-0.481890644569333,-0.216807581754689,0.00416287710429167,0.0492644878011664,0.701423880483961,0.0975797281590315,-0.985589940794542,0.060691541437592,-0.830357774633739,-0.128827964015095,0.0677969554576021,2.39016373043746,1.65893335152489,2.13990555900803,1.66154260588032,1.51573305204645,1.47935347305076,0.882363034477778,1.14465803567069,1.35807421206467,1.63290423219295,1.22659945680625,1.16897269549509,-0.206756423643033,1.57543605283891,1.10240483558336,1.14277306704058,1.36561217565842,-2.50391137326584,0.231161285653082,1.42490346203138,3.96063704538117,-2.16235006346964,0.46154244150914,1.61498632330282,3.51618545738472,-2.11093673376269,0.760994667007455,1.57083258250695,4.06563803611119,-2.90891534382182,-0.930680357188798,0.321342476036237,2.6774680434114,-1.48577808642971,1.09857087351479,1.97521931866635,3.28493458900163,-1.32980069926033,1.31308342628152,1.88966192185164,3.42357323658998,-2.08048164951813,-0.342462211999095,0.773695848042843,2.79006277285198,-2.4925528387772,-1.0854010614303,-0.106376031819108,1.47602276163313,-3.77599527228036,-2.0158268560399,-1.08421381049036,0.892214788791733,-2.51361082780201,0.127281005114192,1.04371175539362,2.8009965949068,-1.21382144825875,0.640784524011683,2.44056582474855,4.07480981249733,-0.839676135017317,0.469933845200361,1.93986096583769,3.30121475394861,-1.87437397740478,-0.611483389663539,0.516351678460991,1.26473082511169,-1.50287261663651,0.579604721639371,1.94500369172965,3.34622017214579,-0.642324642540934,0.677162809308393,2.39262644850317,3.58969134237596,-1.92091321362036,-0.930626270220231,0.182319436539444,1.95069785559453,-2.47799945476245,-1.12407082321843,1.37679229867277,2.24146146515615,-5844.78166848528
1.70640668288251,0.67792636140019,0.868618950298994,0.679892466064736,-0.336710109508038,0.033370839879558,0.110331036201852,0.330289203482739,-0.235693319877696,-0.859364712743251,-0.461432811738783,-0.201720173109731,-8.11560390169899e-05,0.0391479359132884,0.710985380825908,0.251150314135644,-1.05321755637784,0.128013456306684,-0.807960439239359,-0.165103754845864,0.0249027200405265,2.37299686887485,1.67039172289138,2.09061945560799,1.65414451794265,1.36553169923608,1.35450895347779,0.887836686967938,1.11555847863104,1.32868442873685,1.63087995438249,1.25416035661393,1.12097425051721,-0.244661814774793,1.4016025155754,0.896740582435675,1.19849580707954,1.32016486569658,-2.47324275534136,0.273650925435002,1.50371876267718,4.09390612909324,-2.12003648609416,0.488138477417254,1.68423347469098,3.6147435001937,-2.05232161526049,0.806077924887036,1.6321611788326,4.20702321303957,-2.89710140870728,-0.956971317683763,0.366634641534142,2.72091879587216,-1.35172081508425,1.18248552808773,2.06976139447169,3.4007234987415,-1.24567607004489,1.41009980428607,1.95875463804035,3.56319718011126,-2.03170019737938,-0.268390214096595,0.776541153276807,2.82855505396223,-2.50625098250477,-1.12960410169646,-0.104293057902607,1.50440306481137,-3.86853085558676,-2.06799183474777,-1.07546434157654,0.842171199702946,-2.46933192727503,0.154422467182365,1.08736227807652,2.85491136650964,-1.10101585177281,0.694029904056671,2.53349160037266,4.19775504045683,-0.775094867381059,0.519537281276662,2.02825300851225,3.36924066916621,-1.88330875580946,-0.597768583053577,0.491353599988199,1.16974271306156,-1.37010842873086,0.707370742593309,2.09017039699504,3.49618478539829,-0.313955338254511,0.868820736587789,2.43162391450215,3.5363711720396,-1.92958668261151,-0.931743517430455,0.211924360324979,2.03114065191051,-2.49279567367896,-1.11422259449952,1.43677572033285,2.30927575273946,-5825.22842215086
1.71465602548942,0.751030513278716,1.17309291818749,0.633110772769435,-0.382856753562867,-0.0200462992589022,-0.26888191226388,0.34969352422334,-0.278670713719759,-0.917640246257378,-0.398025833056006,-0.173043607829897,-0.0213026939472694,0.0362790049424895,0.768373583470884,0.773208609691331,-1.2559007373599,0.247709620409127,-0.825625668815081,-0.0367752926964758,0.000827605624388373,2.20740828459971,1.74851834637039,1.89646156213248,1.65444362935791,1.0171848612084,1.15828101458295,0.608231894409578,0.998891678122243,1.03681642668212,1.56360083245849,1.2505216892494,1.19072071974087,0.336553986050403,1.07395361125133,0.604659547101248,1.13829830347003,1.33054965027914,-2.291623053647,0.501660023481307,1.78828122483527,4.51938782773229,-2.02450499579771,0.582887248810316,1.8870596984368,3.91340185323426,-1.79464778661785,1.06971501975156,1.79793274156949,4.62780684344322,-2.74753146361203,-0.758075043786556,0.470224775998097,2.92676495160131,-0.926704585232203,1.45728894824309,2.41135904618571,3.70809670749928,-0.906360624547962,1.72474509980871,2.19031603139272,3.98257897116133,-1.95413273831474,-0.0901201552220657,0.968877055067029,2.95968413111674,-2.57221202478637,-1.05735805647901,-0.167753650831826,1.64440091706948,-4.05990156908804,-2.12806399183964,-1.25321584118224,0.524840899091541,-2.28058761188183,0.284977430173827,1.21414380938131,3.05303295167445,-0.924539251887143,0.937082986635895,2.84534735780723,4.53423690899713,-0.474182056235407,0.732045102653725,2.16634970870622,3.53960457865397,-1.82311623168536,-0.746753241883841,0.342412032353787,1.09846159626484,-0.51171898845125,1.1894076195062,2.59461310008587,3.98526814558959,0.10296848965782,1.65250926994469,2.45542905190188,3.2769305373206,-2.13246337395258,-0.839030643095726,0.503433767415746,2.40083392562713,-2.29992392178741,-0.921130137239626,1.70452503237908,2.63238805275625,-5824.37576535847
1.77079985031264,0.741591764424636,1.17832689406385,0.593292153259763,-0.386897831843834,-0.0385665926459895,-0.313324650270283,0.331061535972823,-0.296720297022852,-0.92607864479692,-0.384592444877409,-0.16161112409968,-0.022360125732813,0.0414306651958366,0.776954654939146,0.798281815840831,-1.32770724866619,0.261586240530835,-0.831952884650675,0.0291441447994507,0.0255952952786138,2.17368501159243,1.7528831138194,1.8575118181958,1.64126992225949,1.00171521291605,1.14500211739366,0.617232371099499,0.987949456513758,0.999947361790091,1.55060703560038,1.25447447488708,1.20082308755069,0.258504811016581,1.02254932937125,0.593976079120589,1.1922656334411,1.31960911792166,-2.22519242645717,0.547950622452285,1.85142376882691,4.60283431057565,-2.01491259448731,0.593576270976617,1.92694624228159,3.97373943338241,-1.72259616190038,1.11275198992763,1.83809166061121,4.7071629391107,-2.70158919743363,-0.70614497745145,0.513698587564483,2.97097356646426,-0.846233673702376,1.4912773870204,2.48094838767694,3.76204220273045,-0.832334610800383,1.75020367591486,2.25653388331212,4.06225906685594,-1.89811217086733,-0.0624558678048648,1.02120328290813,2.9823489811029,-2.57109028790695,-1.0668157611645,-0.13789764527127,1.62798294681864,-4.07396132159847,-2.13707045742787,-1.28270839646699,0.468212486052285,-2.23142205747562,0.302994619846576,1.24421712221198,3.09311644514833,-0.899485760247617,0.983333312087013,2.90814538595657,4.59733913130326,-0.432064805672454,0.78820637857979,2.19203589346249,3.57154714111348,-1.82276873171424,-0.814781435861506,0.298719545108613,1.05784087231217,-0.33742331234634,1.29664028387623,2.69027579999267,4.08207370275416,0.111298859902068,1.73397479367337,2.48038939517536,3.21853119843048,-2.13417985289636,-0.809834815499936,0.582350548136292,2.47956609587761,-2.24716898259313,-0.84980796597163,1.77166849592721,2.71357319286778,-5813.34795225081
1.89118351748817,0.832566196650503,1.01538991373997,0.589167869172639,-0.306142492460242,-0.179444583444002,-0.370321146326519,0.316239079085485,-0.405039373153566,-0.953541389215528,-0.341346068237624,-0.0925664619355889,0.00945257089047572,0.102516922754924,0.590864537129162,0.701117259619579,-1.74570391292985,0.385536221995555,-1.07289948511232,0.261984316119445,-0.0149239814970581,2.04386852777846,1.71835160383755,1.67497045291478,1.51414460021556,0.992196218966481,1.06848285876621,0.608108408453879,0.973637756125718,1.01479043238887,1.4588285749145,1.26414243668057,1.06628684723959,0.352809551679684,0.931718268450072,0.744139295845247,1.20223447213234,1.17085995104124,-1.79616214426753,0.855764065034286,2.14432569543401,4.99682940106447,-2.00091305002922,0.688313364691476,2.10728939595734,4.27806520479734,-1.35449693250284,1.31757233090555,2.0744540189939,5.07438596105408,-2.43551836297079,-0.417625438518781,0.802924033675317,3.1974428525989,-0.731728537898222,1.70149223655109,2.76137823988788,4.01894318820656,-0.662506391454714,1.91362404013586,2.5639878933721,4.44291680619221,-1.68225781515963,0.2179053008604,1.10936699830639,3.12679360409421,-2.5496291622531,-0.971516509111837,-0.289495767357406,1.49062609498635,-4.04671369336649,-2.21429102254331,-1.336047145546,0.494144584305041,-2.06033763666158,0.461688866919222,1.38127109874797,3.27923117450667,-0.799671487453345,1.17585815692523,3.18924039755716,4.91838532623252,-0.322430974971491,0.940173884380317,2.44738746015048,3.74270174495286,-2.04414081659259,-0.697558644120285,0.232887852139848,0.872344347353879,-0.0773179296138949,1.8478935225746,3.11734358891843,4.54502119067672,0.18276135823127,1.4753771751266,2.76975937095955,3.031115040647,-2.13368858294381,-0.63960435278564,0.956755600314915,2.93297140966254,-1.90767236173425,-0.430158619648567,2.15490394532727,3.15183586959383,-5786.93479960816
1.80258861479558,1.1112956981937,0.760381041672907,0.838910033327887,-0.162242288808154,-0.432984533901936,-0.426958468705908,0.440047925535601,-0.59251978853301,-1.01839283759391,-0.329974416847872,-0.0422349332856252,0.0521276477670323,0.218299288895225,0.158301459058916,0.614442829252096,-2.3771703273245,0.734165943647953,-1.51214695713264,0.647548360382481,-0.185658370030017,1.78183147938981,1.75472109517107,1.45066771016513,1.24480107687564,1.09746962774866,1.06835551548893,0.352256890371848,0.865408341182844,1.13053846949474,1.40905771619685,1.32976171890817,0.989953595248541,0.307974263659664,1.32952503361084,0.645725732426011,1.22589251387193,0.921652907875546,-1.05100646588672,1.61006409957177,2.62779693693763,5.689001357314,-1.90821063033531,1.01460628118603,2.41235500154583,4.82475942560239,-0.78126117660081,1.88738902795693,2.47576992351373,5.70854411624504,-1.89357295144498,0.0590864000799506,1.30727397370187,3.64918396117919,-0.721769958909533,2.16468054794335,3.18707379982709,4.48058207750459,-0.556451762466882,2.42643784050003,3.00103954496707,5.117497253744,-1.37184146795016,0.250890663900467,1.43341636299169,3.41592128889426,-2.42668758373094,-1.34782488236485,-0.120856643066843,1.28627620476444,-3.94054692827083,-2.31028282959432,-1.40034187050504,0.643549108999097,-1.80486214638477,0.876917192860248,1.61414266362153,3.59181076838668,-0.566881682033142,1.52108677876253,3.66305859449847,5.50037672370885,-0.119062640519634,1.1121432454945,2.86461729418512,4.05635517755034,-2.26384788538854,-0.898949997886778,0.2259712978405,0.919570835256384,-0.0181124246024488,2.48035390320336,3.88458158639121,5.36154493914143,0.261299840991057,1.18148460818014,2.36681010322406,3.51123874617746,-1.92807618242971,-0.280880434923559,1.44091983426703,3.82826861742152,-1.14171745354832,0.275175653935262,2.88434233238377,3.92996771285922,-5767.31964663153
1.78952634280409,1.12351529575199,0.734366350043615,0.886611327157069,-0.16323427485867,-0.460375058247378,-0.421827279872335,0.452735783265938,-0.615278890948164,-1.03619210932049,-0.344530240611754,-0.0593231085563525,0.0444533318097546,0.229085174802983,0.128809260934138,0.608145081251729,-2.47249590731653,0.763783533558483,-1.52292958221907,0.745096099083233,-0.176240966576467,1.74565517273636,1.76299724432051,1.45670446814251,1.22526437917756,1.13046162450906,1.1061010722429,0.428159274306495,0.85857531724949,1.11106395383162,1.42631904528378,1.34602382161028,1.01660342854428,0.257866331835045,1.43078176429678,0.568860112485512,1.22224502493975,0.888661257867586,-0.965028610501331,1.70810352622019,2.70406029077839,5.77768936460112,-1.86325220102132,1.07494999136844,2.46455117871804,4.90036108558454,-0.73478588065352,1.96129408569247,2.54875740340029,5.79122582605356,-1.80589945050586,0.096848454040408,1.36468173727997,3.71086421416846,-0.715805564682542,2.20370971780509,3.24262336590548,4.5472177555408,-0.549576341789136,2.48083666985694,3.06108942255672,5.21064742887575,-1.35281919025984,0.272225366052491,1.41149082044479,3.45685536825037,-2.45037262128675,-1.24803513190941,-0.236744847084544,1.32972464105649,-3.92096410024115,-2.31566665158743,-1.39103985506182,0.638798635794766,-1.76382506536894,0.906657447288864,1.67442056092267,3.62800631640694,-0.520107781206999,1.56315352600897,3.72558959249132,5.58116089749078,-0.114170066892414,1.13891335953988,2.89451991191272,4.10278194856444,-2.25363674231614,-0.913781555063741,0.231673437044143,0.9332537052085,-0.0751747285968159,2.49369995294616,3.99986896163867,5.48127485085332,0.254211581767158,1.20291761100257,2.30774649029487,3.58803201263384,-1.85848494864674,-0.223151683333032,1.47605580226475,3.95513425212851,-1.04160972281977,0.342268729428057,2.97875886457947,4.02734345468763,-5753.33235017941
1.87639534513034,0.905814412573647,0.753860317257684,1.00056769203537,-0.338092354694717,-0.445254797998653,-0.385640426351203,0.424735556712087,-0.657134942861183,-1.13541564023868,-0.485622827488652,-0.211611058517842,-0.0383246309373256,0.234795033136075,0.112441403687066,0.677678348429174,-2.74706234612831,0.80492612892538,-1.43219628221095,1.12896335411374,-0.112842205440849,1.82862448237634,1.74160813362897,1.68050083329398,1.34831235330721,1.21727431637274,1.29688981946089,0.494394379195603,0.878898951140084,0.882637119185239,1.47007411924836,1.38919019980639,1.08829245020966,0.169792836158874,1.63434056051984,0.705910347837288,1.09861192226825,0.842771459933837,-0.877198562776785,1.81395154225089,2.95078719009262,5.97755162441822,-1.58283205369941,1.30975727643461,2.68082100109344,5.12217470809503,-0.82888655862278,2.07325014856099,2.87165184452051,6.01175928044506,-1.67943863062791,0.21706646244151,1.32888108842687,3.84123872540188,-0.662151788431795,2.19680858240309,3.38018427746384,4.76300135228412,-0.54364688256179,2.48094928454881,3.2869758484644,5.4801813469906,-1.64192016540679,0.357475280898163,1.20725616197578,3.54086515386509,-2.32848559873377,-1.2697129858462,-0.0375146528493868,1.26556852459089,-3.87045104956024,-2.23190738847448,-1.35043104491211,0.561000431574629,-1.72628318468607,0.961459054713174,1.89873340214635,3.71869498420365,-0.422542806628573,1.69358842226022,3.87688615237773,5.83064321204503,-0.147266646727385,1.19119333665083,2.89476066440392,4.25687522864815,-2.04017605507949,-0.706089227985281,0.276180794374482,0.902516878956254,-0.395704442784169,2.30488304400895,4.33268158338505,5.89257813469642,0.486208672906258,1.22876710670539,2.34802119407666,3.72840018445151,-1.53635522456058,-0.0426019287639504,1.46364556918363,4.22623139190186,-0.989487397119982,0.357141413487503,3.12113003035163,4.21282029218013,-5722.98997407154
1.91856670953883,0.663941398271852,0.73971033251509,1.19844295365342,-0.660274029322652,-0.333738721157538,-0.242937711458408,0.371470840769466,-0.695359998909917,-1.29270278958158,-0.755364254231912,-0.381074199637618,-0.151670806425501,0.223536140663967,-0.166521759088189,0.84710525291471,-3.06150611346314,1.06112108041566,-1.40242239776265,1.43244725745509,-0.298695826522282,2.25240252593124,1.63591004198676,2.04538011793851,1.37813467942134,1.2014670557129,1.27585767932321,0.403025600530891,0.713074003001239,0.873187266274653,1.49011603811066,1.52517819331994,0.97087913310721,-0.23875577944262,1.63606588445073,1.050696957265,0.963063108344262,1.00117568328955,-1.05904504872814,1.88858362160763,3.18152293935778,6.20055801691634,-1.22089001115756,1.72329560203791,3.01931690141909,5.43517012950811,-1.15590882926831,2.31846384932184,3.32952958875204,6.33131823750283,-1.91651810537369,0.280024967031951,1.29181213373465,3.95849926891277,-0.748624058945423,2.24785081201129,3.48795424011821,5.08489627129918,-0.711587448997058,2.54701115445648,3.61834438940615,5.86863296700974,-1.95060242780456,-0.197809395911349,1.32587121731553,3.54748553985213,-2.25848386167723,-1.11884541636079,-0.137250047661728,1.41196091802652,-3.74549231388099,-1.9629441900181,-1.25086455702569,0.652657491278771,-1.83962470067377,1.30463630481282,2.03480596459394,3.88129071309759,-0.473063081630164,1.86391996475654,4.03095506948643,6.20540941734331,-0.110471467694483,1.12894598889263,2.96187251058364,4.44548201861033,-1.61368525579688,-0.605495206393603,0.368542108560787,0.97392689259132,-0.70643362345703,2.08588764028648,4.69172106458238,6.56305348384706,0.393603026859319,1.52836449831487,2.8114627611331,3.78645596157406,-1.02177142412457,0.159118664001295,1.36193610632333,4.32690959883112,-1.22918481282704,0.233741997838579,3.10048356190846,4.31576600203371,-5688.27223353409
1.8187053425041,0.706979153791264,0.629662682970226,1.3410616738477,-0.894544178165227,-0.136034985608878,0.0100238226060675,0.29286379346154,-0.742798089534041,-1.42904422682683,-0.990545936172062,-0.388366910060048,-0.194740901623381,0.204930173433734,-0.447466027015648,0.818983618876653,-3.31307889626072,1.27886587917064,-1.28399923174164,1.62923913690278,-0.403198868482796,2.6285308562284,1.69105223995544,2.38308816652761,1.36379988611185,1.33857584913855,1.32253012587375,0.953548136236891,0.713950562026958,0.978385199039085,1.72705725294786,1.63531304894311,1.11654884910095,-0.187750810148022,1.77215509194815,1.17702123890258,0.871529502871909,1.19939066246594,-1.59302199637884,2.08192362268278,3.20325945630507,6.35063297005021,-1.22926419828914,2.0492176147591,3.23137743705576,5.631595051512,-1.4535432094309,2.74445493230484,3.56760146749587,6.60137361593393,-2.33034946405537,-0.116303433402588,1.37561013476815,3.97475653133544,-0.969121047773308,2.41938139144105,3.46128217932928,5.26686353267797,-0.917010292891986,2.80494965144727,3.77435455517255,6.12828575642975,-1.93639861490792,-0.00267669195121456,1.04992547466061,3.46832932591872,-2.15903562690546,-1.20856267307385,0.101067043476682,1.44500411570879,-3.55017716239976,-1.88424412583789,-1.14737836036445,0.730066783432226,-1.8886336194637,1.54965789653911,2.08004649447095,4.03243644318476,-0.658197130371146,1.94355250505496,4.15693742528549,6.48421464518214,-0.13100724134093,1.17122150607821,2.91801696307261,4.46834522297793,-1.46804977541502,-0.821500682276936,0.388746651771762,1.15737289379995,-0.494698868862347,2.04234226785729,4.7656407686066,7.08358021918237,0.307862482451048,1.81429946600794,3.2823668050795,3.90918553213907,-0.829906818451425,0.228056681754785,1.22452368229433,3.99553043172082,-1.6068054065877,-0.00416634288768233,2.90999162082299,4.1891467144552,-5661.22514426792
1.58353835420273,0.940701220606248,0.526419263625429,1.4534091054805,-1.09966149703842,0.230121487729894,0.373390411679643,0.200129580686746,-0.817736527240826,-1.5950312211103,-1.22579547972463,-0.245117460958887,-0.173658398079582,0.180293566325144,-0.72941849775672,0.645913230307001,-3.58376426863577,1.45521996189367,-1.08165730567119,1.81765127262243,-0.367580539996248,2.96381502675082,2.03793394839668,2.77541361293721,1.71980141529448,1.70844171941076,1.74182111516735,0.723486229127198,0.87864162543424,0.840568957309461,1.93802335077919,1.80509301129376,1.27764814402166,-0.436851420094399,1.93526618919361,1.11856674345041,0.945887613722535,1.45285728719483,-2.41230877409766,2.24322815433116,3.18684704266192,6.50892313707971,-1.52612548431221,2.16646583941392,3.41588220792554,5.77945410758481,-1.77309777591051,3.20695142251997,3.79064008536276,6.92981832327999,-2.81000000116043,-0.514973352835659,1.10187341433733,3.89375436778916,-1.18443592150455,2.59006998674717,3.40577189162165,5.35543945306039,-0.999320582880211,3.11026745000336,3.87037495407272,6.34283095204055,-1.82792864636827,0.120320943441834,1.05781609666135,3.33201115685537,-2.25828786543678,-1.07830381726608,0.177071703900544,1.58824780345835,-3.2893497888308,-2.00581522669073,-1.17195273649918,0.706102211399987,-1.97267248266086,1.35086107021975,2.41623149923207,4.23871302597649,-0.864154154329941,1.90533653804513,4.32190965267823,6.76499760079908,-0.217068009867491,1.28545159892866,2.87720866123772,4.3579553665059,-2.07919636948373,-0.563191633581827,0.370737085447223,0.921267575135899,-0.0414121684118531,2.12694190562181,4.63667147271856,7.59938042857621,0.390520106292528,2.08685995396954,3.52287847937454,4.40068921675087,-0.850945166887603,0.0912825840084648,1.06240486787596,3.13961167291597,-2.06205508370569,-0.406774381084963,2.58029749405606,3.82350159636033,-5628.6854355935
1.70112647692984,0.880762906590253,0.659550261602983,1.27994201674418,-1.23102829000743,0.555262953731109,0.597124262216969,0.212914166978815,-0.834657819219013,-1.7206923114854,-1.26662026127126,-0.0912641237727124,-0.117867647706622,0.140388954448246,-0.903430449869682,0.567654261724227,-3.67986316191357,1.46122263214619,-0.996513124330769,1.83564655740393,-0.271515831979795,3.28232741506186,2.45643273246781,3.13470505279962,1.95313795977172,1.83562522123482,2.04838954926699,0.690535907795622,0.93331906543439,0.723734658057227,1.96204525446046,2.00237150773232,1.26346240622087,-0.448753772005645,1.76511050489516,1.21886081934731,1.07647224472139,1.49238185855979,-2.80729640695739,2.10236107146104,3.24133931161205,6.6110498945583,-1.99959281791707,1.96980334244253,3.46369878966993,5.81739856899602,-1.9469089487918,3.18422634471251,4.01969068826172,7.16981722823526,-3.06808637134964,-0.626150716829347,0.678600760249747,3.81236902152968,-1.18246129058931,2.6864005945015,3.521670559171,5.29502765152565,-0.969459775798221,3.38433474068927,3.92983509384554,6.39890258145919,-1.44828867536788,0.23523286957912,1.0406441439235,3.24013089966219,-2.34767587047888,-1.05353707371516,-0.111861014662424,1.70866549113462,-3.23951934951163,-2.03505525373586,-1.38646818144064,0.3893866434953,-2.17673138151836,1.2896835923778,2.40206431436099,4.43779747863821,-0.777368383577991,1.81795158819257,4.43080644403326,6.88714308094269,-0.264877912213005,1.28306066132302,2.95855788191971,4.19721421115809,-2.28915731126517,-1.2214334492546,0.148859815960405,0.957719033338569,-0.30118294119907,2.46287163361518,4.37262978373334,7.79703665900872,0.90613379364278,1.95327819946928,3.50802890474505,4.88183132750503,-1.15359138769805,-0.110961250219752,0.78184086236388,2.31219193875235,-2.19753031851753,-0.687387261168126,2.3885800100852,3.39235070720002,-5602.0542074367
