"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","g_HPICO_LV2","g_CSECO_LV2","g_LV1_LV2","g_EDUBASICA_LV5","g_EXP_2_LV5","g_EXP_4_LV5","g_EXP_5_LV5","g_USODISPMOB_LV5","g_EXP_3_LV6","g_SININFOTRF_LV6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",8.23422938607542,5.33836346954994,1.98022991706797,4.01295667989604,-0.125350984545492,-6.13380680109918,-8.6614303009988,-0.240516197538776,3.47484154177558,2.5673649258503,-2.84427783104327,1.5046448059404,-2.77148491906465,-0.152013873409744,28.8310994668689,-2.62266465418406,-1.1114128419712,-6.29751927583867,-2.75592431006987,9.92306449488135,-0.527173767127739,-3.40907591167695,30.3890215886994,1.87797484102731,0.576577567957185,4.09544575915883,4.30038596683539,0.964398214873266,5.77254353349903,-0.608401106038014,-36.685691825662,-15.5229185743355,-48.3089707562696,2.5241336466352,-16.4475664019319,-11.5799377981219,-2.70520589512518,2.48980388550401,-6.24184450551762,19.5371478267742,7.4932242554028,12.089546446951,-0.126303329600752,-0.440062277658338,-0.0675066766290008,-0.98276201280591,7.37096584790616,-18.0388192833151,-22.0556939186045,-52.694133652968,7.29475048866948,-4.10788425236091,-8.73443668662999,-6.28793195735523,7.39907251025039,-34.251510053792,-38.9450863573004,-35.6071318318293,1.39728172734789,2.69009319564236,3.92381028541127,2.23051387839707,3.17476390938109,-25.3787927721573,-29.9667610948803,-44.240637509429,11.981433951243,5.32641855510531,4.96949622331269,19.211795224589,1.83782486745402,0.731079391254547,-0.129561860108465,-6.19653229281686,-7.32921072377604,-3.75887500401578,-2.31571961258447,0.667497374489148,9.18987126168027,3.1576530170822,1.51718898910213,-1.08794800008974,6.00825062525289,21.9491095204722,24.5407120512315,24.5754639002716,21.5842993767076,27.1432942576785,29.3351898536371,26.9189737487446,20.3674385691108,26.2771358929024,33.1000631715289,38.9354796725579,2.50643506165838,1.49011574714967,1.65023097308717,2.74351440158038,0.483561423458805,0.389264648018175,0.207109469683617,0.565716540820525,0.771561845925116,0.379723540952865,0.122095677628101,-1.13046329135329,0.511762250554576,-0.042150324963092,-0.406759699815678,-1.72004891178032
"asc_ruta2",5.33836346954995,3.51780594716598,1.33563965544405,2.58214400638484,-0.0837536813040835,-3.9452731065541,-5.57834134214036,-0.154601186968783,2.24494974519119,1.61004089031703,-1.816339423945,0.967803694413848,-1.77632601207207,-0.0865111304999561,18.4638103930086,-1.67926372993187,-0.707185488640362,-4.02634768747414,-1.76503547469945,6.37272932150672,-0.312542643692066,-2.16897721690999,19.5371089110399,1.20916205922116,0.388492699200057,2.6481528794337,2.77628090582704,0.61603352848739,3.71156243522493,-0.410063289999369,-23.5477809557096,-9.97657521659187,-31.1008924098841,1.60502419319971,-10.5634442702882,-7.44549566614432,-1.73830003161676,1.56750510871464,-4.01801333559935,12.5964455161154,4.84431444092333,7.80983526863305,-0.0797191466609609,-0.28174012542501,-0.0449582715383471,-0.635116999167619,4.67103891384205,-11.6174139562616,-14.1906301137828,-33.871981318242,4.64377169831456,-2.68924291576277,-5.66189139323393,-4.04199520309297,4.68452937112638,-22.1422055974807,-25.1615395209423,-22.8345823748049,0.865129784841232,1.69266039186611,2.48449899882173,1.39825012161595,2.05512839096554,-16.2694619184697,-19.2195414894732,-28.4091863731636,7.70203146792294,3.38875789573669,3.15881762588161,12.3847875885166,1.18318527656696,0.474983160944045,-0.0781318067235425,-3.97688011873247,-4.68896202372521,-2.40499919160641,-1.48780572799233,0.404030501363887,5.91780214071284,2.02994412675332,0.973950480242456,-0.704093135173398,3.81956659046212,14.107569448067,15.7833776931248,15.8248131727998,13.9299205233852,17.5087395502352,18.9291514069713,17.3726446393461,13.1430555620632,16.956501223237,21.3539983701284,25.1228945797505,1.61425031456777,0.958109387862059,1.06106131905808,1.77113782806687,0.301121399235187,0.238950896330201,0.123146413830299,0.35301647676764,0.496913016106173,0.242393309348067,0.0747600049898293,-0.737308864901358,0.318988324724835,-0.0401207540666369,-0.282905899165652,-1.13315155930981
"asc_ruta4",1.98022991706797,1.33563965544405,0.818629256851472,0.888998014529971,0.0323535848991018,-1.35544976608153,-1.84134458778603,-0.0608032562136186,0.784465399946519,0.779057543431545,-0.550535173586022,0.345818393393261,-0.613740611354338,0.0110940839964094,5.89939702511778,-0.457315210511207,-0.226037002382993,-1.41460474585503,-0.620336528497648,2.2852769400219,-0.0132080499389292,-0.669081183948095,6.99657777390964,0.414368731834305,0.121722297610758,0.917817252460723,0.953186662954854,0.205962339931669,1.34144285859361,-0.222207597649834,-8.55920259267132,-3.3059859655183,-10.9374093606717,0.518363691947917,-3.68003875668941,-2.67725912394229,-0.621851940965968,0.41588792323609,-1.40707731908722,4.57154535390088,1.60706935122945,2.89308018548607,-0.0267854835812707,-0.122125510116301,-0.0231667466037817,-0.232147301202999,1.50245570802789,-4.44028864631715,-5.38366242495931,-12.4576964435015,1.58547637342067,-0.914821122564023,-1.91830966250958,-1.2494199956515,1.5288349369041,-7.95657824011508,-9.01872710458065,-8.28347414041945,0.256590010147238,0.502277767899205,0.77201249586224,0.39923764386846,0.8501463963161,-5.35736203044438,-6.38058063331859,-9.56010042405572,2.85801193551076,1.11344294972317,1.02828329746083,4.506034159704,0.452527294466625,0.207648173755294,0.00130111112611705,-1.34991054845571,-1.53750950114294,-0.788926342956372,-0.512562273561349,0.0484072574902974,2.06115697589064,0.698411528751117,0.317928304655433,-0.259441379604406,1.25621274011494,4.97521354134601,5.58313938834565,5.6838987681368,4.78370267427211,5.90978183253603,6.33594387062904,5.8572851937307,4.65368891084446,6.05647224817021,7.68189624352614,9.09654127897594,0.553601324617348,0.325633722036116,0.357747904681276,0.616447521249242,0.0619935438826745,0.0311491105974831,0.013573189645766,0.10946335890081,0.167141585372594,0.073070283621413,0.011310854740757,-0.286721018754494,0.109810170756852,-0.0229411489754595,-0.124482016922879,-0.430218903025978
"b_tt",4.01295667989604,2.58214400638484,0.88899801452997,2.01309795239967,-0.096138403167715,-3.02627246144822,-4.27109988925258,-0.130945562982092,1.71759031383145,1.28475253307354,-1.41951072112531,0.739233239960572,-1.37367705853939,-0.0854159267455838,14.2797674260171,-1.299690140692,-0.563379925388315,-3.12126445786954,-1.36918486714806,4.89533249931856,-0.300619279400637,-1.72973809863307,14.9897302145045,0.927944280102862,0.276776854819387,2.01247646763777,2.11653523887099,0.481251704846883,2.84619989284499,-0.275206691106461,-18.1498250048974,-7.71065144622821,-23.7504165187002,1.27339474847274,-8.11557794407547,-5.70597871823399,-1.33485747016452,1.28148828439168,-3.07161264820992,9.56940550467255,3.68443302685504,5.89081652706122,-0.0637874789272591,-0.215291864595992,-0.0316743897922025,-0.480274866524359,3.70907805932029,-8.87133387706113,-10.8637915777577,-26.0030400998668,3.64764031580952,-2.0090565541099,-4.30636946265616,-3.15192100046087,3.74670679946752,-16.709637717698,-19.026531605114,-17.5617180906678,0.731131790350796,1.37586642751241,1.98719861397701,1.14624735953406,1.52707473055613,-12.5520883378332,-14.8130016968636,-21.8359057348426,5.86233360645805,2.66119418268966,2.49265247079203,9.42499850610563,0.893767260352602,0.341085062319856,-0.0779041411791139,-3.07411877924105,-3.65806092273853,-1.8791630334847,-1.15087827090652,0.359627818443882,4.52242157277964,1.55765152294283,0.751798330544627,-0.532896762180664,3.01539678701074,10.8164175329104,12.0823847007372,12.0709608154609,10.6257570293766,13.3909335409156,14.4712354160074,13.2841752916652,9.99486711948193,12.8854625367085,16.2203292418286,19.0731045921042,1.23771281247007,0.742468349972063,0.817549357656862,1.35249762556735,0.254927765623596,0.207797472991568,0.114947874991577,0.285117729675464,0.378173425396558,0.188621595961838,0.0644619077329899,-0.548910909241873,0.264870658096882,-0.00703625086124796,-0.182700797097291,-0.827153475792371
"b_dt",-0.125350984545492,-0.0837536813040834,0.0323535848991016,-0.096138403167715,0.0821513365146928,0.11172096245761,0.150417076044511,0.0218319226802911,-0.0892829155798702,0.0431917454615183,0.0657608295533157,-0.0278040154457835,0.0497572724069443,-0.00542770314569781,-0.624144007970693,0.0661469788846896,0.0290004743991971,0.127216551195699,0.0578515596202765,-0.181085491382323,0.0357219741308619,0.105158115705991,-0.540769562654446,-0.0394975968026428,-0.0161929010207,-0.0842553731633885,-0.0878300808592638,-0.0255173127067012,-0.0910786233705467,-0.013769473108867,0.71180579428791,0.399306715842634,0.878455669593958,-0.0614936268092438,0.298434685021479,0.206115818596332,0.048996991100779,-0.0710966203541841,0.11306442833362,-0.307420467989412,-0.214286075836175,-0.157652955652183,0.00225304224441707,0.00404641545694519,0.000820462166065678,0.0155041537540256,-0.174379446828135,0.303922849897014,0.375798737177328,0.98100560734192,-0.152306292801343,0.122051720029709,0.231406523621125,0.216196046465385,-0.187713417352965,0.532668075260626,0.624833954829181,0.613799368918013,-0.0516616525020526,-0.0842965150807561,-0.105457498130618,-0.071424629120006,-0.0110295960067923,0.501637191737539,0.578231872910758,0.818310527575564,-0.15494157730614,-0.083557228880704,-0.0887294383956211,-0.33371538125252,-0.0223907997288916,0.0025367523042145,0.0156655580109906,0.139625674111379,0.154400710200272,0.0814344656991965,0.0490035641021489,-0.0269757084181117,-0.17433960588838,-0.0617495065394994,-0.0335118777627665,0.0158679536909903,-0.142594023654022,-0.404361340457624,-0.447618272947045,-0.431336943457716,-0.470245737058074,-0.654956257899035,-0.733388638734646,-0.692119982957479,-0.36487175416702,-0.44645248006848,-0.534516329586786,-0.610971768171283,-0.0562294409609667,-0.0396619274141091,-0.0396669961812086,-0.05962580543116,-0.0247228852776569,-0.018215505390485,-0.0132120745348419,-0.00919919830309645,-0.0156481185029231,-0.01150127398171,-0.0063632154362604,0.00806960612533738,-0.0177630339747074,-0.00773209689855981,-0.00306046738188117,0.023466731822454
"b_CongCD",-6.13380680109918,-3.94527310655409,-1.35544976608153,-3.02627246144822,0.111720962457611,4.75424564184392,6.62057621020128,0.190740212656966,-2.64903416432456,-2.09943351281627,2.1746599667166,-1.14735035054296,2.13460150463641,0.091007701273046,-22.1970023819712,2.0220875397321,0.867650868513007,4.85746865384175,2.11960395881799,-7.59561852236803,0.449642897936629,2.64130004547263,-23.22576413264,-1.44502243875748,-0.410503293884428,-3.07679132379263,-3.26512019232686,-0.740353738371912,-4.40763821792182,0.443612379819284,28.0635301321101,11.8257913074234,36.7653523294865,-1.9696144635756,12.5766234395619,8.85011013913273,2.06925002323278,-1.99481770735106,4.75559699244165,-14.8333581943998,-5.67079899902006,-9.11337786473244,0.102132418002148,0.336297149777351,0.0524173221429537,0.746879927410607,-5.71867906187244,13.7111165251016,16.7987344105037,40.2024923686088,-5.63343466315219,3.0193460753649,6.55595211424948,4.77869454957262,-5.75529327314611,25.8813028967122,29.4598404464862,27.3058584442959,-1.11774989316977,-2.11928019966206,-3.06150647735619,-1.76448697793844,-2.39370993532731,19.41833715519,22.9364271357168,33.8144799785111,-9.12784329374306,-4.16280055579059,-3.87561115676402,-14.5316332848365,-1.3904272228972,-0.540881292790326,0.117777771999551,4.74407976582962,5.67855056965836,2.9125643318526,1.78560420210904,-0.565301617868028,-6.99974372063857,-2.41112519489251,-1.15689390438831,0.836644323269698,-4.649254177829,-16.7521553457364,-18.7017491031093,-18.6841836177061,-16.3928438873404,-20.6485239740013,-22.3072653632108,-20.4758769247058,-15.43507386449,-19.9044172944444,-25.0675888504916,-29.4774701799626,-1.91370390845228,-1.14259992537711,-1.26198593969,-2.09353427714631,-0.394482549129958,-0.328300196250941,-0.180205870132948,-0.452645780613229,-0.58912701413602,-0.295953037600448,-0.0987747536186295,0.838355669295992,-0.406439435082507,0.0093763137297669,0.275751597957359,1.25978112898836
"b_CongEF",-8.66143030099881,-5.57834134214036,-1.84134458778603,-4.27109988925258,0.150417076044511,6.62057621020129,9.40750658424789,0.25144158663608,-3.72310818126854,-2.76388583626381,3.08733653541662,-1.61930209068703,2.99072244527093,0.187054969567614,-31.3904578018471,2.90688350589212,1.20196132461082,6.79233216865736,2.9708769877041,-10.6606403379244,0.616813649137783,3.68687101897036,-32.5529097714982,-2.03101528711615,-0.62148558976777,-4.38166233390948,-4.62439082397332,-1.03725574101003,-6.18634000594509,0.633320435671897,39.2189988271142,16.6877796279563,51.8063218311064,-2.753487166082,17.6819699695692,12.3883169184463,2.89772312140763,-2.77835446277518,6.70462208781557,-20.9017720798281,-8.1016610112601,-12.8425154050518,0.142990621722318,0.464151117646241,0.0752005829030505,1.05393582975964,-7.99203082164445,19.1752722014225,23.4776042109025,56.2550551536248,-7.85547974773628,4.35999927819595,9.34899508650278,6.77989750319251,-7.99941074416082,36.6369853119454,41.6757839529506,38.0653990319321,-1.52789733699183,-2.9415059470413,-4.26727181860007,-2.44127910093292,-3.36055603278821,27.4542416419889,32.397037115377,47.7570672191868,-12.8229429627273,-5.85005572410559,-5.46363563379619,-20.5657785476923,-1.9492907093629,-0.757728227440882,0.16116861043128,6.68318034474863,7.96524879444753,4.08726050750399,2.5067356068057,-0.784178378196408,-9.85599501145283,-3.39209172057664,-1.63145576771311,1.16811158062468,-6.49575545562774,-23.5458491131019,-26.3040418245253,-26.2839617819945,-23.2160651261841,-29.2780941660489,-31.6956431569493,-29.0751776840231,-21.7997728831413,-28.0855836238821,-35.3446614866883,-41.5282733099369,-2.694458450772,-1.60179110896167,-1.77816835359106,-2.94265736862737,-0.542513896213564,-0.450924238152852,-0.236588215229871,-0.616023607653692,-0.828645543345511,-0.410840071450412,-0.133487309359153,1.1951677915192,-0.544380026452881,0.0449809272430156,0.421390142961649,1.81807957465869
"b_Sem",-0.240516197538776,-0.154601186968783,-0.0608032562136186,-0.130945562982092,0.0218319226802911,0.190740212656966,0.25144158663608,0.0339496883591818,-0.120323944246138,-0.0755884596909502,0.0828966679130332,-0.0515335795432701,0.0895315777735215,-0.0141846362360823,-0.865664101596144,0.0597406394021073,0.0445610757003773,0.226268828662384,0.0930817646445089,-0.333110964949738,0.0298830469080255,0.13859738633281,-1.01295466287565,-0.063888200288784,-0.0149037176734626,-0.127586449864384,-0.138437814363383,-0.0347057756564876,-0.191081552355799,0.0137530351049887,1.34216984032767,0.520550840214345,1.54246866174843,-0.0894023059625173,0.528839909693483,0.384684088160447,0.0909428110465977,-0.0832468103745197,0.192847993365024,-0.61669432749567,-0.245012762117621,-0.363322164990988,0.00453700326623223,0.0174437908884944,0.00325953292460998,0.0309406038373221,-0.268920071249896,0.667219645615531,0.818328552788114,1.91698879302094,-0.265581999101854,0.122469496422889,0.284011481449077,0.205219021997402,-0.300718510329197,1.02255818935699,1.18386888789834,1.20130372345664,-0.0683454873129451,-0.10745392282849,-0.145505668606676,-0.0859825812756592,-0.0869415282246541,0.77810544835831,0.919659816592217,1.35053886304881,-0.371931764303814,-0.174019803666305,-0.16707502053386,-0.632269655962528,-0.0518110550927555,-0.0130298820755693,0.0157222432728059,0.223225523161598,0.241770126117573,0.123025932696338,0.0764951189211523,-0.0185880734833265,-0.290301018169261,-0.0964187517300036,-0.0414788337957204,0.0351712649695737,-0.222154081381726,-0.722034565967958,-0.799970102805583,-0.794804893380143,-0.702738275783616,-0.900074436215223,-0.97611343288214,-0.916003928750317,-0.648527810949244,-0.829897960398713,-1.04724001753139,-1.2251993360864,-0.0849702373129645,-0.0551467306832954,-0.0565204551977801,-0.0971213616632474,-0.0222454810873143,-0.0159661007724204,-0.0105883405566972,-0.0239452039074265,-0.0231717099337033,-0.0143542710555055,-0.00689322007361278,0.0265566580604368,-0.0266315320019533,-0.00962003641872615,-0.00207569592198871,0.0395173771720992
"b_ACC_1",3.47484154177558,2.24494974519119,0.78446539994652,1.71759031383145,-0.08928291557987,-2.64903416432456,-3.72310818126854,-0.120323944246138,1.62302546854496,1.14243445645228,-1.24948028071866,0.650808063236565,-1.21885832903493,-0.0443303584992957,12.604226697681,-1.13400099649258,-0.497834200514625,-2.78118540395157,-1.21169803010736,4.34132469744304,-0.248956436861333,-1.51706056197688,13.2816432994162,0.832343912206185,0.252874600150234,1.7778609779117,1.87318195461148,0.427856980624784,2.51289768850859,-0.267586247598347,-16.1284818230926,-6.81539313862846,-20.9381733706416,1.122937334095,-7.16199979480587,-5.05903647927666,-1.18408943388243,1.10113829344085,-2.697930814746,8.46885844832435,3.27643698804836,5.19706302142218,-0.0585364065045704,-0.197445446263533,-0.0351620605907328,-0.430430152824095,3.26251298251364,-7.92810561239431,-9.69357159693169,-23.1445035386171,3.21326451258413,-1.79991268715808,-3.82773839106423,-2.81578579724722,3.29726514288024,-14.7330535223763,-16.7734597685415,-15.5557468673254,0.65033298331857,1.21141797763643,1.74957066635077,0.999324059463698,1.36571720087891,-11.0059780729334,-12.9861502514449,-19.1750861526538,5.20382784714122,2.32423257700648,2.19011799203803,8.33408444161625,0.787071906422863,0.297666657772513,-0.0720500024373034,-2.73656201903556,-3.19828945915312,-1.64170183184808,-1.00876313726248,0.300497501370858,3.96674151250852,1.35563795261822,0.64266342619546,-0.470374170634373,2.66086464969033,9.55747757290676,10.6747005961014,10.6595162086248,9.42280158999351,11.8815224755818,12.8630587977713,11.8146633019341,8.84040921816628,11.3904451905389,14.3423929579044,16.8475734182542,1.08816567576417,0.651293650413832,0.714780166678218,1.19653563501547,0.217905490894129,0.170520136924959,0.0873807572401084,0.234610844796715,0.330017214652767,0.162788253792475,0.0518907106315118,-0.485933292256257,0.232105051847593,-0.00273732228454197,-0.162906321779631,-0.734073498450183
"b_ACC_2",2.5673649258503,1.61004089031703,0.779057543431547,1.28475253307355,0.0431917454615184,-2.09943351281628,-2.76388583626382,-0.0755884596909503,1.14243445645228,6.13353773821864,-1.11407590589835,0.529077872357396,-0.96845990909063,-0.418040495496791,9.66966628331566,-0.661520381035496,-0.409233312249626,-2.19252254753645,-1.02918659018157,3.3777064534372,0.0152287402094553,-1.25564737769576,12.2463432548212,0.4428001584634,-0.18970091780484,0.842742335088764,0.95078355184776,0.242266191034577,2.34731040951873,-0.24126516036298,-12.3194759761566,-4.49612708848525,-14.8009752162154,1.27442084686049,-6.00983054508665,-4.46015329752737,-1.03530038011096,1.0854075491331,-2.16113984865418,6.4860985818612,1.52342578048988,3.85896250217133,-0.128084154141019,-0.19863514833058,-0.0576641170136252,-0.440824841152651,2.8541354685985,-6.05284122151262,-7.64490895393901,-17.0818341720544,2.87342177687523,-0.768084646353278,-2.13960463423917,-1.54339322558777,3.1232757012254,-10.0903453468439,-11.5411957281431,-13.0233545043759,0.451918166870471,1.04890192251448,1.53752522546172,1.19087368023574,1.61928810785531,-7.82344162252848,-9.5994715998879,-14.5976719697384,4.81644676392814,3.15432814513823,2.84076055533286,6.41770082849912,0.784966313441241,0.398706003172827,0.124965156734882,-1.78635213484727,-2.79637845500248,-1.45650166245527,-0.852416524834556,0.358110004879509,3.09404329385616,1.14200089130991,0.586213900238928,-0.39324535484687,2.15899370436089,7.17185607514443,7.97913924089106,8.17626077981934,4.85826650121111,5.828312851462,6.12563142415531,5.80046959788842,5.25866129258177,7.20940515152579,9.3941344702567,11.5832094029347,0.665069116645946,0.25402115571896,0.155009515377632,0.182889872782006,0.1796326968702,0.120701236247089,0.100453524147884,0.0756450288563079,0.199550454027146,0.0867952929750857,-0.0423140557038818,-0.555996210756512,0.0924197905005385,-0.144637710261489,-0.382625257656442,-0.819646148892163
