"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda5","lambda6","g_HPICO_LV2","g_CSECO_LV2","g_LV1_LV2","g_EDUBASICA_LV5","g_EXP_2_LV5","g_EXP_4_LV5","g_EXP_5_LV5","g_USODISPMOB_LV5","g_EXP_3_LV6","g_SININFOTRF_LV6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"g_LV1_LV2",0.403409384186618,0.272840524818755,0.178822355394387,0.190234142363502,-0.000662336728601448,-0.307941953446051,-0.38902055178036,-0.0316656483968002,0.202516990184414,0.229880560926643,-0.095412878770403,0.0749648958465323,-0.142017639445335,0.0530203104566245,1.17950278810828,-0.0352947499076706,-0.0702407518500473,-0.323843878901406,-0.134895763278075,0.507852258325678,0.0444930654087372,-0.19891967372599,1.91838156107084,0.0951867551050863,0.00770788378258065,0.180063704139357,0.20007741112998,0.0455248615402799,0.305011212156503,-0.0475303233793475,-2.0980659437449,-0.710767064020876,-2.42421192290081,0.128479052848062,-0.893826752007308,-0.727764996789924,-0.166154471453049,0.0711245033444782,-0.280850954748193,0.994982550805951,0.328378925610935,0.630568509159928,-0.00131754989229677,-0.0316567891640603,-0.00284079330340028,-0.046228155085101,0.35389788516657,-1.13349499674453,-1.37222715839611,-3.11780670581134,0.38641909797349,-0.192832841112291,-0.418306646443523,-0.24721998677623,0.393942997944482,-1.74383285017756,-1.99604676673957,-2.08292549384263,0.0771196348601169,0.125033663054934,0.179367264215684,0.0903755783724389,0.236951859494791,-1.05354247566335,-1.27901414827669,-1.92861669064656,0.707632663696133,0.303725033930731,0.28187415095256,1.03781240516524,0.115736654228855,0.0473009150193546,-0.000699783636497802,-0.320993476146213,-0.311215462241088,-0.166280006011413,-0.112396095038421,-0.0165673800661739,0.404360304344991,0.121907641879363,0.0414540611611663,-0.058259195926407,0.298577735650739,1.08803086208592,1.21686893178194,1.24697867692562,1.0036245764037,1.24598057600795,1.33189824545775,1.24484421281953,1.00093592114073,1.31078046397668,1.67639132447584,1.9776446617152,0.123446232394365,0.0820784761345123,0.0892553630107702,0.175080770015617,0.0122907393492157,0.0105156221208552,0.00834689206498823,0.0367856039547395,0.029611529349435,0.0125268281658614,0.000331487375329379,-0.044107122445911,0.0339896094694288,0.00632041120201822,-0.00190156541826649,-0.0674209112129635
"g_EDUBASICA_LV5",0.0182142442881037,0.0101150125035873,-0.00680653783051699,0.0114048098426291,-0.00402657329700854,-0.0191984001913514,-0.0307815860916219,-6.54198061366801e-05,0.0122024740306979,0.0224506024840798,-0.0152028885242322,0.00579212957319722,-0.00878068400924013,-0.00623354563246662,0.155039041253284,-0.0213189285579661,-0.00298337203841609,-0.0235597904582979,-0.00938533270063832,0.03133983649416,-0.00159384136163187,-0.00763444936595199,0.0951867551050863,0.0227424332266162,0.00346277179609025,0.00999442297298661,0.0148056246834473,0.00262919006175139,0.0146340881490723,-0.00258977062557218,-0.102013682382185,-0.0663831235630939,-0.144490479102873,0.0126815487492897,-0.0558892492268453,-0.0389119709097854,-0.00871772559933962,0.012030222858206,-0.0219211560813647,0.057517733804421,0.0280410573617481,0.0222005307184654,-0.00199111630642341,-0.000891566094189406,-0.000570375815200786,-0.00424685741993798,0.0179552840715974,-0.0483036021147671,-0.0575428582895041,-0.136246608768586,0.0152945811635251,-0.0266619999881103,-0.0448950679163938,-0.0390399035863753,0.0157328450471656,-0.102043204417682,-0.117008197382027,-0.0893158990967862,0.000728087050062912,0.00897993191507062,0.0145166692655955,0.0156055823815752,0.0091806389460781,-0.0928031679673562,-0.110669762551355,-0.16832037912516,0.0355652459860793,0.0117774833327215,0.0103688751606681,0.0472563413289334,0.00585037913052693,0.00228505402123618,-0.000346492716047702,-0.0192749477104133,-0.0287327000281925,-0.0154566630052406,-0.00982785201103028,0.00237850141937101,0.0293289312997958,0.0103182993682217,0.00480009217397818,-0.00456699096952663,0.0140644032706495,0.0662997135500005,0.0748084666617491,0.0721428168855411,0.102838506239626,0.123721631937367,0.14113272467229,0.128114846650966,0.0753314574293679,0.0871422345266975,0.100833388760826,0.114805282402798,0.00758638975542686,0.00319350973101728,0.00349208137450926,0.00190694684971047,0.00156040749991715,0.000995554493261915,0.00103864142177988,0.000927309435737242,0.00229260819714234,0.000358768602409464,-0.00118868996008564,-0.00701278968851863,-0.00071425474302242,-0.0029873225542069,-0.00729983423537384,-0.0128111666372695
"g_EXP_2_LV5",0.00349231975267703,0.00194789606856558,-0.0140298710900575,0.00407663208305359,-0.0060207202343396,-0.00578643856136586,-0.0189316295724173,0.00178944700152332,0.00623511848290821,-0.0115026028058728,-0.0114503064204176,0.00409712289303795,-0.000839656713351445,-0.00824730673147922,0.111268692408753,-0.0221358919439446,0.00108370503649879,-0.0124610854077941,-0.000787180717598249,0.0164889352766726,0.00243416686305685,0.00387368319895969,0.00770788378258065,0.00346277179609025,0.0583648796968849,0.0276469208719558,0.0263506618719194,-0.000412305046570224,-0.00341190653431251,-0.00127123805951485,0.0054805610732795,-0.053356090652031,-0.0535060012866177,0.00735769041224631,-0.0144737318571007,-0.00403416229362805,-0.00113330048846112,-0.0110655101106086,-0.00430935211057304,0.0200114392261941,0.0183339534650333,-0.0261132376469145,-0.00174906137687016,-9.54735661045661e-05,-0.000826253396793433,-0.00274998134805118,-0.00801456102587185,0.00236037178270859,0.00709486447929598,0.006991569037898,-0.0112098231086967,-0.0425953691565386,-0.0546719411162992,-0.0538936324172693,-0.0151765808902053,-0.0567676579059773,-0.0614207179725211,0.00924619460914568,-0.00811619179026467,-0.00100516791106071,0.00188912025320512,0.00840397055841354,-0.000402459550570451,-0.0461164423239287,-0.0498983717952021,-0.0770178994067234,0.00492557665821019,-0.00230596613466805,-0.000913680475478224,0.0312908045562163,-1.32539391403631e-05,-0.000657799530078321,-0.00110162162478741,-0.00469476584722746,0.00542534316994123,0.00184415103664781,-0.00172288925184317,-0.00767305003262423,0.00552059372431534,-0.000680646019410198,-0.00178004971578256,-0.00104155126371096,-0.00520595877645898,0.0180640361370658,0.0229578147707106,0.0209161376829281,0.0971704611971684,0.116609082369653,0.139566975367523,0.121571389295513,0.045893277518732,0.0349779353432939,0.0239018468429426,0.0136727546615932,0.00282321747029113,-0.000479135597727796,5.89679948692567e-05,-0.00497175844825246,-0.0017338047041518,-0.00295915862701098,-0.00288519229771678,-0.0035296116735217,0.00107436849458098,-0.000788006132081398,-0.00238945811800429,-0.00728042352522965,-0.0046152361956597,-0.0059007554633615,-0.0111868116410627,-0.0140982941412039
"g_EXP_4_LV5",0.0556717259776758,0.0362108895300771,0.00174236711033249,0.0277061186368021,-0.00336921772873677,-0.0420407692987536,-0.0694607955866792,0.000816807473484412,0.0268138408663153,-0.00272161682974601,-0.0278720632175339,0.0124773007639031,-0.0168925300094237,-0.0116587759463137,0.249888549093804,-0.0325540279937589,-0.00555804981932493,-0.0419975172499006,-0.0181850463290984,0.0667568311296239,-0.00333046021677503,-0.0177406748801678,0.180063704139357,0.00999442297298661,0.0276469208719558,0.076704924058357,0.0498945308547749,0.00552046992930371,0.0339940292220069,-0.00439924470353609,-0.197481161993608,-0.13387524110632,-0.333841765163789,0.02126067114154,-0.111684722671852,-0.0703839726380266,-0.0164874484862957,0.0116911603710667,-0.0451186768869172,0.130200026449698,0.0552637968510675,0.0696210310174589,-0.00272864624143005,-0.00311336152092125,-0.00134443117933111,-0.0087130967675641,0.0371659908102026,-0.0919499946198777,-0.110324104181801,-0.286603304377472,0.0336178105191347,-0.0574518949511787,-0.0940157902951322,-0.0786715132877321,0.0298830811109526,-0.254480960683937,-0.285830276099655,-0.19911521141306,0.000610890281289789,0.0154045539636288,0.0258529544693483,0.0212754504954171,0.0148322227139007,-0.206436600910073,-0.241081715167509,-0.356436459097598,0.0706092110768009,0.0227874541161125,0.0213264501983719,0.125781255728845,0.0109821489535817,0.00379599628951302,-0.00185735701791294,-0.0415481670281629,-0.0452753957602198,-0.0230267743037384,-0.0151494365827971,0.00259368529033694,0.0677535427063403,0.0230717779845026,0.011765225863443,-0.00690789311003699,0.0294242044562434,0.143651457294833,0.1634034901119,0.163607705571644,0.206521374347123,0.249922839559227,0.276876913464291,0.249374445881814,0.170987561008117,0.206207026951243,0.246319094305427,0.281278915149688,0.0165233145428646,0.00740056890969393,0.00832199832386661,0.00708290912261651,0.00115644087484381,-0.000157999218738816,-0.00168095014652753,-0.00109928484300521,0.00516936430288902,0.00120934844571767,-0.00188756105714884,-0.0150452240455465,-0.00182794794906367,-0.00614403774603885,-0.0132327237695616,-0.0242296211293508
"g_EXP_5_LV5",0.0560263265355553,0.0353131262967086,-0.00110808069795891,0.0291086051293501,-0.00404437268598935,-0.0456948254178572,-0.0730039786217844,0.00054187187441822,0.0260250628479881,0.00143819647293382,-0.0297810968643204,0.0127744908922962,-0.0190435044532412,-0.012208917485587,0.270789139327625,-0.0341547895031211,-0.00718345145062438,-0.0469975415592599,-0.0199207441611729,0.0723470812323134,-0.00477188624045313,-0.0221718582399628,0.20007741112998,0.0148056246834473,0.0263506618719194,0.0498945308547749,0.0582622457886743,0.00572315561353472,0.0356709233637384,-0.00398806725869023,-0.214550174653625,-0.138608341726995,-0.346474988691594,0.0222363461153333,-0.120935073234068,-0.0772405444864915,-0.0184112188341117,0.0161035153616347,-0.0474666075469605,0.132931272061617,0.0572235378676347,0.0670340749973104,-0.00294547927245592,-0.0027141102984277,-0.00116567292538251,-0.00871967147425778,0.0417522802578569,-0.0984345529298962,-0.119057249279879,-0.308018765225597,0.037529505899855,-0.0555999102552019,-0.0935760011041624,-0.0756610067758472,0.0356322408737306,-0.257316641635145,-0.290551296220547,-0.203032843993551,0.00202920628534802,0.0174711498295052,0.0284492573204236,0.0233076654917543,0.0136801455425562,-0.217437427084514,-0.254789910045898,-0.376279599696625,0.0720467863288225,0.0316458273584776,0.0298262788573684,0.13243325115649,0.0113314774510812,0.0032785527668511,-0.00273071363603942,-0.0448283614334403,-0.0524656436203675,-0.0276199809741007,-0.0180105466847865,0.00297733562855075,0.067827444796317,0.0231695952383725,0.0114727989513368,-0.00831477889578926,0.0330584820239174,0.14992240397167,0.169886574204189,0.168026695340912,0.2182744443282,0.26188168383062,0.291102717240082,0.259158796511716,0.177142925010347,0.211322160039087,0.25133444301235,0.286297916251754,0.0173176724699901,0.00767838519531947,0.00813211764812623,0.00685233183544339,0.00234692176975428,0.00131866612640748,-0.000129390828176101,0.000388454907129968,0.00565156008900952,0.00166539308174156,-0.00136153142175179,-0.0143992890255397,-0.00106410557655979,-0.00543798712691847,-0.0118064256685254,-0.022780047077088
"g_USODISPMOB_LV5",0.0129595339094333,0.00701969647912844,-0.00129868252670773,0.00719971502282368,-0.000167835539621651,-0.010821882257015,-0.0153479800515343,5.72895048708838e-05,0.00514499370810579,0.00192273836735817,-0.00638831932216986,0.00186069925918813,-0.00560048801850595,-0.00241119525173592,0.053844618084053,-0.00635049962880298,-0.00256870948238588,-0.00885061027338636,-0.00527662076103901,0.0144956492424955,-0.00454409940283545,-0.00759404075518575,0.0455248615402799,0.00262919006175139,-0.000412305046570224,0.00552046992930371,0.00572315561353472,0.00594324676094555,0.00789915588608893,-0.000874674285150651,-0.0567951287883966,-0.0312214299078566,-0.0803691350261546,0.00199935089317603,-0.0280834792620291,-0.0181352249249157,-0.00437181033845777,0.00570036092543529,-0.0108844941245802,0.0240625655303716,0.00713534487150957,0.0202543784226372,-0.000334680546125467,-0.000596970856506801,9.87810698028247e-05,-0.00174560300974295,0.0169339639362067,-0.0184155465315521,-0.024588651294883,-0.0719499550893479,0.0145812816057428,-0.0042755895600664,-0.0120044913506334,-0.0127061855091866,0.0169682991267874,-0.0461746672750549,-0.0530353009202596,-0.0605118744475577,0.00436809541186936,0.00668557246480833,0.00875568675404662,0.00467921747885387,0.00193038414915279,-0.049096829238486,-0.0582754051509222,-0.0834951932640842,0.0157863625711754,0.0116650499046692,0.0106367895080004,0.0231818290739464,0.00259330260879543,0.00081510815894082,-0.000598987349990612,-0.010347088080543,-0.0103273506358086,-0.00380989952372714,-0.0010397742996661,0.00526415010803025,0.0179077365618017,0.00834553367645509,0.00578037593925385,0.000258126382386981,0.0128763553204817,0.0347966927571589,0.0384050777816966,0.0359440273021005,0.0330080386703738,0.0381679388001612,0.0382571283032357,0.0329990887755542,0.0336241732452307,0.0436477213453399,0.0552932125272927,0.0657524245915873,0.00425489720499953,0.00265594040602205,0.00247483340892271,0.00254865349849846,0.00196970730715012,0.00205088694744426,0.00144399535470289,0.00104618150266708,0.00169248439422992,0.00121409342297646,0.000925460682223758,-0.00115649020464273,0.00143809220130104,0.000650949340017843,0.000123522314543968,-0.00199532225279501
"g_EXP_3_LV6",0.0662183524987406,0.0434885775052289,0.0245224507943099,0.0323321094168271,-0.00452612570562019,-0.0523329370431612,-0.0710896259718698,-0.00671724336235812,0.0364121138586519,0.0322032039837024,-0.0162994941757304,0.0147873289409567,-0.0249189250922732,0.0125198326987075,0.241946671496472,-0.0148772663107407,-0.00755327891855393,-0.0685627743926851,-0.023722832122935,0.104205874809289,-0.00171111580877776,-0.0293503974733305,0.305011212156503,0.0146340881490723,-0.00341190653431251,0.0339940292220069,0.0356709233637384,0.00789915588608893,0.135811111764312,-0.0187807395173488,-0.418587595907884,-0.126305309584467,-0.458007798026546,0.022240523863814,-0.148772641889701,-0.113060535659269,-0.0275625664654358,0.0192673709890205,-0.0526249129306165,0.190314962169321,0.0848876817550269,0.112583951858143,-0.000504486385644549,-0.00587189857873047,-0.000411452871156504,-0.00973425127675425,0.0676840342030521,-0.236176183679968,-0.283938520946301,-0.61477311842777,0.0762607185634302,-0.0300555994550594,-0.072216434049684,-0.0365990510489082,0.0806473602422468,-0.325648951283994,-0.376904236540728,-0.364516062559541,0.0156092480561519,0.0219236169698634,0.0318943514779335,0.0153504448089076,0.0469374587200897,-0.18889909987611,-0.228395187425796,-0.346908417931617,0.135836697898398,0.0595369632696752,0.057871283193392,0.20538029406807,0.0188314978851832,0.00668271128336807,-0.00303672936552794,-0.0711663713621236,-0.0662852280264471,-0.0358812837000747,-0.0236078424486457,-0.00222387225495173,0.076133788801515,0.0232296946294968,0.00783641167363763,-0.011646618062641,0.0586459661913152,0.20707840579548,0.231713670001691,0.236393380686311,0.190754012483554,0.252571450280944,0.280159423909409,0.274623908130553,0.178821607201186,0.23234177407628,0.29651032119222,0.347042154594358,0.0239235867824438,0.0160503064988922,0.0192201128272299,0.0358210793504857,0.00183005426785317,0.000171685417797543,-4.05547002977506e-05,0.005624056915086,0.00577257098901829,0.00232153759457488,-0.000418881732208705,-0.00892253978958282,0.00572190146337623,7.22826279361063e-05,-0.00345303441057036,-0.0164185569077323
"g_SININFOTRF_LV6",-0.00847993893391438,-0.00900624131627645,-0.0191555708885098,0.000374381434607673,-0.00219684792440311,0.00459360930468563,0.0057834143328546,-0.00122400798725071,-0.00534097638369713,-0.0219371602626072,-0.00175083629575656,-0.00326498114441604,0.000964413199165283,-0.00253722617188424,-0.015039297553037,-0.00241045183274864,0.00029495362520062,0.0118938432862952,0.00211287140128939,-0.0199079945666061,-0.00765553960714119,-0.00932066483445916,-0.0475303233793475,-0.00258977062557218,-0.00127123805951485,-0.00439924470353609,-0.00398806725869023,-0.000874674285150651,-0.0187807395173488,0.0328330786892497,0.0104432510692298,-0.0218438036782548,0.024807655959629,-0.00851298585199098,0.0158154895312901,0.0199528577701107,0.00369983487431532,0.0039973834447979,0.00749068589575768,-0.0442381652850877,-0.0138516664081813,-0.0270743690919737,-0.000123033919601366,0.000852788650721428,0.000253157975477671,0.0019535810689659,0.021210884405448,0.034485449356182,0.0346399449219186,0.0571032036447358,0.0114840999925869,0.0049139967472422,0.00439997102183119,-0.0139715587753774,0.0271117706537511,0.0596055559874496,0.0634957975144583,0.0206495051433394,0.011350365564839,0.00913264698382496,0.00788622685053912,0.00242383411746624,-0.00961870049543261,0.0104389602408031,0.0150920577517126,0.0334816230763549,-0.015316718844725,0.0257585601429915,0.0270021133059136,0.00159389965651706,-0.00259686479783031,-0.00120735056657428,-0.000216386367632957,0.00399303968668014,0.00183799359270356,0.00268993031923939,0.00307619428636148,0.00514123002663902,-0.00793606385450992,-0.00223793169436853,-0.000194120589113872,0.00206859452234161,0.0154471783869383,-0.0176647471700215,-0.02290423135249,-0.0345566525087178,-0.0301799585382091,-0.0335299400686154,-0.0396621880927196,-0.0356109383733881,-0.032445520771902,-0.0440600821383508,-0.0548045641049429,-0.0667679915139692,0.000123407541608755,0.00115779298343259,-0.000377711866635795,-0.003181794455292,0.00510272531120869,0.00589037212891026,0.00476187748665274,0.0021213436580645,0.00239003265842785,0.00333615366771017,0.0045265818525296,0.00790985777330947,0.00467473276657382,0.00579505207796887,0.00872861673480019,0.0111553034470501
"zeta_FRbr",-0.504342388549722,-0.307002062175317,-0.10600248916374,-0.252599285188295,-0.0177709580468848,0.404019033675947,0.554784290389265,0.00726702027820024,-0.212148172189892,-0.833520553220542,0.223246930173467,-0.0957049300039687,0.187522257698045,0.0730418540144069,-1.81207623338966,0.150330442982434,0.0828958938936965,0.380264610739619,0.192038492442485,-0.612276962088178,0.0558241320419431,0.234628257003109,-2.0980659437449,-0.102013682382185,0.0054805610732795,-0.197481161993608,-0.214550174653625,-0.0567951287883966,-0.418587595907884,0.0104432510692298,2.45173743450039,0.847482657262086,2.84485323552293,-0.216355963499139,1.11538247227166,0.777225743586065,0.182454513224859,-0.227659120226922,0.416007021685101,-1.17053715019611,-0.214651223443467,-0.795686989023102,0.0206159155315962,0.0277727402439816,0.00968076926330642,0.0757248063960064,-0.562643994284782,1.16126190220574,1.46029645662277,3.27667808179068,-0.545694494204204,0.096734404593008,0.35527535589705,0.216461260231773,-0.612474225991975,1.89106490866253,2.16540196064104,2.28016156121692,-0.104500133411664,-0.216368812575004,-0.313064369435874,-0.249107222928285,-0.231536825988096,1.65160218312966,1.99710037632751,2.98296925722197,-0.816949007865004,-0.53839860567711,-0.485225075928311,-1.12543132875742,-0.126954272170809,-0.0646107286545104,-0.0132966972259202,0.35015962336124,0.544246728501904,0.274524810580061,0.149201603171276,-0.100635678711323,-0.596064577169209,-0.220533498005247,-0.118067400925616,0.0688859280739884,-0.418535570671714,-1.36486256710381,-1.51423495368024,-1.52981247096994,-1.01963578855274,-1.15605465914895,-1.15479441250429,-1.01844167113484,-1.13302236844272,-1.53979015339979,-1.99131426283237,-2.41790438135777,-0.135192950797165,-0.0656526325689281,-0.0639074579664722,-0.0755143680121192,-0.054169384322796,-0.0533174687373891,-0.051701759318464,-0.0533135620745374,-0.0362256098366366,-0.0156756358057703,0.00500837693866364,0.0921159129471099,-0.0295820353539815,0.0116826281866585,0.0490584195825796,0.142228411415646
"zeta_EnfCond",-0.232043874677925,-0.155778905766463,-0.0514738642217825,-0.110663923993888,0.00517398302338204,0.140735881704771,0.207570177525882,0.00677530846286122,-0.0938094416934962,0.0858222789671081,0.0794932366297698,-0.0417309901229434,0.0593381949515721,0.0223312461532083,-0.662103124903449,0.0579699646435285,0.0400927004410838,0.149055274938507,0.0758034036373984,-0.238051661936519,0.04432469423665,0.143844214539438,-0.710767064020876,-0.0663831235630939,-0.053356090652031,-0.13387524110632,-0.138608341726995,-0.0312214299078566,-0.126305309584467,-0.0218438036782548,0.847482657262086,0.636509156257414,1.1915538676561,-0.0626890506976618,0.416301567126445,0.292124708058494,0.0646603784541195,-0.0508839030550113,0.145258517453345,-0.445105680235266,-0.117761358506238,-0.348505240332296,0.00601819277805558,0.015097605820465,0.000590026396351147,0.0242768061420771,-0.214305142424875,0.313312673909198,0.401509826461724,1.19354018749198,-0.175617851920505,0.23634836503783,0.384548208551149,0.371614728993555,-0.22833193801272,0.752787415217746,0.863907507568183,0.681773868753382,-0.0515883449655853,-0.0977197716235486,-0.133357080300632,-0.0903619811217621,-0.00133606542570188,0.732136279467889,0.8573143132623,1.25420285084495,-0.173154285632561,-0.0290957843325155,-0.0238274146271969,-0.32189420987703,-0.0361878236485904,-0.00606797083937435,0.0142891582193517,0.154513269916917,0.161832249580904,0.0791938842195829,0.0502491574101285,-0.0162856037258013,-0.224084308256393,-0.0714719536596736,-0.0352244485133896,0.0202560452329577,-0.172375189806885,-0.564428960140608,-0.631905855018693,-0.623424665968551,-0.64228152190877,-0.727537017910598,-0.741266209505389,-0.613953995303592,-0.631306940950023,-0.808074355935068,-0.999476201941245,-1.1643207293485,-0.0680692082247071,-0.0447524606618456,-0.0431305535789187,-0.0556265596497879,-0.0158444308897492,-0.0128161568277802,-0.000783662396592216,-0.00175114702797189,-0.0262134994290728,-0.0157964306219541,-0.00848618542323742,0.0279309132310447,-0.0193968920670884,-0.00788683531319898,0.00610659832554296,0.0435008491726483
"zeta_AFrSem",-0.684800082628937,-0.44252164999321,-0.168848956470843,-0.312976102007671,-0.00490345437065805,0.498879455778042,0.702120534158874,0.0101273470105021,-0.254786931978537,-0.0914816831849348,0.223150216646886,-0.118029632717333,0.225773653381288,-0.00672730058612117,-2.37659395501054,0.238913751291351,0.0739051886799008,0.466572349364206,0.207454434654639,-0.768109995438842,0.031195364746004,0.244967335230375,-2.42421192290081,-0.144490479102873,-0.0535060012866177,-0.333841765163789,-0.346474988691594,-0.0803691350261546,-0.458007798026546,0.024807655959629,2.84485323552293,1.1915538676561,4.23508568000774,-0.142884539914229,1.32442878576725,0.934879625763535,0.216522425771389,-0.194576812738372,0.50362724794728,-1.57822483540175,-0.600190867934372,-0.989668474334807,0.0072008298811259,0.0330640266225393,0.00465197738348797,0.076500788746913,-0.609494130719123,1.342307789265,1.65184248693221,4.096526967682,-0.591333868954694,0.258326477856098,0.608152800991428,0.381038770898339,-0.551093863063353,3.04344191336772,3.44346706004123,2.99840556751909,-0.116495237431902,-0.201007313559858,-0.293410768839554,-0.129210129469274,-0.296760234621697,2.01159317413495,2.38569721959388,3.52332223667912,-1.01287047470907,-0.472680690775028,-0.419722868254359,-1.55880431414471,-0.159583647601753,-0.076370037667086,-0.00373015987509178,0.467053861690017,0.568476617778298,0.288660983292472,0.173823184534472,-0.0562228835457459,-0.751521773438771,-0.269139480153831,-0.135261945555243,0.0834286988416765,-0.482662025189996,-1.78741603423969,-2.003954587423,-2.02306220130498,-1.7233435425323,-2.16148775534688,-2.33782082177565,-2.13007607010629,-1.64208426840305,-2.12234062326616,-2.68695402584544,-3.1510006215809,-0.208928475070639,-0.136483398447254,-0.158264192347019,-0.243368580503733,-0.0423050346361477,-0.0437060047658544,-0.0309107765100687,-0.0590411909642726,-0.0677716141462029,-0.0388499761170993,-0.0187643785272911,0.0786461105088293,-0.0415430703057354,-0.00152970751978056,0.0148008316275172,0.114503531480352
"zeta_CulFr",0.025496449199927,0.0181873172898911,0.0179855466145014,0.0126817264475365,-0.00458357538639663,-0.0197559550743678,-0.0193512628201027,-0.00733048531843687,0.0214502780442378,-0.071905667925235,0.000652201826193072,0.00497942132480242,-0.0117237560328925,0.0160974305047424,0.0574124397640972,0.00827780778034944,-0.00919506741712292,-0.044344319675487,-0.0122811457062307,0.0548449131423118,-0.00128064157563698,-0.032045778190898,0.128479052848062,0.0126815487492897,0.00735769041224631,0.02126067114154,0.0222363461153333,0.00199935089317603,0.022240523863814,-0.00851298585199098,-0.216355963499139,-0.0626890506976618,-0.142884539914229,0.0957318556875661,-0.0547659973234291,-0.0389936629034683,-0.0112383974401959,0.00227930852422442,-0.0132363158635433,0.076206871739787,0.0119508550741718,0.0462446604804715,0.000869666455596887,-0.00460256633137257,-0.00087832242444674,-0.00175612238604515,0.0257196327639207,-0.140673270913823,-0.166604075248709,-0.354200378022557,0.0323253442719067,-0.0334312958391028,-0.0551760586489259,-0.0525491816097917,0.0428707509672031,-0.0982624353730791,-0.116103473554279,-0.171876668272294,0.00379604478487612,0.0381042532439666,0.0529156324076004,0.0709140865977051,-0.00312763631916965,-0.0808651963139323,-0.0924960698854447,-0.11598470535283,0.0243144736180324,0.014150869531203,0.0237049917477415,0.116810264594982,0.00227876075680515,-0.00496676100084583,-0.00884227391553349,-0.0378712525369262,-0.0217961010145104,-0.0160332445531668,-0.0140553446186881,-0.0098689958973901,0.0171822720005665,-0.00230371534281975,-0.0076625544446705,-0.00804615401606891,0.0291864834174053,0.0758773968359077,0.0843557719539476,0.0855425314657218,0.0977186190450021,0.112883305135087,0.11185733704834,0.105587829174467,0.0969823721756443,0.121261131085321,0.151942142973171,0.168304454663322,0.0100302716215675,0.00787276458626822,0.00811160183877073,0.0231759860639617,-0.00129175675114335,-0.00257510874582717,-0.00505265392958577,-0.00119422191144701,0.00208098357653449,0.000705771595563708,0.000524410187635898,0.00202333303574807,0.00636840544740105,0.00505182722942338,0.00891968991701374,0.00473490944089386
