"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"zeta_UsoDirec",-0.0102587232871937,-0.0493537831576453,0.0415218779769408,0.0365606998366413,-0.00492518622704972,-0.0172872426729623,-0.0606006056501411,-0.0512425054014788,-0.00636174274776334,-0.0467070265338483,0.0506221798208657,0.0656250167598695,-0.00531905978899905,-0.00153016239378279,0.0806806455869845,0.046723540548678,-0.134296364176477,0.0720028432220708,0.14078687926854,0.0480804821003137,0.0741349764404827,-0.034323975240699,0.136641693924512,0.0788640405320219,-0.130431761151003,0.657073077562247,1,0.0346749476153698,0.216501167258534,-0.114365675159523,-0.0459226188320669,0.0505079516283008,0.150117766585442,0.114622980859691,0.041071001523658,0.119344968815311,0.207453488511949,0.291865108644565,0.153611024622007,0.156009341065287,0.147813722817232,0.171379391925165,0.129680631640971,0.117191621369638,0.175889050062864,0.215586472837797,0.0186935377610705,0.0971654878464033,0.0858056513879861,0.164812688368483,0.00379279395791643,0.151654949515753,0.140251368148605,0.159375925285304,0.153817152499227,0.148754506427977,0.104831679915036,0.106614857232351,0.103048194080678,-0.0123040305033671,0.0609586577014137,0.0875921370588308,0.0902095447528486,-0.462488678574693,-0.622414809231519,-0.626344029683856,-0.633162281011064,-0.204054969108823,-0.587109003578202,-0.645960181975854,-0.884913373149093,0.192746241451624,0.185344253273082,0.188759401942638,-0.0172870763966935,0.0414468350123734,0.247613392212218,0.282590354424712,0.35567566782852,0.00239891755831237,0.02083179411796,0.0530584754704806,0.0606705819436198,-0.0513799515802118,-0.0769666296719759,-0.0990095759308745,-0.135760257225924,0.0800392865043764,0.0955140479419733,0.0594567064647873,0.061958517204718,0.164441457163661,0.11836755407769,0.16056761722078,0.155994356743818,0.106717093440154,0.177522799405908,0.219667261185249,0.0576505293833843,0.125269518817823,0.0566259616647453,0.0339254882130074,0.039534924668416
"zeta_UsoPito",0.13125890138017,0.13074139267422,-0.0292163153917069,0.0986408785539354,0.0557270049141394,-0.0512299498724506,-0.111390332353072,0.0133065993321727,-0.0577692585651769,-0.0404109582564093,-0.00399852234419417,-0.0176447319449981,-0.0687727363739876,0.053773371213607,0.027782327556202,-0.0113583949435531,-0.13332966881713,-0.0629145670517323,0.0620377545384696,0.503061187174135,-0.122442745123206,0.0451661130933803,-0.0149042985659997,0.125160309651919,-0.0788480434186987,0.000757938989514849,0.0346749476153698,1,0.000147281489136514,-0.0369392160794347,-0.0456735602764535,0.0165932803781695,0.188040820803751,-0.0572761681893701,-0.058786924556289,-0.0704057390968497,-0.00998065473959249,-0.0431646096963859,-0.0968834915119802,-0.21028747464146,0.348032200593172,0.358086011326709,0.323046063972969,0.0154810566327485,-0.117312589770427,-0.142765833365447,-0.0997142913831007,0.00437165400408425,0.0137218186902357,-0.0783983178946666,-0.100597279572753,-0.0923530861333674,-0.0620145241400736,-0.0939811358230358,-0.0722903596912797,-0.0880651846365084,0.0577899426476867,0.00845229094119271,-0.0100341102945062,0.034021102361252,0.115303541989883,0.0276720901259904,0.00959335216123761,-0.191029094688095,-0.0839514570800772,-0.0847923132046047,-0.022451949750203,0.00763699039282221,-0.0734559129761369,-0.138442658454981,-0.069897909678806,-0.357424808798759,0.591328187613224,0.628420925127701,0.612151948401895,0.0334019385098649,0.00723860635348734,0.0183861495214301,0.0744532461239269,-0.018345875264928,-0.0335659380301216,-0.0150188147948484,0.0274208362815326,-0.0394754579315692,-0.00716292031010273,0.0023614536190333,-0.0202747220363011,-0.0335832749967791,-0.0359437827493113,0.000761596059485352,0.00665996312237048,0.114734721929312,0.135501522482345,0.091741692557772,0.0992859547786655,-0.0174278015012162,-0.145726394196509,-0.107610754062286,-0.0173066654858033,0.0193803984355127,-0.0240004411467306,-0.0393407360921669,-0.0264935181846554
"zeta_PrPer",0.0514357782146239,0.0641140261061,0.0490499285891808,0.0468749608153445,0.0553519675603755,-0.04858980515977,0.0084022328262602,-0.116376212161668,-0.0261614671616686,-0.0344832111224332,-0.0695563037001074,-0.0418786423211264,-0.000322193100923439,0.0902524795677609,-0.151857502063356,0.147297870037817,-0.0267380414142463,-0.078964434832048,0.0623240633319069,0.0040603740376721,0.0732400974773125,-0.123174903232426,-0.00550249485815827,-0.00593327778246025,0.251317138606646,0.357624460055774,0.216501167258534,0.000147281489136957,1,0.0730473807518435,-0.044897374969459,0.183320513291976,0.130004220330199,0.38035590659408,0.208809311506965,0.0324900894363745,0.0981001179924931,0.129375151057159,-0.0019850479987619,0.0438057627788925,0.0409803586204906,0.030543063178243,0.0131447720404851,0.0378803098720145,0.0580018839868199,0.0789877459372238,-0.0313323866496081,0.0475993482117189,-0.00156313926580203,0.0660027424488639,-0.0611511057740348,0.0695890307093838,0.00300609303557623,0.0156278419929854,0.0206232555872402,0.0963724094174646,0.0461916514456136,0.0562428725468489,-0.047523118413531,-0.13702123455278,-0.15895806527167,-0.162926752038049,-0.054850547806625,-0.152479984109503,-0.284351908061345,-0.306763730072993,-0.341454033292584,-0.0031514235441833,-0.119116822771877,-0.169827928539668,-0.20748348917015,0.070095002461798,0.102687324896723,0.0692570466302316,-0.0197661130966617,0.160879915789014,0.854202173655107,0.911271871323646,0.876478550739674,0.0101418654072171,0.0114735514647355,0.00370775790073156,0.0670359723688932,-0.0313664240994648,0.0535466229248988,0.0755748113914319,0.0646641305881026,0.036185978793819,0.0534027713210615,0.0309673185624968,0.0251871036911326,0.0120554642373054,-0.0489786893102295,-0.0399515781950148,0.00312317675885784,-0.128458347927426,0.0490009534170451,0.207381405939004,0.287542274331029,-0.0441088385837116,0.0322986918155127,0.0182552826172501,0.0802111367095148
"zeta_AmbTr",0.0669358951792994,0.0564100074050225,0.186533491356932,-0.0155609179538594,0.059589221229854,0.00831081340704908,0.0519727594456168,0.0163164869988913,0.0107339527289588,0.0450212654741981,0.0484830548733826,0.0601366074933095,0.0472601161925138,0.0285955918429202,0.0407898381011169,0.0140005542630641,-0.0134932799872633,0.179076448453377,0.0606783019490395,0.0710428389011706,-0.00262236227565244,-0.0882654194172369,-0.0906586558985541,-0.127623890421917,0.0987389904953386,-0.0337962290506788,-0.114365675159523,-0.0369392160794349,0.0730473807518421,1,0.0789963810964437,-0.0309133090476133,0.00221858250331791,0.0310888628131993,0.333138644215105,-0.223895479143687,-0.165555916965816,-0.11626915898349,-0.0896401848594389,-0.25021346865597,-0.200530043624168,-0.106090069981548,-0.0387909630357157,-0.208158693102817,-0.176758302676157,-0.13228697136922,-0.0858503791938521,-0.197458875378225,-0.197506862892546,-0.149584887908349,-0.100259889950081,-0.270434517128174,-0.123423429435954,-0.118458823273972,-0.187284247788949,-0.241010104730466,-0.161157779910544,-0.127001774086526,-0.178911877076902,-0.0209836247935642,-0.0576236969554894,-0.0823467971015844,-0.0849416098012825,-0.0325270783995128,0.057130805943948,0.0595996278325558,0.0344834994676232,-0.0142181236355913,-0.0727559420251864,-0.0120717174198168,0.0478012283572054,-0.260691296976961,-0.14728301950776,-0.119744630095228,-0.0995020575754853,-0.0705246545917945,-0.0881549626347239,-0.123467594321935,-0.101101269526891,0.340173200642287,0.70247552555721,0.784853005983047,0.80208241427494,-0.0084205251555046,0.0897828642630092,0.163983166709044,0.242362937063323,-0.177132633638778,-0.217280753058782,-0.10872583084824,0.00265873966549183,-0.226074979044809,-0.175071984708125,-0.118827304167757,-0.0581653476982153,-0.128942409813622,-0.181221547574254,-0.0867866139173856,-0.0124832598229962,-0.23442588261089,-0.125057567433132,0.188969775795505,0.183940779290879
"zeta_ComVrb",-0.00457405709315136,0.0269240536055312,-0.0593643669373382,-0.0397914831169993,-0.0829730161260011,0.0486612657934525,-0.0456245803133318,-0.0738165382747397,0.0995962721473918,0.0244849224329324,-0.000857299600046413,-0.0940454903257121,0.0761684995921822,-0.0288017736047805,-0.0344416805178508,-0.0811712368362847,-0.0018617201572184,-0.0221751159167362,-0.0791223627553316,0.0797352000968574,0.100810493701108,-0.430353642815432,0.0805968189304475,-0.0161679385717908,-0.00143487003998564,0.0185706919857672,-0.045922618832067,-0.0456735602764535,-0.0448973749694588,0.0789963810964434,1,-0.151445544100691,-0.0366765906213721,0.115158953972192,0.244757731610086,0.035783113592312,-0.0351245002731821,-0.0528677392290559,-0.0510350682183958,-0.0609804376773128,0.00499712244656248,0.0583139407345722,0.076435895171441,-0.0529592567940269,0.106377519243353,0.111303092419971,0.168523526697786,-0.0167337291604763,0.125632269207006,0.0867106113999876,0.0163156384302817,-0.0460473337141139,0.081026617261601,0.102631074271566,-0.0119962723052138,-0.00843808724621089,-0.0472759060286273,-0.00500323025187433,-0.086209810519347,0.000848509083660197,-6.33534280929421e-06,-0.00962624614719643,-0.0410593972731639,-0.0699354580582908,-0.00745003432420159,-0.00979566249799166,-0.0401862576320776,0.0160160312126126,-0.061980274695168,-0.02177045458777,0.0249151325214643,-0.00751346317895373,-0.0190187651110771,0.0140155947788479,-0.0618378913730756,0.0691809776991748,-0.0430256785162057,-0.0532605433460848,-0.0137148562549548,0.0900980966376783,0.090182107249306,0.0856748671425091,0.0406443507499452,-0.132063682499027,-0.213223257186663,-0.236889590869454,-0.243261044681785,0.128749121673482,-0.00980386837958473,-0.138942479620112,-0.139604505688562,0.094690920586176,0.00447446965967298,-0.125952367287219,-0.190022253312337,0.0576379350875583,0.191081226176621,0.227410922105932,0.141494870248992,0.00416574076398731,0.121724418948237,0.196787277025962,0.178073033018572
"zeta_ComAfec",0.00525375105055822,0.0190631599408805,-0.0805850213735163,-0.00533695869102519,-0.0749114171375815,-0.0527104602348197,-0.0565180004829617,0.023949506729374,0.0573413382065728,-0.293614565844101,-0.100935860180028,0.0248732010795292,-0.174793411339146,0.080270515647735,-0.0787088459077527,0.0141900565826306,-0.123465734447217,-0.0963855614909787,0.0516197567120665,-0.119995373966506,-0.0609266170880692,-0.22324460754883,0.0915541309731098,0.152116956187224,0.217298259777496,0.147161568944084,0.050507951628301,0.0165932803781694,0.183320513291977,-0.0309133090476133,-0.15144554410069,1,0.347790831769134,0.420757423951957,0.16539443440366,0.0406935632570983,0.235961169576503,0.207270659818365,0.0750187170562031,0.118204373022391,0.0342387847329886,0.0499023070607817,-0.0637511647370196,0.0737649430757451,0.0517703374317594,0.0443810256365878,-0.090982035034078,0.0554919872452266,0.0556334829345391,0.0273551740865229,-0.05394236712057,0.0783084130907723,0.142699567601628,0.130293909236799,0.0880290681601304,0.0236204195298259,0.164910055446312,0.172560276673331,0.0865250520964895,-0.0687363334233905,-0.133188648540278,-0.172984741256537,-0.151061737876215,-0.0625145553534242,-0.135850549288292,-0.154833982026436,-0.160138054141839,-0.0663580410031481,-0.0697396632184176,-0.0694049532570456,-0.0239107758938141,0.0816387258585435,0.111532017759065,0.0925348852016355,0.07768046371609,-0.06201411403712,0.0990497775477337,0.122985243648381,0.0543061075562813,-0.0857440046954379,-0.133228604525198,-0.0954246043996671,-0.133879161350723,-0.0722045733533648,0.00785469005435422,0.0779168075827169,0.126748913879955,0.0152470572330728,0.548853406602279,0.602618036536835,0.649237072001472,0.0160641584880611,0.027543256948519,-0.0180502767188606,0.0394789804043831,-0.0989942490160012,0.0232113606495114,0.167171628708427,0.311601404430685,-0.0710650316194054,-0.0447501359931213,-0.128042328206687,-0.048249459243355
"zeta_ConCl",0.0619581918082467,0.0181239891936633,-0.013023353818222,-0.0378720803612921,-0.0431641890418364,-0.112839115328563,-0.0811366209721198,-0.0888036363166441,-0.00336035701119143,-0.0496982772675215,-0.0488924099570146,0.0529388610051668,-0.0888374286609584,0.0754712820671703,-0.0555259752525189,-0.00956131208082637,-0.0517568981706276,-0.033784955261871,0.0475318691888498,0.0116556052451978,-0.0492822181101209,0.00133823267631211,0.0417619832363477,0.0424537115630278,0.206694467546327,0.245242824674883,0.150117766585442,0.188040820803751,0.130004220330199,0.002218582503318,-0.0366765906213722,0.347790831769134,1,0.0435224257201033,0.0789033309092131,0.100567249636889,0.167400192233247,0.155758244773432,0.0407156097489679,0.0971249850260206,0.145376992436288,0.12637677314654,0.0700006145095333,0.145337015413002,0.0545472696823431,0.0469676282067541,0.00539099295962715,-0.00532542629382177,0.00854800723115121,-0.0677206530094529,-0.0301301378648319,0.0782119448840252,0.0592221390362103,0.0622224273111112,0.112581707007509,0.081331121453834,0.0870218763735467,0.0851118068111276,0.0365536140751214,-0.110105163541279,-0.152867534035533,-0.21583685850862,-0.215593823253163,-0.115024959609471,-0.237000856771883,-0.246769540477361,-0.245496971196365,-0.0579252019833591,-0.209390923762433,-0.170388491583163,-0.126652378042211,0.0328500386323758,0.233596524865201,0.213242567110592,0.167492749390323,-0.0999672212341009,0.0640056627852921,0.0612174656570917,0.0390636239825032,-0.087274785086077,-0.104964702441786,-0.0734665143217597,-0.0897336775203304,-0.073467064672302,-0.050863075436856,-0.00903988573248212,0.0235373509207711,0.14050122686065,0.197679879966058,0.140196080208488,0.197095815976522,0.544538608139015,0.702055088401698,0.668138844652656,0.694146356755147,0.0437065285027147,0.0169803358736236,0.0233885315239832,0.0737184046629463,0.0297578440870815,0.00699549570672565,0.0080495095891198,0.0475611163920021
"zeta_Ans",-0.0181090673137268,-0.0200055353486013,-0.036415474772869,-0.0716073587093106,0.0226136163403928,-0.0389003273311644,0.0434223872671627,-0.031917301454462,-0.0713501603751265,-0.0887333133716413,-0.00862013792415822,-0.0562505839064031,-0.10752046989023,0.0654861687765599,-0.235385747122751,0.259255206342347,-0.185727305669344,-0.214325197701021,0.0939514918689749,0.0335925402046989,0.0964757799720655,-0.573107427147812,0.0822239529198244,0.109691975151634,0.0236547649522923,0.177957376562758,0.114622980859691,-0.05727616818937,0.38035590659408,0.0310888628131989,0.115158953972192,0.420757423951957,0.0435224257201035,1,0.70790472283465,-0.0177029443618287,0.184016805825272,0.174487544409688,0.0384177026555875,-0.000589793440066396,0.0530019625570447,0.0746681736047712,-0.067560447917926,-0.0590073582498609,0.126833341813442,0.123706311066289,-0.118526406621166,0.0713640252924596,0.122631796541267,0.118739512171031,0.097790111168822,0.0206022080768541,0.139295658082038,0.101951650986129,0.0425197997652194,-0.0133827315624878,0.169436253039654,0.153087084241836,0.0632058706981361,0.0193631320595261,0.048353293978268,0.0265406941266441,0.180786606634924,-0.107212421611717,-0.193196688495184,-0.173578967274767,-0.189803983659126,-0.113602982835733,-0.11423733252487,-0.187572237563034,-0.148199997425042,0.0374376359109053,0.0516322466230415,0.0439096083334109,-0.0635690598422661,0.0482817257115435,0.274798732173904,0.312636991030935,0.271586344015453,0.0566870701230615,-0.011289815827474,-0.0470503728499958,-0.0253522768489734,0.0240343098999688,0.0708613964820967,0.0932297596479598,0.0696193865750609,-0.0463517714681138,0.048464189860149,0.0139032358336336,0.134574028057052,-0.0532892956147189,-0.144163900469414,-0.228560604573934,-0.183657097926347,-0.384799581130441,0.0997529392506046,0.441401439756951,0.717638492801608,-0.189631725224144,0.0561762863291639,0.216362196105158,0.284259522096224
"zeta_StrC",-0.00800676633457615,-0.0244276148251643,0.0196219225784617,-0.0694996359988704,0.0593248919073926,-0.0159094642472605,0.0684732325499127,-0.0602537278196432,-0.0712358548146512,-0.055532241708612,0.0147236025115684,-0.0361618518800529,-0.0379167988913148,0.0147900151663664,-0.195704085448656,0.208205349606991,-0.0952376694762871,-0.144998377439459,0.0607800254090146,0.1273076266557,0.0813496101902126,-0.419120459829444,0.0255173971212208,-0.0299624819242475,0.0288791697879303,0.0993257849551871,0.0410710015236579,-0.058786924556289,0.208809311506965,0.333138644215105,0.244757731610086,0.16539443440366,0.078903330909213,0.707904722834651,1,-0.013502185918203,0.136706364598451,0.102562278222167,0.0221988770983787,-0.0418877050488761,0.0895317859279389,0.121620535052421,0.0414671663314035,-0.0417923486195857,0.106174668691536,0.0962801326500455,-0.0511711591278118,0.000440060287218777,0.0466742758006617,0.0210524059262954,0.0797508973111868,0.0149658871777528,0.129024615424623,0.133505859446625,0.022360169661894,0.0188518209614731,0.099200320826268,0.0977994214257854,-0.0351166901129106,0.00915597142808366,0.0328543638698545,-0.00969847821531218,0.067393697060797,-0.08149163852974,-0.118399075508531,-0.118184969740693,-0.116491378446162,-0.141018485463721,-0.1363439042785,-0.156666290962877,-0.0757542001551883,0.00764738367035958,0.0756639087744409,0.0346243908533583,-0.0338648211953462,0.0456162144184637,0.0918194315331883,0.0920849329598453,0.0420875962248822,0.12452815957256,0.204862397755436,0.195432360744736,0.188875370178848,-0.0489278691874733,-0.0131474219291682,0.0296990416115031,0.0205602395359549,-0.0303593920526404,-0.0864145109913909,-0.121274386310537,-0.0328509596669749,-0.0932294024800598,-0.121072192859657,-0.157042224235222,-0.121944551374704,-0.249976206718749,0.120665618845516,0.357054570965168,0.517321919759532,-0.293922683321777,0.125970362565519,0.516408082140792,0.543250103645415
"tau_FRbr_1",-0.0539532682465129,-0.064588567996414,-0.16281556151213,-0.0124220904447918,0.0101693964979523,0.0474605557480676,-0.0520489637739217,-0.00521586808624615,0.013156880599431,-0.069574903312406,-0.160257309734024,0.0261773108557751,-0.0599570190324903,-0.144935910467535,0.026014262981221,-0.0866474278486642,0.0130624064661797,-0.159378420543794,-0.428836580429534,-0.21231720706028,-0.16275493549427,0.0155595222256823,0.0829943639375996,0.138576044850602,0.186863986505485,0.118942143778696,0.119344968815311,-0.0704057390968499,0.0324900894363749,-0.223895479143687,0.035783113592312,0.0406935632570983,0.100567249636889,-0.0177029443618289,-0.0135021859182032,1,0.181529172455337,0.0875688123635414,-0.0722563562523876,0.75291645937493,0.236111387899819,0.184686075542334,0.0388606021272371,0.769700848912651,0.221840075346128,0.175213514199181,-0.0444435623383374,0.35398948791127,0.285797623652442,0.295391622666661,0.176262405691421,0.706320041181415,0.272974200787394,0.330587299699595,0.252511563505671,0.771800552267845,0.322327228050029,0.339731195575473,0.28020176804704,-0.0380225323679181,-0.187599869745513,-0.126318389454763,-0.15140316539756,0.0604910065050696,-0.108938584068469,-0.118298174604876,-0.0712999607483036,-0.0740057115065359,-0.0223473049624566,-0.0126807164433493,0.0274700776739871,0.680363738172397,0.284448302591675,0.252597520406981,0.18369469030798,0.204165143828993,0.167361254295817,0.0917706324242073,-0.0192261591270303,0.0600544044435699,-0.106148223697498,-0.140204870954008,-0.203975581709609,-0.109993917607163,-0.157686449136358,-0.215214035013585,-0.239323770937191,0.273654324353948,0.155309335764753,0.0581636777840564,0.0108397307046374,0.237816968050567,0.207249410043714,0.175390347775592,0.125015462577075,0.201756219118459,0.238940118783757,0.177786004424902,0.0366663097089726,0.198166046474055,0.255639205364131,0.0916195461951424,0.103949058545155
"tau_FRbr_2",-0.0583267973766485,-0.0341223230347308,-0.100206236664334,-0.0584352532833992,0.0187748052302386,-0.00866712398894548,-0.0690940437123572,-0.0559488245354905,0.0159085320224416,0.00542473382182885,-0.0613289260430109,0.0930821915943518,-0.0455014867704463,0.111037256581465,-0.0554872743903246,0.0252306787601424,0.00822952970695602,-0.117970451781918,0.548124795514384,-0.0869269742997519,0.231731979229885,-0.0986352376024395,0.0937409114583472,0.218354496908644,0.145347512407426,0.194889158655896,0.207453488511949,-0.00998065473959279,0.0981001179924938,-0.165555916965816,-0.0351245002731821,0.235961169576503,0.167400192233247,0.184016805825272,0.136706364598451,0.181529172455337,1,0.908675354325391,0.600843531252381,0.394771153581684,0.342077607668493,0.27117562575998,0.068722045364482,0.25854926831951,0.551673572421915,0.473640644898907,0.228731478188866,0.184219564131687,0.23506289661665,0.172289248850739,0.0777795675029844,0.362717840574613,0.311206372832895,0.321144853526592,0.252582314945789,0.247655885433184,0.368435266390629,0.371968430961408,0.315662243768733,-0.16340571803802,-0.173163809466451,-0.142179584056922,-0.0486937840730831,-0.329241088921752,-0.307650602755166,-0.269483951358716,-0.229881463313488,-0.107102449746176,-0.253841776905879,-0.331461110241819,-0.230753580412431,0.433788474555329,0.41157897746678,0.352793309446716,0.191612715307841,0.150051890001748,0.1453392618974,0.112103886788168,0.0275119169291432,0.0666832351903241,-0.10509309110048,-0.14190124429428,-0.179604541395706,-0.122862608765275,-0.0759370634103275,-0.0786266080393807,-0.116361358436772,0.200345920919231,0.219343273435537,0.157482108015441,0.104826648353772,0.290088580153001,0.218309950802326,0.175111770280616,0.147116730472643,0.165997776123573,0.249470500638926,0.230698527615523,0.219296564297855,0.25917750616733,0.193418399053033,0.0690358556239459,0.0840094398285573
"tau_FRbr_3",-0.0434717480210887,-0.0263693544834465,-0.0696440344812322,-0.0443769398120451,-0.00285798963718925,-0.0142665381818416,-0.0561656689872097,-0.0597830861555167,0.0478865499158607,0.0204341774142632,-0.0627021092515894,0.103424756282023,-0.0881835768607385,0.118519555792941,-0.06783946190688,0.046185075841802,-0.0116445749867235,-0.0743117236881975,0.615673151756136,-0.0914140175682663,0.229343600885647,-0.0894384653294736,0.0548086066669154,0.154333495916875,0.113157773522656,0.219873757569257,0.291865108644564,-0.0431646096963863,0.12937515105716,-0.11626915898349,-0.052867739229056,0.207270659818366,0.155758244773432,0.174487544409688,0.102562278222167,0.0875688123635414,0.908675354325392,1,0.633166927884208,0.338133193847081,0.252105273159424,0.263071150059158,0.0559578036108788,0.225510494354187,0.464838717076165,0.476602833189133,0.194503206422125,0.156627335920555,0.184987472477784,0.237960353498175,-0.00289410669429588,0.314076320871257,0.20362937813352,0.240409061540339,0.136842896690466,0.191677395115982,0.265836255978173,0.288386392443369,0.197634412680465,-0.167083223713099,-0.160663784473967,-0.102430768312305,-0.0319992675256184,-0.372412899245353,-0.333983672816594,-0.266353038009261,-0.254507101599061,-0.125374989695141,-0.347719729266309,-0.36700719168392,-0.320938288372424,0.384396091555495,0.323875858639468,0.314242852712342,0.128248590655667,0.113767181097153,0.150182090377874,0.130846910106798,0.0701392404126824,0.0866392094553275,-0.0738236192748095,-0.107998938571074,-0.143232830723322,-0.0842248421039038,-0.0445038306846432,-0.0345112884546321,-0.0716954876415826,0.166710563151381,0.141213552938156,0.117625843920187,0.0790508900314534,0.264914401383563,0.191342457473698,0.15510720567601,0.164394934892057,0.128157324145707,0.190773636742867,0.224311337701852,0.206865400497437,0.245440625537356,0.133261977738164,0.0769875960141776,0.105747840441068
"tau_FRbr_4",0.0515009521528248,0.0478513507490032,0.0496306344692791,-0.0305276700070973,0.0275629957925558,0.0183575498081083,-0.0013526279102676,0.0193702348165163,0.0474989105767638,0.0606974054107681,0.0330988930264777,0.0502688762877086,-0.0400556724659262,0.0605607506425214,-0.0530296321923416,0.0203122719979621,0.0156610256591864,-0.0207298433756779,0.603404422577955,-0.104552940395243,0.232581521464318,-0.0123969302279067,-0.0889252935612123,0.0355098681317514,0.0107095448805594,0.0967721425907325,0.153611024622007,-0.0968834915119804,-0.0019850479987617,-0.0896401848594388,-0.0510350682183958,0.0750187170562035,0.0407156097489681,0.0384177026555875,0.0221988770983789,-0.0722563562523871,0.600843531252381,0.633166927884207,1,0.16972459017621,0.0959598157842861,0.0801326741195633,0.0954791996045046,0.0587851523175578,0.320877393023853,0.305954231601601,0.403596582001352,0.0780664197884826,0.045163623272647,0.0419709470385688,0.256400961684926,0.188281230997018,0.0659069615547037,0.0921271057166259,-0.0531308471972647,0.0760818117979149,0.104547690487123,0.13488064949404,0.100707519455151,-0.0773733197518015,-0.053245677500151,-0.00573646403512795,0.0245464751269512,-0.222452723334423,-0.198375286048863,-0.142717966071515,-0.116772111383354,-0.19655756619803,-0.246243679723335,-0.270802557595674,-0.192804641728041,0.218664364713676,0.156685568747151,0.148707920571025,0.0895981067798904,0.097406972555895,0.0332580547702267,0.0079519293032852,-0.0293267936751167,0.0896846874667424,-0.0511580202594318,-0.0484981887938622,-0.0663819712549784,-0.00972247054767341,0.00883588008453943,-0.00441898312769724,-0.0527714786228563,0.0992626897577714,0.0369017633581961,0.0358287401675311,0.0534099945424711,0.175490254580271,0.112605835907456,0.105605070719489,0.0957378778887704,0.125892990437826,0.123180901301624,0.074333778199291,0.0663672973489368,0.186697182986231,0.137573326845977,0.0626240871703606,-0.0214475456581756
"tau_EnfCond_1",-0.0482866789886018,-0.0510749845458067,-0.159890068498212,-0.00598364824011416,-0.0483411968720639,0.0814051807180363,0.0122221568260661,-0.0161898816642998,0.053001196398504,-0.02637854124682,-0.115144185795906,0.050992686826555,-0.0722037002326497,-0.0894668144388571,-0.00475017057608546,-0.0708800855252134,0.0401104447315442,-0.217392219717614,-0.128232992930505,-0.493107767147057,-0.175539469392322,0.00272231484844449,0.159470785383499,0.241365459681336,0.237989361567531,0.173377716827514,0.156009341065287,-0.21028747464146,0.0438057627788921,-0.25021346865597,-0.0609804376773127,0.118204373022391,0.0971249850260207,-0.000589793440066507,-0.0418877050488761,0.75291645937493,0.394771153581684,0.338133193847081,0.169724590176211,1,0.0741767055915481,-0.0294153613941001,-0.191607194446575,0.786301004980713,0.206905043393311,0.152183091681267,-0.03510831302047,0.370311972823411,0.33137456725772,0.36708794965511,0.1969755998631,0.738695577241141,0.335651105345708,0.43122573007875,0.350484311070963,0.713981388698321,0.358930950000869,0.421438635008158,0.373799362930225,-0.07164064749438,-0.23188037611672,-0.1343730466068,-0.163960758680975,0.0205896232295648,-0.153472799897831,-0.153801233531555,-0.115457297695668,-0.0764095058121312,-0.0279606673986668,-0.0203047698282645,0.0154825802133664,0.849249706930481,0.22060185818037,0.188306279814702,0.0847713568014823,0.150853438318907,0.140828383998946,0.0772667420832337,-0.0834581607852192,0.034124708633696,-0.140696989816008,-0.205553163888904,-0.30046524482225,-0.0937769003534438,-0.115934013748325,-0.147565976324065,-0.21162692057185,0.225597323281439,0.171271063708522,0.11305318152314,0.0852935757862372,0.231473228399333,0.186393836436848,0.14979519207571,0.140432801163559,0.202398509475458,0.249097886383629,0.203466781024288,0.0236402213907957,0.2140934464519,0.187410529054678,0.0499789931807405,0.0437959590651581
