"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.56460623987423,0.609811477637893,1.35621498924264,0.122200495683535,-0.269778663651209,-0.282762284598992,0.92390243138972,0.376219577344982,-0.0704123775127992,-2.61004837942539,-0.401110337452172,-0.109471168533003,0.252252825092616,-0.121603296033264,0.544997907951847,-0.677905237773291,0.130378445430806,-0.214824672706794,2.76919023902884,2.5443489235624,2.79506503741519,0.175810823722423,1.7781734522595,2.20950901385032,-0.911322919978426,-1.21713303487022,-1.30118193083365,2.12110142825743,2.61409552226856,1.68824610382074,-0.236470259410486,1.76758473671609,1.58005854213379,1.35056793735859,1.41207088812636,-1.48815938238358,2.67119722938089,3.82314202909692,7.23474138314107,-1.01891747609438,2.80350825908419,4.2271839475008,6.29646560959716,-1.03145689490075,3.37052243876181,4.24254101158546,7.91429400827123,-1.39672363376157,0.211284274142858,0.871936373616098,2.92236346798962,-0.620317461020868,2.91183096511974,3.85662057808363,4.89769364704522,-0.522190856792282,3.5646775615889,4.26285204405788,6.07745646395981,-0.590742967594693,1.47897117195411,2.31504330772535,4.10688354190995,-1.00817535643379,0.471431085485693,1.37075843370613,3.16404896673299,-2.94075135982822,-0.843257314771701,0.0350109307040763,2.00871025315438,-1.22220657214082,2.05018073087194,2.984346217057,4.85403505055861,-0.258416397938112,2.76993712408488,5.22003442442009,8.18958188475944,0.0665683500599098,1.51526984471343,3.05566969910794,4.62285943411954,-2.41876202155845,-1.25189367908098,-0.161058267714884,0.532716371754649,-0.0727878383804593,2.23613293165493,3.68834206494112,4.74354321872627,0.540582273492553,2.08651961493644,4.01895813771677,5.76281263303308,-0.897564134051281,-0.183533962732198,0.943300598090317,3.30301230653312,-0.71882494256174,0.559261482138888,2.73496388190995,3.43366426068824,-5586.37939395996
1.71889522297021,0.875411226676325,1.31260725575467,0.261999908345144,-0.225310026850453,0.0777657498368359,0.802252892576664,0.497875224735239,-0.152865003318455,-2.74769524209074,-0.604927330840014,-0.287001423470958,0.32008914994853,-0.098610340237172,0.506061768869622,-0.407362053361569,0.248731397610057,-0.823422176049133,3.07278736637262,2.78408859149882,3.10145806899318,0.510026098593505,2.04372385766149,2.43355790264487,-0.912783364003185,-1.41658415925798,-1.60768733373929,2.26607543109722,2.80205236686007,1.33047051869489,-0.286399205990727,1.70294681925187,1.91718970659527,1.53591084731402,1.49665391743671,-1.77775942271779,2.78415859575306,3.83813669186636,7.32608077600006,-1.26559059327805,2.91983004492433,4.24925098996964,6.39488417853178,-1.33452524889702,3.59184591540567,4.37869340065941,8.05977711969474,-1.37922717778997,0.0374812517412155,0.756171995528664,3.13931270275824,-0.81239576731572,2.99425331451388,3.85835049116171,4.97532134850119,-0.755063104143195,3.75411982567122,4.36852072826166,6.11665878206201,-0.500966549546465,1.34850448933022,2.21500355602179,3.82511050727248,-1.20628662237154,0.394834798965521,1.37945187342784,3.22122594780639,-3.13060492444007,-0.808295485469869,0.119135194933812,2.18892092799431,-1.5006125995685,2.21223542197631,2.81325059834279,5.05412780848791,-0.402030224359099,2.75261791827862,5.11516115579537,8.09266276139664,-0.00461816054594154,1.41838045901366,2.89125406634632,4.12719007819716,-2.8867319606023,-1.34755580082381,-0.0272007589873245,0.69800842825671,-0.376915999742755,2.16356187775337,3.75367585513939,4.52994688600633,0.492530951517174,2.40816742292204,4.29836340424828,5.67819788712106,-1.20648036777148,-0.288966845538304,1.07563311717094,3.4257913502993,-0.623902386502384,0.335672629109306,2.47306036070196,3.36600544516425,-5575.36866509309
2.15688129262555,1.00361561999111,1.10164452093456,0.39611449957502,-0.23519522226007,0.390911061141153,0.750090560736762,0.394604313981299,-0.280014991535279,-2.83244016799914,-0.819240335128476,-0.356360435717914,0.289168845609127,-0.000523104489851281,0.221971999437209,-0.270203468055577,0.120929410011282,-1.13017619536441,3.36886263397682,2.91340977249189,3.28868993819358,0.340494054099819,2.19407184329108,2.50924891598177,-0.772271908840981,-1.4737729434044,-1.76391453195774,2.31881189693149,2.79165825034198,1.35151712247184,-0.326939151505053,1.61023734852328,2.11029322491112,1.9669843722333,1.47919446608629,-1.93320734802379,2.68709073892435,3.78078157733744,7.35881002014896,-1.46064599540032,2.90208750860819,4.17267323614581,6.45894030671287,-1.65756513654651,3.67563119841,4.40341446503912,8.13306557870908,-1.51111580839846,-0.0170049291053851,0.71863590966109,3.24714789734558,-0.970827176482796,2.95446658693085,3.83324315809109,5.03252154357527,-1.02155084506542,3.83516959056452,4.42013897587621,6.12219346230106,-0.546093481566087,1.1130438773427,1.93266023284048,3.8512082916888,-1.3370733466529,0.341816369169458,1.40092839722193,3.41479532368581,-3.20144752860185,-0.770124818887992,0.142629948764085,2.33855304379603,-1.75069426128112,2.03671402368093,2.76999223763062,5.12833787360584,-0.478787076931903,2.65148695754443,5.15478798452673,7.94481144981556,-0.09218240174795,1.31579349431009,2.71794787724637,3.8162415960652,-2.85597842658456,-1.27179043568099,0.0718206237351152,0.72359129609599,-0.477965900077254,2.10172899576391,3.58637607899167,4.55473689388172,0.447227750023919,2.5855460855263,4.47675109448568,5.40773255991803,-1.13672310902689,0.0643926904948228,1.26076859829888,3.38191017281473,-0.840220223209371,0.381378267949923,2.39966063005457,3.31529908166486,-5555.98051930406
2.28644972013632,1.18234049793676,1.01052431625268,0.607469609214551,-0.339949825203651,0.473931524167531,0.713348368377217,0.459895234279004,-0.369443589050324,-2.88855398486392,-0.956309887809736,-0.308662705912065,0.17879416736683,0.10846186066216,0.0216811908565967,-0.0737026919705374,0.13713298315128,-1.25890108376751,3.42523413871731,2.98793502585107,3.48853788254952,0.391874061298145,2.23509652555401,2.67785705611596,-0.624150832377475,-1.49133086341027,-1.77979008955294,2.44836138052542,2.78250454702322,1.45367747189166,-0.280521264504734,1.79600893553683,2.17591907313463,1.90233193557221,1.66960064505895,-2.09431316575073,2.63240260177221,3.66623473486413,7.39581780024046,-1.60176177474157,2.81026640358343,4.0442293898329,6.48729351475394,-1.920847036251,3.65731819885012,4.33310785181902,8.17121697313751,-1.4026135502292,0.0361614183063219,0.796386478646243,3.2186926863409,-1.10236015177289,2.95177380903568,3.78454398599251,5.06243790054532,-1.17991443843646,3.83357490769467,4.40513066558266,6.11493380921001,-0.819731919841768,0.957803878802793,1.84949164887179,3.92906782576963,-1.40178155243425,0.364575920082314,1.49390390681376,3.5556716136029,-3.15678098142964,-0.842916385976222,0.115006015660658,2.4095586083757,-1.84927660784268,1.89997332588232,2.62761188393794,5.07183760697148,-0.432303251962717,2.57986927067791,5.23018424986841,7.77935478759795,-0.0622015446760988,1.28793438777239,2.57935006364378,3.8018342092315,-2.57100171957777,-1.12268194024689,0.106921433251009,0.692755885490716,-0.190948554619618,2.05614059428716,3.37950150175252,4.62814404228974,0.431716162206693,2.68957421160246,4.34336120504917,5.20668795451795,-1.00407801200636,0.215457002563809,1.41172938696738,3.47295341261382,-0.790359289563477,0.275520360634911,2.50664115906228,3.27728503416063,-5542.7101177563
2.35406163936411,1.22822140225181,1.04858746477415,0.667568999818841,-0.508239572636588,0.398293690300647,0.640856696060294,0.480396145139556,-0.405094644002173,-2.9357620162452,-1.0028148266781,-0.252753677638445,0.0376932533413819,0.195991050816218,-0.0620861662226492,0.0647119511297505,0.182879566211439,-1.28387109521324,3.40215807578085,2.98407937855786,3.62554608803764,0.228980847365254,2.29673100473302,2.80667477290197,-0.573208433619884,-1.55989489016664,-1.69549838854548,2.48522450217528,2.89528285978832,1.2809140851507,-0.357453305039279,1.7535671177219,2.16279222426424,1.70371133503542,1.78196250750262,-2.21361893589189,2.55110411721993,3.54371154905053,7.42601362188254,-1.70694017399424,2.66822924211905,3.91734855873338,6.48125227030207,-2.11633824808233,3.57510484988826,4.25447261300405,8.20706655468211,-1.35305180922182,0.111178838703291,0.811111852171544,3.14232467832663,-1.1638539504461,2.90297272590462,3.75799091192806,5.06175480193151,-1.27949978256046,3.8076370369779,4.36779974586023,6.11904994558369,-0.8905881907461,0.934931081604331,1.77373676212279,3.94851306594309,-1.36403450409389,0.436594684708553,1.57401472597293,3.66928162264886,-3.0781334164731,-0.87675969064861,0.059305088843087,2.40709245473871,-1.88766612594374,1.89843419650375,2.45592584783339,4.94492406939716,-0.308753592524329,2.55806755691796,5.24659747821016,7.60595885979994,-0.0765217549779085,1.36380598109637,2.71612981457042,3.93685389638172,-2.29473943952766,-1.02876143043062,0.152012358933553,0.730396842563361,-0.266274455958561,2.16991462438198,3.31668212946435,4.65987500581244,0.479515828384182,2.67292993421918,4.09814212488589,5.04981632290488,-0.808976111128454,0.231094586419081,1.42906557229324,3.58685055322986,-0.866812938660687,0.458226760300171,2.57074766944332,3.35577930786953,-5536.01647358282
2.4182789078625,1.20990949272313,1.1241150181262,0.638468289166057,-0.65210951729424,0.229308576283573,0.576023141688367,0.39944692042718,-0.405233479332803,-2.98843570947,-0.994259730110971,-0.226607718138596,-0.0955481340879076,0.273278315460136,-0.0777296090200022,0.100748843100065,0.135226503245513,-1.16134543640908,3.39399730798597,2.93987247584472,3.69110427271052,0.287342373099765,2.36182913235331,2.86356067581273,-0.646926796062325,-1.59749103854465,-1.60571401048529,2.42198841982486,2.85662552874743,1.40785148075828,-0.403965670988232,1.69568974707013,2.12001340893925,1.60070803860651,1.86724163684733,-2.31884944812251,2.45165307352932,3.40674097636847,7.45092918351922,-1.81673002942384,2.55884141087826,3.76777229518449,6.44396419308126,-2.31429283498406,3.52096652905429,4.17286602500675,8.26218048916313,-1.32886552894637,0.111598561600336,0.818963285166446,3.06434688511628,-1.23787001142749,2.88927800585965,3.73532104462737,5.04571280114479,-1.40440655997115,3.81997275266738,4.33913132907051,6.14222666529847,-0.83727669445038,0.976081013117118,1.74296669094499,3.9304431416893,-1.24442073732056,0.584709851034768,1.71220681939369,3.75859292346566,-2.98046016201202,-0.872330056045512,-0.000220865690917789,2.34172070679302,-1.94770853709529,1.79365496311555,2.47640153141253,4.76390693211161,-0.241238027286763,2.71181154763114,5.26166726706799,7.45807594875963,0.00221680636167269,1.36967088326402,2.89068611904767,4.13650411440951,-2.18819959782654,-0.879832854163995,0.268702446968622,0.772900631133879,-0.415433476287983,2.23138606602735,3.4232072524994,4.65046221074101,0.585905517150055,2.5300394147156,3.87903906215899,4.85838325452882,-0.700548264544003,0.341467895985501,1.38472210845288,3.61308243314571,-0.707855035636982,0.449766695008794,2.69086120647393,3.52816224121367,-5528.25463841247
2.34187494561097,1.21997032063852,1.31794495157634,0.659119370255415,-0.731901772455595,0.0111436930406577,0.426262517686521,0.270261462842956,-0.376591286416532,-3.07262066108472,-0.94571342803367,-0.260097421217538,-0.210880174328589,0.374148036669928,-0.00513982170521587,0.128175788288424,0.101539722495107,-0.913823156177315,3.41968207920107,2.87596931227064,3.71931653881031,0.289806880996212,2.40996624487246,2.87648869584997,-0.672994053427042,-1.71230133370967,-1.54168171273178,2.30250787420696,2.75462811034716,1.65233716686996,-0.517717064752057,1.89888748088406,1.92328918344544,1.58582697196774,1.80131671506595,-2.44117879499407,2.28761635903322,3.24524871429676,7.48344171939734,-1.94986875947029,2.44554917769842,3.5666860361139,6.35925015340811,-2.57212169507322,3.47127383273207,4.09622565246477,8.36878073006161,-1.43813235075434,0.0551568742890724,0.752676891972989,3.00814332381481,-1.37339784288557,2.91505834325224,3.72149736775233,5.02300669494333,-1.6002190964382,3.85272010536573,4.35685832499582,6.19758052244514,-0.7364628742358,1.05057537782754,1.85513915618411,3.95766379222529,-1.05182215644341,0.763489072911882,1.86065104700525,3.93392378200017,-2.83668608259299,-0.890119140203187,-0.072662544555831,2.17152266579843,-2.04067049084635,1.83438289024354,2.36678302983699,4.49794934225135,-0.184187036758861,2.96610747114381,5.29021801806155,7.30264037827469,0.00811397822925753,1.66274984859627,3.06856563692017,4.48438637797382,-2.18666762986704,-0.856225291351933,0.349177259568535,0.945216926796293,-0.376055010621576,2.1804081877639,3.60275629120803,4.6362711663956,0.490690691226397,2.42367208341402,3.6470734513419,4.56050176773964,-0.580858095671033,0.414897741873735,1.3962428023357,3.53479984650827,-0.666700529185618,0.554299071576093,2.90806466771719,3.8066205478942,-5519.53992742671
2.24008247503872,1.23274548121272,1.4646433610771,0.724930545608301,-0.638922179708271,-0.0481572170608256,0.279306562702827,0.269387583797472,-0.336688648605207,-3.14378995088639,-0.882711053901341,-0.35083973724165,-0.174682008068545,0.439871056971432,0.110029699123908,0.098511418223656,0.056149086854813,-0.603592922234593,3.42943487565444,2.86100343756183,3.73231027609663,0.321239789789204,2.39476492518345,2.88913559196905,-0.770135286134108,-1.78226896069071,-1.52411937125571,2.28395411142606,2.85064438198541,1.65392175851903,-0.505529755202215,2.07414002573754,1.85427857686353,1.61380906095889,1.74645328682535,-2.51982062869276,2.19979232965807,3.18280769454727,7.50957369323248,-1.99393938155842,2.37512560436189,3.48139085107992,6.26096974661077,-2.69929000818948,3.44061186049651,4.10531036738596,8.47540291515578,-1.54983752280362,-0.0401853001620739,0.678334897193236,3.0329665585469,-1.48745530605973,2.93295403616213,3.75336912172091,5.01752932405421,-1.70902975125764,3.87536218710687,4.43474719822378,6.25680429288997,-0.725303034005822,1.12216465212176,1.92219543615874,4.10582016503325,-0.955143746770257,0.829563675371193,1.95573720855943,4.14629305996216,-2.74074607495189,-0.954517494887447,-0.149199432297307,2.08056464106879,-2.05599856302033,1.67159655556701,2.39458606867841,4.3249897528584,-0.153101343102879,2.98478007294089,5.30746512038075,7.24107587059918,0.135759001343621,1.81524434468149,3.38676334975724,4.76898235399965,-2.21070424679385,-0.888902358114999,0.287917317351726,0.859110985379914,-0.354419107651527,2.21932167526807,3.60712678747833,4.72665923561835,0.52140890097311,2.24945771541373,3.59940207144603,4.32663860886433,-0.621579534301556,0.40975284073183,1.46092577855014,3.44279954159749,-0.664996756943828,0.585325129658072,3.05240205398443,3.97972922911543,-5513.26828607368
2.22503921839945,1.16282359457776,1.58934869270288,0.7173777732032,-0.474581451847596,-0.0163015693578993,0.114043153156676,0.31914955935228,-0.292184596442668,-3.2058608608229,-0.79584605506783,-0.439326271687116,-0.0460697776417991,0.461742320253948,0.227074991941907,0.0151272816050997,0.0448554896502199,-0.321763655821502,3.33761704384814,2.82097706250249,3.72629314740837,0.308661611556163,2.36451126364835,2.91753452926195,-0.827632809028489,-1.86025019841751,-1.48716707784852,2.23206360662331,2.81582243289655,1.89338228187266,-0.385231168060757,2.085255683647,1.82118091433136,1.6608714406098,1.79784088807953,-2.60636227482641,2.18331563947973,3.17963837761233,7.53837928086522,-1.99661030884942,2.31407601638133,3.47463342828843,6.14527146725851,-2.74388933212583,3.41869328422963,4.15163764783145,8.59891499407644,-1.62664660712139,-0.0673549553510334,0.656544663547686,3.08789068870392,-1.53117651495482,2.90109230581631,3.79902597194808,5.03313754862721,-1.73439455256451,3.89277387741078,4.51917613405267,6.33252598289973,-0.725743892218213,1.16269899304962,1.98483993848772,4.36081406988724,-0.927525854208014,0.907819294383394,2.05894143763985,4.32733084126806,-2.69169234297116,-1.01950872362224,-0.188025932562335,2.06742920257235,-2.05741785343812,1.70154709875845,2.18181694874116,4.23928324540003,-0.159699816072737,2.94107710507904,5.36227680888347,7.276715423177,0.274025917991157,1.85000114795838,3.62790862388374,5.02526284750044,-2.2704191604701,-0.975269163154725,0.172317830979684,0.773484998686249,-0.43600320921703,2.27792570537645,3.58670590508383,4.89299614417982,0.531755754929433,2.21923084401206,3.44132489379106,4.2264135706953,-0.652590824161163,0.394116127650356,1.39396072112551,3.43381464950369,-0.660799813678382,0.588526175762385,3.09619969730589,4.0780796199752,-5508.01099999829
2.23182639461095,1.03501843140767,1.70410124619011,0.630029057019013,-0.315715739535298,0.0347329715710436,-0.0475874172648925,0.360598653837349,-0.262690076590144,-3.2533684701335,-0.683877071943425,-0.486916013271253,0.0984616630763416,0.415214304449348,0.328753983941814,-0.101451436164873,0.122281236653395,-0.141773232329765,3.25601604768009,2.72721794220964,3.69494485787071,0.331411887367709,2.34445638901665,2.91568718673492,-0.808784967472451,-1.95341758391135,-1.46731522774596,2.1287682005161,2.75611594060252,2.07993358410405,-0.418195621011119,2.05826096542731,1.82576094427568,1.67833344202936,1.93176700960282,-2.6224953748273,2.23621381941508,3.19305183325863,7.55741076679012,-1.97556740873773,2.32652869220052,3.49120652740121,6.01358083587762,-2.72549730589504,3.47297204046139,4.18285387560688,8.74191494850907,-1.58700737369656,-0.0382354283779593,0.674625581971879,3.15521790606938,-1.50586580126894,2.89311798066854,3.79398677966239,5.07105519946914,-1.72294899388346,3.97694968803357,4.56467993076488,6.43222741446083,-0.701634911050852,1.18628406012624,2.04578394134079,4.68781659482694,-0.957004672698756,1.04136457165904,2.20212895322068,4.4178336538752,-2.67883375114597,-1.05063034046532,-0.212508593771377,2.08497108618799,-2.03764202003486,1.4748380298219,2.21869864325214,4.20265702091165,-0.197294096148864,2.87833044665535,5.3755136463346,7.37520705911976,0.199936058514827,2.09999991146969,3.76454308540827,5.30616908510285,-2.30548087050196,-1.0700307553777,0.0374066742052648,0.703245805690147,-0.486281233029367,2.25365619399232,3.62317342863647,5.07583884231419,0.570972795804535,2.2771977890235,3.2781778937756,4.19110993891626,-0.655571175469373,0.306465168299579,1.35735966230098,3.49941533099244,-0.679538422855905,0.596885869071263,3.07409729610716,4.10194847023052,-5505.52101275756
2.19023367080202,1.01093856459669,1.67958986547824,0.557780888007681,-0.240986770687288,0.0188548597441656,-0.0336692679085065,0.356928840920567,-0.280127511251738,-3.26392712366952,-0.60260621619849,-0.448373631985453,0.1491670988297,0.319465152300048,0.339285540276554,-0.230627524829301,0.129768436587956,-0.095881592651514,3.24315445151808,2.65955932456018,3.64984611182139,0.324536214822729,2.30315697605204,2.87636716895278,-0.848459452505168,-1.9991826877642,-1.47424810077184,2.02001015489875,2.75462092169382,2.11116616363351,-0.398091699301847,2.08836136415922,1.85206797386138,1.67796673605721,1.96594694612876,-2.53292510373893,2.27762418549896,3.23610564860738,7.55192412310174,-1.90840386495812,2.37696052555466,3.50620376575715,5.92185309629976,-2.65096751980723,3.53886392640072,4.20984295163169,8.84372966122459,-1.51325633455089,0.00658671481813599,0.730703450877415,3.18945597123336,-1.44123392718065,2.91109095563178,3.75165945131493,5.10803208814835,-1.67884324448057,4.0442842743127,4.58156957913638,6.51393295593409,-0.678956543182221,1.20123777743445,2.04648956359484,4.89435586933,-0.889650113278999,1.05872227979226,2.21920203110899,4.4704431919576,-2.7096932030834,-0.972883012017616,-0.191495854456418,2.06593345321319,-1.99408647674988,1.5040340684044,2.15837581740582,4.22019576872651,-0.241373851294604,2.83461801565206,5.31651027092043,7.46762757272376,0.163112247735483,2.18778684313561,3.87721524672481,5.48132569304728,-2.29493813933968,-1.01176454424708,0.0520927982625914,0.671147806182022,-0.42090863443533,2.15172744752383,3.68570263033483,5.17769331870485,0.721161722857799,2.25730764296363,3.31215890543603,4.18959669371767,-0.679696968566242,0.31244046217823,1.35055555726235,3.58679601562619,-0.720678221293205,0.571634633542921,3.06372624554105,4.04299888058555,-5501.18400363125
2.06181405682462,1.01357309250945,1.63762006706999,0.514645511027642,-0.246512214190449,-0.0264750646047536,0.0280124021185015,0.371838165031787,-0.333219924400086,-3.25578053241598,-0.533182702191416,-0.387258025997677,0.141960793987542,0.170024205207311,0.295193980062107,-0.303644684641008,0.24170519090123,-0.130168374684312,3.25023693165205,2.62488257355722,3.61005863322777,0.271502556489269,2.24935393318042,2.83526723724231,-0.886345129420878,-2.02480196138384,-1.45006674759004,2.06512725678441,2.74918884842853,2.21767030822471,-0.438891190146882,2.11316085741257,1.84039467210776,1.75838508293183,1.92515890097761,-2.37709753796488,2.37673743232372,3.30766352889921,7.54261852795202,-1.78980595140024,2.47371735361627,3.52291861773079,5.82824020590753,-2.52310145155037,3.64403111121657,4.28003488445404,8.98023836108021,-1.4687178999158,0.0487742792491881,0.758833868926558,3.23712972434371,-1.35286178416984,2.96214848484949,3.72716026769712,5.14640438106143,-1.59824018140729,4.12709110326015,4.63634170723834,6.62770395230359,-0.646935937850351,1.21332070256585,2.07536102497896,5.0904976328696,-0.824651540357541,1.05891725799846,2.19546863951509,4.4696198952316,-2.72088586387244,-0.999638805639663,-0.178689699257478,2.10925982950993,-1.83900773843046,1.52813511775639,2.2178263502419,4.23008598012468,-0.263418809591625,2.85586572632439,5.22123231372515,7.59007688111091,0.255511879325572,2.12614350567193,4.02846221086556,5.65055364344091,-2.23090057484196,-1.00928213446312,0.0782367786953255,0.785226943903602,-0.399027994685875,2.18769143695519,3.73221861388677,5.28288722475778,0.802956574090714,2.36122067568503,3.4451589092365,4.21327858876088,-0.636463575364923,0.312058288036497,1.38863991090957,3.68333745177688,-0.726004230583745,0.548076142688945,3.05640495052271,3.93537446672917,-5496.68103600812
2.00214178960028,0.998142243549201,1.54812199473624,0.516861663699679,-0.317557227810232,-0.0273129995807728,0.083183054451784,0.386542914376076,-0.39353147452779,-3.21980128193804,-0.532894131009484,-0.35611222219606,0.106845765344722,0.0801051394925621,0.227811353551548,-0.31552498158939,0.243272250302097,-0.164173886062321,3.19196734929908,2.65549439774647,3.63007451580056,0.298623943954894,2.23020870218561,2.8721272223541,-0.87716558234015,-1.99106300075917,-1.451287237887,1.97959036171529,2.70051975570982,2.22669678540967,-0.475598906946119,2.14521727057529,1.81917859261099,1.8572240705524,1.86422823170365,-2.28536143511817,2.45805109604204,3.42477621636086,7.53861658653084,-1.67071071887328,2.50028984013287,3.57673631988382,5.79158825958027,-2.38256309226871,3.67231825311287,4.42615269599192,9.09357729391973,-1.51848166817386,0.0355606612070311,0.774513025459875,3.26638032034054,-1.26630777758574,2.94285652891211,3.80797477244791,5.16112864844505,-1.46362842689003,4.11021351070704,4.75828088262856,6.72622687134618,-0.703778945947431,1.24738927977276,2.14703267346784,5.14258295234764,-0.823293104496721,1.03684360396629,2.15736506968906,4.42566386957508,-2.69595172861061,-1.02367196072595,-0.201698579794392,2.12587302671003,-1.82772834275416,1.64590316903435,2.34936560149978,4.25049539952845,-0.257544070061254,2.90601770514854,5.17700603436266,7.69062456890244,0.288889075335534,2.17360797829849,4.06959503753789,5.76972718120581,-2.17667991296284,-0.953180591605246,0.0907996535210745,0.790661729879491,-0.369808863934,2.31013359720515,3.75747924395784,5.34750741193921,0.901128211913192,2.43588479531655,3.5104874330293,4.33642140456022,-0.64665718462711,0.375185747032294,1.47384147947068,3.73609492039056,-0.646944625289007,0.590384588110242,2.99665211975754,3.85961380614313,-5493.02893242716
2.01818684593616,0.952611319396108,1.48103187605134,0.541363882884612,-0.376803599196097,0.0290307642890812,0.0554646817501465,0.353909750289698,-0.42107221792819,-3.16203656492306,-0.580511805004562,-0.363062750970958,0.092860278411065,0.0794325618434473,0.187708528602179,-0.274158100821562,0.210910719606349,-0.199615991550785,3.15482341218154,2.58805931876292,3.63788001059557,0.267747313273467,2.19795027106733,2.8504733113089,-0.918868841424839,-1.96845626109432,-1.39289427817788,2.0518639426877,2.67888195537402,2.2355663511569,-0.388749212512529,2.18258478770519,1.79051292112924,1.86515082435601,1.80816849236656,-2.24722657991143,2.52305281954496,3.49667119945102,7.54027802079269,-1.64335890278348,2.53246722212931,3.63155997522753,5.83596337477365,-2.30317515130838,3.75944440835676,4.51769838501769,9.18566609341584,-1.54975577378151,0.00658367315413445,0.727930348483152,3.26781911169136,-1.21200074171814,2.99356229551335,3.85575701200423,5.1805811169576,-1.37462983245007,4.16676562606906,4.80405127143115,6.8192329863321,-0.681178651854538,1.24969052956842,2.12039503260461,5.06930950782344,-0.853619680327462,0.977583542434011,2.08695242204867,4.37503747562488,-2.66680106045271,-1.00937988917981,-0.197739027250071,2.12414683984653,-1.79731588748181,1.71387988392948,2.43936421145283,4.27186912751915,-0.180232057721604,2.89655113697599,5.21848215174602,7.76130661863066,0.306855386446027,2.22459355149948,4.04336358684944,5.82260646815968,-2.17357356709188,-0.957128330644946,0.0821726976912248,0.795678091376541,-0.290863785431132,2.36233000088446,3.80840447070221,5.38932777815971,0.990678671783612,2.4073235058933,3.53514635982107,4.49830140280551,-0.631401417754934,0.424995030481791,1.52407215619751,3.78064707190026,-0.554059400780559,0.649427019746304,2.94742854077406,3.8095002588052,-5490.54442730677
