"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",1,0.779227177909055,0.628536228925422,-0.0429459448669021,0.13722934322934,-0.0290937991676593,0.0232816548474248,0.15188655508144,-0.0322859848213981,0.0138847885760979,-0.0368198368063892,-0.00283443278303888,0.0130643678623956,0.050736350046781,-0.00670374009511157,0.0182821652890454,-0.00630149271688172,-0.0105101633646096,-0.000113650332451553,-0.000358072260727226,-0.000728967767341404,-0.000818266215730621,9.09479726534007e-05,0.000499290647710598,-0.000591482493560029,-0.00201734082393175,0.000325988111202127,-0.000179119121019254,0.000935915998788098,0.000468175502676551,-0.000942485546137372,-0.00192815729835791,-0.000650969781744319,0.00300636911656143,0.0025902093345803,0.00078738987503123,0.000911786065076148,0.000744317224950038,0.000138547158748411,0.00090153703457245,0.000586801657108935,0.000327004948159724,2.99416632903625e-05,0.00110375902674377,3.11941804883809e-05,-9.76081048878156e-05,-0.000516168956879617,0.000222713224361707,0.000165577924762193,7.8404046283102e-05,-4.2740945332696e-05,0.00074917159830191,0.00074086396837566,0.000628080562092802,0.000391750241936806,0.000652769019877746,0.000974476593378367,0.000966080434321159,0.000685236479745706,0.000610459112743769,0.000781324117539304,0.000803505020705198,0.000545064421754371,0.00096003745980649,0.00188476063913117,0.00210202711204731,0.00220284606364103,0.000179322171245181,0.000125152367465793,4.12296632553873e-05,-7.12787461476028e-05,0.00074996658708382,0.000717362868980081,0.000606197909440587,0.000293612380210047,0.00258010143554079,0.00156263245633937,0.00117103233211014,0.000812152194579732,0.00189077562578881,0.00131366053608143,0.000850939350090737,0.000488586112458098,-9.39296546900248e-05,-9.91250814383425e-06,0.000154370944234367,0.000210004953173656,6.454584874509e-05,-0.0019587037551316,-0.00224383584357475,-0.00206311384844959,-0.000667376156841607,-0.000917330727756183,-0.00114328927034692,-0.00121916934525888,-0.000747225468374573,0.000586659326036318,0.00153555506568274,0.00201552144397877,-0.000539395057058149,0.000574494022236632,0.00133109149028346,0.00132128191025898
"asc_ruta2",0.779227177909055,1,0.554173603903957,-0.142753999256755,0.00768498515748465,-0.00148070169042422,0.0631971084564944,0.0447814541007847,0.0237246623919341,0.0313847746872556,0.0318291604726494,-0.00707596636955131,0.0309543244111198,0.126533012714433,-0.0176926981181349,0.0311746480016662,-0.0149826405266954,-0.0195887194970228,0.000173893141192569,-6.79071173980056e-06,-0.000303082996056037,-0.00146236879367386,0.000451510046728342,0.000702392810639288,-0.00162457825067718,-0.00249574922245487,0.000193617914864852,0.000252370155899544,0.00134358143023931,9.6273269348907e-05,-0.000314997344734146,-0.00191379503503383,-0.000563965162569065,0.00325397001022853,0.00258220164918525,0.000613732689506163,0.000873652930288436,0.000729986076660687,-1.14832206993596e-05,0.000680910546359979,0.000572146920932595,0.00030920698368658,-0.00010026819483709,0.000788824914513166,0.000230557093620949,5.41115271412794e-05,-0.00046870070802617,0.000292746933304145,0.00018369769289144,4.85611697311115e-05,-0.000102311748061052,0.000584362498059194,0.000734029230947555,0.000599441386199337,0.000351916868360087,0.000444079088120989,0.000836877661794086,0.000798457537429947,0.000502634635786835,0.000909665215431624,0.00139591549121071,0.00149206574380184,0.00110083560849188,0.00081291748505754,0.00202204442018659,0.00235024606174838,0.00251465278937117,0.000154863604843926,6.49663614463253e-05,-6.56021260220893e-05,-0.000151997865494487,0.000534029975645594,0.000717439257075778,0.000648179834832028,0.000298181812996065,0.00224670713373491,0.0017609238062168,0.0015091089865486,0.00104646253771634,0.00149641401629682,0.000851526497691777,0.000441101664379567,5.09048361049307e-05,5.14928059545904e-05,8.71230572633855e-05,0.000162532084987377,0.000174726485900616,-9.85769366536201e-05,-0.00235888201501426,-0.00266574934704772,-0.00229360751153735,-0.000973413010980348,-0.00115043253007694,-0.00137845863351687,-0.00145704076395929,-0.000968682523190939,0.000482513643907997,0.00144248056495478,0.00205325888955054,-0.000769649095532833,0.000228613835200943,0.000993970288953724,0.00110288187078919
"asc_rutaEC",0.628536228925422,0.554173603903957,1,0.168127945629248,-0.00305903660312056,0.0834650175314346,0.392576049748527,-0.025481069739418,-0.0214495838668201,0.07082542659019,0.00967593399473957,0.0806834665633345,0.0219631404474768,-0.0499342848282101,0.145727150907628,0.0233770530771547,-0.19197759999248,0.418309943278866,-0.00107550120054601,0.00831960270330856,-0.00464627633422085,0.00892771753104769,-0.0209553600657348,-0.0285069160874171,-0.0199912255134522,0.00287867481243294,0.00967961115069575,-0.00576716739591211,-0.0213887116361734,0.0180387503350571,-0.00866056867578972,-0.0282864046323947,-0.00978451211516122,-0.0415013377950113,-0.0292967577136657,-0.0399958821795461,-0.0381871029116795,-0.0311399510321246,-0.0053784467587341,-0.04616938377136,-0.0254105448404083,-0.0152202230758296,-0.00129294616533363,-0.0357153220651682,-0.0287521565361318,-0.0236584507111081,-0.00377057768673567,-0.0024401025818997,-0.00169860004458082,-0.00074119942868584,0.0004690442691508,-0.035819787747094,-0.037080414328215,-0.0321552756521455,-0.0235787247161637,-0.0344283828612523,-0.0389655627722975,-0.03717920791076,-0.0281502692065479,0.0035019464561495,0.0117494331638866,0.0129849092748982,0.0110570762117613,-0.0158524941727523,-0.00929827553756753,-0.00515970691919413,-0.00362664467847509,-0.00406726085907325,-0.0100254784775854,-0.0121147447420508,-0.0110595045301751,-0.0358513385023659,-0.0357956487495048,-0.0310365954363318,-0.0168790079116642,-0.0244231930419294,-0.0277484412757869,-0.0240950540472397,-0.0174593724507705,-0.00918754188204663,0.00399362669555474,0.0114460485240234,0.0139040207063987,-0.00160907295742196,-0.000435991483081884,0.00176638788532131,0.0031699173856478,-0.00562879804418637,-0.00862219142501806,-0.00629801836245552,-0.010810778061943,-0.00101990882742824,0.00398038596469089,0.00660708995859321,0.00513097647090817,0.00166163787193641,-0.0128000738307307,-0.0211872038761301,-0.0251812549372765,-0.00227493278629598,-0.00858633388918815,-0.00997587089283529,-0.0121953550275678
"b_tt",-0.0429459448669021,-0.142753999256755,0.168127945629248,1,-0.314994122283024,-0.082523878248285,-0.223197077143824,-0.134522544052839,-0.0703995304627087,0.011758013137537,-0.11763100401901,0.0611951527576043,-0.131787150987237,-0.14681174114864,0.155905181118086,-0.109538115701736,0.0182036838991784,0.118656879224009,-0.00226813764650724,0.0037315854122849,-0.00204647587607291,0.00647717630381081,-0.00774708191419666,-0.00795661948944491,0.00183177487961693,-0.00779359817422681,-0.00409424555194778,0.00127506643457945,-0.0115933327303841,0.0047455856246595,-0.0046418382805017,-0.00216635990145351,-0.00596803694827025,-0.0227345517570479,-0.0174664079467929,-0.00610427977907967,-0.0102955248187987,-0.00872434603942869,-0.00103081104198981,-0.00923632257111829,-0.00334000644051014,-0.000653224506689655,0.00287827499553671,-0.00531153357768167,-0.00731116509047091,-0.00581792370207276,-0.000161072884935458,-0.00134634462775331,-0.000706134097439881,7.12946583019987e-06,0.000561778426195004,-0.00537422431372503,-0.00973791998693211,-0.008634209494168,-0.00623961707583511,-0.00536986667753767,-0.00920222730621248,-0.00879811034262943,-0.00623393823314207,-0.000438527002567708,-0.00181945137462145,-0.00230537735467882,-0.0015894665733717,0.00183796413228474,0.00636922239437118,0.00700768334488096,0.00706364058647677,0.00035880202849802,0.0011004815367506,0.00209013130072448,0.00363012748259914,-0.00820081753028368,-0.00594458132092311,-0.00486122233225588,-0.00112204914937182,-0.00597933508694349,-0.0117810266386291,-0.0118679623417349,-0.0105362746975813,-0.0014457880420608,0.00191200499467407,0.00320582057902254,0.00353538406852837,-0.00148821091930461,-0.00103413095155595,-5.20190428772345e-05,0.000610020427217279,-0.000112545101890277,0.00649203023840504,0.00788561661746834,0.00454351834899774,0.0016881969683553,0.0028679808106754,0.00446886707957525,0.00375459903460545,0.00493789247630807,-0.00365980208272244,-0.00933323295028926,-0.013461936853675,0.00352516147371448,-0.0018206309656798,-0.0052259794277736,-0.00649230635759646
"b_dt",0.13722934322934,0.00768498515748465,-0.00305903660312056,-0.314994122283024,1,-0.0391031748543861,-0.00150612534289164,0.381459455608225,-0.0466432991583783,-0.00760897530678062,-0.0748487570979343,-0.0362341565031538,-0.0300832594504798,-0.0957751342013725,-0.117913376614244,0.0477956856895213,0.0266908784545121,-0.0439646474998698,0.000180529277450452,-0.00535786734498292,0.000516275634739177,-0.00231859793101389,0.00473886018179205,0.00422366046825783,-0.00144541386776635,0.00902768624579348,0.00663938423370528,-0.00337772722620237,0.00799601081883365,-0.00408458660793277,0.00027267003237229,0.00341027427771778,0.00783265612840678,0.016125614306678,0.0154581382469819,0.00466520527140328,0.00799956825299062,0.00665825683247418,0.00102750677880391,0.00751900004906637,0.00198316921726111,-0.000148875850302793,-0.00242986797442034,0.00399714628875666,0.0057154572930958,0.00480501567432889,0.000356535332950307,0.000458648058833939,0.000140461831101246,-0.000181161824828099,-0.00034516959877589,0.00392364733117466,0.00791709480800008,0.00711041079740527,0.00518842253766771,0.00463717593781434,0.00693147420346178,0.00662788725750027,0.0045709862962767,0.00100216240821252,0.00244753526724465,0.00268033115595364,0.00164223198544356,-0.0015706658534636,-0.00654823721805574,-0.0073801315370871,-0.00757867785973671,-0.00034343276915,-0.00137737203361059,-0.00245638554643046,-0.00485924889043248,0.00661027089025133,0.00418620621283341,0.00323301490855968,0.000560018838953545,0.00343230860634352,0.00859979467868419,0.00831252983765664,0.00757856278275452,0.000332675140082682,-0.00199956481594287,-0.00303950613372342,-0.00294417680859513,0.000850477325418074,0.000881530394750608,0.00067164181170484,0.00038664889493492,-0.000985530336535921,-0.0044408266671787,-0.00513911717899875,-0.0029554413710486,-8.23853356211997e-05,-0.000426621474405507,-0.00151813224545053,-0.0010895667807191,-0.00480148446517003,0.000263559531583777,0.00444666926395451,0.00815263735238607,-0.00427897175106614,0.000803681658205158,0.00477416457477125,0.00565837805213656
"b_CongCD",-0.0290937991676593,-0.00148070169042422,0.0834650175314346,-0.082523878248285,-0.0391031748543861,1,0.501714039483435,0.0164947781938648,0.0729442872992149,0.0344384177373813,0.0719536043942742,-0.0124420566782999,0.0527875469926478,-0.0530963972348861,-0.101318883623537,0.0261470668510437,0.0171575439767447,-0.0923166898767681,0.0010120756075011,0.0029908595682085,0.000968784167304865,0.0101167775657949,0.0033756751148712,0.00166601317341035,-0.00475116517026995,-0.0234426788850644,-0.00132068060435366,0.000101671268741337,-0.0060828428094501,-0.00559558867853399,-0.00385421637453938,-0.00538553370987988,-0.00177466862557121,-0.0146107207354709,-0.0163433450901716,0.0055780209647548,0.00398919248442598,0.0026778659459942,-0.000146632756866312,0.00496655357664576,0.00513227121645627,0.00352592712862623,0.00136148377515078,0.00541482983382171,0.00255648278500278,0.00150433026855028,-0.000127374951798058,-0.00183219000607976,-0.00106544159268042,-0.000165054519688324,0.000694958828886309,0.00496265642364218,0.00340083599747825,0.00271888995621239,0.00212834882621026,0.00597576642972763,0.00125472302022552,0.000825333161159233,0.000467249947869855,0.00303901418778344,0.00394904861610903,0.00404570828194119,0.0029381985860564,0.00619066241082821,0.017798921286992,0.020238700238584,0.0219163398844793,0.000493752800500768,0.000817451979809844,0.00079000588838082,0.000660921177305539,0.00564355063074681,0.00312007527009154,0.00235383336022483,0.000490542980589226,0.00321086363829631,-0.00198856950588676,-0.00323885094289186,-0.00395065389896375,0.00216188366952671,0.000194479005662996,-0.00145487102002716,-0.00237211543817827,-0.00119803551997888,-0.000970988364442721,-0.000385872736636967,7.68345889728901e-05,-0.00132722924645219,-7.48581837997573e-05,0.000593987687127241,-0.000283016914391558,-0.00124240161497769,0.00165083478123927,0.00381086086795604,0.00348542029273656,0.00122073869511439,-0.00489017735926835,-0.00741244601381687,-0.00826183054845228,0.00384605441088909,-0.00387844585348411,-0.00739193909122932,-0.00754420210524742
"b_CongEF",0.0232816548474248,0.0631971084564944,0.392576049748527,-0.223197077143824,-0.00150612534289164,0.501714039483435,1,0.00943021604136362,0.0283775944628492,0.0522590611562311,0.0324358655430904,-0.0297678706486257,0.0949880008967712,0.0399200389097729,-0.156908441636733,0.0514821213247137,-0.0277542377023267,-0.129901985391786,0.00203484097452317,0.00375839144088236,0.000601651163609168,0.00630232874900751,0.00527597981042548,0.00349842702232483,-0.00294813890231375,-0.0238798048728426,-3.71838866620726e-05,7.13191378209107e-05,-7.31435850762421e-05,-0.0060173014987171,-0.00362908418095237,-0.0123804397259725,-0.00426471346661528,-0.00702676482890825,-0.014967704962285,0.00889948535988123,0.00700155582243149,0.00505435572584853,0.000898875721319171,0.00868491379046609,0.00769515716129418,0.00523540857064125,0.00221122604445257,0.00948263365390531,0.00330393371228446,0.00165879419727383,-0.000419173969487307,-0.000478013480982093,0.000202870739075145,0.000721791002903239,0.000786884513588704,0.00824614441050751,0.00583171048044582,0.00480717779044905,0.00368554474275011,0.00961342259137991,0.00342160521968475,0.00312610897961942,0.00252266744903611,0.00114213651550709,0.00192435015051668,0.00218832601389101,0.00178688073753551,0.00362818502095591,0.0165192778394348,0.0198311310982212,0.0223081437114881,-0.000535614851369767,-0.00138354999912798,-0.00174701668767219,-0.00113690348325455,0.00920146286411571,0.00529003728863537,0.00409742983292668,0.00118999919187159,0.00972425239654282,0.00489473223611923,0.00320804878126677,0.00237146458439198,0.00599585587912034,0.00201450799110777,-0.000591076145488554,-0.0019614298288936,-0.00182964257635603,-0.00187451816805151,-0.00136008226523562,-0.000878483422246286,0.00338699131836654,-0.002585183878278,-0.00325513239543468,-0.00437619404103988,0.000625630702854889,0.00190274876319652,0.00336837213631338,0.00288204971273042,0.00348408158013211,0.00151814156550754,0.00111244061874655,-0.000107026885831125,0.00711961597994056,0.000571023705097401,-0.0041185654563638,-0.00510787926259747
"b_Sem",0.15188655508144,0.0447814541007847,-0.025481069739418,-0.134522544052839,0.381459455608225,0.0164947781938648,0.00943021604136362,1,-0.0807689193498889,0.0176642441022726,-0.0651776056013723,-0.0689166589068486,-0.0329396805151137,-0.120313778128562,0.0413280729286781,-0.0604548109359014,0.0638342813506028,-0.00434764065260089,-0.00286466595423068,-0.00418381429499129,-0.00286389695821278,-0.00202370520604125,0.00130029528254981,0.00274473903164879,-5.50424476083976e-05,0.00489945922017284,0.00402058555412428,-0.0013455609421157,0.00274530452706303,-0.00212169500676551,0.00220549739773315,0.011691512102315,0.00370239009157378,0.00981508362987156,-0.000870772022651991,0.00486503549732463,0.00372740517547685,0.00273222333185753,-0.000101532565356062,0.00557659572375473,0.001993299639573,0.000870697937593314,-0.00048631222779,0.00486573815244609,0.00194472681872742,0.00135703803898974,-0.001200552134041,0.000750501071498136,0.000666000676086839,0.000433365848533505,-5.07441579107908e-07,0.00360408068021426,0.00511485244131105,0.00474341065616259,0.00369544287025161,0.00324510467397864,0.00566018942791749,0.00545453959915019,0.00415666777232889,0.00241943916615017,0.00195714341089874,0.00166704996387044,0.00080798196241323,0.00401548654043417,-0.000633841099525863,-0.00235040754227075,-0.00357525719150945,0.00143793913212073,0.00118000791436931,0.000508672476925789,-0.00168923324810685,0.00380442665079065,0.00398460565569936,0.00347244460565394,0.00194685885940339,0.00352101731073964,0.00449916050438844,0.00362821086200528,0.00322529114341761,0.00165707661323002,0.000153079632966096,-0.000599268589612367,-0.00042930409893228,0.000185778316063676,-0.000176197577416908,-0.000819848255990508,-0.00114429431050046,0.00324636690717802,0.00775533987355418,0.0077760320736085,0.00792128727382583,0.00218475264628409,0.000479096690994555,0.00038609562458352,0.0010190660859174,0.000409476303957372,0.00383451220146741,0.00617990209508225,0.0066858061581662,0.00404661542429083,0.00131802216364573,-0.00229562615435074,-0.00178799874450927
"b_ACC_1",-0.0322859848213981,0.0237246623919341,-0.0214495838668201,-0.0703995304627087,-0.0466432991583783,0.0729442872992149,0.0283775944628492,-0.0807689193498889,1,0.110094395406806,-0.0382185301006064,-0.0366217459549074,-0.0246135184563587,0.0495185369108783,0.0194379349725614,0.0804752544117611,-0.0878723731938862,-0.00980369458662822,0.00222980956153279,0.00595868947858113,0.000121359994482833,-0.00241746157146611,-0.00330648860858491,-0.00216565613896084,0.00797609841237067,-0.0132737746329544,-0.00686568272208401,0.00231880826024317,-0.00479242930560584,0.0018949028581296,0.00411860539401846,-0.0157233207600564,-0.0131613414841724,-0.00297308139925141,0.00133519511804015,-0.00511869627135818,-0.00522643072042317,-0.00409900198457694,-0.000252137243874363,-0.00728581123118885,-0.00163174281822914,-2.09973900569868e-05,0.00173794042201054,-0.004061221406941,-0.00500706520830159,-0.00449001348545713,-0.000855067813547397,4.02280886400666e-05,-0.000139383493493969,-0.000144740436652556,-0.000167833982696208,-0.00379257432323739,-0.00697370333358062,-0.00629368560776434,-0.00486259667236565,-0.00471784505157354,-0.00535217362271234,-0.00507670714787036,-0.0037853170689603,-0.00384236421076912,-0.00706350423151027,-0.00726017427904853,-0.00487015024157516,0.00189769314062367,0.00975715771159831,0.0116600493648151,0.0128831204209969,0.000178925755420087,0.00175953126506393,0.00295525684237438,0.00563103107351068,-0.00509749727739702,-0.00436747459264376,-0.00378178740180832,-0.00176649174517329,0.00140136012851783,-0.00380911433950383,-0.00358147659342107,-0.0039913784648492,0.0025689081427261,0.00317657607942206,0.00310303072163371,0.00184177555363731,0.000376276049267389,-1.36869367257981e-05,-0.00046971538543693,-0.000575633220998954,-0.00208386207429814,-0.00930360315863973,-0.0100039644877633,-0.0102960854567991,-0.00611651372711506,-0.00643033231316695,-0.00654144247482115,-0.00740222963422904,-0.00248121904458128,-0.00101883840550213,-0.000141990784644011,-0.000330904880870604,-0.00376707090450316,-0.000408226178621252,0.0038403073063065,0.00298553231775665
"b_ACC_2",0.0138847885760979,0.0313847746872556,0.07082542659019,0.011758013137537,-0.00760897530678062,0.0344384177373813,0.0522590611562311,0.0176642441022726,0.110094395406806,1,-0.0124957991757587,0.0425547640071446,-0.018911675515626,-0.0317522693272868,0.0515382370555345,-0.00605625065293764,-0.0314694251675778,0.0302017165361418,-6.75581294187908e-05,0.00309980244911848,8.73835632656853e-05,0.00259031144830128,-0.00248215855757273,-0.00337125326709766,-0.00079421625309589,0.00158297207772044,0.00376947814549689,0.00124906840056187,-0.00403671367297392,0.000790957797581881,-0.00277519640698676,0.00115377836722553,-0.000204358673164665,-0.0103337790120199,-0.00875207931329264,-0.00279664942862619,-0.00350130447523767,-0.00275079858246499,-1.99036628684285e-05,-0.00432635728647239,-0.000353372562247647,0.000762643495092636,0.00197209565634303,-0.00279611469028795,-0.00178211818477967,-0.00127431585603364,0.000420178147886478,-0.000626644852507094,-0.000394376238276787,-0.0001199786646879,0.000157057967208534,-0.0023061432899597,-0.00339590428755246,-0.00295186426288688,-0.0021917669599181,-0.00220302907262093,-0.00382606089101938,-0.00367088529465631,-0.00282350452106068,0.000194284217889275,0.00055861116767805,0.000690670776934142,0.000671655279667263,-0.000848908921777713,-0.00121268921554267,-0.00114682725661592,-0.00115430784962678,-0.00033123108611954,-0.00160586333658073,-0.00220474316400725,-0.00295119871026642,-0.00335539647352033,-0.00211771588492724,-0.00158884305376378,-0.000105851012640045,0.000128711983564908,-0.00267051124477084,-0.00278305572268931,-0.00225560020808247,0.00122981350118267,0.001989613302508,0.0023420124328765,0.00224725703684453,-0.000433368598457345,2.50378635137515e-05,0.000573667754052031,0.000820924380907319,-0.00158588997495584,0.00274913382152174,0.00377447328610105,0.00295212478444505,8.39814278580221e-05,0.00136102549409657,0.00250524662458299,0.00237296490680864,0.000996510412116496,-0.00315238836553952,-0.0056280958254135,-0.00685105844121974,0.00068923288881556,-0.0027324123670169,-0.00455761447729055,-0.00465548153827931
