"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"asc_ruta1",0.0875508452944432,0.0743013695418363,0.0751464004838493,-0.014271058587907,0.0585116237295401,-0.00237605432393909,0.00210356300636891,0.00723469334762552,-0.00292675588812193,0.00461140039054651,-0.00307549656120684,-0.000175371281584691,0.000989175716685697,0.00524496191195499,-0.000314468192391894,0.00117599041605028,-0.000305036807533274,-0.000614874579606268,-1.23013556844876e-05,-3.08132335269707e-05,-0.000131402732657376,-2.88242105727825e-05,6.76045183999784e-06,5.57556651321909e-05,-3.12718745822909e-05,-0.000202084955143229,2.03915405162532e-05,-1.11564942417604e-05,0.000161058558602866,3.64093719454872e-05,-3.56579528524926e-05,-0.000179486054019456,-5.81946908339494e-05,0.000264815113047119,0.000191952892330166,8.3257166554542e-05,9.97994851172562e-05,9.33729086545658e-05,3.56421174505597e-05,7.62356677491659e-05,5.79989450030012e-05,3.88302202647347e-05,5.73154358640922e-06,0.000158607387108906,6.17970064987194e-06,-2.14080106710981e-05,-0.000230739407604508,1.01276191993492e-05,5.99884253820447e-06,3.05571761126642e-06,-3.90068197252048e-06,5.24690041594893e-05,7.6421897399367e-05,7.58443706981577e-05,6.3201035006295e-05,5.68624710636934e-05,0.000161155829666664,0.000174365951083404,0.000172068084723144,3.44050031727253e-05,5.13884264960867e-05,6.12008373191067e-05,7.23195943121514e-05,6.42856812312557e-05,0.000150221801446003,0.000213521628155065,0.0003497726310622,1.76994596062965e-05,7.53341336705885e-06,2.3674134562282e-06,-5.43700733681152e-06,5.32142402891133e-05,5.08869178700834e-05,4.82127124369689e-05,3.60191375639856e-05,0.000224448609095059,0.00027675602787954,0.000337777056948435,0.000338249856344411,0.00012038607294973,0.000108083429823375,9.7232365752889e-05,7.46652628355369e-05,-5.61941006828344e-06,-4.12043765976831e-07,5.69313749861654e-06,8.13327911507954e-06,3.78563248482671e-06,-0.00017879233429994,-0.000290235153820065,-0.000385690534614708,-4.48573390780405e-05,-8.66266556664862e-05,-0.000147999275201781,-0.000192213965728764,-4.13429725788983e-05,3.25509972404945e-05,0.000103041615505278,0.000241090881306879,-2.87923568517065e-05,3.09286146678366e-05,0.000120774235317714,0.000147684079074898
"asc_ruta2",0.0743013695418363,0.103849667714901,0.0721599272839084,-0.0516647931079228,0.00356870444900344,-0.000131703065971184,0.0062188670147291,0.00232311854111315,0.00234231277683742,0.0113523287672339,0.00289554923650841,-0.000476815601717433,0.0025525764573711,0.0142462102727816,-0.000903911698898051,0.00218398722498542,-0.000789895340596657,-0.00124811758854954,2.04992089379888e-05,-6.36435324286531e-07,-5.9501789459215e-05,-5.61037765233185e-05,3.65529559514961e-05,8.54255947909369e-05,-9.35459606400125e-05,-0.000272287706239662,1.31906500199231e-05,1.71197010302866e-05,0.000251815995584546,8.15422341207903e-06,-1.29795903115042e-05,-0.000194024269320725,-5.49094631566543e-05,0.000312166571943892,0.000208411814303988,7.06778680039666e-05,0.000104146977819773,9.97355021875758e-05,-3.21737711717605e-06,6.27100405215941e-05,6.15897882848693e-05,3.99886928240229e-05,-2.09040895594234e-05,0.000123453141321925,4.97444610673458e-05,1.2925656384454e-05,-0.000228190670696763,1.44986009254661e-05,7.24838266543302e-06,2.06127655729782e-06,-1.01693760777424e-05,4.45734487571092e-05,8.24641299878915e-05,7.8836458564665e-05,6.18340062239201e-05,4.21307218721831e-05,0.000150733216944809,0.000156954078435168,0.000137462628819244,5.58366035616645e-05,9.99920795405967e-05,0.000123773910617891,0.000159075390938593,5.92850130887846e-05,0.000175525346078851,0.000260009536210547,0.000434862628581739,1.66474518092724e-05,4.25905900480663e-06,-4.10255698443008e-06,-1.26272779622188e-05,4.12690023688255e-05,5.54274341050036e-05,5.61455099675132e-05,3.98393717436275e-05,0.000212862415552572,0.000339666876033226,0.000474082856010499,0.000474674900657525,0.000103767273074791,7.63038611965874e-05,5.48938038040795e-05,8.47244790554666e-06,3.35511137564554e-06,3.94425769598423e-06,6.52826240615814e-06,7.36999621394578e-06,-6.29677007828875e-06,-0.000234508582550308,-0.000375535180140893,-0.000466989668710705,-7.12577904829883e-05,-0.000118320267900715,-0.000194343304300443,-0.000250187144892563,-5.8371906974317e-05,2.9158172535423e-05,0.000105421603648682,0.000267491174115904,-4.47440612903337e-05,1.34044761711858e-05,9.82227697075591e-05,0.000134257814042206
"asc_rutaEC",0.0751464004838493,0.0721599272839084,0.163265863942485,0.0762941882876128,-0.00178113715231857,0.009308462247426,0.0484376430498392,-0.0016574329779713,-0.00265527103013081,0.032121830311107,0.00110368161260848,0.00681701714678646,0.00227089475942048,-0.00704919420541757,0.00933506946020786,0.00205344671522853,-0.0126904461350671,0.0334189487026594,-0.000158968358102678,0.00097765743670341,-0.00114371714257719,0.000429458067829046,-0.00212713646142666,-0.0043471370356414,-0.00144334104655104,0.000393790138925524,0.000826844248465873,-0.000490530343248998,-0.00502630786285547,0.00191570429731266,-0.00044745116307482,-0.00359570059865833,-0.00119448097053361,-0.00499206332025851,-0.00296481008555535,-0.00577516776536606,-0.00570781101699096,-0.00533455585973052,-0.00188947117375631,-0.00533146102038298,-0.00342973261169773,-0.00246805066682202,-0.000337982055852022,-0.00700843801575816,-0.00777824834432362,-0.0070858875596727,-0.0023017349288206,-0.000151525932718754,-8.40376079365743e-05,-3.94482135332892e-05,5.84558227328289e-05,-0.00342580034445989,-0.00522325759488126,-0.00530246438020478,-0.00519460767519443,-0.00409543786736084,-0.00879980574169595,-0.00916359851351926,-0.00965294708269523,0.000269520650578736,0.00105528199544774,0.00135059523263589,0.00200339217361318,-0.00144957669155928,-0.00101203771501067,-0.000715724883227609,-0.000786365054736072,-0.000548208252732487,-0.000824091361200534,-0.000949939869643329,-0.00115200154635203,-0.00347383230583608,-0.0034674883855731,-0.003370844588678,-0.00282763524712056,-0.00290134987580468,-0.00671114101427541,-0.00949088453240996,-0.00992993377068667,-0.000798827685643534,0.000448705047273743,0.00178601602703128,0.00290158574721998,-0.000131456256047264,-2.47488668961479e-05,8.89589633503734e-05,0.000167649246501752,-0.00045082015529293,-0.00107476947371549,-0.00111244968847741,-0.00275988039776052,-9.36141924869106e-05,0.00051329651633884,0.00116796870003941,0.00110468498637089,0.000125546306096232,-0.00096985836871419,-0.00194150464205514,-0.00411327982006752,-0.000165827421353144,-0.000631248341186456,-0.00123604628308704,-0.00186144479836042
"b_tt",-0.014271058587907,-0.0516647931079228,0.0762941882876128,1.26126896690891,-0.509766508104317,-0.0255805125530385,-0.0765427153110745,-0.0243203348954543,-0.0242223295452064,0.0148218080738682,-0.0372931333165365,0.0143708686488504,-0.0378731823078103,-0.0576046563866809,0.0277583589516671,-0.0267433064235619,0.00334458145414646,0.0263477586933171,-0.000931805685295502,0.00121880342823244,-0.00140015586587849,0.000866008596294297,-0.00218572002993692,-0.00337239038438896,0.000367585018610343,-0.00296323707583806,-0.000972066203968873,0.000301434039061406,-0.00757231933503567,0.00140077376465954,-0.000666569437035815,-0.000765407196006223,-0.00202501256777865,-0.00760082169309523,-0.00491289043677414,-0.00244985237229141,-0.00427717996011723,-0.00415402766449841,-0.00100651121520133,-0.00296447240413223,-0.00125299618830135,-0.000294409407102555,0.00209122925326448,-0.0028969617225304,-0.00549735940819401,-0.0048431970222607,-0.000273291429317875,-0.00023237600602545,-9.71014898883287e-05,1.05464285820863e-06,0.000194596560616346,-0.00142860113140154,-0.00381258230331277,-0.00395734819688854,-0.00382073167166416,-0.00177542929097313,-0.00577618704815278,-0.00602714284084097,-0.00594149898892449,-9.38069563058352e-05,-0.000454201146916696,-0.000666475939256785,-0.000800448193147754,0.000467128953581393,0.00192680098190573,0.00270179075739734,0.00425700294951973,0.000134417121586015,0.000251425413381989,0.000455524328403882,0.00105098236233886,-0.00220859855484588,-0.00160052406862202,-0.00146746009055213,-0.000522449731589363,-0.00197427076124075,-0.00791948735380866,-0.0129930498359028,-0.0166556262526263,-0.000349393293392965,0.000597088449741642,0.00139035320130421,0.00205063215781738,-0.000337929549664085,-0.000163158239599323,-7.28152177785248e-06,8.96714515327504e-05,-2.50536159498984e-05,0.00224923252995432,0.00387140204080017,0.00322390143978291,0.000430684875239662,0.00102795838044925,0.00219570798633083,0.00224676759963634,0.00103696797856611,-0.000770743023946754,-0.00237713065651857,-0.00611187683384374,0.000714205108801752,-0.000372023660894754,-0.00179973170952445,-0.00275429769383342
"b_dt",0.0585116237295401,0.00356870444900344,-0.00178113715231857,-0.509766508104317,2.07649068476751,-0.0155525917085391,-0.000662731504417407,0.0884879231457584,-0.0205919059284951,-0.012307066787651,-0.0304475814817576,-0.0109180553328857,-0.0110928912857911,-0.0482181683314713,-0.0269375103274782,0.0149726843718978,0.00629225765553324,-0.0125260888918148,9.51622564459036e-05,-0.00224539822876998,0.000453223606631164,-0.000397761795244722,0.00171550274703279,0.00229699151247952,-0.00037216802653999,0.00440418936446256,0.00202260417620386,-0.00102457839212228,0.00670123937522596,-0.00154698973863468,5.02404984283891e-05,0.00154601029055158,0.00341009453438195,0.00691753802787217,0.00557894146957715,0.00240235608446204,0.00426419169683087,0.00406778680686518,0.00128731666255771,0.00309648903290902,0.000954604235085673,-8.60943410847825e-05,-0.00226523454563223,0.00279726754897323,0.00551416380444908,0.00513239487119033,0.000776188651085854,0.000101572405893247,2.47832452628882e-05,-3.43855716942256e-05,-0.000153413571035078,0.00133827789212772,0.00397722362143452,0.00418155211172912,0.00407647774960924,0.00196722751226816,0.00558258110739659,0.00582583701550421,0.0055899071016686,0.000275066658046543,0.000783967158761666,0.000994241863612866,0.0010611517010132,-0.00051220603991309,-0.00254176846900625,-0.00365092140108322,-0.00586043621687451,-0.000165083083272426,-0.000403774428853053,-0.000686903420854864,-0.00180511067095516,0.00228423104958414,0.00144618113944181,0.00125224602076495,0.000334577248209884,0.001454123486821,0.00741759560575356,0.0116769467667994,0.0153716990523622,0.000103155270666035,-0.000801209836591558,-0.0016914146636803,-0.00219117058433507,0.000247791018467562,0.000178456307961023,0.000120630925145821,7.29268967584175e-05,-0.000281497766163268,-0.00197414379306871,-0.0032372949868556,-0.00269074757042733,-2.69679266476336e-05,-0.000196201869438459,-0.000957079221227113,-0.000836584050451981,-0.00129377985131178,7.12183435228437e-05,0.00145317164242682,0.00474926395565412,-0.00111235777620579,0.000210714213981241,0.00210959261853738,0.0030801011044019
"b_CongCD",-0.00237605432393909,-0.000131703065971184,0.009308462247426,-0.0255805125530385,-0.0155525917085391,0.0761818499805507,0.042285699368208,0.000732896860298749,0.00616821259078728,0.0106692117901836,0.00560636703015705,-0.000718091976703692,0.00372831082951334,-0.00512016264864382,-0.00443348800205375,0.00156889801740724,0.000774746306931004,-0.00503793873292175,0.000102185861097335,0.000240081228415691,0.000162899101738949,0.000332430289878671,0.00023406632074037,0.000173543993308118,-0.000234319123828651,-0.00219057198576451,-7.70622456259354e-05,5.90717211537203e-06,-0.000976447990786174,-0.000405925066468823,-0.000136023324650009,-0.000467641003095714,-0.000147991030210361,-0.001200515276533,-0.00112978637474564,0.000550183457975113,0.000407301423502592,0.000313362653602307,-3.5187827847543e-05,0.000391764741317647,0.000473188244239676,0.000390557019428149,0.000243110509251155,0.000725821019374836,0.00047242439499785,0.000307772074175753,-5.31140612015335e-05,-7.77190446405679e-05,-3.60072753378037e-05,-6.00064241671646e-06,5.91631218013513e-05,0.000324213662023786,0.000327235654717148,0.000306263481568402,0.00032029732457593,0.000485573965777338,0.000193561090411079,0.000138954711562379,0.000109447210353858,0.000159769300704059,0.000242282561024103,0.000287447753820563,0.000363651076234475,0.000386686293777634,0.00132332351634671,0.0019177048328188,0.00324612535629916,4.54601825835705e-05,4.58997758326284e-05,4.23145998261999e-05,4.70267667959999e-05,0.000373537289172344,0.000206456190937685,0.000174629829704491,5.6134724740681e-05,0.000260553904502412,-0.000328531191892206,-0.000871460703646227,-0.00153484586599014,0.000128399744413321,1.49260288029896e-05,-0.000155071620097598,-0.000338149605735572,-6.68579843977191e-05,-3.7650383313062e-05,-1.32747329479273e-05,2.77580207694331e-06,-7.26125456451269e-05,-6.37404331381087e-06,7.16691016413523e-05,-4.93541599139766e-05,-7.78969429137626e-05,0.000145420221885815,0.000460174066192419,0.000512591789896655,6.30040300809002e-05,-0.000253103712569442,-0.000463985483211536,-0.000921860550097369,0.000191505505411724,-0.000194772784054413,-0.000625634017838617,-0.000786587589761112
"b_CongEF",0.00210356300636891,0.0062188670147291,0.0484376430498392,-0.0765427153110745,-0.000662731504417407,0.042285699368208,0.0932444545397915,0.000463557671380166,0.00265478512231466,0.0179116873006453,0.0027960196070689,-0.00190073432589307,0.00742224230239934,0.00425888004804162,-0.00759603924363524,0.00341754246529746,-0.00138649863552347,-0.00784285517585371,0.000227297193993097,0.000333772031583146,0.000111923727882405,0.000229110603592206,0.00040473164333716,0.000403171406088097,-0.000160857493339979,-0.0024686914530258,-2.40040427872837e-06,4.58430195020242e-06,-1.29898613189111e-05,-0.00048293380768977,-0.000141696813770722,-0.00118933898280241,-0.000393453785882115,-0.000638759274290739,-0.00114471228803058,0.000971131471033153,0.000790881178940204,0.000654349774574787,0.000238641987839887,0.000757916711681592,0.000784923968431265,0.000641575016801413,0.000436827682795144,0.00140624000783638,0.000675470703183644,0.000375460517025972,-0.00019337731743724,-2.24327665759894e-05,7.58517793937655e-06,2.90313705973935e-05,7.41120373864318e-05,0.000596010331040578,0.000620807038523389,0.000599072685257423,0.000613617786538648,0.000864222486743201,0.000583963688140185,0.00058228264348726,0.000653734172446416,6.64300183508567e-05,0.000130616945217332,0.000172013339301119,0.00024467243718371,0.000250724533497384,0.00135878002713674,0.00207889416028493,0.00365549709149981,-5.45581911753009e-05,-8.59466437422983e-05,-0.000103524397619193,-8.94962419681512e-05,0.000673789383499269,0.000387264173537033,0.000336310162578544,0.000150656178588403,0.000873006938183093,0.000894644552514246,0.00095495643467393,0.00101929096940807,0.000393975098315711,0.000171051266234226,-6.97006795975074e-05,-0.000309336801061571,-0.000112962837286324,-8.04138359091461e-05,-5.17645716477583e-05,-3.51116342106811e-05,0.000205005518470865,-0.00024353024862525,-0.000434519153147492,-0.000844293977977591,4.33972499375347e-05,0.000185433582974213,0.00044999207116664,0.000468925345646649,0.000198938886870073,8.69304494398215e-05,7.70380775357218e-05,-1.32119701834526e-05,0.000392200513349987,3.17256424937598e-05,-0.000385650320559692,-0.000589196485715781
"b_Sem",0.00723469334762552,0.00232311854111315,-0.0016574329779713,-0.0243203348954543,0.0884879231457584,0.000732896860298749,0.000463557671380166,0.0259144053558219,-0.00398342997329112,0.00319175149606456,-0.00296191260907727,-0.00231983437825616,-0.00135689074541732,-0.00676673135104411,0.00105473938506511,-0.00211566777325622,0.00168113749293376,-0.000138379311418113,-0.000168692861160882,-0.00019587519811375,-0.000280862599840821,-3.87838128353967e-05,5.25853949206224e-05,0.000166754314785201,-1.58325260187547e-06,0.000267019700495854,0.000136828962832022,-4.55963019116564e-05,0.000257026507553804,-8.97693144297469e-05,4.53971626037865e-05,0.000592105894863796,0.00018007157514183,0.00047036491719236,-3.51078889027342e-05,0.000279871236329673,0.000221963930265108,0.000186474506287168,-1.42105760953082e-05,0.000256557225411249,0.000107186922685892,5.62501257440376e-05,-5.06467193287528e-05,0.000380398090548827,0.000209600788868385,0.000161928355523248,-0.00029197883242942,1.85674869199391e-05,1.31274432481529e-05,9.18903438502198e-06,-2.51954965406177e-08,0.000137327171018711,0.000287046928375881,0.000311629940124068,0.000324355944720361,0.000153792570595808,0.000509267575896514,0.000535607867319722,0.000567865671658188,7.41856967636119e-05,7.00321068543818e-05,6.90808762602575e-05,5.83243978681593e-05,0.000146286651139065,-2.74851183022546e-05,-0.000129893429480016,-0.000308851287052557,7.72159418284156e-05,3.8643646545345e-05,1.58906995287815e-05,-7.01019244506535e-05,0.000146864090085449,0.000153777590849139,0.000150252916150752,0.000129937308357173,0.000166643642709018,0.000433523043593239,0.000569369543857601,0.000730818571003903,5.74009781125228e-05,6.85225992755918e-06,-3.72541117084221e-05,-3.56929930145506e-05,6.04677033296059e-06,-3.98474170976854e-06,-1.64497780114099e-05,-2.4110950372517e-05,0.000103587699552164,0.000385142483050889,0.0005472142873351,0.000805660371788828,7.98924146397654e-05,2.46143986674117e-05,2.7191852324004e-05,8.74105203697197e-05,1.23259176015573e-05,0.000115752104430678,0.000225615696453351,0.000435098508368654,0.000117517525637603,3.86045166492939e-05,-0.000113320375685876,-0.000108729114656148
"b_ACC_1",-0.00292675588812193,0.00234231277683742,-0.00265527103013081,-0.0242223295452064,-0.0205919059284951,0.00616821259078728,0.00265478512231466,-0.00398342997329112,0.0938608713177596,0.0378591527541873,-0.00330536546633014,-0.00234608356916831,-0.00192961587927693,0.00530033160360151,0.000944108265653839,0.00535982522897149,-0.00440426338671843,-0.000593853013120412,0.000249897641828581,0.000530920469818531,2.26508100630411e-05,-8.81727730036078e-05,-0.000254484801711087,-0.000250401651910447,0.00043663107722976,-0.00137676958701577,-0.000444676443799697,0.000149541851702934,-0.000853915252562232,0.000152582094394305,0.000161340727434695,-0.00151546057426157,-0.00121824549153985,-0.00027115610326861,0.000102451105963725,-0.000560406650168842,-0.000592314912781195,-0.00053241841198676,-6.71606658602153e-05,-0.000637917726517978,-0.000166990817634259,-2.58162385060094e-06,0.000344463080105398,-0.000604251765489935,-0.00102704441132033,-0.00101964782253535,-0.000395769725245644,1.89409987439196e-06,-5.22863699844825e-06,-5.84085921404753e-06,-1.5859461578111e-05,-0.000275022190231099,-0.000744826173947959,-0.000786910178311551,-0.000812260407569479,-0.00042552196833773,-0.000916467188133633,-0.0009487299854473,-0.000984179311367177,-0.000224220681664069,-0.000481023637824665,-0.00057256913629357,-0.000669056238181904,0.000131572212592303,0.000805215647903606,0.00122635460777314,0.00211804342377873,1.82856750010311e-05,0.000109663432696526,0.000175699964849372,0.000444733567677051,-0.000374502803309513,-0.000320781829362819,-0.000311427070798246,-0.000224379242498977,0.000126224021826976,-0.000698516029163844,-0.00106963473461145,-0.00172121541698485,0.000169354580334925,0.000270612182907953,0.000367122024611342,0.000291424663004646,2.33080904075331e-05,-5.89085277943857e-07,-1.79363065106275e-05,-2.30830986400214e-05,-0.000126546816272913,-0.000879312880787917,-0.00133980993221491,-0.00199296670847266,-0.000425675735275231,-0.000628740076154703,-0.000876776914611343,-0.00120835787737339,-0.000142143582970085,-5.85323210137045e-05,-9.86551002134591e-06,-4.0983463097014e-05,-0.000208202609120358,-2.27555807821961e-05,0.000360781688674988,0.000345519120665832
"b_ACC_2",0.00461140039054651,0.0113523287672339,0.032121830311107,0.0148218080738682,-0.012307066787651,0.0106692117901836,0.0179116873006453,0.00319175149606456,0.0378591527541873,1.25987302749114,-0.0039594115055433,0.00998788922879482,-0.00543185628248906,-0.0124517704202483,0.00917111907294269,-0.00147779165537546,-0.00577870914141043,0.00670257861536145,-2.77391468052084e-05,0.00101189122921772,5.97529070097458e-05,0.000346136982739371,-0.000699915221463632,-0.00142810509139868,-0.000159288348051046,0.00060153538115222,0.00089446370364426,0.000295124480184635,-0.00263516673665886,0.000233340987397668,-0.000398298480614606,0.000407421420301231,-6.93024882722823e-05,-0.00345297037748743,-0.00246039172853822,-0.00112176800088981,-0.00145377918500169,-0.00130904575721586,-1.94237060649736e-05,-0.00138781071500691,-0.00013249357089753,0.000343534467686735,0.00143204567881661,-0.00152418379835314,-0.00133925592529718,-0.00106023158039026,0.00071251919924215,-0.00010809760001132,-5.42012103645895e-05,-1.77382994554187e-05,5.43737904467598e-05,-0.000612690325254699,-0.00132882564584203,-0.00135218962630132,-0.00134135122544894,-0.000727980321563645,-0.00240026782311824,-0.00251334685690757,-0.00268956196306753,4.1537060766508e-05,0.00013937244565599,0.000199559803422937,0.000338055336863785,-0.000215635562776292,-0.000366656589912388,-0.000441910970133142,-0.000695274883285194,-0.000124019599402129,-0.000366686168972771,-0.000480236921285017,-0.000853948219495928,-0.000903156501442532,-0.000569859988800148,-0.000479359510480208,-4.92591803054386e-05,4.24748974144395e-05,-0.00179418770671147,-0.00304520392290986,-0.00356365408879922,0.000297035752878451,0.000620980349857394,0.00101516037860655,0.00130275709227424,-9.83509719937313e-05,3.94811937771257e-06,8.0256417266662e-05,0.000120606998616875,-0.000352838855670884,0.000951939256441756,0.00185203208381113,0.0020935518187413,2.14130875553688e-05,0.000487556650286707,0.00123023240915805,0.00141920599755433,0.00020915347839449,-0.000663515775058463,-0.00143265613729169,-0.00310873892378887,0.000139562732624885,-0.000558025973024516,-0.00156869023395788,-0.0019739494018672
