"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt_ruta1","b_tt_ruta2","b_tt_ruta3","b_tt_rutaEC","b_dt_ruta1","b_dt_ruta2","b_dt_ruta3","b_dt_rutaEC","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC"
"b_dt_rutaEC",-0.00720129875845316,-0.00146538051440636,0.00273131410021104,-0.133970958276015,-0.123891686299846,-0.0822531783791038,0.021100577177082,0.762869052074986,0.284401186452842,0.749796249896935,1,0.0191717853030284,0.00544315043740401,0.0461568406343475,0.08911556297309,-0.00574805980561572,-0.00335578973142708,0.096785922450425,0.0749640129206098,-0.0144270557613762,-0.120635380274209,-0.0668680459137079,0.086284506074824,0.026374553112083,-0.0893876595632888,-0.0560367967219802,0.0695702305289217,0.00486813357192547,-0.075298315865627,-0.0367787277564018,0.0600549396563627,-0.00774171982176557,-0.0412457897958393,-0.0492657017412504,0.0192768075403377,0.000756807173662235,0.0863228554861414,0.0749826252636244,0.0921986087619106,0.000442449790195014,0.116452772239246,0.0655486324513922,0.0941489397833963
"b_CongAB_ruta1",-0.00343509716126553,-0.000116147775073092,-0.00109491469706219,0.218169754369261,-0.0555496794511689,0.0803307597762503,-0.191160959225506,-0.125073294299869,-0.0224229255460861,-0.00521976613031345,0.0191717853030284,1,0.415579964248231,0.195158337901405,0.125725177417572,0.0684198907524723,0.0648311550087724,0.122404897421778,0.0783103330265618,0.0148355374015372,0.00265373683299745,0.0223417567125699,0.0459188913166528,0.0243234427238054,0.00705810757265792,0.0206767571585323,0.0114015457730248,-0.0114233026942309,0.00786546895292359,0.0230414108906193,-0.0127015061007655,0.0429214018710989,0.0080156247744953,0.0126076272873909,0.0216961130984898,-0.0012118957909435,-0.140177823819422,-0.0705825680210665,-0.0481109294917441,-0.00120862389616472,-0.136491669350223,-0.0696243558608266,-0.0537087297737962
"b_CongCD_ruta1",-0.00290568093008587,-0.00039553784765387,-0.000933137815037142,0.167775337069185,-0.150198971589186,0.0861745489163158,-0.212890249946612,-0.122076635040032,-0.0070883009985539,-0.0224329228921081,0.00544315043740401,0.415579964248231,1,0.0589257090018362,0.231630455049727,0.0144607235361088,0.115295732090954,0.0457026107705675,0.105411222263109,0.0561049520617748,0.0142345246465424,0.0108982051280314,0.0221350210561291,0.0834368561734341,0.021937292514171,0.0162461375539832,0.0764815208693414,0.0533937068973981,0.0227399757832957,0.0337325410298639,0.0639429669785017,0.0642949150759961,0.0204907389283108,0.0208369863063687,0.0665500858297818,-0.00142362173307109,-0.0975810156476987,-0.0110947059575817,0.00267194871533322,-0.00160263720575088,-0.0939833998065677,-0.0146187749040863,0.00236782055506787
"b_CongAB_ruta2",0.00287923268422575,0.000197147182701901,0.000568957270480945,-0.0112395937921971,0.0949338795902232,-0.0341480880231093,0.0623349454087357,-0.00568133729910001,-0.129672591751314,0.0623221474068868,0.0461568406343475,0.195158337901405,0.0589257090018362,1,0.243554200493006,-0.00692085320804289,0.0808718040238714,0.0619013711137791,0.0415074090039876,-0.043295427231988,0.00220916681021104,-0.0297420686969985,0.00536145429773582,-0.0137612745977473,0.0582095195265542,-0.0253338705384831,0.0270996233310916,-0.0125608881602273,0.0695785795275488,-0.033235497297187,0.0280209761794095,-0.0298131301975308,0.0750902368958503,-0.014183852416877,0.0259914410546534,0.000648562606202534,0.0262598813243005,0.0271647596392963,0.00844337798084167,0.000733452319285782,0.0397611960246496,0.0382925335425572,0.0099581803248048
"b_CongCD_ruta2",0.000866232098763307,-0.000169666785449,0.000971291623676186,-0.0224046138241073,0.0825261271484548,-0.038955811196879,0.0594140290394373,0.0426478961817872,-0.10478556762577,0.0807126067114181,0.08911556297309,0.125725177417572,0.231630455049727,0.243554200493006,1,-0.0164406699102984,0.169650052310035,0.0724389491529102,0.0566821196182008,-0.0570577786306496,0.0180758531136303,-0.040307569593803,0.023574327262274,-0.0110642703577669,0.0227619082414546,-0.0277969574303987,0.0257204963536183,0.000608503710672687,0.0370150084069032,-0.019775912971984,0.0284426386323085,-0.00666116801659302,0.042052644054667,-0.0253485387272502,0.0278521518408741,0.000980985741593424,-0.011244341503112,0.0265529696545539,0.0229289312614421,0.000869301938535788,0.0026571702508196,0.0215829844440034,0.0214787116001782
"b_CongAB_ruta3",-0.000572327582577509,0.000480734417099666,-0.000131238314364499,0.00516890658460569,-0.00448872292830375,0.0418413831622991,-0.00975202705357333,-0.0231728150215116,-0.0178145301083391,0.000592997070903061,-0.00574805980561572,0.0684198907524723,0.0144607235361088,-0.00692085320804289,-0.0164406699102984,1,0.0513984159400299,0.0419679187022126,-0.0158112330356543,0.0059644845149289,0.00469935544512917,0.00180827302568173,-0.000324111697713052,0.0024000920663393,-0.00971115470938904,-0.00564988126516681,-0.00899365183847172,-0.00733328970649482,-0.0109585863611986,0.00592776060847237,-0.0137602345669943,-0.000209929062183867,-0.0121606417759935,0.00380997086627901,-0.0100295438449418,-5.44872668127634e-05,-0.0114638663017547,-0.0108002817670243,-0.0112724059840816,-7.20662857023213e-05,-0.0144999492141236,-0.00748879560966733,-0.0120404585234774
"b_CongCD_ruta3",-0.000555166632986528,0.00149330833248504,0.00138610392508068,-0.0773506555628156,-0.0431530628701981,0.158007342724532,-0.000586660021353464,-0.0248480788115888,-0.0513863108823595,-0.0846100393115492,-0.00335578973142708,0.0648311550087724,0.115295732090954,0.0808718040238714,0.169650052310035,0.0513984159400299,1,0.0229901281247235,0.0228552136603482,-0.00538964264530114,-0.041467327905624,-0.0361646730302104,-0.0102137993551103,0.00355722301927741,-0.0401056690891656,-0.000445514271976188,0.000457006071455272,-0.00291136898042188,-0.0388248132058264,0.0684235167968985,-0.00435877148266606,0.00952506104246812,-0.0436522908186396,0.0119409288889212,-0.00404205329078247,0.000930412449678751,0.0924256960500216,0.114028046170629,0.121113519891721,0.00109152856732389,0.0839459236684473,0.120034850227646,0.118499166782232
"b_CongAB_rutaEC",-0.00183568257182095,-5.7724710215136e-05,-1.98738623595209e-05,0.0967101972381303,0.126792224537983,0.252122554968904,0.0204056102971497,-0.0198110245026628,-0.0421253131430395,-0.0109650692348838,0.096785922450425,0.122404897421778,0.0457026107705675,0.0619013711137791,0.0724389491529102,0.0419679187022126,0.0229901281247235,1,0.740944916527792,0.0515738191209897,0.0433546728846965,-0.00534364388126772,0.057173665134997,0.067361810662824,0.0492205772748214,-0.00346222396518147,0.0593463220468881,0.0336782123062751,0.0478560816338906,-0.0180956487013358,0.0528693237874462,0.0849196669504996,0.047748114857023,-0.0208371605940727,0.121962489283356,0.000790260697894862,-0.143963074660751,-0.128745625344506,-0.168825222543308,0.000528849586531919,-0.153562262495082,-0.144384674907249,-0.156491602756947
"b_CongCD_rutaEC",-0.00144763477084851,0.000269468500248202,-8.56372857928301e-05,0.0265537568405423,0.0126871467468151,0.206759430485358,-0.000246331298208155,-0.0132936181340154,-0.0182127087140966,-0.0135121765115317,0.0749640129206098,0.0783103330265618,0.105411222263109,0.0415074090039876,0.0566821196182008,-0.0158112330356543,0.0228552136603482,0.740944916527792,1,0.0299127591891311,0.0358593130612339,-0.00829446898244368,0.0458550487031009,0.0613201255354805,0.0455450417905269,0.00364004022749006,0.0655374596352418,0.0443910906613101,0.0455488508718481,-0.00853145252337857,0.0744160920061763,0.109130018349798,0.0459187135633302,0.000130096754574241,0.169207180422892,0.000630841936703681,-0.116577684542791,-0.0896894208332355,-0.144338548703059,0.000506403906307482,-0.116879175060533,-0.0866021754682261,-0.126618988412896
"b_Sem_0_ruta1",0.00233095765199009,-0.00330570053064027,-0.00274541792037175,0.225951476939995,0.0100345723297692,0.108031116872825,-0.134143409198293,-0.000916589771511446,0.0635783654355907,-0.0348062634383538,-0.0144270557613762,0.0148355374015372,0.0561049520617748,-0.043295427231988,-0.0570577786306496,0.0059644845149289,-0.00538964264530114,0.0515738191209897,0.0299127591891311,1,0.264011731115737,0.074208432270146,0.457249050412295,0.876034324753197,0.249202065375376,0.0128908125799734,0.455428181824007,0.845373311210771,0.241010539757201,0.04866423983116,0.416688836055925,0.783949386247992,0.240036885483979,0.0453731661629435,0.304980244119209,-0.00414706210476143,-0.133731990364008,-0.110736418001511,-0.0760805582101857,-0.00417605880761318,-0.132706591984833,-0.120993191945008,-0.0992602460970765
