"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt_ruta1","b_tt_ruta2","b_tt_ruta3","b_tt_rutaEC","b_dt_ruta1","b_dt_ruta2","b_dt_ruta3","b_dt_rutaEC","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC"
"b_dt_rutaEC",-0.378522019657947,-0.0375683565748775,0.249860568443072,-0.295638328970705,-0.171674512313416,-0.233894189909509,0.166389861045184,0.869892408746616,0.232601309047876,0.914031200623665,1,-0.102636950281345,-0.0967164904541132,-0.375912832214795,0.12906169198846,0.0775698491868799,0.0064039799938971,0.0797598272655034,0.0620833388654858,-0.101927746062317,-0.174053282614622,-0.126629325668903,0.0954860711046144,-0.0305470259719854,-0.156390113772962,-0.070274949486448,0.0393500489915175,-0.0338851603137453,-0.111510251609279,-0.0159062175756221,0.0732852831611076,-0.0542679937720455,0.00956238232220508,-0.0441248155785907,-0.0484372619772193,0.0808966262435855,0.0792646131582462,0.0703662238058775,0.0733953960674323,0.0576702215279115,0.11510762962146,0.0684533186709151,0.0818666744262496
"b_CongAB_ruta1",-0.0332987396871797,0.0482275808231947,-0.148677820516873,0.264023705386955,-0.00275304690463994,0.228675288641977,-0.261211713995717,-0.164013782238786,-0.0368996879491023,-0.113154217657239,-0.102636950281347,1,0.378722006620172,0.199175038018403,0.0893390992258477,0.350999937232996,0.0363873928954698,0.149112410996517,0.106885759900471,0.0666438920445204,0.100333959111868,-0.0632411111330539,0.0366076906596459,0.0745969788879104,0.105410225797231,0.02303375650931,0.0118592325718036,0.0170346790965402,0.0967911340105169,0.0196761036288947,-0.0211833694001302,0.0730683695106762,0.0822392755236374,0.0137615262261818,0.043629918018589,-0.143481514672977,-0.141609930881975,-0.109707784562331,-0.0880178034572955,-0.156342074553099,-0.139954618013007,-0.116867725695355,-0.0960232550290568
"b_CongCD_ruta1",-0.120933573584683,0.0547605813255478,-0.0970558225756266,0.202521988878107,-0.123270934591312,0.2184944771897,-0.3010151627254,-0.176216955743351,-0.0694526427652233,-0.108493786416764,-0.0967164904541174,0.378722006620171,1,0.0147316180334643,0.234830863417188,0.0319540208829559,0.151886618829636,-0.0125461644606017,0.041120016297358,0.108686903516098,0.0172538735214222,0.106041502219077,0.0735159489307822,0.124320991365685,0.0566108092397687,0.090982616700631,0.168741089271745,0.11717374464159,0.0471206821443902,0.0913102620090715,0.128602851892368,0.0774292957845514,0.0266725695552728,0.0877180289611736,0.154361967853388,-0.128134767119412,-0.138297392950999,-0.063301171661002,-0.042392750455106,-0.156798045374577,-0.132397143410073,-0.0731283279980576,-0.0436728576534623
"b_CongAB_ruta2",0.262187997338172,-0.0331127698463343,-0.0521439074673374,0.0875402999866499,0.197648152624468,-0.0651456092152961,0.109534299901717,-0.359386867518129,-0.142163890280454,-0.373825767643038,-0.375912832214794,0.199175038018403,0.0147316180334643,1,0.154825392451444,-0.101247274119089,-0.0315355218488448,-0.00226125251971179,-0.0102097138789864,-0.0537612655389193,0.0176314514543747,-0.0417163914462881,0.0232488221657661,-0.0551514582361407,0.145565125011987,-0.00693428686241336,-0.0145779421955701,-0.0549286025105482,0.12937578189787,-0.0231698524111168,0.00604898947408644,-0.0570461456975809,0.106312020894138,0.00110379074949485,-0.000269755735281893,0.108113584571366,-0.0175812800535756,-0.0159494512432082,-0.027058622460255,0.0959694544559924,-0.0238459320931089,0.0356839218298931,-0.033690634107733
"b_CongCD_ruta2",0.106431670152349,-0.0339068676832583,0.0857694673792364,-0.0488683302187341,0.14490889409026,-0.1864661893047,0.186970548121511,0.116078368817142,-0.0841992518379536,0.1642082916359,0.129061691988461,0.089339099225849,0.23483086341719,0.154825392451444,1,-0.220131281414687,0.0999440522088275,-0.0403303059243174,0.00973497246880132,-0.074256368187685,0.0635174925490518,-0.047328569590335,0.072717325794446,-0.0292521434919499,0.118857160289896,-0.0158747160387205,0.0631918592232276,0.0159208276781804,0.128775512367659,-0.0218896370740338,0.0767154746934087,-0.0210639492444401,0.158737236063217,-0.0208229387862792,0.0308989745485186,0.104295023262383,0.0245032014899928,0.0303152834535808,0.0322744995128665,0.0923801747708151,0.0340656085832979,0.0441499382193677,0.0359500091038929
"b_CongAB_ruta3",-0.208605042575061,0.170902456561604,-0.193566532954287,0.2166746148565,-0.00291283383912745,0.364804884315326,-0.212174432277263,0.0143946358532615,0.0773984136971911,0.0857750205810281,0.0775698491868804,0.350999937232997,0.0319540208829571,-0.10124727411909,-0.220131281414686,1,0.22848826653458,0.27928692346516,-0.0658732453257279,0.146805651574403,0.039809616836557,-0.0319440638326332,-0.0449582950680915,0.109880044962862,-0.0574609324445901,-0.0653711574247349,-0.0790075382251226,0.0508970516845948,-0.0619645155832238,0.0320491251295181,-0.11128398454816,0.0705574605442127,-0.0609737936398656,-0.00679263850324862,-0.116250848990687,-0.239845609392782,-0.172538474599996,-0.196682497623531,-0.161334907279107,-0.22858182105712,-0.181978595934145,-0.199200889891361,-0.170323017833324
"b_CongCD_ruta3",-0.114441873924324,0.016792044903755,0.129687088935222,0.0781893397958484,0.028095085029975,0.141935752508734,-0.00857151255195707,-0.0610425085607893,-0.112268845669911,-0.0654478070672598,0.00640397999389714,0.0363873928954699,0.151886618829638,-0.0315355218488462,0.0999440522088278,0.22848826653458,1,-0.0370916134912521,-0.060270618340606,0.0334061077970306,-0.19233575701802,0.235864307263289,-0.0634378099730921,0.00615387267505344,-0.188883122159999,0.129429744785008,-0.0274254418601312,-0.00627132182891071,-0.20113761513148,0.238534265646836,-0.0832966408712107,-0.0404500089691447,-0.203447197168689,0.0768037534857262,-0.112812918342119,0.0709142363105236,0.142842477878823,0.143670562722783,0.167022783574946,0.08114203260232,0.138793486349498,0.0714631223302146,0.166804756430275
"b_CongAB_rutaEC",-0.0913344825501209,0.100564042634473,-0.120626899893141,0.195161571787325,0.208183480644081,0.27223397913838,-0.00341314365640877,0.00103236034962069,-0.00954842212985915,0.0547581462723506,0.0797598272655008,0.149112410996519,-0.0125461644606004,-0.00226125251971042,-0.0403303059243169,0.279286923465159,-0.0370916134912491,1,0.746190541809461,-0.0405771760940298,0.0791536004950656,-0.0498556653778746,-0.0451554781361478,-0.0282040239737656,0.0748153635288208,-0.0309375796457044,-0.0688449721595814,-0.0871573512811987,0.073620451849631,-0.0322903605603173,-0.0810999622615757,-0.0731286899782546,0.10582800942789,0.00361190509467657,-0.0242374646712139,-0.0181947366728566,-0.202476810262357,-0.236838049869556,-0.226515185544028,-0.0505060199456965,-0.21078949901778,-0.221667149454665,-0.222478227644525
"b_CongCD_rutaEC",-0.0811386318211486,0.136626068907292,-0.094415553987626,0.0426191352503658,0.0405046498575306,0.190949942144044,-0.00399376936660469,0.0180193647325626,0.0342151049122455,0.0461937480903778,0.0620833388654842,0.106885759900468,0.0411200162973537,-0.0102097138789847,0.00973497246880166,-0.0658732453257294,-0.0602706183406028,0.746190541809458,1,-0.076822027104984,0.093341758374226,-0.0203754767775488,0.0269107965035686,-0.0576482133290762,0.0926335493890968,0.0216486856200033,0.0237890273328574,-0.0669004365607777,0.0934020575182333,-0.00800621848636932,0.0238538291855113,-0.0640135445140408,0.117829151129961,0.0679190410682614,0.106235460842511,0.0266934853250812,-0.210853867715185,-0.20657415778548,-0.219039954985316,-0.00207257101253201,-0.209090002395455,-0.131641830441258,-0.205511506190159
"b_Sem_0_ruta1",-0.0094346573236511,-0.10552835050976,-0.311748860508706,0.3538680238514,0.0287903609783258,0.342073246221826,-0.377737007971893,-0.0954740098259124,0.0157325354939619,-0.104593642135335,-0.101927746062314,0.066643892044514,0.108686903516089,-0.0537612655389162,-0.0742563681876841,0.146805651574397,0.0334061077970345,-0.0405771760940347,-0.0768220271049827,1,0.286978698907027,-0.0826662511558197,0.315207297866282,0.901160582955189,0.242476195478719,-0.192854766632016,0.335870647522831,0.873653158449748,0.226199597271739,-0.113362377621243,0.259743158410465,0.783812776204341,0.212546782202946,-0.125804114326239,0.158088339828876,-0.527057460697281,-0.148064894953473,-0.117434382782917,-0.110595778311208,-0.513721059214613,-0.141982310695619,-0.171276374537672,-0.133197895993405
"b_Sem_0_ruta2",0.659854808729184,-0.117835611602131,-0.077439817023683,0.13497072652876,0.00467048873019918,0.0649489899926146,-0.122061306035761,-0.0999517043254863,0.103912381843292,-0.188717084060899,-0.174053282614592,0.100333959111874,0.0172538735214323,0.017631451454369,0.063517492549038,0.0398096168365638,-0.192335757018022,0.0791536004950536,0.0933417583742229,0.286978698907042,1,-0.425247486440806,0.433024643002056,0.370858264643187,0.937500819630084,-0.248618574518539,0.438698428503753,0.322956845077431,0.931184637881163,-0.373857115404778,0.447390444598404,0.137171290304281,0.899164769546246,-0.0927110552990218,0.379907216179342,-0.0453417203221866,-0.125258879542441,-0.0192475867822295,-0.0652161753604953,-0.0399470485512095,-0.112878023715599,0.0491412598311597,-0.0543066195288239
"b_Sem_0_ruta3",-0.383939533728407,0.386607887930338,-0.191937054983941,0.00785179511094782,-0.0565281014857922,0.0945671205677938,-0.0510996323476941,-0.173066118499961,-0.162564289179917,-0.217922595888906,-0.126629325668903,-0.0632411111330614,0.106041502219068,-0.0417163914462827,-0.047328569590331,-0.0319440638326375,0.235864307263295,-0.049855665377877,-0.0203754767775524,-0.0826662511558222,-0.425247486440793,1,0.0409897527852063,-0.123824050239251,-0.458191584903762,0.750398598714893,0.0548471983659706,-0.0873284446620289,-0.464920989386027,0.771366672466272,0.0488875826855511,-0.131192872461426,-0.473968022390492,0.701390205836272,0.0977887539927994,-0.122472258324613,-0.190715195414293,-0.326525767191414,-0.227904113146764,-0.0951294184549955,-0.199371390992404,-0.311395111827151,-0.230013890449629
"b_Sem_0_rutaEC",0.181152286467995,-0.0392179520709767,0.0540949324117269,0.0398760166631941,0.0585830153184231,-0.0436466821010046,0.0534552990110426,0.0700981221560583,0.0489885919588924,0.0415223204485426,0.09548607110461,0.0366076906596421,0.0735159489307776,0.0232488221657689,0.0727173257944428,-0.0449582950680947,-0.0634378099730885,-0.0451554781361575,0.0269107965035666,0.315207297866286,0.433024643002107,0.0409897527851974,1,0.344149385462818,0.437676882433697,0.104949401910407,0.820567653268307,0.334129779440055,0.435014717752685,0.0709414944747096,0.789538854481235,0.111221311922013,0.425954138665941,0.247412305211218,0.683225082387615,0.0635504280924386,-0.122029428839403,-0.119736816170237,-0.0917220733956708,0.0903087475040649,-0.10583196906109,-0.107994095314779,-0.0616854927378016
"b_Sem_1_ruta1",0.0473216890402567,-0.14814066305643,-0.231958353795143,0.275747737377343,0.0229392603681984,0.239434981629766,-0.289866844934721,-0.0168403659256705,0.0577338182757826,-0.0506499993269258,-0.0305470259719841,0.0745969788879168,0.124320991365684,-0.0551514582361424,-0.0292521434919514,0.109880044962865,0.00615387267504958,-0.028204023973763,-0.0576482133290683,0.901160582955194,0.37085826464313,-0.123824050239225,0.344149385462798,1,0.345739314211954,-0.210675298905817,0.433351081253856,0.925467121022099,0.332416086420263,-0.146250732640502,0.382030291895229,0.809489282007679,0.323646680946654,-0.110028150764682,0.245201378869991,-0.453239704988361,-0.137131016890496,-0.0778899053608682,-0.0801903041468001,-0.441867476787102,-0.128603331730975,-0.119274372796086,-0.0998365056926302
"b_Sem_1_ruta2",0.698662922991919,-0.12459599485938,-0.0515020596950849,0.108381252776854,-0.0236417090720182,0.0493841135933586,-0.107146272588007,-0.0935915219660018,0.093288242934842,-0.17428575108552,-0.156390113772979,0.105410225797245,0.056610809239782,0.145565125012007,0.118857160289897,-0.0574609324445943,-0.188883122160024,0.0748153635288411,0.0926335493891265,0.242476195478809,0.937500819630625,-0.458191584903807,0.437676882433837,0.345739314212153,1,-0.263395235650119,0.46387839688451,0.29770436824367,0.988299413910926,-0.396043108641884,0.479912811361611,0.10105792693099,0.958812304761844,-0.104877319747464,0.400943418843358,-0.0060778219476175,-0.119850936330845,0.00137858854056964,-0.0530461113335887,-0.00148231460165115,-0.106701588601798,0.074099878345629,-0.0414816111266644
"b_Sem_1_ruta3",-0.2439676441645,0.476984751639876,-0.188443618513774,-0.0290829737221464,-0.101362899402157,0.0555754048879986,-0.0704045001253406,-0.105776383432513,-0.0784778375098259,-0.143615840743534,-0.0702749494864486,0.0230337565093133,0.0909826167006303,-0.00693428686241294,-0.0158747160387193,-0.065371157424735,0.129429744785011,-0.030937579645703,0.0216486856200017,-0.192854766632008,-0.248618574518556,0.750398598714899,0.104949401910405,-0.210675298905837,-0.263395235650118,1,0.144791111365958,-0.154453240530877,-0.25930396571959,0.906971364569288,0.156302258294996,-0.252699027064923,-0.269202920295028,0.867158641084425,0.185703971657462,-0.0769950613866545,-0.24555216353062,-0.421137196220228,-0.279200424159911,-0.0451319948383513,-0.248136537227872,-0.39728898250118,-0.273862982126997
"b_Sem_1_rutaEC",0.187264626197834,-0.0171377909384735,0.0318519738037128,0.0307555425520195,-0.0392153245599327,-0.00590942558770268,-0.0397312705276392,0.0542972366065708,0.0639200366907202,0.00122445761082187,0.0393500489915028,0.011859232571802,0.168741089271739,-0.014577942195562,0.0631918592232277,-0.079007538225124,-0.0274254418601327,-0.0688449721595862,0.0237890273328599,0.335870647522834,0.438698428503843,0.0548471983659638,0.820567653268314,0.433351081253885,0.463878396884404,0.144791111365965,1,0.41883938450583,0.460137315802577,0.111500035606577,0.919666937111144,0.148110290164257,0.444491363598353,0.314481522840033,0.814608999936903,0.0170023906609841,-0.124208853006912,-0.0924252111090726,-0.0898428329539682,0.0502331381668861,-0.108110360268266,-0.0807600032292439,-0.0573892434529635
"b_Sem_2_ruta1",0.0427464191165467,-0.122465011034494,-0.219830732375743,0.208869384117024,0.0229194785532343,0.191436340947382,-0.231714034875386,-0.00098785484269003,0.0822715550940695,-0.0482452074168481,-0.0338851603137486,0.0170346790965446,0.117173744641588,-0.0549286025105457,0.0159208276781789,0.0508970516845936,-0.00627132182891473,-0.0871573512811975,-0.0669004365607718,0.873653158449763,0.322956845077464,-0.0873284446620238,0.334129779440057,0.92546712102212,0.297704368243552,-0.154453240530874,0.418839384505826,1,0.290160630498687,-0.0846694575310586,0.405853762448857,0.825094774364571,0.281219651171089,-0.0495267394436242,0.268702518710302,-0.432622575984389,-0.126717376099987,-0.0849424235480808,-0.0806179092796317,-0.412636252947335,-0.117446861013576,-0.106585267630577,-0.100530631931094
"b_Sem_2_ruta2",0.687050980678037,-0.112844826359386,-0.0465166819703094,0.0882448310565372,-0.0442421165695162,0.0333546902014152,-0.106638138840818,-0.0544762681981496,0.0945363031468248,-0.130524907902358,-0.11151025160925,0.0967911340105633,0.0471206821444285,0.129375781897855,0.128775512367649,-0.0619645155831921,-0.201137615131483,0.0736204518496526,0.0934020575182596,0.226199597271751,0.931184637881003,-0.464920989386004,0.4350147177526,0.332416086420303,0.988299413910222,-0.259303965719539,0.460137315802443,0.290160630498625,1,-0.39710493594258,0.488759492639588,0.0867640583859665,0.968495368614701,-0.0908071201915611,0.408628241923284,-0.00760612540415344,-0.120919261936966,0.00390780389588879,-0.0561280000064729,-0.000661984074980517,-0.107668321783363,0.0886779699480843,-0.0426378723208397
