"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"tau_PrPer_3",0.000407390088747935,0.000277074983592839,0.0192601176587593,-0.000953353938997114,0.000689120672152501,-0.00795018149312287,-0.00809123284409454,0.00384342374790632,0.00198920430353657,-0.00422523141627503,0.000529181692709727,-0.00544150589847951,0.000986955494475713,0.00619146778355321,0.039257626412121,-0.0319078339639464,0.0177525602006993,-0.573291384100189,0.183223562835108,0.0320597142735367,-0.0575843341001259,0.0364634424036226,-0.0227940001822334,0.0798623708903453,-0.257359227512633,0.515192655924757,1,0.644359419787764,0.310700795105012,0.220795003464464,0.0677924390504058,-0.0177384025957169,-0.0224982507367869,-0.0395402168572602,-0.0503571643314045,-0.050378874184708,0.145037214940129,0.0255230134111831,-0.00605496845613602,-0.0214753953916219,0.124172199393313,0.100078677126526,0.0813791645914918,0.0686798755253988,0.0695352534365237,0.0562988374092202,0.048253568603488,0.0393557168348644,0.0120184163031212,-0.0310200321740213,-0.0579673507476025,-0.0610477634231169
"tau_PrPer_4",6.94628042282845e-05,9.27145916270797e-05,0.0132620464220796,-0.00146820967389322,0.000455178873205627,-0.00643750953649388,-0.00567515503850968,0.00378982834929876,0.00211379878244755,-0.00274438326935919,0.00070826735287091,-0.00438210905409321,0.000716819033264823,0.00424138026038075,0.0307395929873017,-0.0207188196558209,0.0142530167088516,-0.648575593834513,0.145319879236597,0.000912475704028149,-0.00827245088364795,0.00351719853640273,-0.0507684034382054,0.0760710386953009,-0.402644064357569,0.2757296119326,0.644359419787764,1,0.179037960600458,0.0659975329119058,-0.0327178316194082,-0.0610511473324521,-0.0106602222257406,-0.0165027921905291,-0.0189836975525018,-0.01818403077667,0.059772682958887,0.018391644213786,0.00422618526318133,-0.000923505192649253,0.0464694833583421,0.0314986473915665,0.0198613437760021,0.0115215338701339,0.057433696576333,0.0580641518014334,0.0570311033926772,0.0536666562842839,-0.014608088927678,-0.0497463606764179,-0.0691371201915666,-0.0709800619723447
"tau_AmbTr_1",0.00028144037581568,0.000326059451880098,0.0147115095464406,-0.000255567762706498,0.000114306952288524,-0.00516825003069048,-0.00657528721250856,-0.000235152238149107,0.00280259748385685,-0.00253219632922383,-0.00156381163485442,-0.00304703739820796,0.000348029303103394,0.00364571519082849,0.0295749813419048,-0.00290913836876516,0.0286577895387427,-0.0516927105271824,0.550869787594311,0.049115947485026,-0.0716712348327305,0.100797269997807,0.0153052035487127,0.0375953028876391,0.194666600655943,0.418910755206292,0.310700795105012,0.179037960600458,1,0.496938795300115,-0.000562919830664001,-0.173282574783127,-0.0340193680230521,-0.0583913419292203,-0.0736273947714945,-0.0733322926247771,0.208807599206015,0.0664308850637808,0.0234289917720348,-0.0108995635295591,0.204417198611937,0.183501509692791,0.166005699319211,0.15258630644067,0.0769462201717237,0.0504186848132316,0.0337659282387124,0.0200210006918996,0.0638997094777319,0.0300905113869424,0.00298514555823171,0.000527190378501401
"tau_AmbTr_2",0.00151657037688363,0.000953657943428907,0.0166211233206931,0.00242341074402187,-0.00182293191208367,-0.00752054306936687,-0.00850374961007299,-0.00422152042987231,0.00582454416801042,-0.00270974259165291,-0.00208942103120687,-0.00126636731256502,0.00045089865048266,0.00274700886296003,0.0429521103233385,0.0224904028938404,0.0508212469845703,0.130219962219195,-0.0564569304516998,0.102802800655813,-0.16959728646578,0.10460993360438,0.093549688074082,0.00365560174850595,0.390634477953004,0.458871586705624,0.220795003464464,0.0659975329119058,0.496938795300115,1,0.5430657664965,0.323260717897655,-0.0383631866391659,-0.075242076972938,-0.102977539370174,-0.105907606753269,0.276097509445601,0.0144806017110609,-0.040417012664097,-0.0790627404370014,0.248720020821032,0.219041914746111,0.19483702914468,0.183569022822764,0.0253552269465143,-0.0176202884459161,-0.0396165393322635,-0.0580805765660066,0.0812749894169355,0.059292813252768,0.0356946213070921,0.0317136423249593
"tau_AmbTr_3",0.00214767242811011,0.00122206449417621,0.0119414701681828,0.00386645593383656,-0.00292776823018948,-0.00688995746616028,-0.00676874294894546,-0.0060962825522858,0.00696576150860314,-0.00141387606493877,-0.00192881953023845,0.000908597663234759,0.000153330151390048,0.000478478943184619,0.0400512916863196,0.0427212419994823,0.0560382597091341,0.214819813164683,-0.523759764203589,0.0998683980513571,-0.185564099870894,0.0632550761764657,0.113735847692021,-0.0123757054549942,0.377902763385913,0.284126181120729,0.0677924390504058,-0.0327178316194082,-0.000562919830664001,0.5430657664965,1,0.703086516694423,-0.0274102668774388,-0.0588861949419397,-0.0842977481113911,-0.0879452001718917,0.217611223679186,-0.035098314548344,-0.077156143384991,-0.104799983819933,0.183722688911443,0.16007042253525,0.140918672473549,0.136262736164031,-0.0230642440093549,-0.0599235461867255,-0.0761309717133009,-0.0903023462699784,0.0560069396486249,0.0495214453026784,0.0377044068503558,0.0339928950272205
"tau_AmbTr_4",0.00217502477301427,0.00120604718056699,0.00883721772031508,0.00395771581265365,-0.00289480099219444,-0.00617351376632707,-0.00531109791711354,-0.00621020283323301,0.00664068396046325,-0.000628572647962625,-0.00165341732192715,0.00158372393586312,1.0729460283003e-05,-0.000522562415130447,0.0352177433755771,0.0475047348928415,0.0536240682250425,0.220066197903074,-0.613130428818147,0.0887098365752364,-0.174762754617315,0.0399902548922492,0.106141592014178,-0.0164113898472403,0.314820435935683,0.152154962579439,-0.0177384025957169,-0.0610511473324521,-0.173282574783127,0.323260717897655,0.703086516694423,1,-0.0183930864355787,-0.0434147261364238,-0.0647247394665819,-0.068350606346688,0.159615573682141,-0.0556677401795867,-0.0851063233023758,-0.106108103327283,0.13066348386298,0.116262307411426,0.103588666915435,0.103860465063041,-0.0408279513700422,-0.0690208094531027,-0.0802321296577575,-0.0908176571994301,0.0365620309209278,0.0381302010499719,0.0331565965685319,0.0299302269588524
"tau_ComVrb_1",-0.000569194026434578,-0.000365783374779178,-0.00644508231249858,-0.000794962675531343,0.000116213498477552,0.00127052973954102,0.000947699759834976,0.00111505027562815,-0.001297886318076,0.000312977610066289,0.00041906536938362,0.000678800800130924,-0.000179459390481695,-0.000481782164815233,-0.0104960232200233,-0.0081681244249315,-0.0137639673690374,-0.0038953710766924,0.00161378761341205,0.0603794515186423,0.0105886073327336,-0.0112353031426033,-0.00771081977520979,0.00184113088590744,-0.0320660829083383,-0.0384417506940495,-0.0224982507367869,-0.0106602222257406,-0.0340193680230521,-0.0383631866391659,-0.0274102668774388,-0.0183930864355787,1,0.551278315249412,0.314858055641101,0.218228658860999,-0.071986197890084,-0.0371596866832904,-0.0223466529648183,-0.010308294746218,-0.0643460699832342,-0.0505787945789226,-0.0404032809270644,-0.0342763223004986,-0.0225699520883112,-0.0117242336434118,-0.00568528320556337,0.00010258914467816,-0.0284717656858605,-0.0192736177477761,-0.010594485234603,-0.00892590125278671
"tau_ComVrb_2",-0.000708821559774125,-0.000466361187596769,-0.0090200101673781,-0.00113891540254618,0.000355091399760358,0.00257352320082823,0.00248589668730972,0.00174801938579593,-0.00191308507107747,0.000865077432010299,0.000807196734985011,0.000334945397953806,0.000321392884029411,-0.00104803485952608,-0.0131571173572468,-0.00885279055520968,-0.0173249399054012,-0.0216058375544737,0.00638732123130312,-0.0737655377476464,0.0632299984878548,-0.03145858281962,-0.0246335758396137,0.00769915865230043,-0.0664551015530976,-0.0732500287208008,-0.0395402168572602,-0.0165027921905291,-0.0583913419292203,-0.075242076972938,-0.0588861949419397,-0.0434147261364238,0.551278315249412,1,0.603974393164945,0.441980919982657,-0.131512241879797,-0.0262665471805872,0.00167068121291962,0.0212349477985862,-0.115710642141324,-0.09553055363535,-0.0800739812021489,-0.0723857380746053,-0.0310827712766234,-0.0118547486626147,-0.000851908137772398,0.00932115637106123,-0.0505704918904189,-0.0389502818260209,-0.0252715875320497,-0.0223248314799879
"tau_ComVrb_3",-0.000503221179136747,-0.000340525634293231,-0.00924370211291218,-0.00102548285578085,0.00060624290280911,0.00323594214711706,0.00338006936306091,0.00187042795387763,-0.00189886403456618,0.00117201741562516,0.000962092201877932,-0.000441208120887271,0.000983606410139706,-0.0013860293117493,-0.0108369489046581,-0.00551160277620489,-0.0137468754776562,-0.039907059381718,0.0114299280776683,-0.237119609681263,0.112010120562663,-0.0481697504446475,-0.0397786806613767,0.0136005488353836,-0.093674177491834,-0.0986357915324006,-0.0503571643314045,-0.0189836975525018,-0.0736273947714945,-0.102977539370174,-0.0842977481113911,-0.0647247394665819,0.314858055641101,0.603974393164945,1,0.743864316754235,-0.171580104697539,-0.0059475670632276,0.0305013322172139,0.0541394604087556,-0.149223739973048,-0.125983305829324,-0.108545171681846,-0.101396950606791,-0.0328568974901514,-0.00844101980969888,0.00587154058672099,0.0190877078997701,-0.0647648726542963,-0.0537037355704211,-0.03744496131294,-0.0336145125389564
"tau_ComVrb_4",-0.00031213484171341,-0.00021043759957583,-0.0082569864326879,-0.000807892828818911,0.000722501875220033,0.00341993033379938,0.00361459283639015,0.00166072414951468,-0.00160222451435251,0.00118769142330938,0.00096096811914332,-0.000887021613786631,0.00122996836597343,-0.00137533943100241,-0.00835797755372472,-0.00298699944264378,-0.0102454600417713,-0.0441585089604677,0.0131095209437175,-0.300015724016062,0.122634139262537,-0.0508453121628522,-0.0426055910400376,0.0144577447715802,-0.0969986787800453,-0.100931677386894,-0.050378874184708,-0.01818403077667,-0.0733322926247771,-0.105907606753269,-0.0879452001718917,-0.068350606346688,0.218228658860999,0.441980919982657,0.743864316754235,1,-0.173474121039604,0.00323348305540863,0.0398871034334406,0.063018233893591,-0.150071023395702,-0.127307054345873,-0.110656803667784,-0.104522635877598,-0.0303907363951212,-0.00624281321093501,0.00816465009322953,0.0215233576589128,-0.064390373746859,-0.0547596481231283,-0.0388313549299305,-0.0349579981936032
"tau_ComAfec_1",0.00288045231406042,0.00188670682714532,0.0337658368083039,0.0040621628278388,-0.00148430662935985,-0.0135485006603367,-0.0123217816012873,-0.00640751551324452,0.00786146425494764,-0.0039679114927799,-0.00284557673496011,-0.00199063825292825,-0.000723980526040666,0.00451586051211803,0.054570432434044,0.0354524575775866,0.0757034915392355,0.0777108997579712,-0.0262902788264535,0.145494771126616,-0.281714255374513,0.156443747778121,0.0946386872846766,-0.0393477402776804,0.238615842108701,0.269434152273701,0.145037214940129,0.059772682958887,0.208807599206015,0.276097509445601,0.217611223679186,0.159615573682141,-0.071986197890084,-0.131512241879797,-0.171580104697539,-0.173474121039604,1,0.114942083046366,-0.0424222077086769,-0.124252861586748,0.443560549450616,0.369119658678143,0.310728121536395,0.282255945709823,0.10907185120234,0.0383909664920827,-0.00241673462706325,-0.0397059148782303,0.189007222651019,0.151211376614752,0.102675020749851,0.0921120125711287
"tau_ComAfec_2",-0.00389719761064512,-0.00257907270090481,-0.0129829153654149,-0.00412803156612887,-2.80179643564298e-05,0.0148311374389567,0.0151807837002193,0.0093720644409478,-0.0100228912614465,0.00481617300074824,0.00483538084157921,0.00400102573527124,-0.00102055673018077,-0.00494533376819788,-0.0654502642535336,-0.0378848090020644,-0.101145558688501,-0.0894694512684375,0.0250443694008073,-0.125674387696617,0.69792985908821,-0.130702573738365,-0.106109131868053,0.0843154850286829,-0.0160335123025779,0.028255670250895,0.0255230134111831,0.018391644213786,0.0664308850637808,0.0144806017110609,-0.035098314548344,-0.0556677401795867,-0.0371596866832904,-0.0262665471805872,-0.0059475670632276,0.00323348305540863,0.114942083046366,1,0.804908991678927,0.683763416958523,0.0466911414921187,-0.0551804450661897,-0.0876205401417112,-0.100732976661758,0.093862350485556,0.104350817051547,0.106221460038063,0.100431277898044,-0.0182374596182912,-0.0636268532729584,-0.0858196180980954,-0.0880451164431466
"tau_ComAfec_3",-0.00476022855381034,-0.00317090770213112,-0.0205297827833208,-0.00529004449110395,0.000373068596858841,0.0188738907834127,0.0193222593624247,0.0108436629509371,-0.0133486978863077,0.00576484311563907,0.00602945191028912,0.00493894651846838,-0.000657538742262747,-0.00625436658324083,-0.0809685400811968,-0.0501942910842036,-0.125165089255998,-0.10176434207472,0.0273627943958629,-0.158430585609392,0.773865267350008,-0.171406735887124,-0.109092870420497,0.0830083178236064,-0.0604967235383004,-0.026128675991425,-0.00605496845613602,0.00422618526318133,0.0234289917720348,-0.040417012664097,-0.077156143384991,-0.0851063233023758,-0.0223466529648183,0.00167068121291962,0.0305013322172139,0.0398871034334406,-0.0424222077086769,0.804908991678927,1,0.807089462790413,-0.0572622337828888,-0.142316954432328,-0.155828914895905,-0.159641942196182,0.0598338277946251,0.0811484210768577,0.0900280161466194,0.0909351620723673,-0.0529125301010751,-0.087968955383037,-0.0993430679941606,-0.0997228736696749
"tau_ComAfec_4",-0.00491529795691685,-0.00329667605119543,-0.0239762675965883,-0.00562352801456013,0.000736411435536937,0.0197430457620267,0.0201234859488279,0.0115232113725658,-0.0146771192083746,0.00580373724234816,0.00665940992975397,0.00486361605553465,-0.000404223972680911,-0.00636473978119547,-0.0852397528005666,-0.0566380689002886,-0.13293020761419,-0.125548661174961,0.0229623466717311,-0.174736168835414,0.782325897668257,-0.176178726893474,-0.115565755071902,0.0804236640719635,-0.103398981654373,-0.0622122553598045,-0.0214753953916219,-0.000923505192649253,-0.0108995635295591,-0.0790627404370014,-0.104799983819933,-0.106108103327283,-0.010308294746218,0.0212349477985862,0.0541394604087556,0.063018233893591,-0.124252861586748,0.683763416958523,0.807089462790413,1,-0.118328526234562,-0.190351565568323,-0.194547210958287,-0.193632231148244,0.0400090406299573,0.068690703930085,0.0823894998776125,0.08842496299727,-0.0749975793325067,-0.103171213258953,-0.107060365268091,-0.106036507223174
"tau_ConCl_1",0.00297604499595783,0.00194970817544593,0.0326448076530122,0.00369913967108669,-0.000454440491672014,-0.0137567337839993,-0.0124755071720266,-0.00726880664290864,0.0083529270354084,-0.00334630662676622,-0.00311808066429294,-0.00150216119718554,-0.00140149014645347,0.00502636824270157,0.0605069779985,0.0455602956550517,0.0883319314541116,0.08382645977233,-0.00232141642306393,0.123183483498135,-0.245019079870071,0.527165764473575,0.0852960226282279,-0.0386955583689927,0.22719092919563,0.242903918954093,0.124172199393313,0.0464694833583421,0.204417198611937,0.248720020821032,0.183722688911443,0.13066348386298,-0.0643460699832342,-0.115710642141324,-0.149223739973048,-0.150071023395702,0.443560549450616,0.0466911414921187,-0.0572622337828888,-0.118328526234562,1,0.749534325430418,0.636903368512109,0.580871552718125,0.0977280596397073,0.0333590875560779,-0.00329206308913303,-0.0366007183329369,0.172560423585283,0.139760774918035,0.0953181137125388,0.0858486259839806
"tau_ConCl_2",0.00376270888900223,0.00249000741633263,0.0367875073243242,0.00392951765329951,0.000107829012439054,-0.0170569564687181,-0.015808518481499,-0.00959200664782782,0.0113295388181393,-0.00457395694046677,-0.00464698422238176,-0.00291016156156538,-0.00116051749431217,0.0067563475140694,0.0862405523439486,0.0606894338011682,0.124796474245247,0.104263872990301,0.0110673863426054,0.120918591547335,-0.316659205769149,0.729439862355252,0.102419669088361,-0.0606659881652734,0.21685834074463,0.211090457812022,0.100078677126526,0.0314986473915665,0.183501509692791,0.219041914746111,0.16007042253525,0.116262307411426,-0.0505787945789226,-0.09553055363535,-0.125983305829324,-0.127307054345873,0.369119658678143,-0.0551804450661897,-0.142316954432328,-0.190351565568323,0.749534325430418,1,0.843933070860614,0.767744048926043,0.0629979765602957,0.00203627692732808,-0.031624811500399,-0.0608278345789516,0.161263590444125,0.143961041302113,0.108451421816385,0.100238376289005
"tau_ConCl_3",0.00332151962463676,0.00225178947607656,0.033845041421826,0.00288569182922235,0.000644847616553479,-0.0150897516582964,-0.0137596043361464,-0.008858617930503,0.0100933618014428,-0.00439852462561315,-0.00426119121961546,-0.00254878166489122,-0.000922101226081973,0.00660802758193935,0.0816095456479517,0.0554564661675635,0.116659876607236,0.112178496554675,0.0168667257100028,0.115774523639119,-0.313227102617846,0.773050382350383,0.107776364184865,-0.064471506396151,0.205339658552533,0.18566403195741,0.0813791645914918,0.0198613437760021,0.166005699319211,0.19483702914468,0.140918672473549,0.103588666915435,-0.0404032809270644,-0.0800739812021489,-0.108545171681846,-0.110656803667784,0.310728121536395,-0.0876205401417112,-0.155828914895905,-0.194547210958287,0.636903368512109,0.843933070860614,1,0.885811129806278,0.0409956969947383,-0.0153752600056616,-0.0460042762810489,-0.0720095985659905,0.145075835593958,0.135048929078418,0.105619918157087,0.0983176585800354
"tau_ConCl_4",0.00290462053982413,0.00197959537992229,0.0297300715370356,0.00236105045732091,0.000822655529895657,-0.0129904294605786,-0.0116586903079356,-0.00798440128910527,0.00800559533238153,-0.00402743857886661,-0.00362686383307617,-0.00177481254759705,-0.000851959917261479,0.00595091508894827,0.0700034073616501,0.0477533850804252,0.100540646701356,0.123254424746638,0.0135728703980781,0.119946268531473,-0.307225068949321,0.75373997943916,0.11506687887821,-0.0645492214217707,0.20404063830152,0.171507910774211,0.0686798755253988,0.0115215338701339,0.15258630644067,0.183569022822764,0.136262736164031,0.103860465063041,-0.0342763223004986,-0.0723857380746053,-0.101396950606791,-0.104522635877598,0.282255945709823,-0.100732976661758,-0.159641942196182,-0.193632231148244,0.580871552718125,0.767744048926043,0.885811129806278,1,0.0280427296337084,-0.0268786712214319,-0.0561579514148116,-0.0809422746479544,0.137033645331024,0.130426607109612,0.104180763490235,0.0970994263353236
"tau_Ans_1",0.000855427690720686,1.88429061978648e-05,0.0348337227483902,-0.000832240445795455,0.000158173311659679,-0.0108951829829085,-0.00436327558398497,0.00492797482994848,0.00750281957333443,-0.00323935085990267,0.00199456841329228,-0.0038694731074635,-0.00113679375898063,0.00171958803515396,0.0789928424537075,0.0223930508073075,0.0576495502650981,-0.0740386369563131,0.0643505266419968,-0.0138383644960969,0.0395227980397922,0.0165260063666164,-0.65986895450402,0.174478289746045,-0.0252081533032161,0.0520571508456629,0.0695352534365237,0.057433696576333,0.0769462201717237,0.0253552269465143,-0.0230642440093549,-0.0408279513700422,-0.0225699520883112,-0.0310827712766234,-0.0328568974901514,-0.0303907363951212,0.10907185120234,0.093862350485556,0.0598338277946251,0.0400090406299573,0.0977280596397073,0.0629979765602957,0.0409956969947383,0.0280427296337084,1,0.843254560273253,0.761172629153072,0.676988051564524,0.190764188981571,0.0138316189535234,-0.126635335762851,-0.141021838777364
"tau_Ans_2",0.000230963217985029,-0.000499281636432061,0.0338623159493133,-0.00258896545483991,0.000676041953956622,-0.010235566096753,-0.00272565522257174,0.00865782455948094,0.00881128265463209,-0.00376918724620831,0.0030377784852184,-0.00539305950440191,-0.00183838059009937,0.00235848296672949,0.0876997791569299,0.0159918375668317,0.0571631453822212,-0.100349165291545,0.0736161341738881,-0.0315146726549364,0.0974038792174583,-0.018052290237789,-0.847722002999474,0.306478083595488,-0.0697858029467242,0.0147121582813585,0.0562988374092202,0.0580641518014334,0.0504186848132316,-0.0176202884459161,-0.0599235461867255,-0.0690208094531027,-0.0117242336434118,-0.0118547486626147,-0.00844101980969888,-0.00624281321093501,0.0383909664920827,0.104350817051547,0.0811484210768577,0.068690703930085,0.0333590875560779,0.00203627692732808,-0.0153752600056616,-0.0268786712214319,0.843254560273253,1,0.926807162069008,0.847840518885296,0.0273414553629044,-0.150953717068032,-0.277239810805537,-0.286107087807945
"tau_Ans_3",1.63804323276453e-05,-0.000708559335441843,0.0326139017373774,-0.00315681621995861,0.00108635155100476,-0.00918382196361947,-0.00142045077047326,0.0105060003473525,0.00881003239604926,-0.00389019945242042,0.00361523979820758,-0.00616908562586249,-0.00237386279131263,0.00280862030299497,0.0894582362689225,0.00970064569036106,0.0536261766971604,-0.11162216202482,0.0745015934963787,-0.0432110725300995,0.126026682261444,-0.0360743996234152,-0.907373290623366,0.374433788516431,-0.091396869741842,-0.00520155845615853,0.048253568603488,0.0570311033926772,0.0337659282387124,-0.0396165393322635,-0.0761309717133009,-0.0802321296577575,-0.00568528320556337,-0.000851908137772398,0.00587154058672099,0.00816465009322953,-0.00241673462706325,0.106221460038063,0.0900280161466194,0.0823894998776125,-0.00329206308913303,-0.031624811500399,-0.0460042762810489,-0.0561579514148116,0.761172629153072,0.926807162069008,1,0.90906344542526,-0.0709661837560214,-0.245246761482851,-0.354950912331619,-0.359735372387395
"tau_Ans_4",-0.000242583261313499,-0.000843608561973151,0.0278910848330506,-0.00346498232492928,0.00133063706118048,-0.00696453973929034,0.000186892018103056,0.0113519917839638,0.0077769686769683,-0.00354995082710328,0.00395166375699927,-0.00633790102716908,-0.00285649617096306,0.00260818964295908,0.0805799461106442,0.003454625085225,0.044363153336402,-0.118086415637369,0.0762811925406798,-0.0534656214153147,0.145525945208071,-0.0487422353176484,-0.920929713798913,0.410857757706925,-0.107650528621427,-0.0226881239321701,0.0393557168348644,0.0536666562842839,0.0200210006918996,-0.0580805765660066,-0.0903023462699784,-0.0908176571994301,0.00010258914467816,0.00932115637106123,0.0190877078997701,0.0215233576589128,-0.0397059148782303,0.100431277898044,0.0909351620723673,0.08842496299727,-0.0366007183329369,-0.0608278345789516,-0.0720095985659905,-0.0809422746479544,0.676988051564524,0.847840518885296,0.90906344542526,1,-0.154021010712938,-0.317761181854014,-0.403391425749276,-0.401699235193988
"tau_StrC_1",0.00157982924279123,0.00131873417965844,0.00897368420012703,0.00377189347307607,-0.0011318532621014,-0.00558009751517496,-0.00557704020844131,-0.00930936812845762,0.000360766623059332,0.000123954680296196,-0.00256384012029968,0.00370547984146692,0.0021827303702322,-0.00157498414064865,-0.00535922904346071,0.0272629223923322,0.0169367938886393,0.0675101282650838,0.00174017898225526,0.0446646592851525,-0.138720354482268,0.0922892055096064,0.19433617638944,-0.639536587767834,0.0980257649612463,0.0685526283958278,0.0120184163031212,-0.014608088927678,0.0638997094777319,0.0812749894169355,0.0560069396486249,0.0365620309209278,-0.0284717656858605,-0.0505704918904189,-0.0647648726542963,-0.064390373746859,0.189007222651019,-0.0182374596182912,-0.0529125301010751,-0.0749975793325067,0.172560423585283,0.161263590444125,0.145075835593958,0.137033645331024,0.190764188981571,0.0273414553629044,-0.0709661837560214,-0.154021010712938,1,0.8130604884509,0.67839716031675,0.650810435509117
"tau_StrC_2",0.00133486223431232,0.00146760499998348,-0.00487371657202399,0.00429051361497781,-0.00110586653137862,-0.00271513588063781,-0.00483835101565963,-0.0126528126424374,-0.00157333896656817,0.00116983417888445,-0.00373000775809317,0.00574985262423963,0.00297149545167311,-0.00254471567705516,-0.0370824525160004,0.024345382819894,-0.00128525231923247,0.106373377403318,-0.0136078351194275,0.0550254602141595,-0.164789647097617,0.0929542641718362,0.344601130029859,-0.851740094151049,0.106924089906852,0.0342168263705005,-0.0310200321740213,-0.0497463606764179,0.0300905113869424,0.059292813252768,0.0495214453026784,0.0381302010499719,-0.0192736177477761,-0.0389502818260209,-0.0537037355704211,-0.0547596481231283,0.151211376614752,-0.0636268532729584,-0.087968955383037,-0.103171213258953,0.139760774918035,0.143961041302113,0.135048929078418,0.130426607109612,0.0138316189535234,-0.150953717068032,-0.245246761482851,-0.317761181854014,0.8130604884509,1,0.872319645403956,0.843096268368096
"tau_StrC_3",0.00084346113573168,0.00137215332474302,-0.0178824199607515,0.00408847001883485,-0.000860438561053723,0.0019325873267702,-0.00204635688901487,-0.0134337081910016,-0.0039770956345285,0.00247972322183004,-0.00445799798908977,0.00701154938848773,0.00293360345166554,-0.00352840757935553,-0.0685029755886929,0.0166687387907352,-0.0245169256927048,0.120884510487832,-0.0220517893328419,0.0488460092812147,-0.155974725202252,0.0793489288384489,0.420851550266479,-0.912569433411889,0.100408705106644,0.0049314453532589,-0.0579673507476025,-0.0691371201915666,0.00298514555823171,0.0356946213070921,0.0377044068503558,0.0331565965685319,-0.010594485234603,-0.0252715875320497,-0.03744496131294,-0.0388313549299305,0.102675020749851,-0.0858196180980954,-0.0993430679941606,-0.107060365268091,0.0953181137125388,0.108451421816385,0.105619918157087,0.104180763490235,-0.126635335762851,-0.277239810805537,-0.354950912331619,-0.403391425749276,0.67839716031675,0.872319645403956,1,0.949284097576547
"tau_StrC_4",0.000803144979360009,0.00134158457530353,-0.0185681400201399,0.00400402849106165,-0.000826090043798608,0.00212598575731552,-0.00211457223640664,-0.0131748552609497,-0.00406613027607176,0.00245883532254997,-0.00435114115190006,0.00690747478091962,0.00292922789800538,-0.00350851323427997,-0.0682607287209218,0.0153347775889034,-0.0251128364554026,0.120976545762844,-0.0204918514846123,0.0456382928719039,-0.150534808648981,0.0763364294972421,0.416697332534772,-0.903545214777664,0.0977601216023275,0.000966016156470598,-0.0610477634231169,-0.0709800619723447,0.000527190378501401,0.0317136423249593,0.0339928950272205,0.0299302269588524,-0.00892590125278671,-0.0223248314799879,-0.0336145125389564,-0.0349579981936032,0.0921120125711287,-0.0880451164431466,-0.0997228736696749,-0.106036507223174,0.0858486259839806,0.100238376289005,0.0983176585800354,0.0970994263353236,-0.141021838777364,-0.286107087807945,-0.359735372387395,-0.401699235193988,0.650810435509117,0.843096268368096,0.949284097576547,1
