"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",-0.0425030206622279,0.00985953103665181,0.0391596703123577,-0.238374090565108,0.0928367422039729,-0.0302214565194433,-0.0160082919180693,0.0594707285880379,-0.170640723423262,-0.00282115990305142,1,-0.0640232354377355,0.112774597782453,0.12094849427573,0.141963815793074,-0.0311587008328784,0.0881651987879328,0.0447588203177849,-0.0818826966037551,0.0299634576821203,-0.119512780481172,0.0800742131943343,0.0724839719780321,-0.0744601066802179,0.0694341844634681,0.0605848302042341,0.0671049714331381,0.0567267026269131,0.0266710730390181,0.120850913468756,0.0713620563986649,0.0453317111817541,-0.0143632495282271,-0.0416324661230929,0.0270813519636695,0.00239378032427031,0.0690071745024373,-0.0219524705831435,-0.0897519448363786,-0.102143928903368,0.0271308271660708,0.109030584328412,0.150265935415951,0.117975302641032,0.0074201320639578,-0.0593935719655273,-0.0748888501183608,-0.0838035856272433,0.0399706890770818,0.0550446707029594,0.0621286605753376,0.0769548677645525
"b_SI_PANEL",-0.0690380823479135,-0.119271362038388,-0.0229238065498475,0.0684741451086698,0.0117670498525748,-0.0326521940909979,-0.0519337682428922,-0.134081917919842,-0.0991139287361802,-0.0694991126821487,-0.0640232354377355,1,-0.130208069353524,-0.0823625345979961,-0.0519374143192092,0.0155589164866064,-0.0652920900229769,0.0133099215838411,-0.027645236866166,-0.0505705903096446,0.0358097035765823,0.0382352522260885,0.0773912785923151,0.0466861250368087,-0.00345599312049431,0.0260130866330283,-0.069914316526585,-0.0276664356309938,-0.00993455352586936,-0.00923851599851125,0.000574800262377617,0.0307604884607858,-0.0215777662289242,-0.0760850332315844,-0.0936027760291165,-0.0341358450033489,-0.0430898450731265,0.00460244420874843,0.0483138921578613,0.0512938783164928,-0.0156859402695382,0.0148771082625112,-0.00233847000323911,0.0609283139914757,-0.0714420836197181,-0.075877740782925,-0.0800701186269937,-0.0187369563766152,-0.0595019948964326,-0.0831197012125442,-0.0228431846601967,-0.00763767176212489
"b_SI_ZER",0.0514194523538913,-0.0020860542016374,0.125646022637857,-0.0223677324738449,-0.0201535234622955,0.0975778666134364,0.0817277420060571,0.00215119230737315,-0.0953996703168106,0.045575394006996,0.112774597782453,-0.130208069353524,1,-0.087020082472504,0.000534533896721463,-0.0763522609008333,0.00125727444764314,0.00811038665284399,-0.0626395343322877,0.105756366031748,-0.17577217961361,0.0106288851296972,0.137284005649185,-0.0110981003084951,0.045940954613169,0.0685484034144324,0.0964262311690898,0.0380414244419133,-0.0535363660673927,0.0119433762943788,0.141983104423265,0.146417147666084,0.0087863356463828,0.0700942065866344,0.0445470785195472,-0.00687784943415891,0.0572993883731761,-0.146420619044163,-0.164390121907418,-0.192568284632047,0.00510281144546554,0.0379848352675407,0.0580236427097743,0.0563640701023762,-0.0489273774436056,-0.0882140575836726,-0.102789385052971,-0.108085801039041,0.0388006169282162,0.0698415141982556,0.0444147087540473,0.0468138773056115
"b_Si_MTRP",0.101277961351351,0.236779623262074,0.0479284393734765,-0.185293341071976,-0.0415351580769518,-0.113314503857212,0.0520918160963937,-0.0347964981309999,0.082252154146209,-0.032351216321667,0.12094849427573,-0.0823625345979963,-0.087020082472504,1,0.00590999054114354,-0.048725758138021,0.0358562108618361,-0.0411422649199464,-0.0482977970686765,-0.0717640777525116,0.00645675307456954,0.0925417692918508,-0.0125085624766517,0.0249035031164256,-0.0722576002498422,0.00588881477829135,-0.0305701021004802,0.0254681329040138,-0.0863172893541231,-0.0124312678678976,-0.00293475909482756,0.0438699665190746,-0.0518547755117353,0.0281502284859269,0.0115823511158687,0.0529040156367716,-0.0134468981600428,0.00257925057418075,-0.0133829032377579,0.0210749876293115,-0.0096419154430084,0.0988104804251525,0.129409779430327,0.111647855338713,0.0644312800108171,0.0417291786169323,0.0292533564532032,0.0452278400805449,0.00782619980535637,-0.0150867078732901,-0.0364985270902464,-0.0322305133854555
"lambda1",-0.0219563373463255,-0.00956744014628154,0.324934542967529,-0.0903683310995636,0.152558720322984,-0.139443392021802,-0.0735198808902497,0.0648062250392594,0.0109925128888195,0.109727668033353,0.141963815793074,-0.0519374143192092,0.000534533896721468,0.00590999054114346,1,0.026994325845927,0.69085592430659,-0.0345788165979167,-0.0477136053084911,0.120692731231945,-0.244498694325599,0.0759624550985725,-0.17987560922946,0.159808206324734,0.018591901817441,0.063372761158213,0.226106102131387,0.167784671372938,0.0335571449525514,0.0306478151219272,0.0897292308008123,0.121228911004511,-0.0142612820142187,-0.0527834575140981,-0.0176580393672534,-0.0354618025195029,0.101483935155599,-0.11237999220338,-0.1833244493362,-0.210525609668497,0.155052643264667,0.16362304127842,0.210675866545643,0.178755254540685,0.224117535040966,0.218865650801139,0.207694464847869,0.213835145109576,0.0125270553177986,-0.0513669230850753,-0.144886975672843,-0.178219079003173
"lambda2",0.0109180240247608,0.0330921986342131,-0.0640552183117094,-0.00875435710409058,-0.0120913575578831,-0.0208335108657701,0.0327886913459408,-0.130927706723758,0.0996710532626217,0.0282436179762605,-0.0311587008328783,0.0155589164866064,-0.0763522609008333,-0.048725758138021,0.0269943258459269,1,0.553155555348804,0.119320907788206,-0.0887794301495735,0.0068636655611976,-0.00028430432076169,0.0630870486286788,-0.0245975028537775,-0.168324031225407,0.0980465069409242,0.00143528803305562,-0.101399018714693,0.000833982226944155,-0.00197978664077296,0.0147790386661225,0.0513367278220293,0.132231383552526,0.029965147244272,-0.0112663700822382,0.0662477078130491,0.059290329877814,0.0810829619595238,0.0794305584880003,0.0316452050210583,0.0625183522693612,0.116315259400601,0.0891207515175678,0.0936998631763185,0.10137744872641,0.0915684033782675,0.00854631699063831,-0.00701777153142223,0.014030121295783,0.122930075836144,0.130800688942971,0.148672788353433,0.16650625602606
"lambda3",0.0381079132978184,0.0678162207385391,0.250183539986425,-0.0839518494252115,0.155492446345846,-0.120195868057991,-0.0571871774480832,-0.0421630036318526,0.0768291828915291,0.127325118151496,0.0881651987879327,-0.0652920900229768,0.00125727444764316,0.035856210861836,0.69085592430659,0.553155555348804,1,0.0467832345134821,-0.0436108402634583,0.0605301235750549,-0.300373961413806,0.0777016216821267,-0.129901758725015,0.0230068209605396,0.079876501009852,0.100232701162891,0.202779216410312,0.182014733185231,0.0621027986771484,0.0744740451247665,0.138538377910834,0.193712518004599,-0.00973161018191304,-0.0519356644365813,0.0146870815010824,0.00611582421407719,0.19369995138082,-0.0830724253228203,-0.201224324609506,-0.198639161779632,0.208637016511574,0.222294441432538,0.300821842702354,0.267574692514294,0.207568387975394,0.158410517260097,0.138316045098114,0.147801631174418,0.0727505670228191,0.0324886770780834,-0.0180811989507382,-0.0138404345868379
"zeta_PrPer",-0.00759946495447779,-0.0129859773491126,-0.0229792111131696,-0.0246812648698948,-0.00789059712922956,0.0316269610925334,0.0303884748784017,-0.0857176083662501,-0.00615512982073402,0.010044529827093,0.0447588203177848,0.0133099215838411,0.0081103866528439,-0.0411422649199464,-0.0345788165979166,0.119320907788206,0.046783234513482,1,0.303510363031578,0.302630496145369,-0.403946773108383,0.144627509737936,0.429847488566053,-0.126044806878623,0.742429016462638,0.0772881234744795,-0.319545984454952,-0.391260948405265,0.331910917377694,0.275851616586967,0.139598840221955,0.0630353182441697,-0.0178375401044938,-0.143982755664384,-0.238618967638032,-0.282175414919384,0.231591569914862,-0.183172578686912,-0.224712724763708,-0.272686079821713,0.309464684683884,0.304559439240887,0.268032283620088,0.240906756488606,-0.126192533271371,-0.23247630783008,-0.298550944397332,-0.344327360980346,0.168981420151217,0.229070495559334,0.232877686249325,0.234158402114197
"zeta_AmbTr",-0.144017229237751,-0.108228800040473,-0.113356805307624,0.0195006633982693,-0.0548930210717439,-0.0410050866024677,-0.0386729661868279,0.0259243325400041,-0.030335354129447,-0.046478156492742,-0.0818826966037551,-0.027645236866166,-0.0626395343322877,-0.0482977970686766,-0.0477136053084912,-0.0887794301495735,-0.0436108402634582,0.303510363031578,1,0.0505288919879006,-0.0167446418701427,0.0638905731691925,-0.0206398037308472,-0.00721037211280592,0.151900347725681,0.0914316840276696,0.0905874730098874,0.028445406633407,0.557553356649793,-0.0315206158347253,-0.430593161661835,-0.613955645042922,0.0122639790081212,-0.0814296095273064,-0.199310405126224,-0.24261831294705,-0.00190806062567829,0.00629058888403438,-0.0763452140942973,-0.0744327790864094,0.0630491902237403,0.0704913528043846,0.0331627252520394,0.000661286059861905,-0.0189988589517357,0.0390474362003089,0.0123650420999013,0.0250647311778643,-0.00789103615384607,0.012884813896965,0.0352045770766548,0.0524233578752398
"zeta_ComVrb",0.050084399446844,0.0501647920832258,0.0490359039485241,0.0373690322874069,-0.0241009410635056,0.0235126192712067,-0.0917664280619019,-0.0638282860768588,0.107290141380401,0.0861022438273305,0.0299634576821203,-0.0505705903096447,0.105756366031748,-0.0717640777525116,0.120692731231945,0.00686366556119749,0.060530123575055,0.302630496145368,0.0505288919879006,1,-0.597475828257465,0.207165837285656,0.261290545645559,-0.00302999092768649,0.405974830701825,0.302494343643118,0.183843599383884,0.240605703971735,0.254787903017736,0.317857470150185,0.282122551397727,0.200643661438255,-0.200504459050425,-0.333844952609894,-0.417894961427574,-0.460138723871667,0.457656558932892,-0.266717650014546,-0.421536898080582,-0.415830303236308,0.440804618296696,0.400270838550772,0.325130010701324,0.272266242827804,0.127537583898274,0.0135556067107251,-0.0416351460842225,-0.106136817834928,0.260488771845462,0.212017672204309,0.158971286447285,0.151036347872522
