"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_usodisp","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","lambda1","lambda2","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"gamma_CONG_EF",0,0,0.454747350886464,1.36424205265939,-0.454747350886464,-1.36424205265939,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.909494701772928,0.454747350886464,0.454747350886464,5.91171556152403,3.63797880709171,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0,0,0,0,0,105.50138540566,-1256.01218314841,-11850.7159641013,-1998.15985979512,-129304.22599311,149.611878441647,0,-9938.95810097456,-8278.22077553719,-4.54747350886464,-9.54969436861575,-43.6557456851006,3.63797880709171,-4.54747350886464,2.27373675443232,12.2781784739345,0.909494701772928,-5.91171556152403,1.81898940354586,-1.36424205265939,5.91171556152403,-0.454747350886464,0.909494701772928,2.72848410531878,3.18323145620525,0,0,-5.00222085975111,38.6535248253495,-4.09272615797818,1.36424205265939,-1.36424205265939,1.36424205265939,0.909494701772928,4.54747350886464,8.18545231595635,1.81898940354586,1.81898940354586,8.64019966684282,0,6.82121026329696,0.454747350886464,-1.81898940354586,3.63797880709171,5.00222085975111,1.36424205265939
"gamma_SININFO",0,0,-0.454747350886464,-2.27373675443232,0,-0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0,-0.909494701772928,0,0,-3.63797880709171,0,0,0,0,-0.454747350886464,0,-0.454747350886464,0,0,0,0,0,-6673.87212160975,-7757.53505877219,-1998.15985979512,-11393.6948764604,-120.508047984913,-181.898940354586,56.3886715099216,-2.27373675443232,147.792889038101,-44.110493035987,-36.3797880709171,-237.378117162734,-7.27595761418343,-5.91171556152403,0,5.00222085975111,0.909494701772928,0.454747350886464,9.09494701772928,7.27595761418343,14.5519152283669,5.45696821063757,10.9139364212751,8.64019966684282,9.54969436861575,4.09272615797818,13.6424205265939,23.1921148952097,81.3997758086771,25.465851649642,9.09494701772928,4.54747350886464,6.82121026329696,4.54747350886464,-0.909494701772928,1.81898940354586,-0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0,-1.36424205265939,0.909494701772928,1.36424205265939,0.454747350886464
"gamma_HORAS_TRABAJO",-4.09272615797818,-2.27373675443232,20.4636307898909,65.0288711767644,-1.81898940354586,-29.1038304567337,14.0971678774804,-4.09272615797818,-3.18323145620525,0.454747350886464,3.18323145620525,24.5563569478691,3.18323145620525,2.27373675443232,267.391442321241,238.287611864507,13.6424205265939,10.4591890703887,0,-3.63797880709171,17.7351466845721,1.81898940354586,8.64019966684282,18.644641386345,0,0,0,0,64.5741238258779,3881.26863981597,-129304.22599311,-120.508047984913,-37265087.9398861,-2473402.67378604,-606210.50579357,-1248259.6503105,-1044761.12028351,-148.247636388987,-68.6668499838561,21.3731254916638,-205.545802600682,133.69572116062,-2026.35419555008,-37.2892827726901,-96.8611857388169,115.960574476048,-64.5741238258779,38.198777474463,104.591890703887,15.4614099301398,-35.4702933691442,7.73070496506989,63.2098817732185,16.8256519827992,-6.3664629124105,-37.2892827726901,21.8278728425503,0,98.6801751423627,-11.8234311230481,35.4702933691442,20.0088834390044,227.373675443232,10.4591890703887,156.433088704944,116.870069177821,888.121576281264,1437.911123503,818.999978946522,996.351445792243,124.146026792005,181.898940354586,2.72848410531878,5.91171556152403
"gamma_HPICO",0,0,1.81898940354586,4.09272615797818,-0.454747350886464,0.454747350886464,0.909494701772928,0,-0.909494701772928,0,0,1.81898940354586,1.36424205265939,0.454747350886464,20.0088834390044,18.644641386345,1.36424205265939,0.909494701772928,0,0,0.909494701772928,0.454747350886464,0.909494701772928,1.36424205265939,0,0,0,0,-191.448634723201,120.053300634027,149.611878441647,-181.898940354586,-2473402.67378604,-183574.684342602,-39307.4515159242,-83516.1699797027,-76141.5321903769,-4.09272615797818,-1.81898940354586,-2.27373675443232,-7.27595761418343,-0.909494701772928,-160.525814862922,-3.18323145620525,-5.00222085975111,5.45696821063757,-4.09272615797818,-2.27373675443232,4.09272615797818,1.81898940354586,-2.72848410531878,-1.81898940354586,4.54747350886464,1.36424205265939,0.454747350886464,-0.909494701772928,2.27373675443232,0,6.3664629124105,-2.27373675443232,0.909494701772928,1.36424205265939,16.8256519827992,9.54969436861575,10.4591890703887,8.18545231595635,55.0244294572622,85.4925019666553,55.4791768081486,88.220986071974,8.18545231595635,11.8234311230481,3.18323145620525,1.36424205265939
"gamma_CONG_CD",0,0,0.454747350886464,1.36424205265939,-0.454747350886464,0,1.81898940354586,0,-0.454747350886464,0,-0.454747350886464,0.909494701772928,0,0,7.73070496506989,2.72848410531878,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0,37.2892827726901,77.3070496506989,0,56.3886715099216,-606210.50579357,-39307.4515159242,-45073.1931778137,-43236.0138802323,-18417.2677109018,-0.909494701772928,-0.454747350886464,1.81898940354586,-13.1876731757075,-1.81898940354586,-14.5519152283669,-11.8234311230481,0.909494701772928,15.4614099301398,-3.63797880709171,1.36424205265939,3.18323145620525,0,-3.18323145620525,0.454747350886464,0,0,0.454747350886464,-0.909494701772928,0,0,0.454747350886464,1.36424205265939,0.909494701772928,-0.454747350886464,3.18323145620525,-5.00222085975111,6.82121026329696,4.54747350886464,23.1921148952097,15.9161572810262,32.287061912939,-0.909494701772928,3.63797880709171,3.63797880709171,-3.63797880709171,0
"gamma_USOCINTURON",0,0,0.909494701772928,4.54747350886464,0,-1.81898940354586,1.36424205265939,0,-0.454747350886464,0,0,0.909494701772928,-0.909494701772928,0,6.82121026329696,8.64019966684282,0.454747350886464,0.454747350886464,0,-0.454747350886464,0.909494701772928,0,0.909494701772928,0.909494701772928,0,0,0,0,2.72848410531878,287.855073111132,-9938.95810097456,-2.27373675443232,-1248259.6503105,-83516.1699797027,-43236.0138802323,-99022.5998975802,-51456.481742207,-7.73070496506989,-5.91171556152403,0.909494701772928,-17.7351466845721,16.3709046319127,-59.1171556152403,5.45696821063757,-10.0044417195022,15.0066625792533,-6.82121026329696,0.454747350886464,8.64019966684282,1.36424205265939,-4.54747350886464,0,4.54747350886464,0.909494701772928,-0.909494701772928,-2.72848410531878,1.81898940354586,0,4.54747350886464,-1.36424205265939,3.63797880709171,1.36424205265939,7.27595761418343,-5.91171556152403,7.73070496506989,5.00222085975111,45.9294824395329,14.0971678774804,61.8456397205591,31.377567211166,6.82121026329696,7.73070496506989,-1.36424205265939,0
"gamma_USODISPMOB",0,0,1.36424205265939,-0.454747350886464,-0.909494701772928,0,0.909494701772928,0,-0.454747350886464,0.454747350886464,-0.454747350886464,2.27373675443232,0,0.454747350886464,19.554136088118,18.1898940354586,1.36424205265939,0.454747350886464,0,0,0.454747350886464,0.909494701772928,0.909494701772928,1.36424205265939,0,0,0,0,148.247636388987,160.071067512035,-8278.22077553719,147.792889038101,-1044761.12028351,-76141.5321903769,-18417.2677109018,-51456.481742207,-89361.4924279973,-1.81898940354586,-0.909494701772928,3.18323145620525,-13.1876731757075,5.00222085975111,-108.229869510978,3.18323145620525,0.454747350886464,-3.18323145620525,-2.72848410531878,2.27373675443232,3.18323145620525,0,-1.81898940354586,1.36424205265939,0.454747350886464,0,0,-1.81898940354586,0,0,0,2.27373675443232,2.27373675443232,-0.454747350886464,14.5519152283669,5.00222085975111,9.54969436861575,7.27595761418343,25.0111042987555,18.644641386345,7.27595761418343,88.220986071974,5.91171556152403,5.00222085975111,2.27373675443232,1.36424205265939
"zeta_FRbr",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.909494701772928,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,1.36424205265939,0.909494701772928,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,-21.8278728425503,-37.7440301235765,-4.54747350886464,-44.110493035987,-148.247636388987,-4.09272615797818,-0.909494701772928,-7.73070496506989,-1.81898940354586,-62.3003870714456,7.73070496506989,2.27373675443232,6.3664629124105,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,4.09272615797818,15.0066625792533,16.8256519827992,7.27595761418343,-1.81898940354586,-2.72848410531878,-0.454747350886464,0,0,-0.454747350886464,0,0,0,-1.81898940354586,-1.81898940354586,-0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"zeta_EnfCond",0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.2803993336856,-32.287061912939,-9.54969436861575,-36.3797880709171,-68.6668499838561,-1.81898940354586,-0.454747350886464,-5.91171556152403,-0.909494701772928,7.73070496506989,-81.3997758086771,1.36424205265939,5.45696821063757,0,0,0,0,0,-1.36424205265939,-3.18323145620525,-0.909494701772928,-0.454747350886464,8.18545231595635,23.6468622460961,14.5519152283669,6.3664629124105,0,-0.454747350886464,-0.454747350886464,0,0,-1.81898940354586,-1.81898940354586,-0.909494701772928,0,0,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0,0,0
"zeta_AFrSem",0,0,0,0,0,0,0,0,0,0,-0.454747350886464,0,-0.454747350886464,0,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,-169.620761880651,-213.276507565752,-43.6557456851006,-237.378117162734,21.3731254916638,-2.27373675443232,1.81898940354586,0.909494701772928,3.18323145620525,2.27373675443232,1.36424205265939,-8.18545231595635,1.36424205265939,0,0,0,0,-0.454747350886464,0,-0.454747350886464,-0.454747350886464,0,-0.454747350886464,-0.454747350886464,0,-0.454747350886464,0,0.454747350886464,2.27373675443232,1.36424205265939,0,-0.454747350886464,-0.454747350886464,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0
"zeta_CulFr",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,-2.72848410531878,-7.73070496506989,3.63797880709171,-7.27595761418343,-205.545802600682,-7.27595761418343,-13.1876731757075,-17.7351466845721,-13.1876731757075,6.3664629124105,5.45696821063757,1.36424205265939,-89.130480773747,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,-0.454747350886464,-2.72848410531878,-0.454747350886464,0,-0.454747350886464,-1.81898940354586,0,0,0,0,0,0,-6.3664629124105,17.7351466845721,29.5585778076202,14.5519152283669,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"zeta_OmLmVel",0,0,0.454747350886464,0.454747350886464,0,-0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.909494701772928,0,0.454747350886464,4.09272615797818,3.63797880709171,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,0.454747350886464,-1.81898940354586,-4.54747350886464,-5.91171556152403,133.69572116062,-0.909494701772928,-1.81898940354586,16.3709046319127,5.00222085975111,0.454747350886464,0,0,0.454747350886464,-30.4680725093931,0.454747350886464,4.54747350886464,0.454747350886464,-0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,-20.0088834390044,4.09272615797818,3.63797880709171,4.09272615797818,0.454747350886464,0,0.454747350886464,0.454747350886464,2.27373675443232,1.36424205265939,0.454747350886464,0.454747350886464
"zeta_IgPare",0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0.454747350886464,2.27373675443232,0,-2026.35419555008,-160.525814862922,-14.5519152283669,-59.1171556152403,-108.229869510978,0.454747350886464,0,0,0.454747350886464,0.454747350886464,-0.454747350886464,0,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0,0,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"zeta_UsoCel",0,0,0.454747350886464,0.454747350886464,-0.454747350886464,0,0,0,0,0.454747350886464,0,0.909494701772928,-0.454747350886464,0.454747350886464,6.82121026329696,6.3664629124105,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,5.45696821063757,4.09272615797818,12.2781784739345,5.00222085975111,-37.2892827726901,-3.18323145620525,-11.8234311230481,5.45696821063757,3.18323145620525,0.454747350886464,0,0,0.454747350886464,4.54747350886464,0,-101.863406598568,0.454747350886464,-1.36424205265939,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0,0,0,0,0,0,0.454747350886464,0,4.54747350886464,0.909494701772928,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,-38.6535248253495,-18.644641386345,-1.36424205265939,2.27373675443232
"lambda1",9.54969436861575,5.00222085975111,-40.0177668780088,-91.4042175281793,13.6424205265939,-26.3753463514149,-10.0044417195022,9.54969436861575,4.09272615797818,4.09272615797818,4.54747350886464,-45.9294824395329,-23.1921148952097,-13.6424205265939,-557.974999537691,-494.310370413586,-25.0111042987555,-9.09494701772928,0,-2.72848410531878,-10.9139364212751,-19.554136088118,-28.1943357549608,-14.5519152283669,0,0,0,0,-3.18323145620525,1.81898940354586,0.909494701772928,0.909494701772928,-96.8611857388169,-5.00222085975111,0.909494701772928,-10.0044417195022,0.454747350886464,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,-84.1282599139959,-20.9183781407773,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.909494701772928,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"lambda2",-13.6424205265939,-6.82121026329696,54.1149347554892,105.956132756546,-22.7373675443232,-122.327037388459,-34.5607986673713,4.09272615797818,-0.454747350886464,2.27373675443232,-8.18545231595635,64.1193764749914,-1.81898940354586,25.0111042987555,722.593540558591,693.944457452744,31.377567211166,9.54969436861575,0,3.63797880709171,16.3709046319127,27.7395884040743,47.7484718430787,16.3709046319127,0,0,0,0,-2.72848410531878,-1.81898940354586,-5.91171556152403,0.454747350886464,115.960574476048,5.45696821063757,15.4614099301398,15.0066625792533,-3.18323145620525,0.454747350886464,0,-0.454747350886464,0,-0.454747350886464,0,-1.36424205265939,-20.9183781407773,-99.5896698441356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454747350886464,0.454747350886464,0,0,0,0,0,0.454747350886464,0,0,0,0
"tau_FRbr_1",0.454747350886464,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,-0.454747350886464,-0.454747350886464,0,0.454747350886464,0,0,0,0.454747350886464,0,0,0,0,0,0,5.91171556152403,8.64019966684282,1.81898940354586,9.09494701772928,-64.5741238258779,-4.09272615797818,-3.63797880709171,-6.82121026329696,-2.72848410531878,4.09272615797818,-1.36424205265939,0,-0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,-20.0088834390044,1.81898940354586,0,0.454747350886464,3.18323145620525,0.909494701772928,0.454747350886464,0,0.909494701772928,0,0,0,2.27373675443232,1.81898940354586,0.909494701772928,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464
"tau_FRbr_2",0.454747350886464,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0.909494701772928,5.91171556152403,-1.36424205265939,7.27595761418343,38.198777474463,-2.27373675443232,1.36424205265939,0.454747350886464,2.27373675443232,15.0066625792533,-3.18323145620525,-0.454747350886464,-2.72848410531878,0.454747350886464,0,0,0.454747350886464,0,1.81898940354586,-33.1965566147119,19.554136088118,0.454747350886464,1.36424205265939,1.81898940354586,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,1.36424205265939,1.81898940354586,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_FRbr_3",0,0,0,0,0,0,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09494701772928,11.8234311230481,5.91171556152403,14.5519152283669,104.591890703887,4.09272615797818,3.18323145620525,8.64019966684282,3.18323145620525,16.8256519827992,-0.909494701772928,-0.454747350886464,-0.454747350886464,0,0,0,0.454747350886464,0,0,19.554136088118,-30.4680725093931,0.909494701772928,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_FRbr_4",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,4.09272615797818,5.91171556152403,-0.454747350886464,5.45696821063757,15.4614099301398,1.81898940354586,0,1.36424205265939,0,7.27595761418343,-0.454747350886464,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.909494701772928,-3.18323145620525,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_EnfCond_1",0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,-0.454747350886464,-0.909494701772928,0,0,0,0,0,0,0,0,0,0,0,0,7.27595761418343,10.4591890703887,0.909494701772928,10.9139364212751,-35.4702933691442,-2.72848410531878,-3.18323145620525,-4.54747350886464,-1.81898940354586,-1.81898940354586,8.18545231595635,-0.454747350886464,-0.454747350886464,0,0,0,0.454747350886464,0,3.18323145620525,1.36424205265939,0,0.454747350886464,-34.1060513164848,4.09272615797818,0,0,0.454747350886464,0,0,0,2.27373675443232,1.81898940354586,0.909494701772928,0,0,0,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_EnfCond_2",0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,3.18323145620525,8.18545231595635,2.72848410531878,8.64019966684282,7.73070496506989,-1.81898940354586,0.454747350886464,0,1.36424205265939,-2.72848410531878,23.6468622460961,-0.454747350886464,-1.81898940354586,0,0,0,0.454747350886464,0,0.909494701772928,1.81898940354586,0.454747350886464,0.454747350886464,4.09272615797818,-46.8389771413058,23.6468622460961,0,0,0.454747350886464,0,0,0.454747350886464,0.909494701772928,1.36424205265939,0,0,0,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_EnfCond_3",0.454747350886464,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,7.73070496506989,7.73070496506989,3.18323145620525,9.54969436861575,63.2098817732185,4.54747350886464,0,4.54747350886464,0.454747350886464,-0.454747350886464,14.5519152283669,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,23.6468622460961,-34.5607986673713,3.18323145620525,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_EnfCond_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27373675443232,3.18323145620525,0,4.09272615797818,16.8256519827992,1.36424205265939,0,0.909494701772928,0,0,6.3664629124105,-0.454747350886464,0,0,0,0,0,0,0,0,0,0.454747350886464,0,0,3.18323145620525,-6.3664629124105,0,0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0,0,0
"tau_AFrSem_1",0.454747350886464,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0,0,0.454747350886464,0,0,0,0,0,0,6.3664629124105,11.8234311230481,0,13.6424205265939,-6.3664629124105,0.454747350886464,0.454747350886464,-0.909494701772928,0,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0.909494701772928,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464
"tau_AFrSem_2",0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91171556152403,16.3709046319127,-5.00222085975111,23.1921148952097,-37.2892827726901,-0.909494701772928,-0.909494701772928,-2.72848410531878,-1.81898940354586,-0.454747350886464,-0.454747350886464,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0,0,-0.454747350886464,0,0,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0,0,0
"tau_AFrSem_3",0,0,0,0,0,0,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9294824395329,80.9450284577906,38.6535248253495,81.3997758086771,21.8278728425503,2.27373675443232,0,1.81898940354586,0,0,-0.454747350886464,2.27373675443232,0,0,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0,0,-1.36424205265939,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_AFrSem_4",0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1965566147119,21.3731254916638,-4.09272615797818,25.465851649642,0,0,0,0,0,0,0,1.36424205265939,0,0,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0,0,0,0,0,-0.454747350886464,0,0,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_CulFr_1",0.454747350886464,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,-0.454747350886464,-0.909494701772928,0,0.454747350886464,0,0,0,0.454747350886464,0,0,0,0,0,0,6.3664629124105,8.64019966684282,1.36424205265939,9.09494701772928,98.6801751423627,6.3664629124105,0.454747350886464,4.54747350886464,0,0,0,0,-6.3664629124105,0.454747350886464,0,0,0.909494701772928,0,2.27373675443232,0.454747350886464,0,0.454747350886464,2.27373675443232,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0,0,-34.5607986673713,12.732925824821,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464
"tau_CulFr_2",0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,2.72848410531878,5.00222085975111,-1.36424205265939,4.54747350886464,-11.8234311230481,-2.27373675443232,1.36424205265939,-1.36424205265939,2.27373675443232,-1.81898940354586,-1.81898940354586,-0.454747350886464,17.7351466845721,0,0,0,0.454747350886464,0,1.81898940354586,1.36424205265939,0,0.454747350886464,1.81898940354586,0.909494701772928,0.454747350886464,0,0.454747350886464,0,0,0,12.732925824821,-92.3137122299522,51.3864506501704,0,0,0,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464
"tau_CulFr_3",0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,2.27373675443232,7.27595761418343,1.36424205265939,6.82121026329696,35.4702933691442,0.909494701772928,0.909494701772928,3.63797880709171,2.27373675443232,-1.81898940354586,-1.81898940354586,-0.454747350886464,29.5585778076202,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.909494701772928,1.81898940354586,0.454747350886464,0.454747350886464,0.909494701772928,1.36424205265939,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,51.3864506501704,-80.0355337560177,5.45696821063757,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
