"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",0,NA,NA,NA,NA
"asc_ruta2",-0.941406464124339,0.19085585602511,-4.93255215601288,0.194231826382464,-4.84681878175108
"asc_ruta3",-1.6624237215057,0.254631454451903,-6.52874455390474,0.278669549298842,-5.96557365413089
"asc_rutaEC",1.30522142181308,0.917019277834971,1.42333040685321,0.949408563197377,1.37477317185492
"b_time",0.0684799917891973,0.0238406346554114,2.87240640943481,0.0285495373856321,2.39863752831459
"b_dist",-0.420516634538496,0.115314331098076,-3.64669881474527,0.114957425343644,-3.65802063921871
"b_semaf",0.000541432527006761,0.00397436777444951,0.136231108375911,0.00157017543530353,0.344822950883891
"b_CamFD",0.00412712834502468,0.00862144919717798,0.478704710847869,0.00203603239082598,2.02704454193402
"b_ZER",-0.0461585366890984,0.0671396899998621,-0.687499997232533,0.0611730212353915,-0.754557086717723
"b_MtrP",0.151789102431343,0.142142222432667,1.06786780052807,0.120589137577762,1.25872947995388
"b_Acc",-0.439892443346823,0.257474475852561,-1.70848951877747,0.265289615518108,-1.65815930068622
"b_Panel",-0.190754383985288,0.159814048876077,-1.19360209773049,0.136410908869207,-1.39838071285184
"b_clima",-0.199003985055932,0.315339771620089,-0.631077976728181,0.330436193217055,-0.602246331185674
"b_cong",0.0933488991753511,0.0820489403403642,1.13772217883755,0.0874792202355748,1.06709797965699
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",0.0642819048433169,0.257751295696936,0.249395079351607,0.261490105413085,0.245829205436927
"b_T_prof",-0.0109279967975695,0.0135724091244302,-0.805162642636467,0.0144529448621692,-0.756108661714588
"b_Hor_trab",-0.0184595615907941,0.057749925926694,-0.319646498148347,0.0602387710263954,-0.306439877113455
"b_EduBasica",0.094196206543643,0.257761715763396,0.365439088829263,0.265108801058552,0.355311502928334
"b_EduSuperior",0,NA,NA,NA,NA
"b_Info_traf",0.354297666985824,0.312239469700023,1.13469852906876,0.331996915622055,1.06717156188631
"b_Joven30",-1.358427853384,0.617290701136723,-2.20062905675154,0.639829619204591,-2.12310873490468
"b_Adulto40",-0.329182426188336,0.443382857565423,-0.742433814414587,0.462449575385609,-0.711823393748066
"b_Adulto60",-0.513653330665204,0.379123648062546,-1.35484381755175,0.401791730964228,-1.27840692348877
"b_AdultoMayor",0,NA,NA,NA,NA
"b_USOCINTURON",-0.433696146077283,0.318971896413693,-1.35966883275133,0.32790027657981,-1.32264647837747
"b_NOUSOCINTURON",0,NA,NA,NA,NA
"b_USODISPMOB",-0.118503277386909,0.265972137526332,-0.445547712211684,0.271470214757522,-0.436524049213856
"b_NOUSODISPMOB",0,NA,NA,NA,NA
"lambda1",0.177229333368285,0.226179358366947,0.783578725520805,0.262547586579006,0.675036993017468
"lambda2",-0.48599822196528,0.288330758138194,-1.6855580205992,0.317294089057413,-1.53169642525973
"lambda3",0.602221541003108,0.199719755360005,3.01533285937373,0.211233779963561,2.85097175795933
"gamma_EDUBASICA",-0.00151200521849216,0.0661498618895698,-0.0228572694681705,0.0835508045545473,-0.0180968361292682
"gamma_CSECO",-0.0428549459057994,0.096287623040746,-0.445072217512987,0.105477723852955,-0.406293806316326
"gamma_CONG_EF",0.23263716204305,0.0493697179786775,4.7121428188738,0.0741787633502504,3.13616932307977
"gamma_SININFO",-0.33938935135618,0.0897456685120062,-3.78167946134109,0.111192213721721,-3.05227623406766
"gamma_HORAS_TRABAJO",-0.00107593454207401,0.00716065358624587,-0.150256471579726,0.00515425223314063,-0.208746971123378
"gamma_HPICO",0.0759219254194593,0.0540315480000038,1.40514066743847,0.0768075571073613,0.988469471999168
"gamma_CONG_CD",0.203667586440927,0.0512442482444883,3.97444773644099,0.0570264738900802,3.57145677345404
"gamma_USOCINTURON",-0.0412003737961362,0.0440717308190879,-0.934848099459981,0.052263097121864,-0.788326296470099
"gamma_USODISPMOB",-0.169109705723518,0.0510465270401103,-3.31285428273383,0.061526560550601,-2.74856426574402
"zeta_FRbr",6.15207961863566,0.869413991327085,7.07612216965251,1.13476150937713,5.42147364692739
"zeta_EnfCond",2.89322631392342,0.270499830396225,10.6958525988185,0.360832643719926,8.01819448511179
"zeta_AFrSem",5.39521876310104,0.658797345821608,8.18949681160673,0.924637770250744,5.83495389944752
"zeta_CulFr",2.05081459746869,0.192907189534853,10.6310946855517,0.188212192415011,10.8962898266793
"zeta_OmLmVel",4.22426740604458,0.416984567481751,10.1305125788125,0.581000567419345,7.27067690279148
"zeta_IgPare",21.7207401106351,7.83308312411192,2.77294901209129,7.62768935835945,2.84761729144496
"zeta_UsoCel1",1.16132253407596,0.150868102958803,7.69760148964738,0.146308015483064,7.93751818888133
"zeta_UsoCel2",0.848621872510424,0.141273402412006,6.00694722447135,0.141660095159086,5.99054992556239
"zeta_PasoPeaton",2.39152504038332,0.42097863832752,5.68087029281216,0.451134426151627,5.30113620630567
"zeta_UsoDirec",1.32333405976491,0.190150308629498,6.95941052792813,0.193270237552352,6.84706593484916
"tau_FRbr_1",-3.77727764606759,0.890317145232305,-4.24262035870601,0.997845614608521,-3.78543292746695
"tau_FRbr_2",2.92362379145096,0.902170621717886,3.24065506132741,1.07802847147155,2.71200981126231
"tau_FRbr_3",4.36327812220015,0.990732357086272,4.40409368987653,1.20788785325184,3.61232055646015
"tau_FRbr_4",11.236150368218,1.79159275768349,6.27159845340427,2.27712961956338,4.93434816871448
"tau_EnfCond_1",-1.82718715760537,0.409630300728572,-4.46057616918358,0.442611055870843,-4.12820044454234
"tau_EnfCond_2",2.09415407287688,0.404048820214373,5.18292336991802,0.4683524696622,4.47132065810881
"tau_EnfCond_3",3.08522742017614,0.434211090534494,7.10536300760621,0.481077555615699,6.41316017378439
"tau_EnfCond_4",5.86536363738665,0.638246909823091,9.18980342421465,0.738035453929544,7.94726541409023
"tau_AFrSem_1",-3.17082426858366,0.799732005529667,-3.96485853593368,0.903410859420072,-3.50983634469384
"tau_AFrSem_2",3.85216724084667,0.771513620217034,4.99299965665289,0.894253937326173,4.30768831990238
"tau_AFrSem_3",4.80287104396068,0.812553099120183,5.91083961055732,0.94687084836152,5.07236129644465
"tau_AFrSem_4",11.6500220113499,1.57526991630606,7.39557195294421,2.18033883282349,5.34321630930332
"tau_CulFr_1",-2.84081869371819,0.335714154116242,-8.46201644728553,0.333487712357951,-8.51851084296917
"tau_CulFr_2",-0.265240432782329,0.28471973179948,-0.931584302591049,0.304890941545497,-0.8699518307688
"tau_CulFr_3",0.769837748794407,0.289344929008539,2.66062291615862,0.31386816107987,2.45274240670275
"tau_CulFr_4",3.99906495972561,0.414187819293797,9.65519692622573,0.451960905680434,8.84825415088715
"tau_OmLmVel_1",-1.01853751146518,0.476195525555552,-2.13890609382964,0.462986284891557,-2.19993020247618
"tau_OmLmVel_2",4.40045671744544,0.575070505747213,7.65202992236186,0.715436579601777,6.15072927902959
"tau_OmLmVel_3",5.34940798150359,0.616615437207562,8.67543635580906,0.739491120759647,7.23390427732029
"tau_OmLmVel_4",7.21465625565257,0.759214810107928,9.50278650995619,0.93776725676531,7.69344014050828
"tau_IgPare_1",-3.11918481367626,2.47407176251586,-1.2607495307672,2.41466510496711,-1.29176704763733
"tau_IgPare_2",22.2468849141609,8.11534650973534,2.7413351835899,7.67733123678166,2.89773675617608
"tau_IgPare_3",25.5346094665862,9.24371931387266,2.76237395355187,8.77324025906051,2.91051067935994
"tau_IgPare_4",33.6699691963935,11.998440209816,2.80619552271869,11.2120372288353,3.00301974647394
"tau_UsoCel_1",-1.79055052599394,0.135964204355398,-13.1692788883875,0.160348174717339,-11.1666411491763
"tau_UsoCel_2",0.382973228387357,0.114117299738568,3.35596118436654,0.156808392325184,2.44230058550156
"tau_UsoCel_3",1.24878810218547,0.12466832306501,10.0168837719448,0.162082218495837,7.70465825168566
"tau_UsoCel_4",3.85474986303134,0.250156850477683,15.4093316080314,0.338188765076828,11.3982197550402
"tau_PasoPeaton_1",-3.20332608955162,0.406898853320359,-7.87253653681245,0.408952333320006,-7.83300602186565
"tau_PasoPeaton_2",-1.00969810901783,0.241866717401621,-4.17460541849262,0.260150761815473,-3.88120373729298
"tau_PasoPeaton_3",0.146873082566941,0.236477257691495,0.621087558273993,0.283254125402448,0.518520541786507
"tau_PasoPeaton_4",2.68298187434636,0.409716010174358,6.54839402835295,0.441261763464889,6.08025008393877
"tau_UsoDirec_1",-3.88057940075588,0.351814623600129,-11.030182205179,0.38959360765067,-9.96058283439655
"tau_UsoDirec_2",-2.15433517625658,0.221913463002879,-9.70799674388674,0.240507576208956,-8.95745244376365
"tau_UsoDirec_3",-1.42215896280502,0.188468784807379,-7.54585946027352,0.218190283221374,-6.51797569446348
"tau_UsoDirec_4",0.785300035521028,0.164279311088045,4.78027348860838,0.172099968782371,4.56304577552875
