"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4"
"asc_ruta2",1,0.310647480993821,0.139576070215557,-0.257855373565225,-0.156604643943158,-0.0609314605266388,0.0605435794403873,0.11883923189834,0.00258549558826809,0.144163925914676,-0.0572617456577454,-0.121907895132416,0.0887310591189081,-0.00931304782332716,0.0300053467447078,-0.00806689824081451,0.0397611362146988,-0.0355394586404187,-0.0557657342852916,-0.104071818544375,-0.103916383542558,0.0211658948983742,0.0241812245755553,0.0538268993428,-0.082878707178481,0.0609465975720038,-0.0358214907596604,0.030841226062662,-0.0143306600387365,-0.0530150371636136,-0.0396234803792023,-0.0320800322432372,-0.053398765838865,0.0132101881015923,-0.0217741181186371,-0.0541907153479207,0.0142946983641529,-0.0416588718562052,-0.0556114686740212,0.0867915280923033,0.0821303423804625,-0.0398750924761692,-0.176225492952852,0.0204640524589151,0.0650153840463014,-0.0335117143023847,-0.0292593356155561,-0.0348496283906122,-0.0548023195212952,-0.0676630949071799,-0.0353538738841712,-0.0261455331264353,-0.0440300859877173,-0.0360250177258493,-0.057619111331746,-0.0494148008044377,-0.0857585826859294,-0.0519925952087217,-0.0554883662866417,-0.0645005116849256,-0.0581328127986359,-0.0621992137702534,0.0490618635297045,0.0279045676378356,0.0182200334511446,-0.0950685437190828,0.0716135595338954,0.062794301365331,0.0611288844091298,0.0280589696926666,-0.0328787961647136,-0.0466672061846099,-0.0532255591181273,-0.0317100225471054,0.012359169919264,0.000298056913456981,0.0114357296646322,-0.0368689167250106,-0.0492192194636915,-0.022170624557536,-0.00396512577194053
"asc_ruta3",0.310647480993821,1,0.121948629620324,-0.501756134923279,0.0454858705564607,0.0290807580054376,-0.0132261834423283,0.0485300950460937,-0.134433219942312,-0.0647831164289364,-0.0260113250831468,-0.0790696324157037,-0.0208382754780857,0.00444491726324614,-0.0195737877286611,0.0293439441055789,0.0533947113774537,0.0329380707672032,-0.0632152197861664,-0.128406989351873,-0.130087442984176,0.00581089584415993,0.015078242983521,0.0252052713827611,0.00117975854980694,0.0123023941156933,-0.016612280281492,-0.0437644145597795,-0.0265711485443359,-0.0670185870585836,0.045523081028708,-0.00295868801387465,-0.0399219938812958,-0.0466659179476717,0.0225956350216216,0.0437021512437923,-0.145583085313062,-0.00866151844872322,-0.00805329748408322,0.100595068394342,0.0309229611276048,-0.0445373246621017,-0.00582439860327967,0.034904148950238,0.00543553441471652,-0.0768326142738235,-0.0296408776673798,-0.0239478316591131,-0.00231823774417989,-0.0452317774629511,-0.163435484599461,-0.169043097401454,-0.158373485548378,-0.0597148696392984,-0.0686403662896442,-0.0695893651090156,-0.0309428752780764,-0.0693376353453975,-0.0966821669503969,-0.109854288524937,-0.0704128565794363,0.0393056976155926,0.117305793203637,0.0993409823248141,0.0956019345588353,0.0191091807636389,0.0404643627350446,0.0364147434762248,0.0321764389029799,0.0644047226960808,-0.0266538185425904,-0.0370653564004495,-0.0329676936734776,-0.0535720366194075,0.0110089564020706,9.53439534363707e-05,0.053583801626548,-0.0473331477230786,-0.0722463128829848,-0.0289581767595231,0.0399977695555013
"asc_rutaEC",0.139576070215556,0.121948629620323,1,-0.0323115223832721,-0.0717852500938529,0.0419525300218822,-0.0420331257763704,0.108399658288073,-0.0534795243722652,0.0263564786323232,-0.0257485191241529,-0.369740870623982,-0.0509864275513032,-0.028877358563853,-0.240106550552977,-0.68851407085258,-0.0295777337859181,-0.140007083708148,-0.281877405391015,-0.28121069724571,-0.282775048319931,-0.262818568013942,-0.0874483299286368,0.170838330849143,-0.192034692910825,0.151487977685072,0.0293993360217022,-0.059509109875159,-0.085169007688206,-0.0838927715132257,0.0672022017613424,-0.0702300695554074,-0.0894131749901593,-0.0260569974828889,-0.0173281976688654,-0.0299210592294988,0.0848766083966421,-0.0437989223750431,0.027298238279961,0.0673255602823356,-0.0416541654819986,0.0426093120829904,-0.0287353747298952,0.0696593491913678,-0.0735443194692453,-0.047766933657104,-0.116508209370926,-0.0853330981191527,-0.0462723601806197,-0.11599711899992,-0.0775656341198183,-0.0358147348322656,-0.0516972560504772,-0.0551211746172457,-0.140762935707561,-0.125486428736146,-0.0498693929501313,-0.109116133696363,-0.137394253409845,-0.0828867142260635,-0.0344516785269209,-0.0189069311294859,0.0181376770130815,0.0286643952660077,0.0187555947795351,0.0207957833304671,-0.0366033182602608,-0.0457328379004676,-0.0544538206079717,0.0519579511852678,0.0362630158964808,0.0375576896339986,-0.0166305398993528,-0.074859268714878,-0.0268514609769782,0.0448021931499671,0.081011815090135,0.0768442048860226,0.0190445286503639,-0.0430904692538028,-0.0233633213091229
"b_time",-0.257855373565224,-0.501756134923279,-0.0323115223832727,1,-0.302117179186455,0.0541310449777407,-0.075214911987362,-0.108710326844343,-0.0675530579134326,0.149978619285089,0.0223453359863187,0.00261017339446998,-0.360813959996304,-0.0056220869890235,0.0683969226723378,-0.129787490480975,-0.11066609234573,-0.0608080945063379,0.105075724085598,0.113070860028897,0.07995355059027,-0.0151418577771204,0.0994123487044771,-0.0646045843350731,0.0803487297086198,-0.0878894479811179,0.0138932105287458,0.0532118966872776,-0.0236866023495203,0.0828148156739883,-0.031070676592407,-0.0443186753073768,0.00753145482907461,0.00585681163558762,0.0777190901366036,-0.0568508070216043,0.131392721262422,-0.0230703102389948,0.117056998758069,-0.104960949163194,-0.0518886417244158,-0.0620128694832897,-0.0887725638341259,-0.0392066899430457,0.0124904721015551,0.0827783779318663,0.0131380083429691,0.0083224526155514,-0.013245339272757,0.0360617026221296,0.134931104075046,0.11383760302988,0.124499659681058,0.0740038984867268,0.0271252544634702,0.0290509324458669,0.0415787514901574,0.0670248153924306,0.12367896977012,0.148377507695873,0.0366527278220455,-0.029489334329044,-0.125942635988744,-0.0961526768328863,-0.113486459763788,-0.0260522117936815,-0.0616477206922583,-0.0551346005018292,-0.053826771383042,-0.0945521366009705,-0.100620818123205,-0.0690306368499915,0.0467783805449395,0.0483730380132763,0.0275629438374166,0.0100161471571733,-0.0528529258983323,0.041223765574712,0.0558177358936251,0.0456336626198752,0.0475317375625195
"b_dist",-0.156604643943158,0.0454858705564606,-0.0717852500938532,-0.302117179186455,1,-0.257415762056306,0.189798143016028,-0.077064286226487,0.166514307348174,-0.105360780009704,0.0836084314966783,0.120769562824556,0.0130585103334815,-0.0306796742897452,0.0719430142303395,0.0609347760719496,0.012839705852988,-0.0530548597949168,0.0290787931459857,0.0788660408131862,0.056042742698524,0.042811188889782,0.0127665464471781,-0.210399992739938,0.193902165184638,-0.123551323410878,0.0134687785335821,0.015588404096289,-0.0268068832585173,-0.0437616517871344,-0.00685642823403553,0.0299123850813345,0.0637972104746125,0.0648379421698293,-0.108111139265087,0.0773611787175575,-0.0162717888206587,1.88682810891798e-05,-0.0664666277019928,-0.0535805392130883,0.049494354887341,0.0835262454342287,0.107062522885224,0.00308886055431586,-0.00539635684575482,-0.0520086497392321,0.045759853880376,0.0343049900715737,0.063163588415029,-0.0155601750812754,0.0156386258214178,0.00582161208629715,-0.0335005096646698,-0.011192433815831,0.0101647816244222,-0.00592007618175114,0.0514977061310885,0.0149464257899273,-0.00368883688646593,-0.0145671938581507,-0.0177514764596309,0.0277821297978509,-0.00531720940694687,-0.0255186444296665,-0.00688713148501312,0.00437290071039676,0.0468917851356215,0.0444460489572026,0.0503048134542736,-0.0173983967916242,0.0384392234039717,0.0552655297420089,0.0362250647493183,0.0206486466325791,-0.0174451571661166,-0.0222462316862084,-0.0264818721680495,-0.0110580413559435,-0.0683457122769944,-0.0886417802047885,-0.0577420703758491
"b_semaf",-0.0609314605266387,0.0290807580054376,0.0419525300218808,0.0541310449777406,-0.257415762056306,1,-0.772616116003247,-0.0407450884513564,-0.217774600485868,-0.437353938421151,0.100430099343989,0.279509735166727,-0.0907710267873051,-0.213832986640079,-0.23742144652909,-0.0218066522996664,-0.160457148092726,-0.10709332956745,-0.111401516493557,-0.195343756479256,-0.0568231582943675,0.016226710933521,-0.0459074876705535,0.141891695193497,-0.210524063268162,-0.00586122007166418,0.0271979228761806,0.00372517790416555,-0.0142155171238686,0.0296369869125717,-0.0248017060913339,-4.56791509880625e-05,4.54988776903446e-05,0.0202928295034814,0.0217655209613912,0.0581357057987438,-0.0105472730252099,-0.0472532478864817,0.0361605385933797,-0.0334308103442973,-0.00634859698427607,-0.025428860527582,0.0307323794963307,0.0304952211597704,-0.0315991878317724,0.0421982518355633,0.0481712883016656,0.0656440607652795,0.0673954800809263,0.0370956443428555,0.0262233826432708,0.0327018580985712,0.00755922067290822,0.058394563241711,-0.00374559705145832,-0.00156333242082318,-0.0434629078047127,-0.0305953166907457,0.0261859262133157,0.0279571710684105,0.0208587898993696,0.0188605497451249,-0.0289344918209034,-0.0282944548824278,-0.0497854709656201,0.00448947685354579,-0.00432844901998047,-0.00839101740440416,-0.00959215365719284,-0.0427716645776238,-0.0133364411537328,-0.0205200059815739,-0.00243856496806827,-0.0115789703613362,0.0433952461486004,0.0666066374105355,0.0539534453475522,0.00253826347023432,0.061800337409921,0.0624586961404252,0.00664451282760345
"b_CamFD",0.0605435794403872,-0.0132261834423282,-0.042033125776371,-0.0752149119873622,0.189798143016028,-0.772616116003246,1,0.00574301251682813,0.202632138117995,0.32313268465719,-0.0876415504414583,-0.203719890284708,0.0313786398677929,0.220971592561314,0.262551433896904,0.0393183905898743,0.0635691470896181,0.0973283338641508,0.102601614042231,0.194198350579548,0.0286017908008778,-0.0936505231241983,-0.0567837169872366,-0.0676559406666867,0.0816481583875975,0.117862195407929,-0.0423006931968637,-0.0739303256861835,0.0303473963359883,-0.0436451324369044,0.00385601836457917,0.0328782715894736,0.0225560779517313,0.00273831976038414,0.00497165140993948,-0.0292788479722147,-0.0646330419334336,-0.0353877024779131,-0.055098198766561,0.0789307104817981,0.0191143143229803,-0.0188823665749676,0.000215973521719808,0.0443063189085682,0.0119263729042986,-0.082892191846801,-0.055874840485196,-0.0700815890017088,-0.0344153940870468,-0.0359136412940948,-0.0358848064236427,-0.048403696490002,-0.0353032687511576,-0.0466765228534058,-0.034866918070691,-0.0488449272248279,-0.0213992544814082,-0.0270978778765563,-0.0527329868661101,-0.0710564683812473,-0.0515363606265909,0.00283737708902038,0.0583280195422195,0.0549411332305621,0.100365154106821,0.0265024052975468,0.02444785176117,0.0256658407816497,0.0303546796259015,0.0638225218999726,0.0663028962723581,0.0551936750105991,-0.00734325503826683,-0.0439489884194975,0.0127089224048811,0.0167083271517156,0.0248293589077512,0.00114485309037985,-0.0411542921821338,-0.0452304843140196,0.0252372119422279
"b_ZER",0.11883923189834,0.0485300950460936,0.108399658288074,-0.108710326844343,-0.077064286226487,-0.0407450884513566,0.00574301251682821,1,0.019147946552232,0.0499362163516329,-0.052613332665002,-0.10335066780093,0.0476503070744785,0.0139695602572466,0.00598622434921535,-0.104444590691235,0.0531458451940114,0.0163052316710407,0.0775141235020558,-0.0173909036938611,0.0825828261311952,0.0511706722858927,-0.0269961391692779,-0.0627053510252848,0.0774409244829518,-0.0420285545110839,-0.00421770009099184,-0.0110425699032384,-0.0116728764397551,-0.0429228029831031,0.0528097265588221,-0.0300424459572581,0.0160513844069241,-0.0756896847811381,-0.0558446680560399,0.00724484014871843,-0.0521687840668415,0.00323197881941309,-0.0188725617138623,0.00761241282399477,0.060776999595054,0.0444948689827651,0.0198250907555506,0.0997316794473091,0.0266220214857933,-0.0274540743017333,-0.0207305444896428,-0.0308851066051857,-0.000610090766364949,-0.00152380949680751,-0.0602639873479422,-0.0660157363953834,-0.141879643829769,-0.0517485368472646,-0.0206010738737883,-0.0208515281853073,-0.0383163801286932,-0.0445055072676936,-0.0274795007950367,-0.0346959226280653,-0.0237810005687249,-0.0186974301579422,0.00455204531044677,0.00483281573835743,0.00411028385996558,-0.0349944872919251,0.0548310651988326,0.0535429673645702,0.052954374719996,0.080178971270098,-0.0272848721074122,-0.0531486006320561,0.00689275957647093,-0.0916914984852193,0.00865603904126972,0.0163840102059826,0.0585982684533251,-0.0474384029810232,-0.0504973494438017,-0.0474774410279523,0.0102232436902244
"b_MtrP",0.00258549558826803,-0.134433219942312,-0.0534795243722663,-0.0675530579134327,0.166514307348174,-0.217774600485868,0.202632138117995,0.0191479465522321,1,0.0914332492439788,-0.0693099854699709,0.0472485135267908,0.0207258395062855,0.0368434564337837,0.105568176875298,0.0316443388867647,-0.0120200906708747,0.0908758440694998,-0.0232683550057979,0.0865237174924415,0.0137141564733392,-0.0408209644562433,0.00244678341725664,0.0524491661276523,-0.0478019484674352,-0.0305477081610367,0.0111143334136841,-0.0658133334535697,0.0919771406421874,0.0540502665159211,0.0509733519333774,0.0310647973464379,-0.0238143648928202,-0.14701023165685,-0.00011418760645252,0.10028686856371,-0.0263789855851221,0.00757701455723376,-0.0443479360763464,0.0486804189056401,0.00171653556857632,-0.0360160475142999,0.031060322444913,-0.054694342688439,-0.0040133063682181,-0.0794178986582921,0.0919840807832019,0.0938354030857342,0.0860180677741896,0.0134114210886768,0.0404279083167294,0.0538626321934501,-0.0196986071548757,0.000533612300249216,0.0398875162179565,0.0413401940783294,0.0358410490956182,0.0167412710224546,0.0483273779370817,0.0324481078260701,0.0510989540434006,-0.0319804826865696,0.029747530468489,0.0157092532943258,0.0476709972538339,-0.0231932327383834,-0.00567041590060403,0.00754344148327316,0.00183602463535573,-0.0560790771080344,-0.00125365218793629,0.0010240205561749,-0.0449821805835153,-0.0123735731937557,-0.00264973633634468,-0.0446776942322147,-0.0887362117446565,0.0462092870464924,0.0304005280655103,-0.010361416182907,-0.0221136214240294
"b_Acc",0.144163925914676,-0.0647831164289363,0.026356478632323,0.149978619285089,-0.105360780009704,-0.437353938421151,0.32313268465719,0.049936216351633,0.0914332492439788,1,-0.122510458664813,-0.053589082146234,0.0956613474705986,0.0517592878524468,0.0990216549857524,-0.10151724077666,-0.0264541237669259,0.0909927671863768,0.0837944829132808,0.130842193621436,0.10018349402025,0.037910039933342,-0.00471800339172701,0.101053826505736,-0.00785964737159226,0.039559000007039,-0.0476930474141139,-0.0225813284600883,0.015875682685464,0.0053939671603677,0.00626516223690384,0.0201409425510608,-0.00525140112497188,0.0275667625461163,0.00572599844763528,0.0598855698006709,0.0390854339059637,-0.0185875214593621,0.0244520001776514,0.0155085858540055,0.0596075345603553,-0.0564391868502069,-0.104933942128519,0.00753395609336963,0.00203649615625354,-0.0740766201381224,0.00572316598630967,0.0172095449380023,0.0374839464732086,-0.0171786515343662,-0.0193240157909821,-0.0118423178305223,0.0122834536323647,-0.0247265843529559,-0.0434558421939816,-0.0357857374750018,-0.0565859029288862,0.02200312902946,-0.00500186563246991,0.0296212196433907,-0.0107391033159761,0.0277401433794086,0.0208548655142976,0.0423767362994009,0.0505152806160052,0.00852759759125802,0.0593237222010863,0.0693059265115038,0.0687585427409696,0.0218809499837013,0.00710631945724077,0.0493409517410126,-0.0261569490872631,-0.0155482523071803,-0.034411882953428,-0.0289010865843273,-0.0154188988878321,0.0207451697429843,-0.0197193146342696,-0.00699361818832818,0.0365479880561082
