"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
-0.767913804096104,-1.21409529439901,2.04997427580405,0.0554091259102492,-0.571290149396395,0.00625756019262411,0.106088557739078,-0.0435404510744648,0.019135984226093,-0.130619119900132,-0.204284694219214,0.0786782104588106,0.116612820195169,-0.104669752642421,-0.00672269568609629,-0.101664301573691,0.301513788772058,-0.021899486811554,-0.812962657111998,-0.372007391303946,-0.627838031601378,-0.631310185111514,-0.0491386688946422,0.297164049207467,-0.737116419555743,0.723166913888514,-0.314924266951754,-0.508776490443778,0.208348424356673,-0.583982126954515,-0.0907131033379037,0.156080496250575,0.0950378949774572,-0.220984147333776,0.00328654792284856,7.89485396885367,2.71418325493272,6.48393723834093,1.90061853939583,2.56470233867605,2.60686459918584,0.502725641788911,0.601041996308183,1.67952278478212,1.52018798192341,-11.9950661371588,-3.86557808612046,-2.31349112444449,5.08318001538588,-4.2370369843972,-0.630969860368389,0.411642132537331,2.64135190429973,-9.6139216812795,-1.75155156408065,-0.699505544443221,8.98710957132025,-4.33721961269101,-1.8912137383663,-0.792736239104795,2.48395067185026,-4.39603345074568,0.508470378878373,1.39550991375636,2.7705510167524,-4.05288155258598,0.618568793121016,1.16413077210338,3.0304659358282,-2.08425546527112,-0.0826881810804329,0.704269856607541,3.25093678234489,-2.80918257594143,-1.19568549806694,-0.246184268717621,1.70134911525921,-4.59653762751382,-2.8127972614497,-1.88777882159716,0.492161324147682,-4283.209016547
-0.729739964647331,-1.29647663706229,2.0328298889137,0.0540319744590157,-0.547543903605927,0.00505965421925466,0.0964556039746689,-0.040984533813269,0.0205644235008844,-0.122554867226574,-0.0811320979392951,-0.0390904592893127,0.12983677648728,-0.0908558130445402,-0.0061853639347663,-0.0945571528502383,0.35725477270002,0.0801981000755318,-0.864760412668439,-0.375028383067166,-0.598359638799236,-0.684103905776122,-0.0336281482793472,0.273803870089719,-0.748538649698229,0.698333683852877,-0.32021710456171,-0.517297780192119,0.209676434183265,-0.577179191840122,-0.0886455373220367,0.177796947332349,0.1014721757599,-0.206573686596373,-0.00784014432922851,7.89917896159621,2.73907429784355,6.50757225206421,1.91223620044532,2.5838035425297,2.64613444389742,0.505344179943717,0.648587210864908,1.72958234202551,1.51111571652539,-11.9977798087456,-3.84646319972851,-2.3155712707296,5.14663203284788,-4.29153109830916,-0.654122617505643,0.439878327185352,2.71833038269462,-9.69441048225824,-1.76713865256383,-0.747226009829123,8.90163534598714,-4.35421093401126,-1.92606398984641,-0.852262526971083,2.44969511240955,-4.34587131885503,0.486705084045412,1.38062302667597,2.81783656696345,-4.08419776481072,0.750152670669226,1.27320941140632,3.20024429237393,-2.08999948640833,-0.0764533906912519,0.712767595507901,3.26612098806472,-2.83699404375387,-1.18703826384923,-0.213261712982182,1.76884431836787,-4.60340514956958,-2.80414488566949,-1.88957385617972,0.467571587955915,-4277.74849012498
-0.776906399811659,-1.56032427229733,1.93857888216686,0.0607111832343853,-0.551415244515965,0.00380857902942221,0.0550604088529587,-0.0418952412173682,0.0595793167231644,-0.116692047348318,-0.168382126549848,-0.353472555018862,0.215201591381224,-0.0278408410515157,-0.00867277059817668,-0.0937233484901779,0.356737093468245,0.34453480615476,-1.10872374551739,-0.313578825149476,-0.502184137963191,-0.75289421408331,0.0675457122475831,0.291444833907072,-0.854204160421297,0.772448372966613,-0.316525178981882,-0.460676285383702,0.200022083873421,-0.592875778893255,-0.0871327863545484,0.088660620269969,0.0793603765868717,-0.177803752157986,0.0074273265129823,7.93742225783267,2.82950381795378,6.67279653188375,1.99238449506627,2.5851964004115,2.69472255687426,0.524371057903337,0.626293042932123,1.73812688906932,1.560221623211,-11.8729437728494,-3.80553241088415,-2.24385075407988,5.34230820653113,-4.39666353227615,-0.589526244710013,0.466169196358014,2.90214035449891,-9.73885232016198,-1.76938600875165,-0.811709856879385,8.65523473920714,-4.49326522537384,-1.94619038175967,-0.874697277662304,2.31633197064162,-4.25780521173824,0.463285021635573,1.32123264373641,2.85806824483298,-4.19304787847112,0.873753342950849,1.55522928899687,3.58244244169323,-2.11625947335195,-0.110485083689174,0.683567559010811,3.22503320491171,-2.92328375732737,-1.22253783155036,-0.2284242370988,1.82211203229759,-4.62460299169236,-2.78962789159681,-1.88291757160099,0.555358834268708,-4270.00942295271
-0.983437130733933,-1.60119856114093,1.85035886186377,0.0664694523265235,-0.51109900222122,0.00245917194471386,0.0268678808794032,-0.0396682235797703,0.0953588305764575,-0.124918523885458,-0.35366004974154,-0.469147746541848,0.157042645773652,0.0427582076602428,-0.0094945154591855,-0.0835743039849457,0.304760946817394,0.42849455244466,-1.30055480928341,-0.251681837057833,-0.459825667125789,-0.735442154953045,0.0292957582150374,0.291349377298286,-0.85772968099999,0.801662090651993,-0.309619129128503,-0.4780224753128,0.217235675245589,-0.583684699975735,-0.0936669321357919,0.203561574616298,0.118502080747166,-0.206697307516894,0.00679203176614224,7.91379668544756,2.89010469158557,6.71281664400955,2.02757825455876,2.59609546723894,2.70827507804937,0.525970379265225,0.667141981088429,1.70527191174067,1.49392450593641,-11.752529822726,-3.66004197316483,-2.26703254584665,5.53525502257559,-4.45778616834306,-0.608095205049311,0.449304127652947,3.01519074452329,-9.78599669748175,-1.77639018299289,-0.756829384643529,8.48122730826266,-4.53468192809106,-1.95973146996893,-0.898645986132834,2.18177218629503,-4.28101884405789,0.491702564878237,1.35034218738033,2.77851076999625,-4.21496083637458,0.914211222598495,1.54283440674172,3.80989140899211,-2.12232338733393,-0.106370325855028,0.68586517593568,3.14516682162626,-2.93877051569327,-1.22498514367617,-0.233170220239147,1.79973521114342,-4.72099815394159,-2.7504500486974,-1.8592207472455,0.522467255242618,-4264.67765780861
-0.982927840675953,-1.61366179867421,1.79070038859403,0.0663825436853646,-0.523302902239222,0.00193595175885805,0.0123917074794547,-0.0376853489045336,0.15001188709053,-0.16556639395727,-0.267371450311959,-0.415308866208137,0.152066708876632,0.0590447915559597,-0.00904272265845476,-0.0783516932759364,0.273276682957444,0.408280527505403,-1.40949157230458,-0.205375832271174,-0.465721742720005,-0.68631526303992,-0.0426219660080923,0.317535952787446,-0.843658704951378,0.816941575741788,-0.31058363442657,-0.465703409094157,0.196957355299491,-0.597906281042705,-0.0907408213494368,0.135030762633968,0.131742484577277,-0.226347693727538,0.00159719990277213,7.85955152186802,2.9329610517883,6.75053081646467,2.02977101524324,2.61337191868857,2.71772248783761,0.531049989616849,0.648432734615272,1.66361149395048,1.49615179999458,-11.6682772004391,-3.64383308099546,-2.206873512718,5.71886172745829,-4.55129159390395,-0.598242334422861,0.391206843819876,3.05383086518868,-9.83236185610737,-1.78067530886437,-0.630769167215699,8.37301162049192,-4.55078317631347,-1.96228909827617,-0.897633297151544,2.10344776389881,-4.345915341144,0.529383490621477,1.3746543198145,2.72770409280716,-4.23051437405898,0.86307877730392,1.52048956883623,3.89483331011923,-2.13138890653736,-0.124047981744182,0.680074210177275,3.16603516966411,-2.92208696040649,-1.2255694207031,-0.246421514652885,1.76805646437552,-4.76651630215659,-2.79809515399523,-1.90071001587488,0.50645325338945,-4261.07636525409
-0.867968649068227,-1.68277663718913,1.7036729378251,0.0731406100912948,-0.5478363032007,0.00143473754713051,0.00260060806640107,-0.0389650165464309,0.215225465936998,-0.218427401449076,-0.16745761906064,-0.282382879047352,0.108450744927097,0.0598304830836898,-0.00862409526658643,-0.0826072084416145,0.252592743742602,0.368591370487057,-1.54419409898291,-0.171260941314591,-0.470018142880463,-0.632289000311306,-0.100696176369417,0.395984424352114,-0.88279270306681,0.851595127801476,-0.324930887545961,-0.470588965031694,0.180845408216256,-0.588337855983596,-0.0953874969327141,0.220251429176966,0.13967267463546,-0.232310716485079,-0.0134078064967746,7.79234102069933,3.01654546320009,6.78708400603504,2.01437700645544,2.64396308230297,2.75765698962398,0.530835668606702,0.683569440326502,1.62913358521076,1.52436702693712,-11.5564052774854,-3.6096894844972,-2.13359454051827,6.04459173082768,-4.64750190169024,-0.738378617251767,0.396463399620264,3.09963209987863,-9.92577579820103,-1.66831972030601,-0.558957083020641,8.24871174399653,-4.48850016912484,-2.01533397027644,-0.986278250914445,2.04679836290792,-4.40599738714014,0.516341599428351,1.36942916701124,2.72729375546083,-4.29832757261891,0.804440889748623,1.47942186887068,3.96926008721037,-2.13432694655853,-0.111485689521526,0.698720209969968,3.20482432341269,-2.96464303327115,-1.25715370816423,-0.279679525330885,1.731099602288,-4.81737781614178,-2.8333431814009,-1.92944875930482,0.487781263953098,-4257.4206288073
-0.874705228208583,-1.7199079195204,1.64728145688625,0.0742916864777001,-0.532453786370713,0.000850617097623736,0.0146210881274557,-0.0392991407557757,0.218145376353301,-0.233062655208102,-0.227781217457576,-0.172352623683322,0.105267285672748,0.0141883235203708,-0.00934098594858759,-0.0801717422400624,0.284976359598039,0.315016608071425,-1.58269805017659,-0.202847242179709,-0.494691154163186,-0.627974838347499,-0.137629550867615,0.430905831723419,-0.875262599688723,0.830155695109552,-0.33145354645277,-0.476039800186285,0.164096694634293,-0.601435089717261,-0.0940672893351034,0.200391074057646,0.140837897907186,-0.22603960216287,-0.0210356406261614,7.70282506557751,3.06039062704184,6.77029459371754,1.98464575562882,2.66328261439019,2.82565068092966,0.526877901380323,0.687206094851068,1.62151088463574,1.52960638371701,-11.4908706637904,-3.59020029183336,-2.10928482436352,6.27870256627764,-4.74351841900156,-0.803862161770839,0.339265097010313,3.13574256804814,-9.98597616681551,-1.65346345531585,-0.534255840276612,8.17408852626413,-4.45411519946551,-2.02898012705067,-1.01080546650759,2.01561147158934,-4.3948449699574,0.400769087904387,1.26239402470528,2.80889367053932,-4.45082017799169,0.762944851364148,1.46906105316833,3.90542793491822,-2.12995738836292,-0.0972003974117672,0.710505506111291,3.26849950080404,-2.98384911681746,-1.27272920568046,-0.287977204823391,1.72982271909492,-4.85818767110148,-2.83826542137152,-1.93328723762752,0.468483641438493,-4254.96912234911
-0.919440669580275,-1.71429521442746,1.59642105031091,0.0736139833134535,-0.522361005388176,0.000893234620590746,0.00180152084584624,-0.0373356555305383,0.203362236137564,-0.207202012565371,-0.267664697666574,-0.0976093113288794,0.106920490550903,-0.0340928025557681,-0.0116841364416546,-0.0796886121329737,0.280064538861306,0.272530072163322,-1.55730017268415,-0.319848048219065,-0.495583411958678,-0.619871941835013,-0.103794003292105,0.434087924417682,-0.881040816894301,0.818806356887055,-0.328426691176941,-0.462682574031178,0.169379157352721,-0.624061941662675,-0.0953370402863181,0.18305831397999,0.137124541933176,-0.214930345097608,-0.0204749261103992,7.63856961007982,3.08607710540567,6.755340909937,1.98049232153143,2.65486249823598,2.84323558433044,0.519966273977409,0.693448332633565,1.63823943046906,1.54760826910509,-11.391295400736,-3.56092439738951,-2.05278604030493,6.5345649474051,-4.78059211712582,-0.801752804716976,0.339728710990192,3.17978038017593,-9.97200058940239,-1.60660033060651,-0.540306210466059,8.15362120668936,-4.46301758223731,-2.01719973208612,-0.989749643396173,2.10607594614614,-4.34762082507772,0.339025392947006,1.20457988965138,2.88541073562686,-4.49253794002131,0.754927098126157,1.47900716987544,3.8049607041897,-2.11398868622224,-0.0775293177105356,0.731963191101161,3.32176198928957,-3.02607098585673,-1.29450480916172,-0.296637046238778,1.73901936758269,-4.84101929329621,-2.81530650337574,-1.91800457492877,0.481211670569636,-4252.62342631067
-0.996533854332338,-1.71620388892866,1.54147851862133,0.0742750685636997,-0.526863471793275,0.000494610204959976,0.00539629729658684,-0.0371698131078735,0.226752014835302,-0.233722057972952,-0.204215572902172,-0.121981466827231,0.0985351658314607,-0.0650470123917311,-0.0110075705902601,-0.0724911918806413,0.242972500224611,0.267671479600214,-1.5172306896711,-0.421817640919485,-0.526095366875296,-0.610632533673977,-0.0250220599889722,0.419462513311952,-0.865023004215445,0.852549512596069,-0.318968100108591,-0.44790422486656,0.176055778248091,-0.644803154628111,-0.0970788171040548,0.181403832111735,0.143395423440492,-0.200169338567888,-0.0315534429027702,7.58768212938188,3.11008215774694,6.73373962215182,1.98416308857491,2.66858192392062,2.87644763092369,0.516734326506578,0.707384834774412,1.63128661240786,1.54237478197858,-11.2796294176922,-3.55291512746754,-1.99587734200172,6.75200452174375,-4.79001326486875,-0.777702310762602,0.365327160137184,3.24719568853633,-9.90495897155193,-1.61356846551354,-0.58681163599352,8.14884008052408,-4.45875086570732,-2.01590622583192,-0.997398320311873,2.18553308189318,-4.39168842315417,0.321236190044572,1.18724370013232,2.87950444337092,-4.57429501533275,0.702764374794945,1.40574225193407,3.66737483105196,-2.10523830786006,-0.067085225721213,0.743177506497487,3.31064209350511,-3.03696881578934,-1.29326431578838,-0.291738929796843,1.74673480377613,-4.78013251604757,-2.78527704292206,-1.90270350427276,0.48716074733455,-4250.62477623847
-0.914063003891363,-1.7778132040207,1.49350246312666,0.0755536839429318,-0.51535298561372,-7.3303809855061e-05,0.00431087200284892,-0.0373951427545744,0.232369204655473,-0.237485437787152,-0.24291975282894,-0.187265604724959,0.101961667900006,-0.0696614898636971,-0.0100122866392393,-0.0583554332514454,0.215831758910155,0.282900333832489,-1.49656040188466,-0.46475305457522,-0.571921332010811,-0.58243880091485,0.0325649631902077,0.405390251142074,-0.818505734458005,0.880640529248486,-0.307025360773986,-0.441258144596204,0.175900032528262,-0.669460444837376,-0.095115110092226,0.155485268949043,0.157899367333727,-0.193626949187753,-0.053440766193422,7.54297327792657,3.11109700254359,6.70048485906163,1.98388528286512,2.68647991862389,2.913607699318,0.509045497548679,0.736303804551557,1.63053490456159,1.48051744815726,-11.2057757634269,-3.49278258836272,-1.97128257284933,6.96652884421592,-4.76880830148497,-0.72466059548576,0.357620995286693,3.30905350239098,-9.81802228336065,-1.69861314736677,-0.569929749209195,8.18619026700732,-4.43775423907216,-2.01321310300747,-1.00724579612625,2.24349468829667,-4.42619939825879,0.336435220149091,1.20298953485308,2.861620920966,-4.63645268630021,0.685362472866259,1.34945050939148,3.56844594919053,-2.08236977888858,-0.0479483646680439,0.762246796456584,3.29890876305118,-3.02242189754761,-1.26855442811524,-0.260784197145146,1.77980768501175,-4.7078369849401,-2.79462243062099,-1.92723166568417,0.430789454758092,-4249.17767802085
-0.88058030366581,-1.82377642569632,1.46459557869741,0.0778505566798945,-0.514014503179201,0.000172702865767788,0.00492410419503932,-0.0364930967360401,0.231059959507036,-0.238013291917564,-0.261779589487323,-0.243663148548354,0.0982165368598779,-0.041527142605441,-0.00998606724526651,-0.0556221229506626,0.232757804848973,0.304755087362877,-1.50139428524994,-0.438433859313013,-0.613662372882317,-0.541520272673,0.0148548549075436,0.383549417670868,-0.810814653660486,0.85018006084485,-0.30698332017482,-0.433637639766201,0.179785684971823,-0.680989097532134,-0.0978848319823086,0.180602542028014,0.167332099589227,-0.176429062405542,-0.0567102320731516,7.49967525104073,3.09377952067897,6.66924738500296,1.96938973679849,2.7007878381269,2.94158268510656,0.51172422172592,0.723524829677456,1.59724989991478,1.5196615730508,-11.1723673438259,-3.42458267889827,-1.9602232781314,7.11208086273388,-4.71713581932337,-0.736667364476579,0.365940113289519,3.3520941953881,-9.74158572815533,-1.70704534459855,-0.563325657716547,8.24361465261345,-4.4247003266643,-2.00586879842668,-1.00371209658235,2.25031353249471,-4.467712182293,0.347577041006779,1.21609301855415,2.84759903186907,-4.68788594441172,0.621174156446574,1.35938475682299,3.5223492055975,-2.09349109401524,-0.0586809827371663,0.752406784895662,3.33168276349904,-3.01228787312365,-1.2666576151892,-0.269058749229869,1.76781535120738,-4.64817563965191,-2.81454755527978,-1.94193958235415,0.460709878803386,-4248.08828208131
-1.03709209842546,-1.70339998107675,1.3644111731259,0.0693690176049264,-0.499822307674815,-0.00108390488853322,0.00305207182546564,-0.0364237020420598,0.266497649851062,-0.26996766273723,-0.153616972392814,-0.406300723780988,0.0729285883380613,0.118509010776207,-0.00936346878886848,-0.0691160201241657,0.395899249352882,0.473724696974205,-1.67726521666372,-0.134578960993202,-0.617941684886969,-0.336961506239906,-0.211194804004628,0.308228979755569,-0.82087669847986,0.770292615275283,-0.311855686270518,-0.378072849542214,0.168334918334874,-0.717376780404639,-0.0948001035767422,0.107025593270922,0.171456076520592,-0.137665593700669,-0.052781276337772,7.45002852256471,2.99869520842391,6.52157725119072,1.9363981631998,2.7956021844554,3.09207562821803,0.507361025929931,0.823110413450188,1.6253239288252,1.54975140991831,-10.9648512052498,-3.38715404248373,-1.68381218157225,7.70342557842242,-4.40439348707383,-0.566125306099348,0.278193747269362,3.4897736036038,-9.35249236765216,-1.51991584739096,-0.496852379465277,8.59701606398668,-4.33310280660914,-1.94215369924321,-1.02219161187336,2.17867121937196,-4.59416775467781,0.239395716717396,1.05923902882475,2.8913921662631,-4.8849976284227,0.594315633205801,1.23385017960045,3.50347915520815,-2.08145763473149,-0.0290228294110269,0.787236685715396,3.37761498930791,-3.09427788198147,-1.31707050375727,-0.328623597926241,1.73027322834711,-4.60745271599576,-2.82873922508773,-2.00309533395001,0.405840640789848,-4248.03044458368
-0.873964516635489,-1.47690283947961,1.25701792876103,0.051851792230343,-0.473115558488716,-0.00118200363744276,0.00608719311754856,-0.0338469133996827,0.263286055468059,-0.272753562537221,-0.209719998917769,-0.357117237037739,0.150428912560723,0.157411613275247,-0.0112136776962853,-0.0635421976696546,0.40488805834232,0.555760004264457,-1.8656271452705,0.0455506717888128,-0.353955895763417,-0.335211972568827,-0.347232826027005,0.234572469070637,-0.741085431681603,0.982739532400867,-0.328311189122922,-0.304312224930392,0.190188736834902,-0.739342677203557,-0.0989181432197758,0.102629547874198,0.155212205219422,-0.1602445114432,-0.0113027232687099,7.39129071526292,2.9865811312412,6.35208400598238,1.97809164506575,2.95628766870541,3.25820391197168,0.504138316707101,0.843853042169772,1.6570285822873,1.45584881190004,-10.741250847455,-3.30047303541384,-1.44356338252805,8.096929561029,-4.25470902718607,-0.316692981843621,0.698817103262069,3.55716573775938,-8.98610252628351,-1.18059292440861,-0.164325174604926,8.89068048578082,-4.29482565956357,-1.98672748274015,-1.05730056819812,2.18941044800898,-5.04243248647438,-0.0714966236966923,0.897655597075216,2.7999593972657,-5.2219042725105,0.431720397948488,1.27843559683991,3.40176017243312,-2.03534540409814,-0.00628660098591858,0.831582395847434,3.34231909570762,-3.28123532307947,-1.45153548724906,-0.437938285287783,1.66622873096025,-4.72979806167765,-2.81510116295103,-2.02333732089061,0.337927557225636,-4247.10309280892
-0.876356753556943,-1.52691729850709,1.19298933302465,0.0595637438944318,-0.453668810864012,-0.00203935325283972,0.00824745515893865,-0.0329491364368905,0.210378283806223,-0.221965181299218,-0.169823886865723,-0.12031053078891,0.0775069137518869,0.0667447406882615,-0.0171489288356294,-0.0647927742896347,0.318557735507567,0.503145817774762,-1.79934474591463,-0.0252509391840682,-0.19943359917027,-0.618029183349876,-0.0557627979441346,0.394330422399438,-0.848241981636948,0.910720876750745,-0.355826018091662,-0.303087934260352,0.207916296847466,-0.730952760093871,-0.10276755569867,0.115613056553291,0.163653472127667,-0.145649364544232,-0.0712155544751901,7.30540388020503,3.0427559518936,6.19928525318867,1.98735259492511,3.03714466415124,3.35863926735805,0.521372982798094,0.821288378185664,1.63518268174717,1.50005111977301,-10.6413697259082,-3.14125235543251,-1.46684545342103,8.29287758864534,-4.3322112440461,-0.206295258945035,0.794465007444856,3.73393293858687,-8.77150239819494,-1.00818617899981,0.180870588822376,9.07179962353141,-4.31776195396982,-2.00380047757828,-1.06658892870584,2.18648043373415,-5.16780076238953,-0.254454652313733,0.625297228598414,2.50507790715911,-5.34247985093938,0.277750122946831,1.11249793438755,3.51782226063835,-2.07675629477572,-0.0526573421295548,0.787104977493513,3.30621755362598,-3.31630583902111,-1.476834064587,-0.502800813522015,1.5715370848287,-4.5941442064875,-2.86113179482602,-2.09480172632827,0.282955398063463,-4244.05948671471
-0.914847126421274,-1.70478961218619,1.10280342703642,0.0672889502804222,-0.412461966134096,-0.00311632584788546,0.00970972147667602,-0.0323837090269827,0.201864216314535,-0.214119012888076,-0.185782405848928,-0.118897836237513,0.086994513738028,-0.0942794046681215,-0.00941724699730043,-0.031468109277373,0.0157078548089991,0.164131322401397,-1.55722412822399,-0.237508075234198,-0.401277966315031,-0.722941129800452,0.0737342662427545,0.282230881478994,-0.789071271305578,0.915410512155816,-0.330298337331922,-0.321509793578821,0.209291327410163,-0.744211070429862,-0.09760741086217,0.108366685473152,0.159915573519737,-0.168912467961547,-0.0972934667114228,7.22276861528493,3.1353688235085,6.05018589437095,1.96466709126485,3.1584251145739,3.5491103911285,0.53357888992727,0.889245280751355,1.80652784444796,1.58239951807775,-10.51670711289,-3.13072722438879,-1.33756225543191,8.43468508142805,-4.48602359730671,-0.437032094451033,0.621674811702307,3.98547085075674,-8.61859212992777,-0.875456964889288,0.328265979225771,9.20845809448161,-4.33314919597192,-1.95668260142602,-0.960251022774912,2.20492743885039,-5.35350666261844,-0.279172692793161,0.593137214460969,2.07984610701033,-5.65552577173718,0.271175100596977,1.16049436921716,3.54963405320469,-2.10045103136864,-0.0628107385658039,0.786461224010164,3.36583223871226,-3.45762993818363,-1.5655673052474,-0.543769151283105,1.58501063659223,-4.63727718051455,-2.80253520791744,-2.04773879527891,0.323149221869523,-4241.02235399406
-0.979823268056894,-1.84817515458585,1.05442414549797,0.0734658007491202,-0.422638712059952,-0.00183806900286234,0.00816139326616038,-0.031368606028197,0.364925927203236,-0.378010363767466,-0.235337878790346,-0.162845428063237,0.0963262747450853,-0.0401084661483094,-0.0123164110821246,-0.00654443474780261,0.157027840286498,0.0574668780162224,-1.28340798543639,-0.467811247340334,-0.742680939679843,-0.612674596234773,-0.0189801992299473,0.571718157784171,-0.843907049039395,0.684891252541557,-0.313084914053454,-0.322061811775623,0.236977334666753,-0.726461881548151,-0.101548680565665,0.124820513605035,0.144549452620654,-0.182355340257744,-0.0567545859016448,7.15260874977295,3.27989004444684,6.00245061789698,1.98907873075503,3.27427445967439,3.71034910932095,0.549004697100698,0.811384928074104,1.84735612611782,1.54414260126416,-10.3352783470088,-3.02315830609758,-1.18584174275533,8.51550100402613,-4.71812647065802,-0.479667750765744,0.740680508193643,4.13492686229688,-8.4205469080792,-0.922249471711922,0.273496059027938,9.23872593325563,-4.31777126039956,-1.93411067756977,-0.907215284093628,2.35862701427262,-5.57767042842913,-0.294234811018378,0.597636309434645,2.09575626528637,-6.00672027235215,0.200647819697153,1.1222486551345,3.48422233185594,-2.10534066479468,-0.0826336580844479,0.750310736816497,3.18723800951184,-3.42445582684188,-1.50430817242294,-0.458955021314987,1.70452096444124,-4.67162270728685,-2.77036097779835,-2.02691374236743,0.327138569595448,-4240.34916916864
-1.06008938257201,-2.02133308509066,1.07481276775907,0.0824171430533768,-0.460197089755374,-0.00174728301675658,0.00806297084646475,-0.0317602822694728,0.244561922779634,-0.256777296226663,-0.136773691025659,-0.149767666498811,0.104982871039399,0.0791981281938604,-0.0134327764304304,-0.0336309718065888,0.335489886822663,0.219192159737491,-1.1128320779091,-0.781392361196687,-0.860456956361979,-0.259951785408973,-0.191452218588347,0.403841320221268,-0.743219175853807,0.900133516975699,-0.296297043170766,-0.413026473075363,0.21851520012214,-0.693581685500477,-0.0992019858082707,0.126211326919735,0.112244944444768,-0.248988535999913,-0.0140745651478182,6.96257820749476,3.34136331504137,5.86603716161108,1.95134577277378,3.36110910831466,3.84824679570455,0.573700364175989,0.795510889813244,1.83938535554307,1.5275164753683,-10.1012259902975,-2.71208467877174,-1.18944107120378,8.5681632477895,-4.93881375035705,-0.402037882913488,0.877129426476583,4.32932638162541,-8.24164532038814,-1.10894203542397,0.113419087554203,9.18757365411862,-4.33653093723366,-1.89440604335599,-0.837289959811443,2.31221510095214,-5.73218520802297,-0.360811422367459,0.543651833039847,2.43596709322741,-6.22376955392946,-0.0843679215880197,0.815705794167925,3.29620133543512,-2.22563637943456,-0.149682621950104,0.672119981969387,3.22957283230381,-3.33790370593138,-1.49444090723426,-0.487531777512816,1.63354297384644,-4.59739832935487,-2.78954884087121,-2.04622730235788,0.3235407729786,-4240.18671381808
-0.946047578361926,-1.93205820970635,1.136247908107,0.0816970756301812,-0.495376273836019,-0.00151204602660653,0.00949081256518803,-0.0311232861865487,0.212981646421694,-0.228103312388415,-0.195162523440225,-0.136651004911336,0.124513476870388,-0.026089005693982,-0.0138970357586802,-0.0525969821164677,0.365264719271581,0.424274317628895,-1.1922057822197,-0.693943395744583,-0.782564208790829,-0.25325378569054,-0.0306085866565395,0.394261209082324,-0.758311055828027,0.889579894296982,-0.285438112563742,-0.398496553127261,0.227547101589987,-0.66258539091043,-0.099477821441628,0.117365521389485,0.102848750202034,-0.244839238577374,-0.0123459152138407,6.96465021487419,3.34892154292739,5.96715115478328,1.97228403845209,3.38369361519315,3.88953042007616,0.569712676594297,0.807163492289194,1.87045212207812,1.50334118460106,-9.87288637708519,-2.62642943369316,-1.1346409773362,8.57575513811621,-4.82176980177822,-0.491492519248701,0.712466183533469,4.40048382997052,-8.22870177944499,-0.988476229629876,0.19927086397917,9.12089331274026,-4.32527594749861,-1.82515998601117,-0.788125963886443,2.19098934395043,-5.78292497121233,-0.284262736279465,0.703912523219503,2.70832672723456,-6.28290738483949,-0.211436108950015,0.615184993129054,3.20609720891844,-2.2172281574826,-0.130909781159665,0.69869517142452,3.27273861609468,-3.36381110595476,-1.49136845847551,-0.465913734590807,1.68225344810145,-4.58725214527866,-2.75256234822711,-2.01980892067247,0.34198961687417,-4237.31222381479
