"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_usodisp","b_Joven30","b_Adulto40","b_Adulto60","logLike"
-1.05855208613246,-1.84226215677122,0.783988755608541,0.1225655276782,-0.796682226795768,-0.000289292897613024,0.0263915067734262,-0.0913889568308808,0.152681902411895,-0.570992372049482,-0.18367917738718,-0.205410333969007,-0.0266803933482196,0.180499653823616,-0.0319665338074661,-0.0216792756185006,-0.00550290132388429,0.00791427102423498,-0.100585745606644,-1.49154374310854,-0.423276948547188,-0.671644037419625,-406.19663783967
-1.19582818501685,-2.16360987812036,0.732861386726752,0.11943601873042,-0.676729435727995,-8.29922271512848e-05,0.0240060237395653,0.13355312843167,0.146901465531964,-0.848891175905772,-0.181350548672219,-0.357935151525424,-0.0254069866467727,0.310548216063519,-0.0175583497753937,-0.00127131708090891,-0.0548661236126634,0.0131670750937321,-0.0552612808991891,-1.6414102805894,-0.358674617540629,-0.822828040214104,-396.205903075598
-1.26674211202099,-2.38054230419834,0.695290323375807,0.11523238627145,-0.462615368998469,-8.82075441492909e-05,0.0222385605499573,-0.0293417438208121,0.164506103524784,-1.0345956923523,-0.177186758579426,-0.47185351963833,-0.0206534402818373,0.393887684272223,-0.00639552775025513,0.0185323459723901,-0.0841991901590224,0.0142994799690409,-0.0527712201204193,-1.76094023499088,-0.340384650133476,-0.9090398328487,-385.690399937168
-1.16048610041219,-2.18932353361989,0.712554429494334,0.102918060385454,-0.48037925506108,4.04944359862561e-05,0.0201208921796168,-0.00884258398974546,0.217713332563013,-0.84186971488452,-0.175037537364798,-0.380961064308943,-0.0140908638443483,0.253769722197975,-0.00479533422684495,0.0128009204988019,-0.0115249215254358,0.0201311665340698,-0.037761000581214,-1.79703169355206,-0.510132452799968,-0.722109763594542,-377.206075391885
-1.10590018430828,-1.97634404001808,0.756680333512262,0.0961178532480843,-0.47228530663778,0.000364792095512121,0.0187238616842321,-0.0173678102009943,-0.0437777105639801,-0.674228602920581,-0.167304163276768,-0.232553646350005,-0.00991675416393114,0.227128536986476,-0.00384219852682866,0.00317740418514096,-0.00161526283473498,0.0156704338033083,-0.0406155121884881,-1.75349777421561,-0.443706697818491,-0.812760736840225,-375.354293353528
-1.09487541459974,-1.84136490601973,0.796840088613106,0.0884023978345482,-0.465931537317076,0.000136158462286492,0.0185318295625054,-0.0163903948282735,0.0471238235340449,-0.600658086484901,-0.141294064166895,-0.15293192623039,-0.00743725632500139,0.24550603521387,-0.0011601848225118,-0.00236000422884205,-0.0450325514452437,0.0208968688168357,-0.0461880503787793,-1.67856146682419,-0.377368518691372,-0.917150911074222,-374.374108552825
-0.906927680023244,-1.76827284811061,0.944344880914156,0.0820052256379373,-0.46940149927206,0.000504386081133899,0.0167922388096246,-0.0240839888298667,0.0791214316808645,-0.549081231451469,-0.280064776499574,-0.075862580843846,-0.00672108447191627,0.333970129757116,-0.00277588017011293,-0.0112284823441158,-0.272264804472079,0.0341126310146896,-0.0375628617777502,-1.34661789661312,-0.489216194150812,-0.809629669769496,-373.237147268919
-0.927939208239127,-1.75244846537217,1.00054485393834,0.0818480680411874,-0.457216529043463,0.000562300175634261,0.0159610911317264,-0.0292006752329408,0.0795073167701539,-0.530939135850441,-0.197076808482468,-0.0741241255277571,-0.00631502239856858,0.302131753752786,-0.00388398202078352,-0.0161110536007925,-0.252610402146737,0.0333014271334756,-0.0330575526116725,-1.23791025868874,-0.519135811957416,-0.733126395784384,-372.255201428783
-0.945619188745112,-1.73787033453614,1.03819061386076,0.0807492368167506,-0.435405669123905,0.000463522611861285,0.0152921526983029,-0.0319239017913886,0.104591578944707,-0.501939209144394,-0.260886249017235,-0.105259350310376,-0.00470484648507017,0.204234973960785,-0.00579466758504521,-0.020111361131126,-0.137364195703957,0.037916490727656,-0.0330280425821104,-1.19448691802421,-0.48021994925558,-0.682514911823302,-371.45868543166
-0.897417822724031,-1.7277514789201,1.02750454263751,0.0791495477973269,-0.437667389944344,0.000435153452454217,0.015098970582859,-0.0319428359695996,0.112323830685818,-0.484758070420817,-0.240429244180939,-0.13846830121096,-0.00401469104267124,0.195190264965273,-0.00615066691887108,-0.0167211135487168,-0.121300640170079,0.0400022089312017,-0.033128109540434,-1.24100875772631,-0.445838057690138,-0.659398721773133,-371.231833347971
-0.921659116974508,-1.6947658814853,1.00633970171361,0.0780552149014832,-0.434477975591076,0.000415778954728064,0.0148450146175419,-0.0335902021803007,0.11610794523971,-0.464912910165958,-0.241404280631738,-0.153708339586975,-0.00391678219852302,0.21279285068908,-0.00686665076161791,-0.0147834669711432,-0.126650849623509,0.0418073802251081,-0.0313701992162859,-1.30780696315096,-0.434826121561213,-0.621944438427891,-371.054262155091
-0.921959303804413,-1.70932011931398,0.930617287979795,0.0780279460345004,-0.42173331252563,0.000551382878855428,0.0139526188164258,-0.0371123703465289,0.138080535831697,-0.471648345931616,-0.210205269855092,-0.0271356116311157,-0.0039600526008368,0.187006198504371,-0.00882792616400845,-0.017546441598852,-0.0692673452197023,0.0417163251555957,-0.0299206662825436,-1.44235456082071,-0.496807304413612,-0.623240720254348,-370.779341261076
-0.946513130710716,-1.67486069915546,0.820340645496434,0.078140767144968,-0.418862972620873,0.000592553683255334,0.012792742388558,-0.0409218098891614,0.13717637553062,-0.431090460750654,-0.167167101478906,-0.10754414051852,-0.00373439496216965,0.054144876507113,-0.00949851726384252,0.00996905931520365,-0.0671820277148267,0.0450643844696118,-0.0245236794904738,-1.49563472210441,-0.637433337497669,-0.718902005992774,-370.693983943693
-0.939932167204114,-1.65046707293922,0.83900632045746,0.0766808309804609,-0.420340078541703,0.000573232444228273,0.0123682181792412,-0.0405442507599683,0.140234823753729,-0.426218843469741,-0.159144406626958,-0.152003751784882,-0.00324603205535309,0.117351969799186,-0.00994091177894154,0.00714199958108974,0.0104500579852605,0.0455161740347942,-0.0257258965869881,-1.45471525128815,-0.632725395688039,-0.69986858156711,-370.633563450554
-0.946885433615472,-1.654333848653,0.911222651915601,0.0775282916870361,-0.416289561455801,0.00063770363091072,0.0117749488842183,-0.041251053562639,0.144058067122412,-0.433926768140597,-0.153086345863715,-0.160179678847187,-0.00327137202564118,0.109599921509679,-0.00930783512510289,-0.00326315084866892,0.00611610397583906,0.0448363907084051,-0.0275205651346864,-1.411767034532,-0.534088089588715,-0.618238252867663,-370.529971305612
-0.951388201839344,-1.68253940907605,0.921320575370504,0.0783765834232523,-0.415621015011914,0.00059019160893464,0.0115577749737675,-0.0414239594387062,0.147130916414139,-0.399385585012581,-0.155385500669319,-0.154046659958563,-0.00342353184402047,0.119671335700334,-0.00919258766391354,-0.00585543497238334,0.000422134595900209,0.0447957678906003,-0.0274106681624059,-1.41264994989914,-0.51751461940889,-0.609199334767569,-370.521638839188
-0.937465666821088,-1.6691964527494,0.953710096227616,0.0779378093586976,-0.416580236057913,0.000815320485626269,0.00880834554847475,-0.0401851005112121,0.148482027219147,-0.460109044652416,-0.18118115372892,-0.0948357069261335,-0.00328988188304915,0.146854657082458,-0.00954669229893037,-0.0160973556433108,-0.0402487674831967,0.0437630248633682,-0.0290409473531422,-1.46010335459169,-0.441249633125415,-0.552734036093613,-370.513614534486
-0.94500758871431,-1.67098126121868,0.940652671396976,0.0783062631262172,-0.415491917222594,0.000751921433444755,0.00845437774202823,-0.0408510380039857,0.147621986474634,-0.437646775636663,-0.166602458672802,-0.12664628261865,-0.00339401114670346,0.12738341962779,-0.00927387316762099,-0.0111444428173658,-0.0200712341643639,0.0442849547284053,-0.0284937403586158,-1.4323527688999,-0.474613063625912,-0.576914242852895,-370.447729401606
-0.947909918865159,-1.671606557997,0.933289059239094,0.078517662424093,-0.414522080084284,0.000736028378298045,0.00612952995617547,-0.0410216215469688,0.147675778025829,-0.428163241503118,-0.161138608329108,-0.138642241411227,-0.00346119816835438,0.120586668430724,-0.009226784366374,-0.0090093346098595,-0.0116792093997095,0.0444943037634022,-0.028238916814342,-1.42282643602843,-0.488605586034681,-0.587723245919968,-370.403883071198
-0.949199514119963,-1.67190102630308,0.929333573416211,0.0786812491327861,-0.413850478205863,0.000728586973860932,0.00372025475937442,-0.0410298961296763,0.147952105259559,-0.424386753967619,-0.159059350006604,-0.14329774854901,-0.00351545277440191,0.118060738397027,-0.00922520576975786,-0.00805498248649233,-0.00813429821904492,0.0445886058801102,-0.02817958710736,-1.42021169409604,-0.494732312471361,-0.5928933992256,-370.372037034555
-0.948875069693775,-1.67177202118068,0.928075782419963,0.078811572655648,-0.414055338122712,0.000710084912965987,0.00335300982571355,-0.0409585690393688,0.147889591333094,-0.425063341562472,-0.159644587515864,-0.142654494363395,-0.00353397463463207,0.118759976635237,-0.00922956125654847,-0.00792461059713557,-0.00864083670904325,0.044363509909874,-0.0282767009675099,-1.42149927401398,-0.496122468906658,-0.594590940619065,-370.368423143159
-0.946125796480541,-1.67076745489672,0.923431799871708,0.079515826684808,-0.415767223197743,0.00060093837035215,0.00318923210817725,-0.0405511740311376,0.147233523173024,-0.431310287601797,-0.164248747200951,-0.136321216257554,-0.00361146389073385,0.124183048241857,-0.009236607967709,-0.0077637983217181,-0.0137909814703785,0.0429921219422142,-0.0287906544105844,-1.43003656157639,-0.500413636201842,-0.601161920052227,-370.363857183295
-0.945954118422833,-1.67065487188252,0.925341370688417,0.0794978089925745,-0.415542509987722,0.000603418394959652,0.00322092333947909,-0.0405634335230356,0.147387021679832,-0.432166153442514,-0.164544267922596,-0.13511903762164,-0.0036110586463967,0.124513852152605,-0.00923264772052353,-0.00820711833752988,-0.0145540328312614,0.0432123422113907,-0.0285984237500092,-1.43043523605332,-0.496573844081814,-0.597783171515867,-370.363531490732
-0.945852701920438,-1.67060223802757,0.926059267962275,0.079459278067808,-0.415534988482327,0.000603227188902872,0.00323343847373023,-0.040580019139447,0.147452377937166,-0.432489793880784,-0.164749339583571,-0.134471932736999,-0.00360094219878426,0.124809460764828,-0.00924264200778221,-0.0083584144497824,-0.0148898129655195,0.0432535126418991,-0.0286576096487351,-1.43085909205944,-0.495441518386838,-0.59677606089648,-370.363508169781
-0.945856031167305,-1.67062414554694,0.926033267685854,0.0794521948098646,-0.415528014213547,0.000603312933783811,0.00322936476807498,-0.04057538163869,0.147454283496825,-0.432528892978925,-0.164763565656136,-0.13444456158897,-0.00360174513468928,0.124838279507661,-0.0092418216612979,-0.00836110382761734,-0.0149024608849497,0.0432498660904393,-0.0286385176342895,-1.43090767973261,-0.495446919810838,-0.596791741517801,-370.363507888822
