"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"asc_ruta1",0,NA,NA,NA,NA
"asc_ruta2",-0.945856031167305,0.191686066755379,-4.93440158263752,0.195598548088012,-4.83570067576221
"asc_ruta3",-1.67062414554694,0.257287660753689,-6.49321518433132,0.280800828318489,-5.94949863770378
"asc_rutaEC",0.926033267685854,0.820129203184854,1.12913095167168,0.870224684771913,1.06413123402558
"b_time",0.0794521948098646,0.025854327862329,3.07307137253528,0.0309257420420489,2.56912816196409
"b_dist",-0.415528014213547,0.112268473067733,-3.70119948066678,0.110488713252566,-3.76081865722965
"b_semaf",0.000603312933783811,0.0037940117275358,0.159017150475616,0.00154358974077077,0.390850572434199
"b_CamFD",0.00322936476807498,0.00859225524108123,0.375846000551143,0.00199369300066665,1.61979039250033
"b_ZER",-0.04057538163869,0.0656669125335554,-0.61789689926348,0.0602597318676579,-0.673341556311625
"b_MtrP",0.147454283496825,0.137306051567598,1.07390957509423,0.120694128651824,1.22171877906503
"b_Acc",-0.432528892978925,0.249644686970921,-1.73257800206782,0.253762863392568,-1.70446095695968
"b_Panel",-0.164763565656136,0.155269080050062,-1.06114859187041,0.13211654849397,-1.24710770553968
"b_clima",-0.13444456158897,0.296156220341663,-0.45396501020261,0.308476279568514,-0.435834359053558
"b_cong",-0.00360174513468928,0.0101691129061519,-0.354184791527919,0.011108698087273,-0.324227475298452
"b_Hpico",0,NA,NA,NA,NA
"b_Hvalle",0.124838279507661,0.238596748213849,0.523218696156628,0.238915101887239,0.522521508776708
"b_T_prof",-0.0092418216612979,0.0129006906724197,-0.716381928376588,0.0134492949021784,-0.687160310523119
"b_Hor_trab",-0.00836110382761734,0.0547944874404911,-0.152590237050722,0.0561069751105265,-0.149020755639501
"b_EduBasica",-0.0149024608849497,0.237860295713837,-0.0626521582352627,0.24288956731978,-0.0613548825888005
"b_EduSuperior",0,NA,NA,NA,NA
"b_Info_traf",0.0432498660904393,0.0443462944606994,0.975275761287523,0.0473230763692368,0.913927610136408
"b_usodisp",-0.0286385176342895,0.043689829565991,-0.655496208586318,0.0442139662015185,-0.647725596562878
"b_Joven30",-1.43090767973261,0.57821690413964,-2.47469015431456,0.578365992127552,-2.47405224236809
"b_Adulto40",-0.495446919810838,0.418881336856921,-1.18278585417156,0.425378150879295,-1.16472112821663
"b_Adulto60",-0.596791741517801,0.357670924173791,-1.66854977909198,0.366862054507365,-1.62674698619129
"b_AdultoMayor",0,NA,NA,NA,NA
