"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4"
"b_Panel",-0.000262826924259385,-0.00022094796790698,0.00150429337795031,7.38491991888116e-05,-0.000952111825763663,2.80972562642764e-06,-7.294660100117e-06,0.000266550211545813,-0.00154118861540134,-0.000324226518107325,0.0255405302181651,0.000660356492759384,-0.000420853286379117,-0.00056828362905906,0.000104484371380835,0.000106867807273562,-0.000664831840525777,-0.00480228700728764,-0.00152595739995302,-0.00252990047848233,-0.00168359716065436,0.000861659559872173,-4.32621716133357e-05,-0.00156314908867712,0.00201464902814682,-0.00180686480318041,-2.64716436364379e-05,-5.09703464101367e-05,1.5900751553739e-05,0.000114411205302307,-5.03759640788775e-06,4.4289186055696e-06,3.21811650453888e-05,8.51656997715217e-06,-5.94639881400688e-06,-0.000122453786406185,2.91510910836078e-05,0.000300178964986461,-2.00713756999881e-05,2.41846145217276e-05,-0.00186884399234443,-2.04195218997125e-05,-1.64121865504014e-05,-0.00109561695985684,0.000453661090725115,0.000187237032110521,0.000136965524359534,9.46903445949264e-05,-5.15957504648341e-05,3.3738688021025e-05,7.96885384704229e-05,9.20996799969646e-05,0.00011194407919126,-6.14830025848879e-05,0.00032465435831898,0.00035114031879137,0.000547041615589262,4.49509444975457e-05,4.5864320071066e-05,4.74759128040837e-05,3.09324020495485e-05,-0.000330180475676846,-0.000296332315795404,-0.000266959933528513,-0.000206988099269543,-0.00173038526849641,-0.00340438724580719,-0.00347239791740405,-0.00358958102549068,-1.64919584304084e-05,-5.1866867826302e-05,-5.76448925723395e-05,-5.51737137950409e-05,0.000884883374376834,0.000161694948263767,-0.000151708436977885,-0.000814243966674446,-0.000388627226812208,-0.000261001270054011,-0.000197688931254322,9.69998189755987e-05
"b_clima",0.00239093940755292,0.00237536007061831,-0.10795338243205,-0.000825432504065043,0.00227235079027053,5.75898300766507e-05,-5.17818010624195e-05,-0.000220524395266928,0.00187577949832747,0.0042888678592976,0.000660356492759384,0.0994391715654098,0.00140590135462072,-0.00494582066116742,-1.84221511464942e-05,-0.000338114295224427,-0.0124246941673932,-0.00420100609731766,-0.000597435353926124,-0.0106376357729017,-0.00481315379048905,0.0177418300556325,-2.07068301663032e-05,0.00357940481424821,-0.000194396706915431,-0.00432723388315708,0.000353068750133881,0.000883112227758054,0.000142047477484058,-0.0002156178999154,-3.58486596963142e-06,0.000111465804241488,-4.65497954288444e-05,-3.41464404649766e-05,7.90736240135707e-05,-0.000410966484876787,2.8714201461209e-06,-0.000650185734015734,0.000255642704212302,0.000822580063664517,-0.0194418415171624,0.00011610328702442,-0.000318130777399122,0.000989156171874589,-1.32478045985059e-05,0.00531606725971213,0.00493137409322673,0.00485000569190238,0.00309717348942033,0.00240320656504651,0.00234628428520481,0.00235290600091058,0.00213850416247243,0.00483542322143899,0.00405578528649463,0.00391903535223072,0.00280265411609352,0.0015171387277673,0.00169034733024575,0.00174664066777463,0.001815833774583,0.00040310916056381,0.000988036604265695,0.00108839525622725,0.00124400751180605,0.00588365891022048,-0.0173865324286782,-0.0209020203720943,-0.0279098414422396,0.000178569323047156,0.000111485620894978,9.54148703472772e-05,7.49506569780567e-05,-0.000876895311982888,-0.000260783007530365,0.000203836872294269,0.00121557681263561,0.000165601010905736,5.47937283527218e-05,2.42144605216547e-05,9.20654942619983e-05
"b_cong",0.000771814231331699,0.000645662187418033,-0.00546518058740783,-0.000676289441804949,0.000631704191853081,-5.86307467945707e-06,3.01816423069156e-06,-6.58619339920659e-05,1.93140673363941e-05,0.000887177447927435,-0.000420853286379117,0.00140590135462072,0.00673202861097664,-0.00164300088994083,-3.0330906556274e-05,-1.50540028662492e-05,0.00290534262246013,0.00207449694728092,0.00668354656611001,0.0040838883525743,0.00277202372639796,0.00149286705601007,-0.00241476044401087,-0.000708612271642573,-0.00129393620382459,0.00245792949065948,-3.06935283196019e-05,9.8660308806442e-06,-0.000129811356209121,-4.18218564756854e-05,5.90547223949479e-06,-0.00010318427168397,-6.44598145625417e-05,-2.68145314751667e-06,-1.05585742247543e-05,-0.000217478899357354,7.40531185892976e-05,6.58226629903939e-06,-1.53282727107383e-06,0.000180530576427496,0.0032965519776812,2.50353982265983e-05,1.40059476085281e-05,0.00174526935738551,-0.000566355598986219,-0.000431133204044586,-0.000833809067681781,-0.000848994028000391,-0.000626677997774364,-0.000322799580534589,-0.000273076527130062,-0.000233877968423591,-0.000105438886705243,-0.000517908930569678,-0.000615423115722719,-0.000585484812141627,-0.000234558853310401,-0.000169739950731496,-0.000216552411778437,-0.000217304851256584,-0.000174800040293446,-0.000114896834010752,-9.74973625202774e-05,-9.03647393633712e-05,-6.83537380110835e-05,-0.000890169572375531,0.00228984399734289,0.0026008861412692,0.00330462323337334,-3.23809711531291e-05,-2.03450978312451e-05,-2.16617284500739e-05,-3.68877978348864e-05,-0.00151770583968829,-0.000374337726699209,0.000139265672607867,0.00124823774951436,0.000484439216425249,0.000286989110646568,0.000186377384472724,-0.000162374092542653
"b_Hvalle",0.00233164987639534,0.0016342948455804,-0.00810006007363638,-0.000570644020601153,-0.000579963273090776,-2.96148994233931e-05,4.20066829674414e-05,-0.000176713596938524,0.00347174597515853,0.00112460592072849,-0.00056828362905906,-0.00494582066116742,-0.00164300088994083,0.0664357304334492,0.000114531304914506,-0.0014105838097267,0.00228620243801208,0.00374270931703505,-0.00121810569631161,0.0063839916550109,0.0035764020756485,-0.000801552282972982,-0.000576348936458425,-0.00971977082624495,0.0152781883794626,-0.00270791874642634,-0.000102120173120527,-0.000172073374268975,5.72351167896907e-05,-8.55415246953321e-06,-1.2399299459276e-05,-0.000142080325626553,0.000138114923373162,5.14845660782652e-05,-5.7339320134758e-05,0.00185948346287057,-0.000515508201577845,2.69422518150907e-05,-0.000576861777878985,8.74119279907655e-05,-0.000978766348278776,-0.00022987729768715,-0.000103185942963593,-0.000593837383192086,0.000555511324704794,-0.00309906673103383,-0.000303110211606088,5.60328302345007e-05,0.00110500903036616,-0.000678892221550767,-0.000895280382960589,-0.000964334111062426,-0.00140475527574954,-0.00173104205640489,-0.00103182068380332,-0.00101005912004871,-0.00204488986518476,-0.000295401173723065,-0.00047335750815825,-0.000560400516396852,-0.00101204883196049,-0.00126420807987593,-0.00100894783141681,-0.000980877666097479,-0.000952807796389875,-0.00663793133887059,-0.00658281440527003,-0.00712003856173378,-0.00654666239928202,-4.0146314103736e-05,-0.000179426754464429,-0.000204477085148201,-0.000273353739796664,0.000615676661791378,-0.000242541642283738,-0.000392116701071912,-0.000467947919355169,-0.000437552324922877,-0.000347928523817164,-0.000265304088311014,5.64066249526454e-05
"b_T_prof",-5.70747680219626e-05,-9.7007257975486e-05,-0.00292984073271241,4.63712673094948e-06,0.000111267426391578,-2.41587714985253e-06,5.73329777067462e-06,-1.5526532879887e-05,0.000113482927805206,0.000140182393496433,0.000104484371380835,-1.84221511464942e-05,-3.0330906556274e-05,0.000114531304914506,0.000184210289440915,-4.88102905267005e-05,-0.000418157493179688,4.20112180110604e-05,0.00290348551884927,0.00194479340289097,0.000843038914004519,0.000152357324267376,-1.62431841113167e-05,-0.000366174082382505,0.000493334283993671,-9.40049925027663e-05,8.07288225125701e-06,4.37008980764289e-06,5.79854918820374e-06,-2.6721342131028e-06,-5.53816648785704e-07,7.64071690161404e-06,-1.40838295140863e-06,2.61675943561932e-06,1.6703176801376e-06,4.80520979263417e-05,-1.55320755649345e-05,-7.55943443742486e-06,-2.23614012886703e-05,1.13264847393123e-05,-0.00101853840236193,-1.5238760235953e-05,1.86900821956804e-05,7.14876897173071e-05,-2.85465674602667e-05,-1.2555826524501e-05,5.8111696682577e-05,6.94862701859026e-05,0.00010540041983919,1.36162655733319e-05,6.82574528801583e-06,5.47479686259149e-06,-4.58576348343737e-06,1.95559723385977e-05,2.69657369787063e-05,2.68978447860496e-05,-3.67705414945342e-06,1.68650408731464e-05,1.0337641082133e-05,7.01753087535039e-06,-7.83592124215622e-06,-2.46301038672253e-05,-2.63382587758257e-06,2.96216534090408e-06,1.46048874140027e-05,2.58193778639121e-05,-0.00106019791071428,-0.00120716038538758,-0.00148557043764166,4.04291951239158e-06,2.37517234397833e-06,2.86493688573742e-06,4.04701970278677e-06,-5.07986476238683e-05,-1.04661440186532e-05,1.9780899508983e-05,8.10535546543617e-05,3.34459865815837e-05,2.22952762472055e-05,1.84543608688965e-05,3.51770555512493e-06
"b_Hor_trab",0.000196937216554379,0.000447714784212103,-0.0372670018256807,-0.000165190804820352,0.000438713602975176,-2.36600125461704e-06,7.06980831789667e-07,4.56646521618292e-05,-7.39707405597841e-05,-0.000223036267927674,0.000106867807273562,-0.000338114295224427,-1.50540028662492e-05,-0.0014105838097267,-4.88102905267005e-05,0.00333505394453864,-0.00145540417298998,0.00179564041823645,0.000906202775577942,-0.00114112577299085,-0.00180088557995969,-0.000727757343603317,0.000169277552381649,-0.000177480316955333,0.00100255402374911,-0.000529128835718852,3.74274814123673e-05,-1.56113396055757e-05,1.23601515450608e-05,1.94212997849986e-05,3.64687879674452e-06,2.34490942811772e-05,1.68475450358351e-05,-2.31505845576611e-07,-4.56537344874383e-07,0.000322589035954422,-7.44510105529039e-05,-0.000229422467088489,-5.75860483400589e-05,-2.14945007887799e-05,0.000200037958130686,-1.67660800948949e-05,0.000107005384226942,-0.000268298369723991,1.31775316104326e-05,-0.00011752392323543,0.000358276633829971,0.000438399814380301,0.000757622823837479,8.03842233934464e-05,5.89500241472007e-05,5.01022310053317e-05,1.92301443076473e-05,0.000193521797863485,7.80858906570386e-05,4.96522570423759e-05,-0.000230342151791425,7.6371778060922e-05,6.15952642135915e-05,5.44226764456129e-05,2.98118368288089e-05,0.000234204991913293,0.000238318640376081,0.000238283738463932,0.000241341219072669,0.00104145650282191,0.00163747155753877,0.00158620696110475,0.00175338697985333,3.26091503442224e-05,4.86866832600752e-05,5.63664928058493e-05,7.7107659088082e-05,0.000272944278144811,0.0001000006333214,3.03856192642559e-05,-0.000138881975464945,7.93666981640901e-05,4.89014047627931e-05,3.81333593952019e-05,3.75428061789383e-05
"b_EduBasica",-0.000725714808052466,-0.000597068640971857,-0.00822660316665986,-0.000138739505844134,0.00119187143756328,-3.3925970527944e-05,-8.39235765708702e-06,0.000879189123559552,-0.000934840565621374,-0.00369182121271248,-0.000664831840525777,-0.0124246941673932,0.00290534262246013,0.00228620243801208,-0.000418157493179688,-0.00145540417298998,0.0664411021132899,0.00268646309959722,-0.00257051079030032,-0.00420855470046906,-0.000531117858098822,0.00911178322215801,0.000627820958262051,-0.002500737259224,-0.00103801121667083,0.0074422260221129,-0.00159186494528199,-0.000616555380644298,-0.000120661691562737,0.000236505516557201,-5.23870894211659e-06,-0.000254569292588971,0.000153356957180764,-1.20014754318973e-05,-0.000117785423365749,-0.00181387058520494,-0.00017624201666313,-0.000493580605028226,-0.000180361733598445,-0.000175560528955514,0.00754076413722625,-1.0862187735112e-05,-0.0012110871387271,-0.00397413356684449,0.00208886502730787,-0.00831670263567542,-0.00941012850306327,-0.00975243702143181,-0.00954581545646129,-0.00424561972257566,-0.00404857884045566,-0.00395860586678005,-0.00355678317551887,-0.00796316974400007,-0.0078068383175062,-0.00773180674844942,-0.0074903144889319,-0.00282094220928025,-0.0029796386659616,-0.00296976264688981,-0.00286105190656976,-0.0017603010247414,-0.0015956284219259,-0.00155897631464292,-0.00159576591314409,-0.0104583114060112,0.00119966958963133,0.0016340165255656,0.00417455084364585,-0.00043426234345545,-0.000708699271994476,-0.000826652781057206,-0.00104689603811589,0.00123711388071888,-0.00074301863539114,-0.00200557991317843,-0.00504205447907907,-0.00342487190367932,-0.00254554006047457,-0.00206361241869747,-0.000536733008206773
"b_Info_traf",0.00149672643693715,0.0014660071610574,-0.0458403582781122,-0.000376999704497029,-0.000814435038718336,-2.54658094990012e-05,3.70302225467964e-05,0.00077129015400857,0.00332983797718989,0.00165866954442574,-0.00480228700728764,-0.00420100609731766,0.00207449694728092,0.00374270931703505,4.20112180110604e-05,0.00179564041823645,0.00268646309959722,0.0974934864385513,0.00669031707119967,0.0117505972098226,0.0030553663977237,0.00412900690620954,-0.00957701615806216,-0.00443841257417688,0.00285953789121096,0.00411232361019154,9.4576186215836e-05,-0.000197634874060624,7.61112488512886e-05,0.000304098367717554,-9.29716043965944e-07,0.000211162341577576,-9.37357191297949e-05,2.94863995095723e-05,0.000166867660511866,0.00164601943136692,6.49197058206998e-05,-0.000785679342042342,1.42511230202319e-05,-0.00047476849452766,-0.0122178239618349,0.000104088219372818,-0.000374374031690023,0.000282987918050969,-0.000141051195419211,-0.000625980028572662,0.000894898425778762,0.00107617497702545,0.00230025281403512,9.50449674591095e-05,6.08478594292931e-05,3.00626553496058e-05,-4.56305807487129e-05,0.000716241926571644,-0.000428964651422628,-0.000590539410103849,-0.00162030842416844,5.44432720091219e-05,5.72005188873628e-05,5.44378796478023e-05,-1.63786084285499e-05,0.000830705013635627,0.000667428454947421,0.000628856605962208,0.00053884830517621,0.00582686961988994,-0.0061527294628428,-0.00792774000673776,-0.0127363055241871,0.000214425353853593,0.000184348759939624,0.00016185458740801,0.000115836703589964,0.000151617163077968,0.000653379597411587,0.000745986406464241,0.00094605929783066,-5.13113609011616e-05,9.97940211130495e-05,0.000241285855931053,0.000320304203604782
"b_Joven30",-0.00367851357104631,-0.0053744943250277,-0.189287035413051,9.74932328072887e-05,0.00588237359355327,-6.4313910323428e-05,0.0001236165946638,-2.76715872979091e-05,-0.00336756713981088,0.00823258005570016,-0.00152595739995302,-0.000597435353926124,0.00668354656611001,-0.00121810569631161,0.00290348551884927,0.000906202775577942,-0.00257051079030032,0.00669031707119967,0.381047809709867,0.153061252989893,0.126928009855741,0.0132170750205899,-0.0255841516573109,-0.0175475869310978,0.0257815937094118,-0.00663386109617219,0.000640605826258624,-0.000544896614999629,0.000166024906236448,0.00064269225688342,-2.50066489213853e-05,0.000430462109799193,-0.000249342379910376,0.000204183006299701,0.000409183334476125,0.000252821992742958,-0.000260684302277094,0.000589358332171493,-0.00122707892916597,-0.000123929063007639,-0.0855013084891776,-0.00069951543803489,-0.00012976143888248,0.00320855833928338,0.000119841652052574,0.000351779863251545,0.00187382145339686,0.00221815640067206,0.00238610724566816,0.000253953179837974,0.000576335159073162,0.000764913104313271,0.000744271266092558,0.000141510768640889,0.00204550534005358,0.00229236102720485,0.00165629717747316,0.000980486275398456,0.000464356982139221,0.000293483414578498,-0.000430433362526352,0.000229492382381219,0.000482531194698662,0.00068046355778631,0.00112597211666509,0.012458722901271,-0.0817811283417085,-0.0937361610524098,-0.120449914376238,0.000630885993298085,0.00034842925981274,0.000294967571827788,0.000146656689906141,-0.00087205706225612,0.00051422878363982,0.00156803576975834,0.00424556105871962,0.00131587614669604,0.00107085350116919,0.00095088582371499,0.000918180953074107
"b_Adulto40",-0.00296948604763182,-0.00605828352687649,-0.120848328344663,0.000497182545116332,0.00439032791439713,-8.34022389803795e-05,0.000123123436001751,-0.000863463470150319,0.00483531245273229,0.0103212381775841,-0.00252990047848233,-0.0106376357729017,0.0040838883525743,0.0063839916550109,0.00194479340289097,-0.00114112577299085,-0.00420855470046906,0.0117505972098226,0.153061252989893,0.19658835838288,0.124380147964979,-0.0076795181675515,-0.0205375168792448,-0.00694402053135047,0.00956622725141845,0.00319965383434702,0.000148433172354167,-0.000287152621861566,5.06572297456361e-05,0.000239741105173893,-1.15034209001114e-05,0.000159521221333326,-0.000116295885367519,0.000186208229994323,0.000209871697712811,-0.00125199447878857,-7.84993702914383e-05,-0.000101061046334178,-0.000602336040230825,8.82877867188304e-06,-0.0445558944655392,-0.000110850955405941,0.000144007613929488,0.000859310714810101,-0.000398258261763722,-8.83826645060482e-05,-0.000601455040592203,-0.00067720866181906,-0.00120513323074945,-0.000372580831903784,-5.97748890779843e-05,0.000100542450944609,0.000248026666189689,-0.000653324073550901,-1.43180813874507e-05,0.00023111108017329,-0.000409844973299423,0.000178820934403264,-8.78577998344042e-05,-0.000148007803390627,-0.000375348695543656,0.000634948712627491,0.000595657409554768,0.000680067095304419,0.000846679961377347,0.00960986118872801,-0.0412127742239919,-0.0483823720044088,-0.0625443052937541,0.000220817201137197,0.000231422258345553,0.000246834900557513,0.000243027200200861,-0.000116857756255411,0.000306931265546321,0.000627630986521667,0.00155569045604125,0.000707712057011356,0.000524364910763919,0.000488739686791945,0.000329266253319532
"b_Adulto60",-0.00139121267715457,-0.00256192694955026,-0.0951560932180419,0.000123051141967272,0.00210332865199787,-2.6261332085304e-05,1.78877508637365e-05,0.000115664711543834,0.000712728381290084,0.00656483098930301,-0.00168359716065436,-0.00481315379048905,0.00277202372639796,0.0035764020756485,0.000843038914004519,-0.00180088557995969,-0.000531117858098822,0.0030553663977237,0.126928009855741,0.124380147964979,0.143734740520253,-0.00864408631760473,-0.0056351109196782,-0.00117709102550033,0.00348444280538548,-0.00153072695778406,0.000117829105253097,-0.000139142626644676,0.000192688366377743,0.00021322675403902,-1.4554157968293e-05,0.000219964964813654,-0.00018418703108275,5.79501000947806e-05,0.000132546854611726,-0.00357545246429923,3.45190487174736e-05,0.00103884200104575,-0.000421082228639512,-0.0004160810000344,-0.0325261536130394,6.65350690785018e-05,-0.00015427848614779,0.000696174201494065,0.000213539996674281,0.0015550886172971,-0.00132515977187233,-0.00192331480306491,-0.00492889674787182,-0.000270970531478007,0.000129542082687875,0.000277266221984619,0.000465447151978742,-0.00101887323252131,0.000889463124851528,0.00118624187450157,0.00244080771581274,0.000195353789132356,-1.39174133627392e-05,-5.45729309222474e-05,-0.000178598476823103,0.000148561617842305,-0.000126776972261792,-7.184075516652e-05,2.45751911526788e-05,0.00478329218153821,-0.0307408430903567,-0.035379575011316,-0.0460104756316094,8.56229913323742e-05,6.29493472375063e-05,6.92251833685666e-05,6.66770677179706e-05,-0.000185080839414522,-3.80794444961837e-05,0.000139529642195608,0.000881898480103915,7.4924285518065e-05,0.000121692848772318,0.000139319305174877,0.000240192532279965
"b_USOCINTURON",0.0022234877850917,0.00359925433145231,-0.0917274986121583,-0.000820105040978383,0.0016237779591367,-5.52864618621913e-06,-5.06958048383323e-05,0.000818095423927235,-0.00380819386844514,0.00530123307231095,0.000861659559872173,0.0177418300556325,0.00149286705601007,-0.000801552282972982,0.000152357324267376,-0.000727757343603317,0.00911178322215801,0.00412900690620954,0.0132170750205899,-0.0076795181675515,-0.00864408631760473,0.101743070701748,0.00197459981378792,-0.0073169867904383,0.0210682499053797,-0.0161646782334848,0.0003185976797959,-0.000161707625189979,0.000222198057181692,-0.000540695926769156,-4.31110837233842e-06,0.000201727362197748,-8.69867816311019e-05,-0.000230502525092851,0.000133203895244069,0.00238101144381575,-0.00040585233994299,-0.000203140264633808,-0.000370994784894104,5.623645852704e-05,-0.00304571114440704,-0.0002868504207427,0.000949162454910022,0.00208243827030117,-0.00142321354227104,-0.00302713115028406,0.000175377621005648,0.000566167845266291,0.00028731273069825,-0.00058813950588564,-0.000784498960223353,-0.000940284385787878,-0.00174472047012685,-0.00122057893323848,-0.00106757237704311,-0.00118252614533269,-0.00304018083331459,-0.000434544502063061,-0.000380971158530211,-0.000439603467112966,-0.00095681274766731,-0.000395611780060757,2.40448483341185e-05,8.0095622231767e-05,0.000192276067428111,-0.00160907706217733,-0.00286959132138026,-0.00299609199026188,-0.00328363012407142,-0.000140048184714558,-2.88218954729005e-05,4.67322473092259e-05,0.00023460550566411,-0.00210446093453427,-0.00100840950080276,-0.000299624007427391,0.00123433900005447,0.00140481895085051,0.0007073912360985,0.000380132475189901,-0.000593095368118238
"b_USODISPMOB",-0.000954216759942668,-0.000813079409202873,-0.0159082465046746,0.000584320158169202,0.000692223024829215,-1.03684411615295e-05,-2.35157177656272e-05,0.000445659808308038,-0.000993070035219567,0.00254051399314512,-4.32621716133357e-05,-2.07068301663032e-05,-0.00241476044401087,-0.000576348936458425,-1.62431841113167e-05,0.000169277552381649,0.000627820958262051,-0.00957701615806216,-0.0255841516573109,-0.0205375168792448,-0.0056351109196782,0.00197459981378792,0.070741177940326,0.00393055295693851,-0.00758716397061785,0.00661366053313584,-0.000137328074857928,0.000261203042329314,2.07942187670728e-05,-0.000188617259444396,-5.4385631166627e-06,-0.00010692169869079,2.21157320253216e-05,-0.000104264272083338,-0.000427284511701161,0.000191447045809036,0.000103567316153116,-0.000790396242608774,0.000309303995717701,0.000234305591658812,0.0294976325264815,-0.000223308934812336,-0.000108481742450493,-0.00348790936303972,0.000883780175482737,0.000350896135810895,2.31625878297706e-05,-0.000100736386440833,0.00115151552491625,0.000184008791648188,6.46273588832977e-05,4.86769170980242e-05,0.000315374621210345,0.000825006425196396,-0.000605574867164327,-0.00077603371809748,-0.000515714690502848,-3.95039436640629e-05,6.31647350970452e-05,9.57749196527203e-05,0.000338706994931158,-0.00207474889701783,-0.0016750070934549,-0.00166936318246313,-0.00172235692949047,-0.0141010059082884,0.0211157970539981,0.0248881823168004,0.0337210717936425,-0.000382880997859845,-0.000426673976205953,-0.000445775994001856,-0.000510480263183628,0.00197057172365186,0.000126787202606338,-0.000951670968234363,-0.0034455206381369,-0.00148461334824222,-0.00114231716499175,-0.000929909103894174,-0.000183041385311761
"lambda1",0.000927529554099843,0.00120334444889115,0.0279047017931301,9.18392359344282e-05,-0.00389049927382341,3.1859447113792e-05,-2.75320981512906e-05,-0.000707047561740496,-0.00158153570765368,0.00340525974897984,-0.00156314908867712,0.00357940481424821,-0.000708612271642573,-0.00971977082624495,-0.000366174082382505,-0.000177480316955333,-0.002500737259224,-0.00443841257417688,-0.0175475869310978,-0.00694402053135047,-0.00117709102550033,-0.0073169867904383,0.00393055295693851,0.0511571021512836,-0.0519238139104241,0.0129945447721734,-0.000461685524194538,0.000431280695864436,-0.00042518140959455,-0.000149896728223961,6.35304819990936e-05,-0.000617280776855042,-4.66057085697255e-05,-0.000310001734027503,-0.000296971001776717,-0.00785456932843429,0.00183843822539436,-7.67935880738701e-05,0.00255446779914722,-0.000588570920018822,0.0931309785025632,0.000497638634665993,-0.000300932393380517,0.00336297929582631,-0.00262592163456477,0.00582377871400075,-0.00516627053360163,-0.00688300088427258,-0.012713022289849,-0.000164940347580486,0.000372371879385594,0.00058516954516587,0.00183793415638338,0.00103299529863031,-0.00156616155000862,-0.00175718867190478,0.00120756821385679,-0.000804811771705783,-0.000194818034588505,0.000131763587710389,0.00189026118888953,0.000719320649066353,0.000143984521941084,-0.000133249991647039,-0.000737788194799956,-0.0102737536030112,0.097718081877705,0.109496710378975,0.137620586146786,-0.000389369693364534,-0.000101480109453514,-7.5237008981555e-05,-0.000100449342827946,-0.00434776340325902,-0.00158317134486802,-0.00053303069051247,0.00138068819121531,0.0015177738700277,0.000854314204001261,0.000460396181903116,-0.00109603228146406
"lambda2",-0.000661166291489124,-0.00106785699260841,-0.052569663526567,-0.000104895146340081,0.00479823025120577,-5.36281345595417e-05,-1.25897698443539e-06,0.00167605642236949,0.00278635405947077,0.00146021822608567,0.00201464902814682,-0.000194396706915431,-0.00129393620382459,0.0152781883794626,0.000493334283993671,0.00100255402374911,-0.00103801121667083,0.00285953789121096,0.0257815937094118,0.00956622725141845,0.00348444280538548,0.0210682499053797,-0.00758716397061785,-0.0519238139104241,0.0831346260885458,-0.0291111665005201,0.000757128084272762,-0.000275369096147455,0.000580636037179621,-3.31834332405699e-05,-4.91572748772975e-05,0.000799439252855449,-9.01568159379572e-05,0.000364405069112695,0.00054036731254296,0.00669077137899108,-0.00204437301339556,0.00110103257633913,-0.00275659372286378,-0.000681912225817344,-0.105514606675095,-0.00138539361161989,0.000379111306865039,0.00134743065129034,0.00217505833266217,-0.00474419968465459,0.00599142117109355,0.00740680141717077,0.00947493360263705,0.000503975821954007,-3.53538380754941e-05,-0.000351004051958526,-0.00231447629444709,-0.0011440928227551,0.00315214206718878,0.00340782921239427,-0.00021759743364578,0.00116340667901738,0.000520909813428792,0.000165442651568617,-0.00195294237817143,-0.000419081039412818,0.000656194623093363,0.000929209113584374,0.00145504336682687,0.0134355743206573,-0.0998593666730891,-0.113101322680568,-0.144705243240903,0.000871405063675001,0.000374318697209647,0.000312702846950988,0.000290217043366334,0.00203072045424189,0.0015882718578557,0.00197642917319765,0.0029999540501575,-4.4843626137354e-05,0.000370943704456907,0.000676111105006061,0.00165670443521857
"lambda3",-0.000777886564483401,-0.00129317621601233,0.0182293625794301,0.000222832897984334,-0.00246648704272807,-1.93002353497468e-07,4.89168427489054e-05,-0.000608725314006391,-9.9349526795528e-05,-0.00123709173723332,-0.00180686480318041,-0.00432723388315708,0.00245792949065948,-0.00270791874642634,-9.40049925027663e-05,-0.000529128835718852,0.0074422260221129,0.00411232361019154,-0.00663386109617219,0.00319965383434702,-0.00153072695778406,-0.0161646782334848,0.00661366053313584,0.0129945447721734,-0.0291111665005201,0.0398879806810604,-0.000614775413215387,0.00023146599076768,-0.000358783545559443,0.000220128582055577,2.38663920229804e-05,-0.000397547974280435,0.000286307855286766,-0.00013950256664091,-0.0004795779252313,-0.00249712722584223,0.000345651481889225,-0.00132794450474806,0.000509145448576005,-0.000140171363983161,0.04831074822707,0.000479297199491103,-0.000545931671532624,-0.0031270346943996,0.000727950400139814,0.00153961625916457,-0.00239027821638406,-0.00274380970772776,-0.000614732145988316,-8.56264124218882e-05,-4.30894245790789e-05,0.000222023482226371,0.0014460537747436,0.000672849811396099,-0.001573307154784,-0.0014045299459336,0.000138655314851221,-7.65220154016347e-05,-0.00015394544057017,-0.000103407337662593,0.000708615386224393,-2.76695107732619e-05,-0.000554755960499106,-0.000875610880046838,-0.00144749161417243,-0.00628998630939049,0.0453248883348408,0.049689775186281,0.062792177739597,-0.000276548891741329,-0.000256820222074628,-0.000326813946083899,-0.000572071096542016,0.00356130929011738,0.000756296564913262,-0.00103094965834358,-0.00445189438008449,-0.000580248929728205,-0.000606507336438207,-0.000584704521938735,-0.000476192754004221
