"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC"
"b_CongCD_ruta3",0.296544065150162,NA,0.292703993307796,0.0622388445835692,-0.00565146947010747,0.0894789077309074,0.0819684909025902,0.0405039224589138,0.061722283482234,0.000107485424220766,1,0.0681841809930779,0.0591408409108197,0.0205282601803258,NA,0.104844918725014,0.0195790257234212,0.0263371613442788,NA,0.153476163323926,0.0196394829937885,0.0113783625975922,NA,0.244770722306437,0.00345777645292467,0.0161876533885481,NA,0.188789695697069,-0.00680871413470129
"b_CongAB_rutaEC",-0.0785266768679514,NA,-0.291214212375831,0.396673497827814,-0.0700381413624733,0.0887926285596042,0.051705361393741,0.0339473139026786,0.0401499599300711,1.60468963405305e-05,0.0681841809930779,1,0.734328883582584,0.0689188306249948,NA,-0.0611893694143004,-0.021078662572208,0.0602595519697007,NA,-0.0708373206939028,-0.0173040134717814,0.032574685681406,NA,-0.0878748160263123,-0.0134147896388711,0.0733093635521555,NA,-0.109192820925405,0.0623878127340889
"b_CongCD_rutaEC",-0.0664106342580437,NA,-0.248018864427454,0.279605085236159,-0.0584031912322112,0.049441923851007,0.0799255069887056,0.0443909373230472,0.0600856065495729,1.26707458113282e-05,0.0591408409108197,0.734328883582584,1,0.0556706923463867,NA,-0.0412004151033583,-0.0104746047894835,0.0663731265151253,NA,-0.0400094126993335,0.00179185082521232,0.0542575418042368,NA,-0.0578526868725942,0.0142004613247493,0.111165684357752,NA,-0.0677888716258755,0.105732419294643
"b_Sem_0_ruta1",-0.488784203693137,NA,-0.230136997911865,0.0974284337712831,0.0795183677367839,-0.114333658243479,-0.0922573138619128,0.00226566626033024,-0.046015037563229,1.6656756441232e-05,0.0205282601803258,0.0689188306249948,0.0556706923463867,1,NA,-0.00447605730839551,0.444022495247533,0.845858887050417,NA,-0.0632369673347175,0.382660848993617,0.817861158943348,NA,-0.0781413681250597,0.334375589659719,0.729273743730952,NA,-0.101497601247936,0.211262316576507
"b_Sem_0_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_0_ruta3",0.622153432376969,NA,0.631175576158821,-0.0970343761980415,-0.299622072764391,0.0524251052755351,0.0426541549942723,0.0352113049463546,0.0409813357910724,-3.00056314813314e-05,0.104844918725014,-0.0611893694143004,-0.0412004151033583,-0.00447605730839551,NA,1,0.0278560483052979,-0.0246730517789512,NA,0.692316011069069,-0.0110515259932277,-0.0328952853678508,NA,0.697490104482385,-0.0270935723971621,-0.0398042247356285,NA,0.671904627560183,-0.0341814389397191
"b_Sem_0_rutaEC",-0.213399406242199,NA,-0.379186180569562,0.156351265690157,0.0221043103995678,0.0582580019834834,-0.00509768305625248,0.0340080683301701,-0.0410355479551129,3.05712594337967e-05,0.0195790257234212,-0.021078662572208,-0.0104746047894835,0.444022495247533,NA,0.0278560483052979,1,0.327834039063899,NA,-0.0546960717010819,0.762803260746829,0.280703521578544,NA,-0.0750323782015676,0.71824619216683,0.22103711012782,NA,-0.0962943723710077,0.597545112514288
"b_Sem_1_ruta1",-0.50758184773592,NA,-0.208148267745782,0.0401030385645904,0.127321583670284,-0.0852040505435539,-0.0510871425646767,-0.00154118302713775,-0.0277160073133045,1.05344003823722e-05,0.0263371613442788,0.0602595519697007,0.0663731265151253,0.845858887050417,NA,-0.0246730517789512,0.327834039063899,1,NA,-0.0381101694558004,0.397556602455915,0.891958084588381,NA,-0.0462843734366969,0.359023524843058,0.796812204983915,NA,-0.0688499210952097,0.220809887463072
"b_Sem_1_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_1_ruta3",0.784747133805337,NA,0.796105718760311,-0.132536275940671,-0.335986906221581,0.0406797653962776,0.0519143818241965,0.0289898621455991,0.0584961915754237,-3.0468369676573e-05,0.153476163323926,-0.0708373206939028,-0.0400094126993335,-0.0632369673347175,NA,0.692316011069069,-0.0546960717010819,-0.0381101694558004,NA,1,-0.0203855424772056,-0.0374352849340988,NA,0.874776304079538,-0.0315913713261264,-0.0495586910411935,NA,0.843060908511735,-0.0439362147831341
"b_Sem_1_rutaEC",-0.222245836043611,NA,-0.417959230187117,0.0761337827862162,0.0789737975325265,-0.0199605503696044,0.0316079935263954,-0.00132588546709475,-0.024796815460242,7.94951505007317e-06,0.0196394829937885,-0.0173040134717814,0.00179185082521232,0.382660848993617,NA,-0.0110515259932277,0.762803260746829,0.397556602455915,NA,-0.0203855424772056,1,0.352601723218122,NA,-0.0358378543564977,0.875897599087486,0.264351886597793,NA,-0.0616014951285704,0.730107632427888
"b_Sem_2_ruta1",-0.496493764470177,NA,-0.190228047408507,0.0439051586566705,0.0950617176524155,-0.100766795027475,-0.0631756740044348,-0.00603726938001163,-0.0112121967389836,7.79928633313919e-07,0.0113783625975922,0.032574685681406,0.0542575418042368,0.817861158943348,NA,-0.0328952853678508,0.280703521578544,0.891958084588381,NA,-0.0374352849340988,0.352601723218122,1,NA,-0.0290261944276007,0.381274640073691,0.815125333073274,NA,-0.0461337834088844,0.245025990002905
"b_Sem_2_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_2_ruta3",0.815877461237733,NA,0.834584219855865,-0.154191719996726,-0.317766923838615,0.0345484121471027,0.0539527507980944,0.0262710277854924,0.0576040632358855,2.56564656723906e-06,0.244770722306437,-0.0878748160263123,-0.0578526868725942,-0.0781413681250597,NA,0.697490104482385,-0.0750323782015676,-0.0462843734366969,NA,0.874776304079538,-0.0358378543564977,-0.0290261944276007,NA,1,-0.0239495510139549,-0.0402893864408661,NA,0.867480452332205,-0.0335171751618178
"b_Sem_2_rutaEC",-0.214990911244671,NA,-0.416690889484317,0.0717289072511363,0.0801016431520837,-0.0524279287795372,0.0122377647205557,-0.00225934383532415,-0.0131144536543745,1.59896486149652e-06,0.00345777645292467,-0.0134147896388711,0.0142004613247493,0.334375589659719,NA,-0.0270935723971621,0.71824619216683,0.359023524843058,NA,-0.0315913713261264,0.875897599087486,0.381274640073691,NA,-0.0239495510139549,1,0.301515422736442,NA,-0.0434749832299677,0.760052890614536
"b_Sem_3_ruta1",-0.456337245054397,NA,-0.175824125424022,0.086065044131796,0.0606781959041874,-0.0326801197454168,-0.052458211696051,-0.00275619522901754,-0.0085527578431217,3.70634467920682e-06,0.0161876533885481,0.0733093635521555,0.111165684357752,0.729273743730952,NA,-0.0398042247356285,0.22103711012782,0.796812204983915,NA,-0.0495586910411935,0.264351886597793,0.815125333073274,NA,-0.0402893864408661,0.301515422736442,1,NA,-0.0504587440750529,0.252260897004346
"b_Sem_3_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_3_ruta3",0.789125103052134,NA,0.812917287093018,-0.179725801022543,-0.295826539915319,0.0346902972589012,0.0518712369836522,0.0282113275636922,0.0620227305562975,1.36427165660846e-05,0.188789695697069,-0.109192820925405,-0.0677888716258755,-0.101497601247936,NA,0.671904627560183,-0.0962943723710077,-0.0688499210952097,NA,0.843060908511735,-0.0616014951285704,-0.0461337834088844,NA,0.867480452332205,-0.0434749832299677,-0.0504587440750529,NA,1,-0.0388051034762933
"b_Sem_3_rutaEC",-0.153491383298401,NA,-0.383129631138599,0.0707759620921202,0.0435238125598622,-0.0160279554866144,-0.00450779094709816,-0.00227214875119429,-0.0124621674997047,1.57420731630218e-07,-0.00680871413470129,0.0623878127340889,0.105732419294643,0.211262316576507,NA,-0.0341814389397191,0.597545112514288,0.220809887463072,NA,-0.0439362147831341,0.730107632427888,0.245025990002905,NA,-0.0335171751618178,0.760052890614536,0.252260897004346,NA,-0.0388051034762933,1
