"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC"
"b_CongCD_ruta3",0.227961713039797,0.114161028525577,0.224685630545632,0.000910275060939823,-0.000368139333194028,0.0233847240810513,0.0132500627414975,0.0239084437929011,0.0145670834259799,0.12750468949876,0.291679308046963,0.014878857299107,0.0142014101029978,0.009391719948082,0.121356984658442,0.0893886236251728,0.00834401362022167,0.0109427791290384,0.12345297055615,0.104852186429844,0.00680500209848473,0.00463914853403497,0.118167571575002,0.166833394717164,0.00117136496473386,0.00699731182564676,0.115162683199412,0.132450273793095,-0.00254202997771347
"b_CongAB_rutaEC",-0.0451616939688159,-0.0200024964283798,-0.167239764293485,0.00434034885935126,-0.00341323175340431,0.0173607633836591,0.00625297802546859,0.0149913233351949,0.00708918105157051,0.0142412450540116,0.014878857299107,0.163254920408142,0.131921297358156,0.0235890917544433,-0.0125560880981993,-0.0390293366236139,-0.00672058855946332,0.0187311696256269,-0.0109735800627538,-0.0362058720805747,-0.00448565002415054,0.00993617132867937,-0.0201492745072848,-0.0448093119659097,-0.00339984809926713,0.0237075737248117,-0.0225063410343556,-0.0573124519667282,0.0174259176089102
"b_CongCD_rutaEC",-0.0420289611728848,-0.0142525967126165,-0.156736346224387,0.00336662342589333,-0.00313202894025869,0.0106376400279766,0.0106364021132656,0.0215718252587197,0.0116745305181968,0.0123741995220789,0.0142014101029978,0.131921297358156,0.197688918821086,0.0209680462296069,-0.0186201213797871,-0.0289184363902647,-0.00367502185231157,0.0227033161763783,-0.00944415342051489,-0.0225028272427994,0.000511138290609143,0.0182119720290666,-0.0147345324041068,-0.0324627572270488,0.00396037329806209,0.0395600133918725,-0.0154882821640202,-0.0391535668054373,0.0324984081957355
"b_Sem_0_ruta1",-0.589355317908664,-0.0359238816078317,-0.277089752064753,0.00223503440650596,0.00812466871736385,-0.0468676356293,-0.0233915591449652,0.00209767176440123,-0.0170340443192014,0.030992341439164,0.009391719948082,0.0235890917544433,0.0209680462296069,0.71759657935115,0.061665146479652,-0.00598574030183108,0.296808456076826,0.55124410118336,-0.00235253473948922,-0.067763364471343,0.20796948325528,0.523028628821837,-0.0418210337239523,-0.0835395049985768,0.177671288689295,0.494453298737309,-0.0739720735732383,-0.111690882331685,0.123715744871025
"b_Sem_0_ruta2",0.707727743060434,12784.4726617538,0.713642480620353,-0.00106391048918906,-0.0203513424962341,0.0272171248196937,0.00576358126725701,-0.232877284332906,-0.034124165084587,-0.0734283766048897,0.121356984658442,-0.0125560880981993,-0.0186201213797871,0.061665146479652,-12782.533243899,0.758033275310361,0.0839770733922668,0.00268975731617942,-12783.7252001138,0.672055931373743,0.015739219256849,-0.0179130719957952,-12783.7905090899,0.685411495036038,-0.0127425230895001,-0.0189199070935025,-12783.7447399778,0.668002132790819,-0.0167833817893941
"b_Sem_0_ruta3",1.39797504303931,0.688197129876243,1.41620485243693,-0.00414826013355398,-0.0570497678412947,0.0400479351516044,0.0201540151082558,0.0607527005921896,0.0282713127216606,-0.104041977003589,0.0893886236251728,-0.0390293366236139,-0.0289184363902647,-0.00598574030183108,0.758033275310361,2.49209219292844,0.0347002557812097,-0.0299647584482116,0.707510952246227,1.38251602650163,-0.0111930824767804,-0.0392031900913526,0.696681771148265,1.38960321356644,-0.0268281565471372,-0.0502927916212053,0.68836340301106,1.37788016357429,-0.0373022604708304
"b_Sem_0_rutaEC",-0.239686839112605,-0.0320762115355061,-0.425282447435587,0.0033411104313564,0.00210380804908337,0.0222456688636073,-0.0012039879259948,0.0293301643555027,-0.0141504146407141,0.0529868643973671,0.00834401362022167,-0.00672058855946332,-0.00367502185231157,0.296808456076826,0.0839770733922668,0.0347002557812097,0.622676153117855,0.19901738702386,0.00231707015206177,-0.0545972790733041,0.386179361159317,0.167218635696801,-0.0368615163639676,-0.0747223523763768,0.355506017552916,0.139601740089741,-0.0676188273376108,-0.0987083260854646,0.325960197335917
"b_Sem_1_ruta1",-0.555816974114251,-0.0171724290844853,-0.22760012707425,0.00083549037423177,0.0118142434397686,-0.0317193928233003,-0.0117634755869391,-0.001295870165658,-0.00931782045849078,0.017800797177993,0.0109427791290384,0.0187311696256269,0.0227033161763783,0.55124410118336,0.00268975731617942,-0.0299647584482116,0.19901738702386,0.591850089010387,0.00236309382233788,-0.0370877498489275,0.196223144541719,0.518031301926791,-0.0251304487442748,-0.044937711787236,0.173249213738965,0.490632550009589,-0.0571925449550383,-0.068806753793979,0.117432182312885
"b_Sem_1_ruta2",0.738345659629915,12784.5002380794,0.743950349938653,-0.001401364885701,-0.0222826683376271,0.012926463514364,0.0083697601829829,-0.0400073558850607,-0.0411096530923368,-0.0900064810126116,0.12345297055615,-0.0109735800627538,-0.00944415342051489,-0.00235253473948922,-12783.7252001138,0.707510952246227,0.00231707015206177,0.00236309382233788,-12783.6306172302,0.703886048396682,0.0108024130168519,-0.0173679943434861,-12783.7902088226,0.718224028167249,-0.0152055344850617,-0.0187495753861437,-12783.7419593398,0.699611577859103,-0.0185440423668378
"b_Sem_1_ruta3",1.41297132824991,0.694893707544462,1.43135820158858,-0.00454021921303411,-0.0512630125218723,0.0249012387142398,0.0196557499328909,0.0400803321525215,0.0323362125346522,-0.0846558033751439,0.104852186429844,-0.0362058720805747,-0.0225028272427994,-0.067763364471343,0.672055931373743,1.38251602650163,-0.0545972790733041,-0.0370877498489275,0.703886048396682,1.60017504458365,-0.0165444152341752,-0.0357495506563107,0.703111073136624,1.39653384040717,-0.0250665596693242,-0.0501762377627254,0.694877298977274,1.38536579994916,-0.0384210422530788
